AgeGroup,genero,sexuality,age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
51-65,Male,Other,34,93.65616290158604,102.13251002096074,B,D,E,40.895998867941714,C,6.6636657194030935,C,-19.617731245715124,E,B,62.38896974697663,A,B,E,-39.77561700282602,0
36-50,Female,Bisexual,22,-177.90102167914495,-66.99024815953517,B,A,B,28.65095230703203,A,62.813006025770314,B,123.3118149221651,A,B,-147.7385062652338,D,C,C,154.62042213208355,0
26-35,Non-binary,Other,48,-17.0713889111161,34.9990344061059,A,B,C,3.8210290793758364,B,-78.00821750611652,E,-89.4861724578478,D,C,38.4410673375487,E,B,B,53.70562063288637,0
36-50,Non-binary,Bisexual,68,-91.78796649132136,-12.177140615301967,A,E,A,-100.92966624564083,E,135.72585611681225,D,-23.271727254605253,B,C,21.820924906320897,A,A,B,104.74882286346177,0
51-65,Female,Homosexual,21,28.051283000767192,-85.72478907302067,B,B,B,-64.48741594000558,D,4.966350087350143,A,-174.97348564079127,E,D,88.6508894942134,D,D,D,-33.67686589668868,0
65+,Male,Homosexual,35,4.896549962302562,118.8332124137508,B,A,D,-22.326772022352248,C,-66.49537173441826,B,-146.6355145439201,B,A,-99.49185911169486,B,E,E,-225.18082146890524,1
65+,F,Heterosexual,27,101.65753118635905,-61.663494450301116,B,E,B,-40.129987175954945,A,19.8186441003792,D,2.267172869710897,E,A,3.7797222342032457,D,A,B,-74.86346903018256,1
51-65,M,Homosexual,78,-29.34375132119216,135.36434372199824,C,C,B,44.479359274275936,B,32.9871062600302,D,-27.1258035726623,D,E,119.10417794178694,B,D,B,101.53452983669466,1
65+,F,Other,42,116.99175943423225,2.454592349540846,C,C,E,57.64271482170907,B,10.2348246922212,D,9.52938292875081,A,C,-19.742310928138807,B,E,B,-140.52019281506765,1
65+,F,Bisexual,32,-56.91394349661672,10.762968526103881,A,D,A,80.3719014341626,D,136.16302384359682,E,-95.29561291664425,C,A,-35.822302093238676,E,D,E,78.74823156443314,0
65+,M,Homosexual,18,112.34881816321874,-115.34706610321672,A,C,E,-19.735785881493154,A,144.3699661691946,B,-53.8681531587356,A,E,218.76892231986287,A,D,B,84.6284088524383,1
65+,F,Homosexual,53,-17.502417096771,-24.338797116500896,E,B,A,94.62269114677483,E,-29.15968454468205,B,-165.72630242303134,A,E,-73.035999114311,D,D,C,-3.898284032025756,0
51-65,Male,Heterosexual,38,-22.435538753863522,-5.146502264598523,E,B,C,2.880660332204392,B,48.2364454614027,C,53.56264068617572,B,D,110.20781530185653,C,C,A,-8.671721592799276,1
65+,Female,Heterosexual,48,-49.030615385120655,45.37942291254944,E,B,C,-111.04894526737337,E,-168.84767234225714,C,-109.53931182134448,B,E,126.83973461475757,B,B,D,205.95313712715898,1
18-25,F,Homosexual,27,-55.37124363389175,-43.591364355879634,B,A,E,-160.88817666970044,E,-69.41302443764995,C,-51.36386694767402,C,A,138.54122858646193,C,D,D,98.39484968140437,0
36-50,Female,Heterosexual,30,256.6363732294901,12.950595667702009,A,B,C,-23.03380416877319,B,-107.7185226858669,D,-55.8176845603517,C,C,-115.35053980249326,C,E,C,81.31114081820677,1
65+,F,Homosexual,43,-63.17611132267802,-89.670046919965,C,B,B,-80.21263311108761,D,-46.67096428559615,B,118.60751153891411,C,B,-402.30220252339615,C,D,C,-35.99403593180353,0
36-50,Female,Other,29,96.50552446810656,-125.3302179245853,E,D,A,-24.125717687042332,E,77.32574719207733,E,-117.88578280448705,A,E,41.2778492143297,B,C,E,104.36436914718065,1
36-50,Non-binary,Other,46,-90.93145991589951,29.455989501998936,A,B,B,17.69205489765781,A,-110.81895150182304,E,55.314173997812674,D,B,-147.63689619776153,A,D,D,104.0638503531903,1
36-50,F,Heterosexual,24,-67.34209099760712,-29.12932336922599,E,C,C,103.49855937607713,C,159.54919316433558,E,-2.4122543223821302,C,E,19.832054533972343,E,D,E,-49.78897062380245,1
18-25,Other,Heterosexual,44,-65.64775641353108,-69.55513410689956,D,C,A,138.70530804896754,D,35.969273974216726,C,-129.2803080701561,D,D,88.0853989444627,A,A,E,11.101478652450577,0
51-65,M,Homosexual,67,91.33447313892388,29.43944358737224,A,E,D,12.851441293324282,D,-100.37784894434974,B,-176.7662347888655,A,E,-56.08950252893949,C,C,C,-92.36345742000444,0
26-35,F,Homosexual,62,24.463119251286777,-8.243174818889651,E,D,A,-181.67553241188213,A,-138.9618390668931,B,-18.277682393633395,B,E,52.58006116572067,C,B,B,-197.8596673375263,0
65+,Non-binary,Bisexual,48,-107.94493143056465,48.77017732498739,E,D,A,93.25434872336889,C,-244.18587751365655,D,76.01346754426027,E,A,-9.612580114750358,C,E,C,-51.35180960757069,0
18-25,Female,Other,52,-57.135668821254306,-111.00205036459043,B,A,E,-131.1031080909767,A,-163.38698491423847,C,-53.39577177719266,E,E,106.21603565824181,D,E,C,-73.59635228529402,0
65+,Other,Homosexual,36,-31.628525830406307,-137.14108758030036,B,C,B,142.92088724454763,D,30.359446470676893,E,62.156173433840465,E,D,3.2267423689658283,C,D,A,-165.88802456687128,1
51-65,Female,Bisexual,58,124.29933743794376,6.132222809137917,C,E,C,19.88710348833899,B,-72.07158154974736,D,-99.62597710590853,B,E,80.13385055503568,B,D,A,-125.1555770192945,0
51-65,F,Other,67,-34.694076941430104,82.06078534911454,D,C,B,-75.65829184014925,C,-30.475214940943996,C,-69.89432436200205,A,B,229.5882667838205,E,C,C,20.92111979791304,1
51-65,Female,Heterosexual,78,-77.73978731999061,62.331460231526655,D,D,B,-18.707275830040683,E,-100.01191538012053,B,-193.69069223734007,B,E,-102.06086229174791,C,A,E,1.7290101009486767,0
18-25,Female,Heterosexual,30,24.078131938012305,50.789290557609746,C,E,B,-62.976880417110124,D,-45.45997194948381,B,-13.593416134490782,A,B,-127.12650513986752,B,A,E,2.9142165873359693,1
51-65,Female,Homosexual,25,46.39904227958743,-67.12764264745795,D,B,C,-193.51153760488182,B,-37.330004341404496,C,111.02939952581004,E,B,131.0515085382589,A,E,B,-92.08480249501552,1
36-50,Other,Bisexual,59,267.36556517639303,-26.587198644060443,C,A,C,36.44553989543623,E,21.57809567463079,A,14.455556815065693,D,D,-83.81036738893386,A,E,A,36.22519866549419,1
26-35,F,Bisexual,72,-178.04543742745116,-45.997453641765425,E,C,C,14.175946154599787,A,33.80807699910112,B,-161.51176321189908,A,D,27.477279168015777,C,B,E,-113.68572473084322,0
51-65,Other,Bisexual,58,-5.759399877597246,-28.41132046880842,E,D,C,-181.37624872143044,C,-161.4059061108114,E,-105.94539227799844,D,B,-46.10753082011518,A,C,E,-176.80253951590015,0
36-50,Male,Heterosexual,75,17.199808183494103,13.811042226217177,B,A,C,30.617017869504014,A,44.640255666328784,D,176.5493772222059,A,A,-235.39329125922893,D,B,B,-141.56165548393471,0
18-25,F,Bisexual,55,-43.158258881428175,83.51479014348348,D,A,D,138.523450457122,B,-144.70871073794856,B,-62.334589176879184,C,A,-98.21651150743784,A,E,D,100.35123104602191,0
51-65,Non-binary,Other,42,-10.193017519718042,12.061855771894034,B,D,B,-50.08767338671686,A,-128.4384024762907,A,-50.50632839586766,A,D,-99.87850923752407,C,C,A,-51.18775361509959,1
65+,Male,Other,78,137.49205659910803,-25.314829842661844,A,A,E,77.04866264158377,C,-29.005450792946707,E,78.99627519601424,E,D,-97.28988668010699,A,D,B,-131.56837747708977,1
26-35,F,Bisexual,37,42.757843539707515,-18.483835338791675,E,A,A,44.0232969394816,A,117.73504085879445,E,-72.96953668403403,D,A,28.986839911474345,B,A,C,52.6369170559538,0
26-35,Male,Bisexual,78,-69.201163392796,-119.7324290002992,B,D,B,-124.35345983500154,A,179.70341192444295,B,-75.76863361451429,E,C,120.03565541458539,D,B,B,92.36167155547615,1
18-25,Non-binary,Heterosexual,53,44.37777931585712,-107.6266350060187,C,A,E,-10.256738611649821,A,-23.925537870548123,C,-60.647910458572355,B,C,9.892867882191762,D,C,D,-71.62869275417017,0
65+,Other,Bisexual,18,86.40398911347131,23.692845766485163,A,C,D,-6.242144353947809,A,-147.3685777179836,D,109.20999834218586,B,C,-37.174646597112776,C,E,C,-15.129385830391136,0
26-35,Other,Other,32,-6.919002044316154,4.123672832112715,D,E,E,-177.88272367031817,D,-57.83955844745087,D,42.821809035715816,D,C,-36.995912119217145,B,B,D,-27.029721597851307,1
51-65,Male,Other,35,-14.007578009316198,-105.43678684232147,C,B,B,176.2350107626652,E,-14.701347924736085,C,-183.0932503856276,A,D,51.40351366150547,A,A,A,7.954482897793669,0
26-35,Female,Heterosexual,22,-136.35257223117944,108.13004370971137,C,A,B,-69.17273949880042,C,45.742519620384584,B,90.52925317596451,D,A,112.55948346150846,D,A,B,-48.90046609304214,1
18-25,M,Heterosexual,65,-73.33765791294418,34.99708463392974,C,C,E,-24.63466847823553,B,174.50259882720187,C,2.4073864515374273,D,A,80.57529427547233,D,A,C,137.64207377891904,1
51-65,F,Heterosexual,57,-185.4498427060104,80.09135530011875,D,B,C,-0.40568384236595295,D,-256.8696763933489,B,170.4602351496176,E,E,205.7465758806602,D,B,A,11.692514301859681,1
26-35,Female,Other,30,13.98164592531852,-103.96690658873389,E,D,A,-310.54432032410404,D,-29.57866701104533,B,-102.15118669678614,B,D,-84.05689737722739,E,D,D,4.662190433951514,0
36-50,Other,Heterosexual,25,154.9926744641507,77.17767787662171,C,B,A,38.998102143493526,B,-20.859744211889346,A,36.152175198265994,E,E,-211.2890330635878,D,C,D,26.19405394184313,1
51-65,Male,Bisexual,79,106.75411384097404,152.4933575643997,C,B,E,32.82784623559742,C,-100.32085894587755,B,-147.80871385203963,C,D,54.88843512446465,A,B,B,-17.818682954698552,1
65+,F,Heterosexual,46,109.21958827826998,87.11441868045387,C,D,A,36.99113684678776,A,125.09213465653866,D,-13.476132948586148,D,B,103.2088837586814,E,A,D,-13.478412745481922,0
26-35,Non-binary,Bisexual,61,121.2152976467158,96.34354662768169,A,C,D,2.9460028087253844,B,83.78758814950218,B,36.46705815129727,E,D,149.38804773125923,E,A,D,207.61764089612308,1
36-50,M,Bisexual,43,70.60540724876644,-44.93878505336885,C,A,A,-124.19777938392065,A,-104.06419345656414,B,-3.869475606821289,C,A,-83.25538888264123,A,A,E,-90.3872494554005,0
51-65,Other,Homosexual,40,-37.331528603504864,135.9971061474825,D,D,B,148.22641844867803,E,-49.450158592526996,C,-24.08766461498024,E,D,118.72762573501419,D,A,B,-15.216957215524465,0
26-35,Male,Other,70,-97.37280554983023,-3.162388825699071,A,E,C,-1.7896877181972919,D,-26.642795475082124,A,-19.83105334426152,B,D,130.47953597864827,C,E,C,71.63685386016657,0
65+,Male,Homosexual,41,15.189748801746553,-119.39518981505586,E,E,E,61.69500372256573,C,29.072287566735906,C,-283.7710705227172,D,B,-1.8852173850824852,E,C,A,-120.74906257295356,0
51-65,Other,Bisexual,68,-283.288859700859,-75.59729854611291,C,B,B,148.2478736627596,A,-22.617075919414166,A,-81.88712397739684,B,D,-151.52875287820234,C,A,A,68.87957027691701,0
36-50,Non-binary,Homosexual,30,150.10558768472478,-81.07624286712345,D,A,D,-0.13990506908054645,A,22.760108679626505,C,30.09911119514383,D,D,-126.97638678012328,C,C,E,-176.41359717735423,0
18-25,Non-binary,Homosexual,75,-65.18647006222949,179.52964929464977,B,C,C,156.70435341253216,C,-33.28113555820685,A,-8.347490527956742,E,A,10.83257218602635,C,B,D,20.95734263182896,1
26-35,Male,Other,49,-128.36847605436577,36.53695172721907,B,A,C,-34.06647746311785,D,-46.42452567950067,D,4.572264588907444,A,A,-28.629416517552432,E,E,A,118.48397824110302,0
36-50,Non-binary,Homosexual,50,11.946268167217468,-62.43341407828773,D,B,A,17.139458821021762,E,77.1750985233135,C,-4.346234286343044,C,A,181.7476334458613,E,A,A,183.13910998100238,1
65+,M,Heterosexual,35,82.17259788357578,-149.51641227148232,D,B,C,-70.80829192459474,E,-103.44209014466857,E,152.6772274937713,A,E,11.976558316432918,C,C,E,44.09623904520729,1
18-25,F,Homosexual,49,-154.06526358353887,-20.710978202274568,B,E,A,-137.19675926228018,B,-22.08723893563558,A,11.514185637089927,A,C,-6.579895064800318,B,E,A,-55.8293308257648,0
65+,Other,Homosexual,33,-189.96351753027733,-90.23663860456327,D,C,D,-41.5847470359213,A,48.3055850565743,D,-144.1919117546283,B,C,42.95450564143102,C,D,C,25.364644474535687,0
51-65,Other,Heterosexual,45,38.63491529804472,83.69124841190803,D,C,D,128.5579009578727,D,16.26373962349476,A,125.09011960065057,B,E,28.248488051915956,A,C,B,0.2872242965725888,0
18-25,M,Bisexual,39,-53.3250965958019,12.821912061424962,A,E,A,-60.00395970305752,D,-112.54129649553029,B,-75.01795768500847,B,B,-9.423405740647354,D,D,A,-21.641153365414787,1
36-50,F,Homosexual,60,-13.226246117450238,104.99232646714411,B,A,E,20.812158396161788,A,100.26546287922848,D,217.49497998333425,C,E,-84.49513590115168,A,A,D,-68.40855500774816,0
18-25,M,Heterosexual,21,-41.572611565984005,-49.78260370873144,A,B,A,9.88595033571361,A,-46.483405818105005,E,-95.40322630590755,E,D,63.8058127203125,A,C,A,-68.93481732328742,1
51-65,Female,Bisexual,32,-60.55211834454941,-133.00109645898465,A,E,B,184.62069259358674,B,-35.28160623685838,B,111.69807607466599,D,E,-125.4887282576546,D,E,A,-47.060933801834686,0
36-50,Non-binary,Other,68,133.7356178867378,179.1977508025105,E,E,A,-10.670708526697997,C,41.051860201376094,C,159.6248704006051,E,E,-0.18472147186659613,E,D,C,119.32521340631786,1
51-65,M,Heterosexual,30,-151.30915449691815,79.85053980656063,B,B,A,57.1484457770747,D,-196.70140163531437,D,-7.720075337009447,E,E,-20.332539493420228,A,D,B,-57.49281270314104,0
65+,Male,Bisexual,46,-142.29761756570062,-50.84439708272524,E,A,B,184.0171979649752,B,27.106240313365078,E,-21.99819444946574,D,A,68.43414482141047,C,B,C,204.98679135095367,1
65+,Other,Homosexual,38,-110.81418330357539,-11.498875718851783,C,D,B,87.93614358573863,B,58.63520284849086,C,-49.97924618439221,A,C,-53.754078986687006,A,D,D,9.090876616779193,1
65+,M,Bisexual,45,-120.8878058074032,-104.65961617484159,D,E,E,-73.99152721114022,D,-64.42185518016362,C,10.557009203161648,E,A,53.57946392521069,E,A,A,-76.09131480802321,1
26-35,M,Homosexual,53,-55.089395396248044,10.954933616811024,B,C,C,44.81526669993486,D,79.96132924294486,B,-1.1534576930742997,E,D,-90.17831565772613,B,D,B,-106.66109973407953,1
51-65,Male,Heterosexual,48,-59.136778795758836,-283.93294051226525,D,B,A,-274.2743599521098,E,183.08910830969668,E,-139.87135731800737,C,B,153.37923928998805,A,D,C,24.996374786792604,1
36-50,F,Other,68,13.164357499976953,75.16336647905234,C,C,A,-24.85443735642473,B,73.76103995439466,D,-39.49139692695103,C,B,24.824509136102364,E,D,A,126.26449638502581,1
36-50,Female,Bisexual,63,-209.24448272598065,12.623612174903553,E,E,E,-93.28842888994227,A,55.41471092281984,D,-193.55036349224676,C,B,131.882484123388,D,B,D,-5.755530887616069,0
26-35,M,Other,71,170.54304427305698,169.1946148909355,B,D,D,147.13206532031597,C,-25.52785480249385,C,-54.18787910628991,D,E,-75.23494424071563,B,B,C,75.3281542889588,0
26-35,Non-binary,Heterosexual,72,81.44883103832798,-99.91432699904573,A,E,D,28.75635065975081,E,-92.47825063694057,B,14.975217017561587,B,A,-136.74424542467253,B,A,A,-0.860145804496525,1
26-35,F,Homosexual,49,-59.35787803811821,-3.7012219443358356,B,C,E,214.1741652354104,E,-93.30383444803562,D,174.90939664472847,B,C,99.07905375820664,A,B,C,66.29545037255829,0
36-50,Female,Heterosexual,73,-87.90249422523652,48.4994174063338,A,B,A,114.43523926945774,B,-38.25830837895076,D,-23.15716629772503,B,D,-207.41929792771572,D,A,B,-71.57903375975889,1
26-35,M,Other,47,46.914531671358425,15.899414578348784,D,C,B,-56.04500944669702,D,-9.757485590232422,A,73.13017882394107,C,C,63.74926801197933,A,B,C,-131.9083629328707,1
36-50,F,Homosexual,53,61.60844448649412,-72.40599430370156,E,B,B,50.586111113762385,E,-49.61428078737964,B,-115.53786360375473,C,C,-13.11974832440114,A,E,A,-91.83564653196818,1
51-65,Other,Homosexual,39,-23.855986206476555,-137.56807593358542,E,E,D,-207.7238882171303,C,-30.117826043659495,B,175.82436923952517,C,D,-68.89919923992689,B,A,C,-37.605934839593296,1
65+,Male,Other,75,7.416490480532303,-32.350106817388415,E,E,D,-262.82106680936687,C,-58.517823917719106,E,-140.0710146401977,E,E,-30.473746913226858,A,A,B,-105.30556991216054,0
51-65,Male,Bisexual,36,-190.31962327142833,-47.235817509469875,E,B,A,-42.951216246112175,E,-173.38802470261166,B,-33.97678168805604,E,C,239.64726555394824,B,D,C,-96.61206475745023,1
51-65,F,Heterosexual,74,98.76567624125707,129.63940466529525,C,B,A,-69.47248356061382,B,31.9249503297258,C,73.31746744158829,B,D,-1.8428052482291433,A,D,C,109.87846573896898,1
65+,Other,Bisexual,44,95.68042214431304,-68.52723046424154,B,A,C,-5.370954267490796,D,-47.41901181101873,B,42.59011913749987,C,B,-13.137658303367228,D,A,B,-18.666883070756665,0
26-35,Other,Other,25,-69.13294089490527,44.8526078906077,A,A,A,-59.042873348172584,D,4.601013750073203,A,-40.97233400504812,C,B,-102.40222481699806,A,A,E,7.050098179983341,1
18-25,F,Homosexual,39,-28.836261997203184,61.748287077868916,A,D,A,-29.920751150548252,A,-17.896996045172063,A,44.07818022758595,B,C,-66.64819706588176,B,B,C,124.40150607910851,1
65+,F,Homosexual,31,-118.10050713118159,-10.86812263765958,D,C,B,-22.8621918562318,B,38.269613474136655,C,95.31045793446098,C,D,-41.25383620041214,E,C,E,-170.96857148499717,1
51-65,Other,Bisexual,66,116.0562849485539,-126.16303386970107,A,C,D,-25.78920814433016,C,77.00917516395792,C,-119.1886982597201,A,E,-89.4370891991849,B,D,E,-157.83993894706418,0
36-50,Male,Heterosexual,73,37.477677748607846,-22.717107409878228,A,D,A,-32.442064637764766,E,-95.15341466376036,E,110.3112327811522,D,C,-8.921470960768346,D,C,B,65.2920814876364,1
65+,Female,Other,74,-91.59676432240033,-131.4551917398049,E,E,B,4.64803274935209,C,-22.509974551707217,B,6.599343285900189,A,D,-68.98201762874186,D,A,A,-46.00792297217161,0
65+,Male,Homosexual,38,-17.825552364511992,-78.3220906176497,C,B,B,-159.56697124622704,E,69.69896448474843,E,-31.152428736895516,C,B,-119.7809862603708,A,E,D,-24.16154309907296,1
51-65,Other,Homosexual,23,96.47417481032417,91.8297646088193,E,A,B,44.070803391475835,A,215.3016599231099,C,153.1858909000079,E,E,87.01290578242426,C,C,A,175.3213615185733,0
65+,M,Bisexual,61,18.513061109038663,-83.10515875386722,A,E,B,-52.26165608084341,E,183.81264945138105,B,172.20130478384826,D,D,-156.66214886909614,C,A,D,-8.751529181118672,0
26-35,M,Heterosexual,24,53.725362441655854,-61.190196213960476,A,A,D,17.87840734720497,C,14.563990591807096,B,-105.61090574112357,A,C,-17.99192840115666,A,D,D,89.034159301608,0
18-25,Non-binary,Heterosexual,41,43.26505206599328,-80.81651391181508,A,E,E,-73.17188168820806,C,53.83495893956203,D,184.60665023894083,B,B,-138.71107068120926,D,C,C,116.87839493324299,1
18-25,M,Heterosexual,62,79.62166431184208,-172.35429135832774,C,B,A,84.7827549432687,E,-47.202198301681044,E,98.06573104863433,B,C,229.19844342033028,B,C,B,11.865306410010943,1
51-65,Other,Homosexual,24,-147.4867740131073,-186.87609909658863,E,C,A,94.47081660299165,A,23.275197094857926,B,-52.33904464394654,B,D,-27.02624800580786,E,C,B,31.855194670694942,1
65+,Female,Heterosexual,42,143.51553563525545,-96.72150427011897,A,A,C,-163.67322661684113,B,-132.25909184417955,C,79.11113678294113,C,C,-64.4452522750023,D,A,B,-40.87575928164096,0
26-35,Male,Bisexual,32,36.84187991113087,102.84378014984074,E,A,A,-80.32774635851413,E,62.17804293779457,B,-11.495419714235089,B,E,225.45916589991361,A,C,C,17.857919606622925,1
26-35,Female,Heterosexual,50,-50.73403619946662,85.51846091605246,D,D,C,11.173351383460005,C,40.60012462023213,A,-228.86184254986196,E,B,105.53770395847314,C,C,B,54.76418654057276,0
36-50,Female,Other,76,71.86669769564703,-112.21544776186663,C,B,E,-8.355285657211981,B,-29.962313770746057,D,31.5960730707071,A,A,110.11376959565679,C,A,D,30.535650586759587,1
65+,Other,Other,31,-10.927144089461073,149.2832442439597,B,C,B,11.841383801765824,C,29.174752555716644,E,-111.79468893370263,C,A,88.68040871545655,D,C,E,10.478401378486616,1
18-25,Other,Bisexual,27,17.111048251663025,100.74510672348052,B,B,D,160.75081447428923,A,23.48558476336586,B,-102.92067269289697,E,C,-76.44393726853971,A,E,D,-40.75564015264442,0
26-35,M,Homosexual,37,119.91980884874079,28.080112264654066,C,C,A,-26.925337695555935,D,-98.01765902940633,D,-152.07094120847492,E,B,-33.07198687011407,D,D,E,-73.10679659230705,0
