married,military,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Widowed,Yes,Male,E,-95.50167841927598,-20.32593014455066,E,20.360059985181998,129.59748858994226,33.878889531473384,81.35918884070239,-35.95852090513812,1
Married,Yes,M,A,-10.29469333800372,93.97954463635374,D,-69.87079702383387,21.471662969101292,62.44810213175158,-83.62943520318699,-308.4506785005856,1
Widowed,Veteran,Male,E,-185.02164899798245,14.11354032354771,A,94.7759863763841,56.81767237955048,-64.30505115478974,200.4515853734593,-164.46071854944898,0
Single,Non-Veteran,Female,A,181.07188380927252,98.70714375862133,C,145.3324386751046,-50.68767434713482,-30.465103834533743,50.21051083541017,54.59616967812397,0
Single,No,Other,C,-133.45638623609057,-42.866958830394715,D,17.226495289455695,-7.864337885496692,-59.31675619309548,-214.00150587759396,-60.175722303967596,1
Married,No,Other,A,68.78799275905041,-40.17112978727636,B,4.1116471302841635,-23.81180209807591,122.8822355538445,-1.740653863495533,64.86946912581462,1
Married,Non-Veteran,Male,E,-142.05748312853825,-196.19782841034316,E,129.43974757150298,25.358720515646493,19.49730407089801,109.65395315912102,-216.96141983970642,0
Divorced,No,Other,C,148.03014498766757,-74.97931516918722,B,-102.03696140088077,-1.1920851677306092,-10.695433311264528,7.511403813194276,-109.65581414268861,1
Married,Non-Veteran,M,E,-22.25102039396222,-40.02337702082951,B,-132.3700687673607,59.223295905206506,-82.43202828792153,38.479146290359886,-107.73225209287509,1
Widowed,Non-Veteran,Non-binary,B,-35.770171559923966,243.30788247967115,D,19.351896007630863,-238.95817316750438,-208.55465236950218,-37.35282966805476,-24.14542614270298,0
Widowed,Yes,Non-binary,E,66.27803054263293,20.992884462436017,B,47.81153299177319,87.72497667181392,-75.24022761093333,-52.73732537492781,-55.89882922771411,1
Single,No,F,B,83.42501082956332,83.78674592227907,A,-95.73421106158636,48.09444714549823,1.5245560663649456,-92.98623165489323,169.28255193627822,1
Married,No,Other,A,37.40344399571592,-32.983483702878296,A,-100.22079593809359,58.91558046327026,138.42273806510147,-42.70366091483207,-4.924880865030716,0
Married,No,Female,E,96.16010174522786,231.5523753821055,D,-33.443055659136064,4.577781278586296,-81.84712175298216,-45.8625605149774,41.846537797322924,1
Divorced,No,Female,C,-156.26944422978585,-139.4165663567604,A,-36.015725692991886,-144.91251470246513,133.3196196458331,114.09607800237667,31.49597423546909,0
Divorced,No,F,E,-45.56930294542513,-158.95532142336336,A,-53.36632793833432,-176.95504346624807,221.38891646564224,51.51456246763411,64.9164493180148,0
Married,Yes,Male,B,70.17464188364399,-62.31594621633263,D,37.7279906954612,-142.880480742403,224.79439822478759,100.98287734239555,-30.94928294676642,0
Divorced,Non-Veteran,M,E,-125.11229922080214,-34.29911855620103,A,-36.02155889937805,-55.26775382785718,30.611893161721987,2.0475862829409444,65.53128730433335,1
Married,Non-Veteran,Other,A,32.84489143597238,-56.40120807284998,B,46.71064865563187,-90.8647982925416,-45.65003224395344,36.07336130294934,80.06381648720698,1
Single,Non-Veteran,M,A,-47.06856121189453,27.28614261698717,C,-20.518590281966173,107.87423657133266,-95.25422654807069,-114.0398796244583,148.3570109076922,0
Single,Yes,Female,C,-78.83690052013196,13.48421976984236,E,54.352156777752455,28.648530612839586,-148.03980101539193,-10.893873140883166,-263.82221291192747,0
Single,Non-Veteran,M,C,191.20261713628526,-45.35614001886687,D,32.268246921584556,-7.249833971276064,106.61599088432014,-82.84211627370085,95.2331702454396,1
Married,Yes,Non-binary,D,283.75531584814877,35.36943794948449,B,83.65168060106747,-61.16696727351288,-27.43870054855668,9.432903251623003,87.53443684563868,0
Single,Yes,Female,A,-20.291181607808692,-94.19059167976198,A,12.816310244141023,-69.97930725859032,38.801569295475836,66.93984899128881,-142.47080754116212,0
Widowed,No,F,E,-77.29671711560022,158.14448354212186,A,39.025346979635714,-28.903599616937996,147.43648692446075,-14.86234691467171,58.47342507525089,1
Widowed,Non-Veteran,Male,E,156.2188760242063,168.01754000073186,C,95.59954758140744,-50.87919236406897,17.29132137638498,100.60180054163432,150.16206265071241,0
Widowed,Non-Veteran,Male,A,-68.01937101552792,110.6485738834018,E,209.38947911573447,-85.74782902630261,-24.58704108465162,-30.159186615865057,-165.94267429311844,1
Single,Veteran,Other,B,58.196238626046906,163.63839630890047,E,-1.0496634472184074,56.70699738372586,-84.02057766963136,-89.63837533182073,-259.6916580789918,0
Married,Veteran,F,E,-44.42726942594288,-13.276979414204746,C,-19.455730465813843,-50.82627184633902,-93.68687606822564,34.90571327312863,9.133709014664195,0
Divorced,Yes,M,D,48.04796528715198,-104.74425538189482,A,46.523547874118904,74.64356872153964,63.18774070678994,57.02938461803741,-16.945180281130924,0
Married,Yes,Other,B,42.92604361160331,-124.87466533507947,C,113.07685716436544,-19.25335283323318,-118.1182232593491,-58.58404719809352,48.260272156225106,1
Married,No,Male,E,-81.91253528444456,-67.37543223778671,A,-11.275345361823078,-192.235193851423,37.557581866613155,6.010130961941275,-33.31206920067165,0
Divorced,Veteran,Other,A,120.00592308379001,-54.153043920764986,E,41.78405399577926,-7.96021147614082,60.87657894336983,-115.22064118460248,137.20889518760248,1
Widowed,No,Non-binary,C,-67.4533584649127,-52.79375145128776,A,-67.39727577063195,138.35301837903313,197.77740944924548,-77.03448511804389,-174.20106762532455,1
Single,Veteran,F,D,77.5715193845199,-161.65308286305117,B,-60.00746887203658,-61.749882865044036,-122.77617881605707,22.318191532600213,93.10560330418531,1
Divorced,No,F,E,-121.8428658212572,67.19706019847095,A,40.60206676349479,-69.446100426396,-75.83687968410632,-188.54690530918478,25.036608529361366,0
Married,No,Non-binary,D,120.09100303506419,14.40028010020421,A,-38.93145213005831,-30.248244039076916,-92.14603155400964,-12.717348594418734,-79.79442894088814,0
Married,Veteran,Other,D,-82.36412258375091,1.1043459137172795,B,100.3102290447675,-109.15029688271059,-91.11526142831859,-21.47931513540838,56.59581075689768,1
Widowed,Non-Veteran,Other,D,-55.659473405479595,-34.671675711409954,E,-133.44495737103762,-7.2664351695658675,26.733778150771258,-90.04800670948512,-48.80809206646439,0
Married,Yes,M,C,-55.172965109548024,146.5484712822099,D,-60.62351347041722,24.902273402354083,168.5997006255325,152.47049108953797,25.414323242620473,0
Married,Veteran,Other,A,-63.179654317563646,98.28190431050663,A,-39.18508377842313,125.44279796693138,65.63797770079259,52.47253673679354,7.453899608259267,0
Widowed,Non-Veteran,M,C,-121.73121557334774,161.70267815005954,B,-176.50127173181923,121.96064121894754,-112.39293260681129,-35.053093882117146,99.88939034501031,1
Divorced,Non-Veteran,Non-binary,C,-215.75089282332215,60.416677173164956,D,-63.072881227284526,148.8774854527362,-32.3980411240909,109.84870528224857,117.28738396347592,1
Married,Non-Veteran,F,C,83.09149298001213,-25.263866746595454,C,-109.2748885492073,-140.75603112789153,19.198860945545846,-8.429661027404551,-8.365560627612513,0
Single,Yes,M,B,-167.87537124153775,-22.76592375378844,D,-103.97658483439531,-82.31350424102976,47.5330321767999,42.569412913814666,12.0925627892664,1
Married,No,Non-binary,C,27.047190888498996,27.95794599340647,A,-19.556583920703396,-60.07426941161751,-54.97743522454531,127.50053469653224,49.07502433875915,0
Divorced,Non-Veteran,M,C,222.59360932943002,83.13272351416249,E,98.40028263890696,0.01939182275420634,305.23042929831956,-28.12746585595346,-68.01151971030772,1
Married,Non-Veteran,F,B,47.8975522430336,-64.08073937392685,C,-260.78127141229794,142.96314953250408,-66.86028599208113,-78.74352455507452,112.4949277304999,0
Divorced,Non-Veteran,Male,C,-27.644351901019824,12.289912140328273,C,-29.33188018946604,-132.85788996697798,36.696616706972755,44.96882356110601,-145.43817152793318,1
Married,Yes,Non-binary,E,12.575606208395257,-38.49540772363439,C,2.3658156358692772,150.4099700932311,-43.3250743312043,151.252936923973,-93.30584526269476,0
Widowed,Yes,Male,D,-13.775842131200132,-199.57463344724044,A,-0.4214265793091765,-32.50859372198582,121.06279874858785,60.097165878164105,-19.02591053863961,0
Divorced,Non-Veteran,M,C,-35.76111169452807,-25.482424063059266,A,-231.8411753598169,-32.26367314381021,6.538793877372154,-19.763102312840626,-130.8148637187829,0
Single,Yes,Female,E,-64.08823976398507,-135.75662415540617,D,58.1863094048392,81.3423787650703,-59.918767178655955,-124.45312364437824,-126.27676384718389,0
Divorced,Yes,Female,C,64.21964445532645,-95.02824021859728,D,-15.841608411331928,-58.28343359283276,-5.086676338790637,45.463553573064694,-11.45859421219004,1
Widowed,Yes,Male,B,170.4822128580108,121.56975652476957,B,-62.98167593369389,-64.44443918457128,18.62292851438554,-114.66352451543335,102.60835194659413,1
Widowed,No,Female,B,-30.703934556426947,16.001592952765677,C,-30.00793867910751,157.96311087574946,74.83048974894699,24.072676785759832,11.8264148182095,1
Single,Yes,M,B,137.30187301577877,41.17865911647405,E,13.937518569685809,-39.476634406978675,61.01979786521405,94.5986922161705,23.578854754012212,0
Single,No,F,E,-2.7107507059685685,14.586006919134109,A,26.913783438460314,-12.760751602267018,-82.00975808892615,-128.7654335358661,37.7911066680265,0
Married,Veteran,M,A,16.16803283652355,52.87512499100407,C,53.15022860971103,17.992266346478004,30.73849866894284,-174.17449257138873,-23.407454491632915,1
Single,Veteran,Male,A,-128.38688496322584,48.09935591719552,B,-76.66322085247563,0.6027877752583418,12.858850035872967,-106.73312091036674,20.266093497159567,0
Single,Veteran,Non-binary,B,-88.49090004814684,73.69082121274752,C,53.76478355329598,-56.44480989172188,-117.99866074144781,49.02060936184416,109.20752841777922,0
Single,Veteran,Male,D,33.1665335378031,23.751421861380635,C,105.17853314788366,6.437203926874907,103.93510337746807,70.98950066578095,97.44938643924394,0
Single,Non-Veteran,F,B,188.18958812050627,30.68209283187859,D,103.09982172699719,45.33908398246066,77.86199590593993,5.587423538160164,47.30866151620412,1
Single,No,Male,A,152.10376962156798,141.46349343058017,A,5.170167309027155,8.467823596732224,162.34462399350284,41.27229641228399,30.743532377362655,1
Married,Veteran,Non-binary,B,18.13141788781964,52.86350857512563,A,-99.94056645151865,-44.80499542206031,122.72861782371936,62.710652443091504,124.51836580014348,1
Married,Non-Veteran,Male,B,-26.417005684242902,-110.44045797793287,A,157.84792165168372,3.9908805352416485,-67.49570611287096,67.61182447067097,184.66971202112774,0
Divorced,No,Non-binary,E,-13.490202724134454,-28.603466349841366,E,-155.8906733414724,156.80841689317185,73.06016719861668,-52.98349275234532,-27.58895457431657,1
Single,No,Non-binary,B,154.36444676292533,21.831771807351284,E,43.14209877913174,-31.467418823494796,-38.27621434670989,-2.0265452128737746,-73.7746350200079,0
Widowed,Non-Veteran,Female,A,24.108064855186516,-234.96293345601865,C,78.36235605246704,-91.61315500900355,-127.73954368973948,66.80814579072276,-47.736413016105956,1
Divorced,Yes,M,A,-31.61947435069714,-172.93407947199782,E,52.17182181539186,-99.23885059170541,-94.39512045365956,-6.660475365989993,-148.96836540295635,0
Widowed,Non-Veteran,M,E,81.14420977341501,96.78155106127156,D,-8.98391218023049,-0.9864353408135594,-1.1283082299999605,163.66632200188894,-44.14472376342475,0
Single,Yes,Other,A,55.97576808070334,-37.64197743175094,E,-40.96592950015145,10.383483538770728,-229.82133977849887,-159.1979550849577,52.5874230223714,1
Married,Non-Veteran,Other,C,-290.6652147094924,25.243583291945406,E,-178.3802876945312,49.8857560493036,43.962595797663475,52.185441067296544,-76.47626802309686,1
Widowed,Veteran,Other,C,-73.41295758556174,21.68811061781928,D,-142.52317944796658,217.25310223812107,17.21244999057353,-116.28793771668666,115.05372510569225,0
Divorced,Veteran,M,D,103.60075493764111,27.131123724240236,C,-73.94087626430832,-148.23302243419775,46.150450026227006,65.74644358164062,28.46413300571516,1
Married,Veteran,Male,A,-122.15659977470725,-127.43209020272444,A,-174.57922095436362,-114.48400484289174,-18.06841776360387,56.39981496209043,-100.11523938946564,1
Single,Veteran,Male,A,172.84600750024606,-25.063833416794633,E,14.94063772802607,-10.113235275438836,27.28653966127208,1.3315643293760093,-56.90646414812169,1
Single,Yes,F,E,-105.13037381332835,12.20185579341358,B,-56.60013217612633,76.54790849382248,142.96592938399124,49.79320779645133,22.44793792828956,1
Married,No,Other,D,-49.31460677109445,34.391709675883945,A,-80.8587245296376,-224.68803974783836,-79.23070169837777,83.45842342833124,74.7656818293983,1
Single,Veteran,Other,D,112.24071296590094,65.93207083095797,A,115.43874923406466,-62.27763920432484,8.300098750421405,-128.7221823770131,-92.48340275346199,0
Married,Non-Veteran,Male,C,86.6102926864351,-25.42659025686681,E,-85.962960372179,-43.81118448979542,29.449988690916896,-128.44979789880577,126.02473236657615,1
Married,Yes,Non-binary,B,-116.55513386835617,78.8686814385562,C,145.55803620256322,106.8578472871603,-83.92427813709314,51.09333619740606,-41.91668261499432,1
Divorced,Yes,Non-binary,E,-124.54037991130065,-82.46549768199903,C,-119.38495973162222,157.6840293256327,-55.16573618813088,-271.7290329350551,-130.62730775300724,1
Widowed,Non-Veteran,Non-binary,B,-2.1292980412986044,-5.05980212842524,B,39.42305828538351,-8.66054749376455,-163.44859376826122,178.4086640364337,30.479732831013656,0
Divorced,No,F,B,-18.650145230184783,120.43242968370063,E,-35.8154315689754,-103.21795321792368,-145.81181808372295,-191.83043233863492,-101.74297822879615,1
Married,Non-Veteran,M,E,44.06281755406247,130.45717552476327,D,87.30384723462872,-74.61615934255683,-53.35004835636512,-68.96827989655469,164.07689272946124,0
Single,Non-Veteran,Non-binary,A,-177.44346120478966,-56.375889526400115,D,-103.95164924693722,-9.154107065318803,92.73171077831924,26.664589973953905,112.75993461804488,1
Married,Non-Veteran,Male,A,-57.020534582414925,-45.21743072876611,B,150.05730787175017,-108.77550467664359,113.9491957874762,-76.18577207182695,32.34778385332668,0
Divorced,Yes,Female,C,25.256369611145303,-220.91733396076427,A,85.79988373129937,191.09031969733482,-52.18172325533628,-81.47353940246579,24.117130741651106,0
Married,Yes,Female,D,-40.10152791104351,-69.27423669080788,E,12.585321753207177,-113.34238180040481,118.98549459455259,-108.93567909956694,-184.43275754185805,1
Divorced,Yes,Male,D,49.005613100469695,-43.26000815738786,B,-28.260562784232658,-19.667908730553716,268.97541334334306,-24.995400475038622,90.75961550246615,1
Married,Yes,Female,E,-52.31384863873022,-100.08971563465737,C,-115.0786301938768,-73.54829004750778,-44.67054607151061,-68.95077642482124,-19.70568334667681,1
Widowed,Yes,M,E,-34.3293058205033,165.97924369752096,C,286.581625640415,87.12941630582472,59.09503874724038,-97.29529243363505,292.5066455030526,0
Married,Veteran,Male,E,-143.3419291170621,18.431172330161107,D,-120.90579846331049,100.0684138962772,-75.93871487509676,80.97539710911522,32.979460355345914,0
Single,Veteran,M,D,265.8488393946679,-126.1509475866767,B,-51.90891939502151,157.16285262623484,105.42287689273886,-53.84232721046046,44.880963893365326,0
Divorced,Non-Veteran,Male,D,14.354081652293104,-93.18927978304787,D,-97.53626571959487,88.601110929318,138.79378702310373,-6.541597038459984,-112.55155541280688,1
Divorced,No,F,D,-101.01631361175035,119.97607025948487,A,183.73048621357634,-111.60250950223676,112.72097277960762,-87.5788472727154,-40.57957905063926,0
Widowed,Veteran,Female,A,11.329371607264962,-115.41703589541876,E,63.427241211503436,-110.92399770685184,-65.49907807926371,-139.25803349279505,-60.399339283079335,1
Married,No,Non-binary,D,9.770111231837713,202.4170049205531,A,-16.218612424174957,23.466281895724016,68.65090018010518,316.72810727236237,108.07012669605174,1
Widowed,No,Female,C,-52.08960856481166,62.1861506530878,C,-162.53055597216894,-128.5299253377174,-91.67252999016054,-1.7606679442418809,21.78981633970056,0
Married,No,F,B,75.98155308407722,75.29906875021814,E,-24.19714458747702,120.32174057788869,28.698263550913346,6.724035851139029,48.07250443820025,1
Married,Non-Veteran,Female,D,15.551439314243723,76.83050392659999,D,-80.54037209996442,86.68751635248128,83.79428553040711,-216.3302416854274,-8.79257889388672,0
Divorced,Non-Veteran,Non-binary,B,-71.55544292195563,105.94683748828264,E,26.037194606975135,149.72310503742358,53.969343877711374,92.67826897137256,-44.93002949093836,0
Single,Veteran,Other,D,-192.18693562342278,1.824701009689049,B,112.24288598069757,-126.56784754670561,-65.25439217802622,-127.17414010543497,141.20444486591748,0
Divorced,Non-Veteran,M,E,-188.7260593078024,-68.50114211623682,C,6.583865544334808,-114.83531335909288,35.38191454032096,121.42093773692942,104.49734341633973,1
