SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Female,C,42.49961439688952,-102.96358144316793,-63.728484374381544,B,B,128.96595950840765,B,A,-53.08258472758737,0
Female,A,15.324444662422332,0.8726879963592055,18.989234165143067,B,C,-28.678654845766093,D,C,-167.73157904153132,0
M,A,35.95109094617651,-110.61914483601547,-57.90244281309145,C,C,132.7791900276775,A,A,108.64043548844305,1
Male,E,-147.5566311669788,-82.7575773319925,268.0751804469867,E,B,-99.05761448664249,D,C,44.26278722057999,1
F,E,15.018956562319396,-64.93992903577683,-13.368363919544116,A,E,-262.7449404839275,B,C,96.60702016856081,1
Female,A,-191.51394255219387,-15.120924356313905,90.34449153352682,C,B,33.78162069593227,E,D,16.37031441453137,1
Other,C,-252.9446131133318,145.7452453575379,227.48816170413457,E,A,114.22495543994347,B,C,-96.6389383460206,0
Other,A,63.93340224950398,163.01920346464962,-31.582109312857526,E,E,21.92291628119227,C,C,30.922439651589883,1
Male,E,104.82359843084734,-56.04997072010713,-22.21412483485944,D,A,-71.65539669992285,B,D,-78.93294763730209,1
Female,B,-124.0750499094193,112.729564793563,56.52509734172039,A,D,-89.96504271327666,C,B,94.93938393868852,0
Male,A,32.69055234780893,-82.48929036249177,16.59771643267059,D,A,3.5462255769348223,D,A,44.78694696615202,0
Non-binary,D,-134.74352728756875,124.38002750577893,-31.79756389055932,A,B,-195.90858794483583,D,C,-60.81048226707539,1
M,B,-50.45000847679459,-122.13689062965005,-126.55365718942002,D,A,-65.9659175029818,B,C,52.929455090949986,0
Non-binary,D,-20.72115871425665,41.89601959472679,38.40896040558497,C,B,-36.063514560349205,C,D,-54.42378189714655,0
Non-binary,B,-141.9935457526593,-108.46130742795921,34.462704691089314,B,A,-107.59850123454045,C,C,172.82262984625783,1
Other,A,113.38060748854693,-85.36729363308048,-108.16972300379135,D,D,-32.364362299625995,D,D,250.81339388507647,1
Other,A,22.90541933881551,-78.07382111638124,-151.66071056180607,C,A,16.948004735655275,A,A,79.72765046378055,1
Male,A,-78.30978639838861,59.36052025905645,-145.58988163181573,C,C,-28.003915563510702,E,C,-93.14142082772064,1
M,C,101.88068905775,50.95614204920336,63.877732297173964,D,A,-107.62498197915285,E,A,-125.69809964838352,0
Non-binary,C,7.377264640260092,66.01246619386303,16.791713259461137,B,D,-92.49999488127669,E,A,116.6227237209919,1
Non-binary,D,18.65148360757008,1.66621819385173,-19.497850742458887,E,E,-55.247814880248924,E,B,-183.44017243418503,0
F,A,-39.6723772938536,-39.40639580503686,-84.11460003318409,B,B,-48.36288240230756,B,D,-21.447641678234692,1
Non-binary,D,28.5626647350809,-71.94887452809608,-12.369566410899818,A,E,31.048706744964605,A,E,-59.884624411087984,1
F,B,4.148732269547344,123.71472927744244,51.07507406370492,B,C,190.39166072242014,A,B,26.737770176614404,0
Other,E,104.26031377045548,11.015241418481695,14.948033386021464,A,B,-120.0768008102646,C,C,-197.28959632427603,0
M,D,-137.2609624192273,167.06688989204298,158.4905819921724,B,B,142.4332534914943,C,B,-171.26455317496584,1
Non-binary,A,-34.25980191287803,40.602964016252585,-211.03716845452865,B,B,-168.63156339339162,E,E,-100.11776982932716,0
Non-binary,A,-45.43454940343361,12.447569379819052,198.93915449628307,C,A,131.12973165737031,C,E,108.68510098897373,0
F,E,-222.40032938818027,28.217737683863643,28.17828499254786,D,E,-39.477444048704925,A,E,141.0908127947591,1
Other,E,5.000732497064329,123.2319295750948,130.1464018664537,B,A,-40.40812182145066,B,C,-251.77689144173522,1
Other,B,16.155932660878662,-16.787359989130167,37.829453151268964,B,C,-65.66059983900455,C,D,175.96367503448974,1
Male,A,-142.22661521250623,-11.010045993929038,67.36405125938244,E,D,69.29326965212785,A,A,-26.6581079555995,0
F,A,128.84786046237113,17.32550601136532,-92.99369883339821,E,D,-120.90469196710877,A,C,53.55204646885857,0
Other,A,31.64329796461794,174.46941422101258,-13.233259256119545,C,B,6.291762934941933,E,A,-12.696036070119149,1
Non-binary,A,-28.569633331947625,33.643203427628,34.98395280576522,C,D,-24.7972319195636,E,C,24.203783036374542,0
Male,E,28.880649527338935,-70.19545023353713,18.56375870470202,E,B,-17.54978994943163,E,A,-60.702570795281154,1
F,D,17.63002661940918,0.1008249094023847,-13.174679869138311,D,C,74.84716495665752,B,A,-27.119143804264656,1
Male,B,-96.0804120698961,-55.95530869238108,114.58494375915704,B,E,137.11423944703216,D,A,81.44355935826796,1
Other,C,118.10089082360602,64.25322335252723,-3.941026521334623,E,C,276.7409216747663,C,D,-64.45970486383442,1
F,D,136.31755967925517,37.70047458910354,225.6016627896968,E,B,219.95594313426392,B,E,-8.30660328861549,1
M,C,235.62801645912936,50.91078028238623,53.729622688726295,B,C,-148.14837587318448,C,B,-73.69609711444627,1
Non-binary,B,-181.2216330181464,103.40239762889681,-52.629694167720906,A,D,-133.4832488529832,B,C,33.43528686432711,0
Other,B,146.57018410427958,-54.84909291567519,110.27813248091051,D,B,3.5181642546523477,D,B,164.48774564866764,0
F,D,36.7752828632466,-123.03108376655811,-49.49389858586163,E,A,94.6530476637022,B,D,-46.16666575455894,0
Non-binary,D,-11.48148285610512,-216.88281167099936,-225.66646153815037,A,B,-38.167248369608195,A,A,-0.8305232155663956,0
Other,D,115.6506559773029,-128.3595085350308,86.83856776528913,C,D,-108.51745210910792,C,A,-158.12207937910887,1
F,E,56.80225204014374,2.600880776983402,208.91816856948026,E,A,-39.34314092720069,B,A,-9.017930232862852,1
F,E,-48.864839064916616,185.46118103962473,-0.40733492842795016,C,A,262.3663931826624,D,B,130.4302508143723,1
F,C,-54.660916953145176,4.037827434927904,-0.09586331952431254,A,E,-111.85973056679954,A,D,99.45377099341707,1
Other,B,-35.63236503782659,245.35335592057893,26.21441799464041,E,A,195.04576548236005,A,C,113.07626983037291,0
Other,C,84.43782130744266,-196.72086641506849,12.949367038047036,C,D,250.58531396839504,E,C,-10.76704225021852,0
M,A,-34.9644961689667,-150.0581337432892,19.109130939693937,D,D,-38.28493972338589,C,E,-251.60333931800434,1
Non-binary,D,-56.99469735422744,-59.842982199945816,0.4323822976107046,D,E,179.27387489616854,A,D,81.2633281843812,1
Non-binary,D,-164.64857596139265,55.047368203033685,9.78360087111732,A,B,85.47357824468436,E,B,-73.18213641955805,0
Male,A,-21.213563527313852,-73.08251686868986,-12.972971337998985,D,A,-14.241517401264492,A,C,46.949394882123855,0
Male,A,-16.859377569463433,104.45860177521422,123.6321132034196,C,E,-104.61620650139818,D,C,-69.01177824641042,1
Non-binary,E,-61.32499238394193,-8.815668658340526,13.292503400479585,D,B,66.13323866704691,B,A,-100.50085129009582,0
Male,B,-49.57699645500242,-97.55672306056036,79.39737218489799,A,C,155.1290186245019,C,E,228.51989496556862,1
Other,A,40.90923915868651,-32.90906139788456,-62.33395479347041,D,A,-35.11201896121123,E,E,36.057560285314054,0
M,C,-107.20942647363138,-80.4934910084922,60.35841327702659,E,B,32.88754637476213,B,E,-21.18157884382392,0
F,D,-87.6922128704118,16.3507748670024,177.1997986755086,D,B,-91.60554685721198,A,D,-75.07770542854897,0
M,A,-92.48473854038355,-35.06862493474042,31.512139374912334,E,E,-110.68940541177692,A,D,-126.56200641713544,1
F,C,183.6636675028769,-43.67297133867268,37.65174006464535,B,E,-36.87759283985375,C,A,157.77435338761862,0
Male,A,-115.81707145410694,-19.964049132945213,-37.64670921732148,B,C,41.24736106043489,D,A,-58.61091280159483,1
M,A,-9.0572402808705,-89.55443377534085,192.3513186392572,D,A,207.2270230887034,A,E,-130.59017447741533,1
Other,E,119.98196151310732,204.15612966754946,-16.774734786034063,A,B,273.2706619231836,E,E,-19.53737807619056,0
Other,C,144.73131902578265,220.04663534292334,-58.86802682165507,D,D,29.7350703139576,A,D,39.19249904435322,1
Male,B,-56.915213243074255,58.634830958234055,60.16127822327757,B,D,103.47677985315154,B,A,32.35016989455938,0
M,B,-75.65170073509918,53.29684648979438,238.57693738514544,B,C,95.40589688384304,D,E,11.900775199495554,1
M,B,-137.46154669241903,28.160192722323924,-23.066945970379056,E,A,85.23397167125187,B,C,-17.277403911469367,0
Male,A,-163.96899814794358,73.17771838103137,71.07373000249846,E,E,-43.57520264588372,E,C,-109.54926013399368,0
Non-binary,A,-40.23286664524099,-27.020836698513744,-94.65635226779435,D,C,106.48159835412257,A,E,-246.33850237346908,0
M,A,-14.718614551167866,-31.195565701662037,84.60069413778913,D,B,-156.30019732269528,B,E,-207.3586778983433,0
M,C,-49.43309640551378,165.71090231025033,-128.1632581969439,A,E,56.09768177794642,D,C,2.047737386059241,1
Other,D,-95.53638399200256,59.528210699377915,-70.49144836345688,C,B,-21.03441408221801,B,E,-158.16496536473758,1
M,B,39.00045422456029,-28.877644622437813,-67.25096022468334,A,E,-13.21663680735072,E,E,109.46683763763616,0
F,B,27.845633558045723,10.782664577781693,-7.787051281739325,C,B,41.68971759833538,D,D,25.215739410575228,1
F,B,30.99977344830687,2.4102592253722013,114.98721809438739,E,B,-65.17230999080661,D,E,-155.96095398842328,0
Other,B,109.97081318364738,-10.511708561248247,48.27024284280596,B,B,-128.2801444819969,C,C,-96.02146457220854,0
Male,C,152.59894386744318,66.25366367991187,159.8705860558609,B,C,-23.999266151170445,D,E,126.69642213235095,0
F,D,37.1485021357338,159.05545898310598,-83.96404531872457,E,D,137.8023582789735,E,E,-82.03613477017004,0
Female,C,-75.26119014278324,-228.71063187767822,38.02982051817826,E,C,13.866788186601815,E,C,47.58010289039431,1
Female,E,-12.949773846213416,-170.56720711285988,179.89179759627183,A,B,44.97031780195988,C,B,-53.475458359314956,1
Other,C,-152.98020010174804,-37.33526827049712,-124.2168124246396,C,A,0.624485711237644,D,C,89.63285408980425,1
Male,B,79.396148803052,94.37324504424195,97.35578081506966,C,B,161.83260225558877,C,A,1.0122536257927714,1
F,B,-85.05916348918936,-74.87224541520571,81.44105681175012,D,B,-5.410192672052645,B,D,3.9992308305875106,0
Male,B,59.36921201898281,137.58242652902385,91.24586610755797,A,A,-296.75354961526114,B,B,63.35089499572718,0
Non-binary,B,-27.935496631608352,-12.089343383082362,-65.52409685985772,C,C,89.72701117465633,E,A,11.053286872424769,1
Female,A,85.35705106702555,-4.823312281091489,5.104449432204663,B,E,87.4986149645873,A,C,14.66534888830065,1
M,D,134.69291223558227,-45.89540448469462,-83.00798087569639,C,A,-46.88305199012019,E,D,4.078117154582688,1
Male,A,35.58285159377092,84.58553890309588,-33.73542318939508,E,C,-32.32026786866852,D,E,51.3249985326468,1
Female,B,43.19642103909664,143.21491586807238,-202.9028199185968,E,E,-25.356414821521415,D,A,22.388923436966632,0
M,E,92.43379286778661,-39.525512378778025,-64.69662059480146,A,A,-88.49043151002398,A,A,-47.903792529701846,0
M,A,-75.62736107681292,126.36955986373583,74.98703472598989,C,A,65.5111929621342,E,D,-17.891885565532302,1
M,A,23.484687594754302,-111.98296970709593,28.18708011407147,E,B,35.89572502890566,E,E,-9.875097200664891,1
Non-binary,C,-66.50056826912052,-42.40379178617502,99.26343696394817,C,B,-70.56279659708537,A,C,-62.906350356965135,1
Non-binary,B,-150.60952691652284,-112.44185920704741,-201.38106255349632,B,E,148.63559389705387,E,D,83.49353588539799,1
Male,C,3.907479689001973,16.174197726036226,-8.692881691801418,B,C,53.379091451786785,D,A,88.27786653711497,0
Non-binary,E,-72.88540328545152,180.53086268956332,95.5947804049138,B,D,66.0076477222696,C,A,-9.041600336949482,0
M,C,144.39321098137984,10.54209046297184,-6.72156123647367,A,E,-87.1173523572815,B,A,73.18555481638954,1
Other,C,-6.646521804501698,1.7599280562299795,-83.55843985776697,A,D,-53.05119005683788,E,C,-125.29026509060863,0
F,A,63.391141053759284,30.37223043176399,29.035592573395196,C,A,-64.96266634827398,D,C,-9.281008596993551,1
Female,C,-109.81273991280041,-61.9289986332385,-271.8196798037058,C,A,57.637499183445954,A,A,-107.76931764947055,0
F,D,158.7872311123759,29.64113184369784,-140.9687034676166,E,C,-94.43353497077923,B,B,-34.92643983038509,0
Female,B,113.52852493070668,-84.40306880794424,136.4468516904136,C,C,-7.177313836622988,E,E,-84.64796623434798,0
Non-binary,C,28.682637211452867,-26.427882230660753,172.97017863774536,E,C,-56.007436148882896,C,D,-27.981544020588416,1
Non-binary,A,67.17007651155632,-19.781207048896572,-119.53979652775817,C,A,104.30663399914695,C,E,-138.99154515968021,0
M,E,166.58682461788283,-122.73066898670155,-47.72683774689265,C,B,73.10678426788928,A,C,37.31068746629271,1
Non-binary,D,-157.84129339903978,85.41868040765975,86.94982335138272,D,A,145.7961085577696,C,B,76.07434757077569,1
F,D,-110.45341251322998,166.87554849000753,156.97535238197875,E,D,51.80865654414234,B,C,159.76619341215243,1
F,E,-7.548613183259029,46.386496707934924,52.45245771606526,D,E,-18.132122671908242,D,B,-49.55794341429146,0
M,B,53.04647413446523,75.88754337175008,-142.10552883422037,A,E,68.95407269903706,D,E,70.00771811324907,1
M,B,-75.5299719669263,-100.74178666619453,53.19497909748365,D,D,105.17802620179752,D,B,-35.86218227159505,0
F,E,-224.00447209793856,6.055314347077396,-248.81680296809952,A,C,-121.62910314075523,E,D,-32.4418087824216,1
Female,D,-60.17418537612538,-163.8366827526208,-2.821104613894641,B,D,-35.55544871438484,B,B,-169.1557783062114,0
M,B,105.7395018196304,-217.88961720854348,123.7794783678981,D,C,157.57963501479762,D,D,-60.85176211444361,0
Other,D,-161.09367780928451,-64.11049524598151,109.86399244723563,A,B,121.98136073677743,B,D,-147.6083963707552,1
Other,C,-45.4526336329166,100.77119346829157,120.91122588553804,C,D,98.85270781072154,A,D,125.00494471684596,0
M,D,132.95583821845207,-46.92973086561,24.00047595433082,D,B,30.956471410376185,B,D,-90.00683882086308,0
M,C,-107.50535539328696,-62.74517479002631,-30.023673506576028,B,B,-27.654266001264453,D,B,-65.88743792193863,1
Non-binary,E,-10.272433020805302,-86.18151491026596,79.76755702741565,C,D,-132.52370569634184,D,A,-37.41170303087085,0
F,A,100.58907708010567,-142.58574855052325,-40.99303902502795,C,E,45.40930272900388,D,C,104.07082347654767,1
Male,B,19.90640048844335,-24.567813587557342,54.81586613134573,D,B,-41.44425995908098,E,D,75.80280427771979,0
M,B,-16.34414220334235,-57.92515637859231,-79.17277105000909,C,E,33.867517223475254,A,B,-202.15020354978668,0
Male,E,19.945267299698134,131.46119601713116,59.43400067928314,D,D,43.94748938268078,D,B,-5.1259770435019485,1
M,A,-9.831536583819464,75.50390801317252,78.18818243344516,B,B,82.73392282257707,C,B,-76.44960454105816,0
Female,D,-84.79252061540129,26.371337356687125,54.89658289765033,A,A,66.31073281284488,D,E,-161.85854576579646,0
Female,D,10.56418097849285,-6.7381065949706125,108.11515501835555,C,B,14.238589157231246,B,A,-252.0984547471199,0
Female,E,49.46688810254648,-79.85795207916334,40.227867253077314,C,B,14.004605696197286,A,D,47.60847467066517,0
Female,B,8.60841676031805,-12.194513578248731,38.813731594875875,D,B,-42.70214695819517,B,C,95.93430210701842,0
Other,A,2.9580478184223185,100.7971976369545,-21.325484279292382,B,B,-78.36950405762644,D,A,-7.970165805086358,1
M,E,-37.693347987162376,233.247596190599,-21.992983926490407,A,D,-174.2346671629997,B,B,-145.28039076557351,0
F,A,-106.49467071128007,141.8466819960843,-142.6693910146926,A,D,177.96443504865164,C,E,-81.29401597736519,1
Female,C,-115.80864458216851,-128.79355143686794,-57.3589038816411,E,E,22.592526441623075,C,C,-85.19194257292365,0
Other,B,55.89583062298436,67.04366052151619,201.02511734438005,D,D,97.67464499775134,A,E,44.23608280430898,1
Other,C,-13.136736467651088,144.21355580595963,46.99745974440607,C,B,-138.05543890368403,C,A,50.77072122752813,0
F,A,-4.341128924206446,211.69715908629715,45.88187480658738,B,D,-23.823759917779704,C,D,235.69828363201802,1
Male,D,99.05298335472922,49.703063277638876,-83.28881378474712,D,E,-92.29881835198846,A,B,19.515716660780175,1
M,B,48.692368603921146,53.71115081613773,61.734099294841585,E,D,85.62703624068097,A,C,192.46153918644004,0
Female,C,223.28043791028307,-107.64946353485757,132.39538230636407,C,A,144.41802965591384,B,D,-7.08058206052546,0
M,D,-52.78358420099247,-10.701513514616781,183.77576509735746,B,A,-98.22581194890635,E,C,-195.0123301464892,1
F,C,131.12798361835993,67.70910931372882,-19.992615872178206,B,E,-53.50696383968246,C,B,-32.77335554084909,1
Male,E,-87.32945425940987,30.380762965836244,9.805433306033503,B,C,126.38771052292499,E,E,98.79939595687085,0
Non-binary,C,12.929193318065119,-112.5071211834277,46.38761597926514,A,B,-155.3365332602668,B,D,-115.27338035934349,0
M,C,209.62404098366784,-14.814982525080417,-19.497088478560357,D,D,-181.22268026261597,A,B,58.907536595756696,1
Other,A,-48.84097786321329,-77.16671326842398,-0.9443482814979112,B,B,-31.507312819806284,A,E,54.49451659674719,1
Other,D,-4.118214451510172,234.42713745734144,48.006575389712886,C,B,119.14106202432082,C,D,15.920032157925352,1
F,E,187.5905787327709,-169.9527140523425,-184.56404362163272,A,C,-89.37758361338427,D,C,150.64913968578196,1
Non-binary,A,-42.53598652234152,122.93546669457041,118.29459555786825,A,B,150.19186893901457,E,C,-150.6748854722191,0
Female,D,-140.08997250692073,12.25129730653833,161.02345219636013,B,E,235.0159391428139,C,D,80.09125038582738,1
Male,E,78.61869873567548,-70.08871442206231,-144.31784298895454,E,B,80.84656848788497,B,A,106.07158394397354,1
Female,C,47.99941053817988,63.55049036628451,-164.9402906287935,C,A,141.42820686172956,B,E,-60.0909845990664,0
M,E,57.73606284556843,-27.93141737999032,54.328300346671945,B,B,9.489262300965468,B,B,9.022275107888314,1
Other,A,-58.68994009345497,-75.69190887238256,-92.15363790430382,E,A,-18.243982752957834,C,A,-4.22952694078903,0
F,C,-113.78446818827068,98.04515301386365,-62.90963571950756,C,A,45.815702412814936,B,B,-107.16481008597496,0
Non-binary,D,-151.53176721628873,59.62933505154104,-112.53520308464391,B,D,-51.797267121500944,B,B,-17.90834100594116,0
Other,C,-32.39163161566592,11.26971738900881,-73.89953229095852,A,D,101.58453024470862,E,C,68.91299564880656,0
M,A,141.17346632466146,-58.65642167209756,290.6444540650268,B,C,-104.38255567094532,C,E,41.31591057876893,1
Other,E,1.6702094336799367,-93.68193965616977,-47.14247978588889,A,A,-98.77096174149594,B,E,-46.455278064142746,1
M,B,-30.634541648310755,221.04338611984264,171.34803726787558,C,D,-11.702948285877389,A,A,17.931723168054738,1
Other,D,21.85543103961833,-4.6496829777359885,-53.64567721845495,D,C,-6.347726474884998,B,D,28.273305375064485,0
F,E,101.4048222206156,-80.72233512916591,-83.58400825519851,B,D,-73.61951212244155,B,C,-36.92504290108744,0
