AgeGroup,Religion,civil_status,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
18-25,Muslim,Married,Brazil,D,-12.688396593485066,-48.48324252102766,67.74816605648853,-57.010058059127054,C,C,0
36-50,None,Divorced,China,B,19.30487414733152,-59.470027658150805,87.22504705898004,95.42983747574853,A,C,1
18-25,Hindu,Widowed,Other,A,43.25598973592514,104.69954608490957,-2.8939147481543936,15.339478134606498,C,E,0
51-65,Christian,Widowed,Mexico,C,-137.5635944104327,-20.39569473422727,19.593652038697794,-3.172412233287234,D,A,1
51-65,Christian,Single,Mexico,C,30.314297755459556,-190.32751797067726,-57.96450767983771,-249.29790619935937,D,D,1
26-35,Other,Widowed,China,A,-46.34890126393265,31.183674089112824,-31.332273154359275,15.070342409890698,E,D,0
65+,Christian,Single,UK,A,-85.48959249955433,137.3927638513803,67.84438781317925,52.74690894293846,C,A,1
26-35,Other,Single,US,E,-37.89224218174577,-129.50166546386097,-21.201544115329384,71.63943369986325,B,C,1
26-35,None,Widowed,Mexico,A,-59.283739481631535,72.3166678878681,57.36450483319276,13.402179716635148,C,C,1
18-25,Jewish,Single,China,D,130.67808418614445,-128.98128776099657,-142.92477126419925,-142.75186199617886,B,B,1
26-35,Hindu,Divorced,Brazil,C,-154.9122666094303,-91.75636176829177,-189.27510951646042,-72.21282592733054,D,E,0
26-35,Muslim,Widowed,Brazil,D,-52.9750220117052,3.508542138892274,-71.26127317123132,-31.503742414720477,D,A,1
26-35,None,Divorced,China,A,20.7124102939814,-129.70114176608087,15.385035435372723,16.86373669592387,B,B,1
18-25,Jewish,Married,China,D,-36.69183841439752,87.1437850696367,80.86953417730511,25.471268944474225,D,C,0
51-65,Muslim,Single,UK,C,-122.98664311305909,-41.77284005180179,-223.53917613525763,-10.802431500445525,B,B,0
18-25,None,Single,Mexico,E,135.22021734472474,-20.546755280421884,205.0347916740664,-0.4567721853948236,E,B,1
26-35,Hindu,Single,US,D,84.43325040683156,-99.9667210833652,-14.240326235791864,36.10122725941805,E,D,0
26-35,Hindu,Married,China,E,-174.32572797826046,111.05870796195387,-9.469805509940873,-139.3220856925136,B,E,1
51-65,Muslim,Widowed,China,A,44.9609152683548,-54.50650621273449,23.59951971202613,-57.3736382482069,E,B,0
51-65,Christian,Married,Mexico,C,115.4203765368917,-73.25452989248704,-116.36172570541241,15.27438602136007,A,A,1
36-50,Muslim,Divorced,US,C,-9.905473003684286,-137.12575493544261,53.04832710479079,-1.8496174918874901,A,E,0
36-50,Muslim,Married,Other,A,-115.8801395862572,-180.01642394488647,76.8123000932832,-65.63968206970675,E,D,0
65+,None,Single,Germany,E,37.91248231319411,61.76037207349643,69.20270197790627,-73.22131008372125,D,E,1
36-50,Hindu,Married,Other,D,-51.91314220033693,-37.44775163646915,-41.91759815310697,-1.0694023347515516,E,E,0
26-35,Hindu,Married,Brazil,D,-119.28418708903645,19.858123775240475,-122.93337867644914,15.448450979816956,B,A,0
36-50,Christian,Divorced,Other,D,-56.77611203865509,62.924033694401004,222.7444478948735,-25.382434237131967,D,A,1
18-25,Jewish,Married,Germany,D,-69.28537557058722,77.6920604605456,27.41893637470227,-111.85815194674511,E,C,0
65+,Buddhist,Widowed,Brazil,E,53.32318802249378,22.755874967168165,153.78759636319768,126.37088056972186,E,E,0
36-50,Muslim,Married,UK,E,-156.46800457138167,58.801339579404754,-9.694183956870368,-64.53438830476028,E,E,0
26-35,Christian,Divorced,Other,D,-156.25728289997403,94.92680720403138,131.64817266611888,-85.6479252343666,B,C,1
18-25,Other,Divorced,China,C,-93.40245011161964,105.59060892137381,-137.73275216305132,69.03691239770716,C,A,0
65+,None,Widowed,Other,E,35.355587660348434,-210.30158580409116,-35.74749665501773,-127.01688010713514,D,D,0
26-35,None,Widowed,UK,C,-182.4625182097993,64.47413487904481,-21.71761514910237,-33.47247418054064,A,A,1
36-50,Jewish,Married,UK,B,-77.78647166855231,-86.57374642634183,-0.798077915859224,-186.01821943318689,E,C,1
36-50,Jewish,Divorced,US,C,-141.11233322953544,79.10402613102589,-14.46840716366944,45.55733662948161,A,A,1
36-50,Buddhist,Widowed,Other,D,17.228009260336385,-95.87112615926601,75.32546219800199,-63.15412760644217,D,B,0
65+,Buddhist,Single,UK,D,-40.40633425288729,0.053334615632260704,214.39990018818708,180.131084108421,B,D,0
36-50,Buddhist,Single,UK,C,-42.589125878979935,-180.04993616546082,-92.22555152870508,-76.62394013570444,A,A,1
18-25,Hindu,Divorced,India,A,-180.10617746889082,38.0710414645081,-53.129019588466534,-87.95431667986081,D,A,0
26-35,Christian,Widowed,Brazil,C,23.37241347719217,47.52589628373429,171.77205540494202,76.5028256508739,E,A,1
36-50,Muslim,Widowed,US,A,-42.01885990117943,-94.19314429685576,-215.70148860069432,-8.072989477961254,B,D,1
65+,Hindu,Single,Mexico,E,-70.05856174668766,-126.68335276499782,12.412395490619216,136.1764201441188,B,B,1
26-35,Hindu,Married,US,E,10.642529626833264,45.922176064283704,121.56967363188357,27.468222211258247,B,C,1
65+,Other,Single,Brazil,D,117.22080454412466,-200.9836945858254,69.12560970827704,233.02981798979624,E,C,1
65+,Buddhist,Divorced,China,C,143.03508514923277,84.65681368643556,-138.06663143356363,253.4591045381293,B,E,0
36-50,Jewish,Single,UK,A,4.910889891672302,-127.37939261241709,-89.7303439245832,14.926106114777376,B,A,1
65+,Jewish,Divorced,Other,B,0.6696008207611732,93.69367513200282,-90.2156865950481,-60.188150901423484,D,E,1
26-35,Christian,Widowed,Brazil,C,-129.37518446784978,-28.489330417658586,0.585546517925683,-53.28813111027204,D,D,1
18-25,None,Single,Brazil,D,21.287538852785946,8.351830517139975,-11.355765820739185,-50.41518018519119,E,E,0
51-65,Christian,Divorced,US,D,-50.923803620141214,84.38845931383298,86.12618120929075,-12.884536011038861,A,E,0
36-50,Jewish,Widowed,Other,B,27.424232905586592,60.575448730924386,-17.99601527854331,-207.75082298859152,C,C,0
51-65,None,Single,India,D,-156.8172310976177,-94.6803553887904,37.36841307018775,24.495891368703695,A,A,1
26-35,Muslim,Single,US,E,43.93452532580686,-25.493490098271298,-14.696598331536165,-23.13757308300748,D,B,0
65+,Christian,Widowed,Other,C,61.06696920060122,13.442328419638496,45.094525126676096,-269.86025213986005,C,E,0
18-25,Hindu,Divorced,Mexico,B,116.99329544345814,-100.26068459449824,166.7782104877229,131.61195325786713,A,E,1
51-65,None,Divorced,China,B,-50.73568224729933,157.4466080454617,-11.715056850072427,-64.70823103973689,A,C,1
65+,Jewish,Married,UK,E,59.03569808484135,135.3599039689404,-128.80399306889547,58.10347256436702,E,A,0
26-35,Other,Divorced,China,C,-160.67211137215088,76.71146762049618,-246.95988338082233,-116.47033059478574,C,E,0
51-65,Christian,Single,Other,D,-42.04471116582535,14.86897205617648,103.92537773782071,41.743707316936316,B,A,1
26-35,Jewish,Widowed,UK,E,-96.7879373583807,-24.822411720077913,-27.968079772380676,117.7638187900784,E,B,0
51-65,None,Married,UK,C,35.436252587370426,-96.98623577406984,-47.70683080950734,34.80581009114451,B,C,1
51-65,Hindu,Widowed,UK,A,-53.67213923307455,129.6146771262829,-180.28849098999763,12.3119546498289,D,E,0
18-25,Other,Widowed,Brazil,E,-3.0008156111845454,5.975564281311514,-88.49805928587323,51.52146639202412,D,C,0
65+,Christian,Widowed,India,C,157.12481131471827,7.4539422874782435,23.774401914249943,-41.269960414664176,C,B,0
51-65,Other,Married,US,C,66.96778974057891,-42.127162545148565,-162.85904281123726,93.70705734523274,A,E,1
26-35,Muslim,Married,China,D,89.78961039256875,-144.99424197885443,63.73947931018401,92.1923095422474,D,D,0
18-25,Hindu,Divorced,China,D,-0.3025068503250669,-76.87600976268693,68.12681863494984,-114.17188559521179,C,E,1
18-25,Buddhist,Divorced,India,C,30.523154889319574,1.9904698591822116,-100.86892108843541,98.72434032453174,C,E,0
18-25,Christian,Married,Germany,B,191.051334395798,-156.79597749209967,-75.28253932386257,53.415829753469566,B,C,1
51-65,None,Single,China,A,44.50458752978262,-99.2252315625729,-130.8768503462101,-46.859201340442944,E,E,1
26-35,None,Widowed,China,A,-27.605121019480872,168.61187326962914,-10.123940213073732,-36.8671582981009,A,C,1
51-65,Muslim,Widowed,Germany,B,-49.67555116490799,16.194802352947278,-0.6732911880003128,173.54168927674937,A,D,1
26-35,Other,Divorced,UK,B,56.486562922955365,-91.2057413402172,-136.09825684911485,-221.4490673671261,B,E,1
65+,Muslim,Divorced,Germany,C,-47.374377576719425,14.384155204640662,-38.63938329514895,126.42105690594802,D,C,0
18-25,Christian,Divorced,China,C,-108.33629184815734,-199.26759863711493,103.05298899393517,0.11284486363576024,B,B,0
65+,Buddhist,Divorced,US,B,-76.55997439778827,-105.94983556155708,6.025796211080113,-30.839414520103155,C,D,0
18-25,Other,Widowed,Brazil,D,14.894038430822388,-53.921943180180364,-94.33888687349227,16.619393523511576,E,C,0
65+,Christian,Widowed,US,C,-114.65938119803316,-41.70777082665425,-130.23142478212142,47.92213020269708,A,C,0
26-35,Other,Divorced,UK,C,45.537432502615594,99.18920956310859,54.63848706401531,-31.30305739421776,B,C,0
65+,Buddhist,Widowed,Brazil,D,-82.07237680369175,-154.59820226926294,-53.11608358528774,-74.08966733778725,D,A,0
36-50,Buddhist,Married,Mexico,C,99.42571396415673,-35.90079972344321,81.90515515211872,64.68127150900865,B,E,1
36-50,Other,Married,Germany,C,-23.739701580807658,185.36405539142874,21.81846409953793,-65.59608639494752,B,B,1
18-25,Buddhist,Divorced,Brazil,A,154.10287658256706,4.89569223423187,41.78538492215373,-58.30397708454916,C,E,1
36-50,Christian,Single,India,A,-41.44873960281834,-179.61472202745372,9.68537514909326,81.93372832409433,D,A,1
26-35,Christian,Widowed,Brazil,B,115.33117253659245,-39.17484152883529,121.4630007592151,-86.36758592932635,C,A,1
36-50,Buddhist,Widowed,Other,E,33.495505199877805,-31.091717891514563,-10.93242456486729,123.10722982716594,C,A,1
18-25,Buddhist,Divorced,China,D,-101.23281979482246,-63.57045474412972,47.69400602734121,-89.5252267706638,E,D,0
65+,Christian,Widowed,UK,A,73.66655133486702,-100.51006796324921,110.868332280796,27.91824798474564,A,A,0
26-35,Muslim,Widowed,India,D,-95.82122255439242,-94.21496252391476,-178.31078950113576,5.080474124981422,D,E,1
18-25,Buddhist,Divorced,Mexico,C,133.5228140317865,-43.21667702308443,69.47323045239587,-36.35508735151165,A,A,0
18-25,None,Widowed,Germany,B,77.45700054601856,39.14717599686136,82.84604523610832,-77.07625868092532,E,E,0
51-65,Muslim,Married,UK,A,-57.674762581341156,-85.09576643449834,138.77988530131236,-3.46089449798188,B,B,1
51-65,Jewish,Married,Germany,D,-138.87040282669855,-44.14944893900648,-75.24000140133778,81.01690404508112,D,B,0
18-25,Christian,Single,India,A,-50.48118628556716,92.05340137301073,24.20092393580684,-105.65914861908755,C,E,1
26-35,None,Divorced,China,A,-93.39142192531136,166.47577886785066,-130.53562361158987,30.683594823374392,E,E,0
51-65,Christian,Widowed,Other,A,58.60004621697773,99.93733348238884,88.49651994642197,-148.91290707479948,E,D,0
51-65,Jewish,Divorced,UK,E,59.2364623506681,-78.59862982669212,14.287765617111203,-72.21129095225749,C,D,1
65+,Hindu,Single,US,D,78.74618398954215,-42.99016284809268,6.683954980447175,16.508738119922896,A,B,1
36-50,Jewish,Married,Brazil,B,93.20588358600776,-1.382811860670956,-71.01951840591545,93.35117232252833,B,E,1
65+,Muslim,Married,Other,A,-27.97561922497221,-31.238311161936455,-47.59695489320554,61.2627038438916,A,E,0
65+,Christian,Single,China,A,199.06604184509732,-9.64207308870667,-138.09988919538267,3.3252969731063633,E,B,1
36-50,None,Divorced,UK,B,49.89270799374877,181.94532169385235,28.57147332990876,-73.90135547130524,B,A,1
26-35,Other,Widowed,Mexico,D,-3.962833811874896,185.8963413337133,-92.33397281846784,92.88197281859244,E,E,1
18-25,Other,Married,UK,A,53.65318055916022,-47.93873366616238,-40.4611260148797,-14.90196234554716,E,A,0
26-35,Muslim,Married,China,A,64.46745958766465,173.33958833024388,253.1114853726312,-52.96623561412073,D,C,0
36-50,Buddhist,Married,Mexico,D,73.04320731264258,25.71253471623049,-75.58853224454496,14.2030994101425,B,A,1
51-65,Buddhist,Divorced,UK,E,10.563333656700022,-152.38088915767642,60.25297660763689,11.241991048895256,D,A,0
51-65,Hindu,Married,Germany,C,-178.90062106800482,-59.49833826692657,115.87517327578796,-63.33775742259995,E,C,1
26-35,Jewish,Married,Other,A,1.781287159304919,-49.42332073742936,160.39601869576973,63.4031612257158,A,B,1
36-50,Jewish,Widowed,UK,A,-100.16652249306561,148.94948049502977,27.956755533307877,-67.09653347362192,C,A,1
26-35,Muslim,Single,India,E,44.73414165816205,103.33297766720202,-58.22124362361257,199.76573823281694,A,C,1
65+,Hindu,Divorced,China,E,74.95614837732359,179.83605592446173,-15.257148093982382,40.16814965863944,A,A,0
26-35,Hindu,Divorced,US,C,22.27655120435691,-137.84616513529613,-17.27258564043242,-58.20146369747492,E,C,1
65+,Christian,Married,India,E,53.41039319654218,-18.130725534565805,60.175920921810444,-187.42867743095076,C,A,0
65+,Hindu,Married,US,C,59.25200747638025,-39.841645097407785,28.187117210417938,63.53407971199532,B,E,0
18-25,Christian,Single,China,E,71.05162144855439,46.23269830176114,96.15716474238712,-166.0608513647116,D,C,0
26-35,Christian,Widowed,US,C,-22.022629499028334,117.27569397563113,-15.41957180141055,-49.35612159992001,A,C,0
18-25,Christian,Widowed,Other,B,7.779263827004258,-35.4785045439858,-211.4169487220804,65.7315137079505,D,B,0
65+,Hindu,Single,China,A,52.29935581485283,159.57167104417127,81.83845795285535,55.1225585361055,A,D,1
18-25,Buddhist,Widowed,Other,E,-15.470248389492063,-121.14450546897561,42.8269275148711,12.00976250772789,C,B,0
65+,Other,Married,Brazil,E,-207.09663972483315,52.66713285036639,165.478721428716,26.52717217521022,E,B,0
26-35,Hindu,Married,UK,A,87.12416012540181,15.201547562088269,54.973841220440164,117.0646616805199,B,B,0
51-65,None,Widowed,Germany,E,-137.8926334902427,-20.509238237795287,137.20102421879628,-83.77853884841129,A,B,0
36-50,Buddhist,Single,US,D,63.506401773388944,167.89459237813537,-56.26070430568441,-68.68174119534636,C,B,0
65+,Jewish,Single,Germany,C,-33.96861834902346,122.05245202121684,21.806783687749437,-67.49891295077623,A,D,0
36-50,Jewish,Single,Brazil,D,-71.93535307805506,77.18925690771641,-251.2131534902397,-23.1433884189343,A,C,1
18-25,Jewish,Divorced,UK,E,7.616983511048665,-10.71606429332718,245.08267083324796,112.13164271896079,E,C,0
51-65,Other,Married,Germany,B,-5.123096108069085,-205.82274552872542,-57.23774223917311,-83.55285930479998,B,E,0
18-25,Christian,Divorced,Germany,C,-222.2715365177623,22.788729100236015,-80.34459147195734,-42.47726829001394,E,A,1
65+,Hindu,Divorced,UK,C,-34.61094825700174,-51.01575047149469,63.31908765153437,34.78333877121456,D,E,0
51-65,Jewish,Divorced,UK,C,-72.81684560583356,27.124271633193526,52.20226966544696,23.430082121582263,C,E,0
51-65,Christian,Single,Mexico,E,18.86038934320094,-73.6607026357996,-144.9176263339318,-132.34435869349593,D,C,0
36-50,Jewish,Married,US,B,-50.184318519688944,-116.6396592488593,13.639884847824268,-5.683453038308632,A,A,0
65+,Jewish,Divorced,China,E,-15.791986622664597,158.30650119821763,-17.765335799089492,-44.79670554658648,A,C,1
65+,Buddhist,Divorced,Other,A,40.79516929158517,-44.60600190663233,-56.9497168421205,85.1009620853679,B,C,0
18-25,Hindu,Married,Other,E,-36.40221969849284,-71.27375495002319,-71.4922822325697,7.732443922189927,A,B,1
26-35,Christian,Single,Mexico,E,35.12691883752694,59.13035210936326,176.79301043592827,183.15171352612987,A,B,1
36-50,Hindu,Single,Brazil,A,130.4433077599083,145.57450605306835,102.20744819553578,141.6612356843725,D,D,0
26-35,Muslim,Married,US,D,-93.00591129968731,54.50581211478159,-36.81446270619972,-83.63856520593322,A,D,0
18-25,None,Single,China,E,3.454659107004421,-18.27531247254888,243.7653648253121,-54.57246101791034,E,E,1
51-65,Christian,Divorced,India,C,7.166584797117833,-87.08265504886668,-4.416047185304986,-21.57121002756976,D,C,1
18-25,Hindu,Single,Brazil,C,-182.86219147674706,-45.221088002550154,-13.089324135269601,14.052316170330467,A,A,0
18-25,Christian,Married,US,D,-70.00329212998587,-5.110279080450397,21.380273581010208,-122.28846744351947,D,A,1
36-50,Jewish,Single,UK,A,-39.907682328629434,-24.686901532344308,-159.00921192608732,42.573654486871774,D,D,0
65+,None,Divorced,US,A,-171.49732447404432,15.35829220780032,32.01268490087451,4.55677958071263,D,C,1
65+,None,Divorced,Mexico,B,169.82297033206044,-206.24230792121594,33.31010561541372,-56.195412534281594,A,B,1
26-35,Hindu,Single,Germany,A,-29.138471347115903,-66.22640923890609,-192.21810517011474,84.098830036131,B,E,1
26-35,Muslim,Married,Germany,D,148.63581120371893,28.316154927944854,130.86030368135832,62.038713284220435,E,E,1
36-50,Jewish,Divorced,Other,A,131.1068523326727,14.813123537533466,24.360030166189052,180.72984093144768,A,C,1
65+,None,Widowed,India,D,80.98277427997722,-96.8413821758493,-34.45411732256978,-73.60937832882558,A,A,0
36-50,Other,Divorced,Germany,E,-123.97420875162508,1.1942349929024947,-55.026147356357434,-91.27239751404011,D,C,0
65+,Muslim,Married,Other,A,-141.29085299807977,12.748015721476817,116.05773753987907,86.18928463083395,B,E,0
18-25,Hindu,Married,Brazil,B,52.783532201845894,-29.067998735580886,166.21793404979442,-34.49346313236106,C,D,1
18-25,Christian,Married,UK,D,-38.35675908792242,-46.53914796105052,56.167916915073455,53.141722956510016,A,C,1
51-65,Christian,Divorced,US,A,-75.55750180633044,-50.5521712183248,-10.515635677444632,58.11453799054708,C,A,1
18-25,None,Married,US,A,84.44410276415756,70.05025426204644,93.73009702867807,-115.67156714446492,A,E,0
18-25,Buddhist,Single,India,B,-54.26606909464915,-21.928945690062452,-1.7854382858767663,72.71593162897204,A,C,1
26-35,Jewish,Widowed,China,D,-13.204379102035857,143.53508341595696,23.32675908223906,147.29029334592786,E,B,1
26-35,Christian,Divorced,Other,D,-26.72060785494852,129.24213820035723,47.173572054276455,45.56037837649924,A,D,0
26-35,Jewish,Married,UK,E,-36.55128121784489,-61.760895353863766,-1.7251671603424379,122.65368265595673,A,A,0
65+,Christian,Married,China,A,-66.49791939659822,-28.12967076892058,109.98059980851383,49.61366066236775,B,D,1
18-25,None,Married,US,C,39.73486423424048,-18.402587340949566,62.750050165272256,-31.32025020131523,A,C,0
51-65,Other,Widowed,UK,C,-189.90358648153227,-53.410944723604445,14.947756880425448,-107.51489118825197,B,E,0
36-50,None,Widowed,Other,C,44.92240869051145,34.741543898366366,-30.585474410960106,-25.063633455333928,B,E,1
65+,Hindu,Single,China,A,-46.516886375378384,32.83992703064549,68.62009906875475,-13.966490229170322,C,A,1
36-50,Buddhist,Single,India,A,91.91396429344225,-100.84652159046048,-112.61443008925971,7.9096279416997355,E,D,1
18-25,Muslim,Single,Brazil,B,46.73797248785053,-109.45542564437733,95.22945346391964,-40.286084623916295,A,C,1
51-65,Buddhist,Married,Germany,C,-10.85649676493223,38.906660628678026,-26.817079612892364,15.975343252636145,D,E,1
