age_group,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
26-35,India,B,37.14581269756951,D,A,-155.22512940486558,-141.57897046323288,-182.54412750589552,B,99.27507318831668,88.49861858072792,A,C,D,A,-102.33416399654035,1
26-35,China,A,62.59497853401474,E,E,-5.093966298840351,199.31640488871815,-55.29056599301251,B,178.44301729227047,60.445565019978574,E,A,C,C,-74.75596701038484,1
36-50,Other,E,-41.3317189615662,E,D,2.674749999074504,-7.665696429109399,79.82652465394668,B,-29.27690917143978,-26.35478874935408,E,D,C,E,45.68023468533179,0
18-25,China,A,-129.49995377987997,A,A,120.14660977458749,-63.01408263227606,-16.282543789296554,C,-111.40370439011609,-76.51403599350478,A,A,C,D,-118.61134810040643,0
51-65,China,E,-70.12186118638452,A,A,44.14497966983227,-57.709833824671364,-117.8810396575231,E,43.131381855325735,-139.228313285008,C,E,B,A,-111.67828527606873,1
51-65,India,A,-81.30478595344958,C,E,-82.2400185846249,-133.73544590078754,113.78823787352678,E,-87.67108517461953,1.8970195932713607,D,E,B,D,47.662134729541606,0
36-50,US,D,-2.983316484725873,B,D,-16.22082828119489,-208.29894227964556,-62.33353880014887,B,-16.456709442411793,101.1455870286797,B,B,A,E,164.8925046136845,1
65+,US,A,102.38073983233191,E,C,21.781997694060177,0.40156481237226904,-92.64769525162279,A,-172.10758893714245,104.45832825800335,D,A,A,E,95.84798710957129,0
36-50,US,A,-22.292228146723343,E,A,-10.704664346850064,-101.29360823300418,-46.21643482967373,C,-134.78378128639656,-315.34023375534895,E,D,B,D,66.51907463236617,0
36-50,Germany,D,-124.43063940258688,D,A,141.3997733717495,75.73218696679886,22.649141968859848,B,-21.32666280057432,-0.13709431248264983,C,B,C,C,-126.26273877412547,0
26-35,Brazil,A,36.42287440739867,C,A,-21.627145675071027,-100.73674976670586,-124.74700973739039,E,-40.415106825673156,-47.29723546950712,E,C,C,E,-11.11787973748946,0
36-50,Brazil,A,10.395386444547922,D,E,-86.51365772517585,16.588212249886745,-117.2764514440346,E,-100.63196221445862,2.1322661272820627,E,D,A,D,81.13685756731421,1
65+,Mexico,D,-29.11119618987176,E,A,33.71181622124671,-109.35083863767832,31.146159830871262,B,-81.45967488391837,-147.4314543824611,A,B,A,C,-45.317259155082446,1
18-25,China,B,-175.86580177988253,D,B,-73.66245333362156,-17.800803151695696,-2.4284594173460508,D,111.04311112387393,-188.771627738403,D,E,B,B,-86.15505960680062,0
36-50,Germany,A,39.1062659262579,E,D,7.461520648481926,130.52653435070633,-55.00397631143912,A,-71.74162980595437,150.3676045528934,C,E,C,B,67.11251798787089,0
65+,China,C,12.93340293160533,D,B,78.03347820129946,-94.67247605934523,16.570478814267993,B,-114.65307939389537,-249.6660151540545,D,A,D,E,-97.71125791062637,1
65+,US,C,45.27921397282353,C,C,10.244155517256011,-41.38676327406543,-248.86030667833995,E,-93.79498627947135,27.699409723695023,D,B,C,D,-192.35119956950473,1
26-35,Germany,E,206.5315135066065,E,B,-74.9517072373981,-174.14996512090812,-115.26441710023774,D,-106.9945696425808,52.2531273623463,C,A,D,B,34.109615375343104,0
18-25,India,E,-79.07228879291903,A,A,124.55744952431178,41.653889141291124,2.579634295960896,E,34.15696919370173,-53.29746110314453,C,B,C,D,-168.99222549491927,1
18-25,India,A,9.627693380225473,C,D,96.44656017234759,42.89691539705021,55.878290722877175,B,-52.73206653082415,6.666788126260396,B,D,D,C,-224.18945607534707,1
51-65,India,D,83.4183038712206,B,C,-2.7486182409388644,78.83176623128443,55.743773731321234,B,-64.55235615713607,63.924246722383906,C,A,B,D,32.75025368308689,0
18-25,Other,C,114.89464894761139,C,E,10.024687863103834,44.645094713934014,30.39814160901017,C,-11.213132017020865,-51.277292509652064,E,E,C,E,-101.84686695510705,0
26-35,China,D,-7.547555874127674,E,B,-131.20754857965068,-5.5603121619315665,-84.28893803508517,D,78.15253802689405,-137.50842313176003,E,B,E,D,111.2364570594101,1
65+,Mexico,D,-122.5767957844854,B,E,92.89442682137924,-24.90180253201355,64.89285387871581,A,-33.50194685366682,26.539922883448654,D,D,D,E,58.82057547413646,1
51-65,Germany,B,-36.08300065734288,A,A,-140.14821619661464,40.15195200479745,-21.580188714635003,D,-144.501879732363,8.419595192532082,C,C,E,D,-44.33316037208798,0
36-50,Germany,E,111.96764846838117,A,A,-31.212442769108957,-40.063408538543705,-73.57094859416398,C,7.427087569110784,-26.65503682143171,E,B,B,B,-50.876659158253275,1
26-35,India,A,-46.96571388827527,C,B,174.84677299500044,115.78498167891915,16.414181933188217,E,149.2840200726873,-46.484665438840665,D,A,C,D,-42.98832342082714,0
26-35,Mexico,D,69.14286904767859,D,E,-43.028389396434434,-11.50492987714829,20.279090203935098,A,18.71940975665976,82.84338310754387,D,A,D,B,-30.282481188115657,1
36-50,Brazil,A,-111.26826588212498,D,E,8.798997677879026,-26.322363317327863,-125.66696768162713,A,38.199313030253236,137.621502093172,E,B,B,C,-79.13063584892642,0
18-25,Mexico,C,87.52264066083684,B,A,11.519637430100133,-148.07323815626987,114.8928462051392,A,197.22970142932067,91.29071501766092,C,C,A,E,-149.6596494067517,1
36-50,Brazil,A,-92.06049938800504,B,A,80.04471522801096,69.88971052303077,-110.78193078648381,D,-91.13226290152086,-146.19206362251222,C,E,D,C,227.67897766583465,0
18-25,UK,B,27.333426565602796,A,E,86.88758467915844,41.86337231837658,3.2015892398280155,C,-107.65789282275766,-23.636313952302455,A,D,B,A,-31.848055205994992,0
65+,UK,A,-85.42078398508038,A,A,-188.24150905649276,-151.38885782906542,68.56092054536289,C,42.245469312295384,-64.33107886656506,A,E,B,A,105.91433896277927,1
18-25,Mexico,A,35.66243552844324,C,C,41.11555340974754,-42.44527402358018,-114.1577733750534,A,167.92815309100962,51.76195918706039,C,B,E,D,-127.09490133572949,1
18-25,Germany,E,216.79666073529646,E,B,-175.42590230974199,47.308491675107476,37.412034831332434,D,-104.99217034601453,101.07400105775328,D,C,C,A,156.7575152810544,1
18-25,China,B,125.75821814289716,B,A,-59.57604438223122,51.64965403220742,-83.83787322515546,C,-27.75034601053506,-153.16077316922954,D,B,E,C,-142.03322206840377,1
18-25,China,B,14.4133831324258,D,B,-147.25997224499403,-25.201184060503262,-48.63756976898495,D,32.64020416772727,-74.73368246232324,E,C,E,A,-35.45430330988704,1
65+,Germany,B,-46.32921094662778,C,D,-62.58071196762661,-173.66649411662712,-43.29502616430833,E,-92.77937686282095,-104.73917262721328,E,D,B,C,-52.50980993723776,1
36-50,Other,E,172.97760603596467,D,D,19.8253147315363,25.2039256231231,-32.53017704551509,B,-50.70953043824177,65.46517809424482,A,B,D,A,-7.521716647325312,0
18-25,India,E,182.48372488994323,D,C,246.9260213105093,-133.06549981419437,-16.436920824689683,D,-70.17318423941055,44.883878118714584,C,D,B,E,73.67772966092335,0
51-65,US,E,-83.97267677557954,A,D,42.653167372765324,70.10382006189683,-109.57757794296295,A,-70.6125860108503,86.01123647640976,A,B,B,A,-28.099545172367073,0
36-50,India,A,-127.03738295789711,A,C,101.37529229710327,96.78900903564134,-14.339244064088769,A,142.5761805197401,-43.90464250901559,E,A,C,E,-47.280622704255784,1
26-35,Germany,E,-0.5377689293269043,B,B,17.414373028791246,-15.54694819331841,45.94249280485215,D,-1.6313789568997688,52.15909132590968,C,C,D,E,33.00339040214755,0
26-35,Mexico,C,-161.45671355003702,E,E,-119.25822113284158,169.05476673962016,161.3233473342377,D,100.88204615641867,20.28427833454852,A,B,B,C,15.54939013237673,0
51-65,US,A,97.85157589845362,C,C,-106.29011308101335,32.379988229270786,-37.22454546177374,B,100.17156231431068,121.84753831392227,E,C,E,B,-136.55403210471536,0
18-25,Brazil,E,-119.00608959876395,A,D,-41.72489889226303,133.75973425245488,45.77769275413089,A,96.95477703836097,17.915460372707578,C,E,A,D,6.483095487231839,0
26-35,UK,D,-138.09699287566127,D,C,29.201854648767966,29.664906746851766,-18.780219640370248,B,-57.24004299450288,-124.19184577358257,C,D,D,B,199.91788344105672,0
18-25,Other,B,-78.18055667538671,D,A,42.08284384847537,-10.963460656078272,47.098984156441176,B,115.72701406898722,-49.15465251855256,E,E,C,B,38.54675196166173,1
65+,Brazil,A,31.52677632654999,D,C,-112.5311013201053,-35.06118687496215,17.728716579780695,D,-145.12737812573963,-67.35037149461068,C,A,A,E,-41.72228750660839,1
51-65,UK,A,153.6335447502252,C,B,170.81154077891645,-113.39802785835556,22.39865019661479,E,90.7648163906639,98.07006502287821,A,D,B,A,-26.8487953133477,0
18-25,Other,B,28.22954775782751,E,E,-45.9472550022895,244.7023742033219,13.030162153449023,A,108.65433900826051,-78.17195843858458,A,D,E,E,-38.939716998277355,1
26-35,Brazil,A,-215.01730018858925,B,C,-119.61642578678841,70.22014567130151,-94.51346658039036,B,-216.87373727316506,30.628750093855846,B,B,B,B,249.26770744408438,0
65+,US,A,-6.379511852485546,B,B,61.339724298688715,-89.56060413951577,93.62432956358062,E,46.9116606877586,-41.812898186372074,E,C,C,B,29.42892726657292,1
65+,Other,E,-104.26159788841099,D,D,-292.0508356346127,64.70557526196666,-1.9307148440796178,B,-99.68622586175776,13.796402666120969,D,B,A,E,42.49562871384027,0
65+,China,E,-187.70298902032542,E,D,186.60590313988806,-14.893974242255975,177.21096850893144,A,17.025967735975062,15.581823842854867,E,C,B,E,-107.76257342131086,1
18-25,Germany,A,-98.79651514970843,D,E,98.03649679348919,-20.129647685934906,222.8571102656383,C,21.804224446628993,151.19129149621045,E,C,C,D,81.68516599215471,0
51-65,US,E,-284.0758231102476,A,E,64.82186085895802,-17.011744754859937,2.4573206057926384,C,-137.6640850441305,-219.24458729601315,D,E,D,A,118.01529659437291,0
18-25,Other,A,-77.18976547376874,D,A,-101.02949431971548,61.98957896468238,12.854420536228165,A,-58.76638007808276,-138.7405584537732,D,C,B,A,-60.04779358736386,1
36-50,US,D,-236.53055701714925,D,E,-19.647016011242464,-38.985533607236164,-86.50541878813462,A,-13.882917886771686,85.78780187058334,D,A,B,B,-47.00360599400021,0
18-25,Germany,C,-148.07853027782835,E,B,-31.48830853415252,237.11872952681716,-26.89883515482509,E,-108.29649745628333,27.151500953387362,B,C,E,C,-52.48192772907565,1
26-35,Other,C,-93.31787765415666,B,D,104.27000373357802,0.29307463869685063,23.12199671155151,C,115.0245185425067,-56.6778847027646,D,A,D,C,-190.82705105336888,0
18-25,Germany,B,-170.10744595870347,B,A,-219.1742743052091,-249.73795245179286,-22.64807673315704,D,6.01249082090261,10.72459846449231,D,C,C,A,-24.7371997804619,0
18-25,Mexico,A,64.01155426021461,B,C,-177.56329445735432,-36.103499816765904,169.20527683450055,E,-13.40260599635388,-59.67825367718349,B,E,A,A,-37.42406794077936,1
51-65,UK,B,4.651423446915519,E,C,53.83771081288721,71.01643223055025,-29.034256168735002,C,-74.83264291082182,-122.43190522465561,A,E,C,C,57.55737227475455,1
51-65,Other,A,162.63157767544533,E,E,-9.913702316239139,99.89354995474709,-36.94923775146024,D,-77.04628234940841,156.5064857792063,B,D,A,D,-150.91942635113045,0
18-25,China,A,48.90751368471014,B,C,215.2332805696493,-11.210013680494866,43.460867075612235,A,-14.558761430403749,38.1492173427886,E,A,E,A,-74.91873910995831,0
65+,Brazil,B,83.49231879423904,E,C,-150.1000390383475,64.4182718891822,-114.07715584578439,D,-74.85450052185742,178.28568154018504,A,A,A,D,48.58893675100903,1
26-35,Brazil,A,-114.15085994355682,B,A,64.84809602569109,0.10292059676975081,-49.60778636187905,B,-137.72376817609816,-39.11569516046639,A,D,A,B,-82.00031248799598,0
18-25,UK,E,-103.47850456030261,B,C,-147.12768741073936,7.634903571222082,-45.31999909210298,B,63.13752230088555,-32.95561744312317,C,E,B,C,11.020673605655386,1
26-35,Germany,C,-219.1629172682698,D,D,-13.282892476016153,-89.79632860349011,41.54453417439681,D,69.57470754558312,41.47118704056298,A,B,B,E,-221.10822494029446,0
65+,UK,D,-36.89920972070732,C,E,193.62063543561166,7.058746313867643,-106.49517664910391,B,10.628954745219223,-54.53654910688399,A,E,B,C,-121.95293858111916,0
51-65,Brazil,B,-30.776680170847076,A,C,131.48211772858883,-89.86837893398571,-63.46690928685824,C,13.686735274829168,50.90967018599619,B,B,C,D,230.62374342919748,0
26-35,Germany,B,74.27257848256895,D,C,157.42485754364952,-40.0002859035006,107.07783063480278,A,144.3400188360648,55.32530915501059,C,E,D,E,-23.883810871649548,1
36-50,China,B,-109.07931156807888,C,D,169.8699002818198,-22.222564022745672,84.24117144509692,B,-36.8066507277764,0.5429941262748595,C,B,C,C,150.159232695687,1
65+,China,B,137.81683751648313,A,A,-142.94802359350294,-65.26017627903825,86.83993560776135,E,85.64225375571256,165.41537306647217,D,A,E,E,-225.33521014683248,0
36-50,Brazil,D,145.74500168929737,B,E,-52.96881428924534,-100.24700255095247,-79.85135654149933,E,-57.93779851682525,-19.7895068089778,C,C,C,B,58.98269471834495,1
18-25,Other,D,143.14646134424174,B,A,1.4838997273738437,-138.0301700658769,0.476428054496565,A,39.549046248917335,39.31038165592945,C,E,D,A,-74.09541207151722,1
26-35,Other,A,43.26476710357417,C,A,142.72261099858972,-150.26766418425123,-137.99996291791706,C,-45.30316982539807,23.622053852276053,D,A,C,C,-164.42416151434549,1
26-35,Germany,E,104.72912603199586,C,B,-142.644377518715,-85.39850508445235,25.91895648871659,B,-88.10987956496417,-221.85456980385317,C,B,E,D,-5.256273644720368,0
26-35,UK,B,-22.33190844767895,C,A,-83.94599477887138,-64.3225607854103,-124.14498020470816,C,157.15772908772752,18.706726303315957,E,A,B,B,-75.0312423577614,1
65+,US,E,-127.05165474040987,D,D,35.94952437531218,156.4885193629661,-13.715051706146179,B,71.70911725678178,-173.09487105034634,A,A,B,C,-11.492433391972952,1
26-35,UK,C,74.04524802869285,D,C,-47.06320734115193,99.82837203104708,-62.89071778443759,A,31.539142880863523,-75.262985037206,D,C,E,E,-52.41917837758041,0
26-35,Other,A,67.06986620591921,D,B,-36.56899592057448,-65.81896985904453,-48.1682165488274,C,174.06664315621433,95.97034480930748,D,C,D,B,-47.15260033064163,0
36-50,Germany,B,-38.1475976763806,D,B,54.50220361974297,-67.8510299756391,-20.27896660799881,C,-65.46104163833297,-27.890097718563595,B,C,D,C,-103.11697081643479,0
51-65,India,C,30.33368719801579,D,E,-15.119531318975621,-150.27107287338012,-161.26685638938713,A,69.65948779924742,67.82410286580351,C,E,D,B,-34.32591172357067,0
36-50,US,E,27.92135174028725,A,B,-123.25350917588464,-133.26291398053507,48.83376641913885,C,34.81642065698017,-51.89420341440749,B,C,B,D,-22.357220520205047,0
36-50,Mexico,C,-72.70349749168496,A,C,18.87595249337293,-20.39558359660164,-97.9614454149353,B,-71.28597265159404,160.78412978389667,A,A,D,B,-113.54454917600505,0
51-65,India,E,-90.51639145335662,C,D,78.9606952126631,91.25677124190567,-10.66503141519832,A,-23.865010417274103,222.8307750456664,B,A,E,E,-78.95587345302106,1
36-50,Germany,D,-36.257455810619405,B,D,-175.01405491681498,13.175776028588452,-75.46788940952145,D,-23.35645932764879,-0.036370299633573494,B,A,D,B,21.858277661620214,1
26-35,China,A,-101.64846239148615,C,B,-277.36006177466237,5.278824124092939,153.78418633569538,E,-74.01057458304132,10.515012765170502,B,B,E,E,-76.67500000873704,0
26-35,UK,E,-74.20209251021856,B,D,-92.71091579598455,-97.35293049061717,-14.00703150994648,C,4.753400040705225,-49.69728311564467,B,B,A,B,211.6111644275064,1
65+,India,A,3.3011809417445868,E,A,-59.551375263446374,-13.98225238838903,73.42619742669275,B,-23.61146442678484,121.64564962313815,A,B,C,C,95.95926636892605,1
26-35,Brazil,D,-106.90513787976319,E,A,-66.8897331685452,4.976083403411493,-64.08428872529657,D,-42.78289188901271,-234.19345252648762,E,A,C,B,81.56103346824605,1
26-35,China,D,-44.6488662454657,B,C,-82.73152035812288,58.01891464237764,-30.620185746778926,D,74.48131211771525,-57.984635785643455,D,A,E,D,1.8706200894582299,0
51-65,Other,C,29.347125178057183,D,B,2.173069466318203,102.0500979961124,-152.65348513269004,C,-60.110344990998875,-43.94254822586641,D,E,E,D,-130.46124303730255,1
36-50,UK,A,-139.29422440871392,B,B,2.8822675041872494,61.11832644607205,77.13944597535662,D,-228.9168740378248,-67.59543557421242,D,B,C,A,4.380225546825728,1
51-65,Germany,D,85.57121111516113,D,A,-16.87676583921758,-58.25698457946093,-29.092647971506803,A,88.29276226203943,3.4436546720024093,C,D,C,D,-96.11218849285385,1
65+,Mexico,D,64.90883793858715,D,A,25.627368474584433,-104.94025521487336,52.56058564808269,D,-140.52185509061547,69.45795261319417,E,B,E,A,125.18392471848242,1
36-50,Mexico,B,148.82100256311261,C,C,-13.078987120351899,182.96788168432926,73.39568152409804,A,9.53324130175426,-16.44181319109677,D,D,B,E,-140.9763549801018,1
26-35,Germany,B,-48.241550128393804,B,E,75.55633967703703,60.688376010474364,-54.54902994195472,C,-96.3038729755396,-18.38278535585885,C,B,D,A,-41.186207123232336,0
26-35,India,E,25.62893123985459,D,C,96.15763723781234,-90.82386758284154,125.10770374247568,E,36.71549663595175,-254.52513027218265,E,D,D,A,-69.93593932265966,0
26-35,Mexico,A,110.17360317342049,E,B,74.03656061093903,47.45532769152352,-58.73926666548607,A,-61.524286272997145,-18.381079450905318,A,B,D,E,100.64623641894912,1
65+,US,B,-2.5291406062382107,E,C,-31.49530357504377,15.152912013235015,19.26545646534085,D,-38.248693860141245,126.77269218804012,B,B,A,D,92.7954387275542,1
65+,China,E,-47.51563543424246,C,A,-229.56133856766283,182.5967022043883,-121.74297949321,C,169.5370691857057,-251.4676798427151,B,B,B,B,7.552070243032073,0
18-25,India,C,104.61501032372944,D,E,-76.92903711656504,51.7845518689731,-150.54713379921026,E,-54.13605816345217,-103.1167583155894,C,B,C,D,-42.992612674817046,1
51-65,China,D,-76.77355475435947,A,A,17.5566576967878,-136.62198514504368,167.60628347072887,A,-110.5796174853402,20.722505229839665,A,E,A,B,142.231471467096,0
65+,China,E,-66.61740948779062,D,B,-147.62528126151236,152.82050317817922,25.192872432737808,A,-18.96362190786834,-51.66572534938611,E,A,E,D,-128.34317005238933,0
51-65,UK,B,-99.56064908156021,B,C,-100.4777482126755,89.04961087829848,89.43833889002497,B,44.83938848153273,113.96394663635007,D,D,A,A,-58.26027191750905,1
65+,US,B,10.760176370134104,B,A,-101.0613799229213,6.354917364755898,66.03970493428805,D,-38.437911509449506,-31.011494713163433,E,B,A,E,-141.51787945320984,0
36-50,Other,D,74.52832675767566,C,E,-84.16561276220773,53.922836972591746,-85.0026374069093,A,27.751819568069834,80.19990435828855,A,E,A,C,-47.653140973949235,1
65+,India,B,-146.29206037110762,A,A,-129.3003103531176,76.56134969892364,1.9746563082134432,B,-11.875738701942366,29.823932124126497,E,E,B,B,35.74416910212676,1
51-65,India,E,64.79368416253585,D,D,2.381798774785695,-49.984484997957686,51.847311860824476,D,61.84899969809132,2.5487485960662575,E,B,C,E,98.21350824874698,0
65+,US,B,-1.8686646720567963,D,E,20.79017803766259,-41.097033471921826,-111.4341824287886,B,91.84431291999888,-105.14351572292348,D,E,C,C,77.64677951267359,0
51-65,China,C,192.37250840947578,E,E,4.86873740508577,-145.13773004557154,171.56084237924156,A,-273.4560312313579,131.42453659464553,C,D,D,B,-28.175113189577488,1
18-25,Other,A,-142.01471333850003,D,C,47.8455231017318,54.468625635444255,-42.72098529080354,C,82.52636101430907,111.49505556799053,D,E,E,A,-56.87785994349704,0
