religious_affiliation,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Other,Married,72.59644350600297,A,C,-142.52548891366928,-47.00957154005527,67.38789159883886,E,-57.08716312801514,-20.361001670762686,B,B,4.368855325838964,74.42655265922954,E,A,1
Christian,Divorced,-177.16424187570158,A,C,58.1172176036175,-7.590440084582014,65.90732077727264,E,-117.85875339380696,40.73876792778467,D,B,-24.175159599939004,127.70168323521105,E,A,0
Hindu,Married,45.88348481945618,C,B,107.79373116826399,10.961901426440152,-125.25415115127558,A,78.6053626107708,-130.56979335466698,C,B,180.96066795787468,-30.960007766676817,D,C,0
Muslim,Married,-46.4301870617302,B,A,-27.124371312699537,14.854136272835394,-145.61553221197588,E,-20.87767862153465,58.99935857758499,A,C,-66.15076983111652,-86.25852173795528,E,A,1
Jewish,Divorced,128.90075472230527,D,A,-98.61467694628287,63.652701119862456,179.56216539292328,D,0.9983121338365337,41.62419659262377,D,E,164.1841411445902,219.71927156611036,D,D,1
Other,Married,209.04151531374674,D,A,131.56340661338263,-155.42191087233624,14.766261997385847,C,9.215130112320114,-142.70995102454407,B,B,-33.25887268143733,13.491576122238467,A,C,0
Christian,Married,-42.44852804319929,D,B,-65.47366297977858,-10.137758138703601,50.294541646861944,B,-134.11173172573461,31.705426708037237,B,A,-31.860063650029463,-151.7700200199774,E,A,0
None,Married,-22.981135016953335,D,E,-48.26666450982119,144.9987254552254,-80.68986726758308,E,-76.97911016456337,21.996226257005464,D,E,50.34396480698544,-73.98566608191469,C,C,1
None,Single,-99.15639377725104,B,B,-21.182129156580135,-27.62622065939838,-31.502300697616885,A,122.49074982752643,113.7893330176166,C,B,-263.0647590905265,54.50762329771235,A,E,1
Muslim,Widowed,-13.430800756246835,C,B,-143.67731952316964,102.01043875106788,118.16561384338611,C,-50.137161102718316,150.66084521754104,C,D,-57.3338866609207,-36.69552533611204,A,D,1
Christian,Widowed,97.23917577239153,E,C,-17.14740831043239,-139.22634855356694,5.224485737478704,A,-4.581174017461041,94.59967834108353,D,D,-103.98614862410646,38.07065214892663,D,D,0
Hindu,Divorced,39.29908773476106,E,D,127.86132685586875,-44.68123234521617,-54.270739552471106,A,-21.88216572428051,-6.99160584712198,A,E,100.6801050997274,-43.26385482733919,C,A,0
Buddhist,Widowed,3.6953813600038568,E,D,-82.60036916666212,31.637549741921106,-21.023900210441994,D,-75.86976715244495,-20.6734852280217,E,A,72.04159661436148,57.96303580614916,A,A,1
None,Divorced,-155.50074147537583,D,D,191.9072569709624,-123.2742053644714,66.66994272778477,A,-19.64609017494305,44.40390563622954,C,D,59.66578659554794,116.86256132618504,C,B,0
Jewish,Single,-73.8990909618563,A,E,-91.30282877034657,-72.82242961775074,102.71989630405463,E,-187.33860664856564,0.9479580490427537,A,C,16.7757282971916,67.06525671128216,A,E,0
Hindu,Widowed,48.28053142552447,A,C,133.32056025456515,25.044772555569917,100.53601694787106,D,-71.5659510154236,19.724674852048018,A,E,137.34232046006727,88.83701344078435,C,B,1
Hindu,Married,11.692759313690509,E,C,4.074631932865196,1.7444358265666153,-74.75722663175816,B,57.03977441384273,-134.04070738466572,C,B,-54.079006938260235,64.33729312590447,B,A,1
Hindu,Single,126.15829260544069,E,E,78.83119908069924,45.526891397763656,-1.1060603475184008,B,14.824388400357162,78.00193186456829,D,C,9.869667720088927,-197.86300126175016,B,A,0
Other,Widowed,138.89390395069034,C,B,-202.21083737203034,94.14980085556208,58.2759148037685,B,-69.49649912978917,-158.0202821940152,D,A,-62.72058192005162,29.03855023804733,D,A,0
None,Single,89.7451811263433,E,A,-14.466175708925597,-153.52271395280798,169.69048270269099,B,-121.3492239393637,-5.862699260060346,D,B,36.21246558725667,-28.641762799125647,D,D,0
Christian,Married,-92.16738956378451,A,B,95.74848074951475,-100.3914298255054,69.90541607910566,B,53.178690207951576,-84.44813438853947,B,A,-30.73195120638773,-53.59132903942479,E,D,0
Jewish,Married,-91.38623863120291,B,B,77.83522700798967,85.04174142473506,5.401981670227648,A,3.9096241388683826,-122.51572685431928,A,A,42.070142222669986,-139.55788995724384,E,C,0
Christian,Divorced,-29.830842199891748,C,E,-41.18824909422769,-69.67280767315488,-56.608098763119806,D,-25.47940326310878,-111.03173027438548,B,E,17.998918978823315,108.64640718845368,E,B,1
Muslim,Married,169.34169659883617,D,B,-37.89117104897717,-125.4618171773938,47.22653301607511,E,-162.2575848081458,268.97226996208775,E,D,76.7897848289142,40.49915749039102,B,E,1
None,Widowed,21.207575069321514,B,E,-147.67283814864385,182.15262105037667,-124.48973927423894,C,-12.546474752134756,-108.40454857732675,C,C,-19.16911119964483,-84.13853570513471,B,C,0
Jewish,Married,-101.0384930218847,E,C,150.46073884549656,30.520324270899312,-10.122708243844459,C,123.07223400156111,-213.4900062688366,D,A,-31.367740394519135,-144.5905561408018,E,D,1
Christian,Widowed,-8.997424858502072,A,D,-39.36776043161331,-46.58317442585171,36.84948318745633,A,-45.964914739943524,-129.17025192851236,C,B,33.37491909017388,36.83852856612578,C,C,1
Hindu,Single,117.56868298494072,C,A,-95.54552401995655,-119.03708247172116,-201.29190649420576,C,-117.38795614265965,125.24827847074313,D,B,211.02313381319598,13.350719713055714,D,A,1
Buddhist,Single,-17.488607404619117,D,B,119.36470430307689,-36.12183883911929,-167.23421080921082,E,-140.61963247884174,111.93240418626624,A,B,-74.83727104593841,55.75871189906139,C,B,1
Christian,Married,-25.979336235347645,A,B,-39.33401869719218,-101.9973743320536,-64.84605822461369,D,-8.53031956846187,25.033542693507577,E,D,143.0254110246713,-155.6875963429861,C,C,1
None,Married,-130.27769002234103,D,A,-148.62223253767286,-148.53644513037753,64.53016538689891,B,-27.375438727918205,-5.851426901899445,C,B,-143.81142437871839,103.11743423978356,A,C,1
Other,Single,70.4848241082339,D,C,-78.41927063583385,5.2232975281728935,98.5982136550922,E,-53.691517602389816,-2.16091406858414,A,D,-142.33289667665224,-199.7766439757974,C,D,0
Other,Divorced,133.55959397698143,D,E,64.28628914222874,-122.52817397766546,-132.27282633787377,C,-61.08111057903839,-211.6123719089019,B,E,-53.750727751432194,38.83109292117522,A,C,1
Muslim,Married,77.62111723069923,D,D,-86.90610702606448,284.5152469746637,22.08876558257759,A,-47.89729005493612,79.70939562149952,D,D,4.175064597826334,-86.44867637565189,D,A,0
Other,Widowed,-19.92872712813882,A,E,4.174539950804079,57.6478058193217,61.13763653030927,B,-20.397652036315044,78.17827879497953,A,B,-101.6337129927175,-65.25351288847786,E,E,0
Other,Widowed,-43.000171165253,A,A,19.355365295175144,193.33190392113437,6.100353773733121,E,78.01537409097978,-29.086549737458416,C,E,0.23902075918341928,-144.52451116073416,B,C,1
Hindu,Widowed,-86.09517442040358,B,B,218.31395280857166,49.98874841463259,-128.65178759382272,B,-133.54709814506788,-12.284322006845235,D,A,-55.52215967939954,282.5291387579537,C,C,0
Buddhist,Divorced,-6.963559084078747,E,B,-17.873565733911896,-13.684097603349905,-19.41542810311436,D,176.13930656950137,7.389435105561885,C,B,-52.03245906190395,-2.6128360734781486,D,B,0
Hindu,Widowed,-47.97806220339342,D,D,-114.20491633760597,-1.0990007163123567,45.739449000036736,D,246.8581933309191,-75.06934552175211,C,D,-129.51542013649217,-165.6559783737839,D,A,1
Jewish,Widowed,-160.53014989848964,B,E,127.44188704640487,74.15580188386997,24.085473726466425,E,-15.32656678932851,66.53782217975198,B,D,12.697858728288363,251.92632853105502,D,D,1
Hindu,Divorced,60.034340311585986,E,A,-89.45222266265232,-76.07672423385841,13.463330279315656,A,191.8602005404092,-46.69419310767623,A,C,121.97948306789392,-81.24778861667495,C,B,0
Muslim,Single,-67.01632461481546,D,A,-36.66827525434471,-80.17659472288621,-128.01923820187466,A,25.600970564182017,-123.71088662917676,E,C,112.63194342535377,48.466265219763734,E,B,0
Christian,Married,187.88488624298282,C,A,285.4156984748689,-160.53824290619787,80.07984242850647,B,-95.08754874199956,-28.96960362009401,A,B,7.707620777955447,-158.79466914494228,A,D,1
Muslim,Widowed,24.297100266191567,D,A,-79.67829243317034,-183.87300991595205,108.65267978098088,C,-94.81592160179432,-161.50528807308024,D,B,-78.79197291338463,-184.6787298086665,B,A,0
Christian,Single,-63.52943380527275,C,B,90.24963831880928,-67.71416084416992,-93.40957333508238,C,19.335309473726536,-53.79891866121251,B,E,13.106246199026975,105.64096526491036,E,B,0
Christian,Divorced,-105.99139759033747,E,E,38.67214130198973,-117.88321140742444,-114.23090805886842,C,32.31435777269283,-59.87690133208903,C,D,17.42238786175848,-4.580583203185967,D,B,1
Jewish,Single,183.03924800937583,D,D,64.71854770296474,135.09777513774304,-19.26320374992573,B,98.1783442802449,4.190723721075072,B,D,6.148937663253072,-60.82039694487983,C,A,0
Muslim,Single,-73.17741812596384,E,A,34.76123109588984,-38.64121673880275,-89.13731848563029,B,0.6631388064591874,54.065288590086645,A,C,-32.37986086737255,57.81116765262867,C,D,0
None,Married,38.20059437323629,D,B,115.38973980672982,-49.88970861877729,-6.713517769300805,B,-71.77618581591126,-98.47704891847869,B,E,-7.330882854033506,-76.25179434280344,E,A,0
Muslim,Single,-72.47665931343305,D,D,-53.37971494525701,-165.83370658935087,54.847700601932544,C,0.9649918366056112,35.19259592353459,D,B,-17.162046288459816,-114.86455395069267,E,D,1
None,Married,68.67047196996502,C,B,-169.82383700835558,-32.999550126208,-45.52656109201083,B,-64.49756360784731,-69.7086806132136,A,C,106.24596094638726,139.50450869770032,D,D,0
Buddhist,Single,-57.712254347114765,B,E,52.47136805259728,104.57288527009298,-97.48056532875982,B,120.02251131098748,13.193137691129381,A,A,-120.34503925816686,109.10444812591945,E,C,1
Jewish,Widowed,-141.72914760741497,D,D,-79.95154824924158,35.675193862430234,172.2436779703688,C,119.119654316909,121.16307521796897,A,C,65.34726335942274,-110.16560394018684,D,A,1
Jewish,Single,21.864787158376505,B,D,5.159181228223065,-147.51916305564353,1.4523594248611114,E,-163.19724899191155,-78.66633299972467,D,C,66.72630992995006,-31.850200969400692,A,A,1
Hindu,Single,13.054922792682126,A,D,9.418659729121378,-15.27833885330513,9.339698631335493,A,-63.888004166611076,-99.73804155294334,A,D,-6.42337538067308,-23.318503119891012,D,B,0
Buddhist,Married,87.40092161243844,D,A,-94.7738720236737,21.257739564087853,7.400455998737815,C,92.71009389193327,24.18575242149848,D,D,-84.24086171192441,82.09489094886631,A,D,1
Christian,Widowed,113.21750788401657,B,E,-30.596428411044247,-18.396738359385555,-132.5334601145415,A,-98.25029440000756,-27.13776102284513,D,B,125.10400559122574,-223.417572189623,E,B,0
Other,Married,83.6846107989949,A,C,-49.86961146889898,49.91816070185658,-24.530788202230493,E,-130.37397700173224,-120.09477508464886,C,D,31.17101804907995,40.35673856279714,B,E,1
Muslim,Divorced,-140.04637666321582,D,B,-91.24366047958121,58.68251364201256,54.59899808230383,D,47.13627458993327,49.65569073021745,D,C,-224.1390438355067,219.68290086933803,B,E,1
Jewish,Widowed,-138.27889614425638,C,D,-3.74419737141168,-258.0443344563204,-116.91044922057236,E,-153.1026829503743,68.94638010996839,A,B,-7.022039408953224,-86.61017210781948,E,B,0
Other,Divorced,-18.48025449208446,D,B,-17.4142622965786,31.982016198252012,27.079646110022416,E,-34.52423869754962,171.36587147566865,B,D,9.916955108118412,5.785148727110794,C,D,0
Jewish,Single,14.368041556362044,C,A,0.4953783939391444,46.00351250236017,12.10266432816617,A,-18.69094866902228,-117.99580827072876,E,B,112.41401048074309,-147.2299281763766,C,E,1
Buddhist,Divorced,53.095090088115526,C,D,64.33734855226695,-12.353868336671637,-116.81182820734035,C,159.5100911088864,-180.86566811261523,A,C,2.8205161311205087,124.76280769814092,C,B,1
Buddhist,Single,61.032624641647985,B,A,-15.691504318682457,99.5583275239462,122.8883162581515,E,153.76265650908286,-29.968121371432368,B,A,-88.60352195387732,-90.60135018813989,C,A,0
Hindu,Married,37.54101106442433,A,C,95.39598545980593,80.89911486997372,-211.83939871234833,B,42.29420694914421,216.19974272324544,B,D,-337.2165019924895,61.468193450156384,B,C,1
Jewish,Single,39.14246144462553,A,D,-22.278779932209417,-2.4820940038946695,29.712575102556833,B,-64.99512734079366,53.71958068603263,D,C,39.5678307302466,13.744779995336112,D,B,1
Other,Single,133.79048692675786,A,C,6.24741371393125,-21.177908866009442,84.2475398384305,D,48.14269426467646,-50.2174039443877,D,C,-27.215190748328276,6.233342053579208,A,A,0
Hindu,Married,-87.20501510228794,E,A,-12.799212901977977,82.17676981486291,37.52833431220245,E,62.31473620428445,-70.5162279511989,E,E,-219.60973309397977,-32.36514732052353,D,A,1
None,Single,32.31800990436507,E,D,-60.62282405656932,150.94101858018595,42.34604264777303,A,-48.96664512019756,138.27848324930815,C,B,-45.47217833208073,-153.07843157842692,C,C,1
Muslim,Widowed,-17.366087682352163,C,C,0.7573119548545898,-166.26847854861035,79.61691722457623,E,65.23567709985939,-47.87460263475943,D,C,0.5060336197489945,-180.87169943660854,C,A,1
None,Married,-26.370737328745935,B,B,-122.39696547912055,54.91466842313978,-56.0947551738479,E,-75.91692150887852,-31.53319314184883,E,C,52.827571478072024,-31.376081468050916,E,B,0
Muslim,Single,86.21500024272241,A,E,7.727731201487003,-144.30223773959455,195.33519663898363,A,-53.35131835191935,17.36722808134447,C,A,-45.53144339554627,-139.3922154626719,A,C,0
Hindu,Single,103.97035240701766,C,E,-70.73594134627862,44.201518827533235,-85.82629119160671,E,-40.18698347258286,10.878543569738488,B,A,257.4779151875402,34.12205919925942,D,E,0
Christian,Widowed,-47.37878360826716,E,A,-109.96289740943791,-119.82057054082222,-0.3796702799108216,D,-155.91224468808056,-136.37171120316648,A,E,-20.680865733353894,22.249063630497933,A,D,0
Muslim,Single,-81.81523591273864,C,D,-84.7321400632635,-85.608067685699,-47.14975813465285,B,-131.45362409097578,14.52839440671568,E,C,166.73575321844802,-83.26348261041989,B,D,0
Jewish,Widowed,114.7661300723547,A,E,52.229790289895476,80.55599493583446,22.288051544968273,C,-274.1008341734308,-75.85324589464956,D,E,111.91889674896731,217.80284508130973,A,E,0
Other,Widowed,124.16683249950718,D,D,-188.3143749827086,253.88845319150707,-15.194912994047257,E,-23.41238738719236,20.666815761722113,A,C,-152.2846893187831,111.09955566438299,E,B,1
Christian,Single,155.45824519551445,D,B,-106.80510808972316,-124.83197650120353,0.9175851818353055,E,-239.42958381243182,-59.81347928405207,B,D,108.584727927156,76.27755464962172,C,A,0
Buddhist,Widowed,56.190812312801384,D,E,-24.95929511016479,-34.38443915982695,11.888170159294532,E,-130.93713044965276,-80.26763523917059,A,A,-169.4724212374899,-84.78614362637994,D,A,0
Hindu,Married,-125.83184010985265,C,B,-139.9306280471452,-9.890490122764078,-207.1593966855321,B,-133.8934405513136,-0.9599830356662475,B,E,56.118415239414475,43.950588024037,B,B,0
Buddhist,Single,0.7417953646199763,C,D,-79.83262843889473,168.1861998687731,73.9968926355432,E,16.98357475304366,144.12890869217304,C,C,-10.620822858299302,-70.15065761312425,B,E,1
Hindu,Divorced,-205.38407750899407,C,A,4.891731683667046,24.52485217382528,182.86770834080164,B,-137.74188685269885,-30.926724917275106,E,B,142.6987754871903,-9.673177220668714,A,B,0
Jewish,Married,11.218278529013235,B,B,-159.1166117979318,-79.36389057282598,45.85245022388445,C,115.9874249176212,-36.556694108016515,A,D,113.23814651596078,-45.15302189391125,B,A,0
None,Widowed,-76.16282712558271,B,D,3.1732972273365863,-11.375288554198775,-89.44125637396097,B,-23.872401580382864,-1.9846122072332213,A,D,140.95538127705825,-19.536105698422784,A,B,1
Jewish,Widowed,152.8797309979843,C,E,28.42712400954987,36.64272617435253,134.63180011686177,E,-236.90480180773292,-86.76522798940825,E,A,120.50736840611916,-39.7583446397681,D,B,1
Buddhist,Married,-26.176053893885452,D,B,-76.53353336189765,-171.22704358399335,-36.53363295329758,C,118.0773080763535,-33.39147784081172,B,D,-28.475471502341804,67.56613246342465,C,B,0
Other,Divorced,296.50358434215764,B,A,-109.28146709050309,-106.45781393161009,182.96603459865082,B,-95.51070866148112,-58.239218800589995,A,B,-13.205912586481736,-48.356621273300114,C,C,1
Jewish,Married,-159.5607870394301,A,C,139.73772739195567,148.97789618318632,60.66844019276637,C,-117.03308633958905,58.74213362587055,E,A,274.8401808113336,-56.67352753124829,A,A,1
Jewish,Single,78.42910547962192,C,E,-61.79266885251724,-10.492978222623957,-311.54100474807336,B,-10.712682578949755,14.326736949184449,D,A,-8.065497774745142,41.90317898733255,B,B,1
None,Divorced,88.73639911704704,C,C,2.389775248570145,172.3606240466007,66.37334494038309,C,-17.579563186295225,-8.843987668847774,B,A,-118.18418557497101,32.858806846945384,B,B,0
Hindu,Widowed,262.4541407112128,B,E,-61.06322277695001,-79.45561200379025,-21.949474830730516,D,-75.56476928404511,52.827817670926315,A,D,-11.290808741348046,-103.47426918878291,D,E,1
Buddhist,Widowed,-78.07721518338562,B,A,33.781610683366516,72.80119998783228,-44.26772670916904,C,-128.43250931320011,-68.91408320804801,E,A,18.584700331523273,112.76045351406063,A,D,1
Christian,Single,-222.5093690167844,C,B,88.8875912157293,33.77641147711183,-9.3444865631493,E,-42.29541104996883,27.73213874348577,B,A,-71.76538140604566,43.57665227422753,B,C,0
Muslim,Single,-141.7947506367295,B,D,-9.813943542515018,127.68314426549952,-235.67416425387472,A,10.779517142494674,76.90989316745825,C,A,-158.46148835589452,120.67649452913953,C,B,1
Hindu,Divorced,4.8958777914965435,E,B,84.92379054952308,76.38042843338327,124.17584482116601,A,15.082466885525447,70.50452611924315,D,C,-41.48594870650127,69.41320020616104,A,D,1
Hindu,Widowed,143.43648808140478,C,A,57.4780898810272,55.80942294231212,-228.8214142870157,C,-3.562973782010586,77.99135590287979,D,D,-16.74987111895703,96.30833386557018,C,A,1
Jewish,Married,59.969307319637764,B,E,7.022221960331841,29.815490175033897,-108.01407028321887,E,233.48797942709575,42.48353858191026,C,C,43.4850529960744,-68.78995152877143,D,D,0
