age_group,sex,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
65+,Male,Non-Veteran,E,C,51.00904150245579,42.73508754767473,-54.10415121466582,-3.2791190994338164,A,40.32884332752733,-127.28074029697281,B,E,0
65+,Other,Non-Veteran,A,D,-104.51324024219815,-129.47975295863912,-99.88273457639555,-57.76910346010521,B,12.564130146867605,-21.107186383923253,E,C,0
26-35,Female,Non-Veteran,C,B,66.19857441839244,-54.55937980109494,57.480710109580556,-2.9296407286793125,E,-107.95171250601621,42.171547655570315,E,C,1
18-25,Female,Veteran,C,E,-47.06171172810811,-36.487545957525654,27.275686487377683,-71.43350301706072,E,-33.75597575997678,39.57697090500362,C,B,1
36-50,Male,Yes,B,D,-261.6997389675221,115.52504804403287,92.58199996955716,70.35586027654566,A,-46.15608373323327,-69.23386799311635,A,A,0
36-50,F,Veteran,A,A,-108.40783994676713,170.0296748895305,-7.206347604318526,-85.66247452715596,E,47.48834443862599,-15.80375042510021,A,E,0
36-50,Non-binary,Non-Veteran,A,D,27.549324979456202,44.48315449522142,-141.0665508762553,34.92775347709187,A,-44.183361718660294,17.47331980204913,D,D,0
51-65,Female,Yes,B,C,-37.223879103288326,-20.81472615114976,-21.441320255892453,109.39307791578949,A,43.707173576112545,-32.8794313222011,D,B,1
26-35,Female,Yes,A,C,-37.154272029033095,97.11484166442857,149.24469180799596,104.8390422329238,C,50.50488997564408,-72.07382699976469,C,D,1
18-25,Other,Yes,E,B,51.05784248859144,140.80511522278016,-26.94172033880955,-35.05411859913161,D,-25.85566354444881,94.8925060320953,B,A,0
51-65,M,Non-Veteran,A,C,-9.987856278138842,38.244745432716634,32.00157167900952,3.3221072464455577,D,91.44601112919037,148.44755572120684,D,C,0
51-65,Non-binary,Yes,C,C,-119.10951038744825,95.24664284021247,-75.15000187486875,82.45549174815315,A,-46.97906934419888,-43.31355798564526,A,E,1
36-50,Non-binary,Veteran,A,C,115.65223972552019,89.20360958874284,-0.6306668316207026,-122.43813302251296,C,-218.75707028865637,86.18262129238389,E,A,1
65+,Male,Non-Veteran,D,A,-56.27317077819137,130.9380740655096,12.344834872792928,20.705192366550236,A,16.496660262173513,8.802780269725805,A,C,1
26-35,Other,Non-Veteran,E,A,-105.61994702687588,-98.75483606619241,-23.922620312586034,144.87380778333682,E,112.32736986262881,31.634948143292753,E,A,0
51-65,Male,Yes,E,C,-137.96791107190762,-192.539354396487,-163.4981065295308,-22.575123688465894,C,-36.63081829533516,33.7233581076959,C,D,1
26-35,Non-binary,Yes,C,A,40.62126053226364,64.63022248631829,-45.732313480088365,-14.441590022176651,B,14.151891549302336,-50.9884263762112,E,B,0
51-65,Non-binary,Veteran,C,A,-338.1312041618638,-6.0135385842519735,-32.64778659233145,-106.34140310798131,D,10.042280323054245,110.4134740980056,A,C,1
36-50,F,Yes,A,A,-71.74333105916874,-153.5734471423796,-8.38530854885481,24.058444439401686,A,-72.43374498864651,-5.475621192004613,A,D,1
36-50,M,Yes,A,A,77.67926526856733,36.42821486637819,52.26960971602207,46.80822971853843,E,-77.7604776255335,-6.736849909560773,B,D,1
36-50,Female,Veteran,A,A,-171.00793952219232,-96.5654952500828,-101.34191503783978,-16.186317688717114,C,36.992678499305114,132.53838116928364,A,B,0
26-35,Non-binary,Yes,B,C,62.64001986073862,29.505566100383955,125.49924861372892,119.27770538503668,B,12.779251676663389,98.11465508985799,E,E,0
26-35,Non-binary,Yes,B,D,-87.60430038754822,-28.01350398428336,0.6312971039992672,-48.48402078906756,A,-42.04796287692928,174.26699820211667,A,B,1
51-65,Female,Veteran,C,E,54.387683737195225,194.16910169862624,55.19063125426247,-131.76518574132862,E,-33.20194338342268,198.04184552423249,D,D,0
26-35,Non-binary,Yes,C,D,-25.731142829858396,-252.34177032240623,61.755301697023576,29.093653549781095,D,-74.14883110274891,47.2493418882509,E,E,0
18-25,M,No,A,C,-39.48472137787644,55.85081300634068,-118.39784010530472,71.35812717074172,C,-160.30482701134792,178.54282863307384,E,C,1
65+,M,Veteran,C,D,27.303021625284213,87.25546688451409,46.05852435603174,-155.28582758892375,A,34.59220453865224,-36.609303747787116,E,A,1
26-35,Female,No,A,C,-12.523697200136699,166.098581203954,149.89736663802557,28.684922264266845,B,-77.84559546737565,107.0720355975449,D,C,0
18-25,M,Yes,A,A,-13.900066914273951,19.94763548326696,2.920736502077591,-107.89625692861296,E,-63.41326475166923,-89.59223052105179,B,E,1
26-35,Female,Non-Veteran,B,C,-55.19672491910609,67.42437456159267,-41.2496890748983,5.309559277969095,C,-35.09301691942947,52.46466683433737,E,B,1
26-35,Male,No,C,A,-17.59802724104303,175.831269350383,167.9013762960234,-37.27997315201855,C,179.37276688058427,5.270758075469627,A,D,1
18-25,F,Non-Veteran,E,C,-142.04467909745864,-50.10292106261344,9.841363887271147,63.62663587067113,E,-66.37523118448063,-6.892167298950488,D,A,0
51-65,Other,Veteran,D,C,26.157808637033455,32.671071332979515,-142.70919790436915,-140.49579187949408,A,24.254958775066264,131.83494689308432,B,C,0
26-35,Female,Yes,D,A,-5.576997613662723,67.23833899895466,19.391581958240735,-101.01088435972672,C,58.17041542983766,-116.0243664529309,B,A,1
51-65,M,Veteran,D,E,-176.16832006833212,138.84732477829354,-56.07830644103803,7.652989769957104,B,-138.64264814267108,3.092679226948575,C,A,0
26-35,Other,No,C,E,-82.80899514779199,-65.50619966821317,-26.01169150370886,-135.79690066687797,B,101.71222890426621,-94.09919380893899,C,C,0
65+,Non-binary,Yes,E,D,-124.28312349987387,97.29092506747973,98.38213242073522,-86.789310909551,C,39.76553040700156,-85.88045278958543,A,A,1
65+,Male,Non-Veteran,E,A,115.43755833573273,28.445087351000613,-136.40213778243057,-171.12794931910378,D,125.30393561362597,117.41269501100588,D,E,1
36-50,Male,Veteran,E,C,30.498962963579814,130.42883066641267,24.613449964158914,-2.935315812918411,E,-149.3254050692291,-134.0947699564675,B,C,0
26-35,Female,Yes,E,A,-54.765381362435605,-100.65112178610815,18.542433645192464,-9.935491776387495,E,49.94310869057133,15.240257187433093,D,C,1
36-50,Male,No,E,D,-27.62004842675363,-134.14724809695863,41.407922516696836,60.18691409664017,E,46.99145179211986,136.59932226348624,C,C,0
65+,F,Non-Veteran,A,A,-27.045186528115224,339.28000460862967,-4.410972706145105,10.606655839447047,E,-33.66258738720707,3.7056244395454714,C,B,0
65+,M,Non-Veteran,C,D,46.83795086647161,95.28921846430714,-77.35323954840831,77.03142856038825,C,16.334814391826942,39.02378881896585,E,C,1
65+,Male,Non-Veteran,B,E,-121.67893175797258,-92.6807034819482,148.51965027705836,-6.900599587663706,C,65.08767137527663,62.09357662930072,E,E,0
65+,Female,No,A,E,62.66839870013268,-16.2883509720279,-185.10859523220967,-118.3320885397839,D,179.06419878353154,85.82862802936371,D,B,0
51-65,Male,Non-Veteran,E,D,-105.60176994338963,29.067597678027496,-16.40748729513653,-72.31443721248691,C,14.247025471668806,4.805208859984858,D,D,1
26-35,Male,No,E,C,8.464469361143838,-94.21518057905462,54.086697171665975,31.762253088819005,C,20.642338366257114,-186.42526221851273,B,C,1
36-50,Other,Non-Veteran,D,C,-100.67184346456071,63.78383850837059,-71.83951193057234,28.958217005012827,C,28.623018483505426,280.5835760786695,B,D,0
26-35,M,Veteran,A,B,-115.9043957461346,-209.32534714926314,105.14121071159765,-104.34391557516317,A,-56.07301521533271,125.22952710824869,D,E,1
18-25,Female,Veteran,B,C,-37.24667552113723,-48.22046893079956,-1.400904837651534,103.89190427712887,E,-74.28270050810715,-38.66790966811482,A,E,0
65+,Female,Veteran,C,D,131.0645555511142,34.64673094132622,-37.76115522709296,84.64254841524323,B,19.433230563268708,9.310970604741229,A,E,0
36-50,M,Veteran,E,E,-152.18307544031407,79.22853866820438,-106.83313176121123,-81.64857264737216,D,-64.41581635248212,64.09162838934009,B,C,0
18-25,Male,No,E,C,-45.569561996243756,-16.930301213143608,-31.539395821877005,38.737230232375516,C,92.63975242224096,-30.067045956494788,A,D,1
36-50,F,Yes,A,B,-70.95865327364439,-5.744804357687584,-84.03124779000409,142.72516371767398,C,67.76939822770316,-121.06552352152553,A,A,0
51-65,Other,No,E,B,-34.37026689508014,233.84524830339535,20.400261563878004,83.11318686080952,C,93.45187115277695,14.037530744396607,C,E,0
26-35,Female,Yes,B,B,-48.0740229038026,-24.776431288347492,-37.10148550724404,-50.24916123890242,D,-128.23788878707995,-58.869433347099786,B,D,0
26-35,Non-binary,Yes,B,B,-129.52034293294113,7.290378521087475,-47.67522375919333,-23.855787743437638,D,-153.52012539416708,138.6566892010226,E,D,0
51-65,Female,Yes,E,C,55.85462120345942,-76.62150782918702,-70.29589706142215,70.51129359531932,D,132.03274947152642,67.57698293152505,A,C,0
51-65,M,Veteran,A,D,207.94369166996444,-216.57566985182305,-195.72936754836513,-123.31281715265352,E,-37.315918577335644,1.1171731549977677,A,B,0
18-25,Non-binary,No,E,A,-130.86175898685389,-22.433017653024535,-50.715326052082645,-5.485192218178198,A,26.04946626700037,9.42406832007864,E,C,1
26-35,Non-binary,No,A,D,71.6344338274883,42.48873917162415,-98.00256465859644,88.73922385450416,A,-6.263851779357438,139.76638881419882,C,A,1
65+,Other,Yes,A,B,-17.304125816739386,90.41034421110608,-46.52785761085528,-70.48145202569454,D,131.83718553451348,-110.96232281519185,B,A,0
51-65,Non-binary,Yes,E,C,10.351378682563658,-46.17744290551725,-69.00420258492157,15.308965589797573,A,106.27419821228979,90.30530989247539,C,D,0
18-25,F,Non-Veteran,D,B,24.07813717372706,-166.39534717094762,-56.08035242555482,0.5108922359584358,A,59.157254187534704,59.04510156324595,B,E,0
51-65,Other,No,E,C,-11.446640309295276,-173.293786647022,136.90173602406065,190.04214553282563,E,137.54776715333242,-2.3594030864146394,C,C,1
18-25,Female,No,B,D,120.89469751933619,75.43137781261899,-4.769660883584528,-17.162036351128982,D,-9.100839396215035,0.8374338317073179,B,A,0
18-25,Female,Non-Veteran,C,E,34.210590751859996,67.83399248566883,89.38678283301029,-78.53162081104782,C,7.7493616577546085,99.26955688780441,A,B,1
26-35,Non-binary,Non-Veteran,B,C,10.022032785149479,-172.50616149339763,-17.81130593057571,30.405831156446904,E,3.8796936921160894,-92.54867600192084,E,A,0
51-65,Male,Veteran,D,B,67.14772174991019,139.08504530305848,-50.58392251760965,-122.51963528275427,A,155.8003007536379,-78.38191436572511,B,B,0
36-50,Non-binary,Veteran,A,B,66.25726957261611,107.48016687214613,-68.38371315804658,36.924312522499605,B,80.46181907275323,17.89335037504151,B,A,1
36-50,Other,Non-Veteran,B,D,124.59372230964765,102.82746410342816,109.80655076018596,103.96134163936213,A,70.87282296998852,-58.418696685053625,C,A,0
36-50,Female,Non-Veteran,C,A,168.9656785315343,-235.46816518016564,35.91830423047494,102.87052467282783,B,-174.11575056269683,162.8874673835321,E,E,1
26-35,Other,No,E,E,69.31931811573013,15.611877085891033,-115.29824877002257,-88.93847816313985,C,-10.180814041969974,-22.17283731958359,D,A,0
36-50,Female,No,D,E,145.03564329350064,-83.37213886729484,4.4427117992026925,-36.00844733767367,C,-1.9050058809399453,-64.17076898415853,B,C,0
26-35,M,Non-Veteran,B,A,63.03753056652486,143.3976865558693,-36.432311028896684,-89.36170736768192,D,60.02580156228006,92.85045592004307,C,B,0
36-50,Male,No,B,C,-160.57794001381208,-5.4413342500825665,-124.96000081630774,-53.500694164324614,D,-4.342209811136055,-65.75282571670037,D,A,1
65+,Other,Veteran,D,B,-120.13088444852728,-88.16843973182176,78.0012065185294,-40.80363719754493,D,50.7142684307915,37.17249057156848,C,E,0
18-25,M,No,D,A,151.69615534624282,64.12466509426203,-47.36132944623364,43.900256396716756,E,13.528085374069365,156.74441256631923,D,C,0
51-65,M,Yes,D,A,-175.2905271306053,-185.17238521071252,80.72423446139965,28.837797869473864,D,181.20649723852594,-20.618493322134242,D,E,1
26-35,F,No,D,B,-11.729212493342045,53.1516825978609,-15.64636947652497,93.54317454843707,A,-18.442109100251184,-53.1473448210073,B,A,0
65+,Female,Veteran,E,B,232.257976292628,17.7327441113484,-115.98265286097649,9.18086573342757,D,27.11098415748009,-96.32502978644307,C,D,0
65+,Female,Veteran,A,A,-93.03175641560402,191.19186657413562,-111.99722721880174,115.93604893586809,C,86.82982549090539,97.45389155482846,A,A,0
65+,Non-binary,Veteran,D,D,28.202648995198004,-193.15847469061472,96.00091702314677,136.61828535326995,B,51.17194542082319,69.85034776623421,B,A,1
26-35,F,Yes,E,D,79.3220791094295,127.77381452478787,111.72580386101365,61.61146438311429,A,23.61929549908132,261.9818328612093,B,B,0
65+,M,No,C,B,-31.82091742468029,-153.46534774788898,98.84319571862602,63.03578626260483,A,-27.22575811259762,26.03092786147405,C,C,0
36-50,Non-binary,Yes,B,B,-57.17612469858368,187.0803787139309,-127.5263356920801,-49.51569576766264,D,84.51433389054202,6.595839522470789,A,E,1
51-65,M,No,D,A,44.78677933845414,90.1596908681735,190.68640916025538,-119.93020637194543,D,-49.66820846419445,-12.947993955601703,B,C,1
36-50,Non-binary,No,D,B,2.16106167804516,126.62990244344302,67.16279994335835,-86.64307627517736,C,116.0364548654098,68.67144641318681,B,C,0
26-35,Non-binary,No,C,E,69.35437907432718,-124.34052273318414,-37.02154864604063,-80.62754691393378,C,-10.067422833766226,-80.86856961058909,B,A,1
65+,Non-binary,No,E,C,59.77049662133975,-44.652556372338424,-106.56619209291426,-194.61372740480525,A,147.3759126454359,70.50339266340617,A,C,1
26-35,M,Non-Veteran,D,D,-21.1763148793346,3.529531890715234,-35.836491102896034,-12.966473401563553,A,-22.785230046898594,-70.36456002685027,C,E,0
18-25,Female,Veteran,C,D,19.465188273576047,12.665015123095738,17.15916960089435,-271.52697009240217,E,67.02781713785497,-16.369813145437544,A,D,0
26-35,Non-binary,Yes,C,A,127.0952585970591,-148.08501003745042,4.44732767369448,-48.309005467564866,B,-15.79258183388091,-36.10402525312051,D,D,0
51-65,M,Veteran,E,C,-25.4644179636701,-107.74873578985648,-128.65342010117212,56.95718722032819,A,39.67205265972913,118.22673064604689,A,E,1
36-50,Other,Yes,A,D,-39.87521211133595,-108.13833856624309,192.66604811192002,-143.66816398056267,A,86.7512688398223,-61.330369029206054,B,E,1
26-35,F,Yes,D,A,7.288641301959335,89.43102242997585,93.45987463871106,-121.39087569206117,B,-68.84200214738138,-135.50330521785813,E,C,1
36-50,Female,Yes,E,D,-20.203092139443918,137.40471014871173,-80.42502930925772,-151.80249978031722,D,66.84384925631741,-154.31416382341374,A,D,0
26-35,M,Non-Veteran,A,A,-13.988508762729884,49.42145195935405,-69.98084913630159,-44.366119753123506,D,-197.2825677582862,110.47703668728927,B,D,1
18-25,Female,No,A,D,82.39301965786939,81.65936329061132,-28.7429308700846,86.67225794999497,D,67.05889602138694,84.78526587321845,B,C,1
51-65,F,Yes,B,A,-161.68455449173547,20.451279969117923,45.663305540720195,-152.32352574118775,C,-116.3826023871782,-53.12456729435847,D,D,0
26-35,Male,No,A,B,60.981988978632714,171.15784765649,93.8291299473097,-59.67263486175707,C,-21.673972923196132,98.50541347177167,A,A,1
51-65,F,Non-Veteran,E,C,156.39335885117768,74.35789967954945,-65.84743351153949,-18.361473705817755,E,-15.786993083100388,102.91343448079245,A,A,1
26-35,Male,No,A,D,100.8628339550814,-112.35246810311214,0.9852125252689586,133.16859350392457,E,-88.13636805492868,137.01117991127686,C,C,1
36-50,M,Veteran,E,E,45.33302965876641,188.96085797732312,65.59772713469538,119.68445105101478,B,-33.881815537562595,59.63287191209156,B,A,1
65+,Other,Non-Veteran,C,D,217.9078316961295,-22.265646574698213,90.30819956994387,-172.72334722567274,D,-171.0679851632765,75.43299621836996,B,B,0
26-35,F,No,D,C,124.4466699866337,40.92411396239493,49.23466289213875,59.57659986679834,C,-113.67910014232126,-14.321954593308067,B,C,1
65+,Non-binary,No,A,E,-42.013121966980776,110.71592732220763,-75.75815659172437,-66.51570563073162,A,-13.413749659738553,-0.12154204875444233,E,C,1
18-25,M,Veteran,E,D,91.44724076081603,-70.81812054524688,102.48187888519051,69.61794908829519,A,-67.20161211640014,-137.84928536520437,D,D,0
18-25,Non-binary,Yes,C,C,-0.019961302835654407,23.256256892265924,19.42150198134163,-90.1588907688048,E,-77.7497279621658,150.21986463496296,C,E,0
36-50,Other,Non-Veteran,C,B,107.40881342421433,3.8572787063280956,90.78020706373381,-135.73650998531159,B,164.41996047627228,-2.0735026184678502,C,D,1
18-25,F,Yes,D,A,77.62999103920163,-30.077775500265012,-6.130427491495279,26.1074044836007,B,-95.68553661761791,62.306042728807554,E,E,0
36-50,Male,Yes,E,A,-25.42395702459529,70.08035741323172,101.40252289691662,-101.81144280752794,D,-280.3235817471481,123.99022670884878,A,B,0
18-25,Female,No,C,D,143.69960263828366,-120.68490407467752,-3.702561859648987,-71.42941723421569,A,-1.7064639256128753,18.25999207640837,B,C,0
65+,Male,Non-Veteran,A,B,86.12309554640875,93.79692470563222,-16.900077212047698,34.91488535866223,E,-81.49152532810724,83.77902609366869,B,B,0
18-25,M,Yes,E,C,111.93927765522523,-13.58106959085058,161.60610672875367,82.681257780283,C,-129.4973185046238,137.10061708601813,D,D,1
51-65,Other,Non-Veteran,A,B,112.71372368600676,-68.63445942945997,55.54145491297206,17.006678855828184,A,240.60644399555963,228.45478104364037,C,D,0
18-25,Non-binary,Veteran,D,C,-40.03901033121483,-98.09309051144447,-55.73905654326652,-128.24075699397318,E,3.59905161073111,22.178253876468244,A,E,0
26-35,Male,No,B,E,-186.46302930138376,17.837055942852515,14.306949858749185,-14.837150088018555,C,23.799658858469975,37.83197866186202,C,B,1
65+,Other,Yes,D,E,36.34474655080424,-236.49021312262352,66.68266700938909,124.06879843313463,D,79.6321139663408,77.77767960444807,C,E,1
26-35,Female,Yes,E,E,74.72850575791121,128.80570324692815,-66.69721374465406,47.41411307041021,D,-155.05969840132062,-60.498695511073485,D,A,1
26-35,F,Veteran,D,E,63.71938635524243,10.094773700125149,-65.62082372455772,-143.87460942482372,E,64.43646249967473,89.3999013398357,C,D,1
18-25,Female,Yes,A,D,-41.545910847310935,28.78719759763817,-9.238127753791293,-100.23420286327847,B,-84.45175857463738,223.12477324247584,E,B,0
51-65,Non-binary,Yes,E,A,-153.6092899393318,50.56984300020632,-31.027020103291104,-30.454706592315844,A,91.23846107471925,134.95388593221227,E,B,1
36-50,Other,Yes,E,D,-9.767026272926223,-5.911882634327953,-69.22136637696663,-115.35569539286928,E,-40.32621732921896,190.07285299662706,D,A,0
36-50,M,Yes,D,A,97.0759981214699,-126.42770673776653,-201.817831632043,-55.27892012449131,B,166.63692119592923,60.236973504993486,D,D,1
18-25,Non-binary,Veteran,C,D,17.678617300613485,48.02409068591355,2.4100521264882433,132.53507477628312,D,-45.958487748133656,21.702268695244122,B,E,1
51-65,Non-binary,Veteran,C,E,35.7429866307418,-44.30276100555475,152.96533380283535,-104.2448754080375,D,1.8776613977101428,-102.74364818060475,C,A,1
51-65,Male,Non-Veteran,E,A,-137.5542259163846,-99.58386263453527,72.30489841769212,7.065388906376997,B,-104.96401757027762,-156.2915434903088,D,A,0
65+,Non-binary,No,B,B,-180.25139210910942,100.2752167051055,-32.416443156468404,-0.1481288765651606,A,116.40225008236588,24.49181947763324,A,E,1
