civil_status,Veteran,age_range,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,target
Married,Yes,51-65,Heterosexual,D,D,-109.13067644016152,D,B,0
Divorced,No,18-25,Other,C,A,-141.33717017790252,A,C,0
Single,Yes,51-65,Homosexual,D,B,-110.69471811543062,A,B,1
Divorced,Yes,26-35,Bisexual,A,E,21.814552056551122,E,A,0
Single,Veteran,18-25,Bisexual,E,A,149.72639666164375,C,C,1
Divorced,Yes,36-50,Other,E,D,-15.311747800938443,C,A,0
Married,Veteran,51-65,Homosexual,C,C,134.29034988736626,A,A,1
Widowed,Non-Veteran,18-25,Heterosexual,B,A,-59.85252919592266,A,D,0
Widowed,Veteran,18-25,Other,B,D,198.98065392255415,A,A,1
Married,Non-Veteran,36-50,Homosexual,C,A,169.48113013099965,E,A,0
Single,No,36-50,Heterosexual,A,C,-42.12543973517324,A,B,1
Divorced,Veteran,51-65,Bisexual,D,B,-179.6054290174095,E,C,1
Single,Veteran,65+,Heterosexual,D,B,-52.5068595503373,C,A,0
Married,Veteran,26-35,Homosexual,D,C,-148.39172039751213,D,C,1
Married,Non-Veteran,36-50,Heterosexual,D,C,43.235535985465674,A,E,1
Widowed,Yes,51-65,Bisexual,C,A,178.35137132794821,C,C,0
Married,Non-Veteran,26-35,Heterosexual,A,D,58.59633162325078,B,A,1
Married,Non-Veteran,51-65,Heterosexual,D,B,64.63963217827242,A,B,0
Widowed,No,51-65,Other,E,E,-5.254720521233402,D,B,0
Widowed,Non-Veteran,26-35,Other,C,E,-36.368280448791005,C,E,1
Single,Veteran,26-35,Heterosexual,A,C,138.30196086234574,B,D,1
Married,No,65+,Other,D,E,-91.68866640791897,B,B,0
Divorced,Non-Veteran,26-35,Other,D,A,92.95881318922076,D,E,1
Single,Non-Veteran,65+,Other,D,D,-50.50049016335127,D,A,1
Married,No,51-65,Heterosexual,D,B,6.666890224203112,D,C,0
Widowed,No,26-35,Homosexual,B,E,-4.28895321777919,B,A,0
Single,Veteran,36-50,Other,C,B,-8.69163616045182,E,A,0
Married,Yes,26-35,Homosexual,E,A,94.65956711581875,D,A,0
Single,Yes,26-35,Heterosexual,E,D,158.40877791389622,A,E,1
Single,Veteran,51-65,Other,B,B,-90.26857068046762,C,A,1
Married,Non-Veteran,36-50,Other,D,C,-247.59502206657405,C,A,1
Divorced,Veteran,51-65,Bisexual,A,A,75.82958448784979,E,E,1
Divorced,No,36-50,Bisexual,A,C,42.677881682991696,C,B,1
Divorced,No,26-35,Homosexual,C,E,-33.7510537775476,A,C,0
Divorced,Non-Veteran,26-35,Homosexual,B,D,-28.135731740423676,D,A,0
Married,Yes,51-65,Heterosexual,B,E,129.6885240121294,D,D,0
Single,Yes,26-35,Homosexual,B,C,-140.1342456669174,E,A,1
Divorced,Veteran,18-25,Heterosexual,B,B,-48.270796380629605,E,D,1
Widowed,Yes,26-35,Bisexual,C,B,-92.44498803703114,D,E,0
Divorced,Non-Veteran,51-65,Bisexual,A,E,-90.1540412689801,C,B,1
Married,No,65+,Homosexual,B,D,43.711172673368175,D,E,0
Divorced,Veteran,51-65,Other,B,A,-76.52815376657944,C,E,1
Single,Non-Veteran,18-25,Bisexual,E,D,-49.87557579350875,A,D,1
Widowed,Yes,36-50,Homosexual,E,D,116.25815742717714,E,C,1
Married,No,18-25,Homosexual,A,E,-164.04126283587772,A,C,1
Divorced,Yes,36-50,Other,C,A,32.69089794513787,C,A,1
Widowed,Non-Veteran,51-65,Homosexual,E,B,-21.64780962204524,D,D,1
Married,Non-Veteran,65+,Bisexual,D,C,0.5903248555923146,D,B,0
Married,Non-Veteran,26-35,Other,B,E,101.96262356233754,E,A,0
Widowed,Yes,18-25,Heterosexual,E,C,50.70487612397181,A,E,1
Married,No,26-35,Bisexual,D,B,-79.56817736500521,D,B,1
Divorced,Non-Veteran,26-35,Bisexual,C,D,217.0016224764036,B,B,0
Divorced,Yes,26-35,Other,A,E,-144.77913137613908,E,A,1
Married,Non-Veteran,26-35,Other,A,C,58.76477079460112,A,B,0
Widowed,Yes,65+,Heterosexual,B,A,-70.11282967591835,D,E,1
Divorced,Yes,18-25,Other,E,B,34.62921344592475,C,D,1
Divorced,Non-Veteran,26-35,Other,E,E,-129.07958907997815,D,E,1
Widowed,No,51-65,Heterosexual,C,E,114.83643951941758,A,E,1
Widowed,No,36-50,Other,C,B,233.22075961653562,D,A,1
Single,Non-Veteran,51-65,Bisexual,A,A,-34.774004000542774,B,D,0
Divorced,Non-Veteran,18-25,Other,C,C,176.583625055235,B,E,1
Single,Non-Veteran,36-50,Bisexual,E,B,-172.27441452333093,C,B,1
Widowed,Yes,65+,Heterosexual,C,B,123.94915075363544,A,B,0
Divorced,No,18-25,Bisexual,E,A,49.143616424871276,B,C,0
Single,Yes,51-65,Homosexual,B,E,-102.89902922874425,D,E,0
Divorced,Veteran,18-25,Homosexual,E,D,137.07404793956172,A,D,0
Single,No,36-50,Bisexual,B,C,37.57248593492695,B,A,0
Single,No,36-50,Other,A,D,-63.59446493247025,B,C,0
Divorced,No,65+,Other,A,E,59.497204174741036,C,D,1
Married,Veteran,18-25,Heterosexual,D,C,-7.736089220726513,A,B,0
Single,Non-Veteran,51-65,Heterosexual,B,E,147.65270891291252,D,D,1
Single,No,65+,Homosexual,B,A,132.1564302355642,B,B,1
Divorced,Veteran,36-50,Bisexual,D,D,80.81702992191798,A,B,1
Single,Veteran,51-65,Other,B,A,75.8777389929976,B,E,0
Married,Veteran,18-25,Bisexual,C,D,-107.54117058683717,E,A,0
Widowed,Non-Veteran,18-25,Heterosexual,A,B,69.43335997937248,B,B,0
Widowed,Non-Veteran,51-65,Bisexual,B,B,-65.53029586352372,A,E,1
Widowed,No,65+,Homosexual,B,E,123.10310138006952,A,B,1
Single,Non-Veteran,36-50,Other,B,A,-135.4911765428525,C,A,1
Married,Veteran,65+,Bisexual,C,E,14.786457235872966,D,B,1
Divorced,Veteran,51-65,Other,D,B,-160.12788508464513,C,E,0
Divorced,Veteran,51-65,Other,C,D,51.51693248285723,C,E,1
Divorced,Non-Veteran,36-50,Bisexual,B,A,55.64062830888228,E,A,0
Divorced,No,65+,Bisexual,A,A,-10.986327796680092,E,C,0
Divorced,Non-Veteran,26-35,Bisexual,B,A,-71.92317560814445,B,E,0
Divorced,Veteran,26-35,Homosexual,B,A,-30.374345887370353,C,D,1
Married,Yes,18-25,Heterosexual,E,D,48.33834752723688,B,B,0
Single,Yes,36-50,Heterosexual,C,C,-15.385257168278127,B,E,0
Divorced,Yes,36-50,Heterosexual,D,A,147.53192634723098,B,A,1
Single,Veteran,26-35,Other,D,A,-164.44095256255028,A,E,1
Single,Yes,18-25,Bisexual,E,E,-143.95448106094884,E,E,0
Single,Yes,65+,Homosexual,E,D,6.294333694051282,A,E,1
Widowed,Non-Veteran,18-25,Heterosexual,D,A,-26.357266412173928,D,A,1
Single,No,51-65,Heterosexual,A,B,-15.54216062851651,A,D,1
Married,Yes,36-50,Heterosexual,A,B,-94.96871975309712,A,C,1
Married,No,65+,Heterosexual,D,C,-84.06275304830206,C,E,1
Divorced,No,51-65,Other,A,B,18.647657316610694,B,C,1
Single,Non-Veteran,51-65,Bisexual,D,D,49.17423403625283,D,C,1
Widowed,No,36-50,Bisexual,E,A,85.03745980531899,D,C,1
Widowed,Yes,18-25,Homosexual,E,B,29.3926646094048,B,E,1
Widowed,Veteran,51-65,Heterosexual,D,B,-93.49221058918332,C,E,1
Divorced,Yes,36-50,Other,D,B,-53.39682161099294,E,A,0
Divorced,No,51-65,Bisexual,B,B,34.12452264677928,E,C,1
Divorced,No,51-65,Bisexual,E,E,168.30465196390946,E,E,1
Married,No,18-25,Heterosexual,D,B,-0.36131417511451164,E,B,1
Divorced,Veteran,26-35,Other,B,C,-68.70989184055557,C,B,1
Widowed,Non-Veteran,26-35,Homosexual,D,C,-39.393392333653175,C,D,0
Single,Yes,51-65,Other,B,B,117.46924714944984,D,C,1
Married,Non-Veteran,26-35,Homosexual,C,A,-144.22436172422732,E,A,1
Single,No,51-65,Homosexual,C,C,40.090201730721056,A,D,0
Married,No,18-25,Bisexual,E,C,-36.17109652701164,A,C,0
Married,No,36-50,Other,D,C,175.2945340437452,E,A,1
Single,Non-Veteran,65+,Other,E,A,-105.0534636506404,A,A,0
Widowed,Veteran,51-65,Other,D,E,228.491561673349,C,E,0
Married,Yes,51-65,Other,D,D,-6.748208532967408,B,A,1
Divorced,Yes,36-50,Heterosexual,C,E,70.82282961566064,E,B,0
Married,Yes,51-65,Bisexual,B,B,-34.817027310632135,C,E,0
Widowed,No,18-25,Other,D,B,-80.2227885655218,C,E,0
Married,Non-Veteran,51-65,Homosexual,A,C,6.019917527634508,E,C,1
Divorced,No,51-65,Homosexual,E,E,-125.92427251509675,C,E,1
Widowed,Yes,36-50,Homosexual,A,E,-76.38538372582815,B,D,0
Single,Veteran,18-25,Heterosexual,C,D,178.34664573682377,C,D,1
Divorced,Non-Veteran,51-65,Heterosexual,C,C,16.765370861471045,D,E,0
Married,Veteran,18-25,Heterosexual,E,D,-43.57528567412404,D,C,0
Widowed,Non-Veteran,51-65,Bisexual,A,B,203.43445792523656,B,B,0
Married,Non-Veteran,18-25,Homosexual,A,E,-138.69511179359827,D,A,0
Single,No,51-65,Other,C,A,-128.4665293739285,E,C,1
Married,No,36-50,Heterosexual,E,D,167.444836377827,D,A,1
Married,Non-Veteran,18-25,Other,D,E,-4.750670021885002,C,B,1
Single,Yes,65+,Homosexual,B,C,75.59209476828926,D,D,1
Divorced,Non-Veteran,18-25,Heterosexual,E,D,95.30559403870096,D,C,0
Married,Veteran,26-35,Bisexual,A,D,-183.83750543978613,B,C,1
Single,Veteran,18-25,Heterosexual,E,E,-75.3676389344117,E,B,1
Single,Yes,36-50,Other,E,E,44.227412916653094,A,B,1
Married,No,51-65,Heterosexual,D,E,-38.408340253012675,E,B,0
Divorced,Non-Veteran,18-25,Homosexual,D,A,-82.20529762503186,C,A,1
Married,Non-Veteran,26-35,Bisexual,A,A,-8.87982603312605,B,A,0
Divorced,No,18-25,Heterosexual,A,A,91.80744166844654,A,E,1
Widowed,No,18-25,Homosexual,A,A,10.935482580643907,E,D,0
Married,Yes,26-35,Homosexual,C,E,80.87205485795472,E,B,1
Widowed,Veteran,51-65,Other,C,C,-226.41084909482134,D,E,0
Widowed,Yes,26-35,Homosexual,A,B,-185.61660672403292,A,B,1
Married,Yes,18-25,Bisexual,B,D,-75.07151391791596,D,D,1
Divorced,Veteran,51-65,Bisexual,A,C,122.99202618519969,C,C,1
Single,No,36-50,Other,E,C,-147.40769252958094,E,D,0
Widowed,Non-Veteran,18-25,Heterosexual,C,C,84.55472554959586,A,D,0
Single,Yes,65+,Heterosexual,D,C,4.7784551864108264,D,D,1
Single,Non-Veteran,36-50,Heterosexual,A,A,120.26636232446795,D,E,1
Divorced,Veteran,26-35,Heterosexual,D,A,-73.65664515418638,D,B,0
Widowed,Yes,36-50,Other,D,D,68.37858678168989,A,C,0
Widowed,Veteran,26-35,Heterosexual,C,A,-70.81932360433514,E,E,0
Single,Non-Veteran,26-35,Other,B,D,-105.12598644895046,C,B,1
Single,Yes,26-35,Other,C,A,-44.7652228772322,C,A,1
Married,Yes,26-35,Bisexual,E,C,21.481605719836796,C,E,1
Married,Non-Veteran,36-50,Bisexual,C,D,-138.97890594707258,C,A,1
Widowed,Yes,65+,Heterosexual,E,D,24.15286020272274,B,A,0
Widowed,Veteran,26-35,Homosexual,B,E,-25.05364435866197,D,D,0
Single,Veteran,26-35,Bisexual,A,E,58.66205162449165,D,A,0
Widowed,Veteran,36-50,Bisexual,D,D,-56.792966397468724,E,B,1
Widowed,No,65+,Bisexual,A,D,92.41435156603903,B,B,1
Single,No,26-35,Heterosexual,B,B,14.193443980192095,C,C,0
Widowed,No,65+,Bisexual,A,A,-93.0990143073972,B,A,0
Widowed,Non-Veteran,36-50,Homosexual,C,B,70.92166521294868,C,B,1
Divorced,Veteran,18-25,Other,C,A,-38.498674211394075,D,E,0
Divorced,Veteran,36-50,Other,D,C,-133.23675343000477,C,E,0
Widowed,Veteran,65+,Bisexual,B,E,13.22982932327505,E,A,0
Divorced,Yes,65+,Homosexual,B,D,-0.6429970471025819,A,A,1
Married,Veteran,51-65,Other,B,D,4.907423197481276,E,C,1
Divorced,Non-Veteran,65+,Other,B,D,-121.122835447824,A,C,1
Divorced,No,51-65,Other,B,E,-30.36547161870165,B,E,1
Married,No,65+,Bisexual,B,D,-13.667808643446946,A,D,1
Single,Yes,26-35,Heterosexual,C,A,44.36133695864379,C,A,0
Married,No,26-35,Homosexual,D,A,117.33585440764003,E,B,0
Widowed,Non-Veteran,36-50,Homosexual,E,A,39.31457009549875,C,C,1
Widowed,Non-Veteran,65+,Homosexual,E,B,69.05910130456411,E,B,0
Single,Veteran,51-65,Heterosexual,E,D,63.853478002186606,D,B,1
Widowed,Non-Veteran,18-25,Homosexual,E,D,-39.840751388053874,B,D,0
Married,Yes,51-65,Other,B,D,174.1921417770674,E,B,0
Widowed,Non-Veteran,51-65,Other,A,A,152.57187800184118,B,E,1
Married,No,51-65,Other,D,A,29.323726691949993,E,C,1
Widowed,Yes,18-25,Heterosexual,E,B,-164.78621518401087,A,B,1
Divorced,Non-Veteran,18-25,Other,D,B,-117.19346488994364,C,D,0
Widowed,Yes,26-35,Homosexual,D,D,-29.727526240362835,A,C,1
Single,No,51-65,Other,A,D,45.49997450073538,A,B,0
Divorced,No,65+,Homosexual,C,E,-213.85350428276317,A,C,1
Widowed,Non-Veteran,51-65,Homosexual,A,D,10.433001413177093,A,A,0
Widowed,Non-Veteran,36-50,Bisexual,C,E,-19.901768214497576,B,C,0
Single,Yes,36-50,Bisexual,B,D,62.154813431245024,B,A,0
Divorced,No,65+,Homosexual,D,C,144.63715428841027,A,E,0
Widowed,Veteran,51-65,Homosexual,B,A,71.24972815303188,B,B,0
Widowed,No,65+,Other,D,C,-29.551921453058128,B,C,1
Married,Veteran,36-50,Heterosexual,D,D,-123.58359313248486,D,E,0
Divorced,Yes,36-50,Other,C,D,86.96431300323657,D,C,0
Married,Yes,18-25,Homosexual,C,A,-107.24359498365365,A,A,1
Divorced,Veteran,18-25,Homosexual,C,C,-97.5191676464598,B,D,1
Divorced,Veteran,18-25,Other,C,E,81.0261088652298,C,E,0
Married,Yes,65+,Homosexual,C,B,153.26661712136672,D,B,0
Widowed,Veteran,26-35,Homosexual,D,D,-2.0031866354118875,A,C,0
Married,No,65+,Bisexual,B,A,83.01990946200544,D,A,0
Divorced,Veteran,18-25,Heterosexual,D,A,-199.71640221256015,D,D,1
Widowed,Veteran,51-65,Homosexual,A,A,46.06414651033936,E,C,1
Married,No,65+,Homosexual,C,B,-160.01648124667702,A,C,1
Divorced,Veteran,26-35,Bisexual,B,C,-28.12737759542995,A,B,1
Single,Yes,18-25,Homosexual,C,B,-110.99586463339402,C,C,1
Married,Yes,18-25,Other,A,A,8.547621521791026,A,D,1
Divorced,Non-Veteran,36-50,Bisexual,C,A,-19.92401773285928,D,C,0
Single,Veteran,26-35,Other,E,E,-20.446255653067787,C,B,0
Divorced,No,26-35,Heterosexual,C,E,156.20088767908481,D,A,0
Married,Non-Veteran,65+,Other,C,D,212.623984892746,B,A,1
Married,No,26-35,Other,E,D,84.63685293296706,E,A,1
Divorced,Yes,51-65,Homosexual,E,D,-127.50697932856366,D,D,0
Single,No,51-65,Heterosexual,C,A,170.09777929957744,C,D,0
Married,No,65+,Bisexual,A,D,-185.93769696921836,C,E,1
Widowed,Yes,51-65,Other,D,C,21.775509756014173,B,B,1
Widowed,Veteran,18-25,Heterosexual,C,D,163.36424280060638,A,D,1
Widowed,No,51-65,Other,C,A,-15.35480258540981,C,C,0
Single,Yes,65+,Bisexual,D,D,-71.6869596281585,E,D,0
Widowed,Non-Veteran,26-35,Other,B,A,141.43008477639503,B,C,1
Widowed,Veteran,51-65,Other,C,E,116.18149336362012,B,E,0
Divorced,Yes,36-50,Other,A,E,-19.71258276708101,D,B,0
Widowed,No,26-35,Homosexual,C,A,-42.90573514795522,B,B,1
Divorced,No,65+,Heterosexual,E,C,42.196453860248226,C,D,0
Divorced,Non-Veteran,51-65,Bisexual,A,A,-70.1477701461484,B,B,1
Widowed,Non-Veteran,51-65,Bisexual,E,B,113.19586738760448,C,E,1
Married,Veteran,51-65,Other,B,C,12.17762231526511,B,B,1
Widowed,No,51-65,Heterosexual,C,A,7.875591397946074,C,C,1
Married,Non-Veteran,36-50,Other,D,C,56.65958362558643,D,B,1
Divorced,Veteran,51-65,Homosexual,C,B,-88.25586108193914,C,D,0
Widowed,No,18-25,Other,B,B,57.9747863438024,B,D,0
Widowed,Veteran,18-25,Other,D,E,97.27123390712144,D,D,1
Widowed,Veteran,36-50,Homosexual,D,D,-64.20183384026646,B,E,1
Divorced,No,51-65,Other,C,A,-129.10876176730568,A,B,1
Married,No,36-50,Other,D,C,89.30804820141401,D,B,0
Divorced,Non-Veteran,18-25,Homosexual,D,E,178.02276897550828,C,B,0
Married,Veteran,18-25,Heterosexual,A,C,-238.97983686956098,A,E,1
Widowed,No,26-35,Other,D,A,46.62346513288828,E,B,1
Divorced,Yes,18-25,Bisexual,E,E,-251.87681453042714,B,A,1
Single,No,36-50,Heterosexual,E,A,-103.09561652921262,A,B,1
Married,Yes,51-65,Other,D,D,4.50707299082301,B,A,0
Divorced,Non-Veteran,18-25,Other,A,A,45.28184216720991,E,E,0
Widowed,No,26-35,Heterosexual,A,E,-143.22781940936744,C,B,1
Divorced,Veteran,36-50,Other,E,B,-64.74038018124946,C,E,1
Married,Yes,51-65,Heterosexual,B,A,-208.84125543026806,A,D,1
Single,Veteran,26-35,Bisexual,B,D,109.80176827082049,D,B,1
Divorced,No,65+,Heterosexual,C,A,42.47411831587137,D,D,1
Widowed,Non-Veteran,36-50,Homosexual,B,B,-35.227605736579854,B,C,1
Married,Yes,51-65,Heterosexual,B,E,16.59448163284457,A,B,0
Divorced,Non-Veteran,18-25,Homosexual,C,E,145.43070631659216,C,D,1
Single,No,65+,Bisexual,E,A,-87.17268048948877,C,C,0
Divorced,No,36-50,Bisexual,E,D,12.56808596091889,B,E,0
Divorced,No,18-25,Homosexual,A,D,-8.218253392975898,C,B,0
Married,Non-Veteran,26-35,Homosexual,B,D,222.45383884990613,C,A,1
Married,Veteran,36-50,Bisexual,E,E,155.13018689143146,E,E,1
Widowed,Non-Veteran,36-50,Other,A,C,138.29381274172195,B,A,1
Widowed,Yes,36-50,Other,C,A,79.90081648035606,D,D,0
Single,No,51-65,Heterosexual,C,A,-142.35603971777437,B,C,0
Married,Yes,65+,Homosexual,B,B,72.18049634604297,D,E,0
Single,No,26-35,Homosexual,E,A,28.55459720707701,A,B,0
Married,Veteran,18-25,Heterosexual,E,D,105.01285718568194,A,E,0
Married,Yes,51-65,Other,C,C,-147.81543186115786,C,A,1
Married,No,65+,Homosexual,E,E,280.6649694797253,A,D,1
Widowed,Yes,18-25,Bisexual,B,D,61.31558967926403,C,E,0
Single,No,65+,Heterosexual,A,D,85.97428134359177,D,B,0
Married,Veteran,26-35,Homosexual,C,E,68.75713384262399,D,E,0
Widowed,Yes,18-25,Other,D,C,-214.5069706687527,E,D,0
Divorced,Non-Veteran,51-65,Heterosexual,B,E,-75.07251980380512,A,B,1
Married,Yes,36-50,Homosexual,D,C,-23.7655723902072,C,B,1
Widowed,Yes,51-65,Bisexual,B,E,-7.884662132171851,B,A,1
Married,No,26-35,Heterosexual,A,D,-29.536168376837317,E,A,0
Single,Yes,26-35,Other,E,D,-80.04407748351909,C,A,1
Single,Yes,18-25,Bisexual,B,B,-94.73557561298934,C,D,1
Married,No,51-65,Heterosexual,C,B,181.21667674106982,D,A,0
Divorced,Non-Veteran,36-50,Heterosexual,B,E,-56.898796948143016,D,C,0
Divorced,Veteran,26-35,Bisexual,C,C,-176.61566877464492,A,B,0
Single,Non-Veteran,26-35,Heterosexual,C,C,-7.822556315341606,C,C,1
Single,No,36-50,Homosexual,A,E,61.78722912131933,D,A,1
Divorced,No,65+,Bisexual,A,A,-136.16756113044448,E,D,0
Married,Non-Veteran,26-35,Bisexual,C,E,100.29797244901198,B,A,0
Single,Yes,26-35,Bisexual,C,E,23.328357102517895,A,D,1
Widowed,Yes,18-25,Heterosexual,B,B,-21.371195390284576,B,D,0
Married,Non-Veteran,26-35,Homosexual,D,D,-120.45036980142496,C,B,1
Married,No,36-50,Bisexual,C,E,-37.42293093962574,C,E,1
Widowed,No,18-25,Bisexual,A,C,-77.44048907468154,A,A,1
Married,Veteran,26-35,Homosexual,C,E,131.53561881774831,B,C,0
Single,Veteran,65+,Bisexual,C,B,88.89718265686165,B,B,0
Single,Yes,18-25,Homosexual,E,D,80.42472986279324,C,D,1
Widowed,No,51-65,Bisexual,E,B,-118.270128045959,C,B,1
Divorced,Veteran,51-65,Other,E,C,-27.669580237532394,E,B,1
Married,Non-Veteran,18-25,Other,D,D,-63.69908540733362,A,C,0
Married,Non-Veteran,26-35,Heterosexual,E,C,79.32548445344801,E,C,0
Single,No,26-35,Bisexual,E,A,-70.15341315328268,D,D,0
Married,Non-Veteran,36-50,Other,B,D,137.9649238129512,A,C,0
Single,Yes,18-25,Heterosexual,A,E,75.59611836033828,E,A,1
Divorced,Yes,36-50,Homosexual,B,A,-39.34456461157017,D,B,1
Married,Yes,65+,Other,B,C,76.44888879360894,B,D,1
Single,No,36-50,Bisexual,D,D,-49.17255655812925,B,C,1
Single,No,26-35,Heterosexual,B,C,-64.65152308688192,C,C,0
Single,Yes,18-25,Heterosexual,D,B,58.72192541777446,D,D,1
Widowed,No,26-35,Homosexual,D,A,142.5074344787471,E,A,1
Single,Veteran,36-50,Other,C,D,137.50278985977732,D,D,0
Widowed,Yes,36-50,Bisexual,D,E,-93.7519785386591,A,E,1
Single,No,26-35,Bisexual,A,B,197.1782812099515,A,D,0
Widowed,No,65+,Bisexual,E,B,38.29804610822568,A,C,0
Married,Veteran,36-50,Other,A,B,6.947759387607166,E,B,0
Divorced,Non-Veteran,26-35,Homosexual,B,B,35.52729295779695,C,D,0
Widowed,Veteran,65+,Bisexual,A,D,51.27512916358015,B,D,1
Widowed,Yes,51-65,Homosexual,C,A,-19.519151376941885,D,A,0
Married,Non-Veteran,18-25,Heterosexual,A,E,-140.18618003888358,C,C,1
Single,Non-Veteran,36-50,Bisexual,E,B,152.4631417209489,C,D,0
Divorced,Yes,36-50,Bisexual,C,C,-76.93204067025839,C,B,1
Single,No,51-65,Homosexual,D,E,-140.9297032765747,E,A,1
Divorced,Veteran,65+,Heterosexual,B,B,45.2735765104014,C,E,0
Single,Non-Veteran,51-65,Bisexual,D,C,74.2849093568285,E,D,0
Single,Veteran,26-35,Bisexual,E,B,-200.1484980801253,A,B,1
Married,Veteran,51-65,Heterosexual,B,B,-125.71158900683434,C,D,0
Widowed,Yes,18-25,Other,E,C,-208.62507286127288,E,D,1
Single,Yes,51-65,Heterosexual,A,C,18.878465390755427,B,A,1
Widowed,Yes,26-35,Bisexual,A,C,-37.28316350321847,D,D,1
Single,Yes,51-65,Other,B,D,-6.326112283373433,E,D,1
Divorced,Veteran,65+,Other,D,D,-159.1790800431932,B,A,1
Divorced,Yes,18-25,Homosexual,E,E,-193.06420096570963,D,D,0
Single,Non-Veteran,51-65,Other,A,C,71.88945577103141,C,A,1
Married,Yes,51-65,Heterosexual,C,A,-126.49563130261569,D,E,1
Married,Non-Veteran,51-65,Homosexual,E,C,25.116818362213667,B,C,1
Divorced,Non-Veteran,51-65,Other,A,E,24.595295812174058,A,C,1
Divorced,Veteran,51-65,Homosexual,D,E,-36.73977068395919,D,C,1
Widowed,Non-Veteran,51-65,Heterosexual,B,A,84.26391305500319,D,C,1
Single,No,36-50,Bisexual,B,D,14.054232219558441,E,B,1
Widowed,Yes,51-65,Heterosexual,D,A,-27.08097179102585,D,C,0
Single,Non-Veteran,26-35,Homosexual,D,D,-116.55754657553084,E,A,0
Married,Veteran,18-25,Heterosexual,D,B,-71.6018994329636,D,B,0
Single,Yes,18-25,Other,E,B,-79.8961040918984,C,C,0
Married,Non-Veteran,26-35,Homosexual,D,C,126.98434978958295,E,C,1
Widowed,Veteran,65+,Bisexual,E,B,35.65707686922078,D,A,1
Single,No,26-35,Other,B,B,86.93982351161179,A,E,1
Widowed,Non-Veteran,65+,Homosexual,B,A,-7.1819134478571645,C,E,1
Divorced,Veteran,18-25,Homosexual,D,D,123.66077704628123,B,D,0
Divorced,Non-Veteran,65+,Bisexual,C,C,-48.60792278471022,B,A,1
Single,Yes,51-65,Bisexual,B,A,-98.9877475918098,C,A,1
Married,Veteran,65+,Bisexual,C,E,-48.55323814868457,A,C,1
Single,Yes,51-65,Bisexual,A,C,39.59254441235443,D,E,0
Single,Veteran,65+,Heterosexual,E,B,46.039070325411245,B,C,0
Divorced,Yes,36-50,Bisexual,C,E,42.60651267794541,D,E,1
Married,Non-Veteran,36-50,Homosexual,D,D,56.04593030398212,B,A,0
Single,Yes,51-65,Other,D,B,39.256341506721434,C,D,0
Divorced,No,51-65,Other,A,B,88.64672831350518,B,C,1
Widowed,Yes,51-65,Heterosexual,B,A,-15.97621653826483,B,E,0
Married,Yes,36-50,Bisexual,C,B,-190.22810060538467,E,E,1
Single,No,51-65,Bisexual,A,A,-53.2511238913153,C,B,1
Single,Yes,51-65,Homosexual,A,D,-30.841057695554685,B,A,1
Widowed,Yes,26-35,Homosexual,B,E,184.66753390764958,C,C,1
Widowed,Yes,65+,Homosexual,C,B,-107.20881403268949,B,D,0
Single,No,36-50,Heterosexual,C,E,15.185997293058017,B,A,1
Widowed,Yes,51-65,Homosexual,C,C,59.01071356482307,E,B,1
Widowed,No,36-50,Homosexual,D,D,131.39903881795078,D,B,0
Married,Veteran,65+,Homosexual,B,B,102.57959470660221,A,D,1
Widowed,Veteran,18-25,Other,A,D,78.37649979003527,D,C,1
Single,Veteran,51-65,Other,A,A,-158.82368304414726,E,B,1
Married,No,26-35,Other,E,C,31.4940239606674,B,E,1
Widowed,No,51-65,Homosexual,A,D,135.25152022223062,D,D,1
Widowed,Non-Veteran,26-35,Homosexual,A,A,-188.9044788421717,B,B,0
Single,No,26-35,Homosexual,A,B,25.704364263875267,A,C,0
Single,Veteran,65+,Other,A,E,113.7435310303774,D,B,0
Single,No,26-35,Other,B,A,64.79916941221974,A,D,1
Divorced,Veteran,18-25,Bisexual,C,E,-63.278122786352995,D,A,1
Divorced,Non-Veteran,51-65,Bisexual,B,B,-71.81792219482254,A,B,0
Widowed,Veteran,26-35,Bisexual,C,C,-87.3761179545227,D,E,0
Married,Non-Veteran,36-50,Bisexual,D,D,11.688540217081346,B,B,0
Widowed,Non-Veteran,65+,Bisexual,C,A,-15.464445429024778,B,D,1
Married,No,65+,Heterosexual,D,B,-14.826401810867676,A,D,0
Divorced,No,65+,Other,E,A,-153.54355499071383,C,D,0
Single,Veteran,36-50,Heterosexual,B,C,-186.39572016057784,C,D,0
Married,No,51-65,Homosexual,B,C,98.00932555402852,D,A,0
Married,No,36-50,Homosexual,E,E,136.59883757448657,D,D,1
Single,Non-Veteran,18-25,Homosexual,A,C,38.7490143641676,C,D,0
Single,Yes,65+,Bisexual,B,A,37.3738260189936,D,B,0
Single,Non-Veteran,51-65,Heterosexual,B,E,64.26386862390076,E,E,0
Divorced,Veteran,18-25,Homosexual,D,A,97.86280543698904,D,E,1
Single,No,65+,Heterosexual,E,A,-103.87990044859292,B,A,0
Widowed,No,51-65,Other,D,D,57.60036471059345,A,B,0
Single,Non-Veteran,18-25,Other,B,A,22.419371848870774,E,C,1
Married,Veteran,36-50,Bisexual,C,C,66.19186874319372,D,A,0
Single,Yes,65+,Bisexual,B,B,106.75727358631507,A,D,1
