nation,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
India,Jewish,16.44727108479692,58.440684592671666,B,C,E,A,A,B,C,-98.72382038216867,-9.08827399182769,E,A,D,-155.41129801795122,A,-96.53090922665552,0
Mexico,Muslim,-109.44638157741515,59.720264536084386,C,A,B,A,A,B,D,98.7972907845125,-69.94292547943726,A,A,B,-143.15572543725682,D,69.98890373352393,1
India,None,-81.11533661693848,-42.50713687490225,A,D,A,D,E,D,A,-136.38319088784604,-23.341722233531808,D,C,C,117.53534324648113,D,42.79710035440575,1
US,None,150.20608005198324,125.94023196740352,E,A,C,E,B,A,E,21.03569057401227,-61.355115283656716,E,D,A,-15.410309488241788,C,-373.87808542611896,0
UK,Christian,33.950826741475574,-20.20410309395291,C,B,D,B,A,C,B,-20.03687752121302,-130.2715480358338,A,E,B,-86.0989312470214,C,142.86870173902687,1
US,Other,110.64955185916376,33.34740201611546,B,D,B,B,E,A,E,105.63891214111834,10.487700682683862,B,E,E,76.76368004388124,D,93.41146554406646,1
Germany,Christian,93.6030443951154,-22.73117123773304,D,E,C,B,B,E,A,99.9051012650827,61.79550153895986,A,E,E,-129.61540242703614,C,58.64124633883721,0
Mexico,Hindu,114.3091704177149,-61.06443746332516,A,A,A,D,A,C,A,90.13791437998887,-115.28057564584739,B,B,A,29.71517443230824,E,95.62014517507707,0
India,Jewish,-131.21984989966668,-86.74060936227443,E,C,B,C,B,C,D,51.43393808761757,3.1609094733561327,D,E,E,-38.46043218886969,A,123.47238659657125,1
Germany,None,10.958722361334216,-60.44471034924496,A,A,E,B,C,C,C,-20.316452622342656,106.55858161702028,E,B,B,-3.4615430092550907,D,0.8315927710809693,0
China,Jewish,6.1501222010590055,-75.06091852017751,B,D,D,D,A,A,A,19.524922464074695,-115.33913539310991,D,D,C,23.9334798783072,B,-4.319202476690041,1
Other,Muslim,-71.00595856810865,102.20641186414838,E,E,C,E,E,D,C,-81.82424470693019,71.56607285082076,C,C,B,5.787083413791695,D,-16.73714015182153,1
UK,Other,-40.162237934061395,21.881586347689367,E,D,A,C,B,C,A,6.1531051494325455,68.10860288379294,B,A,E,-5.318871680609203,D,-37.662866362874034,1
China,Jewish,32.88020967592887,-1.3302225238150156,D,B,E,C,A,E,B,-35.98488964202718,77.54765719571074,B,D,D,-235.60731946204038,B,180.60201281120183,0
Other,Hindu,136.46379701248128,-6.331624192047776,A,E,B,E,B,A,B,43.301602331371214,-66.23081029674796,D,B,D,-8.100053273467033,D,109.89866433985667,1
China,Buddhist,99.64850863415542,-269.5969407233268,E,E,D,C,B,E,D,74.22045653830622,-115.53121470856871,C,A,C,127.39961420003978,C,-71.25751144578514,1
China,Other,-35.266924377541095,107.63333634201888,C,B,D,A,D,B,A,24.512160596800705,-136.9998595292834,C,A,B,65.09092031364374,A,114.5062813770668,0
Germany,None,-13.741038658456963,4.048193750225777,A,B,D,B,C,A,E,-108.55883798152328,62.29512371651262,E,C,E,-2.9596281975867695,A,-109.1286797323864,0
Mexico,Christian,109.62225349317775,89.97738300237845,D,B,D,A,A,D,C,110.55811734487389,74.1664430242128,C,B,D,34.15540887637336,B,-44.06543946180946,1
US,Muslim,41.26375851098906,-88.42887761527419,E,A,D,A,A,E,B,-209.79510579802874,-111.93709814488757,D,C,E,-21.655415547475037,B,-3.231492975570207,0
Mexico,Hindu,46.158716121601884,-70.02009736662217,A,E,E,A,B,B,D,-126.19627819827622,6.956625568739012,B,E,A,9.852648465118408,D,117.04907942581964,1
UK,None,59.73955889547619,28.76087942380712,E,D,A,E,A,E,C,-107.52688261036887,-19.886375192559814,D,A,D,-62.26451103265723,A,69.28729743021661,1
India,Jewish,-90.52081713158925,-130.1812335389264,C,E,A,D,B,A,B,141.00796686394267,-252.77241377439185,C,A,B,-57.337244249989524,B,42.53635166316164,1
Mexico,Hindu,122.02806744004006,25.802960361253813,C,B,E,D,D,A,C,-64.78259246796131,-190.6287340664385,E,C,D,121.09540696832477,E,123.02116942414278,1
India,Jewish,-118.17868456651162,39.551042941913956,D,B,E,E,B,B,E,82.35003195890954,82.67085284686911,B,C,D,24.527874710839345,A,87.26612254096628,1
UK,Other,-140.86964775099892,-64.88674019491789,B,E,C,C,B,C,C,122.80189517806883,-28.069990015517472,B,A,B,83.22777881738885,E,-61.01167168981353,0
Germany,Other,52.1454355509543,63.10309611929884,C,A,E,B,D,B,D,-45.57643040704496,-7.098302719664466,B,D,E,-47.5324110374893,A,51.012068904747224,1
UK,Christian,-89.973899704217,119.3997077411032,B,C,B,C,B,E,A,-68.03207408983813,-41.86044519973288,D,D,A,-12.660213010140318,C,179.36913962220646,0
China,Muslim,-60.871981644108274,89.53047213278268,D,C,B,D,A,B,C,79.3861364103751,119.99937263595884,E,E,C,-86.0183160430056,A,-4.851437385556022,1
Other,Other,-120.96318597342474,20.4493805447057,E,B,C,D,E,C,A,54.851354518340166,16.02413758703183,A,B,C,-29.573122112722295,A,-38.30104475237621,1
Brazil,Jewish,-63.35143883135173,-110.02999293585754,B,C,B,A,D,D,C,206.16908778352263,17.471461106670258,C,A,C,-19.613759219691886,D,-26.08515066027508,1
Other,None,-151.88798025030457,-77.26540998426124,A,D,E,B,D,B,B,115.94035656184118,-14.906903707760277,D,A,E,52.50052274005207,D,5.172940673347157,1
UK,Christian,164.6369328664919,-48.45767973683921,B,D,A,B,C,A,D,-99.13608196436111,68.03528852585129,A,D,D,33.09811343293835,A,13.627685703202955,0
Other,Hindu,-141.91998288704139,-41.59528703134676,E,C,E,A,A,C,B,137.39902880938152,-69.21102801838381,E,E,D,-24.260561569425988,B,22.415466918350248,0
Brazil,Other,-103.09383025570129,-155.27610811688973,D,B,C,A,A,A,A,-115.73112319982923,-68.71626425695048,A,A,C,28.529324558936104,D,-49.994836945354216,0
Germany,Muslim,-52.24329403057092,-136.3888115286352,B,B,E,E,E,E,B,-137.00238487959396,59.24799817441322,D,A,D,9.368983868099818,C,70.00894561090878,0
Other,Buddhist,8.632396041245428,-59.02131635987815,D,B,E,A,E,A,A,-190.7016171219845,-51.52095492120743,D,C,B,143.70907645763208,E,-71.65157714110005,0
Brazil,Christian,68.44447265273946,-81.0470689000174,D,A,E,B,B,C,D,-191.86394486966557,229.7288090237246,E,A,C,-139.20205145926326,D,46.21275637764485,0
Brazil,None,-43.54273473260164,55.63609663006462,B,C,D,C,C,D,D,116.6020550914995,-127.34959755369748,C,A,B,-15.493774222737214,B,140.21824086607327,0
India,Other,41.09370714730186,-216.02235426379676,A,A,A,D,D,C,C,62.582062192054224,-58.74928088565632,D,A,A,-85.09036165728668,E,24.600036657446438,0
Brazil,None,36.37796736947102,-102.60098689976114,C,D,A,A,E,B,C,108.26994268241961,-48.21449666809396,D,E,C,-38.627398608136325,B,-10.286298993646902,0
China,Buddhist,82.8749468707246,-14.452690065645383,C,B,C,C,A,D,C,48.698839785340944,-14.186177186990179,E,E,D,-78.04142369830952,A,-16.246218263770913,0
India,Hindu,117.82232987915205,78.55747456133821,C,A,B,E,E,E,A,-42.454923045948604,36.75817330535996,E,D,E,19.538611508451496,D,66.71840495337213,0
US,Muslim,115.83962188274369,36.91986071216283,C,B,B,A,D,A,E,-41.69136401828085,-115.88074588434392,E,E,C,-5.492432933510652,E,123.39245174007092,1
UK,Buddhist,-58.15151603601502,0.8631592714103121,C,D,B,B,C,A,E,-23.443368930952285,-7.1526067382761,B,E,C,58.90568505787397,C,43.72645904859846,0
UK,None,103.31706666066043,72.69318093213111,A,B,A,D,A,B,A,158.52410261645022,79.82262575862835,D,C,B,-122.80085033434784,D,38.45381120120361,1
Mexico,Other,-18.660233783159722,100.19243727982735,E,D,D,E,A,C,A,-69.12293987849178,74.52206581538468,A,B,A,-199.67498749470053,A,12.112913428567445,1
Other,Christian,-167.30617090889422,151.9942438707824,D,E,D,C,D,E,C,-108.51716949167607,-51.21063561500128,B,E,B,-188.4828773157052,A,-48.268215213572674,0
Brazil,Other,-59.412038434642135,-67.86902309366026,D,B,A,B,D,A,E,-191.34659253284417,-88.14773965525967,A,C,C,-17.066777296794683,E,75.43064501722193,1
Germany,Buddhist,75.2646568515808,-160.4580976940383,A,B,C,A,E,C,A,-39.70734194439455,119.3177028932897,D,C,C,68.20139392575373,E,-27.963610865971578,1
Germany,None,-99.44189809220222,197.28395152859463,C,C,A,A,C,A,B,36.15455539207572,94.31975363006926,E,A,C,-92.6052742757408,E,6.841305698939439,1
US,Muslim,-40.31327084220988,-35.49154265769247,C,D,A,A,D,D,B,7.322146274904837,-224.3202135462091,A,A,B,-91.77763183751392,C,-40.02294530004343,0
UK,Hindu,152.66468944534552,50.16386100234273,E,B,C,B,E,B,B,15.083362982890044,-10.745804845620302,E,E,E,-18.584345302953473,D,89.33211809758195,0
UK,Muslim,49.31076614044221,58.71490378403824,C,A,B,A,C,E,E,-73.68786984616152,180.25457718704735,C,D,D,0.9358655561616608,A,-6.544966210751755,0
Other,Other,-121.78211377668447,-58.3962438925202,C,C,B,D,E,B,D,168.79478491694377,15.52447454735519,A,A,A,-155.17698976356397,D,11.470155012141555,1
US,Muslim,-118.79514285662889,-116.52473965979564,C,E,D,E,D,E,D,-30.341617971944412,-148.43795377199586,B,C,D,-0.27987660819516413,A,-4.9457046679893795,0
Other,Buddhist,33.10023604370731,-42.641363197975735,E,E,B,C,C,C,A,-17.300482737676663,-137.52486706779507,D,C,A,110.59326072138494,E,-5.67905948230506,1
Brazil,Other,-17.135593462388417,184.5653680720506,C,A,A,D,D,C,E,79.51636947887857,-81.84760179772867,E,E,E,76.8124773998495,A,-31.545876417885488,1
US,Other,9.201631482488292,14.926701953736682,C,D,B,E,E,A,C,-198.3344699043569,272.5816761341676,C,A,B,-40.51063012830466,A,-128.6349069960796,1
Brazil,Jewish,110.24832145957035,61.20828424919091,E,D,D,B,E,C,E,-36.01667994298534,-170.40663508601276,B,D,D,127.55649124097603,D,35.78373114127665,1
Other,Hindu,-173.1115353380749,70.95946030130145,B,D,E,D,E,A,D,239.2791039275189,234.6398144846943,E,A,D,-114.53077696334364,D,-49.19734188138054,1
China,None,47.67528304623561,90.38599305066283,B,A,E,B,A,E,C,-11.434859702045001,148.8962047100362,C,D,B,80.76874777209383,A,120.64907391778684,0
Germany,Buddhist,40.141874766873734,79.18920910142486,D,B,A,A,C,B,B,23.756244066702415,121.8592734072161,A,B,E,-92.44442765978296,E,-27.547149627780954,1
Mexico,None,45.53360979517483,50.55249334508076,A,D,D,C,C,C,D,-175.61328179668502,113.0664082265632,C,E,E,-81.40480131706323,B,135.1969934739721,0
UK,Christian,71.66175547840487,-105.83862545542976,C,D,A,E,D,A,D,78.31546018485156,-72.20852112729268,E,D,C,-73.85571066561842,D,-79.2711429615785,0
US,Muslim,-77.30931006364658,-142.42479348930536,C,B,C,A,B,C,E,-134.33055037354893,109.61790230940431,E,A,C,182.582220533906,D,125.59155335709673,1
Mexico,None,-40.086593063011364,-85.22720512354638,A,A,C,C,B,D,B,125.69980583026157,1.6451229630519537,C,B,C,-35.29916427694485,B,71.51688768272861,1
Other,Christian,39.86909067144238,130.37577369834682,E,A,E,B,D,A,C,137.2441009462029,4.070774268679755,C,E,D,72.39966353310815,A,90.11981312206673,1
UK,None,-82.29315353580097,34.05894141656237,C,D,A,C,B,E,D,-80.8829269687042,-196.3511172004554,C,D,A,-11.841005440576204,B,55.632103770966744,1
US,None,46.140151805898185,-63.29751504523644,E,B,E,C,C,C,E,-54.58341450226529,-25.5875306550311,C,D,D,19.302776870963182,C,-8.432947737325733,0
UK,Other,102.49283973275239,205.16904186077548,B,C,C,E,A,D,E,-98.89635706185142,-178.00459975056734,C,A,E,-132.9889089040112,B,-111.31848077535022,0
Mexico,Buddhist,94.34238378827764,76.5898944403188,E,B,C,B,C,D,B,-154.17664734146797,231.3112158997518,C,E,E,46.980969927761386,E,64.41631059577415,1
China,Christian,122.4046787335596,-20.506727415649745,A,C,D,C,B,C,A,14.723263101092988,-45.25826203309818,E,C,A,-45.295277285856365,B,66.97658914174981,0
China,Buddhist,40.35939356655723,143.08401022690413,C,E,B,C,E,C,A,17.235026736617407,139.58945287904544,B,B,E,-108.03672865395156,D,-247.74128004339033,0
Brazil,Christian,43.275277732283776,-47.55756521783764,B,B,A,C,D,E,B,-44.10106340374634,-137.26709408553276,A,E,E,8.315621993472593,A,-142.185746055118,0
Mexico,Other,-33.05771852947762,63.492844428636495,C,C,B,B,A,A,A,-81.31753770462619,-122.4206987119189,D,A,A,-80.70650769492896,C,68.99990316184783,0
US,Jewish,-30.020825871457845,-141.90986575785846,D,C,A,C,C,C,E,37.9817562746518,16.10464197080674,E,D,C,40.92031100066508,B,0.8870721756765944,0
Other,None,69.34704300853748,32.29697952123598,B,D,C,D,D,C,D,-38.08751347996711,24.542037115800657,B,C,E,-18.229966699386054,D,78.25936824341365,1
Brazil,Hindu,-95.51422975286837,82.30376866284155,A,C,E,B,E,A,D,217.84406504672626,42.621910158836506,A,E,D,-80.31642616892671,E,21.72481273107686,0
Other,Hindu,-53.38208112396424,97.62884403950352,C,E,B,B,E,A,A,-175.3512937938011,-65.29595739303114,C,C,C,0.13097850961507757,E,-83.35389468986075,0
India,None,44.08962062276734,46.40335246373477,E,E,C,E,C,A,A,87.55863756603482,-51.34829665396654,D,E,E,53.39892543646327,B,-38.15783942936764,0
Other,Buddhist,-170.3543379496356,-130.9906937110246,D,B,B,C,C,A,A,23.338368868678533,-124.2312341693823,C,E,E,95.57379216999959,D,26.854535228472205,1
Germany,Christian,-122.40222367111917,67.69089130186379,C,D,D,A,D,A,E,-74.35735580773446,-18.359539721807277,E,B,A,177.57956288616654,D,85.8275757728735,1
China,Jewish,-224.70414242770826,-95.28851263504914,B,C,E,A,E,B,D,82.28507831722276,19.472819571900317,D,A,E,-163.70796297496645,A,-105.59506493137224,1
India,Other,-58.591802666538385,123.73054131949739,A,C,B,C,E,D,C,-31.235947469041008,83.60724651957199,B,D,E,-0.5715138009131332,B,-58.4669117780933,1
US,Buddhist,-131.78403630415153,-82.33033425141811,B,D,C,C,C,C,D,24.024529073010044,104.47094302186571,C,B,D,11.624517234329957,C,127.60282833564864,0
US,Buddhist,-35.5995815037095,195.27826298491914,D,E,C,E,D,C,D,-33.40463198560217,-141.29185216853855,A,C,D,41.558592189026555,A,10.758180363135935,1
Germany,None,-62.827640027609135,-74.34256958422402,C,A,C,A,A,C,D,-17.405758841026195,62.01214287092458,B,C,D,1.1589091103709932,D,168.12586357218754,0
Germany,Christian,23.573929305824866,-36.138714103326016,D,D,B,E,C,C,C,-102.60814055317246,-11.128768497022312,C,E,B,60.89053256618361,E,66.18582708306565,1
India,Muslim,-1.7247512383750268,54.94899543219341,C,D,D,D,D,C,B,-2.137558891884806,90.49490717376445,D,B,B,158.01897026600832,E,-98.10478014087623,1
US,Christian,136.31101604964005,20.17121963330782,D,D,A,A,D,D,C,-152.71731181765193,42.55179539910382,C,E,E,46.95447715099869,A,93.57772369275486,1
Germany,Hindu,144.51962911451915,104.75305684127976,B,C,D,B,A,D,C,18.239558135139468,193.92633023959448,C,C,D,-36.6704384705359,E,139.01465175596604,1
Germany,Muslim,-25.171739212586196,219.31469652907438,E,B,E,D,C,E,A,-86.88596236151834,24.338304175227055,E,E,C,-47.21204081448988,D,158.24509481652493,0
China,Muslim,-136.4462494693872,6.574625543628397,D,C,D,D,D,B,D,178.19405117213617,-18.33467007435705,D,B,C,65.47719213312494,A,66.66462743384078,1
Other,Hindu,10.24393950450066,-133.00178392233178,B,C,C,C,E,A,A,80.83082135033088,-112.43652977377232,B,D,E,-128.54378967961978,C,-179.97503956802825,0
Other,None,41.43375255050093,-41.25248544361123,A,B,E,B,C,A,A,-54.351004246091414,67.63166777479957,C,E,A,-173.16410178154226,C,20.681445147676154,1
India,None,11.554548758470325,106.88288824001143,C,B,A,E,C,C,A,-188.52605705323498,11.894652656840439,C,B,E,104.96441441497741,A,-6.255791896683665,1
Brazil,Jewish,-2.6399424412682815,-42.98369636262975,B,A,E,C,C,A,E,148.8870610986566,-0.47792330630760105,C,D,C,-1.814093278149019,A,203.32388659508348,1
UK,Hindu,46.585599785687585,-61.83239982380901,C,E,B,E,A,A,A,15.785238184089332,55.75651999006642,A,A,E,-174.57283829756943,E,-3.0713743950471875,0
US,Other,-59.62778897284549,47.76497171179833,C,E,C,A,D,D,B,91.86798605119115,21.267445310721307,A,C,D,51.54970620565938,A,-8.19245298579962,0
India,Other,20.12074765723506,98.03983463565272,C,C,C,B,A,D,A,-13.77399728190603,68.31769334367786,B,C,B,51.164642810037876,D,-69.48785775350649,1
China,Jewish,102.08312189162167,141.48639904940967,C,B,A,C,A,C,C,-232.8321451874487,-28.185500327833108,A,D,C,-42.61444230071923,A,7.615910240789557,0
US,Buddhist,130.41315477022908,-4.779113205591616,C,B,A,B,B,D,D,-78.2774097943526,-14.039819203123486,D,A,B,72.61033787355318,E,17.733687836733854,1
Other,Jewish,109.45088303852661,-8.473704555321989,B,C,D,C,D,B,D,67.57908914765093,-132.81914487416327,B,E,C,-46.03088569460194,D,-59.24958153877814,0
India,Jewish,-52.937472749475525,-29.128281504133703,D,C,C,E,B,E,E,-80.46834010166104,12.625313129006907,B,A,B,-138.19411641923034,A,-76.95570012709373,1
China,None,-121.86519937032297,138.49040435882262,E,A,B,E,D,D,E,2.7529185355102066,-104.35766289216805,E,E,B,-126.8913755276085,C,237.31671818060641,0
Mexico,Hindu,-17.64394840107552,-58.3983293779636,C,B,A,D,B,E,D,-129.6493303064615,75.63453807058991,C,E,D,-69.38679532903804,E,36.53998660249217,0
Mexico,Jewish,231.7832784760579,40.46301994125716,B,C,E,B,E,D,C,85.69946597704383,123.70903764426093,E,A,E,4.067075542845868,A,-16.528210704514713,1
Other,Muslim,77.52866596261451,7.156476458632212,E,B,A,B,D,B,C,155.13009698522046,-133.74752651474628,A,A,D,36.45346562029342,A,-36.58388442571948,0
US,None,-151.16992868034598,-44.1867407333095,B,D,B,C,E,B,A,-40.11284043807493,106.15918747142598,C,A,D,-100.7835023551066,A,-39.33167524050507,0
Mexico,Jewish,-147.23776259292862,-216.188871121705,E,C,B,E,D,E,B,194.40756596528203,206.32776872682626,B,B,A,-62.849695005428565,E,205.49029526375898,0
Brazil,Other,49.840724343367505,-73.21620798728756,E,C,A,C,D,C,A,-134.93944386971947,150.85912904244694,C,A,C,75.10800889247345,D,-32.3871572633979,1
India,Buddhist,162.34273779533422,109.68626661323717,A,D,D,A,A,B,E,-133.50496946457363,-30.294575586111698,B,D,B,-164.72472370227817,B,-67.80460845041611,0
Other,Christian,-184.96501022062847,58.005365573031995,B,E,C,C,C,A,A,-151.6919634087672,-113.60559363184319,B,C,A,52.71693011868601,D,-76.58891904615848,0
India,Other,123.30229217689521,179.06900635905737,B,E,D,D,D,D,D,57.64923488181273,-37.65668847612064,B,E,B,71.81415591688076,E,15.428983197443563,0
Germany,Christian,21.039142595743257,-7.619034177114317,E,A,D,E,E,D,E,111.6455558353135,16.92667806110132,A,E,C,-97.64052654410489,A,-58.04940463325063,0
Germany,Other,-112.19907363148987,-53.320252597561854,E,B,C,C,A,A,B,113.96192665141356,14.048311610399844,D,D,B,156.8494111105857,B,34.42165852361194,1
Mexico,Buddhist,-12.04921984463189,155.0412661723747,E,A,B,C,A,C,A,-79.0922646254876,14.827868617596863,E,C,C,-22.503954096145108,D,77.20061206495863,1
Brazil,Jewish,21.143992173542784,159.53933466807752,E,C,E,A,E,E,E,84.0763242593567,-58.2722726304301,E,E,C,-124.29642307307094,C,-45.290945366662456,1
Mexico,Other,43.36854815745172,115.49746706680963,A,A,B,D,E,B,B,-155.24020558092687,-33.15689199885319,B,A,A,11.501323638595625,B,-95.96058772786394,1
Mexico,Buddhist,29.16311296064421,-42.010038116690225,D,C,C,A,E,A,D,76.00395432970822,-104.98889245532483,A,D,C,21.73279941196555,D,-31.954091129275625,1
Brazil,Buddhist,132.23515841797112,-127.06950526423604,A,C,B,D,B,A,A,-120.98781457930856,172.36739995358164,C,D,D,56.84384552116447,D,-163.01194473771844,0
US,Jewish,-25.175463595111193,-190.6380269866479,D,E,C,D,C,B,B,-224.90155867216566,96.40783267231612,C,E,C,-8.801848492219023,A,-36.93346548515319,1
Other,Buddhist,-21.108837512586135,-36.23453425231725,E,B,A,C,A,B,D,-63.99654734455659,112.32553468673277,B,B,B,105.82652883359091,C,15.191665190124532,0
Mexico,Muslim,-74.95635758462846,-56.12264184610871,E,E,D,C,E,A,E,-41.889355493826244,-28.359696655352746,A,C,D,79.55452418272904,C,122.40402535894887,0
China,Jewish,-113.76097786589978,-100.73102842091754,C,B,D,A,D,C,A,63.697301492605995,31.67418000431475,E,C,B,159.98841759307808,C,-146.63524417059418,0
Brazil,Buddhist,-111.22105996319824,105.34437267943433,B,E,D,D,B,C,A,63.58170456479767,-15.557998442795046,C,B,E,171.08308698093813,A,-54.297051725656154,1
India,Muslim,-134.53307014110217,-10.5784619967611,C,B,C,A,D,B,E,-140.06069402065702,185.45903493167643,E,E,A,-24.82786588340847,C,2.718739865172846,0
Mexico,Hindu,-100.48492218028859,-173.47768248983078,D,C,C,D,D,A,E,-28.311278787010636,-81.33062708978139,D,B,E,16.66194985584589,B,-36.186389730584175,1
Other,Christian,201.59627457171854,-111.4240219888838,D,E,B,A,E,A,D,82.92485138444408,100.44961011827705,D,C,C,-63.23713718829232,E,22.87912349385377,0
Brazil,Muslim,-9.9664733080563,-188.45194929093222,B,A,B,B,E,C,A,-10.834804241706966,-93.28159620141469,B,B,E,216.1052395633714,D,113.00046354043596,0
Germany,Jewish,-31.746938889177382,-88.43943030317276,B,C,E,C,A,E,E,-124.1462673305229,20.50548118596007,E,D,E,59.36673265713458,A,-32.888577930966214,1
China,Hindu,-107.87985847717107,28.432028085017226,C,B,B,E,E,B,E,29.86612080292506,-89.118051566915,C,C,E,-76.03324240863277,D,176.21932364139448,0
