RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Hispanic,D,17.149556878211865,-109.45930707065736,E,E,C,C,-89.0974493768861,C,-10.80488399341971,-9.087212284894312,C,B,B,D,E,C,C,1
Black,C,-85.91934937603317,-46.354131088193725,A,C,A,E,130.55251364585936,C,-104.70726564934509,54.90866083525705,C,C,A,E,B,B,D,0
White,B,221.6431250220511,23.074837171793103,B,B,E,A,-79.77617894113827,E,-89.99212199874894,73.22570908465299,D,B,B,A,C,C,A,1
African American,A,288.09780224968483,120.10369900154731,E,A,C,B,-4.672317427106589,D,-38.174529383307004,56.23533895200264,C,C,E,D,B,C,C,1
Asian,B,-111.7733265941739,63.864119074067546,B,A,A,D,84.22577802751198,C,33.14335609210868,-79.316172980713,D,D,B,E,D,E,A,0
White,C,41.15020864918679,-85.36968395392016,D,E,B,A,126.5976189485908,D,-146.64559426860052,-30.55814417639105,A,B,C,C,A,C,A,1
Asian,E,-40.33792156567183,-57.84162731839023,E,B,A,A,31.27556832427555,A,-29.906183366345452,-160.85449067394362,E,D,B,E,B,D,E,0
Asian,A,-14.01131327827768,-28.414963893894047,D,D,E,C,-107.08724969286345,E,41.52277636564076,-57.338828339998926,C,B,E,E,E,A,A,1
African American,B,-19.567465271694434,20.438421417785165,E,E,B,C,4.2067882802589205,B,-66.85832202369882,-16.399730782924745,C,B,B,B,B,C,D,0
White,B,-148.5118091227998,8.058309123354556,E,E,E,A,-33.431686199693665,C,153.75213551158927,49.74520881643627,B,E,A,D,C,C,E,0
Asian,D,42.29546350041492,-72.84964594790951,B,E,B,B,108.36436943411086,B,-37.24686590116835,-106.5053133896171,B,A,D,A,C,E,C,1
Black,A,26.12149196994093,-157.2731610303416,B,E,C,E,112.1926595151293,A,103.06153304309242,33.0239902962861,D,E,B,B,B,D,E,1
Black,E,23.32627041763083,-4.53802699171303,A,A,E,B,96.74071054533961,E,126.17726117416326,-179.38538698713435,A,B,C,E,E,E,C,0
Black,D,-94.57717004439982,0.18575602988580395,B,A,C,C,134.88641520683132,B,8.090069606557588,85.3836956354351,A,B,D,A,A,A,E,0
African American,D,0.9570365357955652,-72.27681486703725,C,D,D,E,69.12133011340951,C,84.0205291761148,83.86123212285938,C,E,E,A,A,A,A,0
Hispanic,B,36.95293161734665,31.125658844342315,B,D,D,D,65.79269140979518,A,15.995656923559833,11.561412120348386,A,A,A,C,D,D,D,0
White,C,80.58362860804623,-31.376317565238175,A,D,E,B,80.73766754211542,C,198.98103496354457,-21.480593497763856,B,E,E,D,B,D,B,1
Other,B,0.3591844612883303,162.77362276348168,B,A,E,D,-147.04482023762318,E,-38.05764713766381,22.675672987839192,A,E,C,C,C,B,D,0
Hispanic,C,-52.72046868473169,73.3038627111184,E,D,A,B,126.04741716750287,D,-140.1235328807048,-6.2323564000567275,A,A,C,B,C,C,B,1
White,E,-28.726702900734182,44.49111591846749,B,E,C,D,-74.9123061110017,D,95.28990160208501,-9.288396680486821,E,A,E,E,A,B,C,1
Asian,E,-45.97062938297006,-20.074393653296305,B,E,B,E,-56.60855356125434,A,20.128069503496434,-195.2657444295961,C,E,A,E,B,D,B,0
Black,A,71.67702608528826,-62.63929501843126,D,D,C,B,-92.21015302900693,A,-105.23204375277841,-129.72329359834004,A,D,E,E,E,A,E,0
African American,B,-61.042351214296275,82.17252945244059,A,D,C,B,-63.70339104878593,D,21.324435850994718,9.171845365239768,E,C,D,B,D,D,B,0
Other,B,62.5251609241318,49.351183022649856,B,C,D,C,65.34150323508754,D,94.54070985891455,-67.59536226504356,E,C,D,D,A,B,A,1
Hispanic,B,80.66321305598241,33.535527939171075,A,E,D,D,182.80008915885077,A,-1.079425974809401,180.18943897504406,D,D,B,A,A,D,A,1
Asian,E,176.20375766894145,-69.13730307263307,C,E,E,C,91.60117070606248,E,-165.67234865202505,66.89194074034475,C,E,B,A,D,D,C,0
Other,E,81.29202977696234,8.192209483863254,C,C,E,A,-93.51573307772605,A,32.154575309904246,198.89480116129917,C,B,B,C,D,E,E,0
African American,E,-40.10836347951964,-80.99380494780566,B,E,A,B,112.50634986443285,E,15.642636125611014,-155.56392628201817,C,E,E,B,E,E,B,1
White,C,46.26553190312314,8.13815305616746,D,E,A,A,78.9178635055992,D,-82.6599563979189,-31.817509031291486,C,E,E,E,E,B,D,0
African American,A,43.07361293551577,-144.8186936798653,B,A,C,C,23.167268987096165,A,-29.397875122760652,62.44429999501844,E,E,D,B,B,C,D,1
African American,E,1.2280816408434605,-71.74173042379674,D,C,C,A,48.27522708904827,B,-151.04610729954376,74.31836757879331,A,C,E,D,D,A,D,1
Other,A,87.40637113002295,5.899764457671149,B,B,D,A,78.74990776295209,A,-8.105139000538028,-60.4968816563258,E,E,B,C,C,E,E,0
African American,E,-42.894542858990654,-18.712500833637968,E,D,E,A,-38.80164069796755,B,59.84249741046974,-181.07218335793024,E,D,B,E,B,B,B,0
African American,E,-51.11981097026196,11.64742921674058,D,E,A,E,108.71220490716746,D,-93.6446695727445,84.77491578085132,B,B,B,A,B,E,B,1
African American,C,-99.14726578491646,27.937407387329277,C,E,D,C,26.4667540550657,C,249.0269372046739,20.057539055313573,D,A,D,D,E,C,A,0
White,D,-75.25624870689708,46.8234444196975,D,D,D,A,168.02542095153896,C,-67.0472667764965,8.369274226528493,E,A,C,A,C,B,E,0
Other,B,101.7112097999212,-124.9251958349032,B,A,E,C,17.84735715432422,E,74.32188089524148,151.3093821517706,C,B,C,E,B,D,A,1
African American,C,69.62524888985541,-69.83063157817928,E,E,E,E,118.92591895401085,C,307.99063919192855,-132.13338761180452,A,D,B,E,D,A,D,1
Hispanic,B,-103.97873381066827,29.51367639581255,D,C,D,A,141.16256723553715,D,41.44810392403038,-87.34175999108368,E,A,B,A,C,B,E,0
Asian,D,-39.810588350577724,-35.79428885590799,B,E,D,D,-202.45149364053586,B,-26.646225150932317,2.4587679779086025,A,E,B,D,B,E,E,0
Asian,C,-55.0033331971024,44.016253737305014,D,A,D,B,-136.41098337906087,A,-150.70791506574113,-99.95570019784853,B,E,D,C,B,C,A,1
White,D,-90.93064967596553,-193.54473602255166,C,E,D,A,217.3673304250448,E,214.9369211865286,68.46561640010759,A,C,A,A,D,C,B,0
Other,B,-89.37354003369484,216.09419228145393,E,B,A,D,-233.92080177626363,C,-12.45509835203351,131.80856973015023,B,D,C,A,E,C,B,1
Other,B,79.49459827534716,94.45040017938909,A,D,E,A,41.34726992730629,C,-93.31402249659706,2.0655346179558065,E,A,D,C,C,A,C,0
Black,A,-40.25777811395837,36.48362835085951,C,D,D,B,63.704070221010944,C,22.323229753015585,115.42673783140917,D,E,D,A,C,B,E,1
White,E,-150.2736878261479,-14.778561999890268,C,D,A,E,64.42592342609397,B,75.1453344552938,213.23078999736018,C,A,C,A,D,E,A,0
African American,E,50.36372288266675,32.46381853289244,D,E,D,D,-115.0118451309428,C,31.751628427132626,-123.15149065675064,A,B,C,C,B,A,D,1
Hispanic,B,-130.61689521896702,-128.16267953378662,A,C,E,B,10.871244316201187,C,119.85867236363109,-88.17799211872033,B,E,E,A,C,C,E,1
Other,C,-85.45084046913651,-116.34942940431286,A,B,C,E,-51.08897155325807,C,80.3004220673917,-63.64309814445749,C,A,D,D,C,B,D,0
Hispanic,C,-28.332504623874062,97.86765163687903,A,B,B,E,19.468982176897164,D,-121.37737278860384,95.7836763573985,B,D,B,B,E,B,C,1
African American,B,119.27151951906694,142.02966148806766,C,D,D,A,-149.75784502090664,B,-5.997818375322524,126.48642164599107,C,A,C,A,E,E,E,1
White,E,68.84372313774864,-100.0601884571114,C,B,A,E,-57.39675572388471,A,-123.22330666243839,-46.52403305740972,C,A,C,E,D,E,C,0
Hispanic,C,96.63393178627432,76.85764014978172,D,D,E,D,104.6723174238767,B,14.068002131980487,117.25120694958413,B,B,E,D,C,C,B,1
African American,B,52.40607686285767,-69.07875919813281,E,A,E,D,-260.4363032654122,A,59.38163624220499,151.3118714443227,C,C,B,A,A,B,C,0
Asian,D,163.349726231024,68.2523710677375,A,D,A,E,-145.504694981956,E,-83.42222216629321,26.975559716889318,A,E,B,B,E,D,E,1
African American,B,-86.12735370675053,-116.35976251417605,B,C,D,A,120.0771097625158,B,174.11445695066547,-23.586096238995108,E,E,B,E,D,A,D,1
Other,D,36.22899040136624,159.5351945977804,E,E,D,E,68.32885648689785,C,147.28301159654248,41.60083651843082,E,D,C,B,C,E,C,0
Black,C,90.0044684213183,-91.69186313473205,A,A,C,D,62.0341346254461,B,43.562346978166616,-19.036130348713005,C,C,B,A,D,A,C,1
Other,E,-25.522186150600124,5.811068447008385,D,E,C,B,-155.9234199031285,E,-114.63189178509276,58.73916915346656,D,B,D,E,D,A,E,0
Black,B,53.42028538518554,-14.06498291428275,E,B,E,D,-29.472106990178126,E,87.87643053734138,12.973819409041502,B,B,A,E,D,C,C,1
Hispanic,C,-150.0872084651641,-123.43243349092232,E,A,A,A,-87.70037641459261,D,152.70097989264445,118.95339050918075,C,C,E,C,A,D,B,1
Other,C,59.08197709435726,-85.6426221866154,A,C,B,C,27.21230310079527,C,-8.716417009077318,-5.716636048687706,D,C,C,A,C,C,C,1
Hispanic,C,-19.791962190692384,-228.08762840349388,B,B,E,A,27.184972587262962,A,-102.97985795276956,-59.058267524362954,C,E,B,D,D,D,E,1
Black,B,-44.15845509852036,13.398052694265678,E,D,D,D,-46.2163090472515,A,45.890261543510746,214.70857017599073,C,A,D,A,C,A,B,0
White,E,102.68850365072409,22.603167300151533,B,D,C,A,154.55123854582226,A,-36.14522612645863,-165.13998222279668,E,A,E,A,E,B,A,0
Black,B,-99.63322728035277,10.72647268693618,C,D,E,C,-118.74080630429333,A,112.63974065686952,-75.41976638392711,B,E,B,A,C,B,A,0
Other,C,-50.21774249832246,-47.232323775298674,C,B,E,A,106.5045701328685,B,-103.7864848051447,18.941698141873143,D,D,E,D,E,A,C,0
Asian,C,100.20572845721931,-17.27054221783792,C,B,E,D,-59.228083769659804,D,70.84030756686201,102.15064080980744,E,E,D,A,D,A,D,1
Hispanic,E,-107.56256971441678,-92.01890022603789,D,A,A,D,-32.12469055307164,C,23.10315491375188,-121.08950564555288,C,E,B,C,A,A,C,0
Black,A,-12.592182158397156,58.028575556548155,A,E,C,A,-84.39373174791352,B,21.109936486952808,-80.9707798368834,B,E,C,C,A,E,E,1
Black,B,105.07280323320846,-120.67432561673176,A,C,B,C,119.73669538081128,B,-65.11127813949273,-90.59837940025595,B,E,A,B,E,A,C,0
Asian,B,88.13160085718835,78.01928447425423,D,B,A,B,6.941142948260462,E,-78.72637677752444,-190.68090615853396,B,D,B,E,C,B,B,0
Other,D,66.79526207872235,-30.548171445701154,C,D,C,A,11.057937497315352,E,-24.21016669381776,-48.60203315423452,B,A,D,B,B,E,E,1
Other,C,-41.016165765285145,30.423044863080378,C,D,A,E,105.7492551983777,C,192.2470708481561,-51.31866801497765,E,C,C,B,D,B,C,0
Hispanic,C,-27.609568249784378,118.14455388713665,B,D,E,C,-57.94185683848798,B,-62.82682373956653,51.80283129468607,E,C,D,E,B,E,C,1
Black,D,-131.58081319219278,47.820401450004745,D,C,D,D,69.67470363980975,C,14.529342186806582,45.27276340101002,A,E,E,D,C,A,C,1
White,A,26.708817178810733,85.54309566971784,D,C,A,C,-17.8823752739861,A,-119.41238504372214,30.877294588366667,E,C,B,E,C,C,A,1
Hispanic,B,-11.132133590336203,116.1869431998061,A,D,B,B,86.18102728625615,A,42.870834495952195,-97.71907745455606,A,D,B,A,E,E,C,0
Other,C,22.853430624179595,-193.30056320998148,E,A,E,A,-13.361145119788558,E,133.09942220204863,-274.83647917401703,C,E,E,D,C,D,E,1
Other,B,-116.28765416434248,-222.52882188324367,E,E,B,C,-3.6313946988714694,C,34.30083898007391,-118.73139202811058,B,B,B,A,E,A,E,0
Hispanic,A,-118.15253418280187,-149.58789201548188,A,C,B,E,67.8119451983752,B,117.5766597592358,224.74810084581458,D,B,E,D,C,E,A,0
Asian,A,89.4395398513426,89.10515352546244,C,E,E,A,-2.99280269209064,E,229.34126800530206,161.08897170662567,B,C,E,D,D,D,E,0
Asian,B,59.73175941910631,60.62135164592908,D,A,D,B,-125.24322114381789,D,-19.2495877780469,2.234088438312273,B,D,D,A,C,C,C,1
Other,D,73.45329068316822,-7.898704367084694,B,B,C,E,25.471670606070933,C,49.78449752405668,82.2829902348806,E,E,D,B,B,B,A,0
Other,D,77.832787853208,151.26944502550697,B,E,D,A,-63.13965554841585,C,131.40298778743133,-7.161756968645558,D,B,B,E,E,D,E,0
White,E,40.54283810905535,102.66896692674827,E,B,A,A,124.26782438431387,C,-132.9589874812285,20.468374573380363,A,B,A,A,D,A,D,0
Asian,E,161.94505450320372,-47.503740261167614,B,C,C,A,-139.67416249680915,C,170.86631589279193,91.85569637065886,C,B,B,A,B,A,B,1
Black,C,-10.5688025508294,-97.8396024084084,E,D,C,E,-40.159723400007614,E,12.75952175142585,105.50103021918125,C,A,E,A,B,E,E,0
Asian,D,84.04871235784877,-5.523137010769797,C,A,D,E,8.677771922805984,C,185.80767330904726,-60.59997195743665,C,A,A,E,E,A,E,1
Black,B,-168.745774890408,151.5695718405341,E,E,A,A,76.96115141153177,D,-34.788598973341465,30.498708327521957,E,B,C,C,B,D,B,0
Asian,A,67.47791630786693,-59.666959800736976,D,B,E,C,80.14295164363374,C,119.06159111132133,7.2129428139682785,A,D,E,A,D,C,A,0
African American,A,-30.70281097538448,174.4934945425367,C,B,B,A,6.252905516757119,D,-240.76598316216277,-63.97517488685192,D,D,E,C,A,C,D,0
White,B,20.390191894195976,-71.90358055600967,E,C,B,D,-56.612819499024816,D,78.2575602686576,130.29452000261688,D,C,E,E,A,D,E,0
Black,A,-95.66595110695789,25.081993468417924,B,C,C,D,55.89846771261878,A,11.72465727783765,13.175007699786148,E,E,E,D,D,B,E,0
African American,A,-95.40767229777356,80.58419234929919,A,E,B,C,7.002370254451859,D,0.49782148553526556,84.46305245847353,C,C,E,B,B,E,E,1
African American,A,-39.64285599224553,-127.98869028331703,B,E,C,B,152.9281071110366,A,96.58260481209405,71.20625072834656,A,E,A,B,D,D,D,0
White,B,69.31557239837225,-49.58138329869084,C,D,D,E,91.07384226233704,C,-123.01874140330102,-42.769797108934455,E,B,E,A,C,B,D,0
Asian,D,-123.88799419152473,-38.986009487480345,D,D,C,C,-39.86922882525204,D,-50.484442637918306,-5.678983022760892,B,A,D,C,C,A,A,1
African American,C,-130.42094352542168,39.75653439781318,B,A,C,E,1.5386112695803673,B,-68.22873733539,-147.2753823666132,C,A,B,D,D,C,D,0
Asian,D,-101.61704380375514,-14.07572363725713,D,C,E,A,-138.58720975821467,A,-83.91721253662234,-34.772586521303616,A,B,E,A,C,D,D,0
Asian,A,112.90755620504316,-85.25179790236429,B,A,A,D,-1.8760526802338595,D,118.2941003309986,-27.48879909563952,B,A,A,A,E,B,E,0
Hispanic,D,33.380376244273776,-71.69837428832754,D,C,A,D,136.3162559468549,C,113.3084754734579,3.3303055465550213,A,B,B,B,C,D,C,0
Other,A,68.49149736741549,139.05924972360205,D,E,D,A,-20.284316258928776,E,-80.95134937569213,-23.761867363146372,A,E,E,E,D,D,C,0
African American,B,-202.2356604359338,-32.42179008967248,A,C,B,B,45.2036799732408,B,-87.77345960376094,-167.50639943300044,E,D,B,C,D,B,A,0
Other,B,-32.852470865910604,44.89534206438008,D,C,A,D,-108.05603627247756,A,-109.91860200044957,23.449387639612176,D,A,D,D,A,E,E,0
Black,E,100.9324538518364,35.16535672175976,D,C,D,B,123.79963191666472,E,-73.10054637459176,-49.57723354807788,B,C,E,D,E,E,E,0
African American,E,18.41840152592051,31.097046525600568,E,A,C,A,75.60307560812034,B,175.61656912183017,66.54425099245792,A,A,C,B,E,E,D,0
African American,D,-18.566727300937657,126.10682901949286,C,B,C,E,-141.2150203194597,C,121.86546586012659,-193.5315812702584,D,A,E,D,B,C,E,1
Hispanic,E,-15.044910912018508,193.1272013069848,C,A,C,C,108.16074568962028,E,73.11408768917427,86.47905368060071,C,D,E,A,A,B,E,0
Asian,C,71.98988588177454,-18.11004771651677,D,B,E,D,-166.50551254337535,C,30.095095889547036,90.26233668729027,A,B,B,C,B,E,D,0
Asian,C,32.457079871925174,13.867231946085864,B,A,A,B,61.477233073607295,D,8.524837875035233,-9.980531349620707,A,B,D,C,E,D,A,1
African American,D,-70.20494900525955,-61.308888934582676,E,D,D,A,50.38105801912409,A,-15.670459234173059,-89.45624681432278,D,B,D,C,C,E,C,0
White,E,7.753722222690638,-38.67586314686007,A,D,C,E,65.23408979817252,B,20.359817521952426,49.961097649775255,C,B,C,D,C,E,A,0
White,B,-95.95308812793036,-36.07570402016693,E,B,E,A,-69.30043183335232,B,4.205588599527839,53.90842083948188,D,D,A,B,B,D,C,1
Hispanic,E,-144.62996943530587,41.32989110660301,B,B,A,D,-67.83520709162396,B,116.87751516287439,-9.082754499238785,A,B,C,D,C,E,B,0
African American,D,27.244791241225418,-35.41624181888642,B,B,C,D,122.73374747618952,A,-117.57962108374124,-133.0052178499204,C,A,C,C,B,D,E,0
Asian,D,40.05729681892118,30.943197962108094,E,E,D,A,6.8523624446964,A,97.6874996242747,53.70819514324094,E,B,C,A,B,D,A,1
Hispanic,E,-161.90569681061376,-66.74901370999314,A,D,C,B,-78.19855136267385,B,22.917161892061934,-9.69847200851147,E,B,C,C,B,D,A,1
Asian,E,25.085664859824323,-95.82723323051714,C,A,E,C,-55.807775561828464,B,51.03955603563391,-64.19510002105204,C,E,A,D,E,E,B,0
Black,E,-9.21127952051552,-165.12368019679928,C,D,D,D,-22.312141738689846,D,15.596289681020941,-218.84417522486578,A,D,E,B,A,C,A,0
Hispanic,A,94.90892094022334,160.52702025079006,D,E,E,A,-141.42480884482532,A,-66.63493315576689,-97.8295491747252,D,C,B,B,A,C,D,1
White,B,47.9807631523168,-76.69024820233126,E,B,E,A,-13.893069025885351,B,-80.57989333174368,-107.44065574048443,A,E,E,B,C,E,D,0
White,B,-14.119585576100716,-45.93184014812959,B,B,D,B,-40.79787299294742,A,28.645784511979716,109.81873159056438,C,D,C,A,B,E,A,1
Asian,B,46.73111156071222,-73.9741646991463,A,C,B,B,39.102268255486514,A,70.49878120447438,68.02710931852222,D,E,A,B,E,C,B,0
White,A,91.41377581096447,-174.3849290126994,B,C,A,B,252.84470598317122,D,29.14322762718734,-28.94976046400454,A,B,E,B,C,C,A,1
Asian,A,-9.044990668480212,81.98014035825287,B,C,B,D,-128.88132850073913,B,81.39408964203032,129.55306548628414,B,E,C,D,E,D,A,1
Hispanic,D,86.15360448052573,-36.53079781512869,E,A,E,C,-13.32916546175019,A,-108.4615593358288,-13.2180955857229,D,A,E,D,D,B,A,0
Other,E,-8.055524320988344,-108.46307645671416,B,B,C,D,104.88352036856317,C,-46.451488884065235,110.91383594500748,A,C,E,B,A,B,A,0
Hispanic,D,81.11891903467648,13.920353221847206,D,E,D,B,122.90433260630739,D,-67.91799895057409,-47.97489453842826,D,C,D,B,B,E,B,0
African American,D,-87.30382159636211,142.55650876555313,D,C,B,C,-10.160338147046824,B,1.1242624569839479,-79.43315550929047,C,D,D,C,A,C,B,0
African American,D,-100.30041605620067,61.25227885161655,A,A,E,B,43.60465594791341,B,33.42827771257621,0.6629182182319292,E,A,B,A,A,D,C,0
White,D,-0.9330074748871977,-357.5252833723598,E,D,D,E,-104.87699209080763,B,-11.797513053768531,-121.2232463435712,B,A,E,C,B,E,B,1
Asian,C,100.90191591645346,15.51706008149564,E,D,D,E,91.07846645166521,D,-40.00835431651228,-155.56921934113453,B,A,C,C,D,E,A,0
White,E,-118.0110821965556,-5.516790751504093,E,D,D,E,-31.519001264726043,B,34.39663038374324,-40.5120296395645,D,C,A,D,B,C,C,0
African American,D,127.6303714210262,12.16190472377177,C,D,A,B,52.848710530709106,D,-75.88396665290936,124.00411271292447,A,A,B,D,A,E,C,1
White,E,-37.306344657602324,76.88553051084793,B,B,B,D,29.038022039907514,A,-122.46284187521539,55.24338292407743,D,C,D,B,D,B,D,0
African American,D,-158.66951638293304,-154.238774894158,A,A,C,B,-135.44342045366665,B,-144.12442570743508,112.11063949744626,E,D,D,D,B,E,C,0
Asian,A,11.681960466377635,-114.53503336971018,B,D,D,E,11.948184075034408,A,41.69441533371675,129.28668849889144,B,C,D,E,D,C,D,1
Hispanic,D,69.09202834768759,198.1403723018733,A,D,E,A,-25.51915568877482,B,-83.55237541481867,32.74589672621389,A,C,B,B,A,E,A,0
Asian,B,-60.30166148479642,30.392743506712655,E,B,B,C,55.964965808926095,D,-103.51310754196075,72.70967625796263,D,D,E,A,A,B,C,0
Asian,A,76.80813300947288,-84.22023411165011,A,C,C,D,-61.6367532181782,B,67.04248550072275,-168.5914801872719,B,D,D,E,B,B,D,0
Other,C,-34.46477195659701,-42.01677541089408,B,C,B,A,11.443797042255728,C,-46.45876349875664,41.67876781508211,B,A,D,A,D,A,D,1
Other,C,-77.2828135418514,-64.31996020037293,A,E,A,C,-45.98955957234143,B,180.60559345987895,-7.641425490556742,D,A,C,A,B,C,A,1
Hispanic,D,-91.98636646163493,-19.77593125072786,D,E,B,E,-72.03303907413824,C,-20.079947728680278,-51.44418296155842,E,E,A,D,A,A,C,1
White,B,127.69649691135587,27.933581251770068,E,D,A,B,22.715827860687643,E,-26.675425078339956,-123.37945631770776,D,E,E,D,C,A,C,1
Hispanic,B,-39.29732632539962,-155.36381920592447,E,C,C,D,70.1142047619752,C,-73.3128016272199,-80.18210864742254,E,E,B,A,B,D,E,1
Asian,D,57.35371136158531,85.39940589721853,E,D,C,D,91.43374691856053,A,123.13838935092927,-40.30294550221603,A,A,B,E,D,D,B,0
Asian,E,-73.2907872437895,-73.19000847476111,A,B,D,C,145.85538685853578,A,-0.08528069719137926,43.75547036290281,C,D,B,D,E,E,B,0
African American,D,-29.665731193915672,58.41981622704011,D,C,E,C,6.072318181005459,C,-7.651359499793308,-62.02360300315608,E,D,B,D,C,A,B,1
Black,B,-131.9764954730708,-134.00335269983245,D,C,D,A,-124.0008650874746,E,88.43502909654518,2.8273355376701503,B,E,D,D,D,C,A,0
Hispanic,D,-34.5093317366124,242.15743230700318,C,A,B,C,-48.505172273809876,E,-98.65512746495234,57.528611051803914,E,D,D,A,A,D,B,1
Other,E,-82.95592907955991,22.528647096736087,C,E,D,A,164.59129314183906,B,139.31862352898537,-104.76111049473434,C,A,A,D,A,A,D,0
African American,E,36.01779943465111,27.680454089597827,A,C,E,E,45.88351118229355,C,-31.195514774227128,-94.4208505125886,C,B,E,D,B,C,D,0
Black,E,-114.75024816510755,77.9772003492915,B,E,B,E,277.34211822979205,C,77.80406525535857,-22.780585873586958,C,D,A,D,A,D,D,1
Hispanic,D,53.063036195612625,-125.02411425858632,A,B,E,C,-97.9764548804329,B,-33.40580168757343,125.31583133939976,C,D,D,E,C,B,D,0
Asian,A,87.26048784635302,191.6021078471818,D,D,A,B,-32.45136621787833,A,69.5089267751176,-42.7092682706977,B,A,C,C,C,C,C,1
Asian,D,65.45052848247886,-42.70703299428696,C,D,B,D,31.423933024067473,A,178.02236957121215,-49.46934971352659,D,A,B,D,C,D,C,0
Hispanic,E,46.6570326235268,-16.245971141935446,D,E,C,E,-111.94871827964599,B,-201.890450845269,9.95910641270487,D,E,A,A,B,C,B,0
