country,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
UK,Yes,A,C,B,-113.00665038048727,-66.96444768412802,D,-23.975432162918604,-128.21304943468968,-109.29680950222016,D,D,E,D,117.30367913530009,23.385330620571303,-39.12471195555371,-61.674597920288235,1
Germany,Non-Veteran,E,A,D,26.343961201715118,-36.12256839830655,C,58.13853927300641,124.95602789768823,-79.61171331214413,E,B,B,D,233.85073943470798,-38.5719501384641,33.47624068624439,-30.24194003333359,1
US,Non-Veteran,B,A,B,-32.414567486428666,-96.7344499184565,A,-191.54830207044168,165.26065286161028,65.3819965413268,A,B,E,C,73.85885665884557,57.285595919863056,77.8464434610634,29.88340273599529,1
China,Veteran,B,C,B,-249.6547587463231,133.6840205624796,B,49.299328227543874,-29.09898034854822,60.70381266518587,D,D,A,A,111.10811515854651,-1.9632050337080758,-59.39740058169471,-67.75145888030605,1
China,No,C,A,A,223.7969013598481,81.06122923791517,A,-102.38784418301262,150.45614061985884,-56.959915615499156,A,E,B,A,-63.4745517611417,1.5668314829078889,-41.305734797042135,-12.570450194350508,1
Brazil,No,E,B,A,59.12740860934866,-56.9314269024628,E,-34.70776631357511,-28.132048113299984,-42.938835653725945,C,B,A,B,63.81239811436939,-66.53091122536011,45.402166530673746,56.300135880420484,0
UK,No,E,D,B,31.93578607035436,38.04739875363617,A,149.8299779463056,-97.49257907115287,33.07703727617871,A,A,C,A,28.158283531462107,16.60243444242525,-117.34571050139289,-162.52679132720095,1
Germany,No,A,E,E,-104.65508715021284,-35.68175467263411,D,5.425266186720328,-72.05964610447138,100.33124033925706,C,B,D,E,4.756513387603931,75.7698147397849,-83.26273463511448,135.55402785487686,0
India,Yes,A,D,C,84.9513577678144,-1.0219033872627072,E,-170.2117869846884,110.2459339244041,92.86289099036075,A,A,E,B,46.52546217931607,43.42349394186137,-197.09519921147157,35.34176063429038,1
UK,Yes,D,D,C,16.684151170716316,-124.72261172361733,B,45.682196891537465,135.28598952978393,33.608235467925766,D,C,B,C,-45.77280346274235,-109.09485687850122,-95.7495715845982,44.513285210426226,0
UK,Non-Veteran,A,B,C,-97.00259779597538,-91.83407342090165,C,-36.6263342321578,-15.780709519167496,49.25039690514685,D,D,B,B,7.646962520784213,214.34660406520916,-35.6753908268114,-44.52893180514579,0
Germany,No,D,C,D,79.72373347765685,47.42511307188483,E,45.698272192922396,145.63616226469392,50.01921861667231,A,D,E,B,52.93331301757765,78.97211215240306,69.48202920631064,8.639001872715376,0
US,Yes,C,A,A,121.20178876472139,-107.04153344867633,C,-70.43523291856638,98.87488433379487,30.09772832473204,B,C,C,E,12.899983523947157,-135.900803047792,-160.6553241616628,-0.6436508407980139,0
Germany,No,B,D,B,-112.56413013075162,171.77860140391147,C,-59.85446744937622,43.35538948715107,21.121447659930496,E,D,C,C,-148.76107271896964,172.07811738859482,-62.29615722720313,135.81382439816417,1
Germany,Veteran,D,D,B,-4.174608517282409,139.99106008832575,B,122.30937906467672,-44.91617807216745,133.02104374838882,E,D,E,B,-34.47750058370912,-101.63695949193145,182.53683240822488,86.30138850037275,1
Brazil,Veteran,E,D,E,-110.0723890835134,66.99328344051011,C,262.64675281969335,-124.02135831336354,-136.5856731498843,B,E,B,E,61.0091084902035,112.70959761904248,88.98583947492106,31.82143330244332,1
India,Veteran,E,A,C,-101.12631338955487,52.497869576091894,B,98.88440704285829,100.09848902378762,-75.45613524491642,A,C,D,B,-231.9929670529351,-27.110046839506946,71.1614227985837,-43.31977314108638,1
UK,Yes,C,A,A,-68.47122849199003,126.57917787327303,E,-38.283864645115614,16.317703895529238,-5.0552718810278545,C,A,C,B,-119.28881541676657,-220.14485584902877,107.25507331903266,-92.17570824873427,0
China,No,E,C,E,205.37971764839762,39.83691797665364,A,135.81705224478355,123.92617687543324,-8.76864802214312,B,A,A,E,30.9528811161989,54.75408788315127,72.12917568601257,-98.68413507275903,0
Germany,Veteran,E,D,E,-4.5584642945332945,72.55837664554355,C,41.422304916040495,-198.37130395367257,-12.925448774549267,C,B,C,C,-17.773713647252432,170.27268756574088,-11.802403118822122,1.6919587983695945,1
Brazil,Non-Veteran,B,B,E,-49.540196679673755,130.0870636809111,B,-16.967252271966725,88.8791148897917,-6.260687859384423,B,A,C,E,78.7207696989332,45.370846036104176,96.35314942366836,92.80839018588625,0
Mexico,Yes,E,D,D,97.40580169317727,-62.58480017000878,C,-13.51048630030786,-148.8751302682741,17.943356592512753,B,E,C,E,15.128715522055296,-59.551650084850216,-67.84831837296323,46.03602422091605,0
UK,Non-Veteran,D,E,C,-120.55357152681441,18.334582485627067,B,259.71614307326564,182.87806006691915,-109.68113900808262,D,B,D,D,-246.39726680364933,81.81480210152368,-50.34423207844186,53.301015969953106,0
UK,Yes,C,D,B,80.10667984565966,-23.514622995035424,C,111.76490483273085,5.2377270602478285,33.95192827672941,B,C,B,A,-2.4424956958561084,129.67829126847894,114.63882678238548,19.51431368593508,1
Other,Veteran,B,E,C,69.97632429658655,129.10874880060283,D,69.29831048960422,108.93274902416704,-11.018833954421245,D,D,E,D,-96.0570060818031,129.97035620587212,87.80519419762764,-189.7826922313963,1
UK,Yes,B,C,D,151.3162029493222,217.6551963944028,C,-119.09646458997487,217.71514192637733,-15.225233375368136,D,C,B,A,152.44300355568723,289.82092945060555,-163.3087778194148,-14.749763790623732,1
Mexico,No,A,C,E,-37.35044841140792,145.4427343235659,E,-113.9449028802581,149.27314226443198,4.416298570663578,C,D,C,D,-79.55421690133832,-50.71057884134201,13.234918977831972,89.08338374438762,0
US,Yes,A,C,E,-95.67009082491114,18.650454028558777,C,130.72756179124144,17.56574142379407,15.809192815094953,E,E,E,C,68.58271212654749,-8.27832445607532,103.58460293377483,15.71484843070233,1
Germany,Yes,B,E,D,-164.4780426991122,121.34583101064962,C,-248.6814450303442,124.0303880865823,-108.19151081862233,D,D,B,C,85.83950503732098,-99.86561599588197,71.26820454428714,-40.31901184652959,0
US,Veteran,C,C,D,-139.30087052345635,134.179975486311,D,-3.1285385464443247,112.62142625286091,28.981187318734076,E,A,E,D,97.04659870602804,9.318679742326744,3.8847345315937214,-135.40097221039898,1
Brazil,Yes,C,D,E,55.669506221824896,165.8097315235101,E,26.939637254950988,-114.60941014464221,-142.0459826151147,C,A,E,A,19.742171195015867,-71.78456049972748,101.73285903097471,53.546659425781975,0
India,Non-Veteran,D,A,E,33.585401553722214,49.13071755684375,A,100.3869230312294,-147.75093052748167,53.76343796707439,E,D,B,C,38.10054222802933,-70.43050490891217,2.8907586668714207,111.65555700716806,0
UK,Yes,C,B,E,-64.92707720117684,-87.49985996444765,A,41.36052841851999,48.002539686131286,125.19187481983802,D,B,E,A,-146.693366605786,91.57116915095769,91.55534512995521,116.99909076025494,1
Mexico,Non-Veteran,D,B,B,-39.45340927213539,17.499733107049874,B,92.8171181596558,-44.95101008828747,-0.3810858070776957,A,C,A,E,-27.369581853755847,-39.93040640382519,-86.60856669109349,-48.821330593248604,0
US,Non-Veteran,C,A,D,-106.3755290871562,59.192928546712906,C,-83.98945165418296,39.77187109606847,-214.18180341291256,A,B,A,C,-26.92789253703018,-204.0253494015102,-224.7820047415864,-48.8864554413471,0
Mexico,Yes,A,A,C,-168.28520701745916,-46.39064752516509,D,11.001155021495318,-46.71394783250179,-113.9689774898863,A,D,E,C,-162.88313855752784,149.2846514105802,55.652824550799316,-16.867957749630115,1
UK,Veteran,E,E,E,78.86570164500029,0.7561174920899364,A,29.77277739496221,-95.15301216929156,64.77536198346347,C,D,A,D,-120.2062545502265,8.703941404510559,20.135860745673895,-34.80035030058164,1
Mexico,Non-Veteran,A,A,D,6.509856982442617,87.49993902550585,E,82.95728692993974,37.87242371330879,-146.9316376071223,D,E,B,C,1.275160834612128,-148.26409073597452,-44.721688264094,162.12399485719035,0
Mexico,Veteran,B,E,D,106.4043942793886,42.22329035889803,C,15.88333944599144,183.72546663917086,70.2525637519656,A,D,C,D,89.48738840025426,-20.544825645430603,-9.9753001886794,-111.83830901241909,1
China,No,E,A,A,9.115898884180378,98.91888921214913,A,51.01018771463178,153.34196361045818,-80.64517653357257,E,B,C,A,58.64149224986544,39.54004683637432,100.2556330546376,10.60142999000095,0
Germany,Yes,B,D,A,-156.9684329229727,36.76902241781036,A,97.28906489797677,-92.83719811188244,15.763375274659493,D,A,A,E,-35.795681901954694,-3.26150193163769,41.923672479179864,103.30745169039115,0
Other,No,B,D,B,209.7026800358196,36.135821499333396,E,-147.94956110179572,-122.15174343316748,-118.40997098854015,B,E,C,C,-50.11644799620275,-13.642795957919537,66.42678544263488,100.97304614961948,1
Brazil,No,C,E,D,-51.6054102685006,-100.0150992021587,E,-25.373708711517367,72.4661399558008,-46.80082329926925,B,A,B,E,1.9922025740061966,-54.44532341188886,-54.07562128252971,-45.67517043156696,1
China,No,C,D,A,86.88840820635819,112.82042718095235,D,43.94880345850423,-41.40791229104827,109.20009253096705,B,A,A,D,120.96119655447775,-85.98491729867487,16.679346453760743,-221.46175666659337,1
India,Yes,A,D,C,28.964427288516198,-2.609553125493116,B,-94.17262964766778,79.67946435143051,-73.65114401755325,B,D,A,B,91.16173677670322,-22.650384314866333,50.021679730855716,95.44492092296555,0
US,No,D,E,D,44.329550282663135,-70.61845531617992,C,-23.891594137556833,66.21335072617381,-85.94751974483486,D,A,A,B,-125.69017272616279,11.570738167671026,-18.02503114156791,55.32004609383419,0
India,Non-Veteran,D,D,E,-77.21778985445157,-2.3516317420042525,A,-27.52041852030695,-257.94490333310824,2.8915444606844165,B,A,B,A,0.010469378557030458,-98.06199449581722,-152.5080242283484,-43.551243126687964,1
Brazil,Non-Veteran,D,B,D,79.35951142488652,91.91765287234789,D,95.79715505178946,-34.36615827151917,-48.518369219902205,C,A,A,C,50.89939281453329,14.573225478617779,-23.758454103490482,44.673553446033544,1
Brazil,No,D,A,D,8.679520939128954,-63.39834551230184,C,70.39348580654658,-13.997670131889558,37.57174072393779,D,C,C,A,13.469074271964935,-93.76682054556993,-69.75082299518948,-161.03048183549174,0
China,Yes,D,D,E,-33.328541911695964,-144.7722262406446,C,-101.78162510322461,-141.5814333216379,115.79887742503021,B,A,A,C,-9.304208446556487,147.9243614596939,114.40458483930233,-105.7842510215977,0
Brazil,No,C,C,A,37.53386925017812,43.87946146853593,C,-52.20298887304566,196.09124411757017,-30.917628518425282,A,A,E,A,72.13482860048755,49.22247537528393,-107.96425521048477,-77.0880860718511,0
China,Yes,B,D,C,145.13260498570082,-27.868671172808668,B,61.48706928040269,-204.96507183399254,-2.0467433685062093,A,E,D,C,102.16666675118206,-18.891718669548275,75.84225107211388,32.98398894000891,1
Mexico,Veteran,E,D,E,-122.37411612441755,-0.07351301102262565,E,-77.69846201413652,84.7214036827347,15.630968272282358,A,D,D,A,36.89136693467991,-70.97990566165524,-251.9268280682666,-53.277915167473125,0
UK,Veteran,D,A,B,137.538253859381,-248.36282728810062,A,103.95823287553156,-46.869786128235624,-65.31046621524108,A,E,B,E,26.491879300325532,-280.9528044884631,157.9208123593778,-3.061318953241747,0
China,Non-Veteran,E,B,D,147.8669455285313,14.460472588996609,E,116.96922747659553,150.83137989226748,-32.91993121050432,D,E,E,B,-261.22674454279974,7.975197003930186,-31.478204551151475,58.85896404069082,0
Brazil,Non-Veteran,A,D,E,76.2202234503152,83.0196779665614,E,33.90086602126451,-288.0294615626917,103.27393574960932,D,C,B,B,30.289683032183696,66.83334523573741,-53.56730900733094,107.39068373401415,0
US,No,C,B,B,57.744914182130145,36.1516455751015,C,-45.341860341349026,-158.60386867416597,-100.94361196234196,B,E,D,D,267.3505803122599,-61.538823335223725,36.86782985221346,1.609783834412133,0
UK,Yes,C,A,D,45.65561870180387,19.257314801473633,A,-158.8260235603582,-9.586479056989665,-124.3632183608564,C,A,B,E,4.366328869969407,-1.5485140189552318,-136.31253491100972,148.25419724753252,1
Brazil,Yes,C,E,C,53.654327276274685,-107.19140953467921,A,-48.79361831966912,34.358525675502264,120.9809167224507,C,A,B,D,-41.34268806381367,-79.09715164967041,-11.790557409246217,-100.83437773515224,1
Brazil,Yes,D,E,E,-100.41678234056334,61.512742735197335,D,39.83625445189066,51.80783427684171,245.39664716254367,B,A,C,A,-90.91439862783,54.63789317908893,55.1014855307994,123.82239643637301,1
Brazil,Non-Veteran,A,D,B,169.1658390447696,-91.6149067130371,C,-71.80858089845293,39.15967261927767,-122.81431358329,C,D,A,C,55.07531139190451,-100.2419703009418,0.5067768669495297,78.26345927375942,1
Germany,Yes,C,D,E,86.25541816544701,137.0974719132793,D,-81.344284486657,-110.84641855673934,-19.028429812768767,B,A,C,E,-20.664122071815587,65.01223494268427,53.27957514139803,-15.200886874150676,1
Brazil,Non-Veteran,D,C,D,13.228799396167263,-7.357012423952279,C,138.80438205823856,-112.17329910955274,35.405560708343835,B,B,B,E,-80.32543491268241,59.16629179053626,81.6317975486122,12.240373718390881,1
India,Non-Veteran,A,D,B,125.5465620995289,60.83563355947257,A,-72.9474758555046,4.704978390271693,-79.4842068061903,E,E,E,C,-76.42645741116344,6.259953594305395,93.58182309444062,130.32110382248533,0
Brazil,Yes,B,E,A,-17.961998998040063,35.48954396234921,B,85.22355018871146,28.37600383296412,163.38353672468068,C,C,B,E,-20.994099410955588,-177.16137387187695,46.09300117542593,-51.19695331088525,1
China,Non-Veteran,A,D,B,-24.5339976540479,-56.24871218631026,E,-100.70164364532897,44.80810828248292,24.394646175101602,D,D,D,A,106.78833697487813,-38.702105682179074,1.9906059933522648,30.675310555065323,0
Other,Non-Veteran,D,B,A,-202.39125915553296,-114.90061028309549,D,-169.22997672731861,-3.5055229619000325,61.52056271326348,D,E,C,C,-37.692250493253354,-19.90547922971163,-44.10503727572493,105.7060191718995,0
US,Veteran,D,A,D,175.56247894386502,-25.5612704908025,A,-128.04145335863095,89.49786437230507,-177.90960637535775,D,A,C,B,32.21150900731754,-167.17128798448485,-62.61638990260222,-58.28137776955579,1
US,Yes,C,D,C,16.716369192451726,-181.083760596824,B,-117.87564479765965,15.246023687871627,-31.073208338620812,C,E,A,B,-17.67740045095788,-64.96493080001942,-48.86802902688458,-13.904006116512685,1
UK,Non-Veteran,E,D,A,53.71172422558922,103.03280803442567,B,-1.3104838443850242,-48.23065929874464,-35.58795586542398,E,B,C,C,-253.24574352861623,-69.30005923946447,36.81091277212438,-128.74600631781604,1
Mexico,Veteran,A,E,C,-19.025220065102452,41.04178763987807,E,-141.47067086884104,229.46610886281763,239.7118708124709,C,E,A,D,-137.58239657965734,-42.49995195059269,-56.83374819861214,-142.94679469433223,1
UK,Non-Veteran,E,E,E,-46.644462220587,79.21643114222684,E,-36.45595055452495,97.10626246171874,-141.05903658664022,B,C,D,E,-31.031345985605753,-183.8376530006832,154.62432208968553,-3.7607962782426405,1
Other,Veteran,E,A,C,-75.99883488698671,-39.307901519283625,D,-130.23183686555663,59.87132566282482,54.447338323728665,D,E,A,A,-150.54290184453995,123.75235291777949,149.47269230181527,76.49899831128639,1
Germany,Yes,B,E,B,190.38580239414978,168.40811199887915,E,-119.26042712647067,-7.876824859118753,126.54979775334925,D,E,D,A,106.2538015476507,237.5865366312829,178.64565853611097,-58.91354443781734,1
Germany,No,A,D,E,-164.26196410450538,123.13527619458667,A,-22.29688360485138,-47.499815495685155,47.51437454570568,A,C,E,E,154.59260635993058,-93.27301007032126,-70.21569806430576,93.01628722253116,1
India,No,C,A,D,102.59837320481002,-106.95476805074786,E,101.10547879921002,-116.71274500809714,-77.42217832567661,B,A,A,A,81.17290969575069,35.13036583548742,10.579805087855544,-5.032227804013538,0
US,Non-Veteran,E,D,C,-30.48416884112286,-87.51313234841874,E,106.50060436869231,55.4624163119756,-112.33753468105432,C,C,A,E,-88.46628680769673,155.56952427392298,-79.25241305701111,-28.248159321278603,1
Brazil,Non-Veteran,B,B,B,7.273976452096235,39.507164619047,B,18.138426089849403,-202.35833026812574,-68.064143058346,A,B,D,C,0.3375156364323071,-11.571009861845548,257.5061833940836,65.85755738883874,0
Germany,No,A,A,D,254.78627028468983,11.976965552133153,C,8.252274947259766,34.69738203344326,41.5877429026402,C,E,C,C,-92.39145196743544,122.02464679861865,-36.53473642853511,19.90680095879462,1
Mexico,Veteran,C,B,E,79.40779913046259,-27.74603394068869,C,45.2946528869761,-120.39833530333053,-204.143591353985,A,C,B,E,-67.19942775268925,244.81147914363163,130.89599946820678,-85.1481442335902,1
Brazil,Veteran,A,E,B,121.6955301590661,30.924815297282183,B,-9.36495997624097,38.4403383431488,37.79565318154256,C,D,E,A,92.22743120509867,36.40730118365557,36.84923773846355,100.5361979398149,1
UK,Non-Veteran,A,B,D,160.4179867266237,-68.55679521016454,E,-110.27323975712665,-181.627804077278,130.72696351058522,D,D,C,A,0.9171224479818708,-66.83419652894494,32.48985840204174,207.20890862110969,0
Germany,Non-Veteran,D,A,B,-53.74070749034653,-30.04315111792173,B,11.635268789571693,-1.2250647157752952,-229.62726892799634,B,D,C,A,-109.8475193875318,75.53417857353077,-19.33115712188481,97.1256199665848,1
Brazil,No,A,A,B,45.81106750773676,97.55253632212543,A,25.713715379647223,-69.07262375782112,154.56946700357506,C,A,E,A,-106.97955211168393,-167.06992285401427,94.83299775903669,65.65625125850009,0
Germany,Yes,C,A,D,-143.7786639657686,-2.8273618224401287,E,-79.59787840350711,-169.44015309624592,67.48063348001175,D,B,C,A,-259.9863432440148,-22.79857836667194,196.0414869121419,-81.87629915783448,0
Germany,Veteran,D,B,E,35.93648073973692,52.67108654731882,C,-75.08767136888756,-37.71243941416751,-49.58482820190895,D,B,B,E,82.79070452582347,130.10846009784666,-96.8488136139779,-44.089714278885616,0
Brazil,Yes,A,A,D,49.024091371924015,5.948156992888459,C,35.17712819179779,-177.11289885167866,129.64873277236913,D,A,D,B,28.052226006796428,127.27175097017826,-50.23689150824686,-29.13127709878039,1
US,Veteran,D,C,C,-42.233754514319536,24.572069788878576,D,1.4693720407440525,-68.67936924368327,-29.096054213810596,B,E,D,C,72.546446181879,-27.122610336415676,19.576360227140864,66.60835780978901,0
US,Veteran,B,D,B,-16.77701616540971,-77.8591424037786,D,233.0977493522906,-45.33127190936327,50.780544423491435,E,C,C,D,95.65679209398078,51.65610884352718,13.096277725232694,6.080794660686136,1
China,Yes,B,E,E,-218.62614222982577,-107.98331850535077,D,-147.31279999009274,25.8233449077869,39.742301517932596,B,E,B,E,112.83295793470901,-133.5536083652648,298.8468417366117,-130.3532727605124,1
