Age,Veteran,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
56,No,Christian,4.563467735849769,A,A,B,-54.789025848264906,-44.00742035640055,A,C,-76.65390816364062,165.62071420534477,C,0
62,Non-Veteran,Hindu,-44.587438689008664,C,E,D,-1.6893203479140182,-56.03718337895951,B,D,-8.483474286197417,124.69938246248506,D,1
58,Yes,None,-80.73554199689988,C,D,A,142.171807034418,5.061435969453936,E,D,-93.47151254029859,-149.23812146875346,C,1
66,Non-Veteran,Buddhist,48.90606213347635,E,E,D,26.973761004337447,60.032062994934634,B,C,-37.813960255976234,41.09732116894392,B,1
35,Non-Veteran,Hindu,-7.44640516642446,E,B,C,-104.12870531192497,64.39990691852249,A,B,44.22495162526631,13.010462516798569,C,1
74,No,Other,-62.327763660091364,E,E,A,-143.5996981020809,23.004819469132798,C,B,-3.9538384030116758,-108.83023692219147,B,0
64,No,Jewish,90.42160445635488,B,D,D,155.1614468470273,-156.62276838445945,E,B,66.92009598188115,93.39814011040782,D,1
24,Yes,Other,10.647655121508919,E,C,A,71.4906866337801,40.136613352543314,A,A,65.43479032062504,52.808212137675724,E,1
31,Non-Veteran,Muslim,-72.97956997843785,B,D,E,-83.30456397651504,-80.6608741467946,B,C,-156.05153535891446,-44.227943284962116,B,1
18,Non-Veteran,Other,87.16066434057885,B,B,A,-146.63601304084276,-30.608625582875142,E,A,-139.90818751328177,149.38759668009354,A,1
20,Non-Veteran,Hindu,108.47938370919037,B,B,D,91.31293006253685,-7.722386131939099,B,A,-150.10800265829184,107.42362498562237,D,1
49,No,Other,-19.998367730914506,B,C,D,-245.67349655217208,-43.90367803493954,A,A,31.959732389102,-111.60222115670462,B,0
57,Veteran,None,-72.3197744266233,C,E,C,28.61076059978919,15.226055976601785,B,D,-11.845589794767255,-74.70653209699599,D,0
54,Yes,Hindu,-122.386595365977,D,B,B,-150.02208194687174,55.31635949856732,C,E,220.56968937343254,-183.78081481413534,A,1
42,Veteran,None,19.19452509024456,C,B,B,85.69689576967167,-38.05871851495399,D,E,232.56918503048541,89.30759447962092,E,1
44,Veteran,Buddhist,-54.30121736282324,D,A,A,125.9767297365782,-46.25897645780398,D,E,15.149998032979292,27.756221898080994,D,1
26,Veteran,Jewish,-90.26899522534919,A,E,B,-104.80711001332214,24.48229439846265,C,C,-65.55736573395801,142.4041596090496,C,1
48,No,Buddhist,51.769756861131675,D,C,A,36.836803481364306,16.202849154609535,A,E,56.947776789967754,-96.78566362341672,E,1
69,Veteran,None,-68.8050861298261,D,A,B,45.79518768252211,79.19223660265752,C,C,-52.124790946021236,-20.000967891149052,A,1
24,Non-Veteran,Buddhist,6.300096769782115,B,E,C,107.96644573699838,-43.786342303472104,B,E,105.76404953757965,-2.306166539090665,E,0
76,Veteran,Other,-43.810920358181306,A,C,E,312.1866951265389,-80.51834024078768,C,E,-206.23610905702031,47.22765299463851,A,1
55,No,Muslim,183.60818449140862,E,D,E,-35.935826351538985,6.0742326439830014,D,D,57.57675754996119,-84.53088901723767,A,0
32,Veteran,None,162.46598599153134,E,A,B,42.53207379664208,11.108016949466498,C,B,-140.60258104324137,-143.6739785640374,C,0
79,Yes,Jewish,-2.9895232387065556,A,C,B,-205.8078186939398,29.131291677920924,A,A,-102.57296145241983,173.05523700904794,A,0
68,No,Muslim,29.60728754893685,D,D,B,-41.579642422541184,-56.90631216735954,D,A,53.81841580577815,178.1765916448176,C,0
59,No,Jewish,25.305610671375934,C,A,C,-163.32578790179974,120.43025344315001,D,D,-268.52832063444345,-42.27862875889535,A,1
39,Yes,Other,33.149223524276636,D,C,C,99.44571264448042,153.07132340065604,A,B,-134.29955005130736,-31.635019955105932,C,1
29,No,Other,-28.48249826025183,C,C,A,97.77596436280669,9.04076162413165,D,D,245.36731655606832,56.576462857944186,C,0
29,Veteran,Buddhist,14.387419089348477,A,B,A,-50.5264991848906,-36.4635792742532,D,E,-7.066084308079033,90.75127217682761,B,0
47,Yes,Jewish,-160.90661734383738,D,B,B,52.83252777583938,147.8086560763891,E,E,101.04362020370452,-13.006332493854773,E,0
51,Veteran,Christian,10.837809979783263,D,C,A,137.124405649973,-46.169403557413574,E,A,111.97242810665054,103.72249879367261,D,0
32,Yes,Other,-29.75359033717687,C,E,A,-113.36670153028827,42.87541927851278,C,E,-206.48613471024296,-30.12596587705539,A,1
50,Non-Veteran,Hindu,25.513364918806065,B,A,C,16.369811712091778,-64.94515997454609,C,D,24.472752858091702,-116.53220041251285,C,0
49,Veteran,Buddhist,-109.29550986674714,D,D,A,125.11151085914472,33.53814862936831,B,C,100.67374233187094,86.57863734713759,E,1
51,No,Buddhist,55.65471446150011,A,B,D,-64.95181682515128,3.2359969024206037,B,C,76.60689047997423,-128.00615666603278,E,1
28,Yes,Buddhist,-85.56184049272237,C,A,E,77.52714605814606,214.30433058960924,B,A,136.14619139401836,-82.26389854450449,D,1
71,Veteran,None,-6.087663577201672,A,B,C,15.89404225367039,163.43431677486754,E,E,10.092265167407547,-66.27544837501082,B,1
43,Non-Veteran,Hindu,-103.50381023904714,B,C,D,28.608580506869842,48.96931150199884,B,B,-160.73425959964806,-143.12948588564453,E,1
18,Non-Veteran,Hindu,-148.3207607849157,A,A,A,-70.69275213501315,12.871523709563792,D,D,115.72422592055054,-11.237885701884473,D,1
52,Non-Veteran,Christian,-185.98552483938172,E,E,B,-315.622425852378,-106.23483752046612,B,B,-0.8741692681180059,-28.303788855160857,B,0
43,No,Muslim,10.877529718768677,E,B,E,70.29739839793282,51.872836941629345,D,C,137.93760321113777,112.95892741248895,B,0
24,No,Hindu,59.0604123880254,B,A,B,-114.33249216346411,16.652545551462588,C,D,73.2051950797541,186.24584502355756,D,1
35,Veteran,Buddhist,54.209333097052635,E,C,E,-60.060157066571826,-47.46612675312171,E,C,8.007417749046084,-102.74903431116496,C,1
58,Non-Veteran,Christian,160.51844600155965,C,E,C,14.130119949415084,48.457029656820076,A,C,224.77974230358166,36.62098388324019,C,0
46,Yes,Muslim,161.59715350398812,D,D,D,-60.30448709169208,-43.681465566948106,A,D,-78.10240375493733,-27.823395133375705,E,0
68,Non-Veteran,Christian,-92.58387810251895,C,D,C,223.03217343994146,167.24169722245023,A,E,74.81339086201754,73.49636075753982,C,0
64,No,Buddhist,-118.75621651013458,D,C,E,102.45395656846755,-60.95279615582947,E,E,-14.481933181850366,-76.9927457653099,A,0
59,Yes,Christian,77.85700070463076,D,A,D,-33.38337601937543,7.789727176153444,D,B,102.75898736238393,98.61731642496586,D,1
50,Non-Veteran,Other,-120.45352476620377,B,D,B,39.1783656110914,-3.0748560552000472,E,A,20.91715081262937,68.58420542011334,C,0
37,Non-Veteran,Hindu,-99.59085284717196,C,D,E,-110.08531398626924,-25.644948728048185,C,B,71.60660311517404,127.31373441281595,C,1
33,Yes,Other,42.71613855176796,C,A,B,-84.3528299095715,159.4165943840791,B,D,-65.28346427278152,-17.030118211608418,C,0
51,Veteran,Christian,-142.555441706139,D,C,A,63.89224528966205,47.38922064508252,A,B,35.03698494248824,69.00101512974572,D,0
19,Non-Veteran,Muslim,73.31048121498127,E,D,B,39.136676090335584,-4.027024122978348,A,E,-122.09759123092272,-45.820230895969,A,1
70,Veteran,None,-5.9450558933245174,C,E,D,221.29148752492745,36.18170378963956,B,A,138.76208590058133,-50.0061562095631,B,1
30,Non-Veteran,None,-109.07577768815011,C,E,A,-92.03106034098784,67.68152526349162,B,D,113.18948366594998,151.66619857119093,E,1
76,Non-Veteran,Buddhist,-117.37591033232324,E,C,E,79.18139390329377,20.21792933100751,D,E,-17.930944800219393,-172.32893390777448,E,1
42,Veteran,Other,174.57296839756506,B,D,E,-41.17696724744422,15.606839452536716,C,E,34.88372673215695,1.2044485566206515,D,0
34,Yes,Christian,-186.45093519947758,A,E,A,130.88834221089087,-214.6922839522552,B,D,-171.5084985298045,155.5882226359715,B,1
57,Yes,Christian,3.2454771999763197,E,C,E,153.54674374094742,-292.3143768504642,B,D,-62.104498187793965,-107.36242771548146,B,1
19,Yes,Muslim,80.75110650041492,D,B,A,-92.15999077023504,-3.709579994127167,E,E,51.09340758071487,-108.47212721533381,D,0
41,Non-Veteran,None,-43.54514509874517,C,D,C,159.37680795521476,-56.15497584472552,E,D,91.07591319110583,-108.76779973880717,E,1
43,No,Muslim,-68.48155300673194,A,C,D,-72.44012874184367,37.8034238596689,E,C,19.781741576756566,135.4438437874685,A,0
59,Yes,None,-164.5851047368797,D,A,C,-83.4416370480488,35.85869481526967,E,C,-124.40141461531817,-62.58285136267543,B,1
41,No,Christian,76.62027826725449,B,C,A,37.28033859959956,-44.11872905003196,D,A,-151.43281305628528,-5.454020149110319,E,0
45,No,Other,-40.25394890022375,B,A,B,-83.23071285962605,-9.496110631005092,D,B,53.73472088349192,-12.221781448948315,D,1
36,Yes,Other,82.4269249696509,C,B,B,20.689484239406134,-152.75722318756152,D,D,66.947482547065,18.990530453979034,A,1
79,No,None,58.22408343111915,B,C,D,10.500959357893509,-147.5605478576198,E,C,-101.10620760333721,88.74456444880676,B,1
25,Veteran,Jewish,-47.173252604998396,E,A,C,-36.005628721720676,85.43483063879539,E,B,76.6876529596106,-141.51642839563777,C,0
53,Non-Veteran,Buddhist,-93.81820729149835,B,D,A,-35.31952507411827,114.14506013307661,A,B,-22.42639865920047,112.44987591534881,A,0
20,Yes,Christian,-13.398732721596843,E,E,B,40.10370840178644,114.47380035412658,A,C,-191.57255498853618,-70.86513848108007,E,1
18,Yes,Buddhist,175.70888452833648,C,D,B,269.0258166024921,94.42777570587182,D,C,-44.38256122898307,19.94673295795762,E,1
76,Yes,Jewish,-87.72914761739428,E,B,E,-22.390363231108566,160.51369640991675,D,C,-67.48339570012693,308.80163736392774,C,1
60,Yes,Jewish,-13.028707867213358,A,B,A,-276.8831755267547,85.24996257682731,B,A,232.47908519932722,-238.81506275838177,C,1
76,Non-Veteran,None,84.53414606222826,D,C,C,-64.00265616182914,-249.29996307438554,D,E,77.09863353525571,-167.10438264858607,A,1
59,Non-Veteran,Buddhist,-21.90870049865795,B,C,D,-152.6829465553684,-83.9778505312319,C,B,116.37798922509566,10.540777795126923,D,0
38,Non-Veteran,Hindu,55.876958700255116,C,C,C,-44.99684308372057,-99.19745415006402,C,E,61.76236041665215,155.8640757207684,C,0
77,No,Jewish,108.5148865487609,D,A,A,-0.08018951089805018,120.52488493330704,D,E,50.0178987622258,38.666691399867574,E,0
53,Yes,Jewish,-95.3460512729917,D,C,C,51.056547097513196,-79.93720717621706,E,D,131.6424889650847,-28.657753272527124,E,0
31,Yes,Other,-46.66103922654961,C,E,E,-99.49043076217002,1.6748533741676213,E,A,-40.801423037000234,-7.905729686027047,E,0
62,Non-Veteran,Christian,178.54962954713022,A,C,E,39.341776564447635,-6.363238627005193,A,B,-32.12186865024523,-81.92837541710705,D,1
54,Veteran,Jewish,-63.06670048477656,D,B,D,31.311617033635752,-143.99008867090953,C,E,9.512362743073838,86.6381457089765,D,0
54,Veteran,Muslim,-108.55571614507798,A,A,B,-111.57898535202887,56.044703789729965,C,E,30.289509672430924,177.44191428663495,C,1
60,Non-Veteran,Christian,161.92726220740948,B,D,A,24.62081275265012,4.774040239946231,B,D,-21.700589524955838,-129.32550203703047,C,1
76,No,Other,-11.245887321725426,D,B,B,-57.4513474407238,-38.504303637623345,B,D,18.545399138845127,-61.05992906841644,D,0
76,Veteran,Other,-85.97080905145557,D,E,D,68.18727210348898,67.08459682043217,A,B,-3.3675214597776706,-11.232589855752767,C,1
23,Yes,Buddhist,-82.27497548936647,A,A,C,43.933478785725754,-110.41427046064145,D,E,118.57258848140557,59.23240665037248,B,1
77,Non-Veteran,Jewish,-8.859644850405768,C,A,B,76.37406401497722,138.32937086525362,E,B,-140.1313408963062,141.4732522986921,A,0
30,Non-Veteran,Other,-125.09754057770361,B,C,A,0.9720468585994674,184.12990977482434,B,D,-117.50943356311313,40.65439701902277,E,0
36,Veteran,Hindu,122.436356246473,B,B,B,71.43857103978847,55.10750812359544,E,C,71.54165070437895,-66.18212947112693,C,1
70,Veteran,Hindu,205.39674056385903,C,E,D,-53.199738022858156,-60.89649786267979,B,A,98.2214956612969,8.961022262029628,D,0
45,No,Christian,-47.500133904392065,B,A,E,120.51937086107647,-50.59157669030277,E,B,-3.6895694580527403,-97.34999762917712,A,0
57,Yes,Jewish,100.96113456233698,D,E,C,184.74558411501866,-60.11096383245865,D,E,144.11046028533946,-157.02520384795747,D,0
48,Veteran,Jewish,-22.92713140948781,A,C,C,23.640394435203486,-122.48865726484,A,D,-36.68778086755029,143.50883459777927,A,0
35,Non-Veteran,None,-97.30579701758873,C,C,B,41.30475645410997,-151.84476664872852,A,C,120.0463928405681,-60.17078144500603,A,1
38,Veteran,Hindu,-110.40467244945991,C,A,C,-35.15967257580677,55.69626155299881,D,E,161.90948596426034,-8.08988058054717,E,1
36,Veteran,Hindu,-47.435382465196525,E,C,E,89.17363784768642,131.32904800439294,A,A,-14.000725182778941,179.80287368690125,A,1
52,Yes,Muslim,-75.06368310206236,A,A,E,-69.47376901104262,-112.2225103183276,C,C,-164.8244456824907,31.065458439968502,B,1
22,No,Buddhist,47.16091453475343,C,B,B,39.02837665175227,-26.531236548989007,D,E,155.91247796979144,-26.303076066421117,A,1
79,Veteran,Hindu,104.08533177400963,D,C,E,86.63624850138085,-38.55125266916361,E,A,-166.91951523066706,-157.51427495270113,C,1
35,No,None,62.991020163220135,A,C,D,47.34367673517663,71.26490238700102,D,D,66.60353409879272,-34.78182515049154,C,0
41,Non-Veteran,Muslim,1.5561219297169768,C,D,E,-168.09501912753814,136.35030819812792,C,E,80.31520662810463,73.65864327772907,E,1
21,Non-Veteran,None,-88.19345179465283,D,A,D,186.47586817366772,219.25977431437232,E,D,20.33490771008851,29.304505170060004,A,0
30,Yes,Jewish,21.21653922833982,B,D,C,-86.36074074440174,73.81510625303238,D,B,5.327876000939705,53.74632481360884,C,1
65,Yes,Christian,-26.23989291909928,B,E,A,-157.03815151966484,-47.47618973062978,A,B,19.67895094830189,91.40933537297556,C,1
75,Yes,Muslim,93.97311214591917,E,D,B,232.48484770052377,-81.79937941460857,B,C,115.97842263401937,60.57558277959244,B,0
48,Veteran,Buddhist,-78.4065102529035,C,A,C,176.02669459010608,-59.5749878796865,D,D,3.2861638393577324,-100.18030694670772,B,0
47,No,Jewish,15.867591770807435,B,E,E,131.09598195706286,67.55132004175483,E,E,-137.5319486231688,-21.081603358789913,A,0
60,Yes,None,-37.88714634951278,B,E,C,-117.13199408123995,94.37992258939065,D,A,-274.4524214522068,-76.64368823278622,D,1
47,Veteran,Hindu,209.37607100873828,D,E,C,-52.90570548704093,-5.347354142325125,C,E,-231.340755619649,-34.18096728639264,E,1
68,Non-Veteran,Christian,56.119181357232186,C,D,D,66.3896928669839,-86.68652849840838,C,C,99.56665387524166,-234.54395812894572,C,0
62,Yes,Other,2.934113818390302,D,C,A,132.44800839220684,-173.6567903609496,B,A,67.99249292209917,89.1732079511486,D,0
21,No,Buddhist,44.80612059022706,C,A,E,15.295619106443636,21.20166170645485,C,A,-69.6607407304397,-233.21986145190667,D,0
51,Yes,Hindu,-141.35469822722987,B,C,E,32.66162266565634,91.64149598443527,C,D,-20.864836835820846,-147.9574509915849,C,1
28,No,Other,49.981328635833535,C,A,B,39.62876536261678,-75.29449305841435,D,E,-143.23069233565428,10.509861168809408,A,1
66,Non-Veteran,Other,-3.1005178324464344,A,D,B,44.74859030591028,23.225465592697812,D,A,-30.68313400776781,-148.64357201872903,C,0
68,Veteran,None,-35.45214823657494,C,E,B,156.98064177331946,12.07398896352506,C,A,60.0006271231179,-72.48150063631526,C,1
43,Veteran,Other,66.70091194326335,C,C,E,35.84483718099201,-9.053130041323264,B,D,-34.46602627066582,58.57488267191594,D,0
39,No,Jewish,-6.138002912828506,B,E,E,257.5920488844221,168.02593158415365,C,E,-28.885981025315786,52.78775925140119,B,1
59,No,Other,-82.08411287748093,D,E,D,-177.19328050332837,16.279009526828663,E,A,-38.81728221645125,-69.4997249890944,D,0
63,No,Hindu,93.65458190184896,C,A,D,85.8055507887514,-132.68743716846993,E,C,-35.72901688835777,-79.15321071410698,C,1
50,No,Other,102.54189767654091,C,C,A,11.99711629654045,70.50509433878773,D,A,233.24613434379248,84.82518795908781,C,1
79,Non-Veteran,Muslim,12.85764467256044,E,B,A,100.52860028683244,90.78138809755112,C,C,13.153574787688568,-161.61339010192958,E,1
68,Non-Veteran,Buddhist,31.807071677313324,B,A,B,87.3289588325278,122.38181719673895,A,D,9.138149497703676,127.22464173355232,B,0
52,No,Christian,4.92875563806158,C,B,E,99.71192126646933,6.594060409115018,B,A,-239.17132374764213,24.342295771236465,E,1
70,Veteran,Christian,41.44153873386657,B,C,C,-117.93319081229473,-52.2247088215878,E,E,36.2322616615626,177.9319875134303,E,0
28,Non-Veteran,Buddhist,157.81993752117836,C,D,D,-58.9352537613248,-185.39281620308654,D,B,-2.010456947250822,-187.95987547701867,B,0
51,Yes,Jewish,-28.155602110032525,E,A,B,231.2360825351027,93.37021338271009,A,E,175.21240638773799,-46.17958801410166,C,1
64,Non-Veteran,Christian,60.75609501611092,E,B,B,85.92868977994753,37.890738877022336,D,A,39.71494388439857,66.92882056157181,D,0
36,Non-Veteran,Other,16.791104822363863,E,B,A,102.1887369369887,31.85543746489744,C,C,46.89552311541326,1.8634504767136488,C,0
62,Non-Veteran,Christian,87.4163843760154,C,B,D,-72.33446759050335,-55.10060033834675,E,A,-63.799509770750106,-42.854790287518156,A,0
23,Yes,Muslim,-197.44576953171352,B,B,E,-18.96350317006627,67.05201848686798,B,B,-152.18027261247607,81.6471372960505,D,0
79,Yes,None,-85.22848744233026,E,B,B,152.71032969570751,66.71898606450381,C,D,-14.325668299883368,75.34305219223127,D,1
66,Non-Veteran,Other,44.6921259330448,C,A,E,137.08760637662238,50.10915330182417,D,A,24.662953273331894,-88.99936475899295,A,0
59,No,Muslim,-205.13284318613714,B,D,E,135.7901054662367,21.229040646818873,A,B,163.3062547005999,-123.3444030396833,C,1
52,Non-Veteran,Christian,69.99460973682267,B,E,D,-139.40573076904474,-53.02938802982597,B,B,14.712295758173996,13.041665177013037,C,0
55,Non-Veteran,Muslim,97.14428555356764,E,C,B,69.53288710743979,68.8761100819739,E,C,-52.73377587482808,77.3618068611978,A,0
72,No,Hindu,140.6075848674895,E,C,C,227.68906630044546,-54.5608496337357,B,E,38.16142368645325,120.93270107745433,E,0
18,Veteran,Muslim,51.08903352557251,C,B,C,96.63854942875156,129.4021036709846,C,E,-101.9548610065701,154.12749632894398,D,1
45,Veteran,Christian,-153.15522361132895,C,A,A,-61.56597392170463,36.235280749130816,D,B,27.22321554618126,109.96340162773114,D,0
69,Yes,Buddhist,149.7050405410831,E,D,D,-23.28526672940834,-60.95653660978043,C,A,159.89869956449942,-42.32565605062364,A,0
70,No,None,42.10638037326441,A,B,A,145.86659845664784,53.54460595877122,B,B,150.06084570812098,58.94167998301163,D,1
26,No,None,-95.55623780489078,E,D,D,125.75628008791446,-129.8593920108826,D,A,189.6277385383594,13.739137262552573,E,0
34,Yes,Buddhist,-30.02302835846184,C,E,A,-49.80274602319942,49.038087493916436,C,B,89.83772820265924,168.01394479774837,E,0
63,Non-Veteran,Jewish,-29.547793628782802,D,B,C,-67.77751370312932,-234.141127889309,A,A,-15.436754848012646,7.251452787760824,B,0
28,Non-Veteran,Other,13.746715635736948,E,A,D,-108.40235224913887,130.46787262259267,D,E,-73.92616004239949,100.07680069066718,B,1
52,No,Jewish,-112.36740395279709,B,B,E,-79.40272520271779,-43.268403607665476,E,D,83.22159778843569,16.24157476614663,A,1
56,No,Jewish,-91.65208841318491,D,C,E,95.38119729060514,-5.151538418412891,D,E,60.30700344635934,-223.44247206913116,E,1
49,Yes,Jewish,61.62923259744577,D,D,A,-170.74601017658145,-24.546930236843124,D,A,-111.61722369182007,132.89667224382876,B,0
58,Non-Veteran,Other,-49.68304117006087,A,D,B,-95.85203112468078,-78.21838623955213,D,C,-9.699085275378952,-24.568271283303126,A,1
68,Yes,Hindu,-33.28602273115165,C,C,B,192.83029517648936,312.5977705896079,C,D,-14.94503201258459,-94.04409993079864,E,1
74,Yes,Other,-99.64033742659593,E,E,D,-38.45757877711084,-153.54872282786033,A,D,-158.63814532737015,-246.36871231457076,B,1
57,Non-Veteran,Other,32.52150169959668,C,D,A,-120.93056187852542,-182.17517711728112,D,A,79.87323021509555,-88.5620105728984,D,1
53,Yes,Hindu,103.87544539458145,C,B,E,-115.29226557340554,159.682191623254,C,E,204.44212010670176,-204.6779304994514,D,0
21,No,Jewish,-125.43029298077302,A,E,C,-82.224391645297,-43.62793723598607,C,D,-222.98773003959047,-52.5974077355567,C,1
59,Yes,Buddhist,241.48325528788618,B,B,E,40.31755155545637,-179.91749212196711,D,D,-78.85081386863796,-88.86505398181357,D,0
