ethnicity,country,civil_status,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Black,UK,Single,Non-binary,E,-89.74797548952542,A,E,-41.449844586897925,C,-30.169575725385727,C,64.8332269667156,C,0
Other,China,Single,Male,A,-34.974943151208066,D,C,12.813091714794608,B,-98.34813619670877,C,-8.738843426247668,D,1
Black,Germany,Married,F,D,88.69967971879788,B,B,181.7797787058369,A,8.009067222952487,D,-4.102597290186029,C,1
Black,Brazil,Single,Non-binary,D,65.1912113335746,E,A,-133.4009554565549,E,93.8985467969433,C,26.430086687024062,D,1
Hispanic,India,Married,Male,D,-73.57617299758307,E,A,-118.93221259352471,E,-8.462821925154405,E,-41.05731517294014,E,0
Asian,UK,Married,M,C,4.274984156807176,E,E,74.20816806434169,D,63.08643121088219,B,135.27198673774475,D,0
Asian,Other,Single,Female,B,-24.882270058545267,E,D,-39.09528078540058,A,-66.7088415359733,B,-131.82816662640568,C,0
Asian,Brazil,Married,Male,B,45.808821793789654,A,A,-48.07654877529917,C,132.4316961686751,A,-228.35690135137892,A,0
Black,India,Single,Non-binary,B,76.52143673085959,B,A,-157.55578524650207,E,-11.89450506658022,E,-105.00998450534907,C,0
White,Brazil,Divorced,F,B,-54.07656247030489,D,B,64.33833394304185,E,133.21901578231527,B,95.91527333539038,C,0
Asian,Mexico,Divorced,M,D,162.5605098104234,E,C,49.285491796007115,B,99.59664530440982,C,-144.34874952804262,B,1
White,UK,Married,Non-binary,C,6.075259874619678,D,B,137.02545046868246,D,73.09142270324203,C,-59.33294309311141,E,0
Black,US,Divorced,Female,C,6.537998831533992,D,A,105.25481663945004,A,42.90761006988679,D,-237.27313434811208,C,0
African American,Brazil,Widowed,Other,C,85.78138631537446,E,E,-27.827586390573313,A,-41.88082843571583,C,-96.6083349503291,A,0
African American,US,Married,Female,C,78.6198868046275,D,D,-222.64367561146307,C,-145.65231349204535,E,-6.110484705019198,A,1
Black,China,Single,Female,A,-157.30370745456054,E,B,-65.48789600142592,B,-109.2772730147838,A,-32.20782222473159,A,1
Hispanic,Brazil,Single,M,A,143.05127797983857,E,C,-67.18624911767063,B,70.78910288388496,D,-132.83208377414397,C,1
Other,China,Single,M,A,-3.1408425418028587,B,C,-57.29621577976138,E,-24.50709548656039,B,-170.05315056966413,B,1
White,Mexico,Widowed,Male,E,-63.432819524089936,A,E,-24.194514042109912,A,-89.83817501770378,A,-3.793818004802627,B,0
Hispanic,India,Divorced,Female,E,-211.95238525761494,B,D,80.16863174538152,D,234.03730986176558,A,-3.3305804320252834,D,0
Asian,India,Divorced,Other,B,-79.47964621105145,C,B,-117.09862159435747,D,96.47200977178856,D,-111.89508708327102,E,1
Other,Other,Married,F,C,12.615278911969217,D,D,-47.49763054976071,E,242.6556799470815,A,80.79714693225651,A,1
Other,US,Divorced,F,B,-59.250445606413,A,E,155.91429583791847,B,-116.83663657776742,C,-97.13229319135881,B,1
Black,UK,Divorced,M,E,-83.79340517874876,D,E,-81.00340197258986,C,-99.85559117522523,B,-59.06879664157483,C,1
Other,India,Married,Other,E,23.28956650749697,A,A,127.32146046157622,B,-49.264419162633175,E,-188.9419432176227,C,0
Black,US,Widowed,Male,D,83.76316646439278,A,C,6.146693444935041,A,-28.240218442025476,A,56.58141628633007,B,0
African American,UK,Married,F,C,-12.325624525546756,A,C,-56.21247428732483,A,134.4464477608065,B,-78.55719444618072,E,0
Hispanic,Mexico,Widowed,Female,A,-173.90001663416945,A,D,-22.697603612141663,B,-0.3298167616975468,B,-35.21418595264934,B,0
Hispanic,Mexico,Single,Female,D,-27.058796602284186,E,B,2.489501921856817,A,-154.80427792373985,E,-76.60294103101452,B,1
African American,Mexico,Single,F,B,153.95969668692686,E,A,53.740367132559484,C,-25.140861748656494,C,-44.564976314530035,E,0
Black,UK,Married,Female,B,-150.56242105532857,E,A,138.4042639973742,E,-107.04895838169128,E,-112.20102860163594,E,1
Hispanic,Mexico,Widowed,Male,A,-75.98842077431647,D,A,-0.9501267980185367,E,22.000645288025503,C,-79.6006989564618,D,0
White,Mexico,Divorced,M,E,-28.333630625476996,D,B,-4.378824634699777,B,128.19610791428693,D,-32.501114663733766,B,1
Other,Germany,Married,F,B,89.9449649402942,E,E,99.7531085879523,A,206.4627197867785,D,-7.337606619676874,E,0
Other,Mexico,Widowed,Male,A,87.955888584391,C,B,-33.62542141043131,C,44.512243430275376,E,22.832196686188116,A,0
Hispanic,UK,Widowed,M,C,-14.101895618356208,D,A,-38.290650694194895,D,35.81066112632987,C,-79.88656655698854,B,0
Black,China,Single,Other,E,36.90010008526395,A,C,108.39652437958954,B,117.68188640697777,E,-50.481607198765985,D,1
White,UK,Divorced,F,D,100.03990119646619,E,C,94.3962456456795,E,97.25894983269137,E,-38.046129332298825,A,1
Other,Germany,Widowed,Non-binary,A,180.72624092553963,C,E,37.69871686561711,B,81.44535099423153,B,-5.623700177416143,B,0
Black,UK,Married,F,C,-190.68668377064088,D,C,105.92909193218767,D,19.19453500332711,C,37.13334440437445,E,0
Asian,Brazil,Married,Female,A,256.83297685439413,D,E,-215.1747908942007,A,-51.74237694757933,D,99.57381090242822,E,1
Black,Brazil,Married,Female,D,49.69663915165102,D,A,-99.90950224256213,E,-32.500744611459545,B,-133.57504191337603,A,1
African American,Germany,Divorced,Other,C,-123.72137628484545,B,C,103.9145817529396,D,113.03328951258804,C,109.03913920943124,C,1
African American,Mexico,Single,Male,D,169.82386009817233,B,C,-95.0956972839993,C,20.011844441070604,E,-146.17728126022914,A,0
Other,Mexico,Married,Other,A,137.02458483496088,C,D,-48.22727590864733,A,168.38991696705247,C,-93.47818311740866,E,0
African American,Germany,Divorced,F,C,68.67812681063099,E,B,127.4766986916941,A,68.02114709851217,B,37.05732138756649,A,1
African American,Mexico,Divorced,Female,E,4.757817011758466,A,E,150.9004077026221,D,-54.65714116527673,B,-47.69828194411609,E,0
Asian,UK,Widowed,Non-binary,C,32.361161824511896,E,B,-128.3163840092361,A,-114.65023320347485,A,128.43346331079005,D,0
Other,Brazil,Married,Other,A,125.62242598372069,D,E,-37.76058821144092,E,108.12635259730988,E,133.44431601131114,A,1
White,Germany,Married,Male,D,54.99600352657106,B,D,54.456485130103374,D,-80.61279124566755,C,12.72164737002812,A,0
African American,Other,Divorced,M,D,49.453108402916925,E,B,-48.6410532089144,E,-57.641413303246814,D,-63.65522902373878,A,0
Hispanic,Germany,Divorced,Female,E,6.971617789214157,C,A,127.11231209876284,C,-39.805579189217845,D,2.825514113711341,B,0
Hispanic,Mexico,Single,Non-binary,A,49.75122914725811,C,D,-138.28945303139295,D,-170.21547820948817,A,-1.0201159734766618,D,1
Black,UK,Divorced,Female,D,-96.87920321302816,C,B,24.041011297147683,D,-47.17014558087286,B,40.92243202108138,A,0
Asian,Other,Married,Male,B,-23.047257682075944,E,A,238.13103249957672,E,-54.75716067108542,A,87.66784948800222,E,1
Other,Brazil,Divorced,Other,A,-90.03460648553975,D,B,10.603980431706903,E,-148.79621426349075,C,38.196670644976805,A,0
Asian,US,Single,Male,C,95.79380456325984,A,A,-31.67307660106579,A,-107.27044606054972,D,-102.13838639374424,E,1
Hispanic,Other,Married,Non-binary,B,-61.28364262543469,D,D,-88.8651563797031,D,12.18455245085724,A,-25.934578085927456,E,1
Asian,Brazil,Single,Other,B,-147.49263689380868,C,A,92.9947412016512,A,164.96688503929985,E,82.08090376994252,E,0
African American,US,Married,Non-binary,A,43.932990560555716,C,A,84.74387629171154,A,222.73796683759807,C,-17.458015359853096,E,1
Hispanic,Mexico,Single,Male,A,61.40829535705603,E,D,75.91308188117883,B,104.10667421265838,E,-156.0127061204225,E,1
Other,US,Divorced,F,C,-26.742942930793873,D,E,-65.46718016602827,D,-38.42226696385322,A,-33.75762215509444,D,1
African American,Mexico,Married,Non-binary,C,-47.94106951810774,B,D,-34.75471499325199,B,-107.72945398369555,A,8.085386310905523,C,0
African American,Mexico,Married,F,E,-26.828954303901753,B,E,93.99493056631314,B,180.97616882520416,A,-154.55861476792734,D,0
White,India,Divorced,Other,A,-120.13549810838569,C,D,145.5195428873059,A,-13.78646540329246,A,-11.488338483417248,C,0
White,UK,Widowed,Male,A,18.421757224741626,B,C,-192.6884828347168,D,198.42772032900777,E,-105.6273224924817,C,1
Hispanic,Germany,Single,Male,B,204.23303063562645,C,E,60.24122888414184,B,-139.37584075049477,B,-1.3767112591556865,A,0
African American,China,Married,Male,C,78.6909317206169,A,E,-22.437508267249562,A,-132.52910041787277,B,171.8439510983519,D,1
Black,China,Married,F,E,33.759858440798936,D,C,-133.73721841025008,C,-90.47965339039759,B,-72.66896715161002,E,0
White,US,Widowed,F,A,-67.98623073674392,B,D,81.13426582185042,C,-39.27942482934292,C,-89.34061181082828,A,0
White,Brazil,Married,Non-binary,E,54.213686008753605,A,D,84.79926992984656,D,-7.711515902592084,C,29.318518256884214,B,0
Asian,Other,Divorced,Other,E,156.3397875856664,C,C,96.34108118801666,D,15.845666058203985,B,-28.732796345868106,A,1
Hispanic,Mexico,Widowed,F,E,36.92070756167246,E,D,53.601851272214674,B,-77.95153399617753,B,-191.7972360986393,E,0
White,Mexico,Widowed,F,D,228.43471210056356,B,E,48.895667138546656,E,131.66261046508845,A,-167.02366080561478,B,1
Other,US,Single,Other,D,-82.85587851680219,C,A,-15.474894629882366,A,10.673611158252543,A,-51.13045390206486,E,0
African American,Germany,Divorced,Other,E,-121.87828342834833,A,E,20.37780220491698,A,81.6902220442549,C,9.925342518247938,C,1
Asian,Other,Married,Male,D,118.12728171895337,B,C,1.7818591093019278,D,106.96235033273985,D,-54.77011751954811,A,1
Black,China,Divorced,Male,A,-131.79382147618747,E,E,18.79783711818766,B,61.61447283808823,C,31.988561769436043,A,1
White,Mexico,Widowed,F,D,-60.416475080507446,E,D,-167.73572638062774,A,128.22456072398262,D,-28.110387024217076,E,1
African American,Mexico,Widowed,M,B,-221.02633868399843,E,D,52.349454790531404,E,-60.14324560443743,C,-169.51649262801263,D,1
Black,Other,Widowed,Female,D,-32.10587686119045,E,E,21.795278721759505,B,53.47261661139859,D,21.135285966602233,B,1
African American,US,Divorced,M,A,-37.94765454035443,B,A,-136.33799577491808,C,-191.423354840161,B,-8.756575770987324,D,0
African American,Other,Divorced,Female,C,-46.58212748697426,D,E,-7.614688166177955,C,33.98150650295979,D,-10.62335929525965,C,0
Other,Germany,Divorced,Female,D,81.15269178926225,E,C,125.92096382032352,E,70.53163304447378,A,120.46089381486065,A,1
Black,India,Widowed,M,A,-105.81494076957492,D,E,218.8667867801867,C,7.160989898951114,B,-35.253686459681674,A,1
Hispanic,Brazil,Divorced,F,C,251.51959272179067,A,A,-112.06907679268893,D,91.83325105718153,E,-86.80728799470975,C,0
Black,UK,Widowed,Male,A,91.50392605261175,E,C,70.29931241245288,B,66.9507181569309,B,-255.6004127074426,D,0
White,China,Single,M,B,-141.96171751022487,E,D,172.62196449184165,A,-88.5580515440448,A,-126.27813740967045,A,1
African American,US,Married,M,D,178.84253750937452,C,E,-120.52511296258078,E,210.28963051997232,A,-44.9542122715546,B,1
Other,Mexico,Widowed,Female,D,14.279526216653391,D,A,151.35617085915695,D,192.0970664901466,D,-9.926682156716096,A,0
Black,Germany,Divorced,F,B,30.390213362706277,A,C,-64.01884811295564,D,112.663480428861,E,59.45466409810898,D,1
Hispanic,Germany,Widowed,Male,D,119.8855877130659,C,E,-1.348620267314384,A,-29.131018092937566,C,-41.695236940548206,B,0
Other,UK,Widowed,Male,E,-127.16725325534834,A,C,-61.89893840665566,D,35.94494545871099,E,-37.6835149506099,D,1
Asian,India,Divorced,M,A,164.2549780844635,D,C,95.93071474249003,E,-108.3493557795546,A,106.40814306656424,D,1
White,China,Divorced,F,A,210.9307433495959,A,B,-81.11954753878092,B,-88.3938480979086,B,-27.112974300384234,B,0
White,UK,Married,Non-binary,B,164.2476431003766,B,E,12.943727622347112,C,-129.40275768161908,B,-89.85657061855117,A,1
Other,Brazil,Widowed,Non-binary,C,-28.441684760246723,E,D,187.08030581584222,A,-76.19940800519839,B,-84.20759019709017,B,1
African American,UK,Single,F,E,16.98910835844436,E,E,17.74182131772515,C,-111.582161909297,A,-165.30977919693436,E,1
White,India,Married,Non-binary,D,8.72389794661915,D,D,-89.61008951161685,E,-51.70478436727821,C,-153.91535377745154,C,1
African American,Mexico,Married,Female,B,70.29394937179846,D,E,22.474752924353982,B,-36.8924282370104,B,48.393492247273805,E,0
Black,Mexico,Single,Other,A,63.834267181545165,D,D,139.32902648288163,A,-21.300178105319723,C,15.3853563703377,D,0
Other,Germany,Widowed,Female,B,-7.002035088141281,D,B,247.73860083082195,D,14.544111293312643,E,-108.57802300261352,E,0
Other,Other,Single,Other,E,-18.23550697031543,E,B,-44.947495274782376,C,-55.755503539019394,E,84.39597563719921,E,0
Asian,Germany,Widowed,Male,E,-164.8616915598942,C,A,36.61294416908532,A,-90.86933570572076,A,51.10390053827629,C,0
Hispanic,Germany,Married,Male,E,-97.3654979229717,D,C,37.260762134171046,B,161.73654874927965,B,21.463821685265078,B,1
Other,UK,Single,F,B,-131.80167310733896,D,E,-147.5322872680155,E,-130.70784448958554,A,-43.33826264227791,D,1
Other,Germany,Married,Non-binary,D,41.80836154574176,E,C,-119.35804329349197,B,65.7956985423869,E,76.44366147444924,B,1
African American,Mexico,Widowed,Other,B,160.84870734710344,B,C,78.75431956189472,A,94.93758488099519,A,-118.52969841526556,A,1
African American,Mexico,Single,Non-binary,E,-91.80988319438481,D,D,20.84170334877417,D,56.78821389572348,A,-30.60545727006377,A,0
Asian,UK,Divorced,Non-binary,C,-10.551027575438763,E,B,28.32377729554347,A,-92.79533629073046,A,-14.233171168383013,E,0
Black,Germany,Single,Other,B,74.80207648968477,C,C,141.23264001657375,C,48.592234010255005,A,3.97008097188211,E,0
Asian,Other,Divorced,Female,B,-213.63882602247836,B,A,80.52415628247626,B,71.41587961060101,B,36.65387068999511,C,0
African American,India,Widowed,M,C,-17.281892225943725,D,C,-97.13257125272706,C,-131.1838258960974,C,-97.4122461250965,C,1
Black,Other,Widowed,Male,B,-112.81429834666513,A,C,220.89393190522335,A,154.89058536097784,B,-124.18118940509584,C,1
Other,India,Single,M,E,-107.07452898591474,B,E,43.82059582814623,D,-71.86406447736108,D,20.08549640554353,A,0
Other,India,Married,F,E,-1.0372827162130889,A,E,31.913098847759926,D,-209.1945134397725,D,50.62452958806517,B,1
White,Brazil,Married,Non-binary,D,-24.271259135805604,B,A,-6.005737658989832,E,34.98479543629069,A,14.31432998255517,D,0
Black,US,Widowed,Female,C,70.57861518833825,B,C,25.08810886576948,C,154.14164016406343,C,146.97189099371727,C,1
African American,UK,Widowed,Other,B,79.4978140752916,A,D,-8.62592437067465,D,136.17782160388055,B,25.508040779423357,D,1
White,Mexico,Widowed,Female,D,43.521587300339995,D,B,35.62979910678447,B,-0.8190242941309531,B,21.81821156237864,D,1
Black,China,Single,Other,A,-62.509947175484506,A,C,49.563607024447435,C,-96.37034052764409,A,138.6931263992516,C,0
Hispanic,UK,Divorced,Male,B,69.5275314297444,B,C,-78.06668033111656,B,-24.968790017361258,E,-121.4813104787677,C,1
African American,Germany,Single,Male,B,-88.54821400434318,A,C,70.33158177038815,D,-38.58774289867497,A,78.60478085913542,A,1
Other,UK,Widowed,Other,C,54.110804575116944,D,E,78.49646433427047,E,-82.23492646727503,C,101.25656499452214,D,0
African American,China,Single,Male,A,-158.79270028798092,E,C,190.60150665880184,B,101.51273332843923,D,1.883486223063291,C,1
Asian,US,Divorced,Male,D,-86.3790281227838,E,E,-32.0016788376794,C,65.1812085256588,C,-49.04099763675066,A,0
Black,UK,Widowed,Other,E,-275.01210332693154,E,E,-70.55556609184693,E,78.2364850077508,B,-31.457553811257917,B,0
Hispanic,Other,Single,Other,C,-5.305729239081242,E,A,-111.48962933800615,A,-64.64139864016103,B,-34.572410676821384,D,1
White,UK,Single,M,E,45.507764649742,D,E,-75.96955011787028,D,-142.96721058056346,D,96.41859333414153,B,0
Black,Germany,Divorced,Female,B,-71.46103794943741,A,A,250.68717378463515,B,67.71038161857618,D,50.34894596044879,E,0
Hispanic,US,Married,F,C,9.658508909851134,A,E,106.63707012406849,B,-167.27108871212891,E,67.44516017215754,B,0
Other,Other,Single,Female,D,-282.4703935894077,E,A,-12.404463306784566,B,122.8695068651283,D,-59.40899341034864,C,0
Other,India,Single,Other,B,-7.083135438982325,C,D,-94.94778545369385,B,-47.84121172309068,C,-90.48471961007401,B,1
African American,UK,Single,Female,E,222.09257250467815,B,B,-134.49145341696368,B,52.006870956570076,B,-93.89182528747445,A,0
Black,Other,Divorced,Other,C,-40.708781829516035,C,B,-135.97345222689296,D,109.22161491363553,A,-50.26117883167481,E,0
Other,UK,Widowed,Non-binary,B,-15.605876170385777,D,E,-57.790534801332186,B,184.9657117404364,B,24.9666753351952,D,0
White,Mexico,Single,Male,A,107.79661066628373,E,B,93.12416038496704,A,-95.61154191571639,D,-212.3760865435894,E,1
African American,Brazil,Single,M,D,-57.64576612861511,E,E,-119.00160706095693,E,189.67481864764582,D,81.05151803565398,B,0
White,Germany,Divorced,F,A,94.946958934454,B,A,-47.303733469920495,B,192.62412052964675,C,42.45278710181758,C,0
Black,US,Single,Male,D,264.9042789998827,C,A,12.607959848577199,A,186.42210156713267,A,117.76810637091847,A,1
Black,Mexico,Divorced,Other,D,-56.898728402612186,A,D,48.01121251977771,B,48.60615391271365,D,-109.16959474930839,D,0
Hispanic,Brazil,Divorced,Female,E,-112.79473923479637,C,D,-53.71718733567068,A,201.41667773518344,C,91.21917293838767,A,0
Hispanic,India,Single,Male,D,-27.071331917654568,D,B,-82.7067158686651,B,122.45328098558244,B,-5.128485763254872,D,1
Other,UK,Single,Female,A,-97.94290988419365,C,D,84.91239990184692,D,14.570176282114634,E,-133.4500950689764,B,1
White,Mexico,Married,M,E,38.456940957561336,B,E,20.940196558779917,B,-98.66515252911508,C,-20.788316892815647,A,0
Asian,US,Widowed,Female,D,61.15402385368775,C,B,136.12812368571468,D,96.99100754949276,D,88.54531482111679,B,1
Asian,Other,Single,Non-binary,E,-98.49127003094365,D,E,72.49183708371568,C,159.90562485319074,D,-12.954646334614772,C,1
African American,India,Married,F,B,-16.21158306683654,A,D,70.74205112004468,A,21.729058234898847,D,76.19932002113764,A,1
African American,Mexico,Married,M,E,138.03340840854244,D,C,-155.55955502938593,D,20.686742914071495,B,15.910253345625605,E,1
White,Other,Married,Non-binary,D,-126.56694383315563,B,B,-31.77605263542959,C,93.6942685058836,E,53.30795458031211,B,1
Other,UK,Single,M,E,-162.44644152583749,C,B,-5.22286707195536,B,240.9206533310411,A,-139.58167915693414,B,0
African American,Brazil,Married,M,C,-46.598714820904114,B,C,4.8541770747175415,B,-95.81322430856851,D,-61.926069705825725,D,0
Other,Brazil,Divorced,F,A,-72.21212066526309,C,C,103.6128670291798,A,61.35372958896205,C,148.5924699166656,D,0
Black,Germany,Single,M,D,41.858141781112074,B,D,-3.22551274239009,D,-101.9413932658877,B,26.854712817512677,A,1
Asian,India,Widowed,Female,A,42.50571885682925,B,B,191.702851638449,B,71.16092618467245,E,-122.99979833837492,E,0
Asian,India,Single,Male,B,87.66661764921724,E,D,-19.505571350057306,C,-44.00093341821666,A,-282.7706559378781,A,0
White,Germany,Divorced,M,B,-59.018021547276234,E,B,-46.84261544968989,E,106.93630588179239,C,130.97529791225398,D,0
White,India,Divorced,Other,D,294.45503604305657,C,C,66.24887827074144,C,162.3013041843601,D,44.83254494823943,D,1
Other,US,Single,Non-binary,E,9.690984334485211,E,E,11.31727459215014,A,4.1811789446929915,C,181.2395389681886,D,1
White,US,Widowed,Other,A,-19.7286471377495,E,C,28.339908542766207,C,213.8699642372929,A,38.45248468067985,C,1
White,China,Single,F,E,94.50448708098645,B,E,39.560495005866905,C,48.08107626076724,A,57.43712009394248,B,1
