AGE,RACE,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
22,Black,65+,67.74294748537041,B,40.168834025123026,A,A,-30.734271461107017,81.22390837791968,B,B,C,C,-46.897112782682846,D,-60.4265202789815,B,C,A,-176.9061975424518,1
36,White,51-65,127.53161060586523,A,-87.06913716046401,C,B,59.62380323886095,49.741432561965965,E,E,D,D,-108.02996280294866,D,175.81366780462648,C,B,E,113.18454456590779,0
51,Other,26-35,58.81003007952833,B,14.638689901574264,A,A,-131.03515230976566,-4.468839298259193,A,E,C,A,-62.026724064673985,C,78.10415015975022,D,B,B,44.22965627369288,1
66,Black,65+,83.47844805580064,C,-83.62975513727858,B,D,50.67391678011119,-29.793958557851386,E,C,A,A,-30.070927203859537,D,-197.26059380766654,E,C,B,9.30699650352291,1
38,African American,65+,11.623863428609397,D,-162.52929257950402,A,C,-16.431878406546314,-121.11121280851995,D,B,D,B,0.1777045855663547,C,15.65705806617243,A,E,A,41.87716560654337,1
63,Black,51-65,33.75819363741877,A,-30.26426285336472,E,E,54.113176323330315,-183.5321901436993,B,C,C,B,68.1784195394205,D,97.23575374106574,D,C,A,-267.97564311800403,0
94,African American,18-25,47.350510791397646,E,-26.93967297170618,E,B,-141.32747363792024,-140.0703173527578,E,B,A,C,16.208682309199208,E,54.185659315819244,E,B,C,33.68124154647907,1
28,Black,51-65,-65.82548712782689,C,41.331690652883935,A,E,-33.92430822553415,-181.70747760591988,D,A,D,B,-12.714960525777569,D,12.819076382223196,A,B,B,-93.51277034135617,0
89,African American,65+,-4.526731642613572,E,-161.01573144546103,C,A,-13.32537711421444,21.274004509718928,B,C,D,D,46.73802119732913,E,124.48906540797591,A,D,E,-4.807812862672726,1
54,White,36-50,182.24221827596557,C,87.47841796085271,A,E,-51.934107062277434,-41.270420265040684,E,B,B,A,-69.13365992144593,A,249.2677344255635,B,A,E,146.9368117931657,1
22,Black,36-50,19.097776888013442,D,101.33368846079178,C,E,-30.329277946282662,65.28957947823919,A,D,A,D,131.8947869417739,E,38.511813022766965,E,C,D,-29.721167575893855,1
43,African American,36-50,49.485691833121805,A,25.76585494775393,A,A,133.08973693896118,-93.92012214789017,A,B,D,C,-26.45083754493761,E,-41.42741211671758,E,E,E,69.27592566204123,1
73,Black,26-35,2.2294294019933263,E,38.01572093932503,B,B,56.87719462092219,52.954831362906454,E,D,A,B,-53.065037653391336,B,77.44964049870292,B,D,A,7.473624832900451,1
60,Black,36-50,23.05312213080159,C,-19.90066842500323,E,E,-20.196362160090175,-111.21936330055209,D,A,E,C,117.17544574210055,C,-14.71137963391143,D,C,E,128.2045894825344,0
45,White,36-50,-144.31894523988757,C,59.79972073677246,B,A,49.81671523145844,-11.65676587152706,E,D,D,C,270.7174385355537,A,73.79398907062264,D,A,C,-88.24771200356444,1
28,White,36-50,60.16577733742824,D,-60.24980175833562,C,A,-141.45774420372922,57.27643000527115,C,E,C,A,-7.184583987151094,D,-62.79461275893096,D,A,C,-6.097281620814444,1
61,Black,65+,143.74674219780255,E,53.12207429456961,E,C,-47.98339002500617,-155.21653322737095,E,C,A,E,174.7118211172626,D,13.90022456603365,C,C,B,-113.10352959094598,1
56,Asian,36-50,60.47303760227554,C,121.51440310939559,D,D,97.53969052559177,-132.5626357714993,C,C,E,C,78.88194142616771,B,-74.38800591818891,D,B,C,143.22604577985098,0
97,Other,65+,175.4701080850154,C,-101.00422899501827,D,C,-21.612323020821318,-52.88047151433185,A,B,D,E,81.81468362836773,E,-10.877390188520788,D,B,C,27.575281296349736,1
61,African American,51-65,31.26321986699978,D,-54.25862511671542,C,C,60.6632602582572,85.87662417036643,E,B,D,D,-29.60792973579408,A,242.71662879909286,C,B,B,68.57487984907632,1
87,White,65+,-51.379745491349624,E,51.853729471616624,C,A,-31.392779640565937,126.0917898829239,B,C,D,A,52.33709729323629,C,-70.22368694787572,B,A,B,-96.29858173360942,1
73,African American,65+,5.778077479290649,C,117.09391637898395,D,D,-156.2477278336748,77.93157873566271,D,A,E,C,74.91268534465044,E,-3.7998500413531215,B,D,A,117.19940285825916,1
44,White,18-25,-47.91647956622427,E,67.95845898574257,A,C,196.04974668681157,80.40899542621761,C,A,A,E,42.91183070444513,D,114.94651412448351,C,E,B,5.33805930136164,1
51,Other,18-25,121.40712827356677,D,73.40602975905136,D,B,-77.88977384641775,-204.8643938770355,B,C,B,D,-33.54154567719285,A,34.11320201622115,E,B,E,-19.685833189837602,1
53,Hispanic,65+,-62.216131648586256,E,208.8750524095837,A,D,-22.723035727585668,-136.98060506820312,D,E,B,E,68.94018575975177,D,63.062021280847866,C,C,B,27.19461995930358,0
32,African American,36-50,-149.37712997434915,D,114.53402540312369,B,E,-42.545378220381515,-45.41570124982536,E,B,D,E,-53.76325764359834,D,-61.80518046355331,A,E,C,89.04112998990705,1
63,Black,26-35,-174.55756467125698,C,43.60216060728709,E,B,27.277044231318825,89.26302021473008,A,A,B,D,-46.582712314307614,B,29.381192870628432,D,A,D,-75.8204748628112,1
94,African American,18-25,6.533446812731432,E,82.42838261542188,C,D,151.80327654158916,89.84718352034628,C,D,C,B,295.91795646416244,E,147.09040417144487,E,D,B,40.20268725827995,0
32,White,26-35,-2.5217869710455583,B,-63.895643000122185,B,E,53.865910903486615,-167.4744977717299,E,E,A,D,-186.79326527825773,C,-50.90950745111338,B,C,D,100.96488901471572,0
56,Black,18-25,-67.39745137641945,E,58.327427518307736,D,A,289.1563550811783,-64.31179061536606,D,B,E,C,-130.64810650996833,C,23.218550672108275,E,E,A,111.07429403746183,1
91,Hispanic,36-50,78.65953200060315,E,-65.37794831769824,A,B,99.08459096731627,98.87082911786878,E,B,A,C,55.31588772595598,E,237.18940447423344,E,E,E,-135.89411484682486,0
76,Asian,65+,108.4907237341808,C,141.11121186092552,E,B,-26.75863556265799,-155.96283621173015,A,A,A,A,-205.71652368232947,B,-10.382745638065094,B,B,B,-39.512989673507235,1
48,White,36-50,-94.18689811914072,D,49.62259548325318,A,A,-45.65525964498522,-140.41019858812646,B,D,D,A,46.85641923703834,D,-121.64237884583389,B,E,A,70.51475125543404,0
88,White,26-35,-27.024142076515417,E,-99.53041401301557,A,B,-17.654744541690746,15.32851086939746,D,C,D,D,111.4305977997765,D,-21.819659321883105,C,A,D,-99.95083033100312,1
50,Other,65+,11.930853255414744,E,-66.56682634445757,C,D,52.35203205228136,12.933188852132972,D,E,C,B,56.47712113844552,B,142.36502923817963,D,E,C,-40.08059487245043,1
67,African American,36-50,-101.00111458801256,D,-47.78598080165176,D,E,-45.98862823085769,23.208610248372946,D,C,E,C,-62.780804579524826,C,14.956449461023935,C,E,D,-34.4633629891466,0
20,Other,65+,7.75343491419131,E,-71.43175700741587,B,B,-30.66568388286795,28.60734331543811,D,E,C,D,-67.97178018539503,C,-174.78309262500846,E,A,D,-160.13220447337878,1
65,Asian,65+,32.84793726631177,C,93.82105717882699,D,C,-163.85147389176282,-88.46789771116475,B,B,B,E,49.90540151505402,A,16.28581458452635,E,C,B,-48.065266374680036,1
21,Hispanic,51-65,-151.6069274149765,A,66.87909629015228,D,C,175.25609623432243,7.210310103051023,E,A,B,E,14.768522386269234,A,5.2113340149456215,B,B,A,-180.01579714206076,1
69,Other,65+,-65.58876907543983,C,84.28470283256954,D,A,60.96826408890126,54.98407520912826,D,C,E,B,-52.28959447135987,D,-179.0840805935668,E,D,A,-35.26487511817747,1
96,Other,18-25,-139.79110027537217,E,32.9263236076208,A,D,27.647497229493105,16.548960589300997,C,E,A,D,-4.115555574928383,D,23.79792112533754,A,B,E,69.64822924123136,0
80,Asian,18-25,-29.616651294488744,C,-30.034861283759255,A,E,-95.19297996277547,147.10970566942225,A,E,E,A,10.745122482551125,D,-120.97085639087857,B,C,D,89.35582337270822,1
34,Hispanic,51-65,-113.16141157086082,D,80.5593435753119,D,D,31.837206289594572,-264.33257362115114,B,E,C,D,-30.30428106832709,E,-145.49137869276916,E,C,C,-36.728884206504304,0
94,White,36-50,-144.6418939461048,D,193.95166867001495,C,C,-68.9106581163212,-140.97468171828297,C,B,C,D,38.300581595615995,C,-199.51806275624202,C,E,B,82.2091552847064,0
89,Other,51-65,70.71263036570056,A,-6.559692263937614,E,D,-185.76661574200807,-45.986622940694815,E,B,D,D,-62.40797107682722,E,-154.71091805003837,B,D,C,-133.20147720185813,1
62,African American,65+,103.30960616427535,E,67.3262650693252,C,B,-114.5739204239893,-65.92568623774484,C,C,B,E,134.22057742715293,A,-95.08596679435493,E,C,D,86.5542130279548,0
75,Hispanic,65+,-15.996834315094544,E,-46.998007851638604,D,E,-188.19753723793076,-29.750418345422823,B,D,C,D,89.57502828514319,D,33.173330287890806,A,A,C,5.522612802335778,1
39,Other,65+,20.80102869783976,E,27.745750400629916,D,D,-163.39935653749643,223.70175657490998,B,D,D,D,-130.78117330474376,A,84.62380230296243,A,E,A,-171.91436801775345,0
42,Asian,26-35,35.975909354120226,C,124.41294218921506,E,A,-68.1541470492087,-135.67606668375598,B,C,B,C,17.18557095337301,A,-70.5010902090772,C,A,A,-88.4469021276578,0
37,African American,65+,160.4063360477709,C,3.3449122371328674,D,B,175.40069202805398,220.54401868424495,D,D,E,E,-54.18431757215302,E,-24.755217234987065,C,B,C,-100.29415424991042,0
69,Hispanic,26-35,84.62754218204223,A,98.75019989440054,A,A,-38.46928279554657,18.660476723267568,A,E,D,C,167.41873683552134,D,77.22403240335026,A,E,E,-8.532786713475,0
39,African American,26-35,-15.893097714490064,C,-23.3732598617527,B,C,94.9149337558338,41.156686540608874,E,A,B,D,70.82413947092951,E,79.82605686551904,E,C,A,44.90244546408797,1
32,White,65+,112.69374503600567,D,-32.89414652999375,D,E,33.48828625131199,29.66805795683838,E,B,A,D,-170.23783964413752,C,8.173408421986807,A,A,A,59.311909379011176,0
53,Asian,65+,12.740525030696622,A,225.43289763484458,E,A,-165.50582662189606,117.5525154194698,A,D,B,A,-96.54939721149762,C,-110.01629080846409,D,D,E,-71.67087237032833,0
53,Asian,26-35,-7.19399720982169,D,-48.536728134999315,E,D,-3.773161556985093,-111.85638027465762,E,D,A,D,-245.90423444715063,A,-68.4813837906103,E,E,B,41.2751534839778,1
92,Black,36-50,-27.93053413041806,E,-85.96791916314356,A,B,76.94747042736233,5.942719751135892,D,D,A,E,10.135504006095728,E,-5.8624618670221045,C,C,D,-139.24379623919998,1
78,Hispanic,26-35,-203.09919389096493,C,50.424633118431885,E,D,151.87806731688553,-124.09853008505598,B,E,A,A,105.72983490825611,E,32.402313424206056,C,B,E,33.73980490477963,0
32,Other,51-65,78.20279950412345,E,30.205063740055582,A,B,34.609948591778576,-161.53502505885098,E,C,D,A,-4.859948052540621,B,-212.38908922920007,E,D,A,-50.63970927802417,1
29,Black,36-50,-91.87971552581598,D,160.64847221505858,E,A,3.625332954656171,-5.747845923832156,D,A,A,B,102.12294892724292,E,46.90436559134878,E,B,C,-85.37454476461701,0
72,White,36-50,219.90419142798112,B,-90.90432553968397,D,B,-48.212281601715155,22.169806197034404,A,C,C,D,156.62700081481302,E,39.088706181837274,D,B,A,74.02202861640966,1
90,Hispanic,51-65,99.64154022069106,E,152.9889910500614,B,A,84.07119994632622,75.10178566056805,E,B,E,E,118.11378134199092,D,186.40098814727193,E,C,C,-17.41186695326587,0
79,White,51-65,-43.21931185694156,E,243.14779439098416,E,A,35.49913592646396,103.31463368876666,B,B,D,C,29.888816825712095,A,-52.643629254860066,E,C,A,-66.10928059756742,0
41,African American,36-50,-155.31622147007107,D,166.79452216113813,D,A,127.19751176840077,77.99176211066391,B,E,E,A,-4.410006360598559,C,-0.28404646891420054,D,E,A,2.1106577623833864,1
39,White,36-50,206.5680718496194,D,-142.7855156596275,A,D,-6.905401538823587,-112.98659137219389,A,B,A,A,-21.95049972642403,D,-10.323018830417606,B,A,C,104.34129995624568,1
59,Asian,65+,174.59263994531057,C,5.624245525131498,D,D,74.0702971403065,26.192844438462988,C,D,C,B,-98.79717741232625,D,-69.18322591415229,E,D,A,127.89960641821365,0
36,Black,65+,-123.2413748821082,E,-87.23889096768441,C,D,-221.6720761077723,-33.67261264234404,D,E,C,D,-61.639676938141854,E,-124.71932374971755,E,B,C,-102.24577188431168,1
64,Black,36-50,-39.26555760547779,D,-9.133625395862662,B,A,63.14483766317708,61.11130241269069,B,A,B,C,21.339335511328144,A,-78.04789380088508,E,D,E,132.5456331771054,1
78,Black,18-25,64.29647163338842,A,94.61932174605174,E,E,75.15966966156718,-3.305014007062632,B,E,C,E,-16.973738191733833,D,-126.42225701200954,B,C,A,-16.69896076985592,1
27,Hispanic,65+,223.42179419861517,A,-88.18203094641397,A,C,-43.83372073627097,-116.00492020224087,E,E,A,D,-230.4820856416673,C,-118.0318703898814,B,A,A,68.17636511597276,0
25,White,36-50,-39.31182131720571,E,-272.6677802208296,E,A,-88.1341730707357,-8.36227645701777,B,E,A,E,43.50859846926799,B,-98.28364231758194,E,B,E,-33.00970777729499,1
18,African American,51-65,12.757735651617635,D,-76.48544195189274,B,C,-79.13141526107947,163.13078707927647,A,E,B,A,59.70168705732553,D,2.104503778179954,E,C,D,59.01498986606219,1
38,Other,18-25,-42.88397127937189,A,51.56607621014682,B,A,176.52865828198696,13.082135195370114,C,A,E,C,7.186507149845419,B,32.62805395828779,D,B,B,124.30877041572003,1
58,Asian,18-25,-56.22117557626052,B,-93.57885478433772,D,C,189.85706287491192,147.14971637953283,C,A,C,C,-109.99992330529626,A,174.42791519892552,E,D,E,70.72059693823135,1
60,Black,36-50,-11.159907271362158,A,-9.70484079142155,D,D,25.55672399987446,-155.32123230571136,B,D,A,D,-16.12182954514774,E,-67.87108722502603,D,D,E,100.65938966397296,1
21,Asian,18-25,275.5311267514354,A,23.6802167418959,C,A,-33.25093666549835,24.64582340475956,A,A,D,D,-102.07582597554408,C,156.31289374548348,D,D,E,-86.39957887931769,1
37,Other,36-50,-125.26193676839176,D,-17.17359236140881,A,E,-144.4230185503505,-103.59375279555769,E,D,A,B,53.74476422466209,B,-20.15285988334555,B,D,E,58.61403438656,1
71,White,26-35,-241.4999047924989,B,-154.74868810026948,E,E,92.51655056193219,14.937099287771765,C,B,A,A,124.65924085453561,B,43.55036411172255,C,D,D,17.28259661394236,1
95,Asian,51-65,-80.9270129870281,B,-128.21342069440288,E,C,214.80936362737003,-27.454511680488245,A,A,E,C,-160.2628642009006,B,-171.3207771257963,C,B,A,-249.56628047478083,1
73,Asian,65+,-27.732312417167936,E,-86.70349112476033,B,A,-160.67037892451998,90.3817069113064,A,E,B,B,-18.517363909464777,A,-37.349986580856765,B,C,A,-102.36945793747057,1
90,Asian,36-50,20.319731978052587,E,43.32796882518358,B,D,15.195431735527379,-92.72379079969858,D,A,E,C,64.67537196131423,D,64.10180011333073,A,A,B,76.04653794468878,1
33,Black,65+,-4.585438748226061,E,115.88315454564062,B,D,-106.37467728860945,3.3523705359465,D,D,D,D,68.6950716781544,E,-169.31669670652335,B,E,E,-35.353028977662184,1
30,African American,51-65,78.43126594376665,B,6.813474052100145,C,B,-47.42994837663563,33.49958610198844,B,A,B,E,137.93507758634146,C,51.88841486455053,C,B,B,120.21146885893315,1
81,Black,26-35,-0.33921970491655684,C,56.05998484816846,B,E,-127.77020409587124,-24.46915726490828,B,B,E,D,-138.29931510092575,C,130.44008682505063,A,B,E,-120.33831486933289,0
91,Hispanic,65+,-45.74407564895189,C,-17.34853710878382,E,E,-97.38925850515933,84.13813959488542,D,E,D,E,-13.542256110362208,B,-67.42123589201184,D,B,E,6.941036121296464,0
98,Hispanic,65+,-121.60124326571666,C,-84.83188865307184,C,C,27.396337344879417,-36.73767452521504,E,E,E,E,-234.22857239934353,E,-108.18539450259487,E,C,D,-89.48024237578058,1
54,Black,36-50,-27.448572236324186,A,83.89934424154502,E,E,37.105381677335,-10.919172947887352,C,D,C,A,-219.36806343876344,C,-111.58104268166764,A,E,B,-3.5160115068021818,1
55,African American,51-65,-18.12137569984289,A,105.68126973994664,E,B,127.72941143019885,11.742752408216665,E,E,A,B,-34.550848398735766,E,57.84899902630938,C,C,E,253.30613821977656,1
27,Black,51-65,-35.57410016819315,B,-40.37257684540974,C,B,-29.109342810279244,-39.98900120121052,E,A,E,E,3.6173125446027807,C,72.03237412738326,B,B,B,27.515736295233662,1
45,Other,18-25,126.62290112315495,E,-147.45807861192816,E,E,-50.971184692116225,-78.0088076478386,B,E,E,A,-22.689075648477854,D,-97.92182707193196,C,C,C,25.963614699413412,1
60,Asian,36-50,-19.335913923827754,A,-36.21109354777697,A,B,73.78335854070066,-56.644341170262265,E,C,B,E,18.503850123020037,D,97.60683289079437,D,A,B,-9.607003992049021,1
50,African American,51-65,26.716802680088257,D,-0.7867254503202685,C,D,81.24453824591217,-5.6517676023076335,A,C,E,A,35.5576378018863,D,21.934949616130584,B,D,C,-64.01876724502984,0
78,Hispanic,36-50,64.46895230518895,C,-101.82464439425918,A,C,107.32096397430982,122.72662990800647,C,D,D,D,-52.93331589081033,D,-48.3714218403151,C,E,B,-97.34810684113363,1
71,African American,51-65,52.84470849773002,D,183.60915812711121,C,A,-55.679343588375964,59.61079060068328,C,D,B,D,-62.3627651503875,E,-96.0998834543232,E,E,C,-122.71431678935132,0
92,White,65+,56.59527826459597,B,-36.32492707114549,B,C,-64.45261746949026,-18.276565737312307,B,E,C,E,-189.68866666696215,B,-41.66843505519298,A,B,E,106.6812667065112,0
87,Black,65+,-13.46990034802564,A,47.56184171751003,D,E,-33.6629358006244,-15.073786152719448,E,B,E,E,-60.769187108381864,C,-12.187710527981254,E,A,D,54.6849045728913,1
63,African American,18-25,-57.71724480438017,D,-94.99672603740642,E,D,149.8109331437619,-237.40361207139443,A,E,E,E,-134.1822921179908,D,95.40329067655374,E,A,E,23.61238067821699,1
47,Asian,36-50,43.55133536849108,D,-37.451974869987794,D,D,22.40991499750291,-27.3754786358264,D,A,C,B,20.73873321427549,C,106.92250764149406,D,A,A,58.28391859824147,1
60,Other,51-65,-30.614281452725074,E,-85.95419306554584,E,A,42.180159143303555,145.9850757963642,A,A,A,E,-91.28305325108357,D,-19.45624907570469,B,B,C,-78.45995171562852,1
45,Black,26-35,101.95288530194149,D,-259.3734155471952,E,B,96.70969295731253,98.9053428990866,C,A,A,A,148.66425428489367,E,-132.52613505765433,A,B,E,109.35361062665937,0
36,White,51-65,-23.511986303025463,A,22.29163891109077,D,E,-142.81570356164835,-34.41817814731738,E,B,B,C,-69.26153269733636,C,54.31194082757356,E,B,D,-25.03333386660373,1
41,Asian,18-25,-109.19598326945552,E,-159.59973513161447,E,A,131.4794833282323,-186.137103771078,B,C,E,A,-27.98781514285708,D,-86.98186813925223,D,A,D,139.51261600285767,0
89,Other,65+,-47.23429556801982,B,121.57276983856195,D,B,41.117975382415935,41.08503929695907,E,A,A,E,-76.51527864115212,E,-35.61979385833452,A,A,E,-126.64896729839714,0
51,Black,51-65,-41.6458705111852,A,110.4388130842535,C,D,7.893575425799358,63.88212604446327,E,E,C,B,-42.896952606070705,B,-30.797301074175714,B,E,D,-20.074464703092122,1
98,African American,26-35,85.2529347850852,D,-35.89285670995642,D,D,111.97440695805663,13.563878061949486,A,E,B,E,77.51477583451172,C,-54.13431007222991,E,D,C,85.27530699498627,1
40,African American,36-50,-213.2117346342621,D,181.0698384818652,C,D,-164.30371768340294,-96.08388967304651,E,D,E,C,-87.99742439644103,D,14.857439442547612,B,C,A,91.85388440022018,1
25,African American,65+,278.11914358598176,A,23.414504180308175,D,E,73.59231975378717,51.99363137812561,C,B,B,A,-61.14421197847015,E,112.73007924140121,B,C,B,-135.50273972368655,1
35,White,18-25,149.59354347831845,B,16.589336343195733,B,D,51.56867281860452,78.31398896609673,C,A,B,E,4.741221051732135,E,26.513579445079476,D,D,A,66.62363547825586,0
99,Asian,36-50,20.920723280921134,A,98.50362836115868,D,C,-4.261633220805938,9.289226697741004,E,D,B,E,146.9380228049301,E,60.143458030647224,C,E,B,66.56194591195485,1
93,Other,36-50,37.00056248713429,A,6.807557218834326,D,A,96.35340944855933,-139.55301997905246,A,A,A,E,-142.1814346262741,B,43.89618221850464,D,A,E,173.20473986754234,1
65,White,51-65,-64.61415312584128,B,-87.4898337263186,C,C,-136.053321475277,-2.1970525060666857,A,D,C,D,-39.504554343550765,E,-239.70831531178115,B,D,D,-6.382161722013131,0
53,Black,26-35,-296.7541869457949,E,-2.1786313581252252,A,E,-29.35322104859872,131.9464197157054,B,D,B,C,269.9257812359819,E,150.5983522792042,A,B,E,-261.6900287712449,1
