civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Married,A,C,-161.91802884884908,C,116.95673804303004,-125.29693887992326,A,-91.18589977175773,B,-86.86000623227748,-171.25423666146386,D,-21.016123459666545,A,B,E,69.7492609538647,0
Divorced,C,C,114.44233148982195,A,-120.63137005463199,-119.42622834223326,B,111.25101821723091,D,-2.7459387125415233,-8.8998510712936,B,-112.7702010765803,A,A,A,73.55634489852967,0
Widowed,D,B,-152.9499916453828,B,2.717933903293921,0.2583907615037216,E,-78.9452406399048,B,-108.22636419842763,82.56840580581428,E,35.276901621143416,D,A,C,82.49584860870374,1
Widowed,B,D,59.698109452989335,D,134.89772286122732,-215.09091842733318,D,-95.95365158561937,B,5.369490770526262,-63.11797558728475,D,156.52194650761928,A,C,C,-203.0908387914372,0
Widowed,A,B,-99.09476647170207,B,112.64189221595113,-51.11625431997475,A,-25.715911113705747,E,75.41831797283713,-22.007164309899743,D,-18.10247174383027,B,A,C,18.866919444179885,1
Married,D,E,59.164133733719694,D,-84.84329371665221,102.18645653454288,B,106.7800820285295,B,66.52275207240031,-111.6703561662348,D,-41.59560018731419,E,A,A,14.152487757624954,1
Divorced,D,E,-136.67923478544904,A,11.166628864971655,190.21824580476456,C,-51.694181981711736,E,86.9733355956536,134.30117269535896,B,-57.94531824844419,C,B,E,79.72144546048916,0
Widowed,E,C,32.5817395145226,D,-64.99218059416853,147.90557686262267,C,-121.53624814920536,C,40.44267774368602,162.62916735178027,B,-4.815754980673668,C,C,C,-102.46605853889692,0
Married,D,C,52.141422971868515,C,-108.73126296058888,-50.03436209729606,A,-34.70027554823376,D,60.91377023062804,40.6500848336751,B,-198.9920948873739,B,E,B,45.506959489503245,1
Married,D,B,181.57019231111528,C,-14.17640201140126,159.40101034378756,A,35.72861810059652,A,178.19556239408413,-63.16960534785457,A,-144.42254910342734,B,A,B,59.11851566880749,0
Widowed,E,B,-182.2719109414566,E,174.78309417004104,59.39368550105421,D,199.6762017548833,E,-22.880639836009404,89.88022179139308,E,-140.47792896838885,A,C,D,-190.04533250958065,1
Divorced,D,C,-67.45699845364939,C,-61.70313805088049,14.22137139724889,C,-12.377730904339993,B,59.81796856149462,6.2375697713915805,D,-123.66795401657271,B,A,D,53.934053675626224,0
Divorced,E,B,-152.09819427632488,D,-42.76243401375527,-21.94699059231279,B,-21.837751149735602,B,-38.4569278762278,295.8425182335218,E,35.82623044299213,D,C,E,53.35631795356714,0
Widowed,B,C,-22.81695415962553,E,-36.686074302565785,-132.3245273981877,A,-144.9900374954572,B,-107.79696599340971,20.32211756757353,D,140.18279596967403,B,C,E,100.12081528593507,0
Widowed,E,E,3.8239669905291596,B,-100.62427828388019,-65.06942041723939,E,-174.8676269635316,B,63.507051893790155,-165.99022087308913,B,-4.819880070826957,A,C,A,-60.47208427262838,0
Married,B,A,8.325844579771667,D,-113.39330210797793,-121.26194095781557,B,123.98698826706578,B,-53.333937500133686,77.76521282364942,A,8.708019015907546,D,A,D,-132.53607021987506,1
Single,D,C,-134.0347207119616,D,60.62246655350108,197.71312473599014,E,-59.204446260859896,B,137.0407772818095,4.308645572295026,D,74.75272162312436,E,E,A,-95.90542830014641,1
Married,E,D,-40.459143500257795,D,-127.46355980013347,166.5134741897816,E,70.40110871012529,D,84.98083427598131,-45.68922985425304,C,-43.954931816823134,E,A,C,156.8060296986779,1
Divorced,D,B,118.01977361442853,C,-18.976884956540346,-7.00643168814669,A,-56.20281487775923,B,13.849777988456438,-131.07195931512481,E,90.15847162829793,B,B,E,57.19913030665782,0
Divorced,E,A,0.9720776075742208,B,-15.38420343534834,-28.38819181350977,B,-174.23843783087858,A,-10.014165106034975,50.17509087784787,C,-23.541576576773508,A,B,A,22.695976738049083,1
Married,C,D,100.45348350241945,B,-53.08430012249528,94.59496587424768,C,0.3156397029504875,B,-78.98806326668365,-3.4615850610662635,A,-31.237100373840505,C,B,E,105.98201730616208,0
Widowed,D,E,44.09085142145644,A,93.42829227628341,34.90741017377102,E,-101.52413127098023,B,18.670432686620718,-126.39869701598585,A,114.55509329960047,E,E,D,36.10944842009849,0
Single,C,A,-31.356866996103715,D,20.310018912084818,74.75342835045065,B,-37.34162347879176,E,119.67183323171568,-55.226033639812314,D,-46.45379301412036,E,D,A,-93.15512877884264,0
Divorced,E,C,14.850767810145877,B,-77.9820143982323,157.43107634639387,D,92.57014909462333,C,-76.57281351089875,113.84127372104015,E,-62.06933995285716,C,B,A,-20.64822211441198,0
Single,B,D,-70.39527091244231,B,-120.78103109638896,-3.7006124963059723,B,-4.775898372086697,D,-43.00231753332668,-2.854495046513035,E,58.458662309798605,C,C,A,-131.1702956099853,0
Divorced,D,B,-0.7280344889762965,E,-39.53208868210064,8.660499095701205,B,-33.78687731556888,E,-18.163510052046735,-38.00413701497579,C,176.14876231214663,E,E,E,-153.6450465831622,0
Divorced,B,A,-84.94218637366446,A,-48.60232493699688,-93.55016049558239,C,-24.6845326451167,D,-148.39739982157587,-144.74667827605353,D,-165.2252281252782,B,D,C,-117.04306930186435,0
Divorced,D,A,-252.70824867316054,D,104.2008343130015,164.03740346041727,D,-147.35154811964628,E,-182.08138879887622,0.5861028678576435,A,66.30045613767145,D,A,A,64.74664680644403,0
Married,E,B,42.11653387358453,E,-61.97852935479753,-7.1176305616938675,E,11.10905168727886,B,100.01265625961975,-86.17080132101988,E,83.24065048520573,D,E,E,-18.581931204938257,1
Widowed,A,B,-15.694289034152659,E,-7.132200992621013,-199.31991827534304,A,-95.06484292174848,D,-47.36927975953049,184.4093741721528,C,-38.51611210766004,D,C,C,-217.7592247406353,0
Divorced,A,A,-266.224757193761,D,-5.621152790478517,88.8652399584774,B,134.754663387694,C,276.87166788825795,-92.75162600126633,E,39.357963730946146,D,D,D,-84.75995985176014,1
Single,C,A,-117.39541604191747,A,-7.070232732026552,10.112819940366155,D,-149.8387081987848,A,124.91837189872273,75.64731830086106,D,-93.51824324192978,C,A,D,4.311692154541744,1
Married,A,B,9.746180895774808,A,-51.041318374624524,-68.10284300065537,D,-7.114228525010042,E,-1.6497187897971277,-109.51654336935658,C,-65.20361965190334,E,B,A,5.251179668001207,1
Married,D,B,-22.317149440584934,A,132.35726054306977,128.0483002286271,E,-72.66242607582029,E,37.01077219535605,116.4282818596917,E,-56.38023594654135,B,C,E,59.42840871025696,1
Divorced,D,E,88.52243409008548,D,114.52476877713933,-126.98997796235827,D,31.41663842255349,E,24.047575640544437,30.08982538903456,B,-13.260838467056733,A,D,E,-130.07966339658392,1
Widowed,A,E,91.7853278701829,A,-44.854327979109485,59.719226779755,D,47.42344842654756,B,-108.24911173918996,62.847205036516996,B,-60.900232930150665,B,A,A,212.7679676238273,0
Widowed,C,E,-130.843718616689,A,234.82687921926768,77.37600323225315,A,-9.645486572045966,D,-32.65170024596981,138.51586413287257,A,169.21082257071114,C,A,E,41.67839333330779,1
Single,E,A,100.56740096787726,D,13.626308645871438,-215.61457347847121,D,-194.26618128500203,C,-18.53460378457482,20.090545404528086,A,-60.688361039074515,C,C,C,154.36705047676605,0
Single,C,C,6.0566106077695965,E,96.50403440517215,-34.504803417249164,E,-113.7997244213351,C,33.178112240650776,16.37962900478025,B,-28.648924554345456,E,D,E,236.26250597563535,1
Widowed,B,B,-101.0770928691911,C,-5.5690151002910016,53.17979380298128,A,117.77341764424027,A,68.08932545838734,-54.095320717136,B,75.9462671463088,C,B,C,157.40274678943103,1
Single,D,B,-134.95788566436738,A,-24.96533899099251,-41.190239448049745,A,-52.42026882438681,B,143.85259077611443,204.13487475645704,C,26.330442133271703,C,B,A,-236.69328589092407,0
Single,D,E,5.591246168352499,A,-152.71872994201024,86.87133609834783,B,144.5012653085824,A,168.16820060854445,71.60278790189797,E,-105.03387329368259,C,C,C,-39.16119600069972,0
Divorced,D,B,-253.89353714954743,A,-208.71628537898036,205.51983267956763,A,-160.89469369297308,C,26.482923240039725,10.390074118249242,C,45.276106075432914,C,E,D,-206.9430602925022,0
Widowed,D,B,-2.7506789501859132,E,18.297793254449303,-124.70826579495142,B,-26.138659145989696,C,-124.39047006449557,-87.13412049458135,E,-79.1181879409034,B,D,E,-20.425653617874058,0
Married,B,A,-28.827467358597332,E,29.54229630279076,-18.534205989218076,D,17.986324494397195,B,-16.653123690945172,16.990089792158127,A,-75.98974791057157,C,D,C,34.14272515806575,1
Divorced,A,E,-108.20514612423591,E,-211.97196962698013,213.70649613856304,E,34.02034161303556,E,-174.85328788955624,39.63579033140723,B,-149.6041301839923,D,D,B,-58.753106715746426,1
Divorced,C,C,-263.44294106420233,C,-190.98662943906882,-112.47576015733547,C,-45.42805911719483,B,216.73291468735871,-166.62257853130345,B,-44.29375346865627,A,D,B,124.70843231911218,1
Single,B,C,142.8457245933806,A,133.46617007373925,19.404702728258005,E,9.989594418812686,E,-193.29079833414028,-91.38584693430977,A,-54.34363929821343,C,D,D,131.55553381343427,0
Divorced,C,C,27.082565925781584,D,-134.00256536680752,9.875735572486663,C,-114.17542386673499,B,38.49094201499842,-4.535286232700776,B,86.51597980330862,D,E,A,149.2662993536509,1
Widowed,B,D,235.87012295965897,B,17.888793839174507,-46.058084205420826,C,-93.14352750840857,D,-137.67824384766126,-34.12508295706547,A,-48.9934659602109,C,A,E,72.17542780647325,0
Married,B,B,-19.488385710511608,D,29.649623281514202,173.96072828143716,C,9.930415283810753,B,-139.82763653651352,28.745602756046257,D,73.25935188635549,B,B,C,35.984324320537745,1
Divorced,B,D,143.97890550661228,D,-76.34209895064085,12.364761032480805,E,62.605125172312206,C,-123.97970008679953,64.16313696904281,A,17.920662294011077,B,D,E,62.60099236983015,0
Single,C,C,101.44936296110896,A,-104.2924137599079,7.195039880086062,C,12.518871214308765,A,-1.0635261047342435,-141.74769933834557,B,-140.39493501655457,C,B,B,-236.15604874993238,0
Widowed,B,D,-84.36985033390461,C,7.44613252197956,-108.33371210369745,D,100.55683770883961,B,41.355133538026514,79.35167940037647,E,-42.52995128739102,A,B,E,-96.05337439711835,0
Single,A,B,-109.89634231652371,E,-13.924999086871342,178.81474815827966,A,24.312895441534124,B,159.7091459984763,181.89255408325528,B,-104.97190239147204,E,C,A,41.050278971276484,1
Divorced,D,E,-25.92499345846642,B,-16.90783772397805,-32.12266093148569,B,196.42482823832333,D,99.55279737217583,-43.153434670354606,B,22.86338371867494,A,D,E,-10.448200861352722,0
Divorced,E,D,170.67020847305886,E,-94.04399238002577,7.268440496301029,E,136.74238378816074,B,-18.43789831707197,-22.537798924234973,E,-15.726941474567235,D,E,E,46.57515338468905,0
Married,A,D,87.23448982613296,C,-86.76968839431107,125.4584638298799,A,-28.879754766511397,E,173.84254704565495,12.242187355516911,D,72.67108753825666,A,D,D,-2.685754769043567,0
Single,E,D,40.16511291574812,E,-129.01145906930282,-8.266419973609853,D,-12.108724451201944,C,35.282873424804414,-119.7695216445378,B,-6.935648373922055,A,D,A,-26.93566541514849,0
Divorced,B,A,-143.31719781622246,D,-71.5273234520661,4.457702012351383,D,-135.74438141440353,B,-158.867373804184,6.791336249969647,A,37.48924289849317,A,A,B,170.3914429426237,0
Widowed,B,E,-14.365971975133524,E,-7.677168770180572,-101.67676383401809,B,100.73877712692175,A,-11.708651892690773,-12.361588410166782,B,-103.76037979062913,C,A,D,38.30519026144761,1
Single,D,C,-26.784361283619052,C,-92.74217970014638,-138.66320684614172,E,135.0158235816915,D,-80.826943192355,-15.587019684288665,A,-19.795027742977815,E,C,C,-123.11361954145248,1
Married,A,B,-17.415622725704914,C,-94.4371851094618,186.58174959696763,D,91.87963358203682,C,10.440593640896026,-177.56366272736818,D,-14.267533386478453,B,D,C,88.27735804543431,1
Married,C,E,138.57031105026658,B,-165.9568676570674,86.3273620716642,A,-53.00353295657906,E,106.84122652697583,-16.472230171074795,D,-190.45560979876026,A,E,B,-6.545109215563414,0
Single,B,A,-250.29569338315812,D,56.84360997059874,25.344827533506358,B,57.76476472376314,E,-113.36951157776495,-31.619262680687658,D,61.17903532728951,E,B,D,89.44950255129076,0
Single,E,D,75.15210336404003,A,-6.6212996868781655,-35.79599187259362,C,176.39884327051308,C,48.224989033262425,51.17771761021971,D,-219.5989209688066,E,A,C,-208.97762423810903,0
Divorced,B,E,-82.40399630395171,D,-13.318354146787776,-74.74763816512665,E,115.22050578539427,E,-98.52685399772498,-72.3544441375255,B,52.46182367149832,D,A,E,-104.9771408963164,0
Divorced,D,C,2.4088929156425665,C,-5.026222342543539,95.25803531546083,D,-72.07458551514023,C,51.437870937906496,-73.8780122021151,E,101.29636714994791,B,D,D,-15.52065510593531,0
Single,D,C,175.99330894919632,B,-36.91355842484324,229.2486276038292,D,-132.7224069548048,A,17.60938257112585,51.534860282184866,C,-9.574394072858244,C,A,E,-131.15646066628707,0
Single,C,C,99.1905216390548,C,-151.43311659550994,149.60322268514557,A,-31.435148740440038,C,16.958758508686486,-96.18736545745301,A,55.51844768283218,B,C,C,19.20453893124881,1
Single,A,E,0.8749760116196414,B,218.19692169080528,260.88993543095415,E,39.61654531275553,E,63.16873993816442,131.13183175698657,E,-8.805222234563354,E,D,E,-46.389732697552475,1
Widowed,B,C,-38.25555352339584,D,59.74347076717218,-16.01318799245912,C,-76.23533889036435,D,227.66490377798704,55.81278490574463,D,83.2811756602855,A,D,D,-239.02428974394718,1
Divorced,B,E,180.36048852824393,E,-237.1715607052011,65.33651015566913,B,-27.31620677039308,A,71.86692737389208,130.015004743951,A,-50.60060829148445,C,D,C,12.090479570216939,1
Married,D,A,-142.61560579781136,D,63.63954923327307,80.39171516657771,A,14.263683747122963,B,51.00771481095674,129.75723524499548,B,247.13352072694784,C,E,E,10.55079043509191,1
Widowed,B,D,51.83863633160595,E,-36.68493922320419,51.60554690079977,D,19.115990072063198,B,77.95593336444763,-39.94289758689782,E,163.09487272152677,D,A,B,-39.44240002306956,0
Divorced,B,D,114.00793001969845,B,22.79655903706125,-63.195590908784126,E,-24.705379140688738,C,-100.67571072832256,99.65657151367274,A,144.58797391659596,D,E,B,-100.83927714386233,0
Widowed,C,B,-74.51604510789723,C,126.4619967851536,-189.61503349998324,E,78.38472386109311,B,100.97955217810706,-137.46224478341392,B,10.823170088458092,A,A,B,86.22137261570683,1
Widowed,C,A,107.93795554745896,C,-41.73344693506074,-4.8868325171856855,A,-59.981732735274264,C,55.50825532661799,-18.235947308842523,C,0.8068479055812587,D,E,C,-37.41301598319432,0
Married,A,B,-14.28665313536706,C,-19.77757366656482,95.93826056080998,E,38.70115250809745,A,-3.1365017968418076,89.58059941824204,B,-111.38422949136506,D,D,C,97.27078233911367,0
Married,A,A,-15.176557969613444,A,28.224339933926178,-0.5671577818949611,C,10.343811314766441,E,-14.739450823795721,62.74999315827223,D,99.82548460284846,C,E,C,74.55618198507483,0
Widowed,D,B,44.581724493110585,C,-130.29533655006458,-8.489004997114115,A,-45.56788847825117,E,42.80849461562268,-59.48256188609539,E,-53.21533452573891,C,C,D,27.9754375423148,0
Married,D,E,-57.32822685968496,B,-98.16026797510126,109.29896593097108,E,-87.29116239668897,E,30.841621074119978,23.80256241161337,E,16.81549145614903,A,E,C,56.063724899705804,1
Single,E,B,42.067075012069836,B,170.49980527963214,50.32898629013339,C,-45.23938549887348,B,-60.650245392682045,-51.710196501280116,B,27.767369241541928,D,A,C,18.352042969488053,1
Divorced,C,D,-21.796749361506,B,-39.48666161241868,-105.93672906857594,B,68.89239107693426,B,22.750781177174147,-52.704409567175546,E,-95.33101128020634,C,D,B,-148.642602547518,1
Widowed,A,D,22.4805580381149,E,1.7060139621958896,176.42253895261305,C,-29.92650377046249,C,4.9854651275699,11.096688443348079,A,17.779722613467943,B,C,E,189.86648023575276,1
Married,E,C,-6.03907681279668,A,-28.404303189089582,168.6909812489229,C,90.48088369679428,A,-17.988992104972013,82.4238478825882,B,144.9912449447547,C,A,C,-48.53083093639861,1
Widowed,D,B,78.54743828443576,E,174.8263953671665,-54.579731004281584,D,118.32811827659128,B,-73.39448217519646,-16.16612656224483,C,75.56826266289247,E,C,C,36.86131747406345,0
Divorced,D,B,119.8253242114605,B,92.26899922326517,182.54179640426528,E,14.335992899445191,D,-154.05294756442046,74.19212167239517,D,-41.565824190744635,C,E,C,-9.293728139388922,1
Single,E,D,-248.420934169545,E,-128.7583672953726,89.19086596571394,D,54.578638103402156,A,195.91421067384954,98.73166590349484,C,-260.7467393998968,A,C,C,-60.09010132847536,1
Single,A,C,134.85446145441327,B,32.27690661996763,53.12208053671541,D,-78.59365559681194,A,-161.23954799603607,86.93177058210495,E,118.46951751913312,A,B,C,4.702398615378345,0
Widowed,A,A,119.23051914856502,B,23.43999635807493,-2.9122739966968143,A,191.1202454575638,B,54.56480250413043,127.44295332278861,E,-109.34402382903545,B,D,C,-3.712350435878469,0
Married,B,B,59.101365652379926,C,112.42802961521923,-25.53383756231518,B,93.60404544261341,B,57.0467235503233,85.38914859326529,C,229.06953013393058,A,E,B,122.8989430626417,0
Single,A,D,146.9673427714542,E,136.40351591587216,180.2455643125514,B,-62.61623434141299,C,-129.55779101533616,130.9538258177669,B,-28.736560565401565,B,E,E,13.03018796310128,1
Widowed,C,D,-138.42008737626276,A,-101.78261185794197,109.96907450782531,B,50.46692395582547,E,48.534251672299696,93.5340301035254,B,-14.238816116823392,D,D,B,-21.230967916599194,1
Single,C,C,-17.52176055860346,C,80.0198015859476,1.1978682385000414,B,111.827074473723,A,-46.07136944927226,-78.92083103132583,E,133.4105595549671,E,A,B,7.460026809167935,1
Widowed,E,E,48.99047411894089,B,128.32919753174465,-95.55294232748706,B,-205.4425962095003,E,-73.62149701166938,11.05291116052509,D,86.34103557664365,A,C,E,41.44863043596821,0
Widowed,D,E,69.16073846881987,E,102.51067457201964,1.9855151735021972,E,-13.908779395951429,A,68.54191726672406,-10.578258819459814,C,2.5903446134110704,E,A,E,-0.14664666470906315,0
Married,A,A,-133.68248123878388,B,-35.91474064861082,-136.76574211337325,D,18.71423895119566,B,-102.62139094095797,-67.85664034405107,E,-6.869990615921559,E,D,C,149.90817563439828,1
Married,A,D,-165.5903514674124,B,-90.542622082034,52.5335687259391,E,-50.50155546960868,C,56.27304409194198,-100.320297245367,C,-6.424944688042398,C,C,C,77.91980972878137,1
Single,D,C,179.73302398701378,A,83.67571189856832,-17.045734422947,A,156.1376008639352,C,-172.52190998529957,-66.92805137898488,B,2.126587250564995,D,C,C,-83.30167350372926,1
Divorced,D,C,34.85251741519386,B,18.308954858567443,241.86492301868384,A,79.89956759074482,B,52.687358650525404,-110.8838299836417,A,-82.13651317803449,D,E,C,73.74471652858729,0
Widowed,D,B,-153.55089237068847,D,-102.34692657514736,-121.18285730698999,D,-101.2420133463493,D,22.620422461670515,-104.62435796229998,E,-32.641477249997756,C,D,D,-45.52776553361102,1
