handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Physical,17.62163952122908,-6.268127006150749,A,E,C,128.19413224221003,-203.57569513287618,0
Yes,7.851803109911843,210.4247301734655,A,C,A,-111.52009768225189,95.71861347970069,1
None,97.07418303709471,46.82024641309725,B,A,A,4.784807217639801,196.8035647073105,1
No,94.77068531688288,223.53664604286578,C,B,C,18.220946703248625,11.438603858977247,0
Mental,102.52361263700058,50.71341402206338,B,E,B,-196.33894832945145,-0.21162495544441393,0
Both,5.13065165341617,-43.94127171607352,A,E,B,82.23306467936516,51.22611528924723,1
Yes,192.28596823670378,22.443567785473036,D,D,A,-94.56778919348447,-111.71552196276404,0
Mental,27.88826060517261,-113.8778348519192,B,B,B,-35.58271189802501,121.52065680971043,0
No,75.00890609265562,-122.61635867156329,C,B,B,67.16455955679834,-50.088330952602675,1
Both,-105.51930766021165,85.08771161794088,B,D,B,-103.99221745738893,-58.02132925092559,0
None,46.05342361840825,-8.420953650965608,B,C,A,-85.44587337586466,143.28765770990765,0
None,-58.796628437968636,143.9766778358993,B,A,D,-104.6506991891279,-45.88772731755585,0
Both,59.95314639601196,-172.20295684193044,E,A,C,30.479146126856776,29.603793918076814,1
Yes,-6.347160312380098,-69.7654751472649,C,D,E,-144.1108186893269,-209.33246312418981,1
Physical,11.937935807058448,59.179626312955136,B,C,B,109.35280908905527,-24.519583053122233,1
Yes,95.46797543654111,-85.82750418900962,D,D,C,-84.8286717115844,-118.98590092661958,1
Yes,-33.335210613286826,136.3817240225749,D,D,E,181.51872344723415,18.33816973990962,0
No,74.58953414612404,-112.16931163909113,A,D,C,-126.1986399868896,88.18841494010155,0
Physical,141.6116743623536,-66.76175580663288,D,D,C,-19.829187569289513,-11.045639842266006,0
Mental,118.88663373873369,-42.624223488502466,D,C,E,-8.566143858137027,195.3489930916261,1
Mental,-82.37676464415247,-125.07299428149818,C,B,A,-21.29833844764566,14.354720756073618,1
Mental,164.0889092287377,77.711261591471,E,D,A,-28.27094705525188,-67.23144411757531,1
No,303.09219313970084,35.48987867719589,C,D,A,-111.58923182368865,35.10523190430986,1
No,-95.84754364614831,-11.267360865133572,D,A,C,-136.837581512915,-173.7043826749973,1
None,14.229969560194814,-13.323575651689007,B,D,E,-41.735593705361936,-70.75155337819523,0
Both,85.80235002832445,95.05259860810047,D,B,C,-78.58847263930133,-105.39913099198908,1
Both,-108.33073806479526,-7.9160171996101685,D,C,B,35.53086730923907,65.65194985283294,1
Both,65.40058812756394,-183.32246442914385,E,A,E,70.20002427831793,-43.457980352299714,1
Mental,-15.845679440791956,-59.388113360865404,C,E,C,172.65472708433606,-4.791995324569967,1
None,-140.10748079130255,63.149969458520815,B,B,A,-110.65200485370896,12.970324675995043,0
None,131.6450662015453,-19.424665336649877,D,E,A,-99.31862588739358,75.58477125579554,1
Yes,12.427234483006306,38.28833652514262,C,D,D,-32.121908526717746,-86.326626898571,0
Both,56.201556445102,-149.62508879594995,B,A,B,49.13356379932233,-22.88216408450743,1
Physical,71.31361736737833,-172.5181905631648,A,B,B,92.95526100246302,-49.651712759853254,1
None,-103.3472589518881,-9.367873925304258,D,D,D,-18.60001622347081,46.47161838403511,0
No,13.356873875212374,28.185430284865394,D,B,E,-58.4053560639613,9.901453037138076,1
Mental,-40.9701416040386,-135.17341802225985,C,E,E,-9.574003828862475,58.77867585276299,1
Physical,126.95971705945368,-223.72161200082425,C,D,A,102.61679998014111,75.37623878148734,1
Mental,-104.74799706038726,113.75128624809108,A,D,A,120.59773162963448,28.51345795048028,0
Mental,-70.10888802747199,-72.00307743284938,C,B,C,67.55702142516108,27.853287149944634,0
Physical,6.909417369689787,-66.51278525717241,E,A,A,139.56168319979483,-15.78414311557853,1
Physical,180.00296259020857,65.33056530272174,A,B,B,-30.071021959233953,10.042749788333536,0
Yes,-89.50667769247457,-71.4630380099957,D,C,A,73.3636048080071,57.694617629130796,1
Both,-113.4108582264031,42.823113322267204,A,A,C,130.95487049784796,-4.731401994064147,1
Mental,-219.53631118193368,174.93735498495414,D,A,B,-8.976071162569873,-197.0401432658427,1
Yes,64.03133553006278,72.46711094440775,E,A,C,128.88985735445954,79.74742794904718,0
Both,-115.13749485431215,41.846434955992336,C,D,D,69.47595182615434,-111.90794460758615,1
Both,16.781850080658895,44.598742740444166,A,D,C,-23.181969660516955,-75.59730636851974,1
Both,103.42327933815201,-10.966171090907675,C,B,C,70.36618465951582,-249.85322124888793,0
Yes,-46.850037133607245,159.081488465374,E,A,A,-104.3530893417731,0.5950976038273393,1
Both,109.02694585530259,114.42105300087448,A,C,D,-18.325454716181806,-59.798810708069404,0
Both,-91.5595573014757,-3.8565332405205455,B,A,E,34.93447115324297,-106.40398330491905,0
Physical,-191.6359697299948,-147.30795891467167,C,A,C,147.35283942481865,-29.261503570730913,1
Both,-38.14127870993661,20.547611151563537,B,D,B,-107.29379608980696,-98.29075046652534,1
Yes,-52.255537963013246,24.622152774235527,E,C,E,-43.6517025458214,95.65848640240205,0
Yes,-108.93919910636862,-80.66804361393002,E,C,A,-13.461050897313132,-178.9948572211145,1
Physical,109.65515210485093,-126.05917346273796,B,C,D,63.8512551021706,21.870116801889434,0
Mental,-107.63723495375959,-46.919741934931764,A,C,E,-4.994795992484595,56.14535861699977,1
No,-149.60874801309444,170.64703542917488,A,E,C,122.67254371727263,31.64130021213242,0
Yes,29.759802098308068,-0.31451828871136245,B,E,B,-22.329758005058018,85.91637424230905,0
None,-167.8412897812625,47.46307506958039,E,E,B,28.136851357633617,2.282052598760062,1
No,42.129646916947884,-14.705324572227655,E,E,E,31.948312155426663,29.376674797747615,0
Both,24.710300125985444,-52.270399610677195,A,C,E,48.30116806481833,120.33092932354921,0
Mental,-25.581282240063864,-230.052163329593,C,A,B,40.6804413169682,38.04642143250461,0
Physical,-60.58703794650384,-141.86808251898938,C,D,A,-34.844098914197716,-217.47690508381496,1
Mental,32.573958764910586,-76.3565448832951,A,E,E,79.84721805441201,78.59234557222686,1
No,-51.60749258959743,120.3291459102554,D,B,A,-3.399183586176923,-41.73491548117691,0
Both,57.803657999459126,64.88405794505663,E,C,E,-19.005139428260126,-121.36682155451413,1
Yes,-281.37706178818223,45.97558308340512,B,E,C,-115.94088349397407,-124.9929312770355,0
Physical,129.88172204687902,247.21142364955665,D,D,B,-64.53171268740051,-28.09025701846212,1
None,-58.126423495461935,-64.69252015543292,D,E,A,-95.67850726029394,-11.206318846798654,1
Yes,-164.18919457815463,-20.253678272517277,A,A,C,-34.972224640959716,67.54479149223242,0
No,72.58669870827624,24.175697770070887,E,E,C,-108.08681788347671,32.313123774203625,0
Yes,-73.56776373108889,-22.266336848479718,C,C,A,21.54397271215003,24.154146418557435,1
Physical,-44.326736444183254,35.26460448328023,C,C,B,51.2536159029579,87.24781818049716,0
No,54.162048629005135,66.59786833662812,E,C,B,25.34191896439412,-118.64531734337346,1
No,-14.284581909341624,-63.91819610333002,D,C,D,174.35882143711058,21.102730971389747,0
No,33.414762128307174,10.450453554470892,E,E,A,165.3353338753265,23.99037496018504,1
No,-127.12672166549372,19.276884319038253,C,E,D,46.01725659728539,-100.01639023184497,0
No,-31.698543478471876,62.46113868103917,C,B,B,37.263271910110404,130.90485016659647,0
None,-48.58690603629129,80.64080360063305,A,A,D,35.91556013088903,-19.37131455104651,0
Yes,-22.79995675379723,-79.640636075946,C,E,B,199.59866573818715,73.95643721280315,0
Mental,-109.9221876727313,66.06225683229005,C,D,B,-46.852452992521485,36.52370626381453,1
Yes,44.67298471657798,-57.31233570839499,B,B,B,14.442052375347448,105.14361782721156,1
None,24.564666425458988,-8.282110001847585,D,D,D,-249.34624972351318,-96.73700986344231,1
Both,63.32270448527505,68.21153370030247,A,D,E,-65.5751808677963,-32.573508731721454,0
Physical,39.9238897177671,-20.650937065946152,C,B,B,-209.51263296949838,-104.25946236105163,0
None,39.29278742148181,14.848464170697056,E,A,A,-55.38897743643917,44.004418310076204,1
Yes,-106.25964720522853,19.292855977853822,C,E,B,-196.49079241017853,-95.34300888767464,1
No,134.60623646580135,-18.04725349493552,B,B,E,-103.93368898039755,-11.290509961556488,1
Mental,-7.156974627979397,-110.47595625901123,A,E,E,-63.331552172007285,63.1944731655892,1
Yes,122.35968055483757,93.03863356309644,B,E,E,-95.16891570964098,-42.24483227031162,1
Yes,-25.81542976980319,-178.2230552753092,C,B,E,-49.28796673073191,-145.337836856556,1
None,-313.06945519389745,27.087502153119374,B,C,C,208.6752735998711,1.2604740963106054,0
Physical,-115.45247446923864,-49.41276523588146,C,C,D,57.128479413955425,-146.6818546794838,0
Mental,-133.89595502633787,-13.404202516044448,B,D,C,78.54379227775607,-27.12696071284962,0
Mental,-2.9448661657285946,-29.790423523895747,C,B,C,-70.77521083946017,22.265780286981705,1
Both,20.904810654775027,148.7434551955494,A,E,D,-61.97370924590532,168.9073706731356,1
Mental,139.94989117748327,31.23841982817662,C,C,C,-89.91613381901787,-73.79163906907237,0
Physical,101.36596117602916,-130.60034241632596,D,A,E,87.75526864542357,136.85974583800126,0
None,-19.609553451993357,111.82765276631959,A,C,E,160.52433209890344,8.353406345556245,0
Yes,-83.65415963198899,28.358375818499614,E,B,A,62.80050993394172,-29.76906005434723,1
Physical,242.07160052877632,48.04660154067405,A,E,E,109.96988817332225,55.15039213081039,0
No,-231.34032701352552,-91.52758120492422,B,D,D,2.9186532899977564,60.87586393551791,1
Mental,242.453180866871,110.35443291677845,C,B,E,45.862592416958194,-153.53765976204784,0
Both,-17.64405590902359,70.34748082159697,B,D,D,-90.1359878611991,-84.34592785049566,0
Physical,-32.33758715946144,-26.509989231873433,B,B,C,-25.109151040820226,95.85135332058299,0
No,80.40293863483707,15.442106361207838,C,E,D,-181.50732735014864,-17.45210905548995,1
Both,-296.0012519044166,-149.68432987462666,D,C,E,118.23729020378997,46.91480106356512,0
Both,172.06456134208295,107.01299132894215,B,C,A,-30.40605446515111,-40.74164313854216,1
Both,78.07404590727633,-114.16696102479465,D,C,C,74.341345772957,-174.26216160721896,1
No,-56.13346531453966,-22.76250618765062,D,D,A,-90.90217161377741,104.94822827895128,0
Yes,60.06629825779649,-106.10323026038242,D,C,A,-42.88806616648663,46.83574227427351,0
Physical,-71.47427457658613,134.2866304129028,C,D,D,-52.83270614026664,-21.454330122052728,1
Physical,-95.77089391066409,-8.935517336172612,D,D,E,54.861225761638046,248.73150045496274,0
Yes,83.37565615824481,72.8320269373874,B,A,D,63.1196691569035,-147.81966856635574,1
None,-13.356087424301224,5.179398836379103,D,D,C,45.001654034792146,-10.146064672787716,1
Both,61.57259526496544,-48.16027123891145,A,D,E,-42.71700155829562,-79.5854424923279,0
No,-80.01751938096957,-7.871826748629886,A,E,B,107.70547454272472,78.03345838411167,0
Mental,58.61640618488197,-30.10310579589732,D,B,D,21.247266550318763,179.71710114282885,0
Both,-96.26910179156451,220.96976510665579,E,D,E,115.32530630878146,-20.920891653401725,0
Physical,-83.0551454106987,137.70794558098362,C,B,B,57.041484168064514,-33.03545514242843,1
Yes,27.748601828013054,58.94331694885451,C,C,B,87.9435324188512,-28.407294853799804,1
Physical,-43.79161878692381,49.4267826691308,E,B,C,-41.718720046094745,13.61488166273035,0
None,9.233078972035898,160.53565165220328,C,D,E,-0.45690839062221067,-22.948658719713393,0
Both,-142.38618737814275,192.22757044904418,D,D,E,126.19591721564163,-137.10907268428102,1
Both,-152.2414173421169,14.58772023353308,A,E,A,-102.97563232130393,54.75460831992479,1
Yes,-40.346581344565365,173.88296916750699,C,B,D,-107.26532233838424,-46.237865439275524,0
Both,-6.938357525215415,-29.856134853741402,E,A,E,29.63121556758454,51.761616156740665,1
Both,-85.75316878048548,33.69615139668764,E,D,B,-8.150672874895475,65.58785539247994,0
Both,92.3511920867189,20.46183499450216,B,B,A,-45.005195872976095,-154.67095203823976,1
Mental,105.174517918931,-44.33127516123962,E,C,A,-37.515821521704424,132.793139416666,1
Mental,-44.14629506255117,-25.15034662319166,C,E,A,88.18869352756334,-26.545321868343603,1
Physical,30.356723450308152,136.28192791635612,B,C,C,55.26327871852165,-157.2640735992199,0
Both,67.49674238590659,30.41786322354316,C,C,B,-45.736903410414584,48.47186734198263,1
Both,-3.0796732797878987,-120.00098806007058,E,A,A,12.108183805041914,-141.50329402354015,1
Yes,12.998110929005554,-20.150352721651565,E,D,D,151.63476257034569,-25.013573181658643,1
None,-188.24359497192444,12.063675520173007,A,D,C,90.78465788603017,63.02704167409531,0
None,-18.23222005466894,-108.57149743633919,E,A,E,166.9959173023558,-128.2568671510026,0
Physical,247.0473545545784,-71.27649528332343,A,D,D,-41.89644156313939,-9.5366167469504,0
Mental,151.6749756229042,55.80290251724123,E,A,A,280.5594786213073,120.85047614789983,1
Mental,-208.80022592949592,-67.20284517026062,A,C,A,38.44111171163947,-3.1307920047908935,0
Yes,158.1870588573747,-37.723066515641065,D,C,E,-55.13776633260042,85.27179592276013,0
Physical,-11.3261530122374,-22.112391968329565,D,C,A,20.854780644884787,-131.50090633511255,1
No,-151.49336114690786,0.5917861804259974,B,A,B,138.71627630225655,-28.236106935009374,0
Physical,-185.0425265745063,-4.74719405376386,B,B,B,-164.29751632596964,-133.31187859434635,1
Physical,-75.87014901081768,61.50946549984667,B,B,D,108.06304362068637,36.22189517179689,0
None,63.99360197121862,-77.73901767992926,E,C,E,11.723243404389146,-60.55556217015117,0
Physical,-47.13974799573946,139.25735004954157,D,B,A,128.1443916473233,-88.41923194771535,1
Yes,-31.25520349962913,84.86949690478035,B,B,E,21.585737294868157,65.19602575120066,0
None,131.6225170963954,61.78985569886507,C,E,D,72.89903657349168,51.516287148291916,1
Mental,-50.60074958845136,140.7004014808172,A,C,D,-99.70428045474856,155.79742623422,0
Yes,76.28911845664335,-174.1670336271596,A,B,B,-30.74157077444834,136.12231970949787,0
Mental,30.03160189638276,46.91549485140672,A,A,D,-4.645397825078339,103.85332593098815,0
Physical,237.04889944536794,114.90546353392244,E,D,B,-100.01923947921686,15.407333444179432,0
Both,-225.79147906910003,-54.010752866008424,A,C,E,-82.21965590676203,-27.038497131821426,1
Physical,49.837771482963824,32.42876849185882,A,E,A,-119.22147734455572,-28.419636161175692,0
Physical,-12.498130094737071,28.329298094866722,B,B,A,102.10693269945617,-1.8320928434087447,0
Yes,6.963766177830062,-17.92791234695287,C,A,E,-44.64511288593773,-159.8322903983203,1
None,130.38989728564138,-202.2136246881534,B,A,D,138.81634849648069,44.40603750087259,1
Mental,27.487338481664874,-6.3931694459900115,B,C,E,116.89526336912553,-251.87587307572014,0
None,10.375367363360862,57.474532465820346,B,D,A,-1.8549915493359284,93.38753062756098,0
Both,-172.55392087489398,51.809412318074266,E,C,B,-58.278089736356684,157.08999398054218,1
Yes,-86.08706542886078,22.164080125935055,B,E,B,74.26403512176196,128.86329933375112,0
Physical,-45.57080990818066,15.543887354774885,E,B,E,89.92532732186262,-69.30001004501524,0
Both,-145.3193042290175,198.24178607786624,D,D,C,-108.28148851365447,153.85124390162923,0
Both,181.48592460216878,191.8568396627474,C,C,B,-28.643485453505036,104.97507891846168,1
Yes,110.2520187983308,-103.09998440580435,E,C,D,-172.87367094699331,-113.26893964124342,1
No,-50.8004447129492,27.28370883981762,D,A,E,66.99117374339033,144.88583665651473,1
None,-139.04183531959038,-42.7022939290229,D,E,A,-88.85960493861802,-104.56708207056073,0
No,105.77294715255177,-22.14790087265035,A,C,C,-109.55226201799535,82.79802274691242,1
Yes,-89.74118372400656,-7.128934373115651,E,B,C,-58.70403237386464,222.7846079262643,1
Physical,-13.13216494268914,124.8053766753326,A,E,C,277.7748722034926,217.60104022890144,1
None,7.767148241060694,102.26306393923727,B,C,B,-8.575429173792626,79.45827445427828,0
Both,-47.38732431971145,-0.2996595836532569,E,C,C,1.7336187562719725,-28.111803802110458,0
Yes,-7.666707491125427,7.045684937955659,C,B,C,226.25770739557095,-36.54596747735379,1
Both,-142.4494580085694,-30.542780535405257,B,D,D,267.9284798397196,-18.279079623490553,0
Both,41.86760203231556,-64.51509799319422,E,A,A,43.425261757476456,-23.07796741559396,1
Physical,242.41100497045198,-172.14135782401186,B,C,D,-54.34462004899186,32.09381044656171,0
Yes,-151.0208478639474,131.58630199831228,A,D,B,56.157716552838934,98.8306577709841,0
Mental,138.95901924726707,29.277928187884523,E,A,C,50.609840801520036,-46.03703199108659,1
Mental,30.240072258274186,161.98950786939022,B,E,A,45.79400985309842,47.7588851684052,0
None,-256.8420138891602,-84.39912803270435,B,A,A,-208.92231715443305,83.03860752707855,0
None,12.880978885617392,-159.4902375788406,A,C,B,52.61425740001473,72.44124638042102,0
Both,-33.31261263990113,83.30614456747097,E,D,D,48.39199098252806,53.694178715931386,1
Yes,-75.43530632416102,27.634993412242327,B,B,B,-188.15752119030336,6.071833644840149,1
Mental,-137.15489157671513,158.16417197005833,A,C,C,68.8892332465269,-44.67873206555593,1
Yes,36.87535804903437,-173.0042149266495,A,D,D,59.989534044325296,-170.9997953325257,1
Both,41.980370141679465,-121.64921981873698,E,E,E,115.10130991375691,99.59967574393215,0
None,170.56277155709293,-42.03757635050805,A,E,C,-30.72587180525132,30.77502445537872,0
Physical,18.5971414396924,-10.838122399630908,C,A,E,-17.996878851549628,-34.82252113423151,0
No,-129.17832073585373,62.817698335322106,A,A,B,27.65172969374981,173.19687469589348,0
Both,170.42593094606616,-176.81601054468433,C,D,B,69.82759306432517,23.105089228636093,0
None,-218.40547901972403,-128.4066810488582,C,C,D,95.8362163454017,-65.04077715396268,1
Physical,-20.195803539350145,61.00501263912387,D,E,D,32.76699779761356,-30.76255874929244,1
None,11.628150230529219,75.8456199928452,A,D,B,53.76039129116326,10.52981875361424,0
Physical,-20.31060178295936,-76.69601988650172,E,B,C,137.26329546832736,-114.95492292357419,0
No,80.10255960728723,-99.50161064648636,C,D,A,136.74983862524545,22.783330529198135,1
