age_group,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
36-50,UK,B,-63.52453011474941,A,A,E,73.60976375207706,C,-157.57265018057336,68.3029175351403,B,-35.460578911004255,A,E,A,C,-158.9001306532378,1
18-25,Other,B,-146.81362567990166,B,E,C,-86.73448828640352,E,125.22087808184537,11.265136806186355,B,131.06458236043036,C,A,E,A,-46.87737455226274,0
36-50,India,D,-47.20152915021721,B,C,C,255.76326571939623,C,-55.13196108156148,59.33345206153376,A,-35.60785443689553,A,E,E,C,-29.600175941504748,1
36-50,China,E,-50.745928359803806,D,D,E,98.09064743149659,C,61.044746491033685,-48.46358908170969,C,-19.283960181526226,A,A,C,D,55.49891672577893,1
36-50,US,C,-84.63765426460064,A,B,D,117.99820310086947,E,91.72600130350416,-113.39604806949428,E,-132.54891773344178,D,A,C,C,37.47228709235784,1
26-35,India,A,-62.69538413152296,A,E,A,29.52191709800288,A,160.82171330599226,109.68836109306179,C,51.13143084862695,A,B,C,A,-24.010078918582586,1
51-65,Mexico,D,-2.2825389000980167,E,E,A,-0.534927546982737,A,91.28170716171736,8.40726342447922,C,-52.40829733620905,E,A,C,A,-163.75733441207544,1
18-25,US,E,91.98676168959892,B,A,E,55.160289714022184,C,-154.9530657007916,75.37550744477102,B,19.37928820588864,E,B,C,B,-28.599154662506855,1
18-25,US,A,-80.53852619214345,D,A,A,-85.47821716482215,E,-95.48669850430397,29.110744926142335,A,-32.56429515282182,C,A,A,A,-56.906882756677255,0
18-25,UK,E,76.62033474347358,C,E,E,15.887122250238214,B,-46.20342951521618,-127.52285372839933,B,82.50988322101027,A,A,B,E,-205.84052711665072,1
51-65,Mexico,E,40.22456754764614,E,E,E,-81.39145932295041,B,-34.37086996783762,79.04026481460615,A,-10.948915209849327,B,C,E,D,176.23153462170012,0
36-50,Other,E,-3.1200186400976686,D,E,A,127.41785221149252,D,-171.95870300080685,-28.624565923978878,C,-54.51815761683396,C,A,D,E,-136.9131505843263,0
26-35,US,A,-78.93786396380149,E,B,A,-94.22546355141857,C,-15.00196529413568,-198.58132444806597,D,-40.228609430833465,E,A,C,C,-81.10477798349145,1
36-50,Brazil,B,-84.56943892997877,C,B,B,-234.55224213922966,B,146.18291532761302,11.972600003925873,D,19.14918661864025,C,B,D,E,-29.458376414439723,0
65+,China,D,32.691016067378314,E,B,C,-106.28465127054885,A,-19.20029702766186,-68.38529607666364,E,179.5816682648293,A,B,E,D,-97.82805161426718,1
18-25,US,D,-118.36201771353177,B,A,C,349.7367462983417,C,222.86345875309607,5.87959766014795,A,-1.7868793042691726,C,B,C,C,8.05239207989092,1
51-65,China,A,64.28220213144743,B,E,E,61.816163382071586,D,160.25778080570464,-149.81582546032456,E,-15.305205324502346,D,D,D,C,-216.22003960779034,0
26-35,India,E,88.36175000164663,A,E,B,36.60877781807443,A,-14.050572110990023,-81.92853891295539,B,-193.57890727298044,C,E,C,B,-124.36555559448223,0
65+,China,C,48.454376920853406,E,C,C,-79.709673784318,D,-75.5478205870139,-88.63094545019337,C,78.9690176236367,D,B,E,E,3.9591269419841564,1
51-65,Germany,B,135.85896622703143,A,D,A,178.51922361730365,A,-40.90917527563923,1.485037375012038,B,-99.04903752608362,B,B,D,A,-114.46347827378919,0
36-50,Other,E,59.43339361968878,A,A,E,-105.11302629505177,C,-147.17311289461298,80.82363852212981,B,50.85152451744743,B,E,E,A,-9.59110058258469,1
26-35,China,E,109.1370630222525,C,A,E,-31.107902574278583,A,49.15603674270585,25.937643364816626,E,-58.73200616600016,B,C,A,E,105.9666645192953,0
26-35,Germany,E,-76.54950418034763,E,E,D,-91.25908481241586,C,-274.0117045510787,81.30308357443181,B,2.8621867644135586,E,A,E,D,-80.73298851091978,1
18-25,UK,B,-102.02453717137718,C,D,E,-104.97194766434231,D,123.35708607211171,-248.59337962361536,C,70.5482583886531,A,C,E,D,55.65565222729105,0
65+,UK,D,-75.97464521183512,A,A,E,52.22931987997798,A,-162.70445836694512,106.12753814770014,E,80.0162690618889,B,C,C,B,22.983687607137437,0
26-35,UK,A,-52.87116133620082,A,B,E,63.009198671024876,D,-131.24441170863847,56.893512856792704,A,10.274053881244056,B,D,D,B,51.78513778101882,1
51-65,China,E,-106.92575731823682,D,E,D,58.11835937476902,C,-20.792324257819622,-30.863491852692114,A,148.97111908456,A,B,E,E,40.340085670402345,0
18-25,China,C,-172.25614045291283,B,B,A,113.79707016085179,A,49.92161069034846,44.610788591915856,D,-71.58882759244392,B,A,A,A,-217.6084506808782,1
18-25,Brazil,E,-12.963070531449858,A,B,E,-90.48961479426185,C,-6.06661122956732,131.21161997386562,A,102.8657836651998,A,C,C,C,37.21233264609652,1
65+,Mexico,B,-34.35297610936659,E,B,E,91.95920816239753,C,50.660918257975275,132.06661402533132,B,40.03062594988363,D,E,B,E,49.136965792166265,1
26-35,Germany,A,-91.60574909540081,E,E,D,-21.95958821124839,D,-28.703351520456167,51.09109078162947,E,110.7047660348349,C,B,E,D,86.02276167986302,1
36-50,Germany,B,3.101257848308706,C,C,E,50.284428814411,C,78.10190844005672,159.49099746444867,A,13.43175605162273,A,E,B,C,-42.848016097731836,0
26-35,Mexico,B,31.71493421028366,B,D,B,-22.15708319556668,D,156.48846629887788,-0.5514332122738254,E,24.5324980207123,C,A,A,C,-31.797630521951355,0
26-35,Brazil,A,-73.10652328115532,B,A,E,48.9944560776369,C,75.69044333269663,15.011053447998135,D,162.19269249610676,C,B,C,B,8.263696696921876,1
36-50,Germany,B,-98.89222930821352,A,E,B,-177.27547393482297,E,16.252656422239852,63.62041731817322,A,21.764644618606308,D,C,B,B,-39.49826300286416,0
65+,Mexico,B,70.77423928424939,B,D,D,83.14218552294227,E,67.05414832480207,-101.14907267494738,D,21.41090959068238,B,C,A,E,26.96892059417625,0
65+,US,E,-80.65995607089617,A,D,D,49.24536800834359,E,-93.09447296468859,-26.264165784280184,C,-30.999811369672653,C,E,A,B,-168.60144910441483,1
65+,Other,B,198.08546745365481,E,C,C,72.04587895942083,B,25.952543060717975,-30.907929912402082,C,-56.382312446627914,E,D,E,C,78.38872861057989,1
51-65,Mexico,C,16.021703078725295,A,D,D,-11.229342484357655,E,-155.5648470527308,18.579108167531498,B,-66.13427990051255,C,E,A,C,-62.817923350896784,0
51-65,Other,B,-154.53379810958867,A,B,B,-72.0526452211762,A,125.94635169838175,130.74870836312334,E,6.69323638323456,B,E,B,B,-99.72787949428638,1
36-50,Brazil,A,142.5725879805609,D,D,D,101.20753978725891,D,-115.41680433883073,-43.29712064147862,A,-76.70592590110854,D,D,D,A,103.27259064517382,0
36-50,UK,A,167.02136331496484,C,E,E,41.55601326457278,C,-64.01677853020993,-149.51586930369712,E,-64.31389390545237,B,A,B,D,-2.385304642191596,0
65+,Other,D,66.77917492872275,C,A,C,-97.40313024145222,B,-69.82645896755987,-55.42797665603868,A,37.93820756649078,B,E,A,D,-4.8837622285870985,0
51-65,Other,B,116.22193966820333,D,B,D,-50.136609672424136,E,-8.119960736136662,117.89285659369015,D,5.788324832406935,D,C,C,A,39.82578192306672,0
36-50,US,C,145.99098248778796,B,D,E,11.95676498312825,B,38.04359442350139,-37.33686525895074,C,29.76369459005716,C,B,B,A,33.836873954409825,1
26-35,Other,B,209.2507205904226,D,E,B,69.03498589804144,D,9.263538578662446,-21.682116314689797,E,-169.91968355386842,B,B,A,D,-27.000187219938926,0
36-50,UK,C,-7.601159651018101,D,D,C,-35.40854457756152,E,66.72732870843474,60.74583667719118,E,-96.66438872668347,A,D,B,E,-36.931424252711196,0
65+,Germany,E,-176.41871378461977,D,A,D,-18.03146219694653,D,87.51207366924581,26.34872509803186,E,-54.08188385440808,C,D,D,B,124.91482203425497,1
26-35,US,A,-12.231377349487262,A,D,E,-63.01697323283083,E,87.26754650274538,-83.55745851027069,D,-148.68977034823533,A,B,C,B,309.4505782696696,0
26-35,India,E,82.51326608564497,C,A,C,-24.5161387923454,A,54.54815631781067,-42.377198818829314,D,87.09101711845186,B,D,E,A,184.53863814049777,1
18-25,US,C,38.167694436888056,E,E,B,136.17353576475736,B,-128.8786504229868,-245.18539103823196,C,31.06999063647478,B,A,C,A,262.6858972184939,1
26-35,UK,E,54.32940789026177,B,B,B,149.53072402122635,B,92.14296404470966,2.1330123210970338,E,25.82425874630972,A,A,D,A,-30.809457643860906,1
65+,UK,D,4.93974188421236,A,C,D,-12.023796260673512,A,-24.820328296342293,-5.769098737498666,B,22.697645682799,C,A,A,A,-70.61085041890233,1
36-50,Other,C,-36.15951047481875,E,A,B,91.44126811793353,D,33.00032518554494,-44.38850338015675,B,55.10162426216498,B,A,D,A,-126.72541969643254,1
51-65,China,C,221.3108373174029,C,E,D,-40.5338824516248,C,-11.946747973526833,-99.7216203270773,E,-164.09731862795917,E,A,E,A,28.1002814437074,1
65+,US,B,-75.2906148191846,E,A,E,-125.3654230286442,A,7.136500203995849,52.03876893423993,D,136.9370095814639,C,C,D,B,-103.52982019467744,1
51-65,Other,A,135.40325094498752,A,C,C,138.37667835138765,B,68.68980344308117,19.824793241806418,E,-91.71290179359914,C,E,D,D,-62.22985879209446,1
26-35,Mexico,D,56.80825824173643,E,C,E,-29.500917474168936,D,-84.16500100467889,-174.0346010767926,B,128.85516543923302,B,D,D,E,91.14657894942705,1
36-50,US,C,15.734720612053119,A,A,E,-47.84001384635716,C,-3.75604732029218,42.567895155621414,C,11.212706112352173,A,D,E,D,-41.40477826287617,0
65+,Germany,C,-191.5765312711033,B,C,E,78.02067172364117,D,-178.5477929096039,139.28956266233078,E,17.060556276244164,D,B,B,E,21.361452891728625,0
26-35,India,C,48.036832418964245,E,D,A,-65.79941653906019,E,-99.67461202769383,-90.65110073589616,C,41.06124411041668,E,A,C,C,46.11254755231772,0
26-35,Germany,E,137.22887880401817,B,E,C,92.6554318437198,C,-89.21974850147281,0.5553939092004697,D,64.96065235644663,D,B,C,E,96.01587876634214,1
36-50,Other,A,52.746115285534444,C,E,D,-68.62524557265888,B,8.08433702454805,-210.66260540730406,C,6.396622039218689,B,C,C,D,141.3672495346919,0
36-50,China,E,-60.5451456491775,C,A,D,57.87648675200609,E,-20.916808338315242,220.11084571328587,D,-127.21845431246534,A,D,B,C,-77.85680419193605,1
26-35,Other,A,139.5688624757909,D,B,E,60.02368441308644,B,-160.64652648849594,-210.32870617710765,A,-131.65402744962728,E,D,C,B,150.1255265512756,1
36-50,US,A,79.13601317025064,E,D,B,-32.52381489437265,E,97.64516856862134,-83.07829131356198,B,-9.803206533071267,E,B,B,D,-125.11670488054314,1
26-35,US,C,-36.974170203899185,D,D,C,70.79388357600087,B,-62.23855565696059,37.09119122845151,C,-140.92325451564625,A,A,E,D,-98.31919156706088,1
36-50,India,A,-118.52153908948786,A,E,B,-23.4324738929165,A,133.00068380120015,31.14610100520741,C,154.38002089248488,B,A,E,B,125.82997726162057,1
18-25,Brazil,D,-54.61763529770563,D,D,C,-156.26302066194825,B,136.18097224773584,-46.468229568644595,C,97.0074030590622,D,A,E,C,-28.225237321390072,1
51-65,UK,D,-12.017471275178202,C,D,C,15.444946214677197,A,89.7346279043048,-121.22010662947366,C,-103.24129541263262,C,C,A,C,-7.9858025590672606,1
36-50,Germany,B,131.92666754708324,E,D,C,-132.46807151948613,D,-6.184147513487867,137.5096492685773,B,-110.54360991171752,E,E,C,B,-92.86466319212361,1
26-35,China,C,-195.02955140879016,A,E,D,-65.28351266180977,E,64.5997698067579,-35.20644588140669,B,66.15615446606753,D,E,E,D,-113.05274214906579,1
36-50,China,B,-148.28799753428495,D,E,D,12.786125469893866,B,76.03588718289825,-93.37819097506824,C,144.82350939022032,D,E,A,C,117.71910154843388,0
65+,US,A,-58.99128191020707,A,B,D,4.701145442108181,A,173.97863069779137,14.539551077515775,D,75.18730790510921,D,A,A,B,150.97432587402534,0
26-35,UK,A,79.34705391848352,E,B,B,-106.97660060337384,B,-26.816683997766503,29.76902327026784,E,-100.73240882013388,E,E,A,B,48.895458483413655,1
18-25,Germany,E,27.135525875863813,E,C,B,235.13915423385444,C,37.631810278699554,51.440930047782906,B,57.23342225149025,D,C,D,B,121.92461454219266,0
65+,Mexico,D,54.19054219470594,D,E,B,74.38517631103113,A,-100.48366677675,124.88350320133002,A,-73.75299410867187,A,D,C,D,-13.425488572032277,0
18-25,UK,D,-109.25214832686356,B,C,E,-95.08708355912826,A,247.69974170345313,-69.30311001859293,A,-19.474649847975297,A,C,A,B,148.50331993233456,0
36-50,Germany,A,54.15485203965823,A,E,A,-25.041663238045196,B,-43.41982731893606,113.79726803158351,E,-126.81678979608562,D,B,D,A,118.09772440157096,1
26-35,US,C,70.54696172285891,B,D,D,163.0423021981196,C,5.087129227945753,46.79169011381784,B,76.06549005325525,B,A,A,A,55.72447786039899,0
36-50,US,D,-27.411141509475133,C,B,A,-99.35809180808877,E,-17.783196235670285,57.773867042629846,C,24.533442744835902,A,A,C,A,-221.47603610686372,1
65+,Germany,B,204.57633181772943,B,D,E,109.135957456612,D,177.21877317658178,103.38722270114482,D,-67.57808716243652,D,A,D,D,-29.868629070473613,0
26-35,Germany,E,60.05593170413245,E,C,D,66.31470967063632,C,39.012303041094945,80.87563466791332,C,103.22406209335962,D,E,B,B,69.23026949063316,0
36-50,UK,B,125.5768129927916,A,A,A,20.09944833930561,E,-35.05311272795488,5.799205672255054,D,-225.98709396817273,B,B,A,B,70.31662000883166,1
51-65,China,C,89.65589062396803,E,C,C,-34.36376678782898,E,126.62358692093854,-170.07019457098076,C,-187.45620276726993,E,B,D,C,-40.82897146512574,0
36-50,China,A,114.35345321546131,D,D,C,10.135389534550585,C,-120.78603266837322,47.42195269874746,A,-107.3454458964464,D,E,A,E,150.2467916157956,0
26-35,UK,E,91.60288823640182,C,B,A,-107.52183022674826,B,-35.37494307374223,-147.6426183986568,C,-44.327055741909135,A,C,E,C,-1.5227554440619469,1
18-25,US,D,-105.18067661422366,C,D,D,-95.5551855052677,E,-34.59356102780027,-244.07161324560082,B,-99.25812897829357,C,C,C,A,-67.7238431683855,0
18-25,China,B,-18.21876859074761,D,E,D,-46.393457491386336,D,21.049156439376336,0.0517222318332368,E,160.44194885398178,C,C,E,D,104.10960547384892,1
26-35,UK,C,163.063914326145,C,D,C,46.187629301469755,D,-34.32593070738562,-73.02286440362991,C,111.8263826921031,A,C,A,E,2.0841205071428552,1
36-50,Germany,C,-62.7123418597485,C,C,E,-20.858841696375137,A,-13.989465814184351,-21.097019710775047,D,-123.74208470077686,D,E,E,E,43.67654677818093,0
18-25,China,D,4.891348217261657,A,C,C,-146.26101750241324,C,93.82939807817803,18.07250178294883,E,-25.461374098813806,D,D,A,B,121.79179377128986,1
36-50,Germany,D,93.18846825865863,E,C,C,-4.219737208918127,D,-155.8960813863543,-158.65272817336063,B,106.30673054567042,B,A,E,E,-10.031868996449335,0
65+,UK,B,-90.44099244643064,A,D,B,-19.126292979379272,C,211.7877216127382,130.92791539220806,E,-57.04845996193377,B,B,A,B,1.4247215098131611,0
65+,US,C,37.05705920486578,E,B,C,65.55838776759263,C,146.8680891536553,-40.35682089092777,D,-76.34842057461299,B,A,B,B,66.40918288585621,0
26-35,UK,E,17.393837939881426,D,C,D,-128.56113298162145,C,22.836496532757305,184.50084254888247,D,102.42811142595458,B,D,C,B,-138.00306566066607,1
26-35,Brazil,C,-130.44458310655077,A,E,D,6.643568048173849,D,32.5736404816966,-12.01673864419772,E,-29.298117230213595,B,A,C,B,-95.74588646748352,1
65+,Germany,A,157.36606676350337,B,B,E,-11.72380599279418,A,150.73345727677028,34.035472953488295,A,103.01595849401434,E,C,E,A,-59.71547000340147,1
65+,UK,A,-108.48453127413774,B,B,D,137.54584716148187,A,199.5992689655131,72.09310998208423,A,-88.00653743014541,B,A,A,C,-91.70638958839858,1
18-25,India,D,-160.02167241566409,D,D,E,-157.86627274961486,C,-117.40070080565359,106.59869557762502,B,-179.14857148216404,C,B,A,D,43.209648028001304,0
51-65,Germany,A,102.02200113812532,B,E,B,73.37177256549214,D,-41.36723895943362,-86.19181477290368,B,-65.43267415875518,A,C,C,B,4.880280572935228,1
18-25,India,E,-90.78470114470517,D,A,E,136.6828624778611,B,12.607165252880298,-28.950943036928006,B,99.7571436712684,D,E,A,D,-12.014653437014816,1
36-50,UK,E,23.585852742734776,A,E,E,79.181510391866,D,17.128173758834762,8.614460175699833,E,38.80172026142123,E,C,D,A,161.9028946382094,0
26-35,Germany,E,113.96212744416934,C,A,A,-175.89142167767616,D,-66.15262170554526,35.089963267696085,E,131.79918138617677,E,D,E,E,-113.79396428716704,0
18-25,Brazil,D,64.99299716867813,A,C,D,-96.83387580842083,A,28.55415139244463,-29.774818592142754,C,45.4799463546805,E,E,B,A,34.29254293238065,1
26-35,India,C,37.77178717080101,E,C,D,62.198175247268814,A,98.6448156704143,-44.300967871779804,D,13.571027955845677,A,B,E,E,-77.53549836942565,0
51-65,Brazil,B,-199.008346438614,C,B,D,-37.74129469968513,B,123.7113445703086,-21.453668731277993,D,-54.30844632540713,B,B,B,D,-91.32066594065088,1
26-35,Other,C,94.67431121509279,B,A,C,-136.03857171228398,A,54.60098683611352,167.19584441851472,C,33.00334256672661,B,B,B,A,-51.12079626877107,1
26-35,China,E,-163.91873010830932,C,D,C,149.8709584861211,C,-0.9699240806498487,-37.34568333648141,A,-118.92237705557147,C,A,C,A,-79.30800225054827,0
36-50,Other,A,170.24846786201553,E,B,E,109.9069057061843,A,-98.73613385305356,19.37339522983596,B,-14.371612039143494,C,A,E,C,-34.44068279330955,0
26-35,Brazil,C,-134.1653936352357,D,C,D,-91.97175462146845,B,110.22622205585841,-26.811316122572197,C,-76.5757905738972,E,A,B,B,-62.60058267376352,0
18-25,Mexico,D,-33.886462206638654,B,D,A,233.22347767614687,B,-99.54554266917778,21.538959480767215,C,-35.07650410463288,B,D,B,E,51.65138334037859,0
18-25,Mexico,D,20.144311278239893,A,D,A,-88.8346159166757,D,-64.49981183241238,-171.06617471956486,E,147.07846477358902,E,D,A,E,3.9822592686789955,1
18-25,UK,A,-1.8449024323191363,C,B,E,-19.584029191460324,C,24.98027244131771,90.21029645895563,D,-103.53405527989767,E,B,D,B,-44.94977269583813,1
18-25,China,B,33.23997429750368,C,E,C,33.19842865151388,D,59.835751531368075,-45.50822929518497,D,197.85803942330466,B,B,D,C,-115.74821482407332,1
26-35,India,A,87.16433899546988,B,B,C,-33.10274330566547,B,59.15479399798741,-169.70566357654462,E,47.22173832458115,E,A,A,D,5.873876795349279,0
36-50,China,E,-89.7748521660926,B,C,E,196.736153895849,E,-152.72747353664818,-31.216117697792516,D,34.07905167329781,C,A,E,E,77.63236571246223,1
18-25,Brazil,B,175.70895369150387,E,E,D,31.127724188771893,B,-36.401582574530075,6.506115353577302,C,-53.03464599263133,E,A,B,A,-37.97451043305553,0
36-50,US,B,4.474593482682772,A,D,E,-7.022809187444675,A,2.2301382518106783,22.516094587908285,B,-34.45388062210705,A,B,E,A,-61.03211442003554,0
26-35,UK,E,-275.9089843201268,D,B,D,-53.40975534099211,D,-120.0877703183834,-93.29089445442249,B,-18.024507557008782,D,A,B,D,159.42187735277696,1
65+,Other,E,-150.6055231543111,E,A,B,218.67447010234886,C,36.970842889009084,-21.500363256757044,D,-191.47287963131063,E,E,A,C,-272.3100155929233,0
36-50,Germany,B,1.6596346090937815,A,D,B,-2.2483672448558605,C,87.14088589729468,-105.36509432714476,E,57.167016374211435,D,A,D,C,-25.921626710190864,1
26-35,US,B,164.37167507266156,E,B,A,-45.104928157475854,A,117.4131661870635,84.05464538105551,E,80.39112546281515,B,A,C,A,127.1085658086958,0
65+,Germany,E,33.35569509755115,B,D,A,36.8962701191378,D,6.948851539182602,36.96077624732181,C,-139.05379230633503,B,D,C,A,-22.895610726152867,0
51-65,UK,D,-219.19058829795563,E,A,B,-154.64910815957847,C,-95.38859106190351,97.00812787361134,B,71.64471745841058,D,C,A,E,-50.94070701506208,1
65+,Germany,C,65.5008452954855,B,A,E,-34.382498581216,B,-80.64214325413775,35.18773259232347,E,13.068547729022772,C,C,B,E,-38.90094168019923,0
65+,Brazil,A,45.8429318577386,B,C,A,13.905616470534445,A,64.32219029894524,-77.20262485841917,A,163.1854146221188,C,A,A,C,-117.75505465163216,1
26-35,India,D,17.618454592610806,A,E,C,-115.66630848129613,E,-129.5584934793953,29.384683799307986,B,-87.0415646848371,E,E,C,B,-122.41948553206248,0
26-35,Germany,E,-186.48649699525427,D,E,C,78.85377792792173,D,-170.35948127195584,-137.86973160986713,E,87.83131965786481,A,C,E,E,-45.05488504637034,0
18-25,India,E,8.955145590647614,C,E,E,-8.145252996290791,A,-3.6700252995215976,0.25367707170395337,A,43.07569765585858,A,C,E,B,-55.84403109005187,1
18-25,Brazil,C,249.1442333062169,C,E,A,91.27118756026131,B,153.4887911095462,129.88867038752892,D,180.8930787331226,E,D,A,B,-46.51519511153514,0
26-35,US,A,-192.08262099986683,A,D,C,-13.786843192743433,B,-74.73113801971537,-93.30904579786339,E,1.6950002801467123,B,D,A,E,-165.92163130708028,0
18-25,India,C,12.848960658040445,C,E,B,102.82759179843318,E,-38.37439860572773,-34.40197442122271,D,-100.24020853004158,C,C,C,A,36.0715519413471,0
36-50,China,A,2.3004553498214904,C,B,A,-78.03667023211668,A,-20.111875471927014,-11.0713413871769,C,106.5351509093961,D,C,E,C,21.16365434093008,1
36-50,Germany,E,20.990904138254717,B,A,E,-50.111227296076855,A,-100.58455095552559,-77.08719355804956,D,-50.89984872744883,C,A,C,B,35.74627360195587,0
