nation,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
US,Jewish,15.848725809316782,-187.49057665430698,-32.58117572886078,33.92670476166658,C,-273.54771396510023,C,C,A,113.37182781727222,32.98292085469197,105.36388510167257,-97.3168777200152,D,1
Brazil,Buddhist,-136.28659884441615,57.38712571225134,-39.911698799077385,72.59513836407237,E,157.30380396750692,A,E,E,-47.98741442856653,-56.02791516562663,17.965647728817054,-33.33249905916384,D,0
Mexico,Hindu,104.74915269921863,-184.28359873584273,-46.618245057957424,-29.995883478627334,D,-43.934658144123695,C,C,B,211.83523686844094,-2.752382226998177,-112.98984544866397,60.82464087744849,E,1
US,Christian,78.79665689846415,168.9038284837256,14.39605285267936,159.4231199371481,D,49.78109171278945,B,B,C,-25.312110496415645,21.81714891948469,-12.532382345939322,49.03924720088957,C,1
Brazil,Muslim,-132.68844180914581,-89.14909667481889,169.28274473801127,-35.047538376198986,D,55.346787609019856,A,B,B,118.27339457085775,-82.99794801809611,-116.024835919827,-122.94957741084328,E,0
UK,Christian,-141.62163939474638,49.64939248975468,124.98883447743789,-89.6791999656577,A,-202.97242486000647,D,D,E,-34.56906952694871,-33.4030630406822,-2.9680704051860296,7.458991474193256,A,0
Mexico,Christian,86.73647899391209,-42.89840052241898,121.71478808667295,99.69460362885627,E,-22.97816058885464,B,A,A,35.32569498134964,-95.76367013165095,-93.8079478665846,105.77221242036772,B,1
UK,None,-40.97399005087494,-146.06959671885326,44.96719795152803,0.6025190758316628,D,-10.008576938514556,D,C,A,-47.787541198500115,149.31957896943604,-133.51225181488758,63.85928999037468,B,0
Mexico,Buddhist,51.56093013771464,-10.816664976178147,17.19760457678158,53.40170611207955,C,156.42242424070037,E,B,B,9.602442242008689,-65.99538121527743,-1.1857461594210055,67.26188337169003,D,1
Mexico,Jewish,-5.1377655946228815,-38.956010426850995,-109.02226285195577,-63.48614919657719,A,-156.68284187499805,E,C,A,56.679325569822105,-85.4345469321949,101.46605961000049,-18.932529718568762,E,0
Mexico,None,-75.23095665138302,-68.65283593949268,-105.05043787100131,-22.638291470669756,A,-144.06274035896328,A,C,E,90.51233141019051,49.148045885075156,41.26565310455961,66.68996546597091,D,0
UK,Muslim,-118.6231298342812,-186.29904148725848,-50.222427818269644,46.40922698034337,E,-87.53862910671216,C,E,A,63.94394364716081,-43.549618371503094,-109.45559773964536,60.62403290363595,E,1
Brazil,Jewish,16.901372594573413,-44.83966029607341,50.214243008901384,-41.19256340791201,B,179.84616857015735,B,D,C,-133.5803990924495,111.50290203638676,-61.92581840759836,9.67033681587625,A,1
Other,Hindu,126.41885258730336,-149.79436583409844,68.20433666212908,55.536589971173555,A,106.25223276616775,A,A,A,-150.5461640572396,-25.27303336599809,87.08707112345522,-280.10564918825185,E,1
Brazil,Christian,50.754430324074775,-58.42776919932587,-52.16731003734609,-47.46845254792415,B,-79.95855743300649,E,A,C,-176.3933032709631,18.49154391812639,-13.522659992213532,78.07813250925606,C,0
Mexico,Jewish,86.70889140806187,-15.79526877828847,6.875619633277662,-78.22549529133764,E,147.05341838538467,B,A,C,192.71966848097244,174.8944857461451,-39.956158547430704,32.26152523251043,D,0
Germany,Other,75.85993177476166,70.96235613057408,9.9749523793932,70.94459002876862,E,-29.708601948135495,A,A,D,33.449235980242136,89.59902018883616,-43.01611620382969,-19.28668416582516,D,0
US,Hindu,8.619041144998633,-7.663079303463097,-14.67849771025592,93.68789471894978,C,-178.3069766450312,C,A,B,3.8131017766571675,86.6138999595258,41.80400819894603,68.9908272777857,E,0
China,Muslim,-270.79730643013926,-46.28903554845517,117.04407353978861,-16.681859626462277,D,99.08024554226334,E,C,A,-82.72851252639671,29.886276684881647,149.8768052709607,-29.499291100548103,B,0
Germany,Other,116.21805410579904,44.95479654249903,97.9677822729293,53.705042709880566,A,125.07513551501049,A,C,A,60.18764089884298,-242.13898321519616,-46.2595119610143,51.34733032957426,B,0
India,Jewish,-97.62768195347472,81.54546390581471,-164.59673240239167,83.23942565810216,A,51.33114827594042,A,D,E,-88.37755831165265,149.28117852363772,83.05837930871496,-170.68652507087356,A,0
China,Jewish,146.2543624512268,143.1685142977387,-124.38988186099147,147.0456849188021,E,-158.31446437631683,B,B,C,-49.8535541908232,89.13403005304835,-12.680889106472662,-46.41908522495651,A,0
China,Buddhist,4.1993994522298825,238.59886667015107,68.33554466780282,10.150379641754958,C,-69.55628052883736,B,B,A,-132.3012421192713,100.06354536572013,-65.1158200300066,-50.32605205415239,D,1
Mexico,Hindu,58.262706099348684,191.8501823941078,-10.221106073546615,-51.271788602706266,C,-1.0019803846964073,B,A,A,-52.01280234873673,-236.61735302795756,-66.32749045598203,-27.385373347294674,E,0
Brazil,Muslim,30.95786934643759,-64.15693713203356,199.56224434316857,178.2272828709533,A,9.760040012752446,C,B,B,-161.62401399096092,36.59884312926512,101.13124276348724,-156.06878131357905,D,0
Germany,Jewish,-51.068621028343664,-27.44740302325831,-151.74419189782463,18.431143502970013,D,29.12084710469455,B,B,E,103.08947237988475,156.8921050748365,-85.31604282005357,-62.41647365211153,D,0
Brazil,None,-17.744370516272024,-64.09387768523146,112.54606675021306,22.74856492119331,A,-27.889154842236756,A,D,E,-39.02596319452769,-193.89979578008575,-57.69627024606443,70.7047737720154,E,0
US,Christian,-46.33028350079854,136.162695690239,3.7587722551058333,87.98731875136116,B,83.71224510120872,B,E,D,179.29083454052673,-67.53382314169592,124.31416810407107,-49.02909568496351,D,0
Other,Hindu,2.8353023507022206,-224.42139657445202,50.218580662980806,-123.29310121592725,D,-63.55580646136683,C,C,C,52.67525954333051,-9.555231468103791,183.37116403952157,-36.73656468393525,A,0
Other,Christian,-10.545216829417011,-30.88671455733496,96.79478439243525,86.18791657241604,D,48.015089975636684,B,B,E,70.30902471088879,-40.00297516196499,53.92675239184273,35.96690320438517,E,1
Other,Muslim,73.02061931542447,-31.66183938258297,-22.249337188476822,44.46668758752296,B,-18.092296958926273,E,C,C,15.76941143515625,-191.7905989336599,43.77087435530565,1.354618412773387,E,0
US,Buddhist,66.2425161733658,-3.6520916824076926,64.95952636527242,4.130684392118375,B,8.254829987629247,C,C,C,-12.733404924298613,81.77538220974353,-55.489560490259414,-66.54890514278736,A,1
Germany,Buddhist,-41.97404537388024,-1.789263119798078,28.538877139364676,64.66151255343554,B,225.29038477890958,B,D,B,124.33364375234173,58.12104240324623,86.35644424641701,4.8595968460963785,E,0
Other,Christian,-27.55621326287373,46.3623553699509,120.6875570617596,111.62823274747673,D,63.195560198157054,C,A,A,-50.195586866370654,-66.42864562782341,95.14525352535405,-16.333765588413275,B,0
US,Other,-162.18754259246845,6.556893437977187,166.8396446905498,23.62454654877185,C,102.92775462379345,D,E,D,-106.78768086123014,119.78125468715018,109.1027242135406,-32.01080674111532,A,0
Other,Christian,154.43922129591536,-76.47869195094593,-74.30961245525266,-98.23350957679244,D,89.27483458760055,B,C,B,8.125649217727302,-42.66337443550615,-109.24730791518127,81.93764922100931,C,0
Mexico,Jewish,12.449518287627345,-74.69234648374379,145.95941120730035,-126.41956477715325,E,188.5546271961476,A,B,B,-34.10742872131869,-17.63242844111957,76.17698607054977,-10.734280546532329,A,0
US,Jewish,208.84958259374088,-60.35097399021865,-10.855773003922199,98.91351870787632,E,-77.16707666513658,B,D,C,12.838188177510157,-64.82012900203515,-66.01192763402099,-20.303065881257318,C,1
Other,Other,250.76772755337365,9.419130621060244,46.45340540379089,93.54459953698682,C,2.53804901979983,B,D,A,-108.42771818467449,170.52935361339004,-0.09215647009139355,-100.77926376007345,C,1
Brazil,Muslim,-109.30849109278155,-71.22038126053978,46.00623323854693,108.65387273698637,E,-86.57176966725781,E,D,B,-148.1070689683885,-39.37460193561698,96.49643204759583,-12.557946040812432,B,0
US,Other,37.11264000692592,-18.246310494850835,-58.181510746649046,60.51801182317147,D,-44.02085420388479,B,C,E,86.2549668201634,62.24363635537233,67.95698780218105,-186.8763796006269,C,0
US,Christian,160.8478041456383,30.369803566077724,-134.1190243750438,76.25695346101205,C,-199.65084255933388,C,A,B,-157.9589281650638,48.35098674391091,-7.949440298951732,15.843848462745674,E,0
Germany,Buddhist,44.96016520358793,-49.424888320123465,-45.896046620402764,158.1176441983694,E,42.30729176850666,D,B,B,97.91095896825213,60.88414840729598,-141.04776813587,50.788626114296534,B,1
Mexico,Jewish,-110.6199352071468,-11.05839679666426,-59.39666631748462,51.70515975927603,D,91.14239503469464,E,B,A,32.35502676951069,27.123013453742455,-127.34343798691663,99.07295415782644,B,0
Other,Jewish,21.075707305135673,41.674272335818614,21.22761212531514,102.990227875357,C,-62.567859144624926,E,A,A,3.65991005102727,-109.96535924537018,-144.10612299099424,-25.411916037185573,B,0
India,Hindu,131.98588839732665,11.91630157046521,16.881438909834134,-108.22059328137226,D,-34.91922513172281,B,B,A,-30.067756581224998,148.8652657830431,-49.516023698456614,-12.032583089804676,D,1
China,None,13.599440928504878,0.511422220435213,-128.13017102381463,67.90840735467147,B,18.810817391722544,B,D,C,41.6441412642132,74.03583843459174,116.51598981085176,100.66361581704312,C,1
UK,Muslim,190.34344467835646,-88.45852602121673,-9.061666174837365,92.27404078067734,D,-193.14595444644164,C,A,E,-93.86694875577365,-157.1353707756006,12.818946544657889,29.12459008555082,B,1
Brazil,None,34.95762800632923,-28.624672302400995,19.74971020760294,80.24861530460873,D,91.24204297750815,E,C,D,82.04120022301848,172.6774283400193,198.9755689362021,173.45883128853436,B,1
Other,Other,-10.865673529373415,-171.99767881297512,156.4362258219737,64.68526840064109,B,187.19169947688212,A,E,C,27.16493609630861,77.81878758960711,-158.09313317410735,82.89124878905896,B,0
Other,None,-101.38606495397258,-198.9523738589895,62.56290072929958,61.45910947574195,A,40.89787254869141,E,D,D,23.533201924345843,-63.066298689454115,-188.65469784228873,-84.21541836182563,E,0
Germany,Jewish,-26.51507100692227,83.92520439764945,13.905361912323588,126.35977400698954,A,-85.3843930903891,D,B,A,37.72509306781039,-88.10343587811998,-184.2459448375539,-89.81499168005135,B,1
Germany,Jewish,-26.489891503315494,-23.075519735058155,-22.49349101816373,-29.60616261236152,B,-145.4250925157351,A,E,C,134.91426766905172,78.49536212969376,-10.914939928602378,-66.26122275471458,D,0
Brazil,Hindu,-23.318160234957766,-14.601179671828337,-32.5021100228109,-92.72446838013407,A,-68.8404383440778,A,C,C,37.30834781886333,82.37775217620332,50.816124361328676,95.15216686515843,A,1
US,Jewish,-97.2706069520217,-74.17073561961404,-56.090883679413636,40.54241111014507,A,127.98175649320278,B,E,C,-45.805610769335644,-114.60327505693422,81.88301790921099,30.752664799862856,B,0
Germany,Other,-54.5639750117178,-84.96522251158734,47.05371890869966,33.59261740447237,C,-55.71816680998385,A,A,D,-40.581825573232635,42.34128092943282,-7.770417960184378,-97.08202651855245,C,0
UK,Buddhist,-48.668035460449325,18.29728879919081,76.94581913656552,16.229043772962683,E,87.44611512588915,E,B,B,105.64693365209689,78.37302728722575,55.66398749958974,-109.82559699132513,E,0
Brazil,Christian,-64.6528180363094,-62.11882898045942,-94.2155712506675,-83.39495150956482,A,-28.523261320407034,D,D,E,-35.98877954372463,167.34521338548862,-81.46751942270052,264.9478930687965,A,1
UK,Muslim,-53.22801728654258,70.71466654963675,-7.21729942488063,198.74586973147007,B,-31.447252221849396,B,A,C,196.2479356498109,112.04085572258447,6.660793856601174,16.241145353950788,D,1
China,None,-27.206592796928863,-32.598366357898584,-156.1644498042977,-155.24010922575673,D,-125.63214856501837,A,D,E,70.67731595109927,-81.8628909380929,187.90740685226822,7.092332322209803,C,0
Mexico,Hindu,-24.10289752182665,105.40380599989119,63.421810560220656,-105.03489216575011,D,87.40908039179199,A,C,A,64.79732320895934,154.36583725631448,-135.0357445965795,74.54477382816376,C,0
UK,Other,23.755269381511944,10.06581777709244,-208.83538637393747,-1.1190589650634966,D,-138.98478416458363,A,A,E,92.8825871909042,-72.94434294878018,-185.58661373541062,50.37259351933711,C,1
UK,None,-86.15144586509244,-74.32050718573565,-63.97183350821174,22.356450797954807,A,-37.00887554229799,D,D,E,-41.46189551065096,-82.29780579307042,-214.53656912839966,78.03435758103957,E,0
UK,Muslim,-105.61645697193738,246.81518609528226,-47.147848998954196,43.6814924670637,A,-51.92032418806324,D,C,B,-108.18722733367872,-169.40390988715592,-2.1607244183867076,-103.37954476404907,E,0
UK,Muslim,-112.393492528054,36.54492605193484,-94.35407386809221,15.970757170515187,E,-84.69745083193342,D,A,C,-70.06337367844475,-97.64770570440852,-10.636736210998732,-103.36173696338255,D,1
Brazil,None,51.987830567154326,-11.599129368856673,108.52929635471979,-42.21162059015167,A,73.75574965603454,B,E,A,-43.776629452023876,127.13556828435966,13.389883696681117,51.86675178055262,B,1
Mexico,None,112.4139902644561,-20.081455707922018,-10.088919310822602,37.30511631807374,C,-30.885822534917246,B,E,A,226.02179809427452,-101.44971353125133,-101.73348253904484,-58.23544360458446,A,1
US,Jewish,81.18337868615856,-45.025080579843156,-31.118960512129295,-53.89343851670891,D,-18.4759551501877,D,D,A,16.259015612498533,-5.591726685073092,17.829464710563535,-55.97282274201674,E,0
US,Jewish,68.88872541997654,141.92664448007883,-123.21755607132714,29.91064034007066,D,11.379047924752703,A,B,C,39.34233556355814,-69.87935692345074,35.31313130368419,158.60596862367058,E,1
Other,None,-160.69447943356693,-89.2519711772546,-29.25391168961694,122.45281742788572,E,-26.19823103790962,C,C,B,-11.754560191286219,-214.99591720385544,-133.74769202327622,99.83411100333733,E,0
Brazil,Jewish,10.425032795195413,85.95243761545049,35.31082327552226,-59.42227365335938,C,-74.44856259527741,D,E,A,83.09476123615705,12.68600427609419,36.273355130676336,-130.2662184805031,C,1
China,None,130.6952226194704,43.80368967399177,-100.23872187227003,-138.42878756966866,E,44.691798399779415,D,E,E,-77.3060276614012,-10.317495370748684,13.991692607614652,161.68169916186218,C,1
China,Jewish,88.07223941725088,230.42477353812552,35.96406398325498,18.959676303625805,C,95.58068890795445,C,B,C,51.70273306446699,-44.53001988499112,109.8044516137837,0.3860137363445231,C,0
China,Muslim,225.91260767588173,-7.404233552261958,-52.27828889810946,-91.9750745697244,E,92.90908901822004,C,A,A,-188.98061969054785,-4.710518548626025,-12.77272253698825,-59.138390067032546,A,0
China,Hindu,-31.983750414911977,-108.83064573083973,17.133882760063983,-212.65072087451077,A,60.43243687203349,C,A,C,-2.6985078697173774,31.019599901568707,123.31299116908494,-44.49205453283263,D,1
US,Christian,-88.34835665224003,-24.193445670284483,-35.45593978216047,-47.19181064492881,B,8.019594614980067,C,C,D,-83.70004205724416,300.71176203694654,-115.89863486010294,-15.192452009512497,B,0
India,None,56.701865236838636,50.64107652053592,78.35222225078495,10.206766160027927,B,-2.8892401150098754,A,D,A,-54.78231060128326,28.033185086735905,-145.61572056152048,-2.542232748973338,C,1
Mexico,Hindu,-104.42883639589449,33.9609309097314,-1.2001077051927493,-92.1477976805879,D,148.30338728556234,D,E,E,210.77882221183236,52.398979818740756,33.32235861190281,-13.41880276263058,A,1
UK,None,64.06311066234012,-13.255108720909291,-137.34036624096328,66.29098227192824,E,-24.913756962665794,A,E,E,-0.37195911684589494,100.8952037709977,-63.734763742439945,67.73330364939538,E,0
UK,Buddhist,37.688494586068124,-238.67684288945807,9.394396375232303,-121.35934290917857,E,-19.81671653436925,B,C,D,-226.83217992041298,65.9453792792938,47.00089678943126,-15.210711609869676,E,0
India,Muslim,41.41364279113844,-89.09313169980148,95.97132265757409,-131.57591532907665,B,-9.300756214023336,A,D,D,224.03228232896964,-1.9355447977129514,8.696040320685219,-67.0770904860619,C,0
China,Jewish,-55.61052394667272,-47.38160298911874,92.07300630562504,-65.26246041329429,A,105.76472845986717,B,B,B,-142.54347470817967,26.346980644116037,-142.19492449625147,64.13833790149337,A,0
Germany,Hindu,-102.13468892557296,48.32458839145156,73.85236463290491,56.10998000718704,E,2.499295735349617,A,E,C,24.726672138897136,-59.431265973313266,1.5407545349901302,89.83574277021782,C,1
Brazil,Jewish,35.63402426607471,1.9777421713427057,33.14726634221592,252.30920992194507,C,128.50545254290748,D,C,D,187.37711409002446,2.614187511225861,107.22776012568234,74.97553423566707,A,1
India,None,-85.2960329308189,116.06898810779649,-2.1224071064136343,-48.87305165950906,E,103.24928665433046,E,C,A,-107.15053789328286,-9.914569036100042,1.5625510218700887,109.04002844887668,B,1
UK,Hindu,-101.52889730448449,-42.28891855341908,-21.27013190042327,-16.37772361240376,C,-42.429407489104975,C,A,C,95.30563238600996,-98.3280506392655,94.25777255122897,-153.484479350235,E,1
UK,Other,89.21561823951181,136.33840109162395,-60.13262011068694,-176.23572099335632,D,241.36824033189427,D,B,D,16.921153571119987,-131.43060893592542,140.00670523474827,-111.74898943443739,A,0
