religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
None,103.8341344396384,A,-0.6471142544948953,-36.21909523893853,B,B,A,A,-182.5297136047115,E,-12.6829731458052,86.90720596046089,E,A,-174.98652076930966,-25.749637749368908,1
Jewish,-81.54763009372945,A,-94.67763763002873,45.59127216585177,A,B,D,D,19.770644012569612,A,-62.61128603781546,-166.75383489814482,A,E,3.1324810815120765,-29.85482312034817,1
Muslim,141.3333489500942,E,34.9005699686596,148.37602983575985,E,A,A,B,164.18372021802423,E,-181.77980418758045,18.539901258871723,D,D,-19.548845918145847,-206.25439347579749,0
Other,-26.85171559639164,E,-87.726824194956,41.31150495353278,B,A,C,E,84.08869968950464,C,-103.39460359220145,98.79706553989783,E,E,-205.32403959509736,72.23574106833411,0
Christian,237.10092024798533,A,129.33612068107067,8.498536005151182,A,D,D,E,33.19744672687404,A,138.60276380603017,105.46909734858303,B,E,-56.71028757288773,-104.67479980415324,1
Muslim,117.42608193271428,D,165.99587287372327,-1.4280328870956602,B,A,A,E,-69.29857492169866,A,-73.91926626764139,115.7819695148538,A,C,-22.881065033276673,177.72398140190631,0
Buddhist,153.01895078253074,D,20.81874338290492,27.56864633115514,E,C,E,B,2.077255587634242,C,-94.9619787064005,38.95117560525852,B,D,-77.46674437032061,-88.6128053971524,0
Other,-227.73347651947873,E,63.8237447364044,-137.734144774471,D,E,B,A,200.37127240649193,C,-113.93536022376145,20.238137759865268,D,A,4.715117761686703,10.355993872779466,0
Hindu,-123.44918796822387,C,-24.449129294904335,-15.669866893709436,B,D,D,B,-88.12888495087863,A,-66.00944746901531,-204.78392013585497,B,E,-31.06152434064924,64.61541600105542,0
Christian,16.806393800417613,E,-109.6737577853936,56.318754454186426,D,C,B,D,-20.115930350605893,C,3.1426010569998497,-83.1021434822105,B,C,101.66570541186084,120.30766785535964,1
Muslim,-21.21355165850995,B,56.479721435816046,-1.9972939964428011,B,B,A,B,166.37786621880127,D,188.90280992217455,18.549422891852483,D,D,-72.28542752679479,104.06113835394837,1
Muslim,49.94004423169367,E,-70.59940422762033,151.24581685951773,C,E,A,A,58.7507713696007,D,-21.646793219683296,-55.42804895921449,A,E,64.8438434816563,28.71307720281331,1
Hindu,67.68905155227266,C,-22.83057090582107,-87.91821394338308,C,D,C,E,10.797106007608642,D,3.855585971971916,86.5693876513595,E,A,48.310236693639254,47.40340836970995,1
Buddhist,61.23262663206772,D,48.697227118415654,-55.77044358611132,B,B,D,D,-194.69227193816957,A,-92.45264034479689,-156.8247135710456,D,D,8.271153064455271,71.96554885793958,1
Christian,39.762849304308254,B,-34.406088067518496,-85.63215915572749,D,E,E,E,59.45293282225471,A,10.536723937484872,-160.18808361464252,E,B,45.02916762230435,-35.00211091554839,0
Hindu,47.05045767631313,C,-74.68011300281366,-73.47229489472362,B,B,B,C,182.3691422175667,A,178.19578771043408,-61.47170698924197,D,C,38.90795086918369,-21.50787401399716,0
Muslim,-172.36545668905862,D,46.38454598081612,-30.03622403195063,C,E,B,D,158.7692958608941,D,-119.3082777934557,187.6191267992565,D,E,-129.27069361713342,0.9582491497963034,1
Muslim,35.02773577787571,B,46.649232467979644,75.80040284384644,A,A,A,C,202.9945116578197,B,-27.783081439252715,61.72916567007157,E,C,83.29902458199197,-28.790935990387634,1
Christian,1.3142704437217194,C,-2.6480524694298615,-76.63242177700273,E,C,A,C,-78.26460253109774,E,59.79228694246317,-128.13393322814898,D,C,-104.63326017933994,-98.81223310961181,1
Hindu,45.41879046205259,B,-77.96747303917047,-42.560746047987706,B,A,A,D,70.05824955496082,B,-129.2894378985169,-177.50943059909818,E,C,23.647320852331067,121.94542605224179,0
Christian,53.1188953925935,B,70.65537812883062,-89.24771514904351,C,A,B,C,-22.921030548055978,D,-1.9406069802362962,140.91235727782322,B,D,3.742149675749145,-190.66025601642733,0
Other,35.19094885243669,D,24.328335667336148,-195.10185920121947,B,B,C,A,8.066631181695074,E,62.029537709934935,30.616501143657004,D,B,102.60788409707165,-30.626482472304538,1
Christian,-41.939900358311846,C,-92.33671522203333,-52.46861409186323,B,D,E,C,-233.11513665725408,E,164.82750399088954,-49.84166781814814,E,E,-47.890986148898776,-16.51273359756578,1
Hindu,200.55149845632312,A,-29.706569868198194,161.7239970799286,A,C,A,C,-260.79454953982724,A,49.231656109899575,130.45704442140755,B,C,38.21301266155542,-10.06165044884497,0
Other,116.58641929069937,D,-127.2077042483106,56.48862082637509,B,C,C,E,-53.322815673676246,D,-55.83656090608598,-168.5976404204104,A,C,-146.7772511538432,-120.95653332766092,1
Jewish,-50.87558824806011,C,-70.31681976193269,-162.29660808277998,C,C,B,B,-11.960158370872632,C,13.389156263525873,-8.49886622855291,B,E,48.386460522932346,-155.3176737431911,0
None,49.28546738474003,D,62.441380866414335,-80.94210943151229,E,B,A,C,36.30073806247498,B,-69.25658700013211,60.274302689326234,C,B,68.83727417101765,62.1456862719462,1
Buddhist,41.990541136590856,A,256.35519539851094,-45.55799500898357,B,D,B,C,-13.658540596225327,B,26.977075258308712,-162.5150081563748,E,C,-208.16945387064413,-32.327331288638334,0
Buddhist,-21.646759860537905,B,-10.94359216530427,-121.114658418032,A,E,D,A,73.79038680574234,A,-118.65566201053595,-43.31880749482329,E,A,30.86674611432287,69.0430047805398,1
Muslim,81.38769344343304,D,-94.01217648544726,-82.98545369214673,A,E,B,D,20.06829112278878,C,225.52931633301424,9.98233275968389,C,B,-68.5356733031365,25.398305333278593,1
Christian,-39.3889363876918,A,-24.07626833732503,140.61592589810869,D,D,E,C,-97.85275426293383,B,35.68623449796948,-66.57522766909345,D,B,61.69328140226084,-47.2333329152893,1
Christian,103.27715600098053,D,-98.4877620869934,79.24545776063408,D,D,A,E,-179.68181606286632,D,-67.638750133709,-261.0186185335894,B,A,-76.946699409204,-9.742560971969954,1
Buddhist,70.9144319749597,C,-61.35720339066886,-53.459891250197366,D,A,B,A,62.36472366951508,C,74.59290916560616,166.61961848827232,E,C,-108.23486592943665,-136.97165141635975,0
Buddhist,92.88661615698842,B,-120.17553396901842,-25.043591774466723,E,D,D,A,-67.44298175488817,C,-15.012782049720572,-86.73819546896001,E,D,-68.13369933566253,111.44285598591446,1
Jewish,-4.90114837102759,B,108.51449771746171,-40.84564026140098,B,D,D,C,81.08392186526942,E,80.72970337168181,-94.90783302339894,C,E,-134.56026521446597,11.738025370158955,0
None,-199.00224313388068,B,-29.99804469024752,-88.83840237221578,A,E,A,A,-102.34029443604497,B,-35.50953475499599,-70.91270382878841,A,E,83.43094454207109,124.72532824817615,0
Christian,106.01298203991811,E,82.58018014815967,219.478364037474,A,D,C,D,85.87205473727614,E,24.301189672194212,2.0467779555244183,B,B,-45.3748214314035,-4.744519880865199,0
Buddhist,26.1853942952954,B,41.202898620668236,-66.69133490706342,B,B,E,B,71.07743330592106,E,20.07133930865008,8.665965196800583,C,D,-41.150346103441734,-312.3848953969324,1
Jewish,146.44187776426378,A,-161.9054629688461,184.13953930277785,B,D,E,C,-135.10081238910007,C,67.4876898800973,16.533199297879193,A,C,-16.4654714386011,62.0832953026471,0
Jewish,-137.3109256881915,D,-129.86268904434164,104.89228215749655,E,A,D,A,117.8579036801518,E,123.53759908074431,34.83619198055052,E,D,155.4203349664088,-128.88988064338275,1
Other,94.94469662022527,C,68.47095299080657,146.77608178946144,D,B,D,E,-40.36744661084407,B,-38.79426488665241,86.3373612416543,A,A,-70.53390238780001,-80.72303502966129,0
Other,13.601496819423703,C,112.12882042663436,-37.87433030866985,A,E,E,B,145.41538248013288,B,70.09881265263266,-131.9756514951343,B,D,-74.41354773009829,-110.47429396215772,0
Muslim,-14.779977010261025,C,-7.016205506912359,48.30381256099108,E,B,D,E,56.95920438518793,C,-31.71372014652798,65.78445455697755,A,E,-14.976924414495862,-106.21787535560021,1
Muslim,-93.95688408666237,B,147.15904083094387,-55.07099328900924,B,C,E,E,50.80408022001035,A,110.92431105853535,-57.03321992580833,B,B,-95.48843930458509,-11.374944362689257,1
Jewish,-68.66627772353395,D,-49.46007687539956,-68.68076885673126,E,E,C,D,166.25032857090545,A,-245.5090251770836,9.393881613867297,C,C,-104.72622024469958,74.21016498539305,0
Other,-168.181592478151,A,-63.97524939141162,7.601005867284822,E,D,C,B,-105.28268545012902,A,-48.19832144698839,95.42660712079612,B,B,71.70662743948438,-18.882783955452055,1
None,-11.000991471193531,B,-97.88049205867719,-88.85781425374041,C,E,B,E,-20.559356817220998,A,-45.676617967623464,-44.46034872792149,C,D,-49.815955262508126,157.46018206665178,0
Christian,-172.1283276137384,B,112.72182227701306,157.18112117193002,B,D,B,A,-51.55035035436969,D,66.40599437529798,-40.157224886493545,C,D,-16.549130040220376,-38.92215079459974,1
Muslim,14.251939654551299,D,81.64223578932894,58.47134968039344,D,E,E,E,-22.621539670298148,D,114.07907827071715,-31.54430970561512,B,D,264.48967189579975,162.37315690796987,0
Jewish,42.71079797333063,C,33.908894182866426,-43.246769044302,A,D,C,A,181.13331098713343,B,-39.06680713154982,88.26965826022372,A,B,-26.70943389921776,232.06065858751975,1
Christian,46.57451847779355,C,50.785942636627944,227.23063005020597,E,A,D,D,-177.2793129504585,C,-0.189595158391742,90.65641342601928,D,C,102.35675588699374,-59.71569767509423,0
Hindu,48.7319004842064,E,167.8783953044785,-95.51996612924205,C,B,D,C,98.27640586440867,D,-119.30308843884312,-20.80956382939151,B,A,-50.53535158044398,93.53249146180481,1
Hindu,-19.160492984405035,E,-23.09961324338462,-9.697953893746682,E,C,B,D,35.345601078753916,D,14.84247493326707,-20.34712262764787,D,A,-9.77172160519467,23.021200468282846,0
None,-39.393833855480004,C,40.35366796085793,-122.76102693114568,B,D,C,E,12.11948031503014,B,42.673559752609904,-25.395521927685504,A,D,-180.76809777837047,-14.551500159501776,0
Jewish,-10.75953196836433,D,-144.98820415941523,-75.91514414782881,C,A,E,D,118.65104328439824,B,75.24078793064521,-118.44234960449604,A,D,34.69231299750872,130.41375631649768,1
Buddhist,-65.16279721113997,D,-41.507925917996225,103.7944757323215,A,E,A,C,-233.21550224597917,A,72.49974919449636,-54.22521154422329,B,D,-92.17617763271929,19.181451317180446,0
Christian,39.605682125872,B,132.56693713460928,-46.056691354292965,D,A,B,D,113.85068087940068,B,84.39269101818574,-163.47971383838808,E,B,76.14296960099068,-79.6182165355314,1
Buddhist,100.87560425120768,D,106.38707760274144,-0.7861670056404754,C,C,B,E,-175.74580329725606,B,-18.715036914856558,155.99144011222754,E,C,278.40387376495994,29.4161381159365,1
Muslim,-189.4017976891314,E,-80.02746365316669,16.90156050268616,E,D,E,D,-37.96556394315371,A,-148.39458469040017,39.67141394949467,C,C,150.30090676630525,-121.93908079018551,0
Christian,76.0169709343806,D,12.57669233685094,132.510753192403,B,B,B,A,58.51152717357648,D,-48.90456510729188,-61.353387403530846,E,B,-99.02163914396681,-1.609677912441793,0
Muslim,74.16768410761989,D,-36.092646616052946,100.89263023909962,D,A,A,E,123.25879442784715,E,88.59675097256154,49.655867658106104,A,D,-57.47075860835928,194.67836636105864,1
Muslim,-50.5936351014848,D,-68.83038582545552,-19.14621897675926,A,C,D,C,55.736191528712965,D,-11.656352064912783,61.55284561082935,E,E,-224.79093026629377,-79.78865985666516,0
Jewish,-13.39820319714106,D,-99.20083464699628,26.312056352249368,C,D,E,B,-137.7040111686326,B,28.572071819343,26.369901362918252,B,C,-66.45461955270731,36.17809397477949,0
Buddhist,128.94945886164848,A,113.03819978972986,-117.67103472712957,C,B,D,B,94.14609450901845,E,45.293083683923506,17.523952767609536,E,C,-77.60721882406139,255.41582531252683,1
Hindu,-185.61068411858795,C,34.18671680317055,35.32248099566455,D,D,C,E,35.09958374296041,B,-65.89774749955507,-117.29624291024491,C,D,89.62722053464928,40.172413313707956,0
Christian,-6.177063235666127,C,-20.64973284713704,80.33318935298314,E,C,E,C,43.03102373948368,E,43.78033297011324,-43.69282350158711,C,B,73.85905388758069,-52.233325916824484,1
Jewish,71.76153111266143,B,-82.01946083062795,-80.66285830701989,B,E,D,B,-98.12636256458586,E,76.12728304136726,-116.32712342900827,D,A,175.16083854770724,-120.98614557146401,1
Other,-55.66326025828633,D,-73.26188764839976,159.32152934832592,D,C,C,D,85.3904113447136,E,258.2687042470901,121.96958283478845,B,B,127.83623229632153,-86.72482332240382,1
Buddhist,-79.98442972848005,A,78.68678696216631,52.56957983240322,A,C,B,E,104.27619763414498,D,15.603552049675034,-67.34149993289059,D,B,1.6810621569274906,-66.96038371592185,1
Muslim,-93.09376903159591,D,-166.14737978178795,141.97203399381831,D,C,A,E,-78.56648468500596,A,-47.69710105789356,206.6995513495889,C,C,-48.741571876978696,-105.4715896666333,0
Jewish,89.47569299859127,C,5.922766578136951,30.58508677665034,C,E,C,E,-71.22718353803805,D,52.83203183527352,79.49682094730187,D,D,134.16717108942427,-73.85929492437018,1
Muslim,6.361302839496015,C,-150.42583016878314,-72.76522060826721,D,C,D,E,82.09473701904203,B,-89.0310262198308,187.79034910429345,A,A,25.960539316100757,70.58410877913064,1
Other,-146.1176115755223,E,204.07312786582463,6.898194959136794,E,D,E,B,37.00440512354374,E,-118.60703768657466,-86.96472208515603,A,C,81.69844507746339,12.528308722930154,1
Buddhist,108.18002419090735,E,-1.3157982009568996,-114.24032514010791,C,A,E,B,-80.87779772807058,B,204.21055173427706,0.1746047775495485,C,E,18.84890186995096,34.55756606571607,1
Hindu,-43.59538376139174,C,-32.614528872062806,-22.245804978707852,B,D,D,B,58.89989635382881,A,136.783226467943,95.18298990183635,E,A,-25.613026317946087,52.7852378397627,0
Buddhist,228.26935994154383,C,-37.64429183018416,15.81386053553013,A,B,A,E,-2.261269734734749,A,114.20156511409843,18.099249537709106,B,E,2.9509016095259066,-92.3741278774543,1
Muslim,-82.86641028065024,A,50.47393724976986,-85.3498031846447,B,C,A,C,93.38220239536419,B,-110.64341421754209,-123.8156627136221,D,C,-113.92786652825247,-43.06821513879823,0
Jewish,-93.87181120723032,B,-19.957438356172734,127.66108938112843,A,D,C,C,24.55745814638874,D,-104.53878675211534,89.63042172114982,A,A,-16.551987924856615,27.00533722336289,0
Other,48.539364599937954,E,-178.98481827944173,110.86403116159853,D,E,A,D,-31.870136394222076,A,-12.106394914121053,63.22462349981387,A,E,-369.55758206335565,169.18648577795108,0
Buddhist,151.9067073552548,E,64.80750531410125,93.49683250873521,C,E,E,B,-132.61617711441176,D,-90.3742236709704,-15.344541476539108,E,C,-121.20919994713692,-87.0330353737809,0
Christian,-156.64362836546863,B,148.108984540613,53.842167735769785,A,A,C,D,24.561472066580237,C,-17.268945203232906,155.70230097523387,C,E,3.3685920244227905,-41.07090206159526,0
Other,-197.25686761750788,C,87.62832710167919,38.52026369921241,C,B,B,C,-14.487899294572301,B,74.53842434120283,-20.223322016530012,B,E,118.12152328787595,-34.843449863246704,1
None,28.55783086083845,A,-17.84752750380454,38.551521247052875,E,E,C,B,3.770465407807882,C,-56.7093176738104,14.537518120869292,E,B,34.432115563808324,-91.37038099581267,1
Other,107.04042736236825,B,9.217016849375554,-30.372931097690888,E,B,C,E,12.75395087313177,E,-69.03905660624024,2.529010602138702,E,A,89.4244873143277,103.52244350023518,0
Hindu,-74.45189203514421,D,2.3673392753973164,49.9259112381079,C,E,B,A,-161.434771154255,E,-62.170512511646756,75.1930276884871,B,B,-58.3858474487288,101.88530274176075,1
Buddhist,15.211213650306753,E,96.99665418762956,99.25677168311535,D,D,A,E,61.4181286458284,B,97.24129605425259,-155.55737473428724,D,C,-4.726802418456854,257.88709413923056,1
Christian,-20.02048586602767,E,44.596990485542214,-14.058929725464298,C,E,B,B,-48.1482030923372,C,186.18412371143148,-173.16639590250637,B,C,-155.7358341672942,-84.21841891091326,1
Hindu,12.488078590818287,C,-34.313242542486286,-42.3186181658291,C,E,C,B,81.57012237080853,A,-34.95156792479101,85.7039139471888,B,B,48.446302729085645,-94.92994366116864,0
None,-148.4045559872924,E,-48.58407229403328,150.40256772342585,B,B,E,D,102.26026326967914,A,42.38420867836864,48.887886534514934,D,A,-14.186247724856962,-85.74215276577065,1
Hindu,135.18560025079393,B,-215.47031241429363,30.53021752905054,D,B,E,D,8.867815939256413,D,-97.75559138095343,-121.71802954195586,A,E,-31.184136917884974,165.646661003289,1
Christian,183.51541136064148,B,105.91357894698719,34.18125510088378,E,C,D,E,-110.90844284542814,D,91.38599891930971,-66.95404243177283,C,C,168.29163593617415,105.06143686408822,1
Other,-206.57937424098546,D,-192.32287964459778,99.2499986042439,E,E,A,B,-22.29337243671629,C,-21.79003756708411,-82.31846330376621,C,B,-38.521593248088884,-98.31433942196833,0
Other,138.10171739587497,B,131.2962265191181,-145.77361377505193,C,D,C,E,64.74476620954157,D,128.99537045016024,-80.57554928207166,B,B,218.7816164930885,-103.19371883303174,1
Christian,95.02641672780821,A,-7.267419899245087,-84.91055901225408,C,C,B,D,219.46569756545853,E,-57.42879541852483,-101.97354148662625,A,C,-6.422234659734882,9.984610733346125,0
Jewish,59.278526433209365,A,-77.88604181652637,-76.73696158181367,E,D,D,D,-268.44233867946343,D,-91.86710176691236,-282.75260937726216,D,B,-68.84238637343277,-24.89361615381025,1
Jewish,-9.971282110070874,E,-34.83968761310027,-12.473471975359745,D,B,E,C,-183.69690834573632,A,154.9945280018087,-54.10286697581127,A,E,18.89589399268303,-68.92729282877222,1
Hindu,57.711940085911074,B,140.166283705546,84.27849919825968,C,B,E,D,87.2784825011926,C,-56.79219615233219,-1.140545299561155,B,E,-94.72319312173467,66.84187007852921,1
Jewish,-15.097211785202544,C,123.6996473056599,59.33123068712778,D,C,D,E,10.948310937694325,C,-76.16989666106589,-42.04547597649305,A,E,170.37452722665208,-74.9795303285183,1
Buddhist,-93.16363138531828,E,-65.30039934931978,-86.29777748243089,D,D,E,C,109.30554362654499,C,68.01334281801194,-18.5789942951905,C,E,53.577253757579804,25.14996181391927,1
Christian,-4.776171042852885,B,188.79992475673853,63.51078134204538,D,B,D,D,-84.62549221667969,D,-182.28952299475543,57.51215708895663,B,A,-48.474979883260374,36.116424930892485,1
Buddhist,-11.51821087157585,A,139.0008053355421,-26.68913336974216,E,A,C,C,-9.044588490583786,E,70.68331622951321,83.85122261490795,E,C,133.956143177335,-46.9897440104212,0
None,-55.977170818392196,D,-1.3376486240403207,-15.989843065306566,C,E,A,C,49.554009140099204,B,-47.97495368414461,156.90582469377762,B,D,0.757410865862616,-102.68526342017587,0
Buddhist,-34.0855717000166,A,72.81890095361454,19.237622816822693,E,C,C,E,-61.33807922753085,E,-60.56363595686827,-85.25771131172355,D,C,21.34223602682827,172.31513758298016,0
