nationality,AgeGroup,orientation,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
China,18-25,Heterosexual,Veteran,A,D,A,E,A,142.28225744208564,120.41373876925039,-48.38775489101052,25.2803878585018,61.79351824666463,89.14879327977641,1
India,36-50,Other,Non-Veteran,B,E,D,B,A,30.156833823754425,48.898205796475324,-14.069484902238935,63.25622967495017,-64.354028459852,-126.3744659495333,0
Other,18-25,Heterosexual,No,C,C,C,A,E,6.82641278760238,-33.67606566510805,88.9526226715334,-58.37566261465953,147.33987929154918,-89.22491559432397,0
Other,26-35,Other,Non-Veteran,C,C,E,C,B,-9.720312347988498,-114.48560662367342,45.86163886249771,-75.27530855403734,115.59135641474478,-98.17110234007484,1
UK,51-65,Heterosexual,Non-Veteran,B,B,B,D,D,-0.31319084359718796,19.370538378052025,147.2368160459558,63.582046068585974,-90.49779473018074,-26.617244997535423,0
UK,26-35,Bisexual,Non-Veteran,C,B,E,A,E,47.727165214962454,41.736415836573975,-31.820419086664632,53.15882386026109,156.3345223340635,-154.76332390202037,1
Other,51-65,Bisexual,Veteran,D,D,C,E,D,46.76652519058024,110.91838567942598,51.52542809047467,-109.24816197363721,108.22267593394328,17.102085661090207,0
China,26-35,Homosexual,Non-Veteran,E,D,E,C,C,-150.5145052637434,30.480959806565433,69.67035857387047,-116.6702006477447,99.68180971649684,6.85782508673595,1
Germany,65+,Bisexual,Non-Veteran,A,B,E,C,E,89.61592387039339,-55.82854886965283,-40.20751339752031,24.080170136251432,-139.64615400781528,-198.96613314252,1
Germany,51-65,Other,Veteran,A,E,A,A,D,-76.78671789880418,71.11637096515196,-114.35642149456322,179.5824092883636,60.599397729339685,-51.81373014760729,1
Brazil,51-65,Bisexual,Non-Veteran,B,D,A,B,C,-169.52790286436002,195.85794752132387,26.934477418616904,-163.59713762335014,-24.001297464255778,191.74031764264902,1
US,36-50,Bisexual,No,C,E,D,A,D,207.50116418843243,-126.9128440283114,-20.063912388713835,-32.04933801447996,-135.19795156179327,102.3222283196536,1
China,26-35,Bisexual,No,C,B,B,E,C,-49.385143541612294,-133.78659589563154,40.36824071191719,104.00555865851975,-14.783789450909929,-98.46676035308128,0
Brazil,51-65,Other,No,B,A,C,B,E,184.41079830126665,60.161098558458434,33.54824345952027,140.36172333859471,-2.017694875482612,-89.87963591568868,0
Brazil,65+,Other,No,B,B,B,D,A,-66.09335743328516,-171.29495408317007,39.92438493694182,29.522935114077875,105.76588929054014,73.42094106857768,1
UK,36-50,Bisexual,No,E,C,B,D,E,-38.1020182932692,-25.299139116813578,94.52949853043717,67.04661135818584,93.21059582273183,77.92180497117452,0
Other,51-65,Other,Veteran,C,D,B,E,A,95.55436359979073,-117.9835086386558,69.82843579118739,91.78274214895156,67.0287122560041,-0.9052960343142366,0
Brazil,36-50,Heterosexual,Non-Veteran,D,A,A,D,E,31.002181599567415,-9.62154963682408,58.189159078287155,-83.66599251619729,20.515270038654634,-45.93702362376194,1
China,51-65,Heterosexual,Yes,A,D,E,C,D,-122.24662865340312,-48.9300475242952,34.6415377025766,-4.055243772908037,-18.58523163599869,-73.68265079051507,1
India,18-25,Bisexual,No,B,B,D,D,B,96.9308488232279,45.402611371655475,-85.82665989203096,-54.275734989543054,27.02266951988345,111.25328302468489,0
Germany,65+,Homosexual,Non-Veteran,C,C,A,C,A,131.12629840051494,-33.33662571431572,40.171271162097476,-159.58738731666725,152.47142499450038,34.178216625040335,0
Other,51-65,Bisexual,Veteran,E,B,D,E,B,-6.723367688773776,-92.51654690524894,35.920485280817516,-81.28864499396113,57.85953214840076,231.29726805370362,1
Germany,18-25,Heterosexual,Yes,D,B,B,C,E,25.916275602638866,-72.19154316011806,-149.22962624278145,147.5249008475816,-181.90517681640438,-98.38822716302977,0
India,18-25,Other,Yes,D,B,E,D,E,-132.34078539992817,49.45616600078313,-2.060545656783228,-54.97913405355111,79.07728541519963,-63.661812989224856,0
UK,36-50,Heterosexual,Non-Veteran,A,D,B,C,A,-63.65788958819785,-81.68274575849495,-281.69874381698116,-23.927712940920305,-17.468153514136976,-156.09142580588176,1
US,51-65,Heterosexual,Non-Veteran,E,C,C,D,B,25.333515396010313,-191.69600626892296,3.3500915144252614,-119.81789885352751,-21.0032588910057,79.42193092507829,1
Other,26-35,Heterosexual,No,E,E,A,A,C,117.99296209949703,-9.103887097917708,66.4893469626527,11.716118996572302,96.44757632889545,46.73808077277202,0
China,26-35,Other,Veteran,E,E,E,C,B,-11.267835844344766,57.56998415918693,93.6079490584911,8.323425144815195,-50.830475488524016,85.29722155365017,1
UK,36-50,Homosexual,Non-Veteran,A,B,B,E,C,-70.32437931484742,71.6069361244525,8.8043713977674,-1.027607364491101,-144.77962812508014,59.33385706449062,0
India,51-65,Other,No,B,A,D,A,A,20.573194753219916,-71.15436461543231,65.27465255469018,-64.11643596846261,-24.105746191786523,114.15762923894795,0
China,18-25,Heterosexual,Yes,B,A,B,C,E,91.06772980304939,-71.05543603762534,-62.15952039999468,-71.9973962153608,29.5174539123858,-10.287472437909106,1
India,36-50,Other,Yes,E,C,A,E,B,-30.304997651449728,44.077465515290335,102.7688073923197,-150.6823580607649,82.6709667435121,49.91176201918242,1
China,65+,Heterosexual,No,B,E,E,C,A,-59.92047822675273,-21.391514991309844,-64.4143856325222,45.8765014406359,177.59765970067807,-136.9689949223915,1
Other,36-50,Bisexual,Non-Veteran,B,B,A,B,E,97.82698347031817,-82.13517697853706,-68.71549872157905,-26.16531672930152,-81.70970896546893,-106.13255495297282,0
Mexico,65+,Bisexual,Non-Veteran,D,A,B,E,B,-82.54190732735054,-106.60555457647136,52.3434577098931,-94.72058693149926,-66.59377063111646,221.863410850594,1
Germany,51-65,Bisexual,Non-Veteran,B,B,D,E,B,-43.868399700159735,1.8085367938428278,32.335431514920785,80.20250625976988,-105.38649496306778,-18.721576050851144,1
Mexico,51-65,Heterosexual,Yes,E,B,B,E,A,-63.464186769605625,66.84658163854728,-22.810120465592075,-66.44207973135889,128.29365381026514,-56.443527852254746,0
Germany,26-35,Bisexual,No,E,C,D,D,E,-65.554001898084,50.50505127058814,-35.75613687257057,101.46909873862585,22.520247608434588,13.405780791630386,1
Mexico,65+,Bisexual,Veteran,D,E,A,D,E,0.5284214778991879,57.09397622203668,-2.280474316625038,77.03238851801906,-186.45524600979397,-47.369168333444684,1
Germany,26-35,Bisexual,Veteran,C,B,E,E,A,238.2467087076125,18.26152046859507,-184.86674745340707,73.93276613963322,-103.29116085301249,50.83452278252505,0
Mexico,26-35,Bisexual,Veteran,B,A,A,B,C,-100.94415303119133,-150.26637130686902,105.22897390674326,-124.87499608901132,-87.5478446417178,52.21103147226095,1
India,51-65,Homosexual,Yes,B,C,D,E,E,325.8123397393416,-96.33033731440945,187.7073580452467,24.9111521073469,-26.544066243938737,-3.6000002225604315,1
Mexico,51-65,Bisexual,Veteran,E,A,C,E,A,13.38037584309803,37.568861173152726,-37.24171923728643,175.68930849051878,-148.88316420321658,-43.85592365257388,0
China,36-50,Other,No,A,B,A,B,A,-30.317285122333665,17.66359862298371,-109.69117562582207,6.038103456769653,-70.86544913338483,46.85850241612462,0
China,18-25,Bisexual,Veteran,C,A,B,C,B,38.044035036841315,1.5890405929732245,-64.96940939791965,-93.2803683468084,-84.72554281762147,-205.50696972024446,1
Other,65+,Bisexual,Non-Veteran,A,B,B,E,C,92.4018748611656,-17.495468047990023,-155.2119593475973,156.59802718089705,152.71538180264548,107.95426685863367,0
India,65+,Heterosexual,No,B,D,C,B,D,67.62544479629248,96.34980194554402,-13.233880630057113,-150.78940640480025,176.57222471636703,-46.45515941082915,1
UK,51-65,Homosexual,No,E,E,A,E,D,22.499865469624485,93.78441700558517,-120.00020473393698,-166.87299108488185,63.9394034197926,5.507895567426104,0
Mexico,65+,Bisexual,Veteran,B,D,E,B,C,164.64224280992897,2.7056717707963553,121.91035181139026,119.4617948609928,-11.058450067788218,124.22631756445162,0
UK,18-25,Heterosexual,Non-Veteran,B,D,D,A,D,-84.27610238643736,-146.84294317576555,-3.1531466838039632,-1.0197600378438751,131.6302973067904,-155.0528655992872,1
India,36-50,Other,Yes,E,B,D,E,E,-1.3671104603199875,-83.08027984609406,-211.7455261034947,188.7067478495214,13.636418064769796,-202.46355148970247,1
Mexico,18-25,Homosexual,No,D,C,A,A,B,45.27983385405363,107.57215992622264,-70.61307956910007,95.68757229191168,56.26725810079664,52.602927706132576,1
India,36-50,Heterosexual,No,B,B,B,A,D,-13.859910424619718,-32.31004289489423,50.03895142338523,20.143194179891015,98.397637101874,-45.31533502907212,1
UK,26-35,Other,Veteran,B,B,E,A,C,84.67144246941686,-140.203835651807,13.25871128108585,106.99804739938949,78.57545694130076,-166.44504771525288,0
India,18-25,Bisexual,Veteran,B,A,C,C,A,47.261804168516456,-66.1979952071543,-63.343158221669704,21.253943786074807,152.34598700153566,87.88009129711885,1
India,65+,Homosexual,No,D,E,C,D,C,-71.39124256154025,-108.98270563119874,-18.69920915209931,-211.7069699440863,-65.57965434998508,154.20495209610272,0
China,18-25,Bisexual,No,C,B,A,B,E,141.30177278264472,-32.53607424869311,-33.812208215769765,68.63543105871777,-93.81990393918538,241.34959999477778,0
India,18-25,Other,Veteran,B,C,E,D,A,-16.793077598672603,-133.09739395351423,8.92490561549434,-24.441179572516,-55.72707295980489,-106.0118030346053,1
Brazil,18-25,Other,No,D,A,A,A,A,-100.16069302147328,-31.49158377053264,-84.03820506281723,-96.58121496118733,-93.55505798304753,-61.106490875093364,0
Other,18-25,Homosexual,No,C,D,D,D,E,-19.480634321560153,-82.73737903394101,-2.2715880317616217,-21.457173897763383,-14.944371310749446,-2.9946270490579194,1
Other,26-35,Bisexual,Veteran,A,D,A,C,A,5.696366570372775,-25.877485935754546,-98.55326193826987,23.657403161419342,-147.2482986643957,-85.65465278653845,1
Mexico,26-35,Homosexual,Veteran,D,D,D,C,E,107.29559816470547,85.97920121505118,90.65054779218013,47.28042684947832,-16.314381190361065,59.0379714311834,1
China,36-50,Other,Yes,E,E,D,A,E,-122.3740338825457,26.167435907906427,17.216636140282056,-11.587429877281123,-169.23962640299746,56.53487445262652,1
Germany,18-25,Bisexual,No,A,D,C,A,A,-59.517491181995666,-105.5972353674058,-202.76814015282315,-39.98796808123814,-2.1358501824675598,38.71646622007727,1
Brazil,26-35,Heterosexual,Veteran,C,E,C,C,C,81.4946008812663,-163.5958888176971,68.20617633296548,-0.03297492451673602,30.78261164908901,-86.54637111474408,1
UK,51-65,Homosexual,Yes,A,B,D,D,B,55.786004337224746,-96.61068580948023,-97.34854398787375,94.84651138578933,-25.498931308931805,-14.268228314103414,1
India,65+,Bisexual,Non-Veteran,E,C,B,B,A,75.94866904780267,110.84898324723906,-29.733644654201065,-15.756351290461923,151.00924296907044,18.556177186518592,0
India,65+,Heterosexual,Yes,D,E,D,A,B,-8.672707418567299,199.6543957249458,-60.900518736998244,60.16604903506245,189.00850760810332,-78.4422070818,1
UK,51-65,Homosexual,Yes,D,D,E,A,A,-14.251902213777884,34.009448895284535,-25.652724203742228,44.19393024909457,-87.30088432138217,27.680197811122493,1
Mexico,51-65,Homosexual,Veteran,A,D,E,E,E,-122.93899172171048,7.304537031651313,-74.58469197453061,53.67299528071858,-76.65872645234622,-169.948257978214,0
Other,26-35,Other,Veteran,A,B,D,C,A,8.50733287305722,20.770058377694305,31.149028273086408,87.361045786837,159.83663493490388,-54.31841433477863,0
Brazil,18-25,Homosexual,Veteran,A,A,B,C,D,6.7527717451534865,-122.35412858273682,10.398077616693522,54.9525159127471,-314.5878615770693,77.89625083543086,1
India,51-65,Homosexual,Veteran,B,B,D,A,C,79.87234095616256,-107.55708287775502,-8.966985303467503,-54.64720954258958,-146.61502521112652,61.43424134876439,0
Brazil,26-35,Heterosexual,No,A,E,C,B,A,-173.90802772436388,-201.81963323655424,-72.97572467836807,155.09314651047424,76.60645058028044,-69.99817322223035,0
US,36-50,Bisexual,Veteran,D,D,B,B,B,-48.01960539839226,-21.966678217240982,46.71826431464023,129.8046512171781,42.1199872174979,-33.61309326205411,1
Mexico,65+,Homosexual,No,E,D,C,B,E,-168.28276676647627,-129.3851083863185,263.5593814484062,35.10110757588596,45.953186103155424,50.630592675732636,1
Brazil,65+,Heterosexual,No,C,C,E,C,B,-243.68514561776848,-91.97522334238066,10.092142186435247,-18.554075347411864,50.0135417918642,40.283269684488005,1
Brazil,65+,Homosexual,No,E,D,C,A,E,-0.9105266669370424,228.04205605027755,26.954566253647332,-71.82616699424472,4.474213798779425,-156.74758992513713,0
Germany,65+,Other,No,E,D,C,E,E,-108.64130331857716,130.41106578560726,-9.275705113161887,-83.02943811514253,152.62553936612255,14.750785890474297,0
China,65+,Heterosexual,Non-Veteran,B,D,C,A,A,26.83217071600177,4.157182246551415,37.28966237893044,-107.77973389528712,36.906869524957244,101.2761668317115,1
India,65+,Bisexual,Yes,E,D,E,E,C,-6.389753332095005,-20.24107627010025,59.87938894956522,23.726623706500867,95.12866994754101,-102.35325562093507,1
US,51-65,Heterosexual,Veteran,E,E,E,A,B,23.50829837813174,-202.402460088469,-141.0240755876041,-83.20583384262581,-87.61878918686917,85.66667039438074,1
Brazil,26-35,Other,Non-Veteran,D,B,D,A,D,-26.205528787315398,100.41672007230846,89.86049632571557,114.19059614517133,-92.29604523595121,-20.183673317121965,1
Mexico,36-50,Bisexual,Veteran,E,B,E,B,D,9.643516910258363,-15.862292031528135,89.06821214053562,126.61384898623128,53.77338278493112,71.12776269765995,1
UK,36-50,Other,Yes,D,B,E,C,E,-65.16304335839399,-110.67918886960237,-55.657428187042676,37.51975935071292,178.7850039123428,-21.674592716464662,0
Germany,26-35,Other,Yes,B,A,A,B,C,142.76514670916535,-76.9920016153185,-3.178462419234979,91.85505321900176,29.259045147770173,-284.1446152005752,1
US,51-65,Other,Veteran,E,B,A,B,E,-306.8845414051165,-52.44424182927258,172.66931708938606,-40.94014883851285,-113.72442799988434,-61.69189697517917,0
US,18-25,Bisexual,Non-Veteran,C,E,C,A,E,76.68876541367753,55.61427909649046,-129.30223727024654,46.45500665063135,-29.999313493095116,-89.09877355005844,0
UK,65+,Other,Non-Veteran,C,A,A,A,B,62.436903238053254,-140.25809558581952,-188.94391527197797,10.885331408100589,154.4277156217739,-42.883953479136814,1
China,65+,Heterosexual,No,D,E,E,A,B,-85.38799604931523,-103.22241617060325,-88.8015444939239,-83.05179532853376,50.01785158379557,77.32255219045423,1
US,26-35,Homosexual,Yes,B,B,D,D,A,30.381003639025465,46.65958363661933,-31.52168804276867,-139.32567939191154,58.6561599376491,-125.40347045351825,1
Other,36-50,Other,Non-Veteran,E,E,A,D,C,-98.20578269435603,-24.05143969236898,-23.458240920902266,-129.5334995803785,53.30163320760306,39.01529787747243,1
China,18-25,Bisexual,Veteran,B,D,A,D,B,12.619619736941317,170.0755025175499,-90.70193755416469,-200.63350458934036,137.59626562707183,-8.11410066337567,0
India,18-25,Bisexual,No,C,D,A,D,A,55.668500426405224,246.03279951051942,73.49795588005891,-69.44006235386566,36.8177771550455,-99.1611068476769,1
Brazil,18-25,Heterosexual,No,B,B,C,A,E,-125.15199771554137,-9.38363634916458,29.557760885822688,-117.17976353386321,28.33173288739097,113.22482254812532,1
Other,26-35,Homosexual,No,B,A,D,C,D,47.529077844425935,-16.859139813825816,165.59428282081134,-15.174075627672675,-93.67604546715054,-40.14019683000839,0
US,51-65,Bisexual,Veteran,C,C,C,B,B,-20.366819730109455,126.24244946984251,113.34095983145953,-22.172098752639137,-144.5291236532158,-27.427456321054926,0
Other,26-35,Heterosexual,Non-Veteran,A,A,C,E,D,83.10080619908082,-93.81067382326032,3.827261542571963,-64.52414530454047,-11.930632644037562,41.88259556154914,1
US,51-65,Bisexual,Yes,A,C,D,B,C,33.440321568785045,109.94281819273155,-102.73480501637826,-24.684677050632477,28.109031882297348,-83.4951755916219,0
US,36-50,Homosexual,Yes,D,D,B,C,D,10.422320724611003,218.6496967958842,-105.76916938766531,-67.14526972057186,8.35804052931637,118.43815759030518,0
US,65+,Homosexual,Non-Veteran,B,C,D,B,C,-146.75737467823146,34.128728635153394,115.48419402803682,-160.1924653294923,-177.56459709906508,81.36943314025372,0
Mexico,51-65,Bisexual,Non-Veteran,B,D,D,D,A,-1.861063480465678,23.333075399160716,-26.20635448325678,5.35347227096733,-73.15114691723127,-68.37119705820982,1
US,18-25,Heterosexual,Non-Veteran,B,A,A,E,D,90.48305632432975,105.86893707499023,-132.90052235126646,-69.40632949695377,65.28513643413703,36.49978191664198,0
India,26-35,Bisexual,No,B,C,C,A,E,35.57271273236248,114.41917120149556,-39.440210406067656,-72.43882676893767,-124.09463025872786,-135.70895376358698,1
Mexico,65+,Bisexual,Veteran,C,D,A,C,D,-182.44863441448166,115.23233982083174,-67.60951120316129,80.5081983252492,-73.83380764227361,-6.604724676131307,0
India,36-50,Heterosexual,Yes,C,A,D,C,D,122.46193850272601,-93.19739772655295,47.71696454005055,-219.97387138936725,5.787091471226635,85.77978442045303,0
India,18-25,Heterosexual,No,E,B,A,B,C,59.08721724408002,13.174433248603357,-39.11702893300209,-103.32180892765537,-51.57121196556189,68.67936829878853,0
Other,18-25,Heterosexual,Non-Veteran,E,C,B,E,A,14.431912019541224,-1.6730730086804917,-34.92330595206595,-66.7973861424752,87.26555077610628,131.2362966477614,1
Brazil,26-35,Heterosexual,Non-Veteran,C,A,B,D,A,170.33072727866946,1.7686427737377615,-95.865262331626,115.47071455643754,28.622981816094313,-19.38872549102306,0
Germany,51-65,Homosexual,Non-Veteran,E,A,C,D,E,-0.06147623387437073,-5.276688391282259,-136.44436704054908,55.60077981917505,91.69117109564017,-75.9054614328507,1
India,26-35,Other,Yes,A,C,A,A,A,131.79877430216112,71.2065959525187,102.40579766921802,-30.211823524612857,116.66319758899122,-62.22635483776986,0
China,65+,Other,Veteran,B,A,E,E,D,-48.13921784340902,25.106339969103075,-101.16266570708201,57.231937142106936,-7.542188444803975,149.75949250060108,1
China,51-65,Homosexual,Non-Veteran,B,C,D,B,A,-20.189173281551653,133.2925526887353,-130.33743691691714,-36.792715421126374,-28.897553916629438,-7.458634320931077,0
US,26-35,Bisexual,No,D,C,A,D,A,16.757065312347446,53.244826122402365,85.52251163955542,107.74166000829987,181.64908517303985,-16.545389642991058,1
India,26-35,Heterosexual,No,D,D,E,E,A,197.2906446058146,-46.80324530383113,225.88358139455272,84.79098936002974,122.06022201297944,-179.5447712636561,0
India,65+,Bisexual,No,B,E,D,A,D,81.30049170940924,-245.50996482785433,107.34533833795574,-74.82287681417165,43.04507665678088,-68.21464544056539,0
Other,36-50,Other,Non-Veteran,E,C,A,A,B,-121.27621245481694,36.32152735968641,-17.624305758887303,1.6181938937857034,21.617012666780195,10.517274505160636,0
Mexico,18-25,Other,Veteran,E,A,C,E,E,-91.45051639083945,-61.239996388845874,-33.261738350038705,23.27021548314317,-44.59765129970474,-94.40520234425794,1
Mexico,26-35,Bisexual,Non-Veteran,C,E,E,D,B,-248.12660032458407,49.5113880839264,27.089364648066937,-75.44519748477906,88.75360525532764,-16.54348370143229,0
UK,26-35,Homosexual,No,D,C,A,D,E,17.774985199974523,119.48098253849228,54.98077169428157,-84.51791706796469,55.25286435349255,-45.71808456671814,1
UK,18-25,Homosexual,Veteran,E,A,C,C,A,91.60244739771464,13.207787860320735,-79.45825735111067,183.62235686906317,159.47795753718137,-92.71047124239549,1
