handicap,race,sexual_orientation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Yes,Other,Heterosexual,51-65,E,D,-15.822111029004274,C,21.69289753529309,E,C,D,-46.61352941239464,-79.46122320491865,42.141789914912984,D,-5.969456457549002,-9.853078036611405,-107.18033963650429,25.308980437140043,40.99507554000913,-165.9661138626156,0
Yes,Other,Other,26-35,E,E,4.228531365062603,D,-93.77029810650913,C,C,B,-14.772323711729646,55.742580366795714,118.07752379894924,C,-149.03256004666537,131.99718390018415,-56.316085823670605,-28.59959962105429,-3.3910868201117466,94.04628721237273,1
Both,Asian,Other,51-65,A,D,-57.78908416185264,E,-52.932267795743485,E,E,E,2.921448754306679,120.92128369898394,43.138602946940836,C,80.69251812569759,-75.09484691479432,-107.05193686538709,118.44989804820449,-29.230034868618247,36.85830621969026,1
Physical,Black,Bisexual,51-65,B,E,-16.29019381922508,B,3.6432643397841593,C,D,B,94.50744758189181,-161.97032404862026,81.63698039595076,A,-38.69274016624562,-34.0851916259095,183.96193778619855,-10.911525801193509,-221.04490669793338,-80.18251164694755,1
No,Hispanic,Homosexual,18-25,A,C,-49.160706711590194,B,-83.56960684877309,D,B,E,17.671426757118994,-88.74611879051969,112.56861976656253,E,186.4268273552392,-112.78587390783157,70.34504226348487,-218.5993165442604,66.945266050674,1.254143283702592,0
Mental,Other,Other,26-35,B,E,-141.3808703178099,A,5.957638522972391,C,E,B,-96.5372436647398,10.993849957450056,-188.46671051610485,B,-196.61426528061276,46.323731221142786,48.567181169046556,17.475926049041572,-144.45416280122575,72.107545850341,1
No,Asian,Other,26-35,A,C,-21.50948607162153,E,118.36188965321648,E,A,E,32.622011756601694,79.7175678199372,-55.56662700091815,D,112.87063306604621,55.9792704588143,-54.43382524381061,-178.3758941939999,-87.78053726640633,-234.50753922546608,0
None,Hispanic,Other,36-50,E,E,76.54168854891743,B,121.5997224348826,A,C,E,-55.59288491688148,75.14245804311798,-23.65358438066279,E,2.9374344591110555,-144.20973718986062,29.121726885815658,-74.62335724908486,60.102579370222806,158.3109923702281,1
Physical,Black,Heterosexual,18-25,C,D,-67.68965990034947,D,-26.972509420858277,D,B,B,158.83718122070047,5.494612089649839,15.465247237226167,B,-60.29530047981332,-38.884634337650766,-65.11436785021908,231.39746796458294,281.5366668469436,-9.376239981717797,1
No,Other,Other,36-50,C,B,-89.70576149853146,E,140.64840962541737,E,A,A,121.23132999803596,284.7701097501335,-128.61517495546278,B,52.523876038663694,213.10451721064237,140.4524139035997,-123.88794901529496,127.38081328143053,106.49510280273336,1
No,Black,Other,26-35,A,D,-77.65331359020058,A,78.7786644889069,D,D,B,39.70286144665244,17.09046482214066,60.274984691975,D,-83.06965602530758,25.469626002481828,-250.40743381613675,174.58436060933394,-56.09918505489736,168.18475178107718,0
Yes,African American,Heterosexual,65+,B,C,130.55774870172758,C,-1.9533797603489687,E,D,D,47.83077989930108,190.93464830469895,-148.99879359154608,D,17.423807512366107,-59.55667261722524,80.7699391088825,-136.08761030288227,-38.63777120557114,165.76617258848535,1
Yes,Other,Bisexual,26-35,E,C,1.216035088012552,B,106.70190991842581,E,D,E,-205.33308161853546,48.363156062506164,-42.495974600583594,C,-60.88257286149802,-27.27025687748348,-53.08972799004352,23.696119729152233,-148.03530891626502,-55.26418228403118,0
Mental,Hispanic,Homosexual,26-35,E,B,-98.33925094962748,A,-42.584092895966386,B,B,B,-3.0993020885420863,66.05699789606658,-108.06582160602265,D,-107.90924893840253,-59.67335606499679,-85.25926671369731,182.20787129952703,63.413360930205165,98.84252603772119,1
Yes,African American,Heterosexual,65+,E,A,119.61960680973715,A,-43.95415479128626,A,C,B,237.8627901237652,-27.311012291452318,71.06305582821662,C,-92.06473638350901,-73.72621794729305,110.42824106162938,2.0283487683507704,84.83047738503473,63.67565287203546,0
Physical,African American,Bisexual,51-65,D,B,154.52187792514002,E,76.18303387030532,A,D,E,63.384582227298594,-150.71474094131926,11.170293396294456,B,132.67129661440043,-96.60016188889406,-29.672981007029247,49.20529756515082,-198.7421186470014,-140.03347154924765,0
Yes,Black,Bisexual,36-50,A,C,-70.45972581729215,C,24.736989036783747,E,B,B,-106.09800042748319,39.55952347283237,60.52110657985441,D,-143.6072775786777,-90.16253850568118,-99.10501519586408,100.21394651368996,-28.433635264511416,37.12707582710995,0
No,White,Other,51-65,A,B,-118.90477763296903,A,-38.59102420562663,B,B,C,99.78944909552695,-72.92844704417149,170.96068998569717,A,-91.65712056071304,15.908477093262713,-101.17690565457833,-35.836858138271474,16.546716197825422,212.21017095376408,0
None,Hispanic,Other,51-65,D,D,275.4608546704925,D,15.423280622762725,E,A,C,-154.0411476182304,110.93926136630814,-75.89805663631812,A,76.21299807730296,38.11283559795242,126.71571251403128,-65.64021679816082,46.71744798071808,67.60662641231761,0
Both,African American,Bisexual,36-50,A,A,-63.867214820430895,C,14.907310388342276,C,C,A,-118.09641917262357,1.8505457040630275,-46.70891968955811,C,-23.64205708459791,16.652714717368593,-18.865752093597095,270.1636762373554,-194.9900093754477,-148.11788020151243,0
Mental,Other,Other,51-65,C,E,56.28320922949804,D,82.27786140786074,C,C,C,189.77081406436096,-149.95916319394112,-264.06922838130424,B,135.27066468623647,-133.66231291210232,10.91775957280468,-121.52457143865827,-153.78842717010784,-128.26402150441496,0
Both,Black,Homosexual,65+,B,C,6.507018135747946,B,-22.122725793664387,E,B,C,157.66986638175416,63.71430104412248,27.016845742355557,A,132.83415219579166,55.08563557014925,-46.75314376400074,-48.5880340169001,188.50570203251456,-142.96849271924287,1
Physical,Hispanic,Heterosexual,51-65,C,E,159.71441834539755,E,-205.04632976142557,C,B,B,-243.50350369311036,8.716289981639566,53.00834821264807,B,73.13198678406762,-7.914855766081723,36.66828358617637,-23.39604369350156,61.07239218123698,3.832097498641654,0
Both,Black,Other,65+,A,E,80.97155932721382,B,-151.8040744324045,C,C,C,-49.47156817631616,-39.384496132643505,180.28084274630726,A,-150.32977808338433,21.198894772755423,30.240882565248604,70.77478727327257,-5.684394063020023,144.9517214905976,1
None,Black,Other,65+,A,E,88.67585303160777,A,93.98947562043854,B,B,D,125.00180638388343,14.153771991819147,-36.95770863641049,C,-184.2074172561359,-19.650484244503293,28.37103238410439,171.8549291612763,-59.3692944667051,-58.949753151212214,0
Yes,Black,Heterosexual,65+,A,B,-175.72088485108057,A,153.98487356524885,B,B,B,79.54265197143725,-138.22373532061997,34.68626123023994,C,150.96489318332075,130.1812757274553,27.112310644819154,19.597749989750703,-87.81883182033431,52.89059071038624,0
Yes,Hispanic,Homosexual,18-25,D,B,49.6050295219646,E,-117.66830789847063,A,E,D,-42.51542555283564,43.34189941346317,136.4237058696534,B,175.5769066527329,-38.58551234316771,48.594060292135474,36.12009447318417,99.99707263546578,-1.2960913959436895,0
Mental,Other,Heterosexual,18-25,B,A,-9.260400465262556,A,-101.19511854009372,B,E,B,10.015420005110236,-49.519200116676465,71.27768332093716,B,-1.0731551449121821,8.156386285603842,-177.94163547762253,-42.44167426451311,5.103837718303477,-35.19491720744231,1
Physical,Hispanic,Bisexual,18-25,D,E,-43.91479619130534,C,-6.12843052264958,B,A,A,-19.905943060534725,-17.616066215708802,97.17984530757238,A,-45.812382600308545,-66.79064610860227,-120.6949413729439,46.06149555161385,140.70414059542748,66.58390253086898,0
Physical,African American,Bisexual,36-50,D,E,28.01344211611429,B,181.40348971252794,C,E,E,66.64123139992921,-96.94241083868879,-134.62272352464652,A,-138.8474611081215,151.54182564720358,127.59499585872238,-141.99500510755882,-50.22956540010496,-147.52598339911586,0
Physical,Asian,Other,51-65,E,D,-96.24115886786977,A,80.15421659222757,A,E,B,-15.01711328046939,-87.8364462347595,-53.099435624030754,A,1.0018649477597865,-18.55774721669484,-119.71160864836348,-165.83158256022213,69.55711211069708,-161.14110908761452,0
Mental,Hispanic,Other,51-65,C,B,123.26094307072842,E,85.67502107814532,E,C,D,-74.96281612050643,59.28886544040915,-125.73460067154178,B,-47.28289417080012,-58.21140561531559,116.22238215536949,-112.37169532825064,-12.22747923472815,-84.6865604565896,0
Physical,Asian,Heterosexual,65+,E,E,-200.10349789935793,E,1.4136792161913536,E,C,E,32.87112289630519,2.574052848760943,151.38293749523478,A,-42.30693256036026,-198.78837791457013,-57.68461563231564,39.184586929384785,90.29846382597377,-10.011074301042731,0
No,Other,Bisexual,18-25,E,C,138.5028752970029,C,-132.7033239377757,A,E,A,-40.16600488008199,-11.986261264884284,-59.3518247926234,B,-75.99430048129192,71.10767480980374,-110.9911067936832,-7.3446597425834605,32.645051007678624,57.50274200007688,1
Yes,Hispanic,Other,36-50,B,A,12.002261874612778,A,-114.1088822187053,B,D,E,271.8849226876613,-84.33564914123458,117.1719738240836,A,107.52676155687755,-47.124652020805314,110.30427890968268,-203.7753011073045,-145.13348276830408,21.775222687596553,0
Mental,White,Bisexual,26-35,D,A,93.3064707175217,B,-261.9026626425824,E,C,B,-48.45932070299376,3.302545555649064,4.424599461471213,B,-154.62174285669585,5.650195959139472,-102.17213777038478,14.087932417280037,128.64290488718154,-172.66190969059284,1
No,African American,Other,51-65,D,C,105.09465968697631,A,-166.87410936893846,A,B,B,-53.870336599465084,-70.75240384211328,49.13977874169362,A,187.47513804065125,45.67745232747251,51.65595004887239,63.58483289284311,125.90936765862588,-276.8144637050585,1
Yes,White,Other,65+,B,E,-162.47507079884898,E,-103.14925529024028,D,E,B,-58.68557518761275,33.75757066306886,118.75094748009207,D,-49.67719873254915,-18.292689447891686,-118.48722047701135,7.601421382847683,-101.94069077509502,140.2145107612483,0
Mental,African American,Heterosexual,26-35,C,D,-17.187419045270026,B,85.99641088950983,A,E,D,-16.966880025680897,-162.3535542109146,-10.012878511706308,A,7.4180338915580695,102.2783018835264,-33.525868349385554,19.25650757993181,128.34849691500358,69.40395846184104,0
Physical,Hispanic,Other,51-65,E,C,14.408336341975827,E,117.15118050304312,E,A,B,73.36725529175115,69.03785214653182,-119.89447905576529,E,109.25483730977751,-5.001845883774074,-64.23822082216961,21.934210165013848,-91.08312970293258,22.35169050347407,1
Mental,African American,Heterosexual,18-25,C,E,-21.381833639419746,E,-71.10768294257804,C,C,A,-76.21192952342346,-50.541718631927246,24.583012815922345,B,73.47878280038765,-18.549444553500326,97.85267813610986,44.349409701375336,13.443074183561803,-139.93751732272057,1
Mental,Other,Heterosexual,26-35,D,B,19.902163580430695,C,53.33670120431178,C,A,B,-49.366532777238284,-132.6157113636798,33.57475983719836,B,-11.069211630451555,20.172572859620256,-81.64207042030017,66.33075683723553,-94.99845073491663,28.547495319261223,1
Mental,Hispanic,Heterosexual,51-65,C,E,-104.8746959963913,A,85.67372084323797,C,C,E,81.90772567996271,-26.935911311792633,164.94017998956977,D,16.04505150613796,-5.192816668439734,-18.05252338010523,165.49744623685189,-69.81353050443731,-46.56783884393586,1
None,African American,Heterosexual,65+,C,B,-69.44034831915188,A,146.87088452279207,E,D,E,-263.37626447250096,85.00742362853074,148.04292448674548,A,48.743718208272654,25.456228802569253,93.36864860981031,-144.01733826969866,-16.5895151090811,125.1761600082131,0
Physical,Hispanic,Bisexual,65+,E,B,28.744911763217235,D,102.4324406134969,A,B,C,37.48837000607313,-128.75787259562847,63.949518455129564,D,42.32236764540201,-67.13398635078889,-73.18492993544538,-152.59017879661744,67.50758648050021,-1.3737618182056346,0
None,Black,Homosexual,26-35,E,B,30.40806450758807,A,-3.939362845769781,E,D,A,-115.24133394386409,37.24171262434158,48.431730167784906,E,22.52314763304945,-64.01948958816564,108.12651316481339,5.4288787441578705,-95.09368379829743,-17.054832745789916,0
Mental,White,Homosexual,18-25,B,B,-58.5133399142603,D,-86.1852068757509,D,A,D,161.6163753752763,-108.37778593552227,104.0186577639369,C,-17.885179346678505,-269.38245077317566,72.9352696130671,-29.914871995926763,-40.85864823755242,-122.42882462069898,0
Mental,African American,Heterosexual,51-65,B,B,-193.92555189912392,B,-126.08201628628468,C,E,B,1.0273404901316743,47.60120620702171,16.976352523154247,D,-56.618506309537985,-233.34209819473992,123.0002080161426,-178.20459182525647,8.184613345019566,-186.5436252436551,0
No,Black,Homosexual,51-65,E,C,-89.63808208856177,A,-129.24820488807148,B,B,E,138.56136520686314,-118.91096209004284,26.814815901981415,E,-102.83462434850456,54.51183018849156,55.23214307309625,-91.99136880753453,12.329054887229358,-5.8856895497084425,1
No,Hispanic,Homosexual,26-35,D,C,150.129509758932,C,43.6274618462769,D,A,D,-121.2534852500703,71.27688311931884,-80.70026350153658,A,115.35212863767515,264.64553075256333,15.22379048654929,30.312421897680615,-52.480378495106194,80.8729847804873,0
No,Asian,Homosexual,51-65,E,B,-40.48531703735434,C,85.98155036720469,C,A,C,207.57686494152972,-145.33428722627912,-70.46319599497923,D,-30.22668097321687,9.839969576232324,92.19320867451869,-43.73244892879189,-13.72321375206545,-26.855764604942443,1
None,Black,Heterosexual,65+,B,B,56.016845990482686,A,-26.776453813270617,D,A,D,-97.85348632911125,-103.38543830024227,75.16290698656489,A,-85.12744613549101,95.054390097725,15.221748160116528,-6.8052502542437425,32.07012783917087,-59.24241403127372,0
None,Black,Homosexual,65+,A,A,103.81303520657124,D,140.6970182283705,D,B,C,65.70131624136387,135.97631524690755,-87.247407095164,A,68.54838847659703,-32.5781388893391,16.980002256908815,126.00100175776616,-9.162557444844747,-18.407232465865974,1
Yes,White,Bisexual,26-35,B,A,49.48595489608626,C,-68.7103746847074,B,D,E,132.99726995386365,-115.3253614733467,-14.480473489781467,C,45.03790834645076,27.26823962714385,-42.18469231828083,116.50515907548133,49.20594794767035,27.300033902981873,0
Physical,White,Bisexual,51-65,D,E,6.987088114607428,E,129.80321130648653,C,D,B,166.62498286596897,115.45439307145296,102.0544786498385,D,132.0983243555141,207.83013804219874,-72.63727378422644,-5.593445114612864,107.70407815680396,165.13889567399355,1
Mental,Hispanic,Bisexual,18-25,A,E,-44.971384633379394,D,77.74822271017653,A,E,A,3.113752934363346,-70.13779364528871,-119.19996875949528,D,41.542071130332275,28.928007464223192,2.524708572884557,-96.19288807157122,93.2276485624703,-50.375397453995454,1
Yes,Hispanic,Bisexual,26-35,E,A,-282.466278824704,D,-28.720036654919507,D,E,A,-128.1244383606843,-46.29352537801759,53.922398357587255,D,-92.29801958943825,-18.48626416948415,199.21985462486117,-89.15198617331912,-127.06616871006244,-64.32476663807408,0
No,White,Bisexual,65+,E,B,-211.38330678717608,A,-21.523925147221323,B,B,A,-122.46958712906483,-134.96387753533784,108.42026022049187,B,-29.75626273002156,83.50911757700496,61.441612509070765,158.0805595431098,-76.82589123147052,216.70162734544465,1
No,Hispanic,Heterosexual,36-50,A,B,145.84006983661973,E,-27.53200065706039,A,C,D,61.22688558718312,-32.37946697769124,-48.31365088201275,E,198.54530728386638,28.14703417542223,-112.46402789229211,-71.77664935583167,172.96310999504243,-65.88382131032428,0
None,Hispanic,Heterosexual,26-35,A,C,24.006519533030314,E,76.09986327378705,C,C,D,69.07565803048779,-128.63113364105521,84.581715955287,D,153.26414942712603,-6.394634709200426,-25.081439938444944,96.33953341065333,115.46277161034048,132.2128215719323,0
Mental,Black,Homosexual,36-50,B,D,-1.350835074891531,B,92.46134707550178,D,B,C,-138.74494863587182,50.46406588877428,-41.35856977771627,C,180.07669613933226,21.124741264315304,-92.62583332665045,-211.60625892890548,-34.131829877229826,80.53600886253389,1
None,Black,Bisexual,36-50,D,A,-29.675765506097633,D,-147.88213189289735,D,C,A,-79.9731739516707,102.3862062743172,-113.81942313275557,D,76.36010509835319,-19.792605829094896,-12.61495912564071,124.59466524940362,65.49690983867464,76.23139997595139,0
No,Black,Other,51-65,E,E,-30.696562511860865,B,-107.2066394675778,B,C,B,67.44900681150484,-118.99671956626435,-137.96686804212393,B,98.81633544380564,86.093309032827,-61.207925677087324,-77.7763800699628,17.569401246685374,82.52137538060303,1
Mental,Hispanic,Bisexual,18-25,A,D,-200.32245682570547,C,-107.7816649237727,B,A,C,34.17868556213313,-53.37002726214281,151.37397817323398,A,46.918526284525264,280.8208941588305,-90.09183718931124,-15.626469053711942,92.62266308146295,-164.64736180836118,1
Yes,Other,Other,26-35,C,D,-27.312627923600445,B,79.84471863044081,D,C,E,-118.8445564552546,15.74062418300195,-60.10057652709306,B,76.33182289068559,16.683778763352038,-190.14612255539103,13.180944499286968,170.782310643017,-51.123893459548654,0
Yes,Other,Homosexual,65+,C,D,98.91207317370939,E,35.584661405545624,A,D,D,172.27274353388438,-5.685215954711376,2.9278582356230505,E,-26.721970869490647,141.0013456729297,66.99605081308391,-89.12571502042645,26.730064915737433,-25.073190563761976,0
Both,Hispanic,Homosexual,36-50,A,D,-97.86778607173416,B,-39.132451648214364,A,B,B,17.02747701890224,54.90998506320992,-43.69067231514095,C,100.95928977906271,27.102747470163184,-92.84109062852544,82.30623972767648,-43.22024990964891,-180.07119836458455,1
Mental,White,Other,36-50,B,D,247.91602485610045,E,53.35323696030723,B,B,A,-189.02680089480685,142.35593774318534,71.54625482300818,C,111.40076241221048,51.89204068697675,-125.03738934107508,330.326028302123,-39.081442905487755,-146.34697535962263,1
Both,Hispanic,Heterosexual,51-65,E,A,-10.725405273451793,C,99.01563630774632,E,B,B,-25.32329882152552,147.76534941197664,-157.0323451766592,C,126.4999090095314,-139.2902303634061,22.383275377266422,183.82112790971343,267.49414905024753,-101.66279908277616,1
