disability,feature_0,feature_1,feature_2,feature_3,feature_4,target
Physical,109.46586945020923,-15.137110036071947,-85.08101215566325,-97.83780816281205,B,0
Both,61.59892078791772,7.222464441445912,-15.387370456913823,-60.51590258277496,E,0
Physical,18.950956446592045,-35.28253202476594,1.3586470241192141,-69.4578864838199,C,1
Physical,115.7505343259791,191.77574926480116,-78.60597570181865,34.846899014196815,C,0
Physical,49.39520174135164,93.1712386905326,89.44513813513866,93.67585305360758,D,1
Both,-58.59146259492941,61.66114096417073,100.4706778696271,49.94160141271543,D,0
None,-109.62647961819687,25.262864420708826,60.1812244625591,46.02864359300233,E,0
None,-12.871609806484354,-94.87093363219189,-25.246745056048248,-125.97741349119661,D,1
Physical,101.49569696324814,183.3468461733235,-74.43053561327798,-223.85676184096292,B,0
Both,-163.1255507236149,39.13207856259772,-114.9403957364501,125.66498032647016,B,1
Yes,-60.60718758660724,-69.81486564744782,-257.9045392982023,-78.47751737048387,A,0
No,2.7291595337263814,-220.94558966925493,63.51146233038304,140.52921835930653,D,0
No,32.07537845956233,74.04187630788277,31.394740824483858,-29.75131587077161,E,0
Both,-102.95045873491108,-149.95521605796412,51.03034978794242,-99.83620619626478,B,0
No,-105.9301987047509,59.965079728898715,25.9799062382333,-37.773313394418324,E,1
Both,-137.34220384549826,19.35165532172851,-94.00806056086145,-16.71263347000854,A,1
Physical,188.10570791326793,-44.38900609193026,-78.32217142667324,-10.058210179873674,B,1
Mental,-26.035807769962272,62.98572903201354,-110.6918439970805,-162.38924531924107,B,1
None,140.90535382603727,17.87533548184222,78.32881173565629,-78.91314684248037,A,1
None,-61.57524253499314,59.283394796806775,103.05632969796467,357.30424486958344,B,1
None,-173.55247635666285,-30.178212047231323,-33.71885606101795,30.390060540068642,A,1
No,-105.77436922210164,-74.62471974053207,50.387509167275404,-117.14753290998054,B,1
Physical,17.844954434085516,62.79918543402362,101.88210248186114,-34.72952955283914,E,0
Mental,-20.63793362369444,14.392785017862156,-87.9251650767905,136.47261653026976,B,1
Physical,81.79130507468234,6.857507875664737,-186.17859716271977,-134.80351956077237,B,0
Physical,239.461828972422,-90.94024128851743,115.98113033992861,-107.63483923974644,D,0
Mental,109.05363389440701,37.23587903344387,-19.315815614922517,143.3389380452993,D,1
Yes,-46.817383358339896,-172.63610231457136,-11.150193022754424,-83.37838844885482,B,0
Physical,-123.83644313761349,-13.802280392182018,3.0104102929159917,-99.18070439499844,C,1
Both,122.75324089898669,-38.66718201545349,44.88717813239172,-3.5497794828436824,C,1
Physical,-134.71350355885386,79.97810798178743,-11.06872453929907,-46.352857900988866,B,1
Both,-78.55773053189286,-133.86690279734472,73.47069712344143,33.186757024505695,E,0
Both,-174.9865274107362,129.22596843139655,-62.11842375880685,-35.27092951454707,B,0
Both,129.42890257369228,104.0838112912186,-21.47181713348469,-124.20207638248584,C,0
Mental,-76.3932797314958,-56.42877134616606,-176.6909463925683,26.816122825234228,C,1
Yes,-14.03950284165743,-18.33944522489757,-43.05781224995345,0.8570176564168126,D,1
Yes,-118.0269649614081,-30.074278227104813,-74.092541748098,86.66867056321533,D,0
Mental,2.877432269619315,-192.60794248899964,-7.716357220730361,40.65654637612624,B,0
No,32.413019743890445,-67.43548350449593,-61.01296959489568,56.903718377916604,D,0
None,122.7666806875459,103.863803071288,-58.06680373257069,16.54478676701554,A,1
None,-294.2904865440871,31.219430506958588,103.19051075023641,-27.5539118809792,B,0
Physical,11.776281583665863,45.936726431450765,-59.971290361904884,-74.58943236945062,B,1
No,189.84281035879184,-39.7028836692345,-14.95723796419547,-159.89107190221355,A,0
Yes,116.67795275627515,-9.213448064365359,-22.705114407848356,-120.65935764286412,B,1
Yes,258.22801333288504,-184.86402289634503,-122.1677612449053,81.41622577395347,C,0
Yes,85.26056533713448,-100.3795365825722,47.709562770347524,-55.39660674044203,B,1
Both,-124.67020121507026,-58.16778223145113,-69.45761093871562,25.021575590260547,E,1
None,7.597119528001917,0.48020465955233355,67.21591297126139,-112.34567931744223,D,1
Yes,-76.2380527308882,120.61310725287082,13.122448787892301,-76.82090384530949,C,0
Both,15.251634474505163,-56.874820795269834,-213.3369062174709,5.841431167515272,A,0
Mental,-87.69488720695814,-5.425699885278071,-96.27344316806335,-59.46278764575711,B,0
No,66.00715476322048,9.512701766585272,-95.74151061835906,-31.287514970149,D,0
No,10.279460016319481,-141.62003492355723,-207.54729452127424,11.736299675565627,B,0
Physical,9.615664683523631,99.67650367630839,-79.83726644402304,56.38526271048258,A,1
Both,-55.63226301213394,-26.594849753324507,-201.86898547557718,10.419724608008126,E,1
No,4.0317153009081395,67.54026440897971,-112.69505704738425,71.49650932109466,B,0
Both,-77.61263324718021,22.77691428950209,-153.6233221943631,-31.223543258235072,E,0
No,-45.27817912657741,-55.67677653867859,-26.0995366497237,-176.23831283409353,D,0
Mental,67.33811035202247,-19.429706537070643,61.592455700077096,-24.595160045460794,D,0
No,65.53460675712067,68.85586772106889,59.49298251007005,-32.89878278806676,D,0
Yes,24.765984177603993,126.70956034412146,80.6248380018555,13.962780834338215,D,1
None,118.66743680963042,-83.84504485638948,104.26925822463711,33.97735831245221,A,1
Both,61.41712154621322,73.59612420298623,-69.8607437434947,-183.5719861999198,C,1
Physical,-133.2537263866819,-0.5835003272054476,-33.37512943518745,27.499965290988964,E,0
No,63.06110794307197,5.798757835092384,3.1843779083841603,-115.83557020303756,B,1
None,-36.58299673461789,-47.88623706316985,-131.0741015433664,154.1611186084366,A,0
No,122.08976036706001,6.278414551001259,27.194002889080032,-11.368029018137374,C,0
Mental,-26.140880668161238,59.359112448292336,18.973956792459052,144.01438835715686,B,1
None,3.251280729901387,73.99332138214427,90.87166539373528,72.98276372942269,D,0
Physical,-62.146567705300185,39.64107561993601,-62.00558870824876,113.98043599883113,A,1
None,-57.51443090714029,28.236362517560142,-35.400806693280174,-91.95585234081638,B,0
Both,127.9489967460802,15.345842995737902,6.676369056686517,142.36078938300804,B,1
Yes,68.15088394171693,-22.773270290944552,50.11236536145983,-15.317671496566824,A,0
Both,25.897137185959828,-3.021278065456777,5.680616505100404,206.75239939397366,B,0
None,42.47999137546313,-85.87346480543033,9.033281625573405,-108.43331815882541,E,0
Mental,91.33288521978909,-112.70555384011132,35.84703639711638,-8.444794919916705,B,1
No,132.7022598636183,24.831173803600645,-157.27656117818825,159.5635113294695,D,1
Yes,-242.03544597221426,60.264260010307765,212.5328492199309,-78.25759381409831,A,0
Both,-74.1339840283665,-51.82027414111582,1.849975801934663,8.926079026619352,D,0
Mental,-121.43702816896823,-6.389765880825095,26.568666843321086,-57.35376895410859,E,0
Physical,5.8247449223416705,130.54541268011255,277.81326906494377,183.0883880248352,E,1
Mental,174.03681262081528,-199.82866723297502,132.07304291944314,69.31453211427062,C,0
Physical,30.328713800911032,34.38080491992636,-5.4366885993115535,-95.34662231649148,D,0
Physical,-31.234682177413912,-152.9035045928334,-13.22601238842325,61.24518741247549,A,0
Physical,60.70682219306204,74.90288913218176,-7.3997075132702355,-41.322012873438055,C,1
Mental,20.172982680186145,4.217429598300266,-69.05938369365792,-82.28995235763068,C,1
Both,156.0021654371009,-73.99757590137344,131.6140327337311,-38.61971892245196,C,0
Physical,144.16211460092873,-61.22066337086546,-44.11623888959846,5.639087290604459,A,0
Mental,-99.83385020612816,191.96271376227386,-61.765722458488426,-68.6911115300088,A,1
No,13.583788331373992,-14.100609361576153,151.64361426539568,60.37113315571072,B,1
Yes,167.52935462939337,72.08141098162292,1.1791050993798178,162.3088724052696,A,1
No,19.84405444406069,33.78272432455729,3.4563556223255536,-84.1317563548452,E,1
Both,-35.982469304969314,1.8357067529454367,143.77887565436845,-126.73819893210845,B,1
None,-7.3621729129732065,-122.78974832009324,76.52282226167357,-208.25142504755675,A,0
Both,-103.96189476246111,-37.26221104080708,-84.3892109079692,-41.9804301224777,B,1
None,76.53120820247527,44.945351056718714,-64.56717373960119,-42.61132364344415,C,0
None,146.56145289622094,81.81956990329493,9.032340850968291,-39.68229267483258,E,0
Both,-2.537694630358521,-110.05291699698306,147.16019014124606,18.586333827095487,A,0
No,76.97116991559206,39.59580982564164,-5.77321606490133,-96.774162625102,C,0
No,89.61232437291699,-88.38500839256706,7.32536861508834,-48.48548227031754,C,0
Both,42.47579364641092,37.365365057671504,-32.7510396592832,104.92041630396787,D,1
No,-48.106423082490714,209.78026090096313,7.2781097280251,120.11362292152457,A,0
Yes,-109.37665706419439,266.51791562919715,78.93171777049241,-91.97416070329353,E,1
No,-116.17904937022656,-13.209521044367309,22.280200437647192,68.76309672688082,B,0
No,99.17034202458535,-1.9709439033762088,-145.01043773639904,-35.907178040776515,E,1
Yes,-118.3475435208882,33.382093755753225,-18.32456766309642,-5.853453147678962,D,0
Physical,-53.263809444606046,-89.44906885693715,95.50477633853845,28.307818622675246,E,1
No,-38.89686118023058,-39.658525933056104,33.692499562927566,14.46069265681342,D,1
No,-70.83702485521472,-38.7493394738464,-45.35586204461441,62.33236265653406,B,0
No,-14.170313036390969,-14.569758473451394,-88.82955755529032,-8.02476697169228,A,0
None,38.19895385753983,-6.598044831484591,17.57663350199587,36.56825655953839,D,1
No,112.36918211682092,50.184635681105064,-85.60772757606497,-98.00772135029034,D,0
No,-71.3011346927654,151.69316173082152,126.14239343859288,-137.83081933395192,A,1
Physical,-1.0575633118084706,-11.844961154479334,-59.78946541479521,-94.85725499021692,D,0
Physical,-80.444439925045,33.33719776912989,-95.41508994591156,-7.5095364978994255,A,1
No,138.12560838209458,38.00014097588676,-76.96633097016132,-169.62059071564224,A,1
No,-182.36984376795388,-1.9341965811099915,169.7386627911769,148.01458839073857,D,0
Physical,83.37081508608149,-81.89722378737227,2.651879948275469,-6.787219066352626,B,0
Yes,77.4917005675995,-9.573565206205872,67.30417375070445,-127.88911940429597,E,0
Both,-63.920755711381524,90.49480633078647,-174.3602608838847,-9.23303929945874,E,1
Physical,25.98372324091718,-18.42117306040649,-3.4031002639631422,152.49702070233138,C,0
None,130.48954878164412,73.02402506655777,155.0979294461213,-17.123852363949702,A,1
Mental,9.284133052977284,165.97642560718307,-328.68542351548604,-34.37620990997716,C,1
None,-37.23211124713503,-60.12484069458897,-143.5903563401197,-244.04918575532602,D,1
Both,95.21684675808126,1.2254942353674791,1.793286100913571,-31.94044980766757,A,1
Yes,101.85469232445963,-77.10609135519007,-19.912550689751892,-43.721986806855234,E,1
No,-241.7880012927176,-48.30543232795272,0.5827921065607414,-119.99640700273247,B,0
Both,55.783960102168585,62.83061523654847,66.65332153664727,38.33815602506257,A,1
Both,-128.3097736305069,87.93637592916653,11.615225847622424,-91.52682267419237,A,1
None,42.899466673479566,43.31605751446844,-67.46169465999905,10.663989700887928,C,0
Physical,-85.45037255567901,-165.3200282064317,190.68444212078353,-3.1888280350526292,A,0
None,56.63176706775691,-18.917162856261974,160.29895906644293,150.788744901621,A,0
None,-41.443473217191666,-18.322936143039126,83.58554058484181,79.02546233695944,C,0
Physical,14.826691708514945,-351.10882380221307,-47.33878092664759,39.485252057339935,E,0
Both,-39.88038979708474,57.026655461714014,-139.72115236336546,-16.342433748495107,B,0
Mental,81.81264267600056,-2.3210781876387325,-11.18217717876162,137.22047622243997,D,0
Physical,-88.13466527857184,35.057899426809264,15.519524015237735,-91.9054826190469,C,0
None,-37.75796049849512,86.62708048019098,80.0062675879349,-4.771929105896327,C,0
No,105.66430608671998,-2.602890673896101,-107.64578823234913,-12.78443960469094,E,1
Yes,-20.107580500098912,219.6053210500255,-144.82434877634725,-5.239229270698986,C,1
Both,-26.98697713674754,159.04454758297345,-178.3686133554348,63.23629888908344,A,0
Yes,-137.11208608304713,-218.09487020117112,-134.94429735517772,88.84448107157154,C,0
Both,28.276025317367388,128.7998742470629,66.47105344224144,-18.95205860189319,A,0
Both,-115.5952647243097,-36.66976725111915,-4.729152733043426,57.893465988395754,A,1
None,121.09540590979702,-24.66551572348126,175.08770736038392,63.00226195555732,D,0
None,-47.59564916989525,-80.30741132284324,7.845417817167366,-42.3395478892107,E,0
None,-55.48589397505563,-89.94440195878556,-148.08135771011462,-31.305650262882338,C,1
None,61.68916656175747,-28.015847519615804,107.53229173407122,-35.28693552039378,A,0
Yes,-106.19196573962215,-68.43571653025961,53.62112178399154,199.97415481352365,D,0
Yes,193.474124748577,182.55558741751994,-43.78971184658649,-80.3263480215392,C,1
Both,-105.20677133855001,-62.60552428513482,-96.5871507289774,61.498721171522256,E,0
None,94.2188110206484,237.33133753840562,60.97046344806277,144.92883922529347,E,0
No,129.74538575876747,179.22118611857874,48.36248931530013,-20.080749803247333,A,0
Physical,-201.86991373693917,86.7194514045889,34.4790728696256,25.88681648594025,C,0
Both,-62.942124193278325,70.80309369993279,59.975773669375485,-46.26688635316596,D,0
Physical,-138.10441552683963,14.503247103950665,-43.52178908533081,-28.95645319900295,C,1
Yes,7.620420361768206,-65.38137573661106,-101.66084151578725,83.01524342045734,B,1
Yes,97.82028631312211,2.910076992672856,74.88388164963712,-145.37397960699758,B,1
None,89.67409713791557,-165.48915977145379,-42.815260129998265,-126.52680194731154,C,1
No,81.5807470621929,88.84341943154062,-126.21607246372848,47.14156391886932,E,0
Mental,-53.42421030455028,-23.814170531673412,-87.6581515062516,103.01757609145585,D,0
Physical,-66.8835404056852,-48.65007925112183,-82.65684729782043,-39.16470473619575,A,0
Mental,252.45092441815066,-73.10732045866595,-87.5430957330159,-58.435609487511584,C,1
Mental,112.49807942333952,45.59712338450265,-10.950199685424476,118.85175390194465,A,0
Mental,150.65900845410368,-13.529490289826834,43.841074222801794,4.271946271283899,B,1
Both,161.349287834318,28.81418677189603,-88.95566390367651,27.31656186749074,D,0
Yes,-46.24170403264991,2.1789957403887743,59.565858917258055,42.89769046447005,C,0
Yes,135.13319254490514,141.93461308171703,-23.727360835532142,-27.05537151067872,A,1
None,-30.599444336576447,-165.0966050929297,63.45425569964311,44.85112996056142,E,0
None,73.95941352637931,162.51509349297504,35.3562492989337,13.576617046206877,C,1
No,-61.37922627716672,-96.51632174257084,68.8745231099885,29.32500003406026,D,1
No,-20.567367333825676,-112.75877527359579,-164.26367128968462,-34.03222869426952,A,1
Yes,99.2436725283151,-23.239681601551258,17.4012379409033,76.89996396523773,B,1
Yes,74.8177775693468,-125.61515005862158,87.32510118836748,-127.73275539526195,D,1
Yes,-44.36804194208716,-15.769102727287276,-192.4329403914878,20.96658832829828,C,0
No,-14.850724069559284,70.44063971558927,-53.19150275604516,-86.34634259341458,D,0
No,28.30068617159689,-48.28776290489324,44.79966348109002,-51.76829630468946,E,1
None,-36.909881900369015,-129.75798215493052,8.32396681465646,14.422268350436115,E,0
Mental,-92.72574908785212,112.93312048324297,38.98171063927062,-58.83900092875191,A,1
No,89.20178715552184,158.34972816118167,-73.9985817722629,-222.76860695303796,E,1
None,158.97720973932445,188.31267634546825,-91.55867931977299,14.274424057583737,A,0
Both,92.20752157731964,-86.50083995831116,-145.23180799167847,-33.117728001877964,E,1
Mental,-42.21051499670245,-116.55295290289156,8.387958934606313,-4.1965584689627855,C,0
None,-27.88669357673635,99.84308191810382,-37.34442009999435,-164.5608767388829,C,0
Physical,-219.122957075161,45.40332921069076,48.673670606419314,-21.125558001540828,D,0
None,-81.6794608658677,112.63414374916026,-79.59083804208782,-61.362537346239584,E,1
Mental,-61.795555611057495,-38.6206623196528,28.29245618278294,121.68894033370113,D,0
Both,-15.141232084893803,18.602016831602846,-5.2677912437731536,-0.2672443620485429,C,1
None,-116.86535421460391,-4.347063902443114,43.37182766375965,123.77744483057545,B,1
Both,58.9551028408348,96.84761480479528,-8.098768984961485,-25.565013219772815,B,0
Physical,-156.01036561930766,-67.26670539085264,-112.41916995205233,-16.53124015883229,B,0
Yes,68.97957175558668,21.900245285981214,-23.92334151713466,2.9113370416038906,C,0
