disability,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
None,China,-48.16579944656109,E,E,26.794565068744042,-99.31547503322753,63.25720475726353,D,C,D,1
No,UK,97.24591059787406,D,C,168.2638934108019,-48.3041410389483,111.57721499500155,D,A,B,0
No,China,22.142910473130897,D,C,91.97406811540934,-52.3067290329211,-32.20233375136139,C,D,E,0
None,Germany,-28.241689101865354,D,C,-9.16312763251538,79.9185363120119,-341.18986993246494,B,B,A,0
No,Brazil,10.780314394003728,A,D,2.52147012488658,-87.40729878885325,-28.497934256352885,C,A,C,1
Mental,Germany,6.433714124307849,D,D,-26.106806512698448,-94.01030684086301,77.47644437360964,D,A,E,0
None,UK,-131.80131594892632,E,A,151.4517542653825,-12.092269621980318,-96.65158564784949,D,D,C,1
Physical,China,117.96892191383903,A,B,40.93366128152826,29.580806867588542,216.89862062133636,B,C,A,1
None,China,-89.76311664940032,C,E,69.48069920062323,169.25413982600406,-31.52364779726089,D,D,B,0
Yes,Brazil,-22.703992699731877,B,B,-80.35789612040138,69.46705394483165,-83.579916064635,B,B,C,0
Yes,Mexico,142.14696001590946,B,A,53.7599791834648,84.57861835472431,-34.4972925142425,D,E,D,1
Yes,UK,-172.6659495237559,E,A,-116.78936486125752,-70.86297299675911,88.63571234093475,A,C,E,1
Mental,China,157.05775784192352,C,E,37.127409990220265,-20.17382588239241,23.09019445114101,A,A,D,0
None,China,-194.3805673350972,C,C,19.41082052175749,-138.04700006821383,-95.06151465689112,B,A,B,1
None,Other,-13.377693316616144,D,B,50.66579927068967,42.65725608958095,-66.19982769448825,B,D,E,1
None,Other,121.28339413744426,D,E,-99.65551244843289,87.16779892120083,-75.93698030252507,C,E,C,1
Physical,Mexico,-15.505891176744688,D,B,-4.629028886181583,36.82481659207647,-196.45462106264517,B,B,D,0
Both,India,-95.82371169161367,C,C,-70.75522799993021,-239.16310539897268,-33.173839433746,E,B,A,0
Both,Other,-92.86649013982864,A,E,-128.63726091876308,-22.273576284687273,18.211113212290478,C,E,B,0
Yes,Germany,52.3107649810339,C,E,-175.85834919877541,-119.02668413220464,142.6791332993481,E,D,D,1
None,India,-20.975844675467954,C,D,-60.5250891681289,145.26642103185702,16.107682446817684,C,A,B,0
No,UK,169.83095534462979,A,A,-69.8858573244423,-25.6391972394067,-69.72588540576024,E,B,C,0
None,Mexico,-13.184353560755872,A,E,69.77951161988535,35.04863536277906,-89.16480653930309,B,E,D,0
None,Brazil,12.358922278289445,C,E,5.864928090800829,11.14080321821727,-107.910111768697,C,E,D,0
Yes,Other,50.75860566979715,B,C,57.44889723770123,41.645290808992016,-127.28688683217786,B,D,D,1
Both,Mexico,-81.03742399772118,C,B,-145.82452089018275,21.343010303812328,-71.62596157242032,E,B,B,1
Physical,UK,-62.86500532937453,C,C,81.91072863287368,-78.32316057899024,-105.82686865392567,E,C,E,0
No,UK,17.74193951439621,D,E,-6.489209248845606,36.15622333777099,-40.36981538040668,D,A,C,1
None,India,-7.306855715362509,C,C,45.94412464852301,99.73003473823078,29.421837536242197,E,A,A,1
No,UK,11.035897342849534,A,D,91.97223776723786,-49.10975038669666,64.82045871315968,A,A,A,0
Both,Germany,117.64399571999802,B,E,73.3678062395756,158.34184334113567,188.89485913259682,E,D,C,0
Yes,India,-66.39417272772825,D,B,20.640221990827587,-27.39902060699438,-34.69138574044888,D,D,C,0
Physical,Other,-7.8452671642832055,A,B,19.711368678267473,37.96288179992573,-135.0803354922416,E,B,B,1
None,Other,-18.77466740947662,A,B,-103.36064982914299,8.261486446279028,-81.20455393526936,A,C,C,0
No,China,39.53852230238867,C,E,-39.40952617117902,-103.7006846337262,204.4818525125671,C,B,B,1
Both,Mexico,-68.08034898558866,E,B,-3.4198806450413914,85.79496793094728,26.875300156932134,E,D,D,0
Both,Other,59.630285975865085,B,C,66.28164834714951,153.04403717615625,-197.70812820180333,C,D,E,1
Physical,Mexico,-73.41985052221666,B,D,-13.610600889957414,-87.39242606678424,-12.708256903818855,D,E,E,0
Yes,India,54.00860704414043,B,C,94.10267307179913,26.5474039461978,-61.82551688964656,D,D,E,0
Yes,US,-78.38729968331873,D,E,79.38292205428303,186.8707206775607,-11.692261458990897,E,B,B,0
No,US,17.459605040582566,C,A,135.8320335348477,100.00048518814091,-203.18467687037716,E,C,B,1
Mental,Other,119.67840876007838,A,D,-121.06681820752871,29.09713381994822,-29.959952000825336,D,E,E,0
No,UK,-61.36820491733814,C,D,26.42973363311581,-87.13681486665645,-35.12854651556065,E,A,C,0
None,India,75.18973648411644,B,E,-97.5674916645676,58.194093934602144,-64.55803834467523,D,B,A,0
Both,Germany,-104.75546844444592,A,C,-159.64060581726875,115.24591256408748,35.12149554358617,A,C,A,0
No,China,-47.737873112984865,D,C,80.09278578783793,57.15499319854006,-67.76662229614068,B,B,B,1
None,China,-38.46703472619147,E,C,-39.38441246724722,44.11390719026973,194.88134403199422,D,A,C,1
Both,China,2.923146001091589,E,C,-5.461183950305909,148.4260442966728,24.694540987117822,C,B,A,0
Both,China,-2.0456737495521606,A,B,-47.73833026377529,193.39728884293726,76.58914171821107,B,A,C,1
None,Germany,93.16838495958503,A,B,34.13168648993287,-46.007782201541644,9.663420018363329,A,D,E,0
Yes,Germany,49.66066501672353,A,D,90.75701340003803,-76.63175421389477,-36.067254514728944,E,E,C,0
None,India,-111.56261749897942,B,B,-227.39881656781273,42.52867092422216,10.281665211454786,C,E,B,1
Physical,Brazil,99.13552895934188,B,E,-5.393455986242987,-42.27992576358039,-169.5287597906273,A,B,E,0
Physical,India,-136.8510351789873,D,E,-78.2147011988239,27.678721501156566,33.45988094951829,D,D,A,0
Both,UK,-108.2000563236326,B,D,-16.091639425479393,-13.101816121437412,-45.661797902021995,A,A,D,0
Mental,US,8.228444098608364,B,A,139.17795362583828,35.70178117746386,-4.170591351930028,D,C,B,0
None,Mexico,-16.798551319352725,A,E,-58.081959133705766,-236.1272119989429,-48.33142401874979,C,A,E,1
Yes,India,-124.07211558957752,B,B,32.91123625016802,-29.00116738338357,65.16974738226251,B,E,C,0
Physical,Mexico,93.51691108209815,E,D,-47.86278990717788,91.74542348939035,8.158932303805678,B,B,C,1
Yes,China,-100.54997906495748,C,B,-11.367632300293282,-48.09746277685091,-103.18223977746226,B,D,D,1
None,Brazil,-15.56009306914183,A,D,-148.21140950049065,9.56440544636167,-48.5694797474668,E,B,B,0
Physical,UK,85.20606502861432,C,E,-50.17583297042544,102.50426116775071,34.35777733083595,D,E,C,0
Yes,Other,-121.93520884766707,E,C,24.259037229557798,2.903367678572819,88.38633389159095,B,C,D,0
Mental,Mexico,97.28540701758578,E,B,-44.37206046411065,-11.101223728028891,260.9929137533345,A,C,E,1
Physical,Brazil,62.4953690007413,C,B,61.51198180999852,-34.10525279509667,52.602208773812364,C,B,D,1
None,Germany,-319.79684978769563,D,E,34.90818424592784,-120.75353010531458,103.36104128212553,A,C,B,1
Yes,Brazil,95.53350865403344,B,D,17.487374588246578,-102.95423751859039,67.37364279514253,E,A,B,0
Yes,US,91.71304118944548,A,D,151.43112581367927,90.58104660659161,37.40315214338618,B,C,A,0
Mental,Mexico,-1.8590345881493622,C,A,-73.22904762185284,-0.6982777118793132,115.93975524677485,C,B,B,0
None,Other,47.33944122496367,A,C,68.64459678211632,67.20700035408112,104.88143154581005,B,D,B,0
No,US,-6.2886651735284005,D,C,-23.323173425342016,24.232664606136304,-42.283131227344306,B,A,D,0
Physical,India,67.15736650575226,D,C,68.4580335925156,235.89154788778154,88.71982752029001,A,C,E,1
No,Germany,-111.79125446121496,D,D,11.76649495996199,31.055675408078127,-25.026790275856897,B,C,D,0
Both,Mexico,-8.612185851677701,D,B,-15.130683653449676,-7.407564665027537,-77.31790115948256,C,B,A,0
Physical,Other,127.0728969347522,C,D,13.925828397009553,176.14717763814832,-2.7335669588759286,B,C,A,0
Both,US,-198.0770896699513,E,D,-15.736237105428213,62.11460582983126,90.49573981710178,B,E,E,1
Both,China,-10.008017361829664,C,B,115.58613463530418,4.038809561533978,24.076808207076674,C,D,D,1
Yes,US,30.473996636222502,D,A,91.2251730695029,58.92866190273379,66.51789871385229,A,E,D,1
No,UK,-48.46056280793661,A,C,-5.347004791732017,-48.08615319527503,-42.03717525614737,D,E,D,0
No,Germany,83.47196954132143,B,D,-129.75551578654827,49.760564125177176,-94.29474543605707,E,B,B,1
Yes,Other,44.3467250721418,B,D,-39.12062222255454,-39.23982967275763,36.79720309563414,A,D,A,1
Mental,Germany,19.67864576653636,A,E,-28.89588074829649,103.05994762272886,134.03700741843892,B,C,D,0
Both,US,181.59083108834244,E,A,-96.48334423953379,37.735703138133964,-43.91327918336425,D,B,A,1
Yes,Other,91.15575857651652,E,D,126.50273983525491,62.11750751139971,82.8050739581329,D,D,B,1
No,China,10.986546636998973,E,D,32.77417795601621,160.10955436234522,54.530829436577285,E,E,E,0
None,India,-125.51449814551485,D,D,58.90182691699894,-48.29682883616366,99.25147619409145,D,B,E,1
None,Other,13.433273111093985,A,B,-49.214027636039305,167.3736804546506,15.642383251926628,E,E,B,1
Yes,Other,-91.33976419890615,E,B,-99.86682224186548,-0.5845645024624301,240.84051985467525,E,B,E,1
None,Brazil,128.75082086406408,C,B,-70.63808763274362,-84.36267148263632,56.27303870980881,B,E,D,0
Both,India,-66.68082598956615,B,E,127.4490720591001,12.15526705549323,54.80777503971998,D,C,E,0
No,China,-62.768274975828106,D,B,126.03136124864456,129.88291018299907,158.99962462472536,B,D,E,1
Yes,Germany,-95.18598286528292,A,B,-66.2647608367622,13.673411827158006,72.27365980729883,B,C,C,1
Yes,US,-12.49237213218468,E,C,185.027369358147,206.63761853153545,-57.951355569435655,C,D,B,0
Mental,Other,17.201091177853147,E,A,-50.56221627086352,19.440457370602914,6.696750583882048,E,E,B,1
None,Mexico,-185.55890916229424,A,D,107.45386443343912,-3.698967128577925,16.14994240965907,B,C,B,0
No,Brazil,-63.49826654950026,B,A,-82.77336926801388,110.3064121863677,-35.90745980793643,B,A,E,1
Mental,Germany,-123.23614612267441,E,A,55.06629179379262,-12.548012283327386,13.440895544294479,C,D,A,0
No,Brazil,-87.35055716193668,E,A,-47.73589669125612,7.0464033058427855,-101.4463848844366,E,E,C,1
Both,UK,46.922536684955865,C,E,93.78379492584288,-185.82980361697093,-42.70665781717598,A,A,E,0
Physical,UK,-64.18822837943627,C,A,85.51547467013715,57.14044941926855,-70.50799985847283,A,E,D,0
Yes,Brazil,-57.90521211313826,C,B,-53.217659045613495,-81.52958303248641,-52.19922998751101,D,B,D,1
Both,India,19.086735454457664,B,A,12.048886758041863,-13.21964674914062,-213.57024233175164,E,D,A,0
Both,China,-22.922503261202536,B,C,137.44180401200495,-4.04973696708154,80.5617570753029,E,B,E,1
Physical,US,-219.71332910243348,E,E,56.028934863527056,170.3357193008649,-127.06794538744364,E,D,D,0
Physical,US,-11.49891231455268,E,E,131.1404430021057,114.47384910858116,-56.89513789993603,E,E,E,1
No,India,-50.00641601944517,C,E,-196.9676929446057,-95.68237686293068,-39.404841218943915,B,B,D,0
Both,Mexico,-1.1162890189496908,E,A,30.234129274597276,-58.88552401142929,162.36325933906443,E,C,A,0
None,Other,147.87820662507508,D,C,118.99775741493221,-191.62559319218855,122.57665813264786,C,C,A,1
Both,Other,-270.9756161390525,E,A,0.5478154887253297,89.50604694542335,32.68539195341361,B,C,E,1
No,China,-197.4914738532978,A,D,-58.19603897888276,-55.850645405382615,-73.26329960882848,D,A,B,0
None,UK,56.794004067060044,B,D,2.4834040717182466,-32.483805303888104,19.63387120658574,E,A,E,0
Mental,China,-103.08726659307916,B,B,-133.78837221350102,5.035127283922834,76.74087282395347,E,A,E,0
None,India,-125.91599106263047,B,C,-36.23407142428985,11.484529376449947,97.82386132859953,A,B,E,0
None,Other,-155.51927868970864,E,A,50.94858926076533,86.64201001336842,42.11887264295018,E,B,A,1
Yes,US,-90.06787058939204,E,A,55.280415417487475,-44.9318175397469,8.349205189918827,A,B,C,0
Both,US,32.973271991361905,D,E,-119.50258746293596,-85.22892763051354,61.8008747267181,D,D,C,1
Mental,China,3.895239237230183,D,D,0.7115276669354906,-123.99275384295281,14.056438830040696,B,A,D,0
Yes,UK,73.97346873011004,E,C,-38.13341885439668,-126.62132760456966,-63.81279473421107,E,D,C,0
Physical,Other,138.1133979235577,D,B,79.23003415940146,12.909099259408832,54.973582165923204,D,D,A,0
None,China,8.562932309816727,E,A,160.7794834419657,-31.27071661644286,108.75116939648206,B,B,C,0
Yes,US,37.73394826993852,D,B,16.90023254267732,-8.701947777263825,154.47475876973118,C,A,D,1
Both,US,83.28243683331844,B,B,-74.45092675455966,-53.73525846031073,82.25620554940586,D,B,B,1
None,China,39.16674323171866,B,A,72.44993325150931,-144.0580921642822,-2.7192703842216894,B,B,E,0
Yes,Other,69.71642259459966,E,D,47.793472765716494,134.5528316058949,11.076937806388107,C,A,A,1
Yes,Other,-45.990190245498574,A,E,-36.67852985969819,2.2041604850958865,17.515002676849893,C,B,E,0
Both,US,-76.31170640988424,E,C,-126.69981645009393,-19.530138876080542,17.211456723659353,D,E,E,1
Mental,US,-65.81579906682752,E,B,-118.45041172108847,-96.2506908956007,7.076191607618523,E,C,D,1
Physical,Other,-143.56755603357294,D,A,67.07121251961632,-71.43424053339685,3.0293197293698646,C,A,C,1
Both,China,-100.01309806013407,E,E,-82.07042090711266,-33.43178120495543,-108.01550725650829,E,D,A,1
No,China,-76.95715005289576,D,C,-121.7199540256174,-25.097629350835156,-101.47219923941518,E,E,C,0
None,Germany,29.060173614676877,B,E,-26.458861406566292,2.972301564082385,-21.809658253444347,B,E,C,0
No,Germany,-219.47985428291705,E,D,-253.49208932412927,33.77923619946783,116.77101868482613,A,A,E,1
Mental,Other,-156.73888965497397,D,E,42.793637891941074,-68.91178650987756,-177.42374552469414,D,C,E,1
No,US,-112.34894211937005,B,A,-29.208640453629826,34.954463331522774,118.74149384442352,A,E,B,1
Yes,China,137.27607593632587,A,D,-39.386183387947206,39.870718914410745,-24.005280939139567,D,A,C,1
Both,India,147.86445650208876,A,D,-12.002664478354774,36.62609105636257,5.906055170606376,C,C,B,1
None,India,243.43422497476186,E,D,9.859130073286728,-2.104890338999603,63.935019617072584,B,D,E,1
None,Brazil,-56.21243611133339,A,D,66.66913054415114,-19.998060886107297,-2.40475579671096,D,D,A,0
Both,US,29.06538145493167,D,E,40.52707248216299,30.11797155802553,-27.960567986889938,E,A,A,0
Physical,India,22.825079746296574,C,D,-204.7639427492936,-9.106942789573491,-41.958737454841135,D,A,A,1
Physical,US,-55.54499991590765,C,E,9.812558982795734,14.45275826821617,92.27895741775261,C,C,E,1
Physical,Mexico,-75.41716463406381,C,E,-46.599013680366454,163.40675791269203,6.500826289509601,E,D,A,0
Yes,Germany,38.61391498807391,E,B,-37.007142039137655,-9.951014087152684,-42.70423392720862,A,E,E,0
Both,Germany,8.309579240886228,C,D,-11.092144334154739,30.219599745298947,225.9897127459603,B,B,D,0
Both,Germany,-108.08202603777266,E,A,-28.087240579260133,25.925523852079007,-178.10034802081165,D,C,B,0
Both,India,-129.93290633019475,B,D,-46.9741343019491,119.7656182904154,-43.22415878521513,D,C,B,1
Mental,China,77.49710553744069,A,A,68.75185812151898,-82.05950024759602,26.406799492584586,C,C,C,1
Mental,Mexico,-32.379332629923674,A,C,-77.35221707963093,265.6684113921487,25.885802514326002,C,E,B,1
No,UK,-38.410306705548756,E,B,186.32561109256878,-26.200158962230574,-20.53573741977699,B,C,E,1
No,Other,124.30202992172623,E,A,26.687107957117718,30.480591302390813,61.09488619533874,C,B,A,1
Physical,Germany,158.99066447402848,E,B,-101.66422005300224,-125.91257571922867,16.106389500586776,C,C,B,0
Both,US,99.21454373685705,B,C,-113.73145029576746,34.49267540559276,222.61129316825986,E,D,B,1
No,China,41.50284423957776,B,D,24.17636563672177,-95.83039530004402,-41.05589354452947,B,B,D,1
Mental,Brazil,98.77673825946383,C,C,-42.00528395664278,-65.98812717184936,66.67016851863046,E,A,A,1
Mental,Germany,76.82879950095155,D,C,-24.889951344716653,-59.47015578859788,-107.32879342230413,D,E,E,1
Mental,Other,-65.64722743757115,A,E,189.7952824101523,6.49165079541926,82.58749752023644,D,C,E,0
Physical,Other,17.119231609035303,C,D,-35.059219199089455,-69.40929734369202,-145.99418059369478,A,C,C,1
Mental,UK,-222.38485929691473,B,A,-32.826678167757436,-55.80308796851759,218.293223939162,D,E,C,1
None,UK,-106.10818997943423,C,B,-329.91560355323907,27.09988298981235,-103.85853321700462,E,E,D,0
None,Brazil,-116.39703845187492,A,C,-50.28286470910353,-15.969330445438072,48.556431871850414,C,A,C,1
Mental,Other,-30.78300633829883,D,B,-121.92837776304282,-207.98668714482113,-220.93405361850654,B,C,E,1
No,US,-51.17196333230874,E,D,-1.6448287803806743,-48.10697060667569,-127.38211682281964,C,D,D,0
Physical,Mexico,-1.7966600562267339,E,D,115.73408309745233,6.903044652419718,-96.7354129749045,E,A,C,0
Physical,Other,93.39543003124182,A,C,53.41011312777597,85.59901159784287,-84.80416528368342,C,A,C,1
Physical,UK,58.91733870377849,A,E,-124.57285366122062,62.591412503782976,-107.83265173274754,C,B,E,1
None,India,252.55428944712895,A,E,96.65747101974516,7.619996092327469,-95.1136198851672,E,B,A,0
Physical,US,65.5617807020389,D,A,-12.92393821264038,-9.94458743249121,-145.8237930674999,E,B,A,1
Yes,China,171.8574098287324,C,D,43.754392084500125,-230.79706488227117,58.748107841049325,C,E,D,0
None,Germany,214.02284691549775,A,E,-55.54757748769723,-177.45902005864525,-14.941686620841315,E,A,B,1
Mental,UK,-105.06069968874492,E,A,25.09884698404984,67.97191338799826,42.822516795550285,C,C,D,1
Both,China,-57.19171319507951,D,D,27.47377480940414,-44.293194382574924,-31.651433387672544,E,E,B,0
Both,Brazil,-40.96227238415071,A,B,-145.7153451669389,5.570193440431691,43.60732542583886,D,A,C,0
No,China,-28.53375364241807,E,B,-57.643187869398105,48.70708234533673,-50.35981022880286,A,C,C,1
Both,Germany,27.68493612221508,C,D,50.417862858526895,88.1791722628315,142.36122163129093,B,B,C,1
No,UK,103.23997611848228,D,C,-150.81458866859532,-179.0537792018633,21.114494261426657,A,C,E,0
Mental,Brazil,177.59518523894366,B,B,-110.88151740977206,88.24009048872726,-77.07347077735027,E,C,A,0
Physical,Mexico,196.06196773694577,C,A,209.19581734738597,35.26335034550049,4.397919425556415,E,C,B,0
Yes,UK,129.99335573259577,B,C,78.63895017990569,-7.110519992925327,-137.18517963831388,D,D,E,0
None,Other,-98.41532122515973,E,A,58.22934854419406,-50.13552164003347,-40.112013741026765,B,B,E,0
Physical,Brazil,1.529729534712262,B,C,-32.32864832328124,-6.8732336840562684,10.721691242462567,C,D,E,1
Physical,Mexico,-84.57968895040095,A,B,-87.1831141797428,-104.60844011490818,61.32840453361612,B,D,D,0
Mental,US,53.19867328310139,B,B,96.27170577335541,-208.33980714759684,108.78410323471712,E,B,E,1
No,India,22.592570716999465,E,B,-43.280981536468246,-221.4502148428324,77.95491236342357,B,E,C,1
Both,UK,-123.73312261525074,B,A,11.544710821616652,29.38659833769575,-20.689813046551485,D,C,A,1
Both,UK,6.381876033162372,A,B,79.87323103997078,-218.5233321930919,-106.50543762965596,A,B,A,0
Physical,Mexico,-66.0089515127225,C,C,-38.28855196117157,225.72093176068694,108.15703543424272,A,E,A,1
Mental,China,-116.28017168130347,C,E,5.938147645546988,36.691148465784,123.16331156949553,C,E,A,1
None,Mexico,65.48921157398605,A,C,-32.4365222952972,54.51378618195605,146.87246656290483,D,C,B,1
No,Germany,-190.54580118303045,E,A,83.52977349229491,22.14707137402325,55.27368514911202,E,C,E,0
None,China,36.31446620708776,B,E,24.927829741182368,137.36649915191606,-151.0171563208638,D,C,E,0
None,Brazil,36.27232275049973,D,D,1.557879651990387,58.96229466922516,-29.616848562005043,B,D,B,0
