Race,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
African American,Divorced,221.4105749710781,B,D,-25.006262013722687,-90.74171629393564,73.13931948955755,C,91.30042966430726,B,156.1932486698463,-12.674250736202925,D,28.59431524323714,-36.468658740671486,0
White,Married,73.90377168648385,D,E,-222.0343752957321,92.90072541715752,77.1573991173833,E,-0.29818852791142314,A,16.34393710891555,14.646260253517449,D,-112.16756144430782,116.59453701707316,0
Other,Divorced,-66.43532821567003,A,E,-14.926573134542142,-35.22585627947883,-122.42483915121723,B,-0.2962696084291923,B,27.042340791060766,84.8840900989609,A,10.851682542621033,153.34752503976372,1
African American,Married,-120.94824235799027,D,E,32.60665900679605,-53.32000665854378,-80.01665954646494,D,-69.86411985036005,D,-324.5567184286083,70.26663661063853,E,46.88543630104067,115.41648185012153,0
Black,Widowed,-83.02198517170201,C,D,-56.51390769711624,141.49547140617392,70.0835767443826,B,94.96031253730878,A,-151.54848585708902,103.1582371975426,C,-161.95639441325716,45.4436086004174,0
African American,Divorced,-68.76935439348597,D,C,-101.86630989384051,143.14888768366848,94.11695332497496,D,139.74521882733285,E,30.249346157542075,-6.343599781119686,D,-63.85480238346328,20.23661855091257,1
Other,Single,-233.10135373933082,D,A,-41.781624579710616,-75.89493604292977,-157.00495800005854,E,277.3665472521902,D,-211.51420603790027,-2.8628313771659712,B,64.8959812155981,-229.612543603074,1
African American,Married,-56.23647649945291,D,D,-12.282999922232152,115.23868570246219,-22.555594962005383,B,173.40276059508187,A,-40.652188443635666,-5.357029192664043,B,77.57285798939152,-7.031065278402037,1
White,Single,32.34552921252886,D,D,66.69015587329291,-4.907210282860226,34.275764947019994,A,-156.6280060723438,B,-6.540957718150341,-2.007983544808701,C,92.60968068528635,55.66238853896757,1
Black,Divorced,-49.67326228283983,C,D,-146.51878985371297,73.87840656888002,48.962213614085115,B,131.3931528374929,D,-116.53751025832184,-28.653412677614664,B,-125.80595839034461,130.8509307844709,0
Hispanic,Single,-49.1417897191191,B,D,11.156076778848433,47.67269061001488,-5.26304066365276,E,-69.9996008680419,D,-11.396057336305297,33.67327818809506,B,51.01339106701518,-108.48635797549781,1
Other,Married,-134.70813106602054,E,D,-25.47228884989856,134.82426513469997,-205.87943667371255,B,52.3592780306383,C,-55.84953642470829,-45.29526443827585,D,37.83266348813182,68.9899754383057,0
Asian,Single,48.28076138676679,D,C,-21.134588137706537,138.42154641760916,-137.7510146424104,D,103.88541137442799,C,-44.01771959508835,68.50003830612947,C,-9.87199618867634,154.65847397612117,1
White,Widowed,18.351164461280213,D,C,-43.62186706333416,-134.63283583419317,-115.4848104553581,A,-3.115214821392813,E,-12.347298456756207,72.89355763828573,A,-157.7262127030686,89.35835521006177,1
White,Divorced,79.281373544962,A,A,-51.947484637067845,63.28335627786764,27.345518659565265,B,-120.52987499665375,C,110.67170697232768,25.776779131941286,C,94.01635052181801,243.04658641492404,0
African American,Divorced,125.84541753154063,C,D,-210.99156849256198,125.56275303485913,-18.230060560291765,D,123.25647684797774,C,-51.55608613093258,92.46547825690116,A,123.9829602376772,-82.34615978319985,1
Hispanic,Divorced,104.75727635087266,D,A,168.97951113462807,-6.026663749371198,31.951733364186584,D,59.07957523114088,C,-126.95899609440411,26.80148185172781,C,-202.96572128469487,-127.12085036556067,0
White,Widowed,64.18758478425445,B,E,10.983439133450025,60.962871975518254,46.35738001175286,D,-7.999808211140824,B,202.67749179775228,57.59019077202493,D,12.856234938054452,-1.4419343551836497,1
Black,Divorced,139.41172865767072,B,D,57.27525944150613,-147.0766220856303,-26.26425877103448,E,264.77497564335437,E,-150.92075098691316,-61.715457815748245,C,113.84742702967247,-135.49926664477306,0
White,Widowed,-28.42812513413278,A,E,-9.78346630135803,42.43748252162279,75.14456909621731,E,186.38375215709613,D,16.62663000482174,116.48928164271086,C,-42.25732532486689,-6.0000150185975265,1
Black,Divorced,104.95198226037226,D,E,139.49613642347802,7.2765363433540955,84.58631059691943,B,-93.16619755607574,D,86.93767497967274,225.80830534698256,B,-71.8850850841265,28.33275116646344,1
Asian,Single,31.860956960322,D,B,96.9741650392266,60.200825930884974,45.20228821139561,B,28.04121157544353,C,-15.101977112646653,-107.82665561336118,D,-154.93497297091002,69.4418333786346,1
Hispanic,Divorced,165.80753295219503,B,D,-83.35245919932927,-26.855886676775093,-134.00050513551702,E,126.93542271701136,E,-25.252570947067742,191.99728174355843,A,-50.17296893685214,11.950918927862245,1
Other,Widowed,-88.97100590899176,D,C,73.88133073953995,-24.808002325167884,-88.02467744222648,C,175.0258134680927,B,27.978270200063836,80.461863292873,E,85.88049785614812,-4.812885490749292,0
Hispanic,Divorced,29.17158898813582,E,C,-120.1193381671578,-89.47006044416783,-133.05590482916267,B,-84.07019586874999,A,-18.582218044606076,47.76712194284886,A,-88.66065982083477,11.505512217308295,0
African American,Single,-284.68719129581933,C,A,-94.06978852308876,12.351080636049058,-203.9421025519983,E,-0.9805120376720714,C,5.458720438350393,-62.75370004115602,E,108.17827235726725,-130.59390410637306,1
African American,Widowed,-48.44605632529652,D,E,-127.74186706733038,-62.8832289498196,-5.717621489514042,B,96.35712813267186,D,-97.09058196768488,105.69035033988708,D,-13.92571474197938,-138.7157375474552,0
Asian,Single,38.2118657758224,A,C,-1.908703753050859,79.3895656209455,-12.628838939951335,A,114.8742784448616,E,-190.50499907246004,-145.82101040803087,A,-117.37483195593195,-1.1383038867392377,0
African American,Married,178.41103326582547,B,A,119.48113268535927,136.0463902095852,-111.69069141785602,B,-81.6183515435668,E,0.413767659103058,-77.16335368228096,A,45.30615765217671,27.51404632645052,1
Black,Divorced,120.45957365693695,A,B,0.6817766406423392,-84.7776460400815,-180.1414891014518,C,-86.61919046139795,E,-67.78583019846975,108.6144398423818,C,-27.432706617564513,-53.09281537282451,0
Hispanic,Single,58.16003042565768,E,C,-18.31441347058146,-117.79125354747906,-153.73959310954274,C,-261.0019544541297,D,33.302102458988244,198.2352142746287,C,143.16749699246733,100.07327502279497,0
White,Single,-5.809553496690988,B,E,-137.73489343317883,143.8380444326075,23.900711285075673,A,-98.19692820760649,D,-35.292618966768565,-41.80323781586956,B,-65.58949456209241,47.1992577033874,0
Other,Widowed,183.9684719303041,E,E,-280.5483197639712,-205.48185541442007,-107.73776676276137,B,92.84695320296285,C,-66.86379784628443,-85.89464177076435,E,93.336798035066,20.881676237749556,1
Asian,Married,156.695987351668,C,D,47.81240913739773,27.788286516234763,-158.41093551810613,E,36.16567310809322,D,129.00165449192798,-16.031059264164803,C,-86.96192195033105,140.36042248586108,0
Hispanic,Widowed,-60.19112945906006,B,D,-109.6046333343314,-26.74014137405299,33.16613858638678,E,-28.08677343526841,E,92.39808307898181,-145.96201236072366,D,-20.82852546645675,188.78186590838212,0
Black,Married,89.33530238237964,C,C,48.47359241523369,124.70400941780942,-200.95381428875018,E,90.10120382622752,D,-15.357926413930837,-148.02160288807264,A,-4.934851925376496,94.26814141918784,1
Hispanic,Married,157.15070673315194,C,B,67.34505336426353,290.501167956151,175.908970368218,B,-63.35117022879534,C,74.28955033306553,-27.63037659098601,D,18.7635928592713,83.78649756097106,1
Black,Divorced,12.189996104095776,D,B,52.856933914797466,119.03963887327767,-74.97521664666098,D,-70.2180424032036,C,-101.77926314208692,-37.23507535367012,C,-77.67854506170293,-41.373714502093044,0
Black,Single,22.72091116358833,B,A,102.31981850079657,107.5835667581761,-65.65297395112759,B,135.90934437731983,B,57.37948863725787,46.24502775100133,D,66.33201121274777,-54.52283283537985,0
White,Married,-42.870309237975704,C,A,123.66681105226975,16.209561446178704,-100.95568140384626,D,16.502616558686093,C,-79.77420874807439,93.3590563835002,D,-168.34754150501442,45.52873343494452,1
African American,Widowed,-23.336385412867592,A,A,-8.282974606171138,-75.2154888069488,3.9683048487649057,B,-123.6708105604307,E,-47.334126575656164,-93.87959894730206,A,-48.65525785043812,-85.64668369452542,1
Hispanic,Married,-287.9388230001575,E,C,39.35579139419162,87.62279446622966,-60.182808532328295,C,-17.454120243094106,A,191.75205480547936,28.815278406411704,D,-20.608322425897942,94.6866459831164,0
Black,Married,66.23742898978387,A,A,67.31844021345617,81.4965957828247,-4.682938086640048,D,-32.61327478065589,E,-145.99685546169033,114.4375092827635,E,-100.78667657762055,-199.3255377552088,0
Hispanic,Married,-32.37183087446018,C,D,31.697601198583076,-139.18524126167856,175.1267402124083,E,45.30925423685099,E,-126.86178475060458,61.1584264372907,C,19.775105050932808,67.18418917251275,1
White,Married,-35.27962381278669,C,A,49.090667937712865,-89.77718456602132,81.10279441288108,D,71.80281860639055,E,-18.80907241289307,-63.01726580460188,B,-44.989603010111665,100.83882246144691,0
Black,Widowed,-42.05248711322273,A,E,50.96868791465624,-114.87374221854412,83.19362332475552,E,-77.78660595113789,C,255.5353100405586,-68.32450546862385,C,148.3486427851603,-59.282656972019495,0
Other,Widowed,50.70454206186148,B,B,-66.85382809946869,74.09486501409059,-86.32959786394801,C,-141.57403921873654,C,19.24978994771038,35.126099667187674,C,-167.60525942714997,36.482725005492284,0
White,Divorced,-34.68519910039165,C,C,74.99427266473582,-90.54753100961598,-7.67600157788814,A,-67.85843661439567,D,-164.68899930935726,-70.81401790819274,A,183.21279589253638,72.43483171291554,0
White,Single,114.76076955640082,E,C,-15.643207723339073,-64.31803854452028,-106.11667015776527,A,38.083219409782046,B,-140.72874005842172,-13.777395242034423,C,-50.350199488571555,-104.12099129910892,0
Hispanic,Single,132.7477983962069,B,D,-230.6973126319987,-101.0856996441058,-30.80450060179494,B,121.10803892374804,D,57.875485833668435,7.029223166611651,E,-15.478351919011136,-103.2845028983029,1
Asian,Married,24.995043913982958,C,A,282.8217425908333,-11.053173670070532,-164.06137218454973,A,-322.4354370664635,D,79.43329954671667,37.550360543085276,D,-11.030940145774606,-94.80513560441159,1
Black,Divorced,137.9757995550622,B,E,-88.90086145827594,-241.1035850866187,-44.23040054224226,E,-107.017150874256,A,44.30910770281366,-72.99992099296307,A,30.263319320547293,-126.98326159738546,1
Hispanic,Single,-95.23970858895402,C,E,-18.446398932778074,18.139587446527198,76.05037171597925,C,-118.8406544221444,D,97.46259400594043,43.45620630690471,E,55.61579860898006,83.76834339727688,0
African American,Divorced,14.643055349388337,A,C,22.273861493442716,-97.42813847265903,136.18081327277469,A,106.5195071903001,C,-81.16094982263714,-134.3456510219018,D,-16.949895368124707,-81.11308546830446,1
Other,Married,99.06104113580328,A,B,-77.21028189862002,236.48031127294868,132.16886994602618,D,-57.987032640948435,B,37.38597573993484,-45.70297104633722,D,-41.49311538447165,136.28842887866153,1
Black,Married,-44.84292292981375,A,D,93.65229114880093,90.10706691748435,150.11760710895626,E,-198.46833823653535,A,-84.20893742861718,26.88796771061949,E,-24.060963165421292,-37.63477421663781,0
Other,Single,107.83492406998722,B,A,141.5995917099993,-263.97444486784934,-133.64813819108326,B,91.58006544852901,B,2.849407327442059,43.371071317769264,C,-45.166578396464644,103.56714661930062,0
White,Widowed,-40.28022040407488,E,A,-35.83932856664661,-122.96168030651606,70.13880873633623,E,-151.55331946944924,E,-107.06790250508102,168.68320290775486,B,14.250590478742806,53.15755342893134,0
Other,Married,-17.409065022748845,A,D,8.278217582827144,-84.99069080694635,-133.69809892597178,C,-44.10452214230115,E,-59.34006488370238,-6.742558201032878,C,-4.253694220175626,-51.5744101085697,0
White,Widowed,41.744065393891425,B,C,59.84395206666962,28.43317414957067,-167.63124460432496,D,52.56640742500124,E,0.2122436022100188,-4.11084488910861,E,140.97265179010677,-141.8090123723769,1
Black,Widowed,32.404803221033276,D,D,70.4973035744292,171.90354332020536,32.31251391494257,E,-32.80563639630763,B,59.29110380929098,-83.01387757396913,E,110.52201101900106,29.648609772762047,0
Hispanic,Married,-5.3065055028989,E,E,-148.34864343889586,-46.28775508820128,177.0018672079573,B,15.287252507742888,E,-88.99687725747938,155.4606504863677,D,-25.628926721527236,-119.92825778611314,1
African American,Married,-212.03692036932188,B,C,66.79907891852946,44.60321790390394,61.71985839620968,E,22.819546775117402,A,-58.38695395019453,-34.10088072778715,B,77.80051118076823,84.64449365609663,0
Other,Divorced,-146.55661003635674,D,D,-98.98656227245122,64.69022361061366,-27.985075350458484,A,-148.49929357183038,E,66.84457704740879,-114.0465030501225,B,-171.24827759344024,-35.02555620489334,1
White,Married,-44.35757528398074,D,B,3.8744257215722984,-6.476208526801665,141.34141355640972,C,-90.96653627583959,A,29.68879635658081,-108.89107943820188,B,-149.18190807604512,80.82812767926877,0
Other,Divorced,82.91663946842401,B,B,-3.2456354675846457,-85.5739536051502,23.82507984997735,E,-35.44758999024612,B,-15.782311248802486,11.691503500074127,A,-35.4526132883843,-82.54333925366265,0
White,Widowed,49.65506133107399,C,E,106.28225458732916,22.67273688714943,36.11278525024933,D,127.74756312694664,A,81.76172023301211,49.23771100116284,A,-119.82996295164241,2.90102649716679,1
Hispanic,Divorced,-9.60207980256637,A,E,-50.59554503983157,32.78082524438827,-6.422822944290569,A,2.701910313450974,A,74.52523740340014,0.2181216059033921,C,-142.93464730090878,3.097250310224193,0
White,Divorced,-136.59784072389218,E,E,-57.7579796885599,-43.29332795207844,-146.2169681224752,E,-169.34491923238545,C,75.0031525299187,43.97179328606262,E,-189.43901168580706,3.5323020868013755,1
Asian,Married,-108.80353220839334,C,C,-120.50746147013615,130.78066737804485,-41.40900365597358,E,-38.80236358672907,B,32.937384515374625,-21.814359028010468,D,-80.78700599476409,-52.18113881088227,0
African American,Married,75.13331836305429,C,C,-9.821580274543857,55.04916895107881,-162.08983058463213,C,-145.08870136632353,E,62.06996875939221,118.37416897093327,B,38.48636063363959,43.75562834873433,0
African American,Married,-10.99131877540522,E,A,132.27681076661148,42.82843636356253,-124.68830628918815,D,23.034677307062445,B,-40.99071001846769,157.25775845815505,E,-23.153213299403628,-49.62306560259216,0
White,Married,36.971979871987195,A,A,106.43733598910447,-51.31289760193564,-84.319222055471,C,-5.355857416735675,C,57.387306551455744,-39.04312971006804,B,81.92637598418611,-27.147083874913275,1
Black,Single,-72.06997805719361,D,B,20.760098428535912,-34.849370871308864,-175.19817015558246,B,-66.06171594933306,C,-57.15725162452829,166.3804083268854,E,53.064373848511906,20.971165199287174,0
Asian,Widowed,80.75307828364642,D,A,-0.5742651563321666,-134.79804040311487,-122.4576452042524,A,91.456469144647,A,-243.4914247858817,10.22145867639713,B,6.8719337037172314,137.9138781462126,1
African American,Single,85.65230598167074,A,C,-27.681243103767105,57.52243099191509,75.68111112907252,B,36.425542895739824,B,-74.77347070311498,-14.60090176287731,C,-159.60298183324886,-73.12230927306707,0
White,Widowed,17.907586992022242,C,E,183.36788383599588,-120.96147402742028,26.642743512792897,A,211.5521191358583,D,-70.24876255589358,-64.4641440971011,D,-73.99101954526624,-122.46624652182669,0
Black,Single,-114.93197850378141,E,C,-44.96066843940132,98.49293656395665,-21.995250760215374,B,-9.97799908489803,C,-152.0206713745556,49.47976618577572,B,78.40608007806757,166.99573722175003,1
Black,Single,97.60425227785834,E,A,202.47700694085893,-19.549319550086764,-162.42337802229144,B,91.46921014954799,E,-99.71387056049184,106.87818758576293,A,12.088652022829072,163.48796128563134,1
Black,Married,89.18522817178994,C,E,18.986222332296887,-106.90590497921733,-106.45526254575867,A,-115.13986223049034,B,-110.36568656071218,103.61943689471107,A,-172.60834806797533,198.67472413916587,0
Hispanic,Single,212.10185252872594,C,E,-56.68411150629088,-14.10378778932346,-109.54828004052442,A,-174.2562604339378,D,49.52827459192869,66.16114310582647,C,30.33380063709899,-151.38277853081462,0
Hispanic,Divorced,100.03929625667631,B,D,-89.55711253482022,-71.38242036188103,-194.9006849627234,D,-49.92193036974976,C,-186.85382653197345,-52.58464980168356,D,-18.500132500686956,-52.812815517875954,0
Other,Divorced,-19.99914645564086,B,E,27.322441126242826,77.99223420495578,85.81777763207484,D,98.76645276884152,A,52.634262985734345,67.69412635749883,E,168.3573045387224,-78.36836435556603,0
