AgeGroup,genero,sexuality,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
36-50,Other,Other,Yes,B,-11.272329390684954,A,113.29138179163417,A,D,B,48.97316574105207,73.26304025305157,E,201.88935270404548,C,1
51-65,F,Homosexual,Yes,B,-42.540460095231566,E,-34.634524026817914,A,C,E,-58.66005072513531,-18.209479220800752,C,47.139770683950154,C,1
65+,Other,Heterosexual,Non-Veteran,D,11.818559272933724,E,80.21992378921783,E,D,E,-34.33402875059648,-39.47759809976492,E,-90.15966492241637,D,1
18-25,Non-binary,Heterosexual,Yes,D,76.51199064605139,A,-7.656985041179114,E,C,B,-22.880117832191537,10.71691502702327,B,-35.7337020285089,C,0
51-65,F,Other,No,B,111.18102221134443,B,222.12009230574458,B,E,D,-63.67878918896752,-34.99238703657505,D,-35.48726692645092,C,1
26-35,Female,Other,Yes,B,-126.41853270474425,B,85.22632771482027,C,B,B,89.92540773703635,87.12194934931134,D,50.07408046713836,C,0
26-35,Non-binary,Heterosexual,Yes,A,81.08246180552922,A,67.81812988497875,A,C,E,1.1289770013976248,97.11910144727089,A,-1.1257361733698523,D,0
26-35,Other,Homosexual,Yes,A,-74.8602687953077,A,67.62620247571948,E,A,D,116.04212049377362,43.49113550376398,C,-133.28273808417143,E,0
36-50,M,Other,Non-Veteran,D,24.407092741715697,D,-112.49784426692145,A,D,B,-5.228249211605919,111.7131728805631,A,-29.498552895769336,C,0
51-65,F,Bisexual,No,E,-90.35933389730627,E,5.489494147769776,B,A,B,-144.46453863770944,45.1675960669332,B,103.69621157824002,B,0
51-65,Female,Other,Yes,A,74.54774406426283,A,2.304094713193636,C,E,D,-75.78831250755607,-192.4003067176812,E,-73.77243710074518,A,1
36-50,F,Bisexual,Non-Veteran,D,-76.09315955194488,A,21.844225534089745,A,B,A,-27.736636435696177,135.35248540227545,E,-41.21803569521734,A,0
26-35,F,Homosexual,No,E,-24.68322479232062,A,-81.16911220339354,E,D,C,189.7102211913897,-50.61861124844022,B,-2.741304240531523,E,1
51-65,Female,Homosexual,Veteran,E,217.7231313690024,C,-91.89900341950697,A,D,E,-19.47749931877489,31.836504793035814,B,40.152999281583725,A,1
65+,M,Bisexual,Yes,D,112.01716204708501,A,83.93819018672053,D,A,C,89.96280715469354,-137.1906778323088,A,-0.041208744520761446,B,1
65+,M,Homosexual,Non-Veteran,C,-305.57669417416287,D,-58.36929975109506,B,D,A,5.785782612057022,10.655626256433752,C,117.84329918235277,B,0
65+,Other,Heterosexual,Yes,C,93.31512589311937,B,80.38076458004403,B,E,A,-13.27597776379237,22.26455264111191,A,-55.44417173310918,C,0
26-35,M,Homosexual,Veteran,B,-158.6695153187729,E,-134.81811262142122,B,C,A,50.62862084195445,54.118257970065144,A,-43.78698719604447,E,0
26-35,M,Heterosexual,No,A,70.6481305393042,B,59.3102702808009,D,D,C,-165.98990973081612,55.64767281973316,D,-10.425177479365571,C,0
36-50,Female,Bisexual,Yes,A,51.31081092055876,D,-151.93207826738916,A,D,A,1.0085657002492023,144.6304023305495,D,97.69819596418733,D,1
51-65,F,Other,Yes,A,-118.49708132873332,C,-113.3147820810071,C,E,E,-85.99749496709414,30.566242926618504,A,154.5869303205223,B,0
36-50,Other,Homosexual,Non-Veteran,D,95.23423817436766,D,32.88332111765804,B,B,D,-97.5107950037204,-135.8145531125317,B,98.15452229068347,A,0
51-65,Male,Homosexual,Non-Veteran,C,-92.13675998760277,B,-14.767697038045544,B,C,A,-53.83680085731496,95.04776675805456,D,-153.58069619331096,E,1
51-65,F,Homosexual,No,E,10.245932877155251,C,-40.19480937232782,A,B,E,54.52011400641082,104.87848108095051,E,335.11300013856,B,0
51-65,Male,Other,Veteran,D,171.29111263617176,A,-45.934319261095254,B,A,B,57.873230400901,12.664170128665827,B,51.670477475193074,D,1
65+,Female,Homosexual,Veteran,D,-73.75545683906542,C,64.90558571719411,C,E,C,182.20690308225855,22.60805030311322,E,-133.30478927217385,C,0
26-35,Non-binary,Other,Veteran,A,139.5246533045324,B,205.28289893929883,E,E,A,23.153809195653217,-146.8615609837056,C,-124.51909944877369,C,0
26-35,Female,Homosexual,Non-Veteran,C,-10.896646611790716,A,27.50249824704447,D,B,D,-29.78297582126837,-82.69770840634033,E,74.7499760502177,D,0
26-35,Female,Other,Non-Veteran,D,100.70290438212524,E,104.43103114813594,A,D,E,-215.51633345191718,6.230830357498178,E,-65.8162433864853,D,0
65+,Other,Heterosexual,No,A,-181.0635192817643,E,19.030849038802263,A,A,D,-99.6612234617437,79.74380159120736,C,62.87990661680145,B,1
18-25,Other,Bisexual,Non-Veteran,E,39.561553810483325,D,-186.92673209079834,B,B,E,-219.0076385756481,142.38821464914315,C,-156.8053516986773,C,1
26-35,F,Homosexual,Veteran,C,87.53102308554588,C,-105.03878201322227,C,D,B,-31.58581682653382,47.033270267532835,D,24.230310490637446,A,0
65+,Non-binary,Bisexual,Yes,D,65.81326277035699,D,-106.53778552543129,B,A,A,-7.354078702711557,-53.116602414770256,B,79.42979506969341,E,1
65+,F,Bisexual,Yes,A,226.31828759505507,A,194.71772968727527,D,C,A,-53.80243987124417,-43.0113123803337,B,25.680391448712335,D,1
51-65,F,Bisexual,Yes,E,-190.37142315050363,E,0.6390268798874925,A,B,B,-21.65186544266732,-163.051578443262,C,44.36244543555921,D,1
36-50,M,Heterosexual,Yes,D,-16.70499628075027,A,-47.45075837985,D,C,C,130.81913912429158,17.100606596728937,D,153.44399871975247,A,0
18-25,Male,Heterosexual,Non-Veteran,C,-152.30545436607383,E,160.43857296363723,E,C,A,183.3644726783108,103.88758872754562,A,18.597283819653292,E,1
26-35,Other,Other,No,C,104.28366087770758,D,71.46417531720915,A,C,E,216.68626179569722,-75.8746747409861,D,-148.7288583793367,D,0
65+,Non-binary,Heterosexual,Yes,D,-72.59692892605476,E,124.32113887647019,B,B,A,-33.371362645550654,19.270773881870433,C,61.30555839220282,D,1
18-25,Other,Homosexual,Veteran,E,-62.82558943504474,A,196.7231759533461,A,A,A,-20.66287706460092,-109.99103147734412,B,-219.8158371909034,A,1
36-50,Non-binary,Other,Veteran,A,22.744250774427734,A,51.24494162284605,A,B,E,75.98352487880064,-2.899366058478028,C,-63.31789747254387,D,0
26-35,M,Homosexual,Veteran,E,52.77571099180024,D,-1.7878384332386514,B,D,B,63.84184488157578,-217.09857026537475,C,-4.0516297077938015,D,0
51-65,Male,Bisexual,Non-Veteran,D,40.89213009050463,D,5.498498270720378,C,E,D,15.803699236986448,89.85551557649495,B,30.888558112830772,A,0
65+,M,Homosexual,No,D,-92.29745594348891,C,-55.66594296422447,E,C,D,103.84450632840183,229.13702833386625,B,135.03357131816608,E,0
18-25,F,Heterosexual,No,B,-149.42996077683776,B,202.22679457112721,E,B,C,-64.99645979148826,69.47233143257725,E,121.10424889358849,A,0
51-65,Female,Homosexual,Non-Veteran,B,74.36625894690391,E,54.15147703164721,D,D,D,-55.368382999249356,48.194224551300465,C,12.925859654767272,B,1
36-50,F,Homosexual,Veteran,D,28.863955940590007,C,-134.8062634102585,D,E,D,-58.89551389377205,83.05683193142372,E,-109.25987596899604,A,0
65+,Non-binary,Bisexual,Non-Veteran,B,-95.95508494648169,D,9.078356199011665,A,B,B,-111.37562574852191,-62.773534698498615,E,4.8208651800439,C,0
26-35,Other,Other,No,A,-77.4778671852347,E,-62.92696634556948,A,E,C,31.708327478815107,22.166619324985053,C,-167.99785240565458,C,1
26-35,Male,Bisexual,No,D,-63.917536422046226,B,-85.07253557773574,B,C,A,56.332992541184844,12.630831570964471,C,23.690410389681965,E,0
18-25,F,Homosexual,Yes,E,85.75556282725944,C,-83.4697512771263,E,A,D,-73.97169019583859,-116.48337724282423,A,-150.72044737016935,A,1
18-25,M,Other,Non-Veteran,D,-177.83565852311466,D,-172.13167335722665,D,E,B,2.168633856808705,18.29806728947167,C,-87.93152604413717,C,1
36-50,Other,Heterosexual,Non-Veteran,B,-94.79009213376223,E,-152.8231910168023,A,A,E,18.043075043329406,-50.743314829424804,B,18.628396851676662,D,1
65+,Male,Heterosexual,Non-Veteran,C,-58.25454755176446,E,-3.0630410202546283,B,E,B,53.17590488285994,183.27559578509698,C,109.36427464074809,A,0
65+,Non-binary,Other,Veteran,B,25.457331485481365,E,14.4361105087049,E,E,B,67.3134027286995,161.64584771647276,C,137.68995037066375,A,0
65+,Other,Heterosexual,Yes,E,-188.16228503405708,C,-118.1854927785662,B,C,A,-80.14721653961332,65.84344995662065,A,50.22998045186811,C,0
18-25,Non-binary,Other,Veteran,B,-208.2614084547943,A,-84.95513747935613,D,D,D,-39.89891601299819,126.63063108655355,B,-146.833933392073,D,0
51-65,Female,Heterosexual,Veteran,C,126.94979125266465,E,90.97681744338925,D,C,C,-22.642807057615606,163.6714852847745,E,-13.955982896912412,E,0
65+,Male,Other,Non-Veteran,C,87.08424529460098,E,11.640347716924778,C,B,C,-10.421013804766408,120.70835211522567,D,-92.17925535589549,E,0
51-65,Female,Homosexual,No,D,32.928138201179415,C,-126.14488972412177,C,C,C,-13.38063471412991,-47.35276620501289,E,-64.35875002585001,E,0
36-50,F,Bisexual,Non-Veteran,D,-14.237507917922473,B,98.38728787790487,C,A,D,78.66448230237314,-39.43207467316272,D,-59.997113423778,E,0
51-65,Non-binary,Heterosexual,Veteran,B,91.53254731051803,D,132.6396251191742,E,E,E,4.054123409358498,-9.433082343926703,B,-109.71147383481869,E,1
65+,Female,Heterosexual,Non-Veteran,C,45.886463999173465,A,0.9221810770489584,D,B,E,-1.057026101959292,75.57550594634603,E,-0.7456957453979386,B,0
65+,Other,Bisexual,Non-Veteran,C,25.756353269773186,A,-150.5945631367888,A,D,E,105.39239803139036,-99.49252062902893,D,29.95160303291794,C,1
51-65,Non-binary,Homosexual,Non-Veteran,B,-42.978011438475605,C,-107.85059228847682,B,D,B,-7.70748776296841,65.38479272707444,D,28.285723675123283,A,1
65+,Other,Homosexual,Veteran,B,-8.582506475410716,A,-25.43374438941938,A,D,C,2.765013957028558,58.55748025638942,A,-155.26889800584365,C,0
65+,F,Bisexual,No,D,39.39849164498768,C,-95.11382695872454,E,C,D,-48.768618009724754,-120.56625915949795,D,-44.284146754706136,B,1
36-50,Non-binary,Homosexual,Veteran,C,-85.11571812629515,A,-57.57818558188006,D,B,A,8.780520246121853,-137.86530110475067,D,-101.20694014517444,B,0
26-35,Other,Homosexual,No,C,93.89454164166065,A,171.04825827943816,B,D,E,62.925396173152514,26.33174820390099,B,86.20940514111903,A,1
36-50,Male,Homosexual,Yes,D,96.65505539820715,A,255.51210922658595,A,A,E,109.47988000786883,-9.935789767078772,C,-22.04864519899524,E,1
36-50,Female,Heterosexual,Non-Veteran,E,48.864991014142554,A,25.22235952132356,B,D,C,12.532588481609183,-154.37145927574286,D,31.921595837970674,B,1
26-35,Female,Homosexual,No,C,-28.924851084313463,D,-143.45164689138184,C,A,E,-22.119247366120923,78.5596083741343,A,48.40830224915742,B,0
65+,Other,Bisexual,No,E,-5.848601511469758,C,82.13443108871861,C,E,C,85.01838554826185,-87.94327575436657,B,142.79721553702228,A,1
26-35,Other,Homosexual,Veteran,B,16.20998285688613,A,-53.858106978458544,E,E,E,-151.90441638474778,-138.1542610249555,B,75.20438536836218,B,0
51-65,M,Other,Non-Veteran,E,79.43694106660072,C,120.52840118977082,B,D,B,-11.213443833701854,-32.349508148589365,A,45.63497157028025,D,0
51-65,Male,Heterosexual,Non-Veteran,E,229.6016985076188,A,38.75066095956029,E,B,A,103.69524308622493,76.7543673921536,E,93.54407910387438,C,0
65+,Non-binary,Homosexual,Non-Veteran,E,-135.89094369721238,E,-47.8944511659034,A,C,E,85.69830392265662,51.030955511228385,C,-24.693952959715077,D,0
65+,F,Other,Non-Veteran,A,74.3734153037093,B,-33.14066618122049,D,C,B,-101.54788313300543,128.96310188855665,E,92.40388436177027,E,1
18-25,M,Other,Veteran,A,-77.09660470445061,E,-119.05055076330449,E,E,B,-35.768291205310874,-106.71754393457053,C,31.20146158258901,C,0
26-35,M,Bisexual,Veteran,A,19.94021419393387,C,27.433225485619335,E,D,C,-58.82911676718684,15.157103488626387,B,-82.72336919827717,C,1
26-35,Male,Bisexual,No,C,-136.02700439137269,E,-151.36968753790282,E,A,A,-4.660947181070348,-15.752897509448713,C,54.39772851063128,B,0
26-35,Male,Heterosexual,Non-Veteran,B,2.4129136762030923,A,54.25061039625446,D,A,B,16.344138933801737,1.2276522589850294,E,85.5939484124612,B,0
51-65,Female,Heterosexual,Non-Veteran,A,-23.868598920396863,D,-115.80540816593266,B,B,C,91.48870210548112,-4.735624335292262,A,72.599210955959,A,0
51-65,F,Bisexual,No,A,-108.51659529135735,B,14.188947627299248,C,E,C,-126.25654679649716,-55.9175432166763,A,-72.38572037867883,C,1
51-65,Non-binary,Bisexual,No,D,-72.90452861774338,C,-21.504413345793377,A,D,C,-1.1108372672213909,135.44784509868717,C,-65.0116302113772,C,0
36-50,M,Heterosexual,No,B,51.92695163019159,C,135.93437656653592,C,A,D,-28.85797375530422,29.158654647687264,E,-40.01674571247092,D,0
65+,Female,Other,Veteran,C,26.031117190796603,A,62.23372970319508,A,A,B,-138.63528294033108,206.7871537628598,A,-17.570877317555567,E,1
18-25,Non-binary,Heterosexual,Veteran,E,-29.480989632814563,D,-35.09171976918191,C,E,B,-170.73340296166387,27.73512084453524,D,14.647311939560364,C,1
26-35,F,Heterosexual,No,B,-34.86307332708793,E,-36.79655870325006,D,D,E,237.58570209810918,-140.39757474517685,E,105.37089127335224,C,1
51-65,Non-binary,Heterosexual,Veteran,B,-8.085272838535579,A,-106.75313051613212,E,E,D,-61.636549896319984,-173.8661729941333,B,5.523978582537654,A,0
51-65,Female,Homosexual,Non-Veteran,C,-35.00040448936429,C,-24.127109893075477,A,C,C,-50.551111739650345,-37.26300617444054,C,157.8512904792856,B,1
36-50,Other,Homosexual,Non-Veteran,A,-74.46651771206703,E,0.49482535747467865,C,C,A,232.58131739690393,-36.0679475333651,B,-153.00054412212182,E,0
36-50,F,Bisexual,Yes,D,142.92900708608357,D,59.99288705817811,B,C,A,83.59989998418632,-131.08082185340305,D,-81.24535973477674,B,0
18-25,Other,Bisexual,Non-Veteran,D,-92.64274541314515,A,-20.64494253795943,A,A,D,103.15184673406425,-47.98642019197793,A,-13.022573978128735,B,1
26-35,M,Other,Yes,C,-24.23648927560353,C,108.4163484306536,D,E,E,85.0613733969417,36.02152174834866,A,-18.01089757005444,C,0
18-25,F,Heterosexual,Non-Veteran,E,175.9778896626918,B,51.75799356790007,E,B,D,-130.87457826814318,-55.57745387098336,C,-8.232377675458707,B,0
65+,Other,Homosexual,Veteran,C,90.14929494012188,E,-30.72375483320769,E,E,D,18.33830206840097,1.496800507590607,C,67.40402634366005,B,0
36-50,Female,Other,Non-Veteran,C,-10.728625411264687,A,110.42767946331631,B,A,B,-45.35296914969687,-128.36613937760177,B,23.31831747029464,A,1
65+,Male,Heterosexual,Veteran,A,109.6030733375885,B,27.48867426081413,A,A,A,49.196790687128036,-185.806335801634,A,16.01313352730555,A,1
26-35,Non-binary,Bisexual,Yes,C,-132.7540932170187,A,-142.8478793212991,A,E,D,190.09925520421152,-116.79118313514189,C,81.26695548847177,D,0
26-35,Male,Bisexual,Veteran,D,-81.59942812787868,A,-110.25380029306193,B,D,D,35.374445322242764,-111.85670355425921,E,-4.034840812790845,A,1
36-50,F,Homosexual,No,E,66.61485270566061,D,-140.16547359893323,E,A,B,71.15024886807602,106.15741552532118,B,-15.516898398181015,B,0
65+,Non-binary,Homosexual,Non-Veteran,D,-35.05854982990731,D,40.560530033119555,C,D,B,52.753523019680046,-2.9758887751413323,C,141.07086300554272,E,1
18-25,M,Bisexual,Non-Veteran,B,23.054399516233552,B,-31.126464380955234,D,C,C,120.19354591149019,79.7383409712202,E,137.62460250036378,A,0
51-65,M,Heterosexual,Veteran,A,-30.19779234537593,A,47.0985470349082,D,E,B,-120.74326725732844,4.200229467139641,B,-36.58003558262992,C,0
26-35,Other,Heterosexual,Non-Veteran,D,-108.91122877641517,B,32.32248993380398,D,D,E,-132.52525868769658,-148.64051530627296,B,32.967174431165716,D,0
36-50,M,Other,Yes,E,-19.80552588855506,B,109.80920770194886,E,B,A,96.14186315930714,82.42302518612216,D,69.61299635759717,E,1
65+,M,Heterosexual,Veteran,A,-103.81804185348827,D,-82.08570109542532,E,A,E,28.682084793371022,-15.58204304955103,D,-165.1797371887228,A,1
26-35,Other,Bisexual,Veteran,E,-56.028787078271904,E,-92.53453625377335,A,C,C,36.248284069667655,-58.51018129933699,E,182.51363101615544,E,0
65+,Male,Homosexual,Non-Veteran,D,48.736341525241976,B,-109.73570759001376,E,B,C,-20.39619288174785,-20.570965020331432,B,-87.12613432586332,E,1
18-25,Male,Homosexual,Veteran,A,-45.68910031165683,C,-56.06349237644819,A,A,E,-116.83882989758227,-91.72119032376568,A,-129.4139993293514,A,1
18-25,Female,Other,No,B,145.17249674841602,C,-27.102323273280888,E,E,E,-188.2094402591344,-16.876950621972554,C,9.491238613763208,A,1
51-65,M,Other,Yes,E,46.49454218830434,D,-124.91915800406268,E,A,C,-22.651804439806202,-41.64883310612878,C,69.68803568181158,B,0
18-25,F,Other,Non-Veteran,B,179.32753594855052,B,-85.3277595340861,E,E,B,-7.832515365078546,65.35023228224426,E,76.19434988895317,C,0
36-50,Other,Heterosexual,Non-Veteran,D,191.081558651947,A,-48.271830048777446,E,C,D,100.96586728478209,-54.38010196341564,A,64.8223301293076,D,0
26-35,Other,Bisexual,Veteran,C,150.94356785250943,E,7.923235856418199,C,E,E,-109.42458179872172,-59.61765836587448,C,146.47433109941022,E,0
18-25,Other,Bisexual,Yes,E,-37.8406416803184,B,-52.66679421120393,D,A,C,-49.75107383852136,199.9811786569136,C,-106.87165520925505,B,1
51-65,Male,Bisexual,No,E,84.27399161809723,D,147.3547384481514,A,E,A,113.47123731407618,5.0764367603246745,E,44.400242431649055,B,1
26-35,Female,Other,Veteran,E,-65.62779312054313,C,32.62098674042845,E,C,C,41.212147221117974,-67.87702507443552,D,-129.72833415326562,D,0
65+,Female,Other,Yes,C,129.453457877691,B,-101.77820228866416,A,B,C,-8.766514116538215,49.020645732415616,C,24.030551977057822,E,0
18-25,Female,Homosexual,Non-Veteran,D,57.12604644284237,C,129.56212352929924,E,E,B,-251.41051725301523,-67.56271961376565,B,94.25912511423614,D,1
51-65,Female,Bisexual,No,C,-317.7153846916649,D,-118.41896510659721,C,D,D,-1.632056131151529,-7.002435341554506,D,63.172654094209676,A,1
26-35,Female,Homosexual,No,D,-50.339205884571555,B,-12.72464588855139,B,B,B,38.12022914994992,62.81520496484858,C,-236.6071650551455,C,0
18-25,Female,Heterosexual,Veteran,A,16.894130939530047,D,-1.4395512949739377,C,E,D,14.08199016192081,94.44835811490707,B,-94.26757240728325,B,0
26-35,Non-binary,Other,Veteran,B,107.69231504502012,D,67.57802656208128,B,C,C,40.36047101198423,-5.349096946619936,D,-58.290623812324306,D,1
18-25,Other,Other,Non-Veteran,B,29.65038164127573,E,129.57996812359718,B,C,E,-4.507249342171469,-11.854316382427713,D,-58.96860292422077,D,0
36-50,Female,Bisexual,Yes,E,31.30406506285319,C,-15.292329042395684,A,C,C,-123.5114945068907,247.4717758861693,A,-1.1242029434888234,D,1
65+,M,Other,No,E,-25.984552926292626,C,77.42701421596857,B,E,A,12.998016511400849,71.62953729220095,E,-88.57598000661211,B,0
18-25,Other,Homosexual,Non-Veteran,C,15.128822875910808,D,29.409648381254023,A,D,D,58.027704171377096,-59.36896232374814,C,36.37306730492725,C,1
18-25,M,Bisexual,Yes,D,-81.56977287174647,E,-22.262561530738193,B,B,E,-87.96662529505981,-29.26350929361333,A,-29.381655596269546,C,1
65+,Other,Heterosexual,No,A,2.182229294776785,B,-48.37164895262986,E,C,B,-51.94684702191661,-42.919910641430405,C,-15.759942441239055,D,0
65+,Female,Heterosexual,Non-Veteran,E,90.18128534046573,D,-83.77901036105995,B,A,E,-59.55298033542772,-20.309957198703284,B,-87.68491731161282,A,1
18-25,F,Bisexual,Veteran,A,-69.6744706923491,C,85.3834492849496,A,E,A,-42.226387018124015,67.8820775730226,E,148.2188681532249,D,0
65+,M,Heterosexual,No,E,16.035003725705447,B,-107.73842248314575,B,B,E,-50.58655151291441,95.09349971127372,A,142.649026772405,E,0
18-25,Non-binary,Other,Veteran,C,22.14354316388872,E,119.56830299413772,E,C,C,73.26980985181167,120.19777977129344,E,183.64450429342597,C,0
65+,Male,Bisexual,Veteran,C,-15.291431632475854,C,-49.65311665365959,A,B,D,158.43454067028077,161.31920158737492,A,14.235307496611957,B,0
36-50,Female,Other,Non-Veteran,A,-60.5823634457898,D,16.88642342397361,C,A,D,-221.2601131915382,-101.46614192312273,A,-27.365833098556593,C,1
36-50,Non-binary,Homosexual,Yes,B,-19.076838299391113,C,93.2774443983122,C,C,A,-77.89782333200793,35.31510753808654,C,-4.700150112076798,A,1
26-35,M,Heterosexual,No,A,40.062295627194025,C,-4.6413764743964645,E,C,D,115.30368422527606,150.6840796619601,A,3.767296604572776,A,1
26-35,F,Other,Non-Veteran,C,-3.8143133900379405,B,151.32265775955474,E,E,C,-8.661270221525657,95.06392958041074,C,-110.58810777498806,A,0
18-25,Female,Bisexual,Veteran,C,-62.00254072113198,E,-131.731197600469,D,A,D,21.373151706185382,7.923900021662207,A,-9.31403255956843,A,1
18-25,Female,Heterosexual,No,A,-83.86766943623111,B,47.899328823550576,D,B,A,-91.66331525408455,-127.00969619606293,C,204.58688965603483,E,1
51-65,Female,Heterosexual,Non-Veteran,D,-118.03788672189755,E,-22.044362356774577,A,E,E,-81.06529023223591,97.54700510182924,D,130.80831242409155,A,1
