sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Heterosexual,-236.73596716432738,50.786778209294816,E,D,0.273973827098142,25.212336035307604,A,0
Homosexual,0.9728875276046698,15.895745771434855,E,B,30.072422253184023,-75.78855814507003,A,0
Heterosexual,95.76249052764129,122.25270899143206,E,E,90.37137704192901,213.02804570974718,E,0
Bisexual,50.810231698367346,-12.822306335733977,C,A,-40.633145027216095,18.123262873478023,A,1
Bisexual,120.02102538191284,-3.0827289533704123,A,C,179.19908461065205,-49.98567351488939,E,0
Heterosexual,294.1604948383265,-104.51395931322179,A,A,118.72437059063053,-160.20247364668586,A,1
Homosexual,-72.89138768861882,-84.44982010937323,B,D,196.25092540281582,-147.9406897341935,C,0
Bisexual,-96.5468143016236,-96.8235897422603,A,B,-47.97339877605274,76.15823852474396,B,1
Bisexual,-45.923106366084056,102.50184458828157,A,D,83.86761728507946,24.647272717116998,D,0
Other,146.08462793360897,-103.10364881812237,D,E,77.50056389250615,58.62559871740671,D,0
Other,-160.34563560334513,-57.712147156252314,D,E,-141.46586069755858,43.45033235082232,A,0
Heterosexual,5.2150381955178435,-265.25767169391577,D,B,75.382752827217,-145.13118387854286,E,0
Other,-84.03586210510016,-179.51185535539864,B,B,-13.991159825931673,143.18819418654414,C,0
Homosexual,-65.31024172209877,-251.2339800507619,B,A,-135.48195386694942,-62.95992584132887,B,1
Homosexual,-139.4923971296953,-38.552724807662,C,B,74.57590682209386,-67.04756152711174,E,1
Other,71.44230063028886,-197.67639947877376,D,D,26.789124330337877,-108.07431148672613,C,1
Bisexual,-128.93062881708573,132.7911349039931,E,E,-220.14872778088278,-91.3326973399225,D,1
Homosexual,-0.1252144763441107,35.552547878000276,A,C,-25.75714010560956,113.86274631735094,D,0
Heterosexual,-55.16724763653298,3.2049306794134242,B,D,74.53602500629934,-123.97582588512537,C,0
Bisexual,64.86975838316492,-195.55589648221502,B,E,23.276110113868146,-53.43703119571616,E,0
Homosexual,139.60685171504613,-142.4384865359103,B,A,-43.86532650851835,57.65993783367037,A,0
Heterosexual,103.76310240851352,44.7497114461476,E,E,103.40218975656357,-20.764952003920932,D,0
Other,96.97342998671905,271.84310635828194,E,D,151.35672862089052,102.09735263211755,E,0
Bisexual,90.15603382880708,-18.233332469656972,D,E,203.49730775137243,11.906031455957693,C,1
Other,63.949213214962256,7.782738565473695,B,D,45.725272064654895,218.25116709199017,D,0
Bisexual,76.94964571821954,157.78696903422025,A,C,-181.89698848558518,-75.95921494480913,B,0
Heterosexual,15.539226906387164,-39.89738301745969,D,D,-102.38013875073251,16.760078429992326,A,1
Bisexual,-12.944245291627446,-12.859817905532134,B,A,-94.86028402630852,45.29822923056563,E,1
Heterosexual,55.85368628490722,169.7899523140508,C,E,-52.077247519652694,5.584763324630063,B,0
Other,91.0043706166693,192.472957557687,C,E,106.88376181855558,-106.71334298275757,A,0
Bisexual,-48.072588492465826,-160.43856909017634,E,B,95.66303209607875,4.465572731790177,D,1
Bisexual,208.72922468133024,38.97929428333233,A,B,12.461598480912592,-20.688010360992603,C,1
Bisexual,-51.99950071692358,89.68903940373414,C,A,-1.1434924298748639,-72.86398864242284,C,1
Other,57.38176623585791,-58.057356378535744,B,A,-75.08525787383752,177.8389999985431,A,0
Bisexual,121.44702443349527,-2.8639466351178773,D,B,-88.1091420451087,-78.46182680359965,A,0
Bisexual,57.70059910955957,-19.34337247413285,B,D,-65.5979377531838,-5.748272598984146,D,0
Heterosexual,-165.79977250947067,-194.87402718135735,A,A,210.14766502214547,-5.97062651840755,D,1
Heterosexual,59.33487509365673,30.897332517483434,C,A,54.47108062382343,-260.6594662179483,A,0
Homosexual,-99.33129962335553,131.32169828016671,C,A,-176.13392021518374,129.63033175972808,D,1
Heterosexual,-115.20414693633525,-94.56339946860119,C,E,218.53463092144926,75.22641563067572,B,0
Heterosexual,-7.126200201852792,-140.48795634028588,B,D,31.378683435392713,-140.20306892919143,B,1
Other,107.42875048251533,39.24236167922137,E,E,-126.95065239243537,50.66109032766363,A,0
Heterosexual,-22.038455365927145,-4.468786483318877,E,E,-60.46231298192322,62.771986593126094,B,0
Heterosexual,-55.40497373161166,148.08738045613447,D,D,-90.02596805177426,5.203427440707781,E,0
Heterosexual,-27.983581718856946,-30.488989861716693,A,A,-26.225064854315725,-43.70298019787082,B,0
Other,72.10867195836079,-41.392912303073444,A,A,93.46518558195136,51.66995677198057,E,0
Other,-43.97565239330748,1.6284766767742098,A,B,8.451188672331844,63.769299393935675,E,1
Other,-0.6427854658042995,-129.9810762976341,A,C,48.156437321285026,-108.8450221653424,C,1
Homosexual,-70.66646503922442,-141.5913960596452,A,A,223.94781374770724,15.837453330488868,C,1
Other,-5.020118731727812,-0.9450684320664056,A,D,-27.939548781544854,14.120739186313369,E,1
Bisexual,-48.17524102576777,112.50856227855411,A,E,-106.2650181630031,-38.008831240722294,B,0
Other,-35.743845624544875,-136.72733080707943,E,E,6.726747608597907,108.06881515775419,B,1
Bisexual,9.450357087611543,33.816815812519785,C,D,205.03284033903694,12.817231165938688,A,1
Homosexual,-30.96678288288952,-48.0258700619907,E,A,-13.085923874900871,-142.16768334296924,A,1
Bisexual,57.28144971323004,-9.526074999072057,B,A,-94.34249025620399,65.43788213715678,A,0
Heterosexual,-138.42057124939913,135.87795808501807,E,D,-112.90814369586302,-44.96316430372689,A,1
Bisexual,78.02885478227601,-248.68670192945976,C,A,56.49845885212809,190.48544162633945,A,0
Heterosexual,-167.9834220576871,-226.389659596593,C,E,72.01476813002623,56.45998989804413,A,1
Other,88.70654312600792,10.027851280201501,B,B,-3.701464327125136,-78.43970547152085,C,0
Homosexual,-115.25893744496123,-74.74272462970248,C,D,-149.95413535297206,76.92369575949766,E,1
Homosexual,13.068048930109608,-34.71194719925623,B,B,135.05647003368114,161.0524995441499,A,1
Homosexual,97.87165924061742,-83.39018225698617,E,E,12.849023703942988,20.672815195574408,E,1
Homosexual,75.02812818258253,-47.714487411961265,B,C,8.893687825855503,72.89907606551165,E,1
Homosexual,-136.20454034178425,-95.51744236451438,B,B,-76.18547977936197,80.55695807262144,C,0
Heterosexual,-2.318110481697279,-96.37334811448686,C,D,-224.61360088887844,-98.87806100563868,C,1
Other,28.39861597923098,63.44738156909243,C,B,70.78271611442344,-29.58594253939134,C,0
Homosexual,71.52497705701217,91.56143529588331,D,C,-62.59581639031253,-64.19674707743307,B,1
Bisexual,127.61733018652363,-177.83866862886723,E,C,-41.50010355381189,19.28520455376126,E,1
Homosexual,18.327262641970528,-102.1858315121674,C,D,-83.32046954623173,-67.58107894782226,E,0
Other,87.21197278548459,29.188424670003844,D,B,-70.50673563477959,-38.223096712680345,C,0
Bisexual,78.21374518739326,-106.64524715982178,E,C,-63.47771479793464,149.48756142393302,C,1
Heterosexual,14.095352543381079,51.26249725303998,E,C,-199.22153459643604,34.55571698588472,C,1
Heterosexual,-11.844630883885436,-271.4364390045239,C,A,-25.554925679384755,21.45287709300717,E,1
Bisexual,1.5533793750099867,-48.83033212511314,D,B,124.22894415713455,76.23092454046608,E,1
Heterosexual,107.63279204056721,-30.427962868917053,A,E,23.99034330169986,-126.15890909641006,E,1
Bisexual,137.31675035147754,83.064918035785,D,C,-106.83182579733112,-67.32088398688644,C,0
Other,-31.339906190769355,162.19142304842296,E,E,32.1461507359135,-79.60188578443602,D,1
Heterosexual,116.38486511036213,76.54768547744908,B,B,-53.41746271947751,-51.8294369892391,B,0
Homosexual,-61.62996296241401,-18.099010383618474,A,E,-51.05116476524053,-88.90014908079894,D,1
Other,19.755871177797776,157.3593914371671,A,D,-70.31285445803177,76.38162070792424,C,0
Heterosexual,67.38934772135539,55.835495378382646,B,E,4.331803217148848,-59.78602659505575,C,0
Other,-113.22910569237028,149.99008303090656,A,E,-36.67142909951739,-72.50269913140578,D,1
Heterosexual,16.555550619031127,-34.104072962553026,B,D,-38.53317675337729,61.1388465070311,B,1
Bisexual,-171.33102421897172,-39.825625597926404,A,C,-4.707813233245485,-0.4587624307783919,C,1
Other,49.97279754642282,143.40101476818572,D,B,-197.57712477337722,-57.33808560856968,A,1
Bisexual,109.43354998520556,75.41880432991218,D,B,-3.0794292961553014,-32.25734276403935,E,0
Heterosexual,162.24877074442296,-68.09430016758537,D,D,-87.07536315930321,-15.590392107231038,C,1
Heterosexual,2.4388946753940224,-175.44290195100413,E,C,50.4507658422421,-112.34421091165383,E,0
Homosexual,120.98046757694796,-144.11416995938652,D,B,-68.23074626932733,67.75086720186168,B,1
Homosexual,31.576565722145695,-23.96970997801791,B,E,97.77711303720557,-184.96716496369356,D,1
Homosexual,146.25418326720668,-63.62200435676968,C,C,162.8106889713032,133.72398248568078,D,0
Homosexual,-43.14827912201986,-128.21849173475007,D,C,20.547021481682393,-41.66740000961324,A,0
Heterosexual,51.84586830556205,148.97747513924912,B,A,-4.035174747669035,-58.376488341346246,B,0
Homosexual,118.42886477917529,-87.86512413146123,D,E,32.62622109127715,-177.26274514717264,E,1
Homosexual,-138.90274975088403,-168.13348861341774,B,C,-56.553191039955706,5.360878468252987,C,0
Heterosexual,-32.3774017162014,-40.24639740620985,C,E,106.98202891548864,61.8816904204686,B,0
Bisexual,10.71908017095419,-174.43562499658412,C,D,11.977209981861272,65.74026346712476,E,1
Homosexual,132.41212797904606,-8.531278229754118,C,B,69.4349378084502,195.7751361714651,C,1
Heterosexual,-56.875069872482044,90.53084414544061,A,D,23.69186100942453,-103.66086560460677,A,1
Other,13.447143092316303,28.744852263160432,D,E,22.890012314890757,45.84864702947298,B,1
Heterosexual,-86.49495161637257,61.2415028506144,A,B,47.22651988319462,-41.29499611299621,B,0
Bisexual,-53.95801121641646,-79.62646652749919,D,C,242.11335726763537,88.90621675373018,E,1
Bisexual,99.14979765649645,30.11933895426886,C,A,-94.85396180897386,-34.879531491403185,B,1
Homosexual,61.364055620625976,218.90614536656608,D,C,-88.93448892374694,-120.91277326079795,E,1
Bisexual,-51.23665311669715,60.60338312597304,D,B,61.84052390845899,114.17046087398222,C,1
Other,48.49842984090596,62.409520955518595,C,C,-80.9989393301134,-45.171134770068065,C,0
Homosexual,-51.22584141090648,45.23256485847235,E,B,27.183552755182173,-174.0421229049219,E,0
Homosexual,28.59540205303233,-169.89579294803886,B,E,58.19843613344783,-26.043980549749644,E,0
Heterosexual,-41.78653097001769,13.176198869774296,A,A,27.32349224877504,-106.87659807521723,C,0
Homosexual,-157.16551703390326,-26.21731824659321,B,E,-62.5714780053952,43.74555086536604,C,0
Homosexual,-116.58363745664188,40.42391439634143,B,B,-264.373459180074,160.1924357984457,A,0
Other,-19.490285356947844,-249.69527171985865,D,E,89.25189676590516,-35.75978972573666,B,0
Other,-111.39768132647379,74.88442479071254,E,D,70.45863376675699,-33.34858252719983,E,1
Homosexual,113.20437807136948,-18.430139315350004,D,C,-61.261876903562616,6.270639892965534,C,0
Bisexual,-39.192957394276604,-16.65504797525184,A,B,-169.55971744673448,12.721505004959074,D,0
Other,-111.4068334464305,8.942398785513808,B,C,-11.434715573954476,135.03640314663465,E,0
Other,24.947320105522344,-139.00897416471906,A,E,5.606555760411478,0.666120032752696,E,0
Bisexual,158.6469820162322,87.38562643147996,C,C,160.8823454643164,-88.36760139984527,E,1
Heterosexual,51.35534655093227,101.90052287874663,D,A,-48.76688746430203,-84.15249543988567,B,1
Heterosexual,-67.66823964631244,-60.43058690569624,A,D,157.54809807774532,-61.782275355358784,C,1
Heterosexual,-35.851662947914086,-7.595185522424587,C,A,-113.89660107719186,-106.99784936913608,A,0
Homosexual,-30.66397487630319,56.57353586905659,A,D,79.95925851173153,-88.44109468286015,A,0
Other,-5.449613625118274,146.97995823388328,B,D,138.2324616275867,4.085199140668411,C,1
Bisexual,77.25171212902977,-61.162915576356355,E,A,-70.94103481314477,-66.23849596078472,E,1
Homosexual,-6.080069363341814,104.78858323128249,C,E,-59.52865689566372,23.498384142891627,B,0
Other,35.70417503859697,-33.859744260576555,E,C,-71.46485256335897,-10.761175079873423,A,0
Other,129.35659888948453,7.468290252906069,E,D,25.30532722265873,-47.852645362159805,E,0
Heterosexual,21.80802467486137,-135.15509160926518,B,A,-62.36172474535145,24.26036277044362,D,1
Other,17.2675538077727,285.82429382391814,C,D,-99.33798397239741,-15.448564191750986,E,0
Other,-22.957033360115357,33.586727825888964,D,A,163.61373534170423,-11.992605429183492,E,1
Homosexual,-63.58977706679616,-115.64073837868658,B,C,-49.53807410550882,-135.1355048572014,D,1
Other,125.76716838290243,-60.01500538096296,A,E,-82.4860303103978,-126.97585337085373,A,1
Other,-15.421850012606436,-141.76586805542382,C,A,-151.83214989149437,62.5638554159853,B,0
Homosexual,0.9889233418746436,-116.90305351880525,A,D,43.25665808329165,152.82795594649454,C,0
Homosexual,-20.200680402751455,-7.96656990314148,D,B,-105.42785859700436,-78.279727297707,B,0
Bisexual,-93.72156274277586,217.5250156247784,B,B,-86.46448901088316,12.177036860516072,A,1
Heterosexual,41.025199635866784,10.367426481016679,B,B,-3.4292350639565177,-142.7982291669778,E,0
Bisexual,128.13935136706658,36.46235160673877,D,D,7.8521904103031686,83.75797399777643,C,1
Bisexual,117.6536848275936,-115.68198346121605,A,E,-4.906187646050579,-13.550314724103105,E,0
Homosexual,-39.777678913259564,-20.21472697118333,A,D,9.767194633352705,51.888463492467366,A,0
Heterosexual,94.14143709104084,-156.70764670662095,A,D,22.419402555405274,-12.865636142091525,D,1
Other,-62.31316289986535,15.444413424274146,C,A,-132.57994688825633,-178.7125325387504,D,1
Other,-45.39453912919206,85.23034033009989,B,C,21.075445294175527,52.499230025896736,C,0
Homosexual,-8.387360752931524,-91.82044734812311,D,C,-27.653830608563172,82.11532616673671,A,0
Heterosexual,76.87047417703631,73.98156736552257,D,D,39.586493411388155,-116.73983061645876,C,1
Bisexual,-77.8909595566876,44.46516247404679,D,C,-127.65815251596915,1.1930423736774598,B,0
Other,-48.60084435990255,-28.721790777612483,E,A,-72.92128758691813,33.07584917594374,A,1
Heterosexual,34.56475082828642,194.84923901030896,E,E,9.178592068057347,64.93430928080946,E,0
Other,91.12924614530597,22.75692274950243,B,E,104.4442580938004,-22.4992340221213,D,0
Heterosexual,121.9596795549649,117.80775811491351,A,A,14.142526014501827,66.2717648979294,B,1
Other,44.16501487126915,-64.5315094258431,C,D,185.62440605738018,154.67848248632197,B,0
Other,17.36092925135678,88.88258775461154,D,B,-52.30083162073452,77.30189921956523,B,0
Homosexual,142.04448817895351,-41.52946234685945,A,E,-68.07148050399434,428.7707814095231,A,1
Heterosexual,15.65437408976312,-27.510915243644124,B,E,157.52334308609522,111.94247806616413,E,1
Bisexual,56.598614720539295,122.42515497925504,A,C,-16.247171886216094,-72.02434897037153,C,1
Homosexual,15.702058250481638,-122.12718134643885,E,E,-10.345974510267919,-170.00615960536632,D,0
Other,199.20660657256187,-64.32984575634525,C,A,-52.58099491324821,-68.84773698468447,B,0
Heterosexual,71.71692125477064,94.66155023292477,C,E,57.491251500685166,-36.92034398625004,E,0
Bisexual,-209.33724953290627,-5.08282205174533,E,C,-59.68856711514514,-146.85505296378858,C,0
Other,101.75324407928868,21.658261385520742,C,A,-86.76712834690285,49.77907886151579,B,1
Homosexual,100.67879086275533,-49.72568941990973,D,B,48.32415416904253,91.27699899119584,D,1
Bisexual,-36.809102603202156,90.09830734344445,E,E,-236.80805559670515,36.93272566234827,B,0
Heterosexual,94.19951211072083,24.121341960764887,D,E,-55.6934987190164,-145.87661902117966,B,1
Bisexual,-18.94212495697701,-18.617936380075818,D,C,-13.628497733708336,-10.596209119867089,B,1
Homosexual,-37.744156570221875,59.47665960107932,C,D,151.84094382542372,-57.986628154834655,E,1
Other,-312.66576227733924,96.70162679321434,D,B,-110.57091745569335,136.8537196861525,A,1
Other,89.63719594343529,100.38468725006429,E,E,-108.74667788481733,-119.2022294853034,C,0
Bisexual,-88.79011506801085,132.90937518605665,E,A,14.430420036267153,-84.84507115013444,A,1
Other,134.94136519123265,18.316315962390412,C,A,61.3539524995516,17.045541378140687,E,1
Bisexual,-46.996401881335544,-54.69294588248541,A,E,-110.82243196588955,-28.880878718972735,B,1
Other,-22.905124267904725,102.33293418809579,A,E,67.16930419444994,-90.31717755550164,C,1
Bisexual,-191.1508238116414,99.91997864647638,C,A,-44.716873588835526,-4.92786116664242,A,0
Heterosexual,55.46555730587313,157.69099444183126,B,C,-100.830904734671,154.0869173138372,D,0
Bisexual,10.094198956283703,-34.512462893804745,B,C,57.3644254156533,77.90748706194802,A,0
Bisexual,-134.5983288942088,118.01078379544867,D,A,63.98921907669467,119.44567000290694,E,1
Homosexual,-136.64198773814766,-60.99101069421994,B,E,-35.36898397319394,12.140250169874346,A,1
Homosexual,93.18062027327842,43.12797013102511,C,A,15.95359320759567,-41.65526065070097,E,1
Other,65.49763821071825,-10.04625364280333,E,D,-7.061808083668477,-31.36366005772966,B,1
Other,-191.308900191032,102.09846789083903,B,B,18.22445667706213,-129.20088971256772,C,0
Homosexual,158.50449475209024,62.50059645649683,A,E,-107.28884598544626,252.0308576844108,B,0
Bisexual,79.32279027428368,1.7765754201943533,B,D,-23.273001582749618,82.34687984684135,E,1
Homosexual,188.4764232227559,48.9594306629608,E,E,-78.7705610926158,8.641224702873222,E,1
Heterosexual,58.902085896339294,186.2067537515432,A,C,82.74589923893521,-68.10215869600901,D,1
Other,-125.84583204529818,77.09314731593201,E,A,-43.319599328642916,68.21689531194525,B,0
Heterosexual,-118.73493289536587,-94.07931811345858,B,A,11.634400186218064,-85.17875307719784,B,0
Other,136.00300712150565,88.3845415985504,C,A,58.858491468772144,-264.97425445047264,D,1
Other,-37.28391799822733,54.723650564981696,D,D,-150.56385647578801,48.897390968759005,D,0
Bisexual,-99.70320959632427,-199.30354177340138,C,A,-128.19539203265242,-134.09447929000916,D,0
Other,-82.02374983798157,320.962732086804,E,B,-99.12902951894024,-140.59077559402579,D,1
Other,36.851345498492925,49.08258404569056,D,E,-96.50127376652699,-136.1224451044778,A,1
