country,disability,veteran,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
US,Both,Yes,African American,E,A,-81.24885029778115,C,-185.537456461968,9.132207002847215,-17.08988853844536,-32.55202280020832,C,B,-26.114606290493004,C,117.36014659684693,E,A,B,D,0
China,Mental,No,Asian,E,D,73.71615231850107,C,78.72623744450942,206.7936348327354,-8.960034417791654,-30.978122115534777,E,E,-64.3942735568011,D,-107.76042020999064,C,D,C,B,1
Other,None,Non-Veteran,White,A,B,-48.51781504698133,D,130.60895921743656,21.849462456105613,-73.81621186728457,-114.59171586058802,D,E,126.05954323974682,D,-75.23772762221039,C,D,C,D,1
India,None,Yes,Hispanic,E,B,-72.2434494272563,D,204.46283297088965,-11.790390035299737,-29.92372364850383,-1.5464790703011246,A,A,-62.51514122405902,D,-17.898024298965247,C,B,B,E,0
US,Yes,Non-Veteran,Hispanic,B,C,11.862975331607506,E,34.560221063647546,27.212343963108506,-97.77156052900031,104.53387447032074,D,E,-12.885275543433808,E,30.926508890935,E,C,C,C,0
China,None,No,African American,B,D,-15.968927939632852,A,127.53872474868784,-37.70912822688852,-6.775331752280316,-106.70573621732906,C,B,16.865855576545417,D,34.79665482747988,A,B,D,D,0
US,None,Non-Veteran,African American,A,C,27.238533796568355,A,70.96993793534605,118.24046996530615,-41.28504284499846,-30.70168532746212,B,A,6.782030272024335,B,-52.6297595744771,C,E,A,A,1
China,Yes,Yes,African American,D,D,28.235104608172552,C,-17.726838201031175,-65.37098062525607,-181.13747581805265,-21.109132890021787,D,B,35.69564337684519,B,-70.0194494132957,B,A,E,B,0
Mexico,None,Yes,Asian,A,E,13.19804057976543,A,47.66427006689479,110.61236142370217,-83.1320768241319,-54.52934772825033,C,B,-4.807695425392695,B,-53.91662230538255,C,C,A,C,1
US,Physical,Yes,White,A,E,204.81191229512456,D,44.463778775533285,-162.21188026722504,-34.796269950912276,-0.24148053460141375,D,E,115.45992385951303,A,112.39051622293086,B,D,D,C,0
Mexico,Yes,Yes,Asian,A,C,-211.6996017628312,B,2.537944347233316,-15.001446585803906,30.19913428867007,-140.09842336147383,B,D,11.152679465869559,E,18.59995560712828,B,B,A,A,1
China,Both,No,Black,E,C,-113.38466610448921,B,-55.865835255533945,99.6367403512339,57.912410864280574,-16.255937312419285,A,A,62.37479039400752,C,165.0764948093006,B,E,D,C,1
UK,No,Non-Veteran,Other,D,E,-23.992659023749443,B,-240.75123138522608,-80.41335940434035,-109.63427908491796,1.1888673033247517,B,C,-28.664141861378294,E,32.98825090059631,C,D,C,C,0
China,Mental,Non-Veteran,Asian,B,B,-26.411613498836957,D,-22.741657228250435,-229.57193744661518,19.68983036236977,213.01698123874417,B,A,63.84983516789122,C,45.546584028985286,D,E,B,A,0
China,Physical,Yes,White,B,D,9.419074904977093,A,-93.35516413540117,42.580129883914694,-6.328788815805611,-32.37500008191911,D,C,-54.86331220625365,B,59.19904417413068,D,C,D,B,1
China,None,Veteran,Other,C,C,-83.42492458233485,A,69.68604993082039,55.244872404894906,130.35611312562182,-73.32266739734666,B,A,-70.92735073984528,C,48.65907669739101,E,C,D,D,0
China,No,No,Asian,E,B,-49.4200153594508,C,-29.041034633618263,-66.81722185311152,-35.837108846477264,-30.067719383133234,D,E,-49.911623621695725,B,-220.81108809266743,D,E,A,E,0
UK,Both,Yes,African American,E,B,-94.59614319379092,C,14.354031262341982,30.349693432048024,-42.172568562344445,-4.476340670348113,B,A,23.209908724624622,D,-41.672871258923756,D,E,A,A,1
UK,Physical,No,White,D,B,49.79454384922272,B,116.89548737446876,132.35888611607137,149.02416191737092,-1.6772428044884602,A,C,247.68818677919947,D,-195.2016171507173,C,D,A,D,1
Germany,Physical,Non-Veteran,Black,A,B,15.096863495507565,E,-31.91372810476088,177.05825908998375,7.2496157181416985,79.65893483183059,C,C,-16.41839092094849,D,-86.2648534999779,C,B,E,A,1
Brazil,None,Veteran,Black,C,C,79.30804220413059,D,42.44338187972635,83.1414022631222,19.234146580450883,23.007869473267593,E,C,-147.84335308556723,B,-65.26679505369519,A,C,A,C,1
Brazil,None,Non-Veteran,African American,B,C,98.26281790916006,D,20.972086719968342,62.783132403485645,34.96119425945614,-99.54771733694525,A,C,-51.41410288915051,B,177.48690783998126,C,B,C,B,0
India,Both,Non-Veteran,Hispanic,A,C,-25.241242539565683,E,82.09640744537606,-132.5921895146727,-122.19643164410246,60.15466811915891,A,E,31.18369524566892,D,-11.968200395124764,A,A,A,B,0
US,Yes,Veteran,Hispanic,C,D,38.496990441012294,B,-125.10026640143155,40.24981803117781,-99.7836474716191,-58.87437317526244,D,E,-23.230559562026308,E,47.6174293646826,C,E,C,A,0
Germany,Mental,Non-Veteran,African American,C,E,-34.33507679989612,C,249.22799973862274,9.894066077019852,21.129896019023626,-54.22041879324044,B,E,-117.54821843453931,D,-106.87015924503378,B,C,B,A,0
China,None,Non-Veteran,Black,E,B,-76.53766370148874,E,33.26865585384073,100.47451880555123,-107.90234868278175,-267.857346020119,B,E,163.99063305827346,B,-99.55747782035994,C,D,B,D,0
US,Physical,Veteran,Other,D,A,11.045759252665444,B,-84.39664509313978,61.299221128988854,-94.96729040829173,63.784409891672276,C,D,42.92346667578299,A,-85.56632134009116,B,D,E,D,0
Other,Both,Non-Veteran,Asian,C,D,170.79942546597204,B,103.05981814416711,51.321453964635424,-19.687533772749507,-160.03580664945227,B,E,-27.940283088776408,C,146.70907131957412,B,C,B,B,1
India,No,No,Hispanic,C,D,66.09755947243781,A,-27.213701223248734,81.60475478248938,46.952243369968286,-161.23908925819478,D,D,18.373364879305157,D,122.85583897088179,D,C,E,B,1
Germany,None,Yes,African American,E,B,149.24203789058072,A,-52.097313312340155,-119.3293087979973,42.5622325127962,-150.94947157979584,E,B,60.22456180270994,B,-125.39753377213054,E,B,A,D,0
US,Mental,Veteran,White,C,C,-20.694697865843853,D,43.44355337168039,-67.45183639308826,-57.033062683226866,83.99661600014761,E,B,-32.43525427956245,A,-281.8079206618929,C,C,B,B,0
Germany,Both,Non-Veteran,African American,E,E,-12.67028622705596,C,21.726532035067205,10.259616174155326,-151.93656762435893,96.40164074545989,C,B,-273.56349198695875,C,-127.81175187439986,A,D,E,B,0
India,None,Yes,African American,D,B,-25.3077603446727,A,156.35691230311514,57.68755293244679,-25.30972233880659,-126.82496003989712,B,C,7.173036302590925,A,-5.040051133035831,E,B,C,C,1
Brazil,Both,Yes,Black,C,C,-45.47291300394895,D,-112.66124579938915,37.202700801853275,120.78692854146098,15.479828888787173,A,C,-198.69776891439022,B,10.028699816211471,E,E,B,E,0
Other,Physical,Veteran,White,D,A,-96.03908776389551,B,88.98045899413216,46.73731183594161,126.82979527708105,-119.76880812954478,C,C,66.32078389521986,E,-70.2628411124524,E,D,C,A,0
UK,Yes,No,Other,E,B,-61.79231894087124,D,7.934459607769069,-28.575786834237444,41.164431661585,-35.76465481734994,A,A,-139.01245056121044,C,-43.18008856201303,C,E,D,E,1
Mexico,Yes,Veteran,White,B,B,-19.86664674088099,D,-73.08274596007055,64.87747857217492,-153.1253380284253,-47.99293338274151,B,C,-65.4227361334312,B,-50.87526229296198,C,B,E,B,1
Germany,Physical,Non-Veteran,Asian,B,C,-30.62031198602125,D,30.6626523862205,20.286967220728645,168.38511687303566,-106.269759043762,B,D,-12.972843984322358,B,-171.53586693393444,A,D,B,C,0
India,Yes,No,White,B,E,-75.42434535697,D,-144.3454083964103,-141.24009988361098,-103.88293591628536,9.538588218991226,C,C,121.86236732740838,A,-89.4115086449865,E,A,E,D,1
US,Both,Non-Veteran,White,C,C,68.74800811102382,B,-21.189545895104068,-206.5062669116891,132.62371656239935,-109.9822357668978,B,D,18.074310023949067,C,62.95691941256823,C,C,A,A,0
Germany,No,Veteran,Other,A,B,-75.16867972289835,E,-202.12439499414353,114.71740300022273,-127.057883380164,57.867802845922334,C,A,-18.743349775566855,C,94.22598811589177,D,E,D,A,1
Brazil,Physical,Yes,Other,B,C,-55.29506709175174,E,4.373913774402876,165.39186458354814,110.18291705630124,149.73289344294434,C,B,-132.4075553324002,B,-79.96619394247604,B,E,B,E,0
India,No,Yes,Other,C,A,48.88630988413972,A,16.841330877615057,139.49009398118181,-199.93175143691917,3.5985832750473756,E,B,31.476618873179795,A,100.25280265174442,B,D,C,B,1
Brazil,None,No,White,C,D,189.94330181971856,D,-123.52263590128973,-102.95352685493006,-163.96492526228704,-31.460362378016075,B,E,-20.74601604514667,E,-102.48034645513214,E,A,B,A,1
Mexico,No,Veteran,White,C,B,157.5767173991959,C,-126.40517618765897,48.406153059443284,-62.37660190119679,83.37368701889079,C,C,51.78668684292056,B,-5.054184387128178,C,E,B,D,0
Brazil,Both,Veteran,Black,B,E,198.63229995299287,A,60.75005305641105,131.42475010841264,93.0531104564536,-3.059290480788475,A,D,-81.48818519777996,E,-97.40209173801102,C,E,C,D,0
Mexico,Mental,No,Black,D,A,3.4649124533363787,E,48.2853666094569,101.03362246790265,-146.2014180905883,73.71364353296113,D,B,-38.60546219084779,B,-127.99031529245084,C,E,E,A,1
India,None,Non-Veteran,White,B,A,-57.5149532965254,B,26.111096327357348,-36.275140628188204,-45.98710053760657,88.89110646806263,E,A,-51.490251145272126,A,-114.91764892699636,C,A,A,E,1
Brazil,Yes,Veteran,Other,B,A,179.71119022039125,C,168.45127022217292,-52.604781005999925,45.05348545457529,-120.23172839746697,D,A,5.629004707939555,B,142.09309997188328,E,E,C,A,1
India,Both,Non-Veteran,Other,C,C,-76.10951467232984,D,-146.23796160463192,-5.465028917146748,20.52718707535834,46.52089928435262,E,D,-90.76390743756843,B,57.93196260648694,B,A,E,D,0
Germany,No,Non-Veteran,White,A,B,113.65659604878769,B,-84.79413542495509,-79.19315021300581,-34.5583928068051,-34.85429548803976,B,A,-55.249015687328075,A,18.890353414908827,B,E,C,B,1
Germany,Physical,Yes,White,B,C,-34.83918126161238,B,-32.862443455107595,7.773807018744478,133.33398218873606,-2.5248300610249634,D,E,-101.10052470374815,A,-74.76187413026882,E,C,A,C,0
Brazil,No,Non-Veteran,Other,A,C,-56.374153486106415,C,-173.0606433393409,-21.856715720347236,-44.157700824023024,45.54133170783696,C,E,-32.63332452300952,C,-105.31894854687611,C,A,A,E,1
Other,No,Veteran,Black,A,B,-86.2250122717993,B,-154.01753948432415,-91.63248361246286,-26.601552038245767,-131.60337839084605,D,E,-99.9728737431902,B,71.2760042607603,B,C,E,B,1
Germany,Both,Non-Veteran,African American,A,B,21.19244228734164,E,-0.921564455912248,33.81073241402742,19.419810173676787,111.29914121054529,D,B,-118.83919136787107,B,-51.45321570355562,D,C,A,D,1
Other,Yes,Veteran,Black,D,E,-2.861340688735098,D,-140.05627584573634,-95.62974200830293,-109.8107674261524,52.91902031617135,B,B,68.25097265608947,D,-48.64040111910126,D,A,E,C,1
China,None,Veteran,Other,E,E,-108.41295050685294,B,-8.069853891760252,-1.0622021624340765,-144.64964018423322,83.57789416057747,D,E,-40.474898260209294,A,20.058383921740898,E,E,E,A,0
China,No,Non-Veteran,Black,B,A,154.06937917170146,C,-55.2253953546165,39.20562227958723,-18.860436596227334,93.70004684305646,A,C,101.91909053133845,C,-95.06665976000487,C,D,A,E,0
US,Physical,Yes,Other,A,B,-31.546206985124375,E,-186.09373584110116,-51.186808396394355,-104.15106357804507,-5.426592042665695,A,B,-87.70137445307967,D,-81.89775135021775,B,C,C,C,0
Other,No,Non-Veteran,Black,A,E,97.12111566346316,B,52.11594781567754,17.367111949705226,-178.50003071623993,-177.59113077318963,E,D,-195.01506028867195,C,44.62942956190143,D,B,E,D,1
Other,Both,Non-Veteran,White,A,A,89.54219650806142,C,8.390472138571162,-22.46924795968221,-131.78975304384778,-45.60522750763161,B,C,-98.00673931469548,A,-103.41236473253687,B,B,C,D,0
Other,No,Yes,Hispanic,B,C,55.75005448497399,C,-85.26649935203253,101.80608425432152,-11.710545976927015,-184.63270499314817,E,D,-12.524793813152801,A,-159.8651933676849,E,D,C,D,0
UK,Both,Veteran,White,A,B,-192.73286293631358,E,-110.37029541942371,49.52919819287424,-144.52867402889046,-18.12825255290354,C,C,-39.16034517217759,E,-116.22786418791561,B,D,D,B,1
China,No,Yes,Other,A,B,185.20186663026038,D,-79.4448560802612,57.27199054446468,-68.90492890328784,-27.59344318328432,D,C,24.886755965749373,A,-31.972156683811704,B,A,A,D,1
UK,Both,Yes,Black,B,C,14.059119972312494,B,-60.920196880944246,-2.6358426093265463,108.09737266438677,107.85470271983687,E,E,22.08834107131127,A,162.91520653209156,A,B,A,C,1
US,Both,Yes,White,E,C,-37.06941046153388,D,-130.53197945473212,-107.28517814089335,-167.96416708714895,53.169001753815,E,A,-21.789727195557905,A,106.39603362268808,B,E,D,B,0
Other,Physical,Non-Veteran,Hispanic,E,B,-9.946188377688832,A,-40.77960228185138,103.33958413375473,-143.21049148405015,-158.43604499574616,A,A,25.748600785384617,B,-31.30814043051466,E,C,C,A,0
Mexico,Mental,Non-Veteran,Asian,C,D,-106.4802233298699,A,-15.240544116552934,-98.94649510805547,-147.93063817485515,-53.77753586606856,D,E,-78.40143186257328,D,108.62471311255109,B,E,A,D,0
China,Mental,Veteran,African American,E,B,-40.73492217353585,D,97.80771863854879,115.56664545111224,-109.1396385434953,8.745261827883125,A,D,22.486713262475234,C,-78.90124325398396,B,E,E,D,1
US,Mental,Veteran,White,E,A,-181.6284777350302,D,84.87839424897095,32.552721693809275,99.45456518494339,51.61359188504176,A,D,-45.62076009083565,D,80.34967640371488,E,D,E,B,0
US,Physical,Yes,White,A,D,98.18230281436098,E,-130.07360817051128,-38.198948161368904,-202.96058705320505,130.5842409004135,C,B,-120.16260334743953,E,-27.5764270306202,B,B,E,C,1
US,Physical,No,Hispanic,C,B,12.21825894727707,B,13.286201762359559,-42.16405354519672,114.81646699662579,129.10242368020445,B,D,80.98767557785055,C,-101.90289032672848,A,D,E,E,1
Germany,Yes,Yes,Black,C,D,0.8417626062399975,E,20.182916096638348,-33.81366302605832,115.84260797327939,-1.517061873552727,B,D,21.038140662033744,E,-130.4247421652148,B,C,A,E,1
US,Both,No,White,B,A,-65.76976717605633,C,-191.43264885264375,25.6864748069249,28.011236882977965,13.28669497806697,C,D,-123.96978701151696,A,37.10590999014567,A,C,D,A,1
UK,No,No,Hispanic,E,B,28.4360232554557,B,-23.241300293225095,-14.552772319569272,75.61562156137057,-39.63225045741389,B,B,-133.45977727912103,B,3.1582617335195233,D,C,D,B,1
UK,Mental,Veteran,African American,C,D,-50.92215613356898,B,15.540007479325357,51.49214909256713,-6.738637024245429,72.4552251876393,D,E,-209.1273265506607,A,99.51253868393437,A,C,E,D,0
Germany,Mental,Non-Veteran,African American,C,B,109.51677481351697,B,294.59505672157815,65.10034478900174,37.46365561604594,-63.14631205634533,B,B,-0.5993303037013317,B,-207.63482863050407,A,C,E,A,1
US,Physical,No,Hispanic,C,A,20.369742578759098,B,151.8973790296531,-67.76220584663938,334.57176078191304,16.84065082298917,E,D,-98.80348027045255,E,-5.923982779209115,B,A,A,A,0
US,None,Yes,African American,D,D,-139.43208825733362,D,-133.9014261615393,94.21576165401557,43.78839725218676,53.407895834877536,E,C,47.87382335229922,A,17.89977763507072,E,C,A,C,1
US,Physical,Veteran,African American,C,E,-28.733575251681053,D,179.36111010791598,-42.70666117757906,-63.4124512943917,-31.808877147856112,C,D,109.74155184045725,B,34.85262139385074,D,E,B,D,0
UK,None,Veteran,Other,D,B,-101.99601044219395,B,61.684708418592095,-150.74073044798794,-82.89074195294921,-17.348017680552186,D,E,3.859132400976943,A,-59.14829993989568,D,A,A,C,1
China,Both,Veteran,Hispanic,A,E,-199.5862541120715,E,85.44597417174668,-101.58146999410896,198.53278214673801,32.715087880291044,C,C,-54.57936609678246,B,66.49848644205348,C,B,D,E,1
US,Both,Non-Veteran,Asian,D,A,91.5819939466824,A,-20.870623753512962,81.77225276380835,137.05909504976952,181.3098482091837,C,A,-38.561845271007,A,-84.56053451777075,E,D,B,C,1
China,None,Yes,Hispanic,D,D,20.96406810262333,A,-69.77094892984684,110.45840560693992,-70.44392392606413,71.40409983338625,C,C,6.32782959008199,E,-79.78814716161641,A,B,A,D,1
China,None,Yes,African American,A,E,58.96194997612895,C,3.1584058855191515,-7.41785146803289,21.438867402368793,216.14028407375702,D,E,158.22568262005763,E,120.17431112693384,E,A,C,D,1
Mexico,Both,Veteran,Hispanic,E,E,170.08421017523688,A,-93.4727873354695,108.65032428775712,6.621531673955536,103.59913535909335,B,D,-146.7660994221888,C,-94.107029360208,E,D,D,C,1
China,Both,Non-Veteran,African American,C,D,94.17839312290296,E,-119.50766320995577,-210.8790271059532,57.64811025181358,-36.48331042876426,D,A,-7.972942280311221,C,-138.52630533948627,B,D,C,B,0
Mexico,Physical,Non-Veteran,Black,D,B,90.69223748454735,C,39.175869061967624,20.449304954851012,123.10473232438659,36.23861504953318,D,B,36.596619798849304,C,80.10170281308214,D,C,E,C,0
Mexico,Both,No,Asian,B,E,-166.73344883061742,D,-10.718385000911498,8.565997837635592,126.19719862816974,318.54012304469353,C,D,-80.1255895426186,D,-271.8031064277639,B,A,A,A,1
China,Yes,Veteran,Black,E,C,281.6075204999821,B,134.7017053830826,19.573870242539304,-175.45489354009487,-13.480753131539966,E,A,-66.91154805255887,B,28.74248473453446,B,E,E,E,0
India,None,Yes,Black,A,D,109.86232897143304,B,-20.557343376708626,4.544064502838888,193.32088306381613,35.324787581551504,D,A,-97.37350063193895,C,124.44074692004526,A,E,C,D,1
India,Mental,No,Hispanic,D,E,-88.81761906389201,D,208.15636987377508,-70.54235412885889,81.00867676086526,-155.89970751749115,E,A,-128.80900981969202,C,29.380689229784963,E,C,E,E,1
Other,None,Yes,African American,D,D,45.67818461572453,A,197.4079751795354,89.34937699908629,46.80950053754181,72.61711454227073,D,E,-7.132774762445219,E,29.810216200798113,C,B,E,E,1
China,None,Veteran,Hispanic,A,E,53.54354473300259,E,12.523430058367774,-4.183968726116989,128.21912472836993,-210.53688670287403,E,D,59.31964932058488,D,99.02095593712018,E,E,E,D,1
India,None,No,African American,C,C,44.33201143548663,C,45.38521870332075,46.116896842001296,36.71504177493215,-79.94518562303703,E,D,38.040661612322886,A,-6.984919507845097,C,A,D,C,0
Mexico,Mental,Veteran,White,A,E,84.62160986741885,C,-129.538321627155,-80.09463808509688,-41.84597055115101,18.105661143653652,B,A,-45.72767395185678,E,-115.47709060762064,B,D,A,C,0
Other,Yes,Veteran,White,E,E,20.3433845317857,B,-29.616242677385017,-34.512049308360574,73.06734009957648,-52.80801076929214,D,D,-32.755550864888946,A,-37.380429847119274,E,C,B,B,1
US,Yes,No,White,D,D,-154.1035392765588,E,-16.823322346773555,-134.31704673634022,16.379248471065825,87.21451465934051,D,E,47.47767132393187,A,24.483278548489057,E,A,A,D,0
China,Physical,Yes,Asian,D,C,-104.73044119188113,C,131.6338777027229,22.865603278603395,-53.55213291196451,42.69189194532112,A,A,-4.253562411634965,C,-51.513814759151664,A,A,D,B,0
Brazil,Physical,No,Black,D,B,83.68233725627474,B,200.07877995016474,-36.259635525966374,18.21698090215097,-63.78785789594944,E,B,-115.84964093460195,B,-70.22939493659747,A,B,A,E,0
Other,Physical,Yes,Hispanic,A,E,-1.0821203031910258,C,-11.150018665577118,-88.99597479734133,-47.54446002273409,94.19064055404401,C,A,-136.2873456455671,B,10.80860544898001,E,B,C,D,1
China,None,No,White,B,C,43.3835195189235,A,145.58238491628853,-108.17364844904074,67.80219723759203,-136.58466176335259,B,D,7.065790115799884,B,16.97993507457018,E,A,C,D,1
Other,No,Veteran,Black,E,D,-48.113140669734044,B,-122.16015285992813,-19.854038603037772,21.07300783007325,84.82045758840502,D,A,126.56576938244726,A,-149.28846359637134,D,A,C,C,0
US,None,Yes,Hispanic,C,B,-13.468060356277054,D,-28.541165557464033,-34.52564991642718,19.9332790664727,220.0729374256312,A,C,44.73228840752563,A,56.31992480832402,B,C,E,E,0
Mexico,None,No,African American,E,B,-166.58006951791785,E,-69.50998300756565,-41.74256385493366,90.63576253249,81.02960474821667,A,C,13.78543241132262,D,-2.903895736405175,D,B,A,D,1
