RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,C,-43.15626117369892,D,-17.96882178359104,-55.05603821916384,-67.15188073138486,-179.1449309390292,-79.44570206261346,D,E,B,-57.58815423965653,0
Other,A,47.66614251391078,E,-49.83457644857751,11.872928711938325,5.629077780825168,71.63075619435045,183.43584910890087,D,D,C,84.83017305507083,0
White,E,101.66226471816768,E,174.7191881731474,-247.66843634825872,-59.903948641197566,14.950012208840032,-49.602830423792525,E,A,C,145.6350466441094,0
Black,C,-29.349738831156756,A,-24.737056478996067,79.75798885016604,-17.31878821682518,3.1882951644433453,110.66918681758087,E,B,A,-21.243530674192527,0
Hispanic,C,92.23115494807347,E,96.30948699518622,6.1914289118035235,40.880393939165074,-90.58972973433195,55.0252010623128,D,E,D,-101.5601265062908,1
African American,B,-125.17306720040251,C,63.36608529843145,-10.759459969733694,86.70486543606125,35.98622514198437,-78.38880184991972,E,E,D,130.19389163019076,1
Asian,A,195.17854423243622,C,-161.61706300884114,-23.631582103117502,44.72486789733461,-62.30636510504024,-170.80003631519943,C,E,A,27.400094612437858,1
White,C,110.28415589076137,B,67.47028614002068,55.788249156950364,70.3928346374911,-107.35021273399754,18.340787802596786,B,E,B,136.76138406872255,1
Other,B,53.65243694919872,E,-31.98567267684315,-67.2366455318675,-23.550724664638032,-111.85936814838504,64.87819029575576,C,C,D,141.00078226750284,1
White,D,-8.985374788278119,E,-15.342177878821687,-152.73731781575427,14.54564515336525,-59.62747299572059,86.86817381108726,C,B,A,-239.23150983963745,0
Other,C,-236.32496886903803,C,-144.52045998298044,92.74076945795876,-216.4010931746346,-21.578080000597282,-31.10732529138769,A,D,D,33.3926474950335,0
African American,D,100.37489922611624,A,-248.83796534533803,-1.893493607639074,-28.049230048140622,-105.11120286407534,82.70868748717035,A,C,C,-63.841334263734275,1
Asian,E,-57.784146153174156,C,-56.02081798128914,190.4718009607493,15.929076290324412,-13.187770030851901,67.94468912684329,A,A,D,-86.54120119517275,1
White,A,171.4007322247817,E,-28.583471019722325,57.06482758829484,-28.172804913787196,-125.88027720488391,18.719489509165818,B,E,A,188.06436932261994,0
Hispanic,E,0.6831592274476109,B,10.413021758143802,-82.22043967048145,-90.65578553851303,14.624912238286058,106.3808936433989,A,C,D,60.84816597494819,0
Asian,D,14.481903031538934,A,-87.41846144784476,48.66965297113728,21.6381673015487,50.357149595671615,80.17891960376564,D,A,A,-165.214130599594,1
African American,B,-35.428448088115516,A,76.41188646772466,134.2782448104979,-204.1269156309684,-69.68688862506696,-82.30617334983272,D,B,D,-104.08495092069955,1
Asian,B,90.27579591642922,E,22.001657644475152,44.26800128517739,28.52985911875375,-13.045937040829973,-124.86284137208243,A,B,B,-229.36076475014468,0
Black,E,-181.1136771759009,E,-50.06412771602646,10.483830500874927,14.230300941758422,-152.36587704025416,-68.17771279119513,D,A,E,132.02010716602027,1
Asian,C,-59.00380461957082,C,-62.854446147895416,-132.14722702596157,80.11368804326766,32.97838745390974,-83.00191130216123,A,C,A,134.72599279002483,0
Asian,C,102.31019806262825,D,-28.200177855804732,15.762612867956916,180.45560440897302,-6.40066501943892,-76.29573872503993,A,C,C,40.58242336594601,1
African American,B,-183.26889529797467,D,-180.40317820478856,166.8743216531718,-53.60870101457979,23.10829501762879,65.52526694864864,D,B,E,-106.30831544060639,1
Black,B,-31.639367510311235,A,-28.076950449190324,-95.04820481836464,-65.05752152255863,83.15563019988251,50.823213594399185,C,D,E,-70.28247107487567,0
White,A,-120.78216109201901,B,-57.14382566065612,-145.06968692277704,124.36598027089727,-75.8529569256719,-93.94336627737702,D,D,B,138.1703271934669,0
Black,A,13.05738620785743,A,20.907951357425052,-25.18907985831603,-135.9964499784886,-128.13577508121622,62.72073678130929,B,A,B,-177.92914093940277,1
Black,D,-56.21709497111802,A,-42.12627424837711,206.36378058759954,99.28285193565462,-147.72381302510888,64.79773813892206,D,D,C,136.6777535519236,1
Hispanic,A,-61.9655940415528,B,36.756948245903374,89.88925345144472,126.288665294763,-126.32570128529694,-38.42155839001749,B,E,D,62.17556200998072,1
African American,A,94.0556305250721,E,134.24466270637177,11.2236407663955,39.23361047477212,-115.01689369348185,240.72896795101687,D,D,D,6.18834110636832,1
White,E,15.440757654839675,E,-86.29189194221644,-176.5493825703982,-45.90693803937738,-0.2954933958622093,-15.003367785437389,D,D,E,-102.00274978088832,1
Asian,C,-46.37391057785457,D,8.792701888178552,-130.32815733792248,31.15228125449907,-86.49630043867784,-163.57912095988897,D,A,E,-23.598315802844045,1
Hispanic,E,-84.43831410862573,A,-115.26123510394812,-93.05537714171996,29.75101169287108,16.922217511780197,146.36090579900812,A,D,C,-8.119399538307862,0
White,D,-69.47007220420241,D,-199.4590952205441,165.50780931633068,80.94179654456302,-96.15630188735761,-136.91531689498194,E,C,E,-148.12987514926942,0
Black,C,128.52728458296443,B,-112.5200636659832,69.73806044037062,-217.1570049552266,-2.0058052743292363,-101.04686223910765,B,B,C,-17.57529522024873,0
Black,E,-2.66469012917981,B,34.67454084631958,8.162572480268409,-42.37840128908433,0.7809479968365611,89.0553212710755,A,D,D,82.89721303623354,0
Hispanic,A,56.765796622133294,D,-92.84896281811251,-25.57813169965688,-55.60108464989023,-43.771563463372225,7.524575262784222,A,E,A,51.94171833539409,1
African American,C,44.921996253597314,C,-44.19150456023829,-2.4025160858616275,58.69482971404323,-85.85025994086783,83.62405712559192,B,E,B,-19.66435315065691,1
White,C,120.77867092927055,A,-28.835365311032007,27.308017239596023,119.52782126927517,-55.545760988815786,-84.03293324840267,B,A,A,11.424754520655192,0
Asian,E,44.595134710843084,B,40.713074981978245,-34.25573399103598,127.76926971786624,17.18474759608945,33.85899370393417,C,E,D,21.694687478794183,1
Asian,B,62.77632771131483,C,141.07509724968725,-129.18307828217968,-160.08925486661124,8.421027148425026,-8.729687780201683,D,A,A,-36.87106821558382,1
Hispanic,A,55.622670498968944,B,130.85280376708374,-100.92199045716852,110.30174626920186,81.41829201626194,104.68976352451627,E,C,B,-69.30547617912082,1
Other,C,194.93596271536666,B,144.6460571146898,72.77289347134574,-69.27283093282517,-70.7855320850772,-115.16308336341392,B,A,C,182.27456884026074,1
White,C,302.18131001087824,C,-114.2412328927807,-32.31994835444718,-51.93405040675453,-112.43142178704986,-183.37470314822696,A,B,E,23.822193188198913,0
Black,C,8.100841417712848,D,195.23132147152685,69.06913118805915,62.5570084665352,-23.952469543959268,-10.053978115710239,A,C,B,22.872588233532724,0
Hispanic,D,-48.20310682827096,D,28.2488962450266,-146.04707138214044,-40.747882723162206,69.239125486965,26.032516693410557,A,E,B,-73.18162567333145,1
Hispanic,C,19.056197571908008,A,34.99902352154671,15.1855352012425,-30.96425476095511,140.6288380857066,-123.2674958697502,E,A,B,91.88290713707545,1
White,C,40.35305653712825,C,-164.7157499816416,45.63635140691965,-101.612074692587,-124.01601642520741,106.17984510350642,D,E,E,-116.9716855397577,1
Hispanic,D,-154.56823587199528,C,138.42160550188427,169.24832842628842,-112.61898962227895,-22.77675930448283,-94.812458866598,C,D,A,18.375821083314133,1
White,A,182.45725335982885,D,101.64797951669446,29.390243464380582,81.88392898270448,85.94767522638284,123.96466711522251,E,C,D,-139.69585678214997,1
Black,D,82.22090168834698,A,125.6721963329868,142.42792833341412,195.25887448074604,118.94978427570028,-16.42446677712867,E,A,D,-3.524031299376377,1
Other,C,158.00580265900916,E,8.477278037254656,13.347227890628883,-33.50598740038028,-43.954795620545774,-6.374023849182575,D,E,D,-91.42609809342765,0
Hispanic,E,76.87255364201656,D,166.65645307949276,33.101730092468685,-55.40651251404702,79.02695572286669,-24.6623990974169,C,A,C,-25.013404034341008,0
Asian,B,16.649731059662752,C,-143.18866001540133,-37.21013984122612,126.6959627483706,21.8395438947076,-168.6668165311364,C,E,D,78.35003633064836,1
Hispanic,E,112.8422209569822,D,-115.97749129581376,36.930284213799354,54.19911120483945,108.46956456687231,-147.39177586622168,A,D,D,-131.87545240310735,0
Other,E,-15.705401370465422,D,91.01487742458221,74.24610976203758,-50.3707352698729,140.05434181308252,106.19019354440024,B,A,C,-19.908007310439203,1
African American,A,-14.70241714974739,C,187.87874678725248,-112.21652843871468,33.00635221643547,121.01693506028985,-6.935592674243204,C,C,E,95.70119941491488,0
Other,A,-39.02703550369444,C,103.05336021744684,-4.2250335418231355,-124.70990667658386,146.75750748559588,-71.89097148441019,E,E,A,-83.90237630760817,0
Black,C,119.79514696639559,D,212.19977158437,-69.71448214235478,-27.68950335406246,224.4588370281057,-86.74671947251268,A,A,B,114.38522130516908,0
African American,A,-119.22869596812026,E,-96.45620400773468,-144.27631874580803,-69.0928943050948,0.4350468865532064,-45.927287170197175,E,C,E,-67.46839623674572,1
Hispanic,B,-16.23616721098505,A,93.13221802731768,86.87111946449603,-7.325840046430618,29.825551759449688,-2.9945309828183375,B,D,E,10.158456653688985,0
Other,D,-18.965598823677297,A,33.79486160750207,191.55441706257545,-126.36311088685915,195.6589150529885,-52.58100028022537,A,B,A,126.69470642410295,0
White,E,23.905028279421387,E,-173.89815818797047,-32.953153490332525,-42.25390328442006,-43.15370364625533,86.6500768156459,D,C,C,-75.4339709569868,0
Black,B,194.83056374895196,C,-123.71389565117236,-58.26939279965848,93.47423930059327,-64.41905266926703,-175.95664039679758,B,C,E,-10.718847742563716,1
African American,D,-122.99561863650179,D,31.758505120522834,-154.6343848204993,8.5386643351455,-118.5519945988212,198.22936948804283,D,D,C,23.649231322570238,0
Black,C,130.34836484694387,A,-140.95047154559253,-83.34755096952685,-55.4472326416366,153.39294899386795,2.2214760902072075,D,A,B,142.37106159336165,1
White,D,68.59789222227771,D,-15.015046626178805,119.8640390513904,-85.86636780627008,-118.57969086655795,-163.65556676201447,B,C,D,-120.28731623039313,0
African American,E,61.37395962886561,A,-6.521693083838935,56.57464729763445,60.579127087083386,-140.12133648369215,-173.50133981518175,E,B,A,-120.19622475712713,0
Other,E,216.43392525632774,A,24.591063155322466,-21.877883381884157,101.20040789809465,96.95380664144027,-13.605979789413286,D,D,D,-54.48543127685458,1
White,D,147.58284804350563,C,75.5759978135035,-32.9329004223468,117.82306651223857,35.52828455206155,-69.3279530010793,C,E,C,-71.39423645129699,1
Asian,A,23.797203594600198,C,-59.03598013503062,-118.59416772851219,-31.997739824766487,-82.3608045900568,121.40580176632196,C,A,E,-115.01865622476926,1
African American,E,13.191274251540799,D,217.61580409528182,138.66470014071317,69.29600322528367,-45.778800053058944,18.773057498197854,B,A,D,-15.15411199773317,0
African American,B,-28.69118468243742,A,63.98828702084051,70.04610890328328,-32.441955006669986,-31.277850748839086,-178.16045934638672,E,E,E,30.898643564466234,0
Other,A,3.763249718137111,E,-13.41500084996706,-20.83561994556273,-256.219879975649,3.1027052039821186,-268.90996500592206,C,E,C,191.4351102172291,1
Hispanic,D,52.300637578692566,E,121.73643240244567,88.38394467029693,-2.719702608682946,78.98972569681378,60.949804565793464,B,E,A,54.65913054229894,0
Black,D,-12.32441878214713,B,-39.262685701785685,45.646558828999794,-85.43646639166546,-20.4624289664617,40.40863357679663,A,C,A,-63.00802437120547,0
Asian,C,35.53007997653354,E,111.9032600151345,-149.86611351674344,-11.81075291000171,-13.451928607937239,-142.92697861112,E,C,E,46.6398400632199,0
Hispanic,E,93.278657164812,C,48.19454924992332,221.27642768703032,80.73197943556478,36.56043063144819,49.652241769492,A,B,C,-100.06773569399662,0
African American,C,57.76758981593431,A,-127.86032573573355,93.39068184875742,-35.86630235972294,257.9229260108074,-149.3370744456343,B,C,E,48.124744693684626,1
Hispanic,D,-11.227285587546225,E,5.852422375589752,87.73136444142612,-157.8719265535459,118.93893148811408,-9.465540137954253,B,B,A,62.6355153600518,1
Asian,E,-104.27632141043807,A,-74.75847151239566,-131.29815505454724,-43.76398001922415,110.11552288071178,150.91219449150387,E,A,E,107.60810929351081,1
Other,E,161.85232005408187,C,-93.93058171053411,60.293254788702974,54.731932927219916,-162.88212477478302,74.20060042186151,A,C,B,-65.4486255671469,1
White,D,118.92027548494157,D,40.22864281548322,-48.44331476314622,122.97309831035336,-71.85114396134085,9.982504018130756,D,D,C,109.87235515594023,0
African American,A,-20.552603997700313,D,220.48341982392202,-220.56852584003713,-85.02397693655095,-51.0533331560948,124.54859448470023,D,A,D,40.96224537805579,0
Hispanic,D,134.94983256029496,E,-136.53382508738926,191.366603060398,59.713958265648635,152.86060762462773,60.37499344560582,B,E,B,-21.720050628861763,0
Asian,A,70.15005551729114,C,-36.40487106082584,-20.22764880865461,55.764518930296845,111.13246050081713,-147.61500524176563,A,B,D,163.83244571567533,0
African American,C,-17.581219872444095,B,-10.243879858866304,2.902786341265777,96.23643168988166,-118.72954521424484,72.88684175037407,E,A,D,-72.49581434478921,1
Hispanic,A,-69.33047621901902,D,32.784531766399425,-67.41147561632891,85.95256823962517,66.77122591070395,94.97799032368157,B,E,A,-60.7203113480393,0
Asian,D,9.743346845066894,A,62.222156850532116,110.52839492858155,55.22865793375986,53.89282340734473,-129.50575074295182,A,E,A,-11.143609733913328,0
White,B,-32.33849535736344,B,112.35839874527444,89.81366164753688,210.62977407535817,-324.1261097577359,8.808510099100229,C,D,D,55.66191379729698,1
White,D,-15.086096491886803,D,101.02113623477918,109.51746145510025,-83.85253054690523,168.8245958512177,3.04428315460606,E,C,D,-119.90841378676129,1
African American,A,-3.6340969658992397,D,-16.615911340121997,-22.83880011539054,-115.78177485575631,-7.494201901383899,107.03315910543762,E,E,D,113.55944778888862,1
Black,C,-50.6407371519059,B,71.75113599424753,-23.918213018924497,-27.505938521537377,74.81953604454438,-121.66273372161487,E,E,E,59.99469227770903,1
White,E,187.2239939064658,C,-51.498323377884645,34.83271967539549,-36.634003840809996,10.951362479106612,27.378942857888237,E,E,C,-41.06332967605316,0
African American,B,-88.85945690196677,E,-55.84612951209985,16.12227363550825,-23.6100084461692,-82.6378641619231,50.00117567313078,A,C,A,259.31231898299154,1
Black,A,9.845739919827517,C,-180.66411892521893,-112.13152405371218,-40.50674224890331,10.107829081375373,-13.316117971208744,E,C,C,-91.55434137371635,1
Hispanic,B,27.981663107832826,E,-185.13143361159393,-13.783429726279392,-57.8063526076161,14.88676214219816,-67.76065198678525,A,C,D,210.4095976997462,1
Hispanic,C,29.970364609920864,B,-165.5027148372652,-14.004730177946193,-3.238425190493381,-16.76051954687082,-23.571310209516255,B,E,C,153.67322171658873,0
Hispanic,D,32.232848892707636,B,148.52100141361706,61.56197690495038,5.309695579690299,-18.175440021292026,-115.40414289924163,D,B,E,-209.07475754579576,0
Black,E,23.35106942487158,B,75.40617485198744,39.939181367449436,51.187051579532636,-2.974679722583571,109.01509722298468,E,B,C,166.33906831443846,0
White,E,35.231725124984166,E,142.6074311447167,125.28347466333547,-174.61067708321008,-240.79491076074274,-189.60944743919276,C,E,A,-91.955533802793,0
African American,A,73.3945012279588,D,52.84607651485109,47.920010129811324,63.68738668171695,-176.19548683340702,141.50079541956367,E,C,A,37.81200025913627,1
Asian,E,-187.91529680530132,B,-45.61263198361747,-8.25240732020248,-144.2971067412138,-4.065316362076525,28.798965220641843,C,B,D,53.430523216561966,1
Black,C,17.816258748385053,C,-85.30645271671747,-110.72767973388362,-25.97443942310852,-92.84620440793317,-92.3334200600311,D,D,D,-61.738811533963656,1
Other,B,-50.537995925436164,B,124.7316524916536,-76.73602565918334,90.53698276338817,143.94353881359694,69.35939811492969,D,E,A,4.23604295395359,0
African American,B,-119.08825020468849,C,-18.893261108080655,11.919340960673146,106.87517732488863,-63.28972809083321,45.518530132856995,E,B,A,-7.0911109956025635,0
Asian,C,95.55079214877685,E,42.179592189053885,139.9865308274707,-27.92342809970771,27.813735027942,-46.67731210705257,D,A,C,61.844249617058125,0
Hispanic,E,19.710551393028254,B,27.585684128105804,86.97244698392078,-69.18138254502992,166.88571559991124,17.456631395763065,D,C,E,42.789190612794734,0
African American,C,-170.67520267091228,C,-21.562732963561952,-100.20337540952393,-55.50140067881125,-45.10116355639454,-59.726757367360825,E,C,A,37.707919371084344,0
Black,E,-32.72096648358877,D,-39.98134817108385,-33.5844802694388,-26.933793918799566,121.31173093810688,142.24722165365208,D,A,E,12.213981238084319,0
Hispanic,D,-88.0629823214002,A,-22.737844713930077,-114.76305518484016,52.03887053749664,-106.10666259973209,-98.82689219605763,B,D,A,-155.36346346947667,0
Hispanic,A,-13.456319906559846,E,52.791767209789555,-167.76379263944483,82.4074492052653,-97.20678860097168,82.46708988426742,C,C,E,103.11249504573483,0
