age,religious_affiliation,civil_status,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
60,Jewish,Widowed,Other,E,107.51050298365696,C,D,A,-4.1310890499501705,A,0
69,Other,Single,M,D,-23.433728628856905,D,A,B,-39.980290986753076,C,0
58,Jewish,Widowed,M,D,42.227531979385105,B,D,E,-70.0019210942162,C,0
87,Jewish,Single,Non-binary,C,28.898795471248057,A,D,D,81.38347222508911,B,1
47,Jewish,Married,Non-binary,B,-93.22538358425359,A,B,B,107.22811865247866,A,1
38,Buddhist,Married,M,B,73.86298242760661,B,E,A,130.75230487863175,B,0
51,Other,Married,Male,D,149.13576776608002,E,B,A,-65.6309573880015,B,1
32,Muslim,Married,Male,C,40.932337951790934,B,D,C,-128.65105752926303,C,0
54,Jewish,Divorced,Male,E,-46.19911764052132,B,A,E,-60.74527898284823,E,0
79,Other,Divorced,Non-binary,E,-130.37594648019387,C,B,B,53.82287424118557,D,0
57,None,Single,Female,A,125.69095589286496,B,E,A,-29.26886144131079,C,0
44,Christian,Single,F,A,92.13820627752001,D,C,A,199.21801053395737,A,1
62,Buddhist,Divorced,Male,A,184.98086860454617,D,A,D,-78.31665385130313,D,1
99,None,Married,M,E,-76.23959493320818,A,A,C,74.42431083624193,D,0
47,Jewish,Divorced,M,C,-29.235428827050658,C,A,C,-11.73475196175574,B,1
65,Jewish,Divorced,Non-binary,D,-2.420033332904289,E,E,C,56.3518071693252,D,1
68,Jewish,Widowed,Female,B,-85.58725431213752,E,A,B,79.67943725198006,E,0
91,Muslim,Single,Other,D,-135.11646759137395,D,B,A,-11.517872675376083,C,1
55,None,Divorced,Male,A,88.80560865568545,A,B,C,84.17405939167404,E,1
75,None,Divorced,Non-binary,E,33.098884808434185,A,D,B,-9.735108923769857,E,1
20,Jewish,Divorced,M,D,-232.25646918444932,C,A,A,-225.14149250948557,D,0
74,Jewish,Married,F,E,60.63402282370829,B,E,D,-1.6891962947811263,B,0
53,Hindu,Divorced,F,B,-149.63963416642102,C,E,C,2.417925003865509,B,1
65,Jewish,Single,Other,D,-70.17736724703931,D,D,D,-144.05520441748232,D,1
79,Hindu,Married,Other,C,38.34922657669667,C,B,E,15.395213410323386,D,0
38,Buddhist,Married,F,D,42.19222629575354,E,A,B,41.5030133817651,E,0
41,Hindu,Single,M,D,-7.23250209442921,A,C,E,-29.05871855855195,E,1
40,Buddhist,Married,F,A,-230.84009137276215,C,C,E,275.6954144394403,C,0
23,Hindu,Divorced,Female,D,-13.556494267480584,B,D,B,86.07885026150299,C,1
70,Buddhist,Single,Other,E,-96.72150743146824,A,E,B,-75.80229540527243,A,1
64,Jewish,Single,F,A,77.5508531850236,D,E,B,19.662266657870205,E,1
87,Buddhist,Single,Male,A,115.77409810541836,C,E,C,137.5356690806185,B,0
77,None,Married,Male,D,88.99768909017493,B,D,D,134.55527313658607,D,1
94,Buddhist,Divorced,Female,E,15.073889737687217,B,E,E,67.7619675283553,B,0
55,Buddhist,Single,F,B,12.881439805575285,D,A,B,264.62546184483614,A,0
43,None,Married,Female,C,175.98228968305847,B,D,E,27.073557801093706,B,0
62,Muslim,Single,M,E,23.983260723826692,A,E,D,-135.49916016410586,A,0
56,Jewish,Widowed,F,E,101.01738884917131,A,A,B,124.02854688225405,B,0
42,Hindu,Divorced,Other,E,0.3277290182837605,E,A,B,41.11897301631885,A,0
89,Buddhist,Widowed,Male,E,7.88671664987344,C,B,D,-7.394117401846955,A,0
71,Christian,Married,M,E,112.9412813022369,C,D,B,25.84874837310331,B,1
99,Jewish,Married,Male,A,16.55073257474112,B,C,C,15.971334697805654,B,1
99,Buddhist,Single,Other,A,62.9003455359739,C,B,C,30.765223097838163,B,1
26,Muslim,Widowed,Male,E,-180.2143625169442,E,C,D,-18.046224031645675,E,1
42,Other,Divorced,Female,B,112.98405624785524,C,A,D,-23.736832940368856,C,1
46,None,Widowed,M,B,115.41535698766852,D,E,B,-26.48844739787577,C,0
74,Christian,Widowed,Other,E,-105.97992858649657,C,B,A,73.75762188046458,C,0
56,None,Single,M,C,10.591196011963532,B,E,B,170.01225405254118,E,1
56,Jewish,Single,F,B,-17.46731114282554,B,C,A,129.6025167238078,B,0
69,Jewish,Single,F,B,51.211460103291316,A,E,C,42.91772286930583,C,0
89,Other,Married,Non-binary,A,127.62675214251121,A,E,A,-49.89488273329301,B,1
75,None,Single,F,A,4.5955608513852715,B,E,C,2.7259514032167904,C,1
78,Buddhist,Divorced,Non-binary,A,-140.39083764925365,A,A,C,-10.311834471445373,C,1
82,Muslim,Divorced,M,C,81.40475900370141,C,D,E,52.427980755919855,C,0
54,Buddhist,Married,Female,D,-40.45391464371589,B,A,B,116.62391378101677,D,0
64,Buddhist,Single,Female,E,81.82512564224437,D,E,B,28.58323139977478,E,1
21,Hindu,Divorced,Male,E,98.03645236723357,B,A,D,-74.02866237110283,B,1
55,Other,Widowed,Non-binary,B,44.65819792260216,C,A,E,35.55138885235914,A,1
85,Hindu,Widowed,F,B,11.580434908031592,E,C,A,84.99332118650774,E,0
50,Hindu,Married,Male,E,116.89345046915153,B,E,A,-90.1440149191142,B,0
41,Jewish,Divorced,Non-binary,E,262.755400358258,E,C,A,-34.698204392567774,B,0
64,Muslim,Widowed,F,B,125.26729300270436,C,C,B,141.79510765422071,C,1
26,Hindu,Married,F,A,6.710225169458865,D,E,A,-18.375480615900173,D,1
92,Other,Widowed,Non-binary,D,135.3975342864101,C,E,D,-36.975824314534194,E,1
33,Hindu,Married,Male,D,-15.918139465723186,D,E,E,-38.15170222597714,E,1
73,Muslim,Married,Male,B,243.76464915513588,C,A,A,-33.800721905382645,C,1
69,Jewish,Married,Non-binary,C,3.237031992248826,E,C,A,-16.113023869546346,B,0
23,Jewish,Divorced,M,B,-72.73814869716489,E,E,E,60.20258217790807,E,1
87,None,Divorced,F,B,-43.55607279444894,A,B,A,102.98716043397359,D,1
71,None,Divorced,Other,C,-39.33414839907561,D,C,E,-111.74895451363382,B,1
79,Other,Widowed,Female,B,197.78480654365006,D,A,B,105.56856074086632,C,1
50,Hindu,Single,M,D,-159.8137273242556,D,E,E,-114.42632233987797,E,0
95,Other,Married,M,E,-53.30246499347662,E,D,A,84.27796375046069,C,0
42,Buddhist,Married,Non-binary,E,25.637456250354656,A,D,A,43.66226390029141,E,1
72,Other,Divorced,M,C,-34.80749077584751,E,B,B,-100.03987983951855,B,0
63,None,Single,F,A,-101.39536421862472,C,D,C,-8.622171901299042,D,0
85,Hindu,Single,Other,A,-36.17485262682473,B,C,C,117.53800873627715,B,1
25,Hindu,Widowed,Male,B,4.726541605852804,D,C,E,-127.73295043711634,E,1
48,Hindu,Divorced,Non-binary,C,181.4081639401445,C,A,B,-127.8068923190362,E,0
99,Muslim,Divorced,Non-binary,B,-23.784987778590157,D,B,A,199.95527710390178,D,1
46,Hindu,Married,Other,D,-46.94422829483519,B,C,C,-109.48226466407358,E,1
98,Buddhist,Married,Female,C,-54.85943346947438,E,C,E,50.045547884684474,C,0
21,None,Single,Female,E,283.43184957195484,D,D,A,72.29758735456768,D,0
26,None,Married,M,A,135.85377109755464,C,C,D,82.27655151925481,B,0
99,Christian,Single,Other,C,-16.039821929901745,D,E,E,-121.5869632694676,C,0
25,Christian,Divorced,Non-binary,B,-56.90801164721911,A,B,B,112.00160705714595,E,0
57,None,Divorced,F,D,-39.04255300673232,C,E,B,-40.037239227564484,E,0
67,None,Married,Non-binary,A,-63.81920946206573,A,C,D,-66.34359989226883,B,1
43,Other,Widowed,Male,C,6.8028697094930815,D,A,A,-82.51562040440018,C,0
91,Christian,Divorced,Non-binary,C,65.06993620652771,C,B,D,76.43592062552298,A,1
41,Jewish,Divorced,Non-binary,D,-34.995065740561095,D,E,C,-144.96001258644807,B,1
78,Christian,Divorced,Non-binary,D,103.2493922625545,E,A,E,298.99804661721356,B,0
89,Christian,Widowed,Female,C,-37.25267797877842,A,A,B,168.08653455159214,B,1
87,Other,Divorced,Other,D,-163.7673845103771,C,C,E,-24.552779154642582,B,0
56,Muslim,Married,Female,B,-10.96726558740927,D,D,C,1.7265039827319577,B,1
45,Buddhist,Single,Non-binary,A,14.08978531036767,B,A,E,-62.46173393914722,C,1
94,Buddhist,Married,Male,E,-2.1484683149550228,C,E,D,-193.6228829800583,D,1
59,None,Widowed,Non-binary,D,-64.16530305063782,E,A,B,-74.07135030449678,C,0
56,None,Divorced,F,C,122.23536833482301,D,A,E,-92.97971663921103,C,1
88,Muslim,Married,F,C,-44.64573570714399,C,A,A,58.06070869693423,E,1
22,Hindu,Divorced,Non-binary,A,-28.87025837487201,C,B,C,-68.96510199952615,B,1
86,Jewish,Divorced,Other,D,14.340969924548846,E,E,B,-33.473120921973255,C,0
31,Buddhist,Widowed,M,B,-28.348118131124906,E,B,B,-121.56522130542187,D,1
83,None,Single,Other,C,63.59174743064978,D,B,A,-15.157074022859362,E,1
68,Jewish,Single,Female,E,113.20945772431376,E,E,D,-7.399679977474445,E,1
19,Jewish,Single,Male,C,273.1460869360068,E,A,E,-81.43616128006994,A,0
40,Hindu,Divorced,Non-binary,B,-172.7279554698216,C,C,D,159.84418967143267,A,1
77,Muslim,Widowed,Male,A,-9.226621368902562,B,A,E,99.94884612076692,E,0
89,Christian,Single,F,A,160.1023874357977,B,E,C,67.4994986083081,B,0
20,Hindu,Married,Non-binary,E,14.551222657416924,A,D,A,83.7647560899517,D,0
48,Other,Married,Male,A,-110.86440069011768,A,A,C,119.18058125802476,A,1
68,Other,Married,Other,B,139.29191172204668,E,C,C,88.4860645811851,B,0
81,Muslim,Widowed,M,D,-123.35296951439713,C,B,C,145.7886522690474,A,1
32,Christian,Widowed,Other,D,12.60078084638285,B,B,D,-52.255435885312515,D,0
42,Buddhist,Divorced,Other,C,63.00651088018123,E,D,B,-44.57261745086596,B,1
70,Jewish,Married,Female,C,58.453748082952615,B,D,B,85.3195932933916,A,1
89,None,Divorced,Other,C,0.08460362854478203,E,E,E,-35.30348329178119,E,1
84,None,Divorced,F,A,-8.229347846555763,C,B,B,59.36148849328337,B,0
20,Muslim,Widowed,Male,B,128.55143413681566,C,B,B,2.846252431092326,E,0
55,Muslim,Married,Other,D,71.31283222680004,B,B,E,-4.0168245048387154,E,0
28,Hindu,Divorced,M,B,-108.53599804431701,E,B,C,56.47773326914015,B,0
50,Buddhist,Married,Male,D,-60.9423133916217,B,A,A,34.95843046067553,B,1
51,Other,Married,M,D,27.402499574914795,E,C,A,76.11491294288804,E,1
32,Buddhist,Married,Non-binary,E,38.77480371427736,A,D,C,4.522548686917325,E,1
77,None,Divorced,Other,E,15.371131062513893,B,A,E,-100.01473851679089,B,0
81,Christian,Widowed,M,C,-85.10205584212969,E,E,D,-70.57235129679124,D,1
95,Muslim,Divorced,Other,D,-41.19466668003472,D,E,E,-58.10501376919189,C,1
61,Muslim,Widowed,Non-binary,A,39.62607456551275,C,C,A,89.86772567727493,C,1
50,Christian,Single,F,A,43.41875773912298,B,A,B,54.230268584711915,D,0
38,None,Divorced,F,C,-168.64110045087946,E,E,C,101.86996049380927,D,1
65,Muslim,Single,Other,A,-33.527919218082985,D,B,A,-11.174517545012637,E,1
72,None,Widowed,Female,C,-58.221353498537,A,E,B,-27.65997644392729,C,1
39,Hindu,Married,M,C,-51.509995115422946,E,B,D,-288.2664402671936,D,0
50,Other,Widowed,Other,A,-220.9270284141797,D,A,B,67.72633923842346,C,0
62,Jewish,Single,F,C,19.09086219859208,E,A,D,35.72886847686334,C,1
43,Hindu,Widowed,Male,D,-48.72850235000919,A,E,B,19.214944668957592,D,0
20,Jewish,Married,Non-binary,C,-2.102153993207524,E,E,B,-19.366428740231488,B,1
76,Jewish,Divorced,Male,C,44.364326715437905,C,E,E,-1.6785217857614991,C,1
89,Muslim,Widowed,Male,B,-78.84366657475724,B,C,B,-141.0257865583339,E,0
80,Other,Divorced,M,B,33.94573451716411,B,E,E,82.95430898870549,C,1
29,None,Divorced,Other,C,-31.890311796477665,E,C,A,103.84569773919827,C,0
54,Buddhist,Divorced,Male,E,0.8075775471415234,D,C,B,-54.75958997078264,D,0
94,Jewish,Single,F,A,-19.03837460041423,C,A,B,-76.23607074931184,C,1
25,Buddhist,Single,Female,E,-62.54061683924596,A,D,C,5.642429587530332,D,1
75,Jewish,Divorced,F,E,-90.74899311950965,C,C,C,-256.43661951479595,E,1
41,None,Single,Other,A,44.54569031196029,A,A,E,-93.11892890003801,D,0
29,Buddhist,Married,Male,C,-32.91216523919444,A,B,D,20.375320318852648,B,1
77,Muslim,Widowed,Other,B,-64.64479066121173,A,C,A,-28.409374769363875,C,0
68,Christian,Married,Female,E,14.889907936322109,B,C,C,3.3666060502502155,A,0
99,Christian,Single,Male,E,-0.2512439677303315,B,D,A,-85.0270074078759,A,1
76,Muslim,Single,F,E,12.570791411127347,A,D,D,67.23345646245775,D,0
91,Muslim,Widowed,Other,C,-97.16219163159585,A,A,E,154.31062242291915,E,0
33,Jewish,Widowed,Other,A,77.98820834755146,D,E,A,-104.90111217911266,A,0
90,None,Single,Female,C,101.49368024643562,A,D,C,-99.79142618437541,B,0
48,Muslim,Divorced,Other,E,-86.1735169208957,E,A,D,-7.921973211969663,D,0
60,Christian,Single,M,C,9.180729731420929,C,A,B,141.87936872874377,C,1
51,Buddhist,Single,M,A,-4.095410140637467,B,B,E,16.865735991870213,B,1
82,Muslim,Single,F,B,83.00719557897403,E,A,E,109.43735021147631,C,1
24,Hindu,Widowed,Female,B,-15.318400441992136,D,D,D,-163.07583224672103,D,0
30,Other,Divorced,Male,B,-96.74786505564983,A,B,C,132.52450032117898,D,0
28,Buddhist,Married,Male,E,95.9717365572432,D,B,C,84.36235831356935,B,1
51,None,Widowed,Non-binary,A,12.720428454291891,A,D,B,21.094178082097624,B,0
35,Buddhist,Married,Non-binary,E,113.54256728412444,D,E,B,2.7455062121383254,D,1
34,Jewish,Single,F,D,139.45130873629085,A,E,B,95.24173730598787,E,1
84,Muslim,Single,Other,B,10.427378584461481,A,E,A,-9.54601595705511,D,0
76,Jewish,Married,M,E,61.64910554430229,E,B,A,64.51152360293901,B,0
55,Buddhist,Widowed,M,A,-33.48232018430235,A,D,A,23.5893903720047,C,0
87,Other,Married,M,B,-25.30625426526292,C,D,B,-48.4649373631028,C,0
62,Hindu,Widowed,Female,D,-40.649060895086805,B,D,A,-15.852071097043623,D,1
28,None,Widowed,Non-binary,B,-176.94270451561337,B,E,A,-89.99461158360924,C,1
88,Muslim,Married,Other,E,33.43984199061744,A,D,B,150.8164736582742,E,0
24,Buddhist,Widowed,Non-binary,A,106.29973523407511,E,D,B,78.4866835587342,A,0
51,Other,Single,Non-binary,C,-149.1797837279065,D,B,C,72.89494272090613,C,1
84,Buddhist,Divorced,M,C,-39.38820602352659,C,B,B,152.5861861502397,A,0
55,Christian,Divorced,Other,C,-41.00058899213151,D,E,C,18.703519371976864,A,1
57,Christian,Married,M,E,2.5353501379085253,D,B,D,52.80890968116918,D,1
40,Buddhist,Single,Male,B,-150.38798274054957,B,E,E,84.88259235418873,E,0
25,Muslim,Widowed,Other,B,-123.90029840758213,A,C,A,13.248697696449732,B,0
71,Hindu,Single,Female,B,82.43160869287148,B,E,B,-121.89959822230296,B,0
44,Hindu,Single,M,A,74.36768481975797,E,C,B,-75.88093386144249,E,1
34,Muslim,Divorced,Female,E,36.5825381920543,B,A,A,15.6781601852309,B,0
59,None,Single,F,E,-176.63821934028027,C,E,E,-37.216852064378344,E,0
73,None,Divorced,Female,C,-51.27355355686499,E,C,D,174.1073977240187,A,0
68,Jewish,Widowed,Male,C,-75.21209765829742,E,A,B,-72.1065156420072,A,0
18,Buddhist,Single,Female,E,131.6271034053031,C,C,B,2.194838622054918,D,1
23,Other,Divorced,Other,B,93.51648906499788,D,B,D,-142.09299954504908,D,0
27,Hindu,Divorced,Male,B,9.872614807063064,A,A,B,210.44739828421535,D,0
33,None,Widowed,M,C,-138.55216310020893,C,D,B,-38.255632404549026,B,0
26,Christian,Divorced,Other,B,-106.97391254231852,C,D,C,-15.515994896752932,C,1
97,Muslim,Divorced,Male,B,-1.3552278555059871,C,B,B,254.37893867299297,A,0
76,Christian,Divorced,Non-binary,A,45.9300432085221,D,D,B,-135.15249310674983,A,1
93,Jewish,Widowed,Female,B,16.561143147583863,C,E,D,-8.27315749542183,B,0
48,Muslim,Single,Female,A,-50.63438441927644,B,C,A,-81.17499058998739,D,1
77,Hindu,Single,Female,C,143.44151683874423,C,B,A,-187.9779122983343,A,0
39,Christian,Widowed,Non-binary,B,-71.16011914148196,B,A,C,21.37255514531993,C,1
24,Muslim,Divorced,Female,E,-92.15059318000762,E,B,C,140.42309335729368,C,1
47,Christian,Widowed,M,A,-178.73178186992328,C,B,B,14.56829293127115,E,0
66,Christian,Single,Male,E,-16.088677981730275,D,B,D,-174.0013815195645,E,0
29,Jewish,Widowed,F,E,194.11579717651114,D,E,D,-232.06426810418392,C,0
80,Jewish,Widowed,Female,C,62.86576053837181,B,B,A,-100.59891037031554,E,0
88,Buddhist,Single,M,A,21.143519083651842,E,A,D,-153.60361245015807,B,0
31,Other,Single,M,B,-168.50250654248015,A,B,B,12.121643842826952,A,1
55,Buddhist,Widowed,Non-binary,D,110.9064802573257,D,D,D,98.574737221,C,1
18,Muslim,Married,M,B,-46.09224182665799,E,D,B,65.24038160506308,E,1
53,Muslim,Single,Female,B,57.25954133401938,B,E,C,-81.86418261665679,E,1
47,Other,Single,Non-binary,D,-195.68924096372228,D,D,D,-214.21702845625984,A,0
54,Christian,Divorced,Female,E,42.56234891238998,A,A,E,8.727081121459339,B,0
47,Other,Widowed,F,E,128.24373154196206,A,C,B,23.460167355521243,B,0
22,Other,Widowed,F,B,-89.19351049196361,C,C,D,-4.968069433945384,D,1
92,Christian,Married,F,E,-1.378067266022015,A,C,C,-130.74771311623434,E,0
96,Jewish,Single,Female,A,-155.24658020091945,C,D,C,-11.163119123979811,D,1
26,Buddhist,Married,M,B,-30.86022939919782,B,D,A,-219.2116307489632,A,1
63,None,Single,Female,A,-5.7922233269180525,A,B,E,-36.444156385200074,E,1
74,Jewish,Divorced,M,D,-112.25274378450285,E,D,A,-56.204319367618105,D,1
61,Hindu,Divorced,Other,B,106.12646141921454,A,E,E,-17.888544669590747,B,1
85,Jewish,Widowed,Non-binary,D,-23.096836245438727,B,B,E,-74.35038614139499,E,0
96,Hindu,Divorced,Other,E,14.463655528671367,B,E,D,61.27197425923022,C,1
52,Hindu,Divorced,F,D,40.05859056854972,D,D,D,-144.661579686181,A,0
41,Christian,Single,M,E,6.0504215607506335,C,E,A,-104.11486674844943,A,1
35,Christian,Single,Non-binary,D,63.469936312870125,C,A,E,-180.56193898301217,B,1
78,Christian,Widowed,Male,A,-49.26111425265082,A,B,D,-59.00587352947698,C,0
71,Buddhist,Widowed,F,E,9.29502092490627,D,C,A,45.63431787132782,D,0
68,Other,Single,Female,C,46.06375552391554,D,A,C,18.08729705798901,D,0
61,Jewish,Divorced,F,A,79.54149755499826,C,A,E,-126.1396988446829,C,0
62,Hindu,Single,F,E,-11.558695152275435,C,B,A,75.59214918855258,A,0
87,None,Divorced,Male,D,155.05234413804249,A,C,C,-186.40406515999942,E,1
21,Muslim,Divorced,F,C,-169.6838770552566,B,D,E,-28.345343067871102,A,1
42,Muslim,Married,Other,E,-148.04873881680155,B,C,A,28.104594341569634,E,0
70,Christian,Divorced,Other,D,-79.26353411266453,A,D,B,42.29886119113985,D,0
43,Christian,Married,Male,A,107.33418950497597,B,A,D,50.1224635003649,C,0
20,Muslim,Widowed,Non-binary,B,-59.43510099284378,D,A,C,-34.57072754773346,E,0
43,Buddhist,Widowed,M,E,-68.8252929425826,B,B,E,-69.90980934891945,E,0
87,Jewish,Widowed,Other,D,-41.37541367653648,D,C,C,-70.32570337742642,E,0
34,Christian,Single,Male,C,126.60050443570847,A,B,D,-27.354922385383603,C,1
80,Hindu,Divorced,Male,E,102.58570274054432,C,D,A,7.807103671961456,E,0
93,Jewish,Married,Other,A,7.005912489157332,B,D,E,180.60505988652014,A,1
66,Christian,Single,Non-binary,A,72.9541810259418,A,D,E,56.723843048431334,A,1
21,Muslim,Single,Other,A,39.213074278596046,A,E,B,-53.1180147324028,E,0
50,Buddhist,Widowed,Female,C,82.5170743559481,B,D,A,-71.84244466724465,B,0
54,Christian,Divorced,M,D,77.78499395979911,D,A,E,24.2381896909192,C,1
62,Other,Divorced,M,E,74.27111580569765,B,E,C,102.40278587145507,C,1
86,None,Widowed,Other,D,159.62281705858476,A,B,D,47.6772538016556,B,1
46,Hindu,Widowed,Other,B,61.951281361014466,B,A,E,-37.9581886586103,C,1
43,Other,Divorced,Other,A,43.10897019517419,C,E,D,-29.034281190194633,A,0
96,Hindu,Married,M,C,-154.48974618482333,E,C,A,169.92090483944693,E,1
83,Other,Married,Non-binary,D,56.17566462531681,B,C,A,98.23388328431989,A,0
74,None,Married,Non-binary,D,118.60284940186526,A,B,B,6.644910409947857,E,1
77,None,Married,M,B,140.4876921447611,E,C,E,154.09633787781826,B,0
94,None,Divorced,Female,E,29.132183900746245,B,B,E,87.3406592512862,A,1
36,Buddhist,Widowed,Male,C,71.47074830083996,D,D,E,101.5489125035554,D,0
99,Jewish,Divorced,Female,B,-82.49391251200068,D,B,A,-6.920982377752027,B,0
93,Muslim,Single,Other,C,-30.335035519946274,B,B,C,109.96254852044176,A,1
90,Other,Single,Male,E,131.42805294954852,D,D,A,-58.48905178541348,C,1
43,Buddhist,Divorced,Other,C,33.72302429577022,A,B,C,66.4048286491745,E,1
19,Muslim,Widowed,F,C,53.19118444727178,C,E,A,-1.6531494806058005,D,1
78,Christian,Divorced,Non-binary,B,-70.71126559894864,D,E,C,-92.64029575318646,E,1
32,Jewish,Widowed,Non-binary,D,84.37284800688913,A,C,B,98.62461910634106,E,1
97,Jewish,Married,Female,C,87.77542292493827,B,B,D,101.7981521546756,B,1
52,Muslim,Widowed,Other,E,-19.824321951796016,C,B,B,-6.589404779565086,C,0
87,Buddhist,Widowed,Other,C,-121.68111286909553,E,D,A,9.879038544975812,A,0
94,Jewish,Divorced,Female,A,41.78738103768449,D,B,D,-43.36172240215125,C,1
82,Hindu,Married,Female,B,-16.865806176788663,E,D,D,-46.533176387696194,B,0
93,Jewish,Widowed,Male,C,66.32542304180282,B,A,D,-25.486560871154474,B,1
28,Hindu,Widowed,Female,C,6.170468181483972,D,E,E,172.1633310461424,D,0
42,None,Single,Female,D,89.14520849650548,A,D,B,145.63060606493906,D,1
29,Buddhist,Divorced,Female,B,61.881018453409254,C,A,C,58.6232093969938,B,0
98,Buddhist,Single,Female,E,-60.89983673061856,A,D,A,-111.26567270600565,B,0
60,Christian,Widowed,F,B,-21.173328225274922,A,A,E,-65.69370209168186,D,0
65,Jewish,Married,Male,D,-141.50178362111808,C,A,B,113.89365158131928,B,1
67,Other,Married,Male,D,18.15597575671922,A,B,A,48.31594137325929,D,1
40,Christian,Single,Male,C,148.20599209563585,B,A,A,57.51359946245107,E,1
48,None,Married,F,C,-34.30445815908371,E,A,D,14.437155148114128,E,0
45,Hindu,Widowed,Female,E,-35.72794420545327,C,E,A,12.022924451396138,A,0
36,Buddhist,Single,Non-binary,C,90.17152146401567,C,D,B,-79.90658581519287,B,1
46,None,Single,Female,D,10.90973262220914,C,D,E,-51.540552387858476,B,1
90,Hindu,Widowed,Male,A,-57.489026484144176,B,B,C,-76.22264984748168,D,1
52,Christian,Single,Male,A,-199.06652390629478,C,B,D,115.2513108278802,D,0
24,Jewish,Single,Non-binary,A,-87.92892258073047,D,C,C,168.79981005391826,E,0
97,Muslim,Widowed,F,D,-112.8466945184833,C,B,A,-111.44448740140864,D,1
67,Christian,Single,Non-binary,C,-189.7208491250223,D,E,C,-15.020258129329612,D,1
82,Hindu,Married,Non-binary,A,28.102727044010003,B,C,D,-121.36040053833909,D,0
96,Hindu,Married,Non-binary,C,81.68456676015701,D,C,B,-6.774141233286439,B,0
79,Muslim,Divorced,Other,C,-116.06043472065386,B,D,A,140.36232662259417,A,0
65,Jewish,Married,Non-binary,C,-27.50312478147062,E,E,D,-4.882421994058108,B,0
45,Jewish,Divorced,Male,A,129.00882096777454,D,E,E,41.140581473352796,D,1
27,Other,Divorced,Non-binary,D,67.07793888643457,E,D,C,-138.254294171024,B,1
92,None,Single,Male,B,-10.184297199930162,B,A,A,-116.44137738039109,C,0
85,Jewish,Married,M,B,152.933639619117,A,B,D,80.21644284530551,A,1
63,None,Single,M,A,150.6269472152219,D,A,E,-150.35399441255046,E,0
61,Hindu,Married,Other,D,-32.52977256667625,C,B,C,190.34320300087748,C,0
93,Jewish,Married,M,E,-70.80905555443759,D,C,A,-107.14153565737948,C,1
96,Buddhist,Married,Other,D,-58.041492889501455,E,D,E,-20.294379555378768,C,0
75,Buddhist,Widowed,Other,E,10.167234155374137,B,A,B,-113.19621337934625,C,0
75,Jewish,Divorced,Female,C,73.70949992831962,B,E,C,5.515035362867152,E,0
32,Buddhist,Widowed,Male,E,76.2254600582547,C,C,A,117.98825501457814,C,0
76,Muslim,Widowed,Male,D,106.69220632386968,D,B,C,32.90564416734995,D,1
39,Muslim,Married,Female,D,-97.86312262784506,C,B,A,-159.96254827129377,C,1
30,Other,Widowed,Other,D,74.01731178141331,B,D,C,-62.06912954532386,C,1
31,Other,Widowed,Male,C,-81.78999341254392,E,E,C,69.70261770328904,B,0
63,Jewish,Divorced,Non-binary,E,-80.99554852367191,D,A,D,104.57198863372533,D,1
38,None,Single,Female,B,97.29993933210064,A,D,A,2.812938483668844,E,1
44,Christian,Married,Female,A,109.14230326542635,B,E,D,22.488604709002587,C,0
65,Christian,Widowed,Female,D,-238.32781846371097,E,B,B,89.14516179818214,D,0
33,Muslim,Divorced,Male,E,-65.99411795611192,A,D,D,51.133244330356575,C,0
44,Christian,Single,Non-binary,E,-29.546809634963868,A,D,E,-100.70492337914897,B,1
69,Christian,Single,Other,A,58.339625121935,B,C,E,64.17100770059457,E,1
29,Jewish,Single,Female,A,-141.7606084752969,C,D,D,51.69861934519345,E,0
96,Hindu,Single,Female,D,34.53467187144977,B,E,D,112.61183536013432,E,0
30,Other,Single,Female,C,-103.40096874027316,D,E,B,62.55882245754953,D,0
75,None,Widowed,Non-binary,E,-6.388285189545309,E,B,E,137.71984469368488,A,0
27,Jewish,Single,F,E,-15.767497519502355,C,E,B,-11.17573927132511,A,0
52,Hindu,Single,F,D,-61.89553806557031,A,A,B,-51.564454054544996,D,1
86,Christian,Single,M,C,171.89239408829079,E,C,D,5.8051182930285385,C,0
82,Buddhist,Divorced,Non-binary,D,-109.13463305748097,A,B,B,-115.22753168723871,C,0
47,Jewish,Married,Female,C,-56.20386153388398,E,E,E,-64.64482299327902,C,1
85,Buddhist,Widowed,M,D,85.41920244983572,C,B,D,77.38954398583915,D,0
30,Other,Single,Other,D,139.15745805380456,B,D,E,33.48652024666855,A,1
95,Other,Married,Non-binary,A,-26.02820904746059,D,C,A,-127.1352314916789,C,1
24,Hindu,Single,Female,E,34.29448330634848,C,A,B,146.68308260803482,A,1
78,Muslim,Married,M,A,44.815671170824395,D,B,E,120.30103673589545,C,0
69,Muslim,Divorced,F,A,22.013137664081693,B,C,A,-26.555188974851102,A,0
32,None,Widowed,Other,E,70.15986130004525,A,D,D,-50.17401957941614,D,0
46,Jewish,Divorced,Female,B,64.93189425265662,D,B,B,50.5516522941867,C,1
77,Buddhist,Widowed,Female,E,-146.38729321726106,E,B,C,36.32917059594002,A,1
39,Muslim,Single,Other,A,-42.83267191382038,C,E,E,-89.56349539963684,B,1
50,Christian,Married,M,B,-60.544641052598294,E,E,C,128.47866912714028,D,1
33,Buddhist,Married,Female,C,61.463258426735564,E,B,E,-156.2718549817223,B,0
