AGE,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
33,Hispanic,E,120.88967391179443,E,19.221486781429377,133.02275587046452,C,-19.125323720569362,C,B,-172.5486198545532,D,41.65945113576698,-53.55764707714559,A,B,C,C,B,E,1
70,White,C,1.649337417975684,B,88.0416830819658,133.82060080243164,C,-95.18825340813059,A,E,5.882855538445958,A,-59.86839713179341,-98.6344790584963,C,E,C,D,E,C,0
72,Hispanic,D,-69.12640777332409,A,-6.390468834041068,36.947918859080715,D,58.9799932803302,D,A,-159.23779188943647,C,-19.390418662690976,-27.174685085496552,D,A,A,E,A,B,0
31,White,D,193.04892247617275,D,-118.41939376352235,-98.76487748125443,D,-46.38502867131985,D,C,56.37174763612024,A,-208.3774662994928,-156.91823891281308,E,E,D,A,D,C,0
24,Other,C,133.21089572002248,E,-31.975728346488552,53.79722715293249,B,-49.38139671824162,A,C,14.140975119901416,E,50.93399753161456,-140.19875518872357,A,D,B,C,B,A,1
48,Asian,C,87.78234975040178,E,83.37787458778611,-184.5652997054376,E,45.46186442684204,E,B,88.0626455585473,C,-335.034625142721,-30.428868623664773,B,C,C,D,B,E,1
23,Other,E,106.26241846906052,E,-80.71240671298719,-5.519123466987312,A,28.427420114164732,B,E,-164.5009668016185,C,25.20473200067214,-187.91061343007388,D,D,E,D,A,A,1
29,Asian,D,-26.151936933109166,A,13.974963375140076,211.5244597581904,D,-97.0034010398212,D,A,-74.72462030869659,E,-195.5935689398809,-11.829990622365552,D,A,D,D,B,A,1
21,Other,C,-105.87812348934618,A,-150.15703144967227,-110.77473650900235,A,-119.979762371646,C,B,-49.126859487022045,B,-89.49522779260427,32.891970643900954,B,D,B,B,C,D,0
26,Hispanic,B,-67.1519334718941,C,-91.60251430362224,50.03465377385387,E,54.052148091907796,E,D,-24.142669713112706,E,-23.333452041411604,79.10999327570147,A,C,B,C,C,C,1
54,Black,E,-265.27645194250414,E,-115.88015492117508,-63.209764519894975,C,-20.658592670833286,E,B,-124.40377040069531,B,-65.30392238069874,-16.43494118215681,A,C,C,B,A,A,0
30,African American,A,-122.12077241352432,E,-88.98843711954537,-4.425486561113675,E,106.03301653229565,E,E,21.69546731116898,A,-65.16233660590242,87.51993390772289,B,B,B,D,A,D,0
55,White,E,-148.50698272213856,E,-79.83163244395783,179.22828922125595,A,-92.18259099935591,A,D,-63.48962705831242,E,35.158562237530994,116.10872723321881,E,D,B,C,E,D,0
52,Other,E,-15.429181135148168,D,-112.97089522031712,64.10921568767417,D,18.40687125996071,E,C,-100.95917145364737,A,112.18866092358404,-128.06996928829236,A,D,E,B,E,A,0
34,African American,C,-154.29281816447408,B,-13.38388350731865,81.2747819943082,B,137.24699505951133,E,C,176.90087627691744,C,80.92093996058478,-117.53858399359164,E,D,A,A,D,B,1
59,Hispanic,C,-40.22589780017255,E,-27.563187236072217,-74.59499103054668,A,-179.552875420579,E,C,46.7940438626003,E,-47.61984202035949,-12.649989927975394,A,A,B,A,E,B,0
41,Asian,D,110.8036410000362,D,-70.48785242481023,21.07173781327544,C,-118.4128882217737,D,D,-49.00346304981452,D,-12.82595194110973,-32.99116086106487,D,B,B,E,A,C,1
44,White,D,138.46617698659287,C,-103.63421126458351,42.1918892489555,B,136.95388876702978,E,E,-59.26877150491337,E,-25.31468065667106,-29.686659258098512,A,D,A,D,E,E,0
43,White,B,21.94092180421331,A,12.8154018167644,21.510552196118056,C,57.20957057228701,C,B,46.51505027472633,E,349.13540116227625,21.5901318942387,D,B,B,D,C,A,0
42,Hispanic,B,91.64625784023997,A,-192.3177944014621,116.50912765900252,E,13.37743917992889,A,E,-27.07471779180029,D,121.06211571174678,88.86903301345674,B,C,C,A,B,D,1
23,Black,D,-9.556502789361186,C,-74.94393369202709,65.70689179755371,C,139.67842613825331,D,D,-49.26982836645216,C,37.06981503504352,71.46225778982127,A,C,D,E,C,E,1
48,Asian,B,-163.19299720377495,D,88.02196345366856,3.258463838693533,C,-36.58123014359466,C,A,-52.57274102974252,D,-8.619460965561554,-46.64883612905355,D,E,B,E,E,C,1
34,Other,A,-144.46592499832417,B,108.6149426749534,-120.8759150109068,C,-156.00740064075003,B,A,105.19281736274542,D,38.18302640807818,140.45883411879984,B,C,D,C,D,D,1
59,White,C,-17.77845565764529,B,21.994183928363288,-94.24648374648879,A,17.249292942184233,E,A,53.30363081585645,A,-136.95339527037896,-138.52470420353384,C,C,A,B,D,B,1
19,Other,B,-24.516618291829996,A,127.36278889837875,37.75161763344385,A,-46.02749158690042,E,E,-100.79244392328506,C,35.34072163662696,-24.664962919912938,D,C,B,B,D,D,0
72,Hispanic,E,64.96263589116076,A,109.31386526188298,105.72607803739078,A,-75.3482880822999,B,D,-47.33608925262139,C,-59.23173236505621,94.66174322136182,B,D,B,C,E,D,1
64,White,A,-37.81602521908566,C,-90.21194328003571,96.42864525930543,B,38.62268441025704,D,A,7.275829384769933,A,33.7040012706589,28.537366381040876,E,D,C,C,A,A,1
26,Asian,C,65.10940249855068,D,-51.83389239404982,230.14579645967768,E,-154.50329363820708,B,C,-74.31610360443018,A,-115.79107984162597,111.22862536603594,B,C,C,C,E,A,0
73,Black,C,-102.00054048476792,D,-47.49558157367145,66.49031571962296,D,69.02000158243179,A,A,-129.42206481096088,E,64.66388498935977,51.99281204176518,B,B,D,D,A,E,0
52,Other,E,-42.77012785385607,E,39.267798533078675,21.270628598176593,D,-50.73342865954138,C,C,23.091817772782793,A,-70.1433031292452,-3.1146550330334133,C,A,A,C,D,C,0
27,Asian,A,118.02436140521269,A,47.80027493096071,-114.22601289583073,A,-7.239421054413874,D,C,120.50347879448067,A,174.78691354059012,-213.6354648296257,D,B,A,B,C,C,0
18,African American,C,134.61011882737446,A,76.23336526861561,-74.46513277028733,C,-81.68906953195,E,D,-34.69272158429548,C,15.668799935339129,38.477198338032515,C,D,C,B,A,D,0
64,Other,A,-87.56594446326237,B,195.44315461844468,-64.38051010953154,A,-125.43613001405207,B,A,-13.180381882863399,B,13.278774019733145,6.826744129337752,A,E,D,E,B,B,1
18,Asian,B,-145.57808812659917,A,56.31850653265135,-3.139771450838628,B,2.1857218941524645,E,D,-8.810358695431326,B,-29.715635460367807,-66.09645074332717,C,D,A,C,D,D,0
53,Asian,A,-178.73799079047038,A,78.07568108818032,83.61026693841295,B,-27.874968111103644,A,C,-50.684426770044446,C,-167.0984460232405,-20.318117894226877,E,D,C,C,E,C,0
43,Black,E,-5.494542677852856,A,-42.65984731139974,55.45174506474343,A,-315.20608604256347,B,A,94.9122242182325,A,-37.47866940857594,-68.56268104637938,B,C,E,E,A,C,1
36,Black,C,-34.8407059866513,B,-26.73173848000519,30.529787983277828,C,-56.51029690076034,C,D,-114.35653410898843,B,-174.36571554681294,165.67572239975885,A,E,A,E,C,C,1
75,Asian,C,51.08061497537841,B,0.4834628741822276,-120.68171137974804,B,-49.33116429516364,E,C,-246.19067443302697,E,173.52279884544828,-35.903337644320445,B,A,B,C,E,B,0
46,Other,B,1.9766058785418632,B,-69.23384302204275,-47.02042479532466,B,48.03064236740737,D,D,-42.71578193068547,A,15.350271070399806,34.52180098276214,A,C,A,D,E,C,1
69,Asian,A,-30.05722818538156,B,158.07081497314047,-61.80188356050418,E,-50.864753150556695,C,A,-18.118693582956052,D,-36.58765825140301,-110.47626535277016,D,A,A,C,A,A,0
34,African American,C,87.87385590550518,C,-28.750814030372947,-29.837170395564673,E,-68.2250616656289,E,A,39.89070444367081,B,-228.16759359966974,-256.72881260362936,D,E,A,C,B,B,1
31,Asian,E,-28.142413915199853,D,-65.7604460054911,47.612026241551845,B,18.99924709878169,C,E,60.66719511284093,B,-176.21089955604958,-6.114119027927078,E,E,E,E,B,C,0
25,African American,B,113.92360394531813,B,-122.02133801583071,88.32762651544299,D,-87.91316201476867,D,B,-2.670333718112438,C,-132.5323954568836,57.12999871121882,D,B,A,B,A,C,0
40,Other,A,66.2675417648331,B,-27.74310679817219,83.68946516388861,A,100.14170208175497,A,D,56.48539592200169,A,-68.73309005202621,-9.922951830729803,B,C,E,E,E,C,0
64,Black,B,-11.816628588541757,E,-82.64948343581905,117.72011370404012,E,-189.45516375495245,A,A,-99.89198597787417,B,18.24288291757674,10.668867931703495,E,C,D,C,C,D,1
28,African American,C,46.17371703787385,E,93.26700713546094,4.846559038182369,C,-100.66882372337709,B,E,-105.31783347221446,D,-80.7714220664593,23.55179623049442,E,D,C,E,B,E,1
58,White,D,126.34022458984944,D,-31.063366992373957,235.20322864882633,A,76.57353124289158,D,C,-0.2810713905597753,C,-41.325927374127296,47.06778443635214,B,B,B,D,A,C,0
25,Hispanic,D,-2.182493457351007,E,72.99268213256983,-52.815192673778476,C,35.89215296411317,A,B,107.96608982494335,A,-6.89524139918131,-112.28091164807519,A,B,D,E,D,B,0
59,White,A,68.12023007400613,B,-163.6097567247294,-67.22389429267679,A,-37.12988237216687,E,C,93.02721654907413,E,-46.90905087662707,-11.83861964137507,C,D,E,A,C,E,1
64,White,C,-97.00293480816025,D,66.57089776096318,-70.54614538374743,D,-62.95438133364817,E,D,144.60104362912725,B,34.71617613153824,21.81793134991941,B,E,D,E,E,D,1
21,Other,D,33.94221427080767,E,-37.35710067972807,129.97483602578305,B,-317.49272348675265,B,E,5.3161223142816985,A,-43.768637897556665,-100.85112062521513,E,B,E,A,D,E,0
25,Other,B,-131.94088639761915,E,-26.896360875086046,124.11090029679713,C,-51.70659009046228,C,D,86.80884532226918,D,20.72552495565812,-109.74499561033582,D,D,B,A,B,A,0
64,Black,A,131.48909558336504,B,75.86774123418154,-52.18152020815412,D,-73.08896095483938,A,E,-56.68800760349857,B,-194.27512162099973,-15.973440657324714,C,C,C,D,D,A,1
52,Asian,B,126.57101229539313,B,-60.67695626145683,-21.13624660383066,C,110.99696859569279,B,B,99.4937587379034,A,-3.7522916412823766,-71.04994819392765,A,A,A,D,C,C,0
39,White,E,15.78231457075333,E,3.470554450692598,87.7223095420506,C,-106.2883971680338,A,C,54.73054626822267,D,-318.47530866383306,119.39818672474527,B,D,E,B,C,E,1
41,White,E,-33.96175805516934,A,-135.87813893970898,15.659580038757934,A,-112.89271370479644,E,E,35.576169887938526,E,-114.51887763347773,-18.628245304809138,C,C,B,E,D,A,0
47,White,E,-207.8852635247517,E,13.183267864390421,7.985513018611759,D,-44.80320839358089,E,C,72.07775637936628,C,-29.676397591334,-6.809176818479545,E,C,D,C,A,B,0
46,African American,B,28.52455142743326,C,-63.92614613737352,108.44307573384722,C,-103.345860588114,D,A,-79.70636176462689,E,-92.18205863304374,126.50490884773215,E,A,E,E,D,A,1
30,White,E,-36.17024257150804,E,-65.25147810216917,-23.430960242445792,E,84.06140375195442,A,A,-148.65837246806342,C,-91.35392778664712,37.775634288676905,E,C,D,D,D,C,1
22,African American,C,-9.533079829870069,D,199.71155652020622,-79.70933174424343,D,146.27595117343188,D,E,6.450319332725525,A,80.39222788973206,-125.80171414537058,C,C,C,C,B,C,1
73,Hispanic,B,-24.893310575380497,A,12.788249270659009,43.33762009407791,A,149.95304745871573,C,A,89.5438001684813,C,-3.5371898065073584,-35.69056817018599,B,A,E,D,B,A,1
44,White,E,35.15736410706657,D,-163.16804595714763,-112.37069515604226,C,25.81579990965217,D,B,-167.55962643990318,B,-128.38402490550737,-19.86189486329138,B,A,C,D,C,B,0
54,Asian,A,-148.2630825550669,C,162.5073497321714,-187.77976091418716,C,122.05246371649268,D,D,115.10052881880482,B,-59.056904469860605,41.8183215138673,A,B,C,D,C,E,0
40,Other,C,38.672885662904754,E,-7.531693132779102,159.76612621568043,B,24.710156436162546,E,C,28.352827920185085,E,59.545270781951295,54.1385866462351,A,C,B,E,B,D,0
28,African American,A,-65.03422637226718,A,-49.10232695454162,-4.609521098597699,B,42.18850122465282,C,E,64.24434054072344,C,-218.48923558136306,82.63746854031615,B,E,C,E,B,B,1
63,Hispanic,D,43.07250027853329,E,-106.99272909935988,86.87874574364815,E,-112.93269196173716,B,B,229.62588786782976,B,-84.55097860406757,52.80504476463069,D,E,E,B,C,C,1
23,Asian,E,-42.187828246258974,C,140.23850024110743,52.13395381863384,D,153.13072971567505,E,C,-161.98075052663754,C,-70.68808611925449,-8.720963907190844,A,C,D,A,D,E,1
68,Asian,E,-52.104738826306104,C,132.54032491128856,-139.63859729160873,B,-68.03502674922215,D,B,-28.388952484714025,D,-82.40685468066941,-65.00433170715944,E,E,B,B,C,C,0
61,Hispanic,E,27.003164149213703,D,122.59863071264843,-201.59551409400746,E,-48.02700177163974,B,C,-132.68589378685863,D,-188.83922144683004,86.948401096808,B,E,B,C,B,A,0
39,Hispanic,C,-80.7575068478331,D,-50.206189429947344,-4.0929128148968905,E,42.51530118100245,B,E,-3.997595924720226,E,-110.4905801465058,-115.07910171126825,D,B,C,D,B,D,1
38,White,E,17.255092856216766,B,28.322700455473605,26.382262733358132,D,-135.7107510919545,E,B,-66.07704389241363,D,38.36501019452666,85.69571612202851,B,A,C,A,E,B,0
25,Other,D,55.255368955193994,E,-118.57169516618382,-102.18036559660084,A,-58.73647359651265,C,A,231.83109197578875,E,-53.565561228037495,71.24227322175234,D,D,D,D,A,E,1
58,Other,A,-52.000833345993456,C,-45.47208671215097,105.46284759004354,A,-136.22537709932055,A,D,-94.75550983028972,D,-60.420558328466456,1.1931419893711421,B,C,D,A,A,D,0
46,African American,E,-103.48338035915438,D,94.35689226566765,54.11011314856643,B,81.22078728318091,B,A,-61.22973076668288,D,152.3271555446063,-22.608692626934594,D,C,C,B,E,D,1
75,Other,B,-120.72456876167392,C,-20.027981663018892,-26.006057818655787,C,177.30369347033974,C,C,-28.87108944831046,E,64.77448684302178,-49.98218132499622,E,C,D,E,A,B,0
47,Hispanic,E,-42.40281327431366,D,-155.03350502001518,225.77155629475132,E,-58.109686992392525,A,B,-65.43659115153318,D,-3.8286633441337816,7.980416222303886,A,A,B,A,A,C,0
67,African American,B,0.2376253941092323,A,-76.79577867139948,-87.6933492212313,D,106.05296758882874,E,D,-82.17015982948793,B,37.68420104963538,0.6269810667735205,D,D,C,B,A,B,1
21,Asian,D,-135.33317009037958,B,82.95996659896403,-95.14618357864806,C,0.9602544132676017,D,A,44.40427741581978,C,51.78961843907142,-26.08804977599651,A,D,E,B,A,A,1
23,Black,B,-143.2673109574677,D,-52.923613241014614,-89.79166308591098,E,-103.63938561908333,D,A,33.46459683433223,B,44.16451738255277,91.80753984297453,E,B,D,E,B,E,1
61,Other,A,61.346775371028116,B,-2.848375758081568,-88.53336698954364,D,-180.22247838695074,B,A,51.02769331634721,A,-7.467850254444619,-9.233301599848156,C,C,E,B,B,C,0
50,White,A,129.4706600837501,E,-155.8083949211994,-70.54482970622907,B,18.45493111565027,B,E,-62.009236112337206,E,-62.26785266477767,-59.04637013888402,C,A,A,D,A,B,1
55,Black,D,74.09899028665338,B,-52.43685376814208,58.45416188614286,A,-66.25843775746965,A,B,-203.85225203343632,B,-11.85628114178138,17.818505905887697,A,A,B,B,E,E,1
62,Asian,E,-167.36293611289713,B,14.997547547378417,61.99744827338189,E,-194.10394379593353,B,A,1.4975052009053678,A,134.16488903860784,-30.281855897525507,E,C,A,A,A,A,1
50,Hispanic,A,48.022763678875094,A,49.85380318870346,-36.918807270949785,C,26.27668877654378,A,A,-3.9079411192684805,E,-30.397164293517555,26.973548698794445,A,A,D,A,A,A,1
78,African American,E,-59.542420764633604,B,168.1916333123895,-204.1233475433091,E,40.9035727263302,A,E,274.9529272575518,C,44.120424941614594,113.87954749190648,A,C,A,B,B,A,0
46,African American,E,24.315815653862472,A,83.53768722670183,-114.80591472167588,E,61.10084476579844,C,A,22.589335757329103,B,14.093044465204887,-247.26255833029427,B,C,B,C,C,A,1
67,Black,E,-27.017655339747265,D,-166.1589539889646,-181.74876553946154,C,5.321394350837782,B,B,58.687790741860034,B,90.21102391703867,54.433573905633935,B,C,D,A,A,C,0
23,Other,B,140.9259009099146,E,116.56264812318389,97.729573576174,E,39.775687074229346,A,B,-47.87916721353061,C,-91.41420702059978,150.82783107965201,C,E,E,E,C,E,0
21,Black,B,-47.25859496904648,A,-115.6095405514951,-11.387069276515376,D,-74.67971651948334,A,A,-113.67270669161023,A,61.54799305933211,25.993418787909306,A,E,A,C,C,B,1
45,White,A,-74.92397164271135,B,224.41749279493263,148.5431339381169,B,-27.546438438702953,D,E,61.73751206280536,B,-32.16089065397172,94.85233561433986,A,E,E,B,E,C,0
45,Hispanic,C,39.72998434259223,E,97.96294719804143,136.82291968885932,D,15.567675666617228,B,A,58.98805852034374,C,-75.43666378735527,-91.75660914809801,C,E,C,B,D,C,0
58,Other,B,50.10053642650782,B,-11.472190747343443,-46.37192701397019,A,16.130077215138254,E,E,-16.933485784376668,A,29.053887390135174,91.50712579203959,E,E,E,E,D,D,0
54,Other,C,-4.36763414059319,E,62.3511801400167,-211.72994623599615,C,-37.74318176373016,B,E,76.37032327469886,B,-56.89341421979325,38.23275813915647,E,D,E,A,D,A,0
20,African American,E,-109.79530545320584,A,33.250463170093276,-18.531565109838304,C,-160.59003058556547,C,A,37.8283265594736,B,27.423610321653225,-113.53146531952663,A,C,A,E,E,D,0
34,Black,D,-26.73955445174615,E,-153.73597525291248,-51.65408453135629,A,-34.22006921057025,D,C,92.043828987488,C,-103.41654783585126,-44.3550333390789,A,E,A,A,A,B,1
69,Black,D,42.86773490068484,E,82.41596800824918,-78.87421048118601,D,5.505018821036066,C,D,199.49453177530884,E,-35.47092053235488,-158.05581879330725,A,B,C,E,B,A,0
51,Hispanic,D,-57.699031044717366,E,-27.299720925093133,-19.819756045963718,B,50.50692748839458,C,C,-111.36857827749222,A,-171.89843233773817,-175.9237654670538,C,D,E,C,D,D,0
43,African American,E,125.79868014003266,A,218.5326458937408,-82.09477823094858,D,-8.871302342566146,D,E,10.966676060706106,D,109.2760248225714,-55.501438731865385,D,B,B,D,E,C,1
70,Asian,C,29.002627007048314,A,10.102040142021902,76.62464412188307,B,-169.28161898253637,D,E,48.837130768656884,E,-59.652432248830486,-103.92262460096875,B,D,D,E,C,C,1
50,Other,A,-67.02170161129945,C,62.37609643690227,12.178842894279319,C,-201.62549641352268,E,A,-45.618067177512195,C,146.00579174806708,-110.1670690018306,B,A,D,D,B,E,0
52,Asian,B,40.724652282858145,C,117.87798248885694,-67.58518163496574,B,186.26539916103528,E,B,-73.12286881635671,A,-14.533234198043255,-107.60140440752453,E,C,D,E,B,B,0
66,African American,D,98.91818976199332,D,-67.81327852374834,-139.0908873329694,A,38.5837151276137,A,D,97.76112570130212,C,56.438794226985614,41.90000902088725,D,E,D,B,D,D,0
33,African American,C,22.5820589975528,D,93.68309549597097,-76.47827665201478,B,68.89556095412188,B,C,75.71973747811677,C,-42.17908607229275,-85.86334850216613,A,C,A,B,D,B,0
18,Black,D,43.532486581494695,A,175.08613590522043,68.29331764848791,A,41.54690744497377,C,C,-121.70725932808838,A,115.96602672320128,-33.756939950765194,D,E,C,D,C,A,1
31,Asian,A,-39.99450413830257,C,48.01992671118296,93.65599431020318,A,-103.77274670664367,D,C,-92.79035807106715,C,-32.357171997096955,-26.382732518754715,E,A,E,D,C,B,1
29,White,C,121.83677185720667,A,-6.726766230597788,-50.6635619332898,B,-15.620626249387366,C,A,-160.00748729046026,E,194.40766169993202,-35.842097450284264,E,B,B,E,C,E,0
70,Hispanic,A,-91.79770205585623,C,68.74242223674032,30.535954245291364,D,21.038438825189687,C,B,-104.58572790461173,C,-68.55202818328962,60.82771460688722,B,D,C,D,A,C,1
79,Hispanic,E,19.04156032684885,E,50.141467463354026,58.849047174263134,C,135.74749754487627,D,E,57.792733658837726,D,84.91922882315679,24.67552617421564,C,C,C,D,C,B,0
56,Other,E,37.22284308396201,B,6.355177630642943,-31.445610062465757,E,92.28159506775768,A,D,156.5118648657226,E,-6.070723438336179,-105.28718267011996,A,C,A,B,D,D,0
75,Other,B,-59.52335183918248,D,107.37590139266293,64.5774503743402,C,-25.22009932367094,D,D,2.642382061630634,A,10.900458791834735,72.13697119706607,E,B,A,B,E,C,0
47,White,A,300.34900043329617,C,17.794177807647397,-14.95262278547888,C,138.97500563635305,B,C,-221.49832135732885,B,-52.67943230160201,-13.361186748161643,E,E,A,E,E,A,0
31,White,A,115.59220283956296,D,66.49898447000142,168.61766702546902,D,25.818962928214738,B,C,71.17907572807961,C,-59.44471131116794,102.53827253654866,B,E,A,B,A,C,0
57,Hispanic,A,134.58636247957497,D,-54.370298650113334,113.46391688123147,B,-47.05554244895656,B,E,-84.27283723945072,A,-191.08030446098414,65.5973173456013,B,E,D,D,C,C,1
31,Hispanic,B,13.448347444262335,A,-49.49443764319051,-62.245993935201895,A,-146.35035563127968,A,C,-109.68271958832756,A,-34.46436215290659,8.074337809605444,B,C,C,C,C,C,0
