Veteran,married,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Veteran,Single,37,A,37.33140689077772,E,239.2717498786087,9.123183896678341,139.71097766947707,E,129.62605706878676,-168.09366768967513,D,-47.678841146035516,-227.40622105334518,97.15089611244986,66.34422466839361,E,69.44094745709954,21.298981395955725,98.17496794024058,0
Yes,Married,87,E,-157.140590509098,E,-40.03905190651649,51.803589384761686,172.14255826364507,E,-14.033754292135258,60.218637164124786,E,-281.72160724285175,-21.48691993808932,-149.33600870700425,-77.67143142076851,E,65.35959448263738,-22.871282786432875,-210.77190108888811,1
Non-Veteran,Widowed,55,B,153.413676021807,A,178.0896077369654,38.21349909353688,53.437516586015995,E,48.38501911727104,38.077599671207835,D,123.30041017586349,140.27188408506993,-54.98631836445337,61.25871875345186,E,-21.534031635407864,-30.405254580895015,-107.96393827195207,0
Yes,Divorced,54,E,-47.72533005179806,E,-148.27196314550756,68.73539183145748,60.21524424972951,A,55.74340698820068,-55.87261787435578,D,-92.15048986991766,-88.94069054117692,84.88794862694023,-36.7141740539722,B,-51.66201793462327,-83.4939530008256,-94.55621713841367,0
No,Divorced,25,A,82.21725675876354,A,93.26091271227742,-91.00618596053712,-193.85093456440168,B,74.00222112681458,73.16893042205545,B,-97.30418215207915,250.72351999572015,-64.9187703048056,-47.36615035841306,A,52.123454001518674,35.062906258564794,-191.01337918261862,1
No,Single,78,B,71.48749607421747,D,2.2748125987880363,-104.69322837243263,152.76914914242593,B,76.83018426482536,-6.606390373044977,C,24.97993097122217,3.166982846176311,-104.40271581630421,29.11983014238611,E,-45.304312377335926,68.4214195346179,61.747850769247336,1
Non-Veteran,Single,31,C,25.425311291193925,E,-110.19362268758937,20.392513391723057,36.093018887969905,D,3.0462133566613607,-43.34030298463416,C,19.97063873618287,83.45657231349016,52.284120024643165,-28.01785651388063,E,92.73206045559256,7.840501238226399,-37.15158035303771,1
Non-Veteran,Single,84,C,-125.27467902606818,D,11.907107211287038,-35.421606263726076,69.02404731989775,B,115.38879815298506,28.557318193763887,B,208.78791726911268,-30.22179725056186,-74.99704789582711,-75.04031848158216,B,51.72761056101268,143.2436119626571,-92.48030676053234,1
Yes,Single,32,B,-105.74493885541065,E,95.92776951772515,-12.980154648281436,124.61709830946366,E,41.17151701121921,-84.13837364371403,A,-98.58979155301509,-87.29115731510288,146.07831582432036,-44.21066546711015,B,-15.229636220529535,18.248292208433845,189.16176492448972,1
Veteran,Married,61,A,-202.4278539129086,E,-26.680516525903013,61.647510972294924,-122.99270103247517,A,-74.89460918742176,-168.16076890632726,D,23.448047568403652,40.080310084237006,154.00654689798026,159.4993506913789,D,5.055265461722644,-45.76493676480769,-4.679202394539465,1
Yes,Widowed,34,B,37.20657462753823,C,79.10803845146357,-109.73094181083698,-97.90792673836343,A,-141.86163235011452,55.81884766074534,B,-91.31475382729155,126.35729740015232,20.078963953709717,-66.39749965680694,D,34.662230147483605,-15.51669936196632,136.99683615043384,0
Veteran,Widowed,54,D,-11.096449650763093,E,-21.92683025255883,120.7235580949607,-133.8399529329031,C,37.611002039772515,-21.47305516994473,C,-66.89353980271441,-1.8934618157145051,-41.23665251623731,18.801459583896143,A,-17.838189685963965,-16.20036056744153,61.1695779489933,0
Veteran,Single,89,E,14.345627211483558,A,-95.9707615147374,65.28416496021335,187.55456481965717,A,-106.54602753951596,-88.16815674944604,D,-88.33075051991615,76.37116083851436,49.08837662577501,-16.974284998894408,C,71.85015648948436,-32.59077972562371,15.519939590599355,0
Yes,Divorced,35,A,-66.87015446608805,C,3.1181081405502273,93.76393237823082,-42.855498857348344,A,68.07604309193036,46.46140487070735,D,39.417860312094064,-8.583762271166329,50.97530463942373,0.06940764402659794,E,65.93660480922118,-57.53027059789434,144.10740743564355,1
Yes,Married,61,E,-249.2975895972868,B,-53.683019895134045,25.69220492152531,-66.66441193063609,A,-5.089854865856784,70.1291005356785,D,33.712040832893216,34.44593437440461,-127.11291179987656,-147.7090502643373,E,20.40509701703868,-40.7791497127982,78.0825611117674,0
Veteran,Single,48,C,-8.240977752524547,D,-104.76279792022865,63.49416497235494,-16.10825113541004,E,4.7603920274242855,-90.82608345411374,C,-54.08040242974255,43.75039680758307,-188.47214186567115,-43.77344794870341,D,130.53565751160912,-130.10898559287597,24.58328319356678,0
Veteran,Widowed,87,A,-136.200162515117,B,79.77561085485235,-96.61312393271457,-75.08573932519039,A,125.60294416203699,-70.78101677733866,A,-35.075133908134994,45.132575881128076,22.306471522505525,-216.94687230932828,D,-121.33563263068143,56.27348242435445,208.23204161058527,0
No,Single,47,E,-64.14998058481447,A,72.0632998125788,-48.59783142244563,109.55622716943734,A,-81.2053607078146,63.29641846801599,C,55.617254096529635,75.97010502198383,-34.10504594328238,89.26922773491911,A,96.41226740747322,3.4335483422742357,-66.35275542686888,0
Non-Veteran,Married,53,B,-89.56393052475646,B,-76.91769857354566,-129.33654513418696,-152.60663816849237,C,102.60282907833425,-11.207729009436353,E,-85.81585927778043,-69.04530798251113,66.1076280586937,-101.99213019245505,B,135.49374385232267,-26.087166703028004,-46.538509570410234,1
Non-Veteran,Single,75,D,-69.97343083971464,B,-33.43263783239622,-155.63974050501918,-14.394889531862065,B,16.91761459125098,-6.483154844989921,D,6.676166531061206,30.090355118372624,-43.95649346236353,-15.981644213917853,A,-175.06378503410457,-159.6844456205117,157.80768998234137,0
Non-Veteran,Single,55,A,8.742178198598081,B,20.63910462527609,71.41169059073114,164.3445192892801,B,-137.51263256886156,159.3419031056405,E,-43.61655937780181,-0.5252870237637022,54.17249959756924,118.75801990099026,E,35.13749458255997,86.76487477985775,39.30263892505381,0
Non-Veteran,Married,29,B,-24.08286626042642,C,-76.44141461618771,226.77756955927117,-98.84910686033,B,-21.643245975981515,142.3421989913938,E,-78.96051726167907,-48.80084323022816,12.134737807175597,29.691437542067106,A,-86.12514554922343,-76.12190104633083,-111.16819725125534,0
Yes,Married,99,E,13.490267270939018,E,2.135516144225269,54.198639405060035,-188.2553313248377,B,45.3799889328151,-148.93258509793026,E,-105.23661053011577,-36.65006247810803,64.00309061000274,166.26041284426952,A,-109.95224464094497,19.418708618541768,132.22317485559392,0
Yes,Single,81,C,-61.08573660892234,B,-147.5170682673797,-26.75506057885829,36.27098617988272,A,-87.10197264594728,80.22639595971768,C,-103.79597543960872,-125.8629807871477,-186.56542632368058,68.61667344086486,B,-159.26681398994364,160.8970568084569,-31.542580616417766,1
Yes,Married,79,C,54.949679906816094,A,-43.77740851058322,95.94928905334584,-164.80845206196932,E,206.85573865273153,156.37739232233022,E,36.76347493301796,2.6122974006565496,-55.61037144146138,16.41430836217828,E,-98.36734650162877,-90.7113934843816,60.028026117541714,0
Yes,Widowed,45,D,-21.51862862295436,B,33.76733820589931,133.27460233145686,-109.65737785882155,D,-18.25175261087028,20.096477954728456,B,191.55823133852863,-143.6582101931059,-55.665131671747595,41.82813070097905,A,-41.85469065062917,54.073279452846656,-65.26632799315851,0
No,Widowed,88,C,-54.117035497224386,B,-20.020658496532434,138.42729834429255,-50.03150334905796,C,-7.105401114959655,-51.27345690049049,A,-91.44924293176389,111.58593792766678,15.873138071160769,131.72892926038443,A,-33.27032136795302,-37.70626620005841,-90.15665413201087,0
Veteran,Single,24,C,23.580881139516237,E,-154.06292495103617,94.17858418268231,-78.25859016403479,D,113.08429100879576,-225.70879213963252,B,97.5231918570783,109.45051815711555,37.97934019215228,50.83000501404118,A,0.7065585529897457,182.33357378964118,16.47768665240402,0
Non-Veteran,Widowed,79,B,-121.96250398876917,B,-86.01801822364972,-56.28142862613558,-303.89125879348103,E,56.868468612300674,-178.46174633420043,A,16.240843492915097,-24.319347089301164,-182.8639259491751,32.6721497252603,B,39.88491058758748,-48.32446716676338,41.745034799710965,0
No,Widowed,35,C,52.05271857617522,A,-128.12260678264792,45.10291268471064,-16.91552601220554,B,-20.15507722243098,55.825685471238465,C,139.30555323765537,-7.799609124973532,-123.66218926937727,115.94027585856344,B,-48.62484372758753,59.85749019569605,75.46711062485116,1
No,Single,49,B,-46.65263112824794,A,40.1361356678047,-21.243083751221608,48.53404779042034,A,-96.59836488944592,-142.0403530044426,D,41.66870037886985,-29.07048683911519,3.297429516198061,139.6120722775293,B,-10.190065515890055,-297.5763429805145,-138.79005867509215,0
No,Single,78,B,-91.14896986263003,B,29.10337558079954,75.6101609989251,-16.657474117774168,C,-104.04748824365842,46.81700022659405,B,126.31324731098026,96.05850834536807,-80.75939372336667,-157.31851190947594,A,-54.588269853383444,-64.9413781656225,108.40040321947299,0
No,Divorced,75,C,140.52864527664184,D,27.58498480490751,34.02164876467652,-106.39197300883414,C,21.138542094987535,64.31367335545178,A,-1.9760559707899028,-31.434467375745374,162.42066577004678,48.03254142245012,D,213.21624136108431,18.821790931024953,-32.406352962147714,1
Non-Veteran,Married,89,D,-84.39214809059739,D,-29.74129454907205,209.6693618705603,-59.274117234178156,A,-96.72239953604502,68.54716228565296,E,52.46960445732501,65.21442498602195,96.9188657298342,-122.60706190017221,E,-168.48704989113926,-138.725764673241,-3.843223567245203,0
Non-Veteran,Married,94,B,53.861801321797095,E,-30.142243779143573,175.63952433266715,-115.03801819909074,B,69.09229223593735,8.28566102795357,D,-61.07735218098158,-71.49181063344312,-31.025059575668827,-21.021885560712192,B,60.93982892272213,24.27991545969299,-91.54719295976977,0
No,Divorced,35,E,41.136799566870906,D,-19.982441084096973,80.64864765391599,-36.69549471574419,E,29.554937959678835,-59.18218486282603,D,-17.789683768035825,4.342941262869908,-91.64143276464561,174.18789650335972,C,-232.93119575836266,-151.7179789489922,138.56188017532298,1
No,Married,29,A,-66.69927406775784,A,74.65101401887497,-171.70447036715427,79.05910511596336,A,-89.88601212717276,-28.46440432733157,C,127.26477243335921,138.00617654550166,56.124103881583885,-56.042454118078744,B,-81.32427547737812,126.35847673759896,-84.82288891548559,1
Non-Veteran,Divorced,36,C,75.6598072864629,E,29.035132832474137,-18.438415472933382,-97.79810127857289,B,58.152978443027905,-118.90895096629536,E,64.25270441548224,-3.3759181923775263,-158.94852092284674,192.9720868917026,E,72.73921628194896,-119.66143570323979,-3.7775879844549562,1
Yes,Divorced,20,B,41.68296577096725,A,82.87925096895323,38.865291964275904,137.58335620387086,E,104.38914315757815,130.43251310519216,C,0.15447208084816313,65.40403909319281,-102.42101917987823,81.21227031872826,A,-18.700646660613565,-77.98780756697391,157.48772690150142,0
Non-Veteran,Married,92,E,-47.51249510471837,C,29.41420120290444,120.42165373765397,56.82809850693723,B,11.950020707296256,-106.49595741689026,A,70.9000661656425,16.559351819261014,-108.57724881717645,-84.08104947069454,C,-180.27632063749104,175.6334891376786,-130.1953683317411,0
No,Married,94,E,11.592968212542337,A,190.94312958550256,-38.472268318853494,-68.40158377546918,B,-38.99198319214619,128.80743265416723,E,110.49445286740634,-203.76283839637642,-59.59022916455088,27.024325323245122,D,6.4649143408456196,-206.17491646911517,-269.10288217636355,1
Non-Veteran,Married,54,C,-5.696025564013765,C,-118.90123701170086,72.29851278848662,-127.89534666242206,A,-194.64086502278005,185.046382019341,C,-148.3240778423418,162.01626090108968,-126.85061708036362,97.54431312283816,C,-70.15730905973382,149.08147832251515,-20.229549205046048,0
No,Divorced,32,E,87.65919067317031,A,-153.21753778646226,74.45000667396494,-160.3234114650836,E,118.77183959968403,-129.28000692558908,D,-84.63982160502827,46.501275500639984,52.056809558987815,-69.56198041438614,D,62.67261745850281,89.20706368302446,-62.32712811343512,0
No,Married,59,E,46.79287677865873,C,44.33714123922412,-38.58587525241969,-110.40359941230071,B,-115.0388177495536,18.95748626395813,C,16.141258192149284,-68.87624063185439,-11.995247403382491,10.930679384902573,A,117.52061826216871,27.884562898129527,48.554564263324174,1
No,Widowed,67,A,140.6683663286166,E,-133.8660594411071,116.1914725310276,242.8712381041435,A,-6.182584718826156,72.2741451955531,D,192.32667516986479,-53.54586228175048,-242.85450577183602,12.391800848000042,D,-8.664498455023294,-214.34973183698153,-13.094409336401633,0
Yes,Divorced,99,E,-106.76557651412087,A,25.736651195586262,133.98143345520072,-108.77133230421244,C,-169.8982687769929,-12.719682316566198,D,-15.429689184765783,-101.0928763170279,81.40510923718422,113.07850949516794,B,7.522212327540469,-36.568824102815014,87.56945577822023,1
No,Divorced,32,B,-33.45384447978389,C,-35.20804544081629,-15.857093816206161,183.81065131250247,D,48.30649734806099,-31.115997830781843,C,-131.11635655981274,-228.15179408481856,-57.081642538921564,-135.84628192900908,B,50.411053436604114,-8.434924145499577,-79.82598492830503,1
Veteran,Divorced,84,D,50.79129025378298,B,151.38340794861665,35.090767723843605,7.120555878661776,A,115.12255323111233,-90.86209832297301,A,49.708105438001596,-57.30461706587864,-115.57424506919199,-55.03158154019828,B,43.91404324616315,66.52367021240401,-63.131827374253824,1
Veteran,Married,21,B,42.17629384725872,A,123.19001728390306,-84.03152289423343,151.59683244450616,D,97.92181263314824,13.135492625230608,A,-32.936953625132716,-88.59072463066109,95.91977421556027,-59.251131384226476,E,87.55712143765382,8.250581268454567,56.383529318699374,1
Yes,Widowed,64,C,-22.283753919635,D,215.6444935549845,77.52473550607691,-107.86739711685807,E,27.166314434041468,32.88637857767125,D,112.96352556675176,-69.55428146891364,-241.0177210256645,-1.9685632333236065,E,43.373645177413145,-82.30837873702971,-9.238483962131639,0
No,Widowed,62,A,67.30631373535168,D,234.30958308863862,-113.77562513406838,-200.3770964158178,A,68.63932729918636,165.18503148653326,E,-76.05366620047565,-94.8454676639393,102.24149205512161,110.44875231288938,E,25.63132373473322,47.233954168840874,63.59724485702367,1
Yes,Widowed,52,E,59.88929341266982,E,23.989101616429352,-85.3660023859813,-45.07005546456094,E,169.562507352764,-20.154916926444887,C,102.53750165774716,61.75765351607338,-14.18633542965398,-94.61109062862843,E,85.78198113947782,70.53910278024141,16.474897080678414,0
Veteran,Single,25,D,101.78869722707869,B,-106.01484982278122,13.495996534975847,-76.03543439414027,B,-78.06805882415789,185.7542357323753,A,-174.27097354978375,126.9817472516727,263.9959734598179,75.31375871028692,C,-20.786781469238527,37.72168039735759,84.09607900658,1
Non-Veteran,Married,32,C,56.8234619916806,C,-151.70068318636623,-45.46005168217097,25.52793336128665,C,-7.245725383256005,-15.060233307725973,D,145.45592454343378,40.274927977391464,-17.385954711482654,-1.7050628665622827,A,-36.62839059692332,-18.697845336504383,105.03409248439574,0
No,Widowed,58,B,41.0185971915715,B,-121.20117064398026,-70.29253075800038,44.82090829939524,C,17.704509426347272,-54.81146690526434,A,82.54523784535985,312.6273601658976,196.5905101157876,92.25494689957816,A,2.4559694112616923,-170.7096455581353,-5.73829133930577,0
No,Single,32,A,-46.43729728065914,B,-34.013989613049425,-273.9467174162793,-107.67017321698893,B,153.33765992684715,2.658091578421442,E,-10.725253821558935,152.7893743340823,-95.32429722056118,-23.845180784773827,B,62.29510123014875,-64.02485504333355,48.19949707282418,1
Non-Veteran,Single,78,D,52.26035937856282,D,40.72714800188422,50.982346234437706,214.33355110111063,E,0.10029814526875812,-98.05720730097026,B,38.366552599831074,90.09781396676993,-72.07956034728835,-89.25087179760139,D,33.31572949036739,-24.076369859309754,155.83297409210485,1
Veteran,Single,55,A,93.41914651215212,B,-113.70617068583297,-35.808909878426384,-101.57992906585858,B,111.42373120136786,38.46798723701939,D,-108.006583943339,81.2943169938959,86.55145991410781,75.26062566936798,A,80.2320942280349,101.61513120432986,-44.14172026558034,1
Non-Veteran,Married,49,D,21.67741110958375,D,-99.85744191878545,-118.83784035024038,-149.6583820764035,C,-38.63470730174573,-0.012412472699417622,E,84.26298543234725,-85.86426007341203,-10.2041170431342,158.92720633096698,C,3.5240911059178495,181.49480048532416,-101.76864028708906,1
Veteran,Married,81,D,-127.15030672722088,B,68.22854841177379,-88.07959656362372,135.7614272251324,E,153.37508689763678,38.306840169425904,A,-174.81715257391645,-177.73579449722232,69.27054473145324,23.684079040857174,C,113.84827282433115,-74.41992499261895,-46.78242327578073,1
