marital_status,Disability,RACE,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Single,Physical,African American,Brazil,E,D,-271.07540323055684,A,-17.12377381002743,-112.2933334111225,195.53236872638328,-51.99768382337447,113.60371456260812,C,D,1
Widowed,Physical,Black,Germany,E,C,-249.04722564358116,C,75.7576254932475,-54.44793907938118,-162.4270781267452,-21.900022064724865,-0.7626295144593407,B,B,0
Widowed,Mental,Asian,India,E,B,-45.67152038124595,C,120.00284312423864,76.30673283949723,115.31496015029796,11.67401622436976,21.440383260921315,B,E,0
Divorced,None,Asian,Mexico,D,B,-20.438627460802085,C,87.99736680018945,-7.550288965541731,68.58874810047404,-102.76184766893822,6.1934001116807895,D,E,1
Divorced,Yes,Other,Other,D,D,-100.2879962577426,B,-92.3457797797365,-10.588943622429817,-9.634887960427175,-143.0365532179078,-160.01590009151963,A,C,1
Divorced,Physical,Asian,China,C,E,114.77115214679421,B,-99.44273551763733,90.51449491654974,-67.15948579601074,65.04354694942297,-245.14921604520353,C,D,0
Married,None,Other,India,E,D,-13.385412275142214,D,-35.48785499312982,-116.7055387982997,19.863824968913004,-22.64232996193771,-1.3637393595410454,B,E,1
Divorced,Physical,Asian,India,C,B,-1.7946738659025672,B,-225.9686709651418,-11.76166102999026,16.65209296198706,-84.03326514612269,-142.62847227507694,C,D,0
Married,Mental,Other,China,B,C,-17.817561485142615,B,86.80621132900475,88.95700362967541,41.95182142309718,-129.31047463417457,38.87269716246004,D,B,1
Married,Yes,Other,Other,D,A,241.1895235713967,D,95.36088633091705,-83.88664294570208,73.10597988407702,-35.59698102824244,40.462473810827674,D,E,1
Married,Both,Other,India,C,B,-220.09007179259225,C,14.239406146825518,35.27068924954944,60.49762433404117,14.60859312440565,-53.99128085732195,E,A,1
Widowed,Yes,African American,Mexico,D,A,153.25421295714827,D,-140.1509309543104,-40.76773229645123,67.93688799441647,37.27363498336901,-117.41757715889997,B,C,1
Divorced,Both,Asian,China,E,D,31.486849634202468,C,24.211549739682145,1.7278235933896717,233.0504156796218,-141.82156877508123,-26.33754264398174,A,D,1
Widowed,Physical,Hispanic,Brazil,D,B,70.5680299614576,A,8.593328570577807,54.54089302409151,-61.90420563989506,81.62820446229131,-134.91577733288565,E,C,1
Widowed,Physical,Black,Other,E,D,208.40330625922664,C,34.42757837087559,45.11949606058672,-24.636697133860014,97.80933195881623,-9.2110983787103,B,E,0
Married,None,African American,Mexico,B,A,42.466489086905945,B,165.0723058392216,74.03578158294611,-71.46053917181861,-25.433133087343933,13.3759658102588,C,C,1
Divorced,Mental,Black,UK,A,A,-49.555319433424096,D,-65.98934956186729,74.10350016559856,-64.98747186225917,152.44227202787954,-58.63175733691287,E,A,1
Married,Yes,African American,China,C,D,200.53258121516276,B,-29.20128519713927,129.41887859065798,-125.88482202694668,128.9006151720819,16.132494355457432,D,B,1
Married,Mental,White,Other,B,A,-58.90426188555688,A,-46.21919134252517,31.859584010200976,-120.73368945455765,17.732303497085816,201.67378370088963,B,C,0
Widowed,Physical,Black,UK,C,C,27.779281296973746,E,-257.12769024510294,22.671611742992052,107.00468155849734,-100.42096806896186,29.91537166698663,D,C,1
Divorced,No,Black,UK,E,E,63.92277767906347,A,-24.74568027509104,5.919151242000911,59.76875811051067,5.452224722161205,18.957705433310412,D,A,0
Married,Mental,Black,Other,C,E,5.930161033325717,B,-118.29649274759548,54.919053457906294,-164.09888889180817,135.27538145698102,-261.32671837228025,A,A,0
Divorced,No,African American,Other,A,D,16.042091542962215,D,-119.86659992452913,40.97510281254049,-8.872382820227982,-52.2638717778724,-62.50556672606928,E,D,0
Single,Yes,Black,Brazil,C,D,129.96291032586606,D,55.130722349107366,47.874656950916275,-89.72988062607969,-85.23563479711157,102.55560818090966,E,E,1
Widowed,Mental,Other,Mexico,E,E,119.19032085661951,E,185.69974689530528,-94.21366705472386,-76.11395462555669,41.847525247448864,17.469799647895822,E,C,1
Married,Both,Black,US,D,E,76.60740490200483,C,-36.71580628510502,115.46439325409459,30.373164829799844,25.13393448037852,160.0521614011736,A,C,0
Divorced,None,Hispanic,Germany,E,B,74.94434096861977,D,-62.19194812430048,-87.07661056381735,6.658708746876477,-30.330033594885453,-170.34403959241973,E,B,1
Married,None,Asian,Mexico,E,A,-84.49398928066138,C,-33.93972162770602,13.38541869878975,-80.43588049778145,-24.533174069307933,30.606484399341806,A,C,1
Single,Mental,Asian,India,E,D,-47.19393945063626,A,59.32139833369911,-23.625841484166067,86.53567134859651,32.19679289242797,-31.793172431430307,D,E,1
Widowed,Physical,African American,India,E,A,-133.4124679903493,B,-62.71743276406887,44.60657172642703,17.751822777780202,92.29364083864454,70.30773796908647,C,D,1
Divorced,None,Asian,US,E,A,-25.73527709902405,E,-59.08088153948492,-103.35074514651635,-10.412578912772648,63.31233335182402,44.86937698739897,B,A,0
Married,No,Asian,Brazil,B,E,-46.35767986721924,C,-137.44163459982434,0.4960996426246499,16.616679892848573,-45.518205780284404,-34.073038580473956,D,A,0
Single,None,Hispanic,UK,A,B,45.97642986904958,D,-38.90172538723702,-120.35714429437738,1.220479083486532,242.32052919231742,218.40040742907848,D,B,0
Single,No,African American,US,A,E,-2.523322914343964,E,-193.80981716069115,82.45502087215115,97.97966633109368,-98.4442386756591,192.95643735332038,D,B,1
Married,Physical,White,Germany,C,B,-56.70735339758918,D,68.67031169491348,-25.269803338470375,115.52918081759441,-156.8719117796459,45.769165649817786,C,B,0
Divorced,None,Other,India,A,D,-126.79980665959518,B,6.7602796502905615,78.57600367499283,-166.26743079052272,-25.568086242250438,-20.849555609757147,D,C,1
Divorced,No,Other,US,E,D,-183.8252980105563,C,8.336074187464094,26.58342080149556,137.19543135905545,-88.23066012829592,-69.25705918024556,A,C,1
Divorced,Both,Other,Other,B,A,5.9762177447069975,D,145.5404588842399,34.134960427980914,10.651376392500575,67.26061168157582,142.10113172710902,D,E,1
Single,Both,Hispanic,China,B,C,-115.41231661453726,B,-36.19452548886019,108.49760017038123,-0.7559826578449313,27.405836722153214,54.584119545914156,C,D,1
Married,Both,African American,Brazil,D,D,-39.13062905374561,C,-61.13424737854061,-104.52836109352913,-202.08941675690016,-46.362986132332665,114.4010106954236,C,E,1
Divorced,Physical,African American,Brazil,C,B,-23.098872240399785,B,-76.04337159615434,-91.58045558040449,197.3907982670275,-147.31637727514942,195.63314696642504,B,E,0
Married,No,Black,Brazil,C,C,58.52947377997676,E,76.5754862194883,-32.01533801711299,-126.87031579127846,44.05710449594872,15.084644838241749,E,C,1
Widowed,None,African American,China,C,D,-33.749647251822736,A,197.81349241318276,-155.05676165122279,-39.19800702040916,-73.43458897740447,-56.268145994173636,B,B,1
Widowed,Both,White,Mexico,D,B,113.85782836736189,C,223.61293829248189,20.648828671643145,-127.44243553492092,33.662164839247176,38.83171697687627,E,B,0
Single,None,Other,Mexico,A,C,-81.42556113844051,C,-5.8546929017949845,88.81842244416455,-10.721262169209202,66.18375045300785,-87.7173296844848,B,A,1
Single,Both,White,US,A,B,-96.21598817027659,E,-160.94637092807608,3.5816897349148697,105.64337821845965,22.02206914892014,70.23348135369471,C,C,0
Married,None,Hispanic,Other,D,B,-51.31450712156992,C,106.7224851931363,-172.19474500932844,40.92669477046809,-136.427399290345,63.85520381302471,D,B,1
Married,Both,Hispanic,US,B,A,-45.22156647498895,B,4.321684149443328,19.442813913850106,-8.185875681491016,-110.0526386916157,31.89939835855532,A,C,1
Widowed,Physical,Hispanic,Mexico,D,E,98.22743729387821,C,192.44912694978652,-61.906826629650716,-54.76967233836717,75.14187481832282,97.17595835168682,E,E,0
Married,Both,Hispanic,UK,C,D,-6.589074023565179,B,-99.46504294374904,37.69632587183144,114.00830491219884,-46.68653124411794,112.13638780526259,C,E,0
Widowed,None,African American,India,B,A,-47.09516467428611,D,-23.44553462467351,-154.04961881238168,-100.9068251061898,83.3109536985434,119.29417042607571,E,A,1
Single,None,White,UK,C,D,134.67756673750418,D,-114.02362890749743,67.54681972672165,-51.60700217580049,-64.97915504791709,-61.526624398116425,B,E,0
Married,Mental,Other,Mexico,D,C,-101.08075703504056,A,-115.38660041563065,128.62311711567435,-31.06719585225008,-19.663790059954444,45.18997166075444,C,C,1
Married,Both,Black,US,E,D,160.4738965375517,A,83.69833547349576,-32.72597301546382,-95.71177490883284,54.24768834474249,157.31325939016423,C,D,0
Single,Physical,Asian,UK,D,B,69.82626191028498,D,22.28876426829638,-284.19438352852296,87.00118453938941,-15.51478721760693,-69.14776969687618,B,B,0
Widowed,None,Black,Mexico,A,C,-12.220774174601946,E,-109.85979436264705,12.663610613238665,-90.08093617105085,15.846306715827973,252.63310312489455,D,C,1
Married,No,Other,Other,B,E,36.23302931825611,D,130.87116348222935,-55.242938247257435,46.720577305383806,99.3525770890344,61.95157402789587,A,E,1
Married,Yes,Asian,India,A,B,-17.084236826615378,C,-41.4435575552581,-45.993843410702,-53.82379505487097,-49.6781307300748,7.664623413380357,E,C,1
Widowed,Mental,White,UK,A,C,-84.05431695890935,C,66.54700160436325,-81.77420647057019,154.1745076968653,-12.435907119932166,63.08605524895018,E,B,0
Married,Physical,White,Other,D,A,37.71214790673683,B,16.898510222847122,124.7931108421574,64.35029681149958,52.059249310617,-54.34095809961119,E,A,1
Single,Yes,Hispanic,Other,E,C,-14.737187409154915,A,-71.32328700671778,-157.86926499035553,-159.0713623790386,141.38536910134997,44.44637787125828,C,A,0
Divorced,No,Black,China,D,B,-123.34516332979437,E,-58.10228582253774,-169.90142108513217,-29.262433017155438,35.785858948435745,34.125780115267446,C,A,0
Married,Both,White,China,E,E,-112.78640140276003,C,-36.766265446471415,32.64917562000807,66.83804263515844,54.471086019077696,45.03812802171323,B,C,0
Divorced,Mental,Black,China,A,B,53.05253564741731,A,33.011723450537836,48.58328495868969,-26.530034082159844,-142.11992506502702,-123.59851158646597,E,A,0
Married,No,Black,India,E,E,26.290601119686276,B,178.06923724312227,-18.30913700011654,-94.0702330904804,6.064072278191538,-61.59610467770534,C,C,1
Widowed,Mental,Asian,US,A,D,133.71287932938557,A,-44.81416803194499,-11.623390795372206,6.720893062983037,-36.05196681859956,-180.80300826953956,C,E,1
Married,Yes,Hispanic,India,E,A,67.95337747899458,E,56.78077089541659,-35.561518642482085,40.85146898093815,-41.15441893367971,-158.75540057510028,B,B,0
Divorced,Yes,White,Brazil,A,B,135.04880237457718,D,-38.406749198779785,-175.7288783744855,198.8836162434898,99.99470683773957,-90.19867158164455,B,A,0
Widowed,None,Asian,India,B,B,49.72974332841431,A,-74.71389425022076,82.01383592201921,-19.687785817145574,76.82475944634717,-141.376068281955,B,A,1
Divorced,No,Asian,Other,D,C,-21.568904959980063,D,13.414780567405588,12.212208212056968,15.134605862848014,-101.00072238719503,-68.10898860537534,C,E,0
Single,No,Black,Other,C,D,139.2996587249001,A,21.740302960392068,42.021491718811454,132.1093115568806,162.95431498176058,284.3422927335496,C,C,1
Single,Yes,Hispanic,China,D,E,-20.381511921829773,E,-37.91335794563103,-169.53045834680572,54.831459657321304,48.00896392428164,-3.5686557505154086,D,D,0
Widowed,No,Other,Other,A,A,98.53174944838777,E,31.554570885622287,310.23163492188377,18.276298850297522,47.63029650431671,37.22322155923363,C,B,1
Single,Mental,Black,Brazil,E,A,-112.14689386328043,B,-18.470099886214182,75.88708390376473,-33.98113716307406,80.17687617551582,112.86550446229955,D,A,1
Single,Mental,Hispanic,India,B,B,-100.13608968143724,E,33.86604021075914,71.27626615824984,-57.684743241973194,-84.25993311849275,23.783012218951693,A,E,0
Divorced,None,Other,India,D,D,-8.632385256517283,D,-29.64674702189037,78.25014334421235,21.83704985898423,-76.62479592545934,-285.2441412109672,E,B,1
Divorced,Physical,Black,Brazil,C,C,-256.16096696611044,B,140.64733074303166,26.10014747205739,-73.25513914585947,-171.90915668213924,1.4564532017519334,A,D,0
Married,Yes,White,Brazil,A,B,20.45416642545847,C,78.4578907682518,39.57592018285014,-19.059871664430858,16.02056659433967,-0.9999800707876809,C,E,0
Widowed,Both,White,US,D,D,213.87838526809765,E,3.4106219041993104,-173.20172500354533,-89.77737927003679,129.48963389890437,-28.999132010986262,A,A,1
Divorced,Physical,White,Germany,D,D,-80.897906734243,B,57.04497330547128,12.167463318619573,-21.109055974883432,-67.25391584871772,172.86112993150553,B,A,1
Widowed,Both,Other,UK,E,B,114.39696232157948,A,23.434823898332922,58.78292826284741,-68.9988869708795,-115.27445945891195,-136.58241606676341,B,B,0
Divorced,Both,African American,US,A,E,-87.50527039417145,D,-156.96708601265323,-169.9496577296808,197.322550727242,-72.03877117428456,66.37345672800771,D,A,0
Widowed,No,Other,Other,E,A,-36.38872783726373,B,-36.564072425685296,47.40479169703492,97.07436749408772,-103.910500126285,-46.75279237614503,C,B,1
Widowed,Both,African American,Other,D,D,-74.00410295169361,C,-53.29643787234538,91.79683260648649,145.05852803270275,48.93928297086473,-17.529874091044835,A,D,0
Widowed,Physical,Black,Other,D,A,-50.33598330460839,D,-115.16215568230017,19.79136539640046,22.005887844712973,-59.46750640661392,-36.48954502113362,A,B,1
Married,None,Asian,Mexico,D,A,-14.538568949778382,C,-44.53852909350923,-188.97863239162808,166.7946470955773,-5.471584073789921,-49.612574131910634,D,D,1
Widowed,Both,African American,Mexico,E,B,-90.59627005545171,A,39.82418338451671,-33.29044977431561,-69.74789280482166,-153.93487177266897,-73.31629434881187,D,C,1
Married,Physical,Hispanic,Other,B,B,96.29375790244559,D,70.60076402616785,-66.00486724653916,47.69492725295929,16.322687451082665,92.03515323691757,B,A,1
Married,Yes,Asian,Mexico,E,D,26.747886881161868,D,38.516453270804796,-53.747529705832775,-32.148170430119194,-61.419181169046745,28.0916939766061,A,A,1
Married,None,Other,Other,B,C,9.252520089118246,A,-34.65700364796211,-44.00906546918496,68.45923397857202,-78.6728686546384,138.91778206070146,A,B,1
Single,No,White,Brazil,D,B,16.37054081948671,C,91.58446657019944,-62.18761654411337,138.41507301250113,131.7493500933239,-116.23691517950611,C,D,0
Single,Both,Asian,US,C,D,76.64143970493899,B,-257.4791792304941,59.05752410226277,133.3738880948204,64.95843575811048,-69.18991341822849,E,E,1
Single,No,White,China,E,E,13.726325461961283,B,179.67766571572335,-91.05196828427663,-114.27148313543655,-151.24362163549495,-146.41260123487857,D,E,1
Divorced,No,Other,India,B,D,21.41879880507691,A,-75.45209011791722,113.00196396490507,-81.34080600143253,-55.243158034459746,-40.000877123241565,D,B,0
Married,Physical,Black,China,E,E,-202.92053848228116,E,4.739604493395434,-130.16108082815722,28.072692933280326,0.32565956802679413,-36.64154058457194,A,B,0
Widowed,No,White,Brazil,B,D,-214.7329302504852,D,-50.9959067598973,64.44236350448276,-106.81715854551959,95.93084198205312,91.49731144940903,C,A,1
Divorced,Both,Black,US,D,A,-127.22518297904514,A,-148.68427650369296,-84.45036826080012,0.7313363744577958,-29.08810650470314,66.0355368511758,C,B,0
Married,Both,Other,China,B,C,-64.92850327620148,A,8.184461230022807,-45.67893714124354,-40.74784392484258,5.744086989566841,-13.439024901935905,E,C,1
Widowed,Mental,Other,China,B,B,40.84195471217805,D,18.56219631235935,9.69383049989889,-21.030960746183037,-82.730437018874,-70.91117647063403,D,E,0
Married,None,African American,Brazil,E,D,47.89243538251763,C,154.31230785699088,-2.362179596923988,33.96189759613325,-4.693166983931373,11.10629783705552,B,E,1
Married,Both,Other,Brazil,E,C,-140.73081430657734,A,-19.67977565757681,150.91329092088753,55.20202674354536,-110.91811343567363,148.3945617778544,A,C,0
Divorced,Physical,Black,India,C,B,67.07721150222844,A,230.97675109510382,-180.37550649822492,-96.51521222697454,-39.234086115517606,-27.76998934345362,B,C,1
Single,None,White,China,D,A,14.137910671495352,A,44.40909182309333,79.3539185659062,15.040111911964354,25.76097526328338,-20.303809496088114,C,A,1
Widowed,Physical,Asian,Mexico,E,A,-42.04480665966667,A,-153.99258298629735,-103.26184203129345,47.55444175504665,18.834598741556775,160.8613725015138,D,E,1
Single,None,White,Mexico,D,A,35.38867078893572,C,65.65929577817506,7.625182844366914,-233.3494945306441,-50.01624229191655,-3.0716706347822496,D,B,1
Married,Both,Hispanic,Mexico,E,A,79.72744100985365,B,5.614836821362803,-55.02571719695442,-69.77730813392931,83.54945177786009,-211.55583215038467,A,A,1
Widowed,Both,Asian,Mexico,E,B,-83.59524055325824,E,-132.07031644869477,-25.299570294652057,-122.42740428696519,-4.100513732858958,58.908076442251165,E,E,0
Widowed,No,Other,UK,D,A,-87.7303414867251,B,-14.399026744758595,-24.466070105922483,73.25248859082775,7.803237874561374,-48.63886648850435,D,B,1
Single,None,Asian,India,E,A,-67.37906365258708,A,-19.54477657711261,61.30572369046229,112.08806926523198,172.1444215747384,-117.14258442759642,A,A,1
Divorced,Mental,Hispanic,Brazil,C,B,-73.61767797191635,B,18.99258216189881,-43.41807909292206,37.55272581129323,102.1480887858494,133.17359180020313,C,D,0
Single,No,Other,Brazil,B,E,22.653736359699895,C,159.1869811380739,-90.76424193526529,36.64826035304689,173.37557160889347,13.391484394709687,C,A,0
Married,Both,Asian,UK,C,B,5.421784151755708,A,139.48600645944103,57.438917260911495,-185.81208860191123,239.53129676392302,139.65919777515373,E,D,0
Divorced,Physical,White,Brazil,B,C,-27.04396481457274,D,84.08994719471221,-30.3803320082178,31.054407811873368,-78.1397314065283,132.70659794581374,E,C,0
Single,Mental,African American,UK,B,D,124.19528061644188,A,57.68612433734693,1.6505995236419082,51.14313550303231,-1.192817991174458,-207.85075700468417,B,B,0
Married,Yes,Hispanic,Brazil,A,A,-60.5832126188571,B,-108.79586729885207,-46.60123150511214,3.6023150827136696,-14.08964689234933,-12.547006197764327,C,C,0
