age_range,SEX,ethnicity,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
18-25,F,Other,No,D,A,C,-150.25009746837597,C,43.617887570426376,-28.88185958041804,D,-8.63232434295365,123.9349013227836,B,-159.03901596865677,C,0
36-50,F,Other,Mental,C,C,D,-70.44831236871845,B,15.457890804567874,1.9441586588408908,D,-63.093577140863175,20.840499457808885,E,-52.394651259303096,C,0
26-35,Non-binary,Black,No,B,C,A,93.79996404540792,D,-15.93682871095479,199.62628550067848,E,-137.3596946490014,-54.207959885730936,C,-6.825526507666179,D,1
18-25,Non-binary,White,Physical,A,E,B,108.83940756451267,C,-144.47022842969756,39.86265933560604,C,90.44575497947626,-81.80633532751031,C,58.158755809039455,B,0
36-50,Other,Asian,No,A,B,C,33.00972624589067,E,130.67436550743267,57.10414284731681,E,50.74827161198655,-6.132385241359716,D,-60.7767574537611,C,1
65+,Other,African American,None,B,C,B,59.09760423353648,D,61.48948653605988,-66.13589740061823,B,-139.28614897916566,-76.06174961267217,A,159.61570736750463,E,1
65+,F,Asian,Yes,A,D,A,-0.07199265627006612,A,-113.1453979430188,-1.622320203776884,A,-122.82157997720107,202.873227570955,A,4.846739172652128,D,1
26-35,Non-binary,African American,Physical,A,E,D,-5.639743577255952,C,-65.54195404430162,-52.286799283506205,B,221.01131853254196,95.30381089713474,A,-4.080048693078962,A,1
18-25,M,Black,No,E,A,E,-55.024006065539886,E,-42.5834580521237,-103.45315099036189,C,-71.6588168161425,9.114616098428357,D,-78.17204896552845,A,0
36-50,Male,White,No,A,A,C,-193.64743217049042,B,-193.81552788728825,-130.78025086318814,C,62.582238722320014,-54.23252465797387,C,-48.66009632444994,A,0
36-50,M,Asian,Yes,C,A,D,79.8623468664542,A,-139.52118739456589,81.93416922325247,A,-167.17040742088162,59.18883382317903,C,-164.7394027499355,D,1
26-35,Female,Asian,None,E,C,D,36.595396433431105,A,35.20464060561982,145.67880131810213,D,17.078192058434833,0.6349845754325961,D,-4.559775404857157,C,1
51-65,M,Hispanic,None,E,C,E,-145.1789427537049,C,-4.753586013271447,260.79127314010384,C,-22.270716304953506,-6.829654473248689,E,-15.609539054710611,E,0
51-65,Other,White,No,B,C,D,52.324385406461616,A,76.98171167255865,-18.905480530544803,C,-127.67146270334695,-130.14364764783147,B,195.6854208542375,B,0
51-65,M,White,Mental,D,E,B,42.10983409856447,D,-6.158712904697579,6.189620440577749,E,-29.1413801817091,81.63430846779022,E,45.93245733362869,C,0
51-65,F,Other,Physical,B,A,A,-68.84792229506452,E,138.05133771192297,151.912080811469,B,170.97945068224774,103.2921375258358,D,-22.966740798906596,D,0
18-25,M,White,Physical,D,E,B,55.65666144980693,C,119.42587690908874,41.84224110576645,E,141.18608962497424,-105.50413870207174,D,10.535672621224624,D,0
26-35,Female,White,Mental,D,D,A,-88.34993830481585,C,67.7923201625917,-40.36130244922443,A,115.18241378243775,-110.27771260453785,C,-21.923078010932105,A,1
36-50,Other,Hispanic,Both,E,C,D,-55.327564979793564,A,17.965700259833664,97.11212362550509,B,-65.15459145074125,181.82557401791323,B,-109.62657393875237,C,0
18-25,M,White,No,B,A,D,186.37503140457895,D,-36.733183829498024,-137.94853168822164,B,-13.129999810507911,-17.702884842416246,D,6.775712980637209,C,0
51-65,Female,African American,No,D,B,E,-147.3592783365893,B,-72.70418889961732,61.600820078615534,C,-0.0005783575606433513,-86.45072878784138,E,-16.280149459639087,D,0
51-65,M,Other,Mental,C,A,E,24.760599776346297,A,-53.743982533345815,-40.376629907285974,C,-171.85728891548564,-52.60411770008322,C,74.4189132825491,B,0
36-50,Other,Hispanic,Both,A,E,D,-89.56690963272482,B,118.78970116403984,-263.8135402820262,E,-94.61915061267861,-34.47790364367569,B,86.59476553732934,D,1
26-35,F,White,None,A,E,D,-149.97183815176746,D,-43.065546363471235,80.32701703361231,A,-12.222265984852134,108.93054065913242,C,0.5121874308224237,C,0
26-35,Other,Black,Physical,A,C,E,85.50011712989455,B,-128.4508043320677,68.05098940881788,D,-95.22085238494313,62.237872517824755,A,5.510377511293107,E,1
26-35,Non-binary,White,None,C,E,C,-51.060176854271035,A,121.21199751521989,36.2230918653281,A,-265.41655242750454,-121.0235302162463,A,98.45921172102032,C,1
51-65,M,White,Physical,E,B,B,-6.715109662151264,C,78.27390337869961,2.276478604888527,B,-47.71279238289675,-1.6863460095932519,C,212.34035011565612,C,0
65+,F,Other,Both,E,E,C,51.85052990150679,A,-178.66656391102242,42.62862790286589,C,106.00013853442634,-13.21754873329041,A,121.57843135253736,A,0
65+,F,African American,None,A,E,E,26.1653035081055,B,-13.753391898404441,7.063067438247869,C,-179.63782605313148,-3.482329992215442,A,47.93728284949964,D,1
51-65,Other,White,Both,D,E,D,91.05919040238905,D,-155.70895070713672,-118.78302668272744,E,11.341355153521265,-120.84360010902027,B,129.81120967993903,B,0
36-50,Male,Asian,Both,D,C,D,-134.83640218068115,A,-35.89372110991267,47.31376258233119,A,-65.26501681464255,-43.5786927967046,C,26.64872206412552,D,0
65+,Non-binary,White,Mental,E,D,D,-55.28916540759333,A,11.916098055702967,-84.97112548534683,E,63.21109824502512,138.93491769621582,B,-8.854700977471284,A,0
18-25,M,Hispanic,Both,A,A,D,77.47297870230528,D,63.04133779825612,9.93568039995774,A,124.10278699281973,22.82563437961255,E,-259.4055466410441,B,1
51-65,M,White,None,A,E,C,-82.81657356097234,A,58.74856269910646,76.82385009320781,A,5.349516994655263,-64.7585270004124,C,-126.16524909716628,A,0
36-50,Non-binary,Hispanic,Mental,A,A,D,143.67835697134333,C,142.73765804701483,21.531562214333807,C,17.977115314329666,77.45470525575313,B,-10.87832893380681,C,0
26-35,Male,White,Physical,B,D,E,-50.445015769217115,C,178.33340802712289,-36.23542918229555,A,-2.794215128086612,131.9036656669923,E,-16.330047714056974,E,0
65+,Other,African American,Physical,B,C,A,2.2207499159826853,B,130.39651299007494,-9.18454821021769,C,-48.44388603916812,1.5882379098038781,C,83.50606966659662,B,1
18-25,Other,Other,No,E,C,C,12.801908725047648,C,-88.50910928055087,19.733446479516896,E,-75.54024814481541,-114.83467581500437,B,23.875004776253547,E,1
26-35,Female,Black,Both,B,C,D,40.926306034008974,E,70.52525960518315,51.026157238777735,D,-93.89578642931372,-126.58430343285887,C,105.85172309047121,B,0
36-50,M,Asian,None,B,D,C,-95.68394191642268,A,-5.217565672519914,78.82962964088344,A,-7.019429034156792,105.2242088428964,D,-34.38348351354242,C,0
36-50,M,Hispanic,Physical,C,D,A,25.54017700206488,D,-70.1145212336001,-76.09096519757345,E,50.01569263542075,-52.89879790219256,A,-95.27465567619936,E,0
18-25,Non-binary,Hispanic,Physical,A,C,C,256.3213751359086,C,-5.494535115178591,77.88103287195356,C,-76.75659578319116,27.23317353749326,D,56.44183964147722,E,0
18-25,M,Hispanic,Physical,A,A,A,115.23604415775617,D,125.80300709509926,-101.5996480883769,C,79.94934738909949,47.91137043672351,B,212.24976623206487,C,0
51-65,Other,Hispanic,Yes,A,D,E,-17.7161646697681,D,-10.870091771784786,27.156926575236362,A,-35.52132659164555,-26.947971056138325,E,-186.91983580095834,E,1
26-35,Male,Other,None,A,E,C,13.98381743715398,A,114.00930382121295,-87.2985203608197,A,53.053116566962586,64.66646698772644,D,-56.50409033319011,A,0
18-25,Male,Other,Both,C,E,A,9.071732374086524,D,-117.27196996437767,61.297334916214986,E,204.4847190557831,16.837307659577476,C,-24.195943694228834,B,0
26-35,F,Asian,Physical,C,C,C,4.732212650654553,C,-54.002437964044745,-87.7259892838265,D,-2.376677326116664,-159.12237895567702,D,28.13241820924973,A,0
26-35,Female,Hispanic,No,A,C,B,-110.37690463720476,B,-27.902155188954296,-137.3723457676291,D,-6.306578108630768,79.9993959827457,E,-66.27986830751843,A,0
51-65,Male,White,Yes,A,B,D,39.48375522487763,B,-141.14533497841987,121.40618273745858,A,-27.47870470732503,53.72716742859232,D,-201.28903668499422,B,1
65+,Female,Hispanic,Both,E,C,E,40.711037568589205,E,-162.87673667262615,25.206343006536997,E,-80.51506144097635,89.97829510771473,C,-134.0674989484773,A,1
36-50,Female,Black,None,E,B,D,31.35395896981698,D,-44.30249297297132,293.439156771415,D,-45.46262147415552,80.79165041522025,E,-129.96487830601498,E,0
65+,Male,African American,Both,B,E,A,6.276968609517605,C,-76.00437079217828,-24.304944473648085,D,39.062178311326534,-171.48507254928032,D,-12.790065814940322,E,1
51-65,Female,Black,Both,B,A,C,27.186243793637555,D,-25.86303920919475,10.81332030919154,E,-26.561834613555398,115.89983280100051,C,-150.52605222407712,C,0
36-50,Other,White,Yes,C,C,C,79.78169264875,B,5.066231957724642,39.67620323225978,D,11.048015776386762,178.71060685133412,A,62.489505690147,D,1
65+,Non-binary,Asian,No,A,D,E,140.43524663044556,C,-7.569792467111719,109.90801494046276,E,61.88664208663408,15.482128951165949,A,-11.800986516948491,B,0
65+,Female,Hispanic,Mental,D,B,B,-2.2805523457925645,B,27.39840995921937,44.67985212209271,A,44.68019679568115,-256.1486424382032,C,-205.19359041155104,C,0
26-35,Male,African American,Both,E,C,C,-134.6670733705986,C,-6.4309956474281895,-16.52414002255718,E,-93.19167644137076,153.79520822776672,C,6.650549589673872,C,0
36-50,Other,Black,Both,B,A,D,-37.52520348854617,E,5.658569205958022,-51.84787108861979,E,262.20132177138333,-100.37201592131359,C,200.41484756683698,B,1
18-25,Other,Black,Yes,B,E,C,186.0011118059575,E,-168.38805505812468,-56.03164800438319,B,116.31906594227259,-107.332561154436,B,76.16629119215627,C,1
65+,F,Other,No,A,A,C,109.82104491925016,E,-68.50208404511442,52.86973759748156,E,-126.4510747951947,103.20868951392387,D,16.430651116063856,C,0
18-25,Other,Asian,Physical,A,B,E,-66.08385403767227,A,64.85537505811077,-36.34969106210883,E,86.8687638006251,-124.65184069613193,E,49.83482833509875,B,1
51-65,F,Hispanic,No,D,B,D,165.624165375511,D,124.21586044789893,47.0248002621006,E,113.07229174387639,-51.29144533820921,D,7.12548825639222,E,0
51-65,M,African American,Both,C,B,B,37.983601696232625,D,-69.72724418762435,-2.608586114660466,D,43.08448954561011,70.82609576208135,B,47.65070159723746,C,1
65+,Male,Black,Physical,B,D,C,218.31774384331428,D,110.4955072589523,164.70339933667358,C,-46.21005834367067,-87.17583761635464,D,64.25085827403424,D,1
65+,F,Hispanic,Mental,D,C,B,10.447490343018814,A,78.44644326980799,-94.361057527466,A,68.336881453434,-1.3740133504551015,E,54.67818095049006,A,1
26-35,Male,Other,No,A,C,A,-134.9059953665318,C,57.70879219850801,8.615989946161553,B,33.94158818815299,-14.928588504964655,A,-20.693999207851665,B,0
36-50,Non-binary,Asian,None,B,D,A,13.907849334463007,C,-157.8591187349041,85.25449090496575,E,-91.25311387107455,12.315139744220003,D,104.50756325171689,A,0
65+,Non-binary,African American,Physical,A,A,C,-21.360704236751467,E,71.80505434027816,171.52575013573164,D,76.32271342042985,-200.93011377470748,E,-68.06908118459725,B,0
26-35,Male,African American,Physical,A,D,D,159.47157868102744,A,-84.38774599187187,-112.51142894722774,B,152.64827877784032,-16.24531288680912,E,-37.790022751889545,A,1
26-35,M,African American,Both,C,C,A,-9.93013980697815,A,-74.41034916398903,-31.614439783822856,B,-155.4964828705018,0.05805719642935933,B,189.28165332072132,E,1
18-25,Non-binary,Black,Mental,E,B,A,-145.05863749935259,D,0.872639523357391,135.3162861132259,C,-34.8008988414388,16.466822715759257,C,-50.2578479520271,E,1
26-35,Other,White,Both,A,D,B,7.184942054901394,E,100.51398176799336,10.167780174944543,E,197.4613742426758,168.54622972499473,E,-73.1024819372496,A,1
26-35,Female,Other,No,A,E,C,-88.40655710266977,C,19.62963274439175,89.87677492737323,D,-96.98672295544701,32.611604370703255,B,7.878546053775917,E,1
26-35,Other,Hispanic,Physical,D,C,B,-105.68646061123526,D,-6.569535543699367,121.66008110731362,A,8.42253997821857,-5.35245696958115,E,-77.50978633902751,C,0
65+,F,African American,No,E,A,D,-54.04745396107092,A,13.612266078767538,20.138481594291914,B,103.7552087203642,-8.687429098317393,C,13.007412553731557,E,1
51-65,F,Asian,No,E,D,B,-70.10281707640497,E,-112.00453842518104,89.70079506454053,B,87.05902964726829,-206.02401013097298,E,40.03755004397374,A,1
26-35,F,Asian,Physical,E,A,B,-155.5108365136099,B,180.6734362973831,48.18276363946171,D,76.07473458955552,-43.595322336034734,C,215.90873767782674,E,0
26-35,Female,African American,Both,C,E,E,-1.1736948616692748,E,-153.04003669401135,-93.91083206313408,D,37.099782731386874,-11.981869140743159,B,-126.02610056629182,D,1
51-65,F,Other,Both,C,E,D,53.38711432682972,D,-65.31975087405671,119.99221925673287,C,99.7466281888519,-76.38256586549579,C,26.288813745283647,E,1
36-50,Female,Other,Mental,B,A,B,-56.06737097162623,B,-40.3719038142438,-47.46205782723189,A,-126.48998498002253,-68.64369909972746,E,41.74736866657915,C,0
26-35,M,African American,Physical,B,D,D,-10.283191452639958,A,219.11134558216384,120.63435503909754,B,-88.68779286562417,-112.81740621751717,C,-19.385680518321195,B,0
18-25,Female,Hispanic,Both,D,E,C,-156.43292751304588,B,25.59512738493291,58.32790146644413,D,37.56395963967565,-4.379353537297324,C,-91.13213148116903,E,1
36-50,M,Hispanic,Both,A,B,D,6.965304625172881,D,-14.99647269957933,147.964882918893,D,-56.396653790787774,5.241395695358507,D,-167.2018378441302,A,1
36-50,F,Asian,Mental,A,B,D,-42.348105003290094,C,83.71832998169945,2.1130943161350624,C,88.05837763430786,55.2721705277381,D,82.0384562091525,A,0
65+,Female,Hispanic,None,B,B,E,7.767020302323003,E,71.74877443688214,-106.67774535062978,A,-158.04643021335445,-4.286148851621981,C,-219.01544430969494,D,0
65+,Female,White,Both,B,C,E,-172.24945737332166,D,90.53839799426996,21.307617532818966,E,-72.5354119474105,-68.92748627269005,A,-22.284193207704504,A,1
26-35,Male,Other,Mental,D,C,C,192.50036591278663,C,-13.944102916289028,-131.25792751548616,A,-226.19282650111745,-124.37532769347249,B,84.71596459617669,A,1
18-25,M,Asian,Mental,A,A,B,67.73038855201075,A,93.02402707024375,-116.07606022924656,B,-133.58385843116963,-18.430915998490644,C,47.16755059949862,E,1
26-35,Female,Black,None,A,E,E,10.906400176466072,D,-166.94545956876846,55.25725322924521,D,164.46245985636278,41.595942397003384,A,6.184105565913344,E,0
65+,Female,Other,Yes,C,D,B,-16.038069380431583,E,156.1578438036337,123.33464202727664,E,-6.326096292804792,99.28965812974522,E,14.634011919075911,C,1
18-25,Other,Other,Mental,B,C,A,-3.3184101739586622,D,-39.963340058946606,-273.1561778968374,B,-35.69960078692817,115.81837297678901,E,-150.66002807185902,D,1
26-35,F,Asian,Yes,D,C,D,84.5962506635677,B,31.10577921183035,-203.22845501751195,B,-34.02959139413006,100.55048483068958,E,-61.30474083388506,A,0
36-50,M,Hispanic,Mental,A,E,D,44.986012299944136,E,162.1377336974371,-219.85904121123832,A,-97.44610248683509,-89.33009795914694,C,-87.37457583146238,E,1
36-50,Non-binary,Black,Mental,B,E,C,-33.52037920749342,C,-114.05574009351946,37.45231537518225,A,-2.939632728932953,202.0795420388913,D,-62.66544398476871,B,1
18-25,F,Asian,Mental,D,E,E,58.51065225893599,A,77.50537478731276,32.71971016161083,D,144.2066311834563,216.98336597691338,B,-208.83793674118073,D,0
26-35,Non-binary,Asian,Yes,D,B,C,34.11927447743708,E,-44.68913190587934,85.32949204346208,E,85.629578064803,116.65336304864773,C,0.3669539807498715,A,1
18-25,Non-binary,Black,Mental,B,C,C,-42.41392290894644,C,33.67096264701441,-26.38049814020491,A,-23.660221947828084,-99.80427431521328,C,-18.58758802507314,C,1
36-50,Other,White,Both,B,D,E,0.21694890245089576,A,-63.74209327418762,-117.07573840051522,A,14.877680220057826,-37.70587332328309,A,-103.15453624921427,E,1
51-65,Non-binary,Black,No,C,A,E,50.22659062757846,A,-89.45298232296533,42.3344813061879,A,-22.415707929988322,-34.26580492207189,B,-82.55177084849963,C,0
36-50,Female,Black,Yes,D,B,E,-2.8508007704474436,A,-185.2324950509927,90.42661194854679,A,-134.1816342333215,37.97249233256148,B,116.23160415618491,D,1
26-35,Male,African American,Physical,E,E,A,-78.2294730768423,B,-117.73587165878392,-90.03454911782343,C,82.6801685150277,-79.44084512927218,D,-23.71509020666032,D,1
26-35,Other,Black,Mental,D,D,C,-1.7213980740584456,C,-162.00174041177297,122.91723748393754,B,-56.24900802597514,-51.30501229507666,A,-125.84903755100531,A,0
18-25,F,Asian,Physical,C,A,B,165.4951978157201,A,-91.7893293957151,102.71226216718303,C,62.74777544796264,124.61854806703691,C,-78.16904004348932,B,1
36-50,Female,Other,None,C,A,B,-117.10890661376597,E,-181.31762941109147,128.598768497276,C,-5.755680879506029,21.756850917349194,E,-108.86709313595043,E,0
51-65,Non-binary,Black,Yes,D,B,B,139.30139717070068,B,-110.04301809247976,76.36824914792817,D,85.34345370750691,196.95912127893385,C,74.6330473578071,A,0
26-35,Non-binary,Asian,Physical,E,C,A,-112.79587583479471,D,27.34430869272097,-43.73783970266155,B,-70.54653589180941,8.838441972481705,A,-4.651060707668159,A,0
65+,Female,African American,None,C,A,E,-9.877379397316185,B,-28.021366643027907,-39.60065542017384,C,-29.996712439059504,-72.61892424410678,E,9.411367220119738,C,1
36-50,Male,African American,Mental,D,C,B,48.05615387841483,C,160.3561217431279,-39.08270376052449,A,-51.71755246757702,4.410280871474591,E,28.328271418236277,B,1
51-65,Other,Other,Mental,A,D,C,79.2050972931115,D,10.576336891690199,64.07920231846894,C,-6.575964083819308,-141.0028556843347,C,160.35361992631894,A,1
36-50,Other,Asian,Mental,C,D,C,-104.4703671929351,E,-145.43387292612516,-140.1365724714601,B,73.61236732310506,-63.25959096596062,D,121.55417119105584,C,0
65+,Non-binary,Hispanic,None,C,A,D,-205.21662692056083,D,-68.84008593489236,-65.84590113414184,C,134.12700860934783,9.181937766632496,C,141.06443852228324,E,0
51-65,Non-binary,Black,None,C,E,C,-155.2597894264487,C,-61.3607569204713,-4.183478982586022,D,0.024824094073542413,-105.01404539253008,E,-127.22742905334232,C,0
65+,Male,Black,Physical,A,D,A,51.286725342936755,A,14.013428768369588,48.95213028798883,C,-95.49791652912023,-3.8896170755669326,E,-105.96594605962106,D,1
26-35,Female,White,None,B,B,D,-62.938710830346004,A,-6.740815509473584,18.883647229156107,B,32.32758932259573,-55.089956294146745,C,-57.15014773813814,E,0
65+,F,Hispanic,Physical,C,D,C,0.030927361996943317,A,22.39165262369237,118.55758353813582,C,-188.9821336027473,22.97367489354927,C,-116.1936858229963,D,1
36-50,M,Black,Mental,E,E,C,-151.70138788313483,A,-144.95292487718174,-286.0096250185751,E,-11.016242801111211,71.6577656367948,B,49.59217720901215,B,0
36-50,Non-binary,African American,Yes,C,E,D,132.17676580815754,E,237.14145000826136,19.599865744748534,A,56.93507287675711,-33.12253610324055,B,45.06636012545183,A,0
26-35,Other,Other,Mental,E,C,B,65.12407829013186,E,4.576761264314513,-89.61695559066804,C,38.05096768897703,-99.81195960032116,B,22.797525829920666,C,1
65+,Non-binary,African American,Mental,A,D,C,130.26540467169866,E,-50.41582041906077,-100.03819235135066,B,-19.151951003694663,78.5030595194559,D,119.78730617065408,D,1
18-25,Female,Black,No,A,B,E,-0.09192297690166204,D,-55.07808858552935,-14.383578344204698,E,-12.475445173116047,-137.14214496279402,C,-26.20363989722539,E,1
