Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
M,-54.32881839878587,E,A,D,-38.738624351049275,-92.60006551691808,61.08480233297523,C,B,D,94.26134425758109,29.333558313084424,-176.46710528363275,1
F,26.104260239387894,A,B,B,46.25591073160475,25.21898340164766,118.04465377101914,D,B,E,-138.07152857761338,-13.906123365164468,-34.8447094505329,1
Female,29.513242370588145,A,B,E,-343.2813278683582,-32.11293866022499,-151.66610468965473,D,D,D,55.21064457040568,138.73840763125483,-66.36690694345393,1
Female,142.90779480009184,D,A,A,-6.2622726218105855,156.42179883183306,-11.545192049738901,D,B,D,19.173817205605612,81.13161062831587,74.66078949872302,0
Non-binary,-128.99063013244293,E,A,D,-88.47157329416511,205.26692947277155,39.31376513240483,A,D,E,-141.31976562556378,-13.993219206223328,-153.07861280866084,1
Non-binary,-172.49481836884135,A,E,C,-190.94564109261935,154.68777082926675,-6.774264163386197,C,A,D,-154.43389129955364,99.24692411681963,19.189338739286583,1
Other,-36.79882922165057,D,B,A,47.13714473640962,-145.14520320548175,-81.83606418610655,D,D,D,117.14921684203381,-125.79053999083376,109.38465923225,0
Female,-28.339741481383356,A,C,A,45.81772253361741,85.40456982171175,140.77682970684816,D,A,B,2.778338991330555,-21.71766548056773,53.03210195061122,0
Non-binary,-46.234651665820905,C,A,B,161.59533360360982,98.07975572102538,-60.90336453489877,B,B,C,-46.94451384325178,58.38148575881357,85.20724241359422,0
M,284.7340005055564,C,D,A,95.09024221273727,41.53667021448085,52.636181441763874,C,E,B,184.64280946068757,95.21107560789733,-29.799213029700088,1
Female,172.25091656755984,A,E,E,-98.51512654368486,19.267014721065582,2.469357201563531,E,E,E,-10.432418928882793,36.75719784909581,53.7576116426248,1
F,-92.77739169657626,D,D,C,68.7570488310177,-56.28278871702287,-30.395136748968028,B,B,E,-68.97834318615075,-177.38547930050007,-12.141128105836776,1
F,-52.481996390797306,E,B,D,73.34333826126021,-87.82202048689425,98.69616616700601,D,D,D,67.14403767754698,36.04328248799374,-83.14613024119026,1
Female,-141.42862923312666,C,A,C,-51.366499704405975,95.16100345809642,-178.8580332949503,D,A,C,39.96460229776582,-19.130867763109116,-35.283230892988435,0
Other,-154.84754537516045,A,E,A,163.43537644423532,58.14236829021979,-15.342013119681605,A,E,D,-174.32517235300395,-73.13674318956215,-131.76694394454657,1
Female,-103.42269295392485,E,D,C,-35.98354911794265,-63.47313987292882,109.54850178939284,D,D,C,-31.96006428365471,148.36831168325878,-31.897970756598436,0
Other,-108.46518308255666,D,E,B,42.29535566169006,-82.00215196761688,79.29201294260135,E,A,D,-121.77857014069664,-8.658747411404459,52.6313650903277,0
F,8.562829966455714,B,D,D,-78.25395637492566,-0.1830778703338679,-159.42974408853672,B,A,C,3.0770607570663366,25.954322896161536,94.85880683630204,1
M,40.24363092241404,B,A,C,-149.19629709757558,4.340700344753961,115.76808508541289,C,B,C,-66.3615074154906,77.61308967527214,-123.6289733762098,0
Male,8.955755738656338,C,B,B,-47.47696118272222,-48.861743419460204,-52.662475033003055,E,E,A,63.97506980211519,102.97081514502639,-65.49291494021729,0
Male,-104.5233728533597,C,D,A,33.353403393733046,-83.46612631391709,-19.522825503861185,E,C,D,62.661050686540534,-22.587977748295142,10.271367721309955,0
Male,135.32036579327334,D,B,E,49.326644143247414,17.23478267904991,163.07965059209673,A,A,B,69.26591150333607,24.65984820367272,44.98050582588236,0
M,-137.66984924613445,B,E,C,10.461815495105107,-121.51659084677516,175.58584187182979,A,C,B,41.84034842301413,45.06430967619961,-25.669091695816526,1
Non-binary,70.0898639256474,A,C,A,97.42720462777211,-41.966405594515734,114.71930067161853,A,B,D,156.1518703851058,-23.97216862745497,166.44959169914836,1
Male,-64.66589853288345,E,D,A,-191.86075332664151,24.06602798209098,-95.0656176176982,C,D,C,116.34608017842997,41.2012985844161,46.451805674632496,1
Female,-21.76397791572756,D,A,D,-5.745653777668445,-143.3325661341697,-154.73205518359612,B,C,B,-100.46951147018697,-123.11817127192009,18.20474723219698,0
Non-binary,40.00879970104546,E,C,C,48.603166702170924,235.36426405674348,47.95340635144776,E,B,A,-161.43124821156786,-38.42575085117514,-20.698466275371622,0
M,-26.915319180281788,C,B,D,-144.77945386483339,33.04203305875168,-25.875282323464234,D,A,D,-75.60378936923661,31.024372415287782,34.83434634291744,1
Non-binary,1.731303365552812,B,A,D,11.93887258802982,-104.73338067825743,76.14079180617776,C,A,D,120.75615369181862,-216.25220727150358,-63.117626432517305,1
Non-binary,-44.260358951920914,D,D,C,249.42863042326334,-110.279806365203,-46.19537754810052,E,A,B,-138.2879326439881,-16.137823922240425,150.69712889740188,1
M,-14.658388237704708,E,E,A,0.9844194023290948,-18.08770429310532,63.76992243673216,E,C,C,82.97330082189387,96.03662674932313,-151.76884780266332,1
F,-120.66009967298183,D,C,C,-87.79246384496979,-18.51475040141907,-121.954054860858,A,B,C,35.146604313911006,218.79347331298908,77.8095272350631,1
Male,-40.36866604613383,B,E,E,74.73648312601698,-166.45551732800854,-105.33968763482926,A,C,D,-69.6681191484139,28.405355704986672,-35.07983917868459,1
Female,100.88342423105267,C,A,C,11.533385961857611,141.346162077909,-74.45184155836387,E,E,C,-157.4253120422554,-87.85740632208376,-99.34946674038875,0
F,173.4581874051934,C,B,B,-5.861748353500716,-163.16162970477234,-144.71724390832387,B,E,E,38.79143003376661,-145.06380098271603,-37.42180995121415,0
Female,40.3989665995998,A,D,B,-25.436414927738426,-9.45538052347872,78.36642788347432,E,C,A,-94.85090749120062,-42.22669225244942,86.49031049879031,0
Non-binary,-89.81425432188728,C,D,A,115.55366320279848,-216.65735256622474,38.49546253436796,E,D,E,-143.26904081093767,-20.75250602272356,-101.24564539282423,1
Other,-34.22003479169055,D,C,D,-13.352917439720224,-30.65268554521852,225.5444607842673,A,B,E,113.30978180866195,-8.763052976359615,132.5847309449342,0
Male,-175.26198099953245,E,A,D,-68.4317325411131,23.769415168795252,-79.42852392797258,A,C,D,-58.28404408493515,-51.06673005227588,57.17926326581999,0
M,41.79890088756379,B,A,B,-184.04268173275992,-29.51089557594806,-188.35171141642394,C,E,D,13.67674597664468,58.63437698806824,144.55489609267585,0
Other,18.47780692076125,B,B,E,-156.98459334189937,103.16300058990177,-111.41789174063335,B,A,B,-54.463438587259795,-86.94294181747824,120.6884902045795,1
Non-binary,-23.10885314183107,A,C,C,-49.105255459352435,-68.30995081494142,126.15701837907784,C,B,E,-3.4213098831643856,-151.64199769440813,-40.876636393325974,0
Non-binary,-76.79653670709496,D,A,E,60.30654696418102,-155.81912525889894,-32.736160639565945,B,A,B,-24.205747616174914,4.836812382934206,79.68769246762803,1
Non-binary,160.34101877360627,B,B,C,-19.469385807631117,-69.59068120647038,-41.27557680437663,C,A,E,55.046385919885886,-73.63742719963471,26.468737364754425,0
F,75.25607264607115,D,E,D,165.30784063146865,81.01122753620854,77.02045850832774,A,D,C,-108.79754501783275,197.25290310983294,-47.27920182850389,1
Non-binary,176.17014482997658,A,E,A,158.06785274841994,69.69806820283311,-74.1910418946863,D,C,C,-64.9196691473606,118.75963535703275,154.05947081482088,0
Non-binary,-146.32992518649732,A,D,D,-99.3777025180005,1.471422179076033,-54.5168893241884,A,B,C,14.86045175972756,76.68351779527909,-66.62023793874468,1
Female,-14.516646109063633,E,C,E,-15.974068674987093,149.57088858755276,198.192997830935,C,C,A,-113.0931743004987,17.996222262717687,-108.30861620464505,0
Non-binary,-27.254166285915403,E,E,A,22.59203430043,41.641893471916504,46.750305852953424,D,B,A,-53.11714958805346,-57.15251216779501,-8.12312555850287,0
Other,-58.48071295440609,E,A,E,-161.1182687942071,23.752031502843117,59.46813662838262,D,D,B,-43.918994270791586,-65.76957944970039,2.113312905326032,0
F,-208.56989078006382,C,E,B,88.53625789979696,-51.749640626039564,-66.65342282244991,A,E,E,149.6895573960278,99.75843306179742,-169.41031356802407,0
F,4.233388189264257,C,D,C,-29.523015596475265,-21.059294780592417,-55.72998010179631,C,A,D,25.88704932085852,75.1043580560626,-99.360393729991,0
Male,-264.71831212368045,C,B,B,-228.66234534185205,-17.20563584114821,-105.57712782636371,E,C,A,-2.7574524378598215,34.44818810968116,-120.41355805105493,0
M,48.05505280439819,C,C,A,59.73913147721268,8.44373380346114,-169.21793108620574,D,B,C,-53.19666452657552,6.0555272052985085,-133.09954211087774,0
F,-162.40562518432645,B,D,E,-137.12789777299727,-165.5203990031731,-4.020467796364973,E,A,D,88.2013480455919,114.35396925917442,48.116959171595184,1
Other,-178.23431502642535,E,A,C,-137.06025574459565,-178.22798962797177,114.17312950634772,A,C,A,62.64251954851463,-141.08199741034178,2.9707940342226236,1
Female,-163.04740272063626,C,B,E,83.29564288146408,275.0828476817096,36.17937930052015,B,A,D,-105.4742932425113,98.39325107824209,3.8815922640141123,1
Non-binary,127.01713638443677,C,A,D,46.662323368068094,156.17752660567052,-74.49477970468446,B,B,D,2.407804195824547,-109.30056525574685,-84.75007623388774,0
F,-28.581803010736145,E,D,D,-96.55462461652942,13.61804252161512,13.221358362921606,D,E,C,27.28860656870135,129.2348572850108,70.46649363175504,0
Female,65.6933325566605,B,D,B,67.17486852576728,219.62426655058022,-17.719217643483308,C,C,C,-229.5671392571164,74.71790321456044,77.26788774740673,0
Male,49.61602862347167,C,B,E,67.8734965088869,-69.21418164617636,-209.43638667038033,E,E,E,62.35442571944987,-2.3066134487113996,0.15761865991570442,1
Non-binary,-0.7059408662825359,A,A,D,195.64284615127798,-241.8311776227092,-91.41647365067394,A,C,C,-90.54025669694346,-134.3280811440222,28.135296566944046,0
Male,-1.9587930223408514,C,A,E,-9.561486530157083,-22.954749580126833,115.61906139643168,E,D,C,-54.78405456294942,65.6798536694851,-167.4946592248903,1
Female,-1.720825056230514,B,C,B,46.21409625890329,21.4211929331959,186.58422680272906,A,E,A,-65.75138047609647,25.12442257514744,155.02891119670934,1
Female,-103.96452120552613,D,C,E,272.7013350059915,156.75719394840604,248.95502650076074,B,A,C,-54.15425788638466,83.49955636139858,10.400646939316612,0
Male,66.98680352062972,C,C,D,68.81434404006946,-87.06356273800615,-183.73176032996926,C,A,A,134.48458180729625,-128.3969287782899,-29.241785614477966,0
Female,-97.39330277892616,C,D,A,-89.89326714889236,-140.96974588861372,4.106524952873539,D,C,C,-68.71051393623897,-156.30310051466813,-103.31632295386038,0
F,98.44876430134796,C,C,C,67.53627705483053,-40.080715685231475,10.470758541354746,A,A,E,-48.012886858389685,-23.099307089345913,3.5013771811068106,0
Male,150.51630857114924,C,A,B,124.52858570430784,47.518611176644576,-74.21485976293691,A,D,C,-109.40406111317942,83.75429854483103,4.088629971347548,0
F,-77.85606625121689,D,C,A,92.28172339154983,208.09993940207602,93.92366389830296,A,A,B,141.24083511675758,18.0936678150812,9.672053290541585,1
Other,-233.36925410800185,B,E,A,97.68746918573265,92.51060413431415,-98.26300678131933,D,B,D,-43.022946055591774,84.9762664942168,16.115215384884873,0
Male,46.932165020565755,B,E,A,3.0582597498660586,2.856023056569242,111.6071411964737,E,E,D,-81.72653321475713,211.2251207235999,-31.847176697576874,0
Non-binary,135.5293872183328,E,E,C,-95.98037712119974,-54.505466251146586,25.00832021444326,E,B,E,-189.0393585978187,20.08460243523162,20.75709516059131,1
Male,-89.85793826267178,C,C,D,160.49667991193556,59.831146804764735,-15.688725235157802,D,D,D,4.965729862219204,28.18292554292728,23.293723197408674,0
Other,89.15527831706088,E,D,B,-125.69807863542842,86.50424663287825,45.74162422872824,E,C,B,113.23182798147744,-12.982028921845723,115.24209768723284,0
Non-binary,-50.54193384920293,B,C,E,29.42450766330067,-23.16753597343928,78.23729231722264,D,C,B,-71.32304141587045,-216.79262300454428,-4.667087023492883,0
F,4.232865460785225,C,B,B,1.8174201837531039,112.25228583249896,-33.71364801184675,D,B,C,-9.704412073821873,-3.5785274513995544,-91.20343940274643,1
M,105.04463614549388,D,D,E,-87.32471243823026,-216.49338628278358,48.15847236689155,B,B,C,-29.782047113941967,-11.235973121723108,63.527786159749134,1
Male,-22.0502243857368,E,D,C,131.84939036240172,-64.82441900171114,-163.60541604626505,A,C,C,-77.9536764772825,-121.27383426154236,-76.65155963749305,0
Other,32.89702389306739,D,B,D,4.641707782762223,-79.36274447913364,87.91664171559844,B,A,C,-74.32735402265452,5.489234442252521,67.70900354982417,0
Other,100.38125826279168,D,C,B,49.79176889089524,193.36800492289473,110.3837832352786,B,C,B,74.10913831542801,-24.980870169837093,-105.98771882617102,0
M,70.30372707931392,B,B,A,10.892401210496141,-3.7378817361695003,-159.99575566068637,B,B,A,1.7461064229521015,-139.93139327388658,-41.03692816065543,1
M,44.365949896382254,B,C,C,198.14470565935622,59.18563723227939,18.65547843895861,B,E,B,69.28499843464274,-16.652173433393006,-84.71484940673373,1
F,245.04342740156403,B,A,B,-90.3242101414325,162.54549003696283,-1.1464179095536937,A,D,E,-56.72249062934248,-135.032761262022,126.79018873819786,1
Other,-120.06654233156564,B,D,E,-74.24313808988904,-235.0296321907857,-50.733437692778125,A,B,D,96.6855811860197,-118.82717145674026,-43.64758605832935,1
Non-binary,-199.2827061437945,D,E,D,91.33738258741447,11.672635472773203,-84.9908081908243,C,C,C,-51.284141495175085,29.295722864374913,127.83865503162299,1
Non-binary,-156.3466887137537,E,C,E,-119.7576606961032,156.1917117992868,-248.83661874443703,A,E,C,-44.99768080301399,-25.584039973001687,35.87249412285078,1
Non-binary,-79.0818818645512,C,D,E,38.18833841808071,-63.67101303006325,-237.72042534827298,C,C,A,-140.69190948801153,-42.65341698296588,-14.808508676894258,1
Male,52.944590077336805,A,D,C,-141.920372803538,-92.75631113104981,3.839257298810868,E,C,B,286.5723050132288,44.27903832835054,-216.375335538502,0
Male,54.75900174363038,E,B,C,157.07125869690856,1.013672743835931,30.720607152239854,D,C,E,-7.288080046581964,312.87561099757556,-27.664473036517233,0
M,154.6374466672843,D,B,A,147.7526105078406,-96.95554261530305,48.04757655694443,B,B,E,181.38369025424507,-201.46704269500702,-69.75916606729055,0
Other,-52.77202808407539,C,D,C,-106.60948285395435,92.53205771143074,42.99624496091177,E,A,B,-20.1043030624308,-28.104411307568466,-16.157966348160393,0
Non-binary,-27.963799366600696,D,B,C,-114.11405928720484,-2.7858718823822253,124.99957243836258,D,C,A,66.72998190552293,-61.808082873242476,229.066294481194,1
F,7.63752860894676,B,B,A,-22.712353428070212,-191.21708718935633,-40.62027321414444,D,B,C,196.20717074831958,-158.16311647980694,66.86920072757303,1
Non-binary,-156.9057869369403,E,B,D,-71.70710245164967,-54.71857175198148,107.49889307275104,E,B,B,-167.14006777425035,-208.49227023321046,-25.786813687210277,1
F,22.283218506393766,D,B,A,54.07246968855199,-69.27834981263233,-27.224760568239258,D,E,A,-185.39231848738618,23.409800469109634,95.40673797806934,0
Non-binary,108.4924582515054,A,A,D,-154.40210984769294,-118.57441441809986,1.3684525577861484,B,B,E,170.52842953689768,106.6216680028511,-74.93685200431437,0
Non-binary,-154.62229748371777,A,E,A,-80.02475284258279,55.30167684106886,98.67085716147459,A,E,E,115.62776975357392,-5.356636169890259,-109.07200666693844,1
Female,-129.0686419839009,E,A,A,-9.482864902716468,-40.45653836602515,49.760950555013714,B,E,B,161.81535958902248,-118.90005981463594,-103.82270109100347,0
Non-binary,59.29130506028789,B,A,C,162.28893089120794,171.9615883050045,-23.7458374062078,A,D,A,90.0098839040097,39.802666634607306,-95.76062828689949,1
Non-binary,-6.630243317663839,D,A,B,-26.899063976095633,-208.01169880561395,-26.188659418804793,B,A,B,59.464949218788156,121.13695412443298,130.1181666356478,0
Female,-16.63665246036621,A,B,E,48.736634571148144,-77.89402259756537,-7.133302733299055,C,B,B,243.17670802325918,8.383957397614228,149.57690222033332,0
Other,240.8995866612894,E,A,C,-76.56107816228194,0.34585049021773673,198.14049481554673,A,B,B,-126.55667792320075,-65.46315272231139,-11.234376780284498,0
Male,139.54612610534087,B,A,D,-55.032142213380254,132.12242080433882,102.31258167740343,E,E,D,-30.943083518365572,25.00717132244906,38.57746364763031,0
Male,21.967985333657705,D,D,D,77.34833002092704,18.678882111829193,-10.956704390690874,C,E,D,7.5428554480551355,2.9208772928092994,195.4213285995984,1
Other,183.28038485622264,E,D,A,98.77724291866022,32.34396420768466,59.53631705190491,D,A,D,-141.31525753928813,11.715078022285134,-121.61650115359075,0
Female,-49.90030033993899,C,B,B,48.137758024851145,211.2671316064052,-84.99005755056118,A,E,C,33.88925565017754,1.5410302143702754,153.7832681218631,0
Female,-93.80509549871213,B,E,C,74.3093535945453,-54.76158918368811,-26.717254358574237,C,C,B,138.09636113901365,65.15226054297891,20.428126719852347,0
M,-149.00638777352037,D,A,A,105.05210784478709,161.95856550565708,122.48054112225087,C,C,E,-33.5265777885647,-16.766355026632883,-97.01778877870652,0
M,-136.33681057070876,C,B,C,-85.29129241736044,-21.6949156543288,-100.04323952597798,C,D,D,97.50832501912849,173.36107830031122,-67.25468967280185,1
Female,96.1127875553094,C,C,E,-67.83270654782937,26.512506092346396,8.772660563186479,D,B,E,27.944859108402937,11.915302715776695,-37.841654579864084,0
Other,226.5017274703844,E,C,C,-112.22195411518668,-20.225632133304423,43.2757608669873,C,C,B,-8.942418292858118,108.36731825689544,-91.36513573416349,0
F,-76.22254365176741,E,C,B,94.17686251034341,-56.01379335023198,-93.05751330523815,E,C,E,22.26260009756379,12.187348402027993,-69.27634621016732,0
F,35.56591968787438,D,D,D,-247.2105545260014,-32.24784281628212,-258.9632394338801,C,E,E,-65.59579037826639,157.02547527515247,-137.16081808798018,1
F,-126.557013053074,B,C,C,-12.37711780972689,6.376651608383045,65.81791485214282,E,E,B,-172.91809944061504,63.76999730574254,98.66064536390566,0
