faith,orientation,disabled,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Hindu,Other,Mental,Divorced,41.966391668580634,1.7944928792885066,69.21675109264731,8.643298362488826,D,E,233.09450581501386,-22.954294550789857,A,-107.56876586877138,C,132.44586037321815,A,E,1
Christian,Bisexual,No,Widowed,-16.652148145771463,2.647625311029255,-51.98769684887592,140.12207671226886,E,C,-62.47961976940214,-48.99606153103247,C,-220.21944492011514,C,147.11868267010232,B,A,1
Other,Homosexual,Mental,Single,-51.538344296334714,-41.68481019208716,59.922226404723375,105.41525847764784,D,A,-53.431606436919864,-111.40557265712295,A,-71.17641845211466,C,-56.0116162058315,E,D,0
Other,Bisexual,No,Widowed,-40.975081508378516,87.13504574267026,6.308745641463462,101.46972530855194,B,E,54.602572006676986,62.230018462048506,E,-160.32224473389007,A,-108.45595292726347,E,D,0
None,Other,Yes,Single,-81.19290269366518,128.44174637682096,-256.32835770683926,85.72038303588559,E,D,-55.81529634468843,7.674614480847748,E,69.38823633451803,A,-117.85376596986947,E,A,0
Other,Other,Yes,Divorced,4.4474953361826675,-54.647430869435176,-64.34102928954573,-21.924443762118546,C,C,222.96681507824428,139.8549021024229,D,168.2594404477971,D,-11.003996790794295,B,C,0
Other,Bisexual,Physical,Widowed,-95.07107665114789,-49.95814482558235,-32.31699959226982,-46.67654620350587,D,E,-158.59123891502117,31.86746527817413,D,-87.86224744238021,D,-18.866368191664506,A,D,0
Buddhist,Homosexual,Mental,Divorced,-123.54422683748025,15.739668892484765,134.39100995229504,23.87340447687347,A,D,200.5283797581713,-129.39683951952753,A,115.93683884249808,D,-127.5699638725497,A,C,0
Muslim,Homosexual,Physical,Married,-35.148031633306495,-160.69837908997198,-261.42108152409975,100.7200045803177,A,E,3.709614594192289,-115.44288621739751,D,17.13181638065021,D,-12.668061420129407,C,A,1
Hindu,Other,Mental,Single,-82.73845014773113,-60.32506172013512,264.95915019023374,-101.58032206638012,B,C,13.460862444532,-42.7654338917874,A,11.820998203828962,A,8.238151636463817,C,C,1
None,Homosexual,Physical,Single,-180.20097457629288,-68.76814568055732,17.561255548465695,156.91440051988604,B,E,123.56924075934582,-98.65246712139509,D,-171.50511686193366,A,155.49097262880142,A,E,1
Christian,Heterosexual,Yes,Widowed,66.84412457644359,-26.130892886239533,12.843148975422865,-43.942434751779444,D,E,-26.47233776980782,-201.27559245463252,D,41.00822013600362,E,198.80361456914844,E,B,1
Muslim,Bisexual,Mental,Single,-270.60535777786697,16.34167947431831,-81.19289028819513,-54.616863320060205,E,C,-52.769922386193436,-117.98024889600033,D,-19.074720279438502,D,167.63575031357198,E,C,1
Christian,Bisexual,Mental,Single,91.88601259854545,-29.383680541427466,-14.723178744375915,120.01709701539383,E,E,89.34504691221161,-105.5155874687428,B,-137.66632951159613,E,-107.55491892906875,D,A,0
None,Bisexual,Physical,Married,53.274319590703946,-189.71818342610513,119.58334109499403,65.94877628574221,A,A,19.242629210658134,204.7601952660798,D,-131.272741120201,D,-10.409462571256324,B,E,0
Buddhist,Heterosexual,Yes,Widowed,-89.65276777748332,165.84771555448853,-5.650960276217573,118.0094616034554,C,B,-94.28375867576875,130.8248399637181,B,-10.148283552614615,E,-157.86805039105454,E,C,0
Christian,Homosexual,None,Single,11.409066092772102,-51.61839456186881,49.63562481774133,113.319915102665,C,C,-69.55417262990943,-60.99556036328501,C,26.44195300614067,B,-137.10543667442175,A,D,1
Christian,Homosexual,Physical,Divorced,83.19165719854179,39.88940114592816,-22.79908156501721,27.625946629888425,E,A,-170.88183857236325,76.32499460876943,E,-122.49102365994098,B,-81.00819805791674,E,D,1
Muslim,Homosexual,No,Married,-26.189575808681326,-120.12429007228668,-196.512565791504,114.55308501288322,A,C,37.22176682487071,-80.7140503059069,D,82.05585765107747,B,36.01333689027179,C,A,1
Muslim,Homosexual,Yes,Divorced,-11.13314319641345,28.823258133812775,56.64992793206509,72.13150046670751,D,D,39.770170901958345,-24.712208243268798,D,18.027948728537975,C,-16.96703836497878,B,D,0
Jewish,Other,None,Divorced,-22.335291385174777,-227.95592264994787,-61.90192276443117,-68.52902622787703,B,D,-55.06719144382345,-30.047362687611518,A,-100.43677688683495,A,64.86227658587352,A,B,1
Christian,Bisexual,No,Married,5.578652694863244,49.96633070895008,134.45509283463548,48.89476668433231,E,C,192.84774494771878,-15.322340018967731,E,-32.44497984923127,E,108.75724250593233,C,C,0
Christian,Bisexual,Both,Widowed,53.12831021239282,40.44174922708794,-289.7104875701536,307.8990078473961,D,A,-138.88072944701517,-91.27604710388506,A,-116.46607199539972,D,-29.274131313919543,D,D,0
Other,Heterosexual,Both,Married,67.0875890212007,-27.829727442290576,-97.78629269691177,16.024017377453955,A,E,10.91686698841177,-176.67668304840086,E,-163.62602902178162,E,-106.0748088174275,C,B,1
None,Heterosexual,Physical,Divorced,-100.01074200302193,54.27986828019977,112.79343201711586,-14.178901391602794,D,C,81.63391079942586,-3.054164703162027,A,117.25293442643981,D,-27.307446960002128,E,C,0
Other,Homosexual,None,Single,-89.5970476825521,68.16302979301571,-63.1103599687849,137.1640103379988,B,D,-99.64077793045517,-57.158104992520585,A,88.6467593429153,E,-39.266239274822624,B,D,0
Muslim,Heterosexual,Both,Widowed,226.84989288070287,125.46010579663253,-61.64363341996629,-169.33306098064926,E,E,64.36264242937668,-66.31269587827666,A,188.9532264967973,B,104.87303055860704,A,D,1
Other,Homosexual,Both,Married,7.411824283716725,-41.3739342083214,109.79846113354942,-20.91833093392538,C,A,20.54968566591276,48.63738953267026,E,65.68011231030859,B,-25.848399408204592,C,B,0
Jewish,Heterosexual,Physical,Single,30.956274672120777,28.598130739661258,23.624103712595033,-166.50515955845313,D,C,76.92853377347252,155.53280158413307,C,61.02462470731776,A,-7.47706141087296,D,B,1
Buddhist,Homosexual,No,Divorced,-38.287586521074424,17.123067533582624,-20.46668265156953,1.7815027105065182,E,D,38.245475497614066,230.18683876049013,E,33.95835502789002,E,110.02583152116179,C,D,1
Muslim,Homosexual,Both,Single,-82.18101221417994,19.039760821766002,30.015976114791854,-218.06064850940152,E,E,26.54770691203842,101.49448375088366,D,24.07783338520626,A,60.27500339036666,B,B,0
Muslim,Bisexual,Both,Single,32.07830392454673,-142.5576621406463,-143.16303128321394,30.99477750900969,D,E,115.86916173799126,5.7415910404488475,D,68.48249556674591,E,-56.52493588137484,C,A,0
Jewish,Heterosexual,Mental,Widowed,-19.641398462528308,-26.959364778127114,22.726390398712066,98.99948341430313,C,C,24.143743083665775,-161.13075513528915,B,49.90543825468143,D,-92.52906943692041,B,B,1
Hindu,Homosexual,Both,Widowed,-55.67908884418241,-81.01179743647464,-1.719968928923709,59.72683905102579,C,D,22.714934073488482,73.88189558293583,E,-158.65799144800422,E,-48.924602326682006,D,A,0
Hindu,Bisexual,Mental,Single,31.315823000664437,172.54540937304347,-55.2528612788533,-66.18838539856895,C,A,26.64642014871475,-254.77522562999494,D,-144.18920867225754,C,57.0415632725996,B,E,1
None,Other,Both,Married,-3.3783877846825683,134.92437167619866,-40.61045081725306,13.604174276135927,D,E,12.946855888401194,-53.012741646446656,B,170.6733013524826,E,-4.724068597557688,E,D,1
Buddhist,Homosexual,Physical,Widowed,10.081886181415202,-108.64110074171884,-14.352934663053091,188.10783786963293,B,B,-59.54314072788116,-103.95147521802383,B,-47.48100083846617,A,-143.04577961773583,B,D,1
Hindu,Other,Both,Widowed,97.66683298755872,13.724718382409753,-70.60682228060948,-68.98510826569193,C,A,-9.638678229388974,-82.68013795415924,B,-127.29145080700862,E,66.67777950076915,C,D,0
Christian,Other,Mental,Divorced,-96.9354130508335,-14.876998129167177,214.66050947539568,56.18707963271138,E,E,-150.639714673033,-150.62992181668662,B,-96.9559878104806,B,106.34787287368933,A,C,1
Buddhist,Bisexual,None,Divorced,-6.773959181228863,-204.3426075513294,58.730771791011534,-62.05750385479048,B,C,23.410093355863317,112.20277098103313,E,-119.29983044513509,C,111.25384412914397,B,C,1
Buddhist,Bisexual,Mental,Widowed,133.78781704464814,-50.28926993557891,51.99580070246925,218.6188906495646,C,C,1.9538148874225798,-66.60823812776499,C,181.44967910946087,E,-105.13841458336668,E,A,0
None,Bisexual,Yes,Single,-12.511335465233081,-123.81921927530964,-57.24460295660735,159.63417930234738,D,A,85.64957841604087,121.27066605128347,E,-192.72115920772904,E,-16.65410322629077,B,D,1
Buddhist,Other,Physical,Widowed,-6.0785360331851575,202.76847832836773,22.173054029626414,-39.99591240252635,A,A,12.001409511553174,-19.769584923916774,B,49.902956853222676,A,-84.89565945232006,B,D,0
Christian,Homosexual,Physical,Divorced,-109.02421159488631,24.031367725132956,-181.2341496877258,6.739550180091775,D,D,9.51714281873408,-109.40135490644616,E,-49.238463948747196,B,-186.82293630621697,B,E,0
Jewish,Other,Both,Married,-100.17461161402834,13.435381307834202,39.47493998608816,2.9226047254811465,A,B,158.75725658414905,208.80675551044163,C,192.6037298210082,D,-24.345214900688543,B,B,1
None,Homosexual,Mental,Single,-116.74943821594125,77.58560174344017,-59.4039245487665,94.7222044232403,B,E,-49.26789935706483,-28.614021104870613,C,-11.903342519110277,D,4.757680972658199,C,D,0
Hindu,Bisexual,Both,Married,18.635394897117656,-253.39864797553,4.933106613302652,54.829159224599145,A,D,101.6287793937669,87.32077147145856,E,18.710965659276283,B,-122.31988703113477,E,E,0
Hindu,Bisexual,Mental,Divorced,-81.54063809854215,-17.217385563396615,12.084551649656477,-84.03028332109069,C,E,-73.15399976177889,-46.22673570199746,A,21.016211084866534,C,197.39854607896382,A,A,0
Christian,Heterosexual,Physical,Divorced,-45.662366367159365,-86.54961327796502,101.31554965658592,-48.455785292378835,B,B,26.18135905172883,-149.36935048605955,D,-134.64767338180238,A,-90.96737246598863,A,A,1
Hindu,Other,Physical,Widowed,92.50183558984907,-16.453544380142603,-145.42436835927174,8.563750764125464,D,A,23.7406207844,28.675726957831078,B,38.66328601630191,A,45.914043494495466,C,C,0
Muslim,Other,None,Single,-37.64509054959136,75.82547003204058,80.42041457152224,89.89316014651502,A,C,46.71830553914594,-145.04568018691748,C,-254.15250187425485,D,-5.24466810313373,B,E,1
Buddhist,Heterosexual,No,Single,12.750251276796847,55.43863278433098,14.51085974745454,-236.29335432647255,D,E,-115.57341417046617,-84.92805517727842,D,-164.2320984176932,C,-119.54011776489504,C,B,1
None,Other,No,Married,-129.57564676047718,28.92173648368179,-58.27028940371207,134.18278511436415,E,B,59.80317995094141,-222.12134478328204,C,65.03078762216894,A,190.64551573848746,E,B,0
Hindu,Homosexual,No,Widowed,-305.8917206488254,-166.6965710789413,-9.072345098673713,-45.25943085241881,E,E,-89.43654936988959,14.762453127150824,B,15.889340046382486,D,18.15316333233812,A,A,1
None,Heterosexual,Physical,Single,-147.1721678231583,33.61062848618798,67.00400116774141,-7.499749027768848,D,B,-102.86452399986888,-71.44744109877136,C,14.263302503263251,C,-75.37593084637044,A,B,0
None,Other,None,Widowed,-54.93957259323472,124.89325158707226,118.33612878892812,43.0543265196813,C,E,29.582561401826556,62.81715072581744,D,125.8549393118683,B,97.22490803356128,A,B,0
None,Heterosexual,Mental,Single,-85.22826491553616,-128.37710547148419,153.64004995683106,112.73750435137624,E,E,-108.60728365045347,96.77625545724516,A,171.9672578274757,E,155.5568476896703,C,E,0
Buddhist,Other,Both,Single,0.17767361920522745,49.03162151780438,-10.282633914476365,59.923181698452744,B,E,19.45074805209792,-14.13966753773809,B,-15.596372675222794,D,-36.99426302641513,B,E,1
Christian,Other,Mental,Married,55.34370482603038,-85.53002278322897,-98.34128163328856,-153.99978960074964,C,A,-30.10132183547264,-128.8423601369687,B,81.23909219824327,C,70.55956544891224,D,C,0
Hindu,Bisexual,No,Widowed,31.833203977228912,98.63337268862368,-52.087055034999786,-17.19952480110565,C,A,52.17638408507893,38.5823260412553,E,-4.299962080890452,D,11.451151402698079,D,E,1
None,Homosexual,Mental,Widowed,33.43784009471227,226.3912538489358,-32.01269660873074,96.7769574434204,B,A,50.07013981267505,-40.913376246294234,D,10.744701177167787,E,-192.8366213833736,B,B,1
Buddhist,Homosexual,Physical,Married,13.501373170602726,-91.93587936764862,92.80966422791842,-95.34937961781056,B,D,310.75636127494647,147.88050633517173,C,-64.78667588863391,C,64.62554199583268,D,E,0
Hindu,Homosexual,Both,Widowed,-136.0804455873845,43.43656908353566,-90.40176902837501,118.02618591535948,E,D,29.4758932214087,115.25756664612177,C,38.21686707066499,D,57.23533881024919,A,E,1
None,Homosexual,Both,Divorced,-118.71204429270348,-19.90423677913933,-79.70836789447698,-98.4809371638352,A,C,-65.7186724678642,-214.31756726648717,D,-132.81541831955735,D,65.67418347994632,B,C,0
Other,Heterosexual,Yes,Married,161.2904811326619,124.96536444991446,126.99831254507392,-68.81017586697824,A,C,105.14099946577883,-35.54635749593067,D,-122.09900502878747,D,-38.4904292820889,B,A,0
Muslim,Bisexual,No,Married,-217.79666910910152,-2.1923111865713305,52.56284847358429,-205.70798700367908,C,B,-1.0757408816068383,71.48003866243292,B,-25.510425240548408,B,110.74536170033265,E,A,1
None,Heterosexual,Both,Married,148.14127170906252,-60.96455509653968,-49.689068583785975,-6.588288803579234,C,D,56.9919443305521,45.161518637982276,D,-9.649543872284353,B,76.42075001713977,E,D,1
Other,Heterosexual,No,Single,-61.19046331249807,-30.423816666528474,-229.8901219513905,-90.24691236325845,E,C,26.54757362616272,15.214803083131013,D,-81.89180793323821,E,21.723219871837635,D,D,0
Buddhist,Heterosexual,Both,Married,-306.4344785377454,59.775400195428674,86.33997920566405,116.55068744641555,A,C,215.1301392524334,64.77558058732066,B,126.12139182237946,C,71.16774848201156,D,E,1
Christian,Bisexual,None,Divorced,84.03877257394315,-46.922693579583665,30.241109776689214,-19.648929666915972,D,C,-24.258088927263056,191.84189883402237,D,50.33902849497095,A,-6.349588313674698,E,C,1
Hindu,Other,No,Widowed,-23.43905216174689,35.94200475533263,-111.67331299440872,24.377689650663974,E,D,-173.24045623599957,-39.628234053817856,A,-24.04079613545599,A,131.24757725801055,C,E,0
Jewish,Other,None,Married,-16.853066861635476,147.77801060973,101.58039417734228,-1.4638687406615734,E,B,-26.1541793981504,52.95331750256062,B,-105.55812571498902,B,137.16679745317174,C,B,1
None,Homosexual,No,Widowed,0.6285438554109419,-100.71936603766764,175.0744722287911,-7.533418344845055,A,A,164.87114369246146,-18.74537942355378,B,-74.23568581246215,A,-81.57486276530688,C,A,0
Hindu,Other,None,Divorced,-41.09240131840405,130.32588649830447,109.5367258996343,-106.42976258560294,E,B,-117.35953407958628,63.63766054224056,A,-137.20316876399207,B,-71.22364542564237,D,D,1
Muslim,Other,Physical,Divorced,15.275304469368544,-55.58262159568152,-148.49926714860575,121.4873290053011,D,D,47.41848043176039,-139.00929239149235,A,-55.24954925223562,A,111.13136230815263,D,A,0
Christian,Other,Mental,Single,-11.129326114127554,41.6402489782194,-22.140041752122,46.36184492972536,B,C,117.50540648345722,-101.6713896262591,C,120.2771068171773,B,-88.29749832506155,B,A,1
Muslim,Bisexual,Yes,Widowed,-59.6949847620601,4.083995564858238,-175.47009283169763,-82.012848896824,C,A,-11.082950183979175,113.6906967321291,C,92.3972718336285,A,46.501127248127986,C,E,0
Other,Bisexual,None,Widowed,-136.02186412631363,-37.51254381562397,-16.78703706786154,-18.067362882588935,A,A,128.21021147052568,127.03046574124525,D,-22.85736872727732,B,-171.4468897300991,B,C,0
Buddhist,Heterosexual,Mental,Married,3.306999006839099,85.25348460975633,82.2826373663594,143.03804504001306,D,A,-46.08263190717607,25.802332750909535,A,19.28365521071069,D,18.384664816713315,D,B,1
Muslim,Homosexual,Both,Divorced,51.36072223058286,-49.747528441323155,4.086283396415676,44.47276721075628,E,E,-83.23309145017171,-5.066252159178191,B,131.38591736806984,D,-47.408243352493834,C,C,0
Other,Homosexual,No,Widowed,106.74250906150566,-115.56337373464727,34.58234358708928,-41.22632907291343,A,A,176.71058626216097,-2.308077863270435,D,59.47369220530068,A,34.986737299419524,A,D,0
None,Homosexual,Mental,Widowed,31.465180705014905,-107.95929219576259,14.251823900005109,48.974523593091696,C,E,113.8866572950848,23.453412844267017,C,-5.894384393135672,E,270.257496997962,D,E,1
Jewish,Other,Mental,Divorced,-96.62176693897996,49.09525142986089,17.374970553000786,187.34546601222615,E,E,45.48839037235497,-15.479467659710727,A,38.10370314818201,C,92.35421079327331,E,C,0
Buddhist,Heterosexual,Yes,Married,23.412194306807958,109.87203925458928,-107.2527009998564,193.167703986924,E,D,149.02100376610363,72.3563913441763,A,61.502283454612616,D,117.20300020849442,E,E,0
None,Heterosexual,Both,Divorced,-75.21519756878772,68.89790373216805,-44.622386961591836,53.42616765479807,C,E,-113.96627041345178,-150.9038624838103,E,-123.83080124624692,D,-147.3940693373427,E,C,1
Hindu,Bisexual,Physical,Married,87.55036959104378,11.275330463140175,-125.73777218076852,111.87652722691115,B,C,79.57940415933771,-42.84991602913577,C,-53.012035860218596,B,29.803136741041236,C,B,1
Christian,Heterosexual,Both,Widowed,47.68996283468056,20.234723543171903,-15.00130278142742,-74.02049104686091,A,C,19.686795480241255,-46.77097561261754,D,24.307491405514984,E,11.17473549753059,D,E,0
Buddhist,Other,Physical,Widowed,147.0939960043601,-10.074652307953224,79.34271479658464,74.83727406508295,D,C,130.2228154127671,-86.54511592138255,A,88.65911510975664,A,-161.14529405861813,C,A,0
Jewish,Other,No,Married,-209.76506275444845,-94.23386819899639,38.853919889336126,-10.511969492774766,D,C,80.68664290098197,43.791731696611436,E,29.723058172315326,B,132.9375317201454,C,A,1
None,Other,Physical,Single,-121.7374582566246,170.0120282743998,58.521075609042484,54.41175940789497,A,C,62.759733149532146,-7.260480045749295,B,17.988286792502553,D,165.36407421186001,A,C,0
Buddhist,Other,Both,Married,121.23191551460579,31.29727521286889,28.7582562655012,69.86176683989198,E,A,-189.12828981595587,-167.56628486000787,A,2.97056557053551,B,46.03495582624934,B,C,1
