orientation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Heterosexual,18-25,C,-260.7387890453349,-62.07752289634973,B,E,A,E,E,-88.04264421797035,-34.41165519056214,-53.38232060540709,A,B,-23.92215570106645,0
Homosexual,65+,A,-65.75720013228921,0.14101138516621103,A,E,A,B,E,151.04122446925538,-252.00091698534183,-182.987390061058,E,E,-239.3464149054362,1
Heterosexual,36-50,D,215.45476195967578,99.13178503337475,A,D,D,B,A,-56.067896890676316,-59.259304034566654,147.76561088344295,B,C,220.13418400108299,1
Heterosexual,65+,B,29.939157105842256,-15.644951489546028,B,D,E,C,E,59.39312036634068,-16.044492772011473,-104.55341814378978,B,B,20.20552256947925,1
Bisexual,18-25,D,-61.754001183196735,51.110910519966005,E,B,E,B,A,71.95900884539881,124.68357670802943,174.00000788455478,C,A,-8.373631406759817,1
Bisexual,65+,D,-82.24130017004848,-104.06832785520838,A,A,E,E,D,-193.70060565847245,52.84201991233148,-43.31688892677006,D,E,-2.1879157629419916,1
Heterosexual,36-50,B,205.95241070479204,295.07030796054335,C,D,D,D,E,230.7897183697956,12.394898543488845,-63.57009046559089,D,D,-30.746287961759556,0
Homosexual,51-65,B,155.77142292385005,32.8433423122642,D,A,C,C,B,-70.53164325658811,-98.9413686529938,-44.61161385877686,D,E,-144.8833150768708,0
Bisexual,65+,A,89.83918369245292,-31.39538922556186,A,D,E,D,D,165.82651080515424,-142.68478085203867,64.85822551046083,E,D,66.07515284831425,0
Heterosexual,51-65,D,34.871398136974655,-40.486807865890114,A,C,C,C,E,-21.253579044028122,-76.7222500340078,53.11324096083021,B,B,-124.99719543351613,0
Homosexual,36-50,E,125.90043163773088,-19.00766202503619,B,B,A,B,B,54.70280948001898,1.682581788308515,-27.3690216622522,E,E,-230.28086831405133,0
Other,51-65,C,-80.69561699106981,139.16219630279068,B,B,A,C,E,-117.66723972375517,-8.320975897399872,28.190040398845813,B,C,75.58768280442463,1
Homosexual,36-50,C,-46.82854405857111,-115.58099630882663,A,D,A,A,D,64.42166398156684,-63.77860198265341,-57.11734672154729,C,B,-89.42378287454929,0
Other,26-35,D,85.74400367969926,183.66574345011514,E,C,D,D,D,-39.518390353198484,22.10840809417244,-95.58974878658583,C,E,61.62790849765318,1
Bisexual,18-25,D,-2.612079172596557,96.30562594755048,B,C,E,D,C,0.13482145251956676,111.58595443925772,54.840704392188755,D,E,173.89651068764402,0
Other,36-50,D,-138.02894653221634,63.10846292976058,B,D,C,E,C,-124.81323744395567,-139.79947501567196,-143.52985462157855,D,C,-38.30070303526473,0
Homosexual,51-65,A,257.3223683802431,-2.2383439101348794,A,D,D,A,C,-136.67023639727017,-25.864417208086692,-190.2859335904697,A,E,-97.7867972216526,1
Bisexual,26-35,A,36.217323973408156,10.00299945993951,E,C,B,E,B,-158.1381646665031,-44.530787646370854,-143.10525327463677,C,D,-50.91247530838668,0
Bisexual,51-65,A,-95.78723306383446,189.21176784261903,E,C,B,C,C,18.851758804228457,130.48618009011705,-63.277522012524045,B,E,-47.40213584557388,1
Bisexual,36-50,D,-26.492201860537428,-58.85856637173771,A,C,E,C,D,59.99129174097677,23.506624780490366,118.82372887038524,C,A,-33.64790195590164,1
Homosexual,65+,A,172.02195222557503,93.13708013316591,A,C,E,B,B,-54.49403277871645,-63.952510625786815,60.66681457959577,E,D,8.59204744542838,1
Homosexual,18-25,D,-65.79086565871944,24.143981600296062,E,A,C,B,D,10.501255347443,-34.44007564313288,-73.75198556193222,A,D,97.86909216237434,0
Bisexual,51-65,B,113.33500216735091,3.551480263490818,C,A,A,E,C,69.62258993546196,-148.32362083338825,177.5275800032818,E,D,78.90654793588405,1
Heterosexual,51-65,E,-56.974925268339526,-198.32473472370955,C,C,D,C,E,36.97038247102134,4.099870355416623,-94.72945416718865,C,D,124.59287261272358,0
Heterosexual,36-50,C,-227.5140752869458,33.52748698115922,B,B,E,A,C,-22.279726044222382,-114.18856049492419,-32.32204363968621,E,E,-13.044983271975513,0
Bisexual,18-25,B,-96.68475272050703,-170.0193612683184,A,B,C,D,D,15.072495018632262,-11.595436896602825,-91.44540115788239,B,C,-29.200342825090907,1
Homosexual,51-65,D,7.612145662050089,-55.43604005091822,A,C,B,E,B,311.0845673346338,6.716648448387742,-29.028027785199534,C,C,94.95345854570854,0
Heterosexual,65+,D,62.82281403052331,64.16801308096632,A,D,C,A,C,109.21903626324149,-135.10669192879752,63.8532706568718,A,D,36.868608241919006,1
Heterosexual,51-65,A,-57.37128113139997,95.86494335377826,C,E,C,B,B,-57.3245375508979,29.785936172126632,-15.216048480795221,D,C,47.35919973426214,1
Heterosexual,26-35,B,33.3181612528987,-131.56848705795306,C,C,A,B,B,106.20538366613373,-24.204317621921145,116.94923005253645,D,D,-90.37181923636565,1
Bisexual,26-35,A,-36.623391141900925,-84.34692908669697,C,E,B,D,E,64.66497208054763,-170.33322145154642,-50.32792496801485,A,B,-69.8113040044715,1
Other,26-35,B,131.67358448072656,97.72378889017428,C,A,A,A,A,-128.01811868575712,130.8667879701812,-81.1530780667746,B,A,38.59002546762428,0
Heterosexual,51-65,C,-57.00660515674174,-55.95472958202103,C,B,E,B,C,20.461206510190273,-75.41072665204817,27.853455931097994,D,B,-4.272802357062411,0
Other,51-65,D,31.646069002760964,84.51939279629542,A,C,A,E,B,-214.00063314529393,-39.483232080135686,125.97313021504904,B,A,-102.40670332958426,1
Bisexual,65+,D,79.0962016033659,4.4166489772654405,B,C,B,B,A,98.33823273071202,85.88382327343639,-62.32273935382657,C,A,-264.9067749871171,0
Heterosexual,26-35,C,-102.80124230835233,-41.86713067383691,B,C,D,C,A,-11.730179978478887,151.26617513066813,-181.4801706165573,B,A,38.35181365319301,0
Bisexual,26-35,C,153.22416057732636,19.798633358654307,C,C,A,E,C,92.71133833749711,164.55541108477544,17.764524186396194,C,A,182.24725529474895,1
Heterosexual,65+,A,58.151817295492336,30.86972039267196,B,D,E,A,E,36.31396827885744,187.14734553191732,4.432343661750989,C,E,-112.65838844496021,0
Other,26-35,B,-94.73164113704837,163.11746481030437,C,C,B,B,A,4.1774021704630995,25.396545174976033,79.09225469026264,E,C,-61.05418485828395,1
Homosexual,18-25,A,-102.53921676154994,-17.31184252280162,E,E,E,D,D,-9.138390680183633,-69.69682451462596,-87.26556129734642,C,E,-128.6666309869176,0
Bisexual,18-25,E,-133.00048737445022,94.64183864991121,A,C,D,A,C,-184.7279293197389,-89.87154758114403,-48.76256294624443,E,D,-89.32028432638656,1
Bisexual,51-65,B,-176.12682028748364,-126.13897509024368,D,B,B,E,E,-89.43983201686576,-82.37004781736664,-117.19039899247463,D,B,-146.36648293172343,0
Bisexual,36-50,A,-36.8893523485801,-200.3569654935957,A,B,C,D,D,-186.16383146618782,-53.34622632818478,84.62294734199061,C,D,-129.7290149273773,0
Other,51-65,B,70.07594088204971,151.02236592154398,A,B,B,C,B,58.367172456741024,124.57493093027965,1.121225377740392,A,A,-122.59025149171792,0
Bisexual,26-35,A,-224.01009075965854,-79.61901937340168,C,E,E,C,D,185.8259760136797,57.27895280571907,90.9774659191595,B,B,-148.78376881678506,0
Bisexual,51-65,B,-142.0202851641758,85.79042640732175,E,B,A,D,A,-131.52521889085995,79.51119722847804,14.622926580416065,B,C,-131.05276682912498,1
Homosexual,26-35,B,71.41667355223659,-45.195909847676226,C,C,A,B,C,37.26403853700649,-49.645505600188834,55.753514285794395,B,E,9.906950646245173,0
Heterosexual,26-35,C,-151.71336614736762,-58.71311518724907,C,D,B,C,C,-93.28821319959295,-46.73892775943631,33.89912807745923,C,D,-88.66492947289856,1
Bisexual,26-35,B,108.5236027656999,-52.035569631438506,C,C,C,E,E,76.19783818722267,59.79764870451436,53.99116597310677,A,A,-12.10247572314201,0
Heterosexual,18-25,B,-49.17304205810656,34.728377832144275,D,C,C,A,C,35.749062767094664,-181.82827252303917,-167.2804769846826,A,B,29.39655738114925,0
Homosexual,51-65,E,-102.79897725814216,-48.69887347338634,C,C,A,C,C,104.37420554797441,-0.2473807298394757,3.3794256971901366,D,C,92.25688217279253,0
Homosexual,65+,E,74.07736448560856,-14.537059853830256,D,C,B,B,E,81.0989868318771,-101.30403537259886,32.975903280723706,E,B,-1.0044253911623544,0
Homosexual,36-50,E,240.71015407890312,-56.674836352826475,B,E,D,C,D,-118.36533369568527,7.5836350032020565,131.05399755546296,D,C,11.112565358685384,1
Heterosexual,26-35,D,13.49112974716882,-66.67005916394166,B,C,E,B,A,-83.49983204613437,4.893375332634106,215.92518693308725,C,B,-69.84504303175892,0
Heterosexual,36-50,E,-45.6125100864555,-178.69733554136786,D,A,C,D,D,-7.729591438293708,-102.19591513545939,176.4060955036639,A,D,-9.322519004802022,0
Bisexual,65+,C,-9.136298565314622,189.05177928868747,B,A,D,C,C,-150.6662241904128,215.0563820184324,102.82612990368621,E,D,16.27042212788138,0
Homosexual,51-65,A,145.32951621702847,191.22495713116598,A,B,B,D,D,-86.27039251726487,-58.99419615921205,-97.47883210880532,C,A,-142.99802355976027,0
Heterosexual,26-35,B,133.26927427565357,22.28417947137857,E,D,C,D,C,-166.57513031839403,5.612403418319021,-179.37945625633884,D,C,85.85808850418714,1
Homosexual,36-50,B,-72.5431117288757,3.8004314800368046,A,A,E,C,A,178.85973497472128,9.088646698335685,6.444752097602708,A,D,-96.10213618219741,0
Heterosexual,18-25,E,61.771220042731166,-128.46996417861277,C,C,D,E,A,-80.21296450859869,120.37142489260452,-141.10129846276985,B,C,-58.05975545486841,1
Bisexual,18-25,B,-54.63423816686389,-92.88134561723624,C,D,D,D,E,68.09672681979556,42.301195004240405,140.21079611058474,C,E,121.48637797473344,1
Bisexual,51-65,A,-11.956022638767342,180.81173722294315,C,E,C,C,A,-43.03547461953924,18.435395375766365,119.85062237785652,A,D,85.97255850397852,0
Bisexual,18-25,A,-120.29693410233249,-144.70241038772193,E,E,E,B,C,-22.377497331044115,-163.22354104084837,73.70045333056369,E,C,26.421124486239663,0
Heterosexual,65+,D,-79.0814214581357,73.67591296874375,E,D,A,C,E,-27.785764818219278,100.44839822508793,5.622792153630049,E,B,-84.52953798942438,1
Other,26-35,A,-90.61856136916452,90.13569689229402,E,A,A,C,E,24.14002122396587,18.390439249859167,-101.45705329605603,B,D,-8.111229240095202,1
Homosexual,65+,B,37.75587310474222,152.8106559785663,D,D,D,C,D,168.7504595326212,-90.9075874116527,-79.91311800954608,B,C,-60.98601301606913,1
Other,26-35,C,7.671153357504388,-106.78374188382189,A,C,B,A,E,100.67149856985837,-65.0383254962773,36.447193936397454,B,B,22.058687464849182,1
Bisexual,65+,A,-157.55336969560096,54.62040595011127,B,A,B,A,B,102.39552126894971,-176.1086094852298,113.49420343334866,D,C,-142.56803217782704,0
Bisexual,36-50,C,-23.466488132240364,-202.534088194604,D,A,D,B,D,81.87941301509395,47.3702154741731,-6.865028330556536,E,E,-50.37238128823894,0
Homosexual,51-65,C,25.265701642730377,-74.04002381451166,C,D,D,D,C,-215.58529492068578,-59.92495393303562,-63.55359827905199,D,C,63.50496537153928,0
Heterosexual,36-50,C,-24.520025726173493,87.85898519914758,B,D,A,A,A,159.45259012707905,-14.375510895156063,-131.60162085367824,E,E,18.34424252556084,0
Bisexual,26-35,A,69.3382789345015,-76.30878559809692,D,B,D,C,C,-30.272808620883023,39.91967979963102,-84.5851978340881,C,C,100.42860338723649,1
Bisexual,65+,C,39.12156382461632,155.19861858035182,D,D,A,A,B,-13.549619384315264,-97.35296586152622,52.55853117500848,C,C,-36.52938050260743,0
Heterosexual,36-50,B,-91.01715786679236,97.45236715574649,D,B,E,E,E,-23.72174789135579,-27.4494575157954,50.44159006915029,C,E,8.957431720874947,1
Other,51-65,B,78.73261945775786,102.35120733336313,D,E,D,D,E,1.4514282942939039,-44.357683041764076,34.751666885343894,E,D,122.95504397694137,1
Heterosexual,65+,B,-161.40449396845992,-152.73476963629915,B,C,B,E,C,204.01614547052458,122.70339081415351,48.35405049937017,E,E,-104.24006574132673,1
Other,65+,E,-176.35259716047526,11.62807343330993,C,A,B,A,D,-116.37769316720001,-90.81500751308678,25.019591702135322,E,E,131.96621734334505,1
Bisexual,26-35,B,122.84615181371655,105.91632617498203,C,C,D,D,E,67.93952348782902,39.55647047545794,21.83442900038648,D,D,-69.5351832180659,0
Heterosexual,36-50,D,-49.10857735291362,144.98695858624754,A,B,C,A,E,-67.11181347482761,-27.435063963706284,-11.660936263051932,B,E,91.39037239257912,1
Bisexual,51-65,E,-53.986326443525535,51.21391551584639,C,A,A,A,D,-98.25917813889447,-27.328438178877114,23.786129148162935,A,A,-9.244529480775062,1
Heterosexual,51-65,A,-183.17943117820556,-124.3240740450567,E,D,B,C,A,30.660773319500162,91.49198690757075,134.9746057264614,D,A,-1.910794828455923,0
Other,51-65,A,-206.54536033192787,45.19969172077207,B,C,C,D,D,-206.23441507266767,41.04124534881339,115.61269069317146,D,E,-0.6814913426883256,0
Bisexual,65+,B,-91.81647157738814,69.53320499366981,B,D,C,C,D,32.49147549681603,133.13679810803802,-7.7407725895348545,A,D,104.66430533918825,0
Homosexual,51-65,E,6.461842347881236,-36.91922965046691,E,A,B,C,C,153.90268581307205,40.07872466614614,11.135667786884547,C,E,-25.939705333803296,0
Bisexual,65+,C,-256.58896952815223,-110.23926398514317,B,A,A,B,B,226.76433596768112,-91.4947581603931,65.41356114218095,D,D,68.49247402896282,0
Bisexual,26-35,D,88.02114279013313,58.13382484471339,B,B,A,A,C,115.16082014670242,-14.39705757985045,-145.3792571797176,D,C,35.40870810588143,0
Other,51-65,B,-94.32558561730967,26.015244692708706,A,D,E,B,A,109.11308446441687,80.3961632694244,-130.5498425377565,A,B,1.214475116425001,1
Bisexual,65+,B,-40.388129731619266,-102.35298285219945,D,D,C,E,C,-80.69761145210464,127.76301732169819,56.99364537251397,A,B,-115.45219010051792,1
Other,18-25,A,31.88762388167683,-66.2512693666691,D,D,E,D,D,-206.44954485304385,-23.016424642202733,111.89794138740112,C,E,108.38023319365224,1
Other,65+,E,-7.710765348997974,-77.95038524957492,C,A,E,A,B,124.5352754586724,-143.6403647394171,-31.854534745149625,C,C,-63.29447866462408,1
Other,18-25,A,25.10039369730091,103.32813848657804,B,B,A,A,E,-176.55284685834988,25.444191957219502,-46.498550382562016,B,B,-94.88126447105026,0
Bisexual,18-25,C,-18.871206910652123,-74.18264210041073,D,C,C,B,C,-146.68040646260135,-29.528090697989228,-155.41623106836454,C,D,21.637404734325337,0
Bisexual,18-25,B,55.461348642712196,44.687510493582366,D,D,C,E,B,-135.7845361692283,-87.49275589920961,35.749366459684694,C,D,235.04944598360194,0
Other,65+,B,82.24212846681826,139.19534296273008,B,A,E,A,A,63.448558864572554,103.41484865405752,17.450489963822108,E,C,25.57613297493186,0
Homosexual,18-25,B,-89.48412396444671,-89.58022796868472,E,A,C,D,A,74.55087428685442,48.515958647518886,65.29090471467424,C,A,-139.3321242277251,0
Heterosexual,65+,C,-77.18733455484016,-89.40200765108894,A,A,B,A,C,-71.38228498001884,-122.45769258489815,-130.78983468910016,E,E,-76.82876370521399,0
Homosexual,51-65,C,9.151827151386552,218.1876377483246,D,E,C,E,A,-64.61795209239762,31.630878411824625,-13.276057488836143,D,E,68.70695940663506,0
Bisexual,26-35,D,69.22880945387647,237.2366029592183,D,D,C,A,C,-3.757182331204744,-112.13310476020143,-108.94945821880653,E,C,-167.83095808970467,0
Other,26-35,E,-170.00899714033218,-43.39669906829621,A,D,B,A,D,-35.978386400264895,-15.747419581584039,-117.18108639266944,B,E,-3.9333599948399036,1
Heterosexual,26-35,B,128.8050930651123,-78.01727944945837,B,A,E,C,A,-92.84824841610562,-48.18499387408425,-162.78419037873283,C,C,54.68405359057876,1
Homosexual,51-65,D,3.1960614724429064,115.57182621391419,A,E,D,A,D,-140.91361678634945,26.979199668302567,107.17465061717138,B,B,-100.5934000894756,1
Other,65+,B,114.22996694698656,220.71916354910428,D,E,E,A,B,67.05067377066105,-64.40458323870094,-78.95809961627488,C,E,-54.69645721146453,0
Other,36-50,A,35.19888814023023,-235.50271445259528,A,C,E,D,D,-41.724719435994814,-36.80213218870099,-59.23019056648986,A,D,57.00130748787995,1
Bisexual,36-50,B,42.41253606717656,14.53049379973574,E,D,D,A,D,96.6541985676823,-63.624635799085304,41.99119363707672,A,E,13.434613134738447,1
Homosexual,51-65,A,-13.29851712311266,42.05692585423635,A,E,C,E,C,84.60742882982068,125.60514455479775,-212.140953446336,B,B,66.51963968159137,0
Other,65+,A,37.58404696889305,59.341310196655925,D,E,D,D,B,94.37735838222278,68.21340614327646,-78.55192429846352,B,A,-113.49134440252944,1
Other,18-25,B,-70.75119033829938,184.90730785825255,E,E,D,A,D,23.222400971618836,43.07061939417071,-168.35486992089437,A,E,-16.36671673537063,0
Other,65+,B,112.20893090792391,-189.5812345931825,C,E,C,B,A,-38.952779948107455,-62.6403051465238,-84.93599560696633,C,A,4.038649203413335,0
Other,51-65,E,-111.0261452181289,26.25313818974377,A,C,C,C,C,137.58490546473342,-82.0811057830523,72.05620799623114,E,B,-98.10194847230909,1
Heterosexual,36-50,A,8.232634120246903,-91.50933084798595,A,E,B,B,E,-79.61929321926362,72.23842454780717,89.56620945458774,E,C,-5.58265291367632,1
Bisexual,26-35,D,43.269597425209135,-64.93089218397415,A,B,C,E,E,76.46473812377637,86.55450734134924,114.09915242228755,A,E,48.94482526040622,0
Heterosexual,65+,B,-9.631958400008275,97.05004308146079,E,E,A,C,B,-67.84024678309734,21.47814985736627,118.39980552355382,A,C,91.4096932706251,0
Other,51-65,E,-159.83287088079484,19.320216366409337,D,B,A,D,D,-110.44047849940013,126.18816745418633,-12.678673619752054,A,E,-73.29775868259335,1
Bisexual,18-25,A,30.024885757006743,-24.437051293696992,C,D,C,E,A,-0.9590047751212688,-172.08325863713932,-17.997497445611245,E,A,1.7349684960106908,0
Bisexual,51-65,C,-44.128637427765646,68.9483188512306,D,E,D,D,D,-88.471623511507,53.60865542856571,75.22491554176959,A,E,162.1283593912626,0
Other,65+,B,24.64915880951837,-95.20631989503889,A,E,D,E,E,120.98720267226317,52.03745956984319,-30.55015307908255,B,A,79.65544960282696,1
Other,51-65,B,132.92906501971734,-100.3800090687355,D,A,E,C,B,-25.04936494994058,-16.624745333637573,-176.46165887750337,E,B,83.83233304237898,1
Heterosexual,18-25,A,74.3696151206758,132.80620276357243,A,A,B,A,C,-36.64170725975343,-147.17214304434094,-123.0876085714377,A,E,-126.07676579909615,1
Other,51-65,C,253.9676712682735,-95.31446322186383,D,C,C,C,B,17.625561554593023,187.51357310448057,-32.18907861875358,E,A,-49.658406574345015,1
Homosexual,26-35,C,81.58294701873048,70.14286301946932,E,A,C,D,D,31.371196135383023,-15.732901255842622,-53.95116237314426,C,E,55.046660580377115,0
Heterosexual,26-35,E,6.99270191713717,66.81860508527984,D,A,B,D,E,-15.835425313826413,25.37271254427864,-47.506394906814634,A,A,181.56390745247222,0
Bisexual,36-50,C,165.03820042453168,-29.384999093901744,C,B,A,A,E,-6.963460978220258,93.77819480633784,51.98657549355572,B,E,-43.25881242875537,1
Bisexual,65+,A,-141.35243914602535,47.35836771483133,E,E,A,C,D,14.563911612914277,-9.211178309049568,52.14129453976282,B,A,-54.977666165796805,1
Homosexual,36-50,C,107.81706380586624,-357.5368452759821,D,B,E,B,A,6.2378854739818825,-20.87952947412118,-100.27855423967861,B,D,-150.1793296365913,0
Homosexual,51-65,E,-3.2646302947526964,-62.87191886072419,B,B,D,E,D,-189.71789948234996,280.7930721715221,-102.618745616829,E,B,-40.18656601117582,1
Homosexual,51-65,A,6.944973930145324,-4.059992147343346,C,B,E,D,B,-63.44345340350077,17.789389553784833,-18.869537377683965,C,B,-38.17520665274037,1
Homosexual,51-65,D,158.64332957331814,128.96719416990106,D,C,A,E,D,-15.47545767942915,-39.98705792497817,156.48760312052227,E,B,-95.03916306360279,1
Other,51-65,D,-157.1687515791688,-13.991410452151284,E,D,A,A,C,-134.00372434277477,-75.85318830490942,-49.35046642783001,D,A,-71.50501584961432,1
Other,36-50,C,23.687713219244554,-53.33909613246411,B,C,E,A,E,11.356025179718781,-28.080967049783865,-42.79512751054039,E,A,131.92376845509116,0
Homosexual,65+,B,39.11526276254544,-154.59621007456505,D,A,B,D,E,-145.84392586710652,-13.8744471543446,-57.4067290853041,B,A,2.9892005613046635,1
