birth_year,age_range,Nationality,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
39,65+,Germany,M,B,-117.73853298104105,A,B,C,45.45792850022664,C,E,-188.34066702494138,B,-92.71928558001305,B,15.116569472197833,75.02862608220819,D,102.01181100320224,D,176.45812602862648,0
48,18-25,India,Male,A,-8.418620476542594,E,B,B,-65.60583820698315,D,C,75.58948778983653,A,-107.57600248891592,C,-204.77447396519298,-64.36282233320247,D,128.77254373117222,C,45.886518173420356,1
33,26-35,UK,Male,D,56.28253747130357,C,E,B,-32.51680438942389,C,E,-13.254164217516717,E,-3.241294337823033,C,32.92575073572942,123.47083911241614,E,-79.68718531894045,E,111.29681655118794,0
42,65+,Other,Other,E,18.670709529240494,D,B,C,-84.4894681155698,E,E,-32.28400121108893,A,67.97757744697502,E,-137.43031506176044,-141.3552843135995,B,19.939183114656643,E,71.04318522226562,1
25,51-65,Other,Non-binary,E,157.06611920527948,E,A,A,-50.97296539376431,D,B,45.12548474268249,C,-88.47955388990191,E,-6.782941212043836,-105.08144354600046,E,190.13550179033678,E,111.18610128626665,0
51,26-35,Other,F,E,53.72750655792409,D,B,C,-47.572894449193974,D,A,-176.36305498152745,A,48.19441400165579,C,-103.4320865396317,127.5804620839037,A,96.59584733700794,E,-2.1467243082431327,0
60,51-65,Germany,M,B,-3.7220378965252516,D,C,B,196.00910564335888,C,E,-44.878951216476295,A,-53.23990205172052,E,157.24699562361695,54.942273979511825,B,10.113782771841716,B,22.580897103929434,1
56,36-50,India,Female,E,53.63773245202591,D,A,D,-55.818293953382494,C,C,95.7287089684874,E,114.86779915170607,E,-74.38006081737448,-11.312758682566589,B,-101.1460526107496,B,73.03516216438464,0
40,36-50,China,Female,E,7.785422688022063,B,C,C,70.73493315596117,D,C,-58.91216861226012,B,4.90891668962537,B,-219.90661355466332,193.24428761808926,B,-41.47204581113698,C,9.269094021442141,0
67,51-65,China,M,A,-21.75314855325142,A,D,E,213.7728836209738,B,B,61.912075719985324,B,-34.38565505234796,E,206.73100467185694,102.12132366022557,E,36.29804560440942,B,43.11257491154279,0
85,51-65,UK,Male,B,8.840885127292687,A,B,B,38.582449244136235,B,E,186.11385041967725,D,57.73117473316758,E,-61.79514243737951,15.281928433367279,D,72.42762292034502,A,60.22925409143366,1
18,51-65,Germany,M,C,-47.484452689313855,D,D,D,-78.53369399207635,D,C,-97.70082038753611,E,-180.82572098779073,E,57.77435394342171,29.072808118522296,B,49.54906451561126,D,9.582803124585137,1
27,51-65,Brazil,F,C,-113.4580496005646,D,B,B,-250.78319308017996,E,C,103.80602862317767,E,-80.57774967131827,A,-199.7262391725496,-5.877905861048999,B,-13.167278596542895,B,39.77307807024524,0
45,26-35,UK,Other,A,-18.28690676969794,B,C,B,-73.10428190435329,D,B,-75.7007339970531,A,-122.65744171095506,C,-65.79299667034387,104.09186098378704,A,166.64938815581866,C,16.756473240729786,1
97,18-25,Other,Other,C,-106.08537984988573,A,A,D,89.19252608497426,C,D,37.2534028633988,A,93.31534831774746,A,149.0455466792135,82.38148607145565,E,22.214866806881805,B,113.55437765021261,1
92,26-35,Mexico,Female,B,-19.09149662652252,A,A,A,134.50632885047955,C,D,120.5818512008322,C,29.34040326823989,B,23.333943732517586,215.13365615963775,D,-102.17168178580395,E,66.7969294798868,0
96,51-65,US,Female,A,10.330947232288745,C,C,A,41.0053142620619,B,A,-88.45650219454598,D,54.41179936610919,B,158.09667985554944,-63.02604899276621,B,-149.12194825499495,E,205.00472799419023,0
36,26-35,US,M,E,122.34386283360234,C,B,A,-12.485711955163891,E,E,119.66549232844517,D,-240.50711223095615,E,16.43988452043418,-141.41847087593698,D,-105.56725909881482,C,-34.75980844850856,0
65,26-35,Other,F,E,-27.35975123832541,E,C,C,61.43733206815026,A,E,-81.24391598690447,B,-75.35014531978538,D,146.6176193097368,106.89992580337334,C,15.707765506790421,B,148.909938288587,0
67,26-35,Other,Non-binary,C,119.75969160631259,C,C,E,60.620126371774305,D,B,104.82278841641768,D,124.13232910888661,E,78.89314989327384,-6.556194683350998,E,6.720715812640927,B,89.64433268790525,1
84,26-35,UK,M,C,132.9747898103156,B,A,B,-53.5711174758148,D,D,195.56505534843396,D,-19.221163399660192,A,-97.03288684024444,-81.96150393866787,A,-117.08274782592738,D,87.47754019500753,0
41,65+,India,Other,D,-41.792813064591066,B,E,D,13.520144158147145,A,B,-146.37528267625538,E,143.31060745806573,E,65.06814325720043,58.00981439187656,A,-96.00204506580764,E,34.54367328510185,0
39,18-25,US,M,C,-77.38833769831632,C,C,A,-168.8306879624882,B,E,116.56254667489388,D,-41.92044998171585,C,3.8946122860135968,118.50461776906265,C,-5.663066005751731,A,-18.64792741364268,1
46,51-65,Brazil,Non-binary,B,-128.91713021209802,E,B,A,-131.8377800382488,A,B,118.62810900526273,E,-81.90605609045005,A,-38.729253183180724,-142.38553962853382,C,-160.03345546265163,D,11.91613835040499,1
74,36-50,India,F,A,95.63207999839803,D,D,A,39.174436237620526,B,D,-116.79648783543317,D,84.83444872203698,D,-114.22545159380616,-97.05453869598404,D,218.24738081137417,C,12.137892720709742,1
83,18-25,India,Male,C,-5.196695593836237,C,B,B,-134.8271124476181,A,E,70.65906022596279,D,-222.00446747574097,B,-157.74983850034056,133.35274214691785,B,89.54493702619243,A,19.81411133229087,0
60,51-65,Brazil,F,E,19.608848245375636,C,E,D,-74.49933782964958,E,C,-4.10377410396265,C,-218.49022200808196,C,-106.59824133347652,3.536376529944453,C,-118.89608166164547,B,45.0479007660819,1
66,51-65,UK,Non-binary,B,-78.99433996537374,B,E,A,-233.19004459924025,D,D,-57.71239135839094,C,32.953688185773096,E,7.593584110378375,73.9303696590101,A,-149.58672702421808,E,-36.6810094841141,1
57,36-50,Mexico,F,A,-263.64016570970796,A,E,A,22.368934301261202,D,E,31.921802489971483,D,-131.06659776827462,A,-61.18484468054669,31.858905195636694,D,14.18068111504493,D,191.70383160560687,1
86,18-25,UK,Other,C,46.078955822052755,B,A,D,-25.218480760409236,E,C,194.07411519040113,C,-21.864836030778516,E,8.683280152658654,106.668562501026,A,-170.75784864187148,B,-264.1506453521134,1
41,26-35,UK,F,E,176.95446804130782,C,E,D,82.04276279212652,E,A,-113.8174871911755,A,-68.08065720616003,E,-8.212354434316117,-8.347455968852547,D,119.7897844279021,B,100.19470087575728,0
18,36-50,UK,Female,B,96.44378165578739,E,C,C,62.66571701043841,E,B,-26.509661834518127,D,-130.55042784258887,B,180.54570097479254,130.0688272714598,E,202.96117449837308,B,70.15090875891177,0
94,51-65,India,Non-binary,D,228.20704436096855,C,A,D,28.12426004793792,D,C,-39.18079340521886,B,28.426778196011675,C,239.3592623959714,138.54013854073278,E,-69.97378414194071,B,54.59767382997285,0
43,36-50,US,F,D,30.836309384435495,E,E,A,-10.433151379372225,E,B,67.28273653651603,B,-106.75585824732379,D,-150.11277323911114,137.7030359266264,B,-154.90664452951793,E,-23.346772642856262,1
92,26-35,China,Other,B,-70.07788202339451,C,B,A,-60.68125113455145,C,C,169.1897704315102,B,85.06089442793414,E,-88.15686801161489,-149.78781650655,E,82.9001046970988,B,68.38128766446565,0
77,26-35,Mexico,Male,E,-84.00394685994085,A,A,B,139.36034841191628,B,D,-28.45738397438656,E,-92.31065029497493,B,57.165109451138996,-194.07338455684334,C,-327.41111701793665,A,-134.62662460653152,1
59,51-65,UK,Non-binary,D,21.661692011725815,D,E,D,251.286214318938,A,D,-14.136806110977673,A,-85.54492405320805,D,-192.5760141320935,-13.285255454432027,B,-109.14757602207371,C,84.41327184315692,1
81,18-25,India,Female,D,47.47606673489878,A,B,D,-46.61385161432943,A,B,-25.47654455392545,B,-62.27122414532479,E,143.53655907863254,-21.155061256542343,A,-72.87060401752173,C,-6.644816181420363,0
99,51-65,China,Non-binary,D,-13.396411747963377,C,B,C,-200.36910993582887,B,E,44.85090616398797,D,56.88973813168175,A,-8.457580602011992,20.070961787873085,D,246.68309237617058,A,-106.72571475899385,1
46,36-50,India,F,D,80.5137030763327,D,D,C,-86.58856080812359,C,C,-66.80302184740798,A,-11.606710111743487,A,-5.236750386086438,-97.03403174114277,D,101.20868322654644,D,105.26776988236415,0
61,18-25,Germany,Other,B,26.33597475508796,E,E,B,32.66027117440968,B,B,-26.6981022049919,A,114.26697125291325,C,-64.89519806857311,49.269189604406755,C,117.63838813722623,A,-96.45849578257726,1
47,18-25,China,Non-binary,B,147.9662431778515,C,B,D,51.92248390344469,E,B,-169.7385261968009,A,104.72856761666318,E,82.52523950547844,-22.920332017058485,D,121.125842294091,C,53.0838322187258,0
37,36-50,Brazil,Male,E,-11.90620308181694,D,A,B,8.051704813348417,B,D,-175.5519404254163,A,-21.48142977988026,B,14.660493554914153,98.13666788794923,A,-8.48542798933096,A,90.0647383034281,0
22,26-35,China,Non-binary,C,-26.727692310340135,B,C,B,18.179443861017532,B,A,-20.49900565757118,D,93.269685560591,E,-114.26918956031713,21.47388684208511,B,112.44157425783857,E,100.56335968415215,0
83,65+,China,M,B,-307.8050036853257,C,D,E,-76.34119249154739,E,A,18.84478805171485,C,60.3374364990254,D,4.358498300078184,-75.07482781956419,B,-154.87586861322137,E,196.1183924800078,1
61,26-35,China,Other,E,-43.84225520921897,D,D,C,-11.476943414003179,B,A,2.575434690466198,B,134.00571453643218,E,137.93039282289578,-77.1032435563852,C,216.7518532958614,E,115.15313411371866,1
97,18-25,Brazil,F,A,55.55335684246479,A,A,E,40.801587304386224,E,A,100.71820960369713,B,57.62195751382978,C,-74.45211330632858,114.29319577515678,A,41.16914016761428,A,-12.386344372241295,1
94,51-65,UK,Non-binary,E,-50.968395876389884,E,A,B,109.97189311100708,D,D,-71.33646167511831,C,23.51178293057399,A,-24.734465211775923,32.17683821429889,C,47.479658072846554,C,-64.055621866255,1
51,65+,US,Female,D,-35.28681640968326,B,D,B,50.24637108605189,E,C,19.498448989994298,E,57.572845694518925,D,-100.9037246962381,-151.9710272477133,E,96.40403383341412,A,-131.18620520213943,1
84,18-25,Brazil,Male,B,-6.17628842212521,C,E,C,5.8643583571918265,E,A,58.566398924833805,C,-136.25214406723126,B,-16.77483450426176,-36.93553464051794,D,-75.84424881128976,B,-17.450934698335534,1
50,65+,China,Male,E,-216.37789194798373,E,D,B,-269.03293187411083,B,A,59.23232274493754,E,-31.421856415091465,B,43.48561928094527,-48.60803174567936,A,20.381548223214715,D,232.30712320704566,0
20,36-50,Other,Non-binary,A,124.41300322051954,C,E,E,-83.7991970506486,A,E,150.90140030325995,C,115.79427392099531,A,49.64909750157063,-32.11120247671704,E,-175.63373214132,C,-43.99722059878287,0
62,65+,Brazil,F,C,120.5180956174577,B,B,C,-83.0593809785223,A,A,-1.5455555116140447,A,159.34983447600683,C,89.02496732171757,-38.6119191987697,C,24.9158886299222,B,-7.0504997567263334,1
62,36-50,Other,Non-binary,A,-105.9185568417795,B,D,E,201.9999852863024,E,D,139.89502517299036,A,-39.476398538039795,E,-19.764146123675445,-240.35501212269503,A,194.94329464265888,E,-71.32870807423433,0
75,26-35,US,Non-binary,A,-39.02665361832516,B,B,E,-139.90752161914642,D,A,70.61733108498254,A,72.96816561431005,E,-113.82297679275428,73.94219110465656,A,244.8208018773809,A,45.892825859714584,1
82,51-65,China,Other,E,28.69110032399622,E,D,C,-117.79613925351073,C,D,-44.13525713856641,B,37.44735567327043,E,-54.115815847364615,5.744627389536007,D,-50.38292036929004,E,-118.25536119506161,0
54,65+,UK,Female,D,62.765367308956044,A,E,E,-176.46815718911841,D,D,62.819495308057505,D,110.32407882901816,D,-77.1860909024155,-21.535040560140988,E,63.62727999646701,E,-55.565241475608154,0
42,18-25,Other,F,E,189.65967920428218,C,A,D,-111.62585259995308,C,D,-102.14893225107625,A,157.5432795871337,A,-10.071323523834309,-210.5085062266394,B,-43.96212341059248,D,77.85710693702853,0
57,65+,India,Male,E,-4.329945562722613,B,D,A,34.201674062081935,E,B,61.72840343561427,D,164.74833339816547,E,26.832779331951812,-95.62587286726126,C,126.51761515369793,B,11.769492318408327,0
43,18-25,US,Non-binary,D,68.79430208757765,C,B,D,53.782662123895065,E,E,-103.49889377842135,A,16.22040584287217,A,42.94035994210997,17.36369568311229,B,244.01460168382934,A,-80.73731058374108,1
38,65+,US,Female,B,-160.04632211572866,D,D,C,7.376550583066906,A,A,22.36695023541626,D,18.142159761557473,C,9.530845078946399,8.497320693478926,E,11.676804938342983,E,-60.18177869169703,0
48,18-25,US,M,E,-12.667865630694214,A,E,D,-147.65199381529203,D,E,-66.89710917038579,C,-239.46813883764798,C,22.146740126718427,35.40022878983618,A,-82.48539211287539,E,82.97632938640463,0
92,18-25,Germany,Non-binary,D,0.7942055027428517,A,B,E,-22.159321700272006,E,D,168.5553524849315,E,56.28959699266004,D,-36.79966254836241,-54.06528373584912,B,52.1248689480737,E,-141.33829767721545,0
63,65+,Germany,Non-binary,B,102.50554544758121,C,B,A,38.64917114459552,C,B,141.66917392951032,A,-133.95953327795758,A,43.02940178387406,-106.24921520116506,C,-54.6374024445933,C,3.6717121404823283,1
44,36-50,India,M,D,-59.03398937862474,D,B,B,153.37101103486955,D,A,-195.06889611345028,B,-42.60461794222278,D,-100.2945891319285,-30.783085833633844,B,-91.22144209173918,D,-108.21097064892429,1
96,26-35,US,Non-binary,E,78.82194247758008,B,D,C,-161.45206773671183,A,B,-66.39422495852122,C,-24.309551231178204,D,29.303015610133514,61.91085342537781,D,141.9486845252141,D,35.172775220769175,0
90,65+,UK,Non-binary,B,58.6188392969009,C,E,C,28.388394618329016,E,C,58.637418160049926,C,-258.6278139257181,A,164.4330417237701,54.152505028072106,D,-290.91090881815853,B,-22.774694904680132,0
82,51-65,China,Female,A,-10.690032306807973,C,B,B,-134.93858735699396,A,B,51.045345403684,B,-72.07848221672081,D,-73.38882002897546,-26.84986960344975,A,62.86691321070968,D,-72.90804002252855,0
48,65+,China,M,E,35.731699630658554,B,B,A,-15.460914143161547,B,E,61.274939324473344,E,-141.87609382485337,E,20.979333532852365,55.55781492732547,D,-92.61378307388951,B,-114.65779126917685,0
81,26-35,Brazil,F,E,-99.03841761388946,E,B,D,-61.839004565619284,B,B,14.333642130374674,C,200.24026839672356,E,42.3430789538797,45.70948372291503,D,-61.66974135678532,A,40.535494004346056,1
92,26-35,Brazil,F,D,-107.94115191837679,C,B,C,-172.82007788775294,D,A,222.9587149509617,A,-64.38379470638557,D,86.11458905790087,78.1074897965633,B,-119.34165572278603,C,-79.49715095458762,0
49,36-50,China,Other,A,62.91619426175471,C,B,E,-97.6133945133609,D,E,75.2712163426287,E,-10.009800039570518,C,139.11441525929223,-27.614838170503386,B,87.68078604920711,E,105.72803475679792,1
29,65+,UK,Male,A,-41.93172645825414,A,A,E,161.44050899024958,E,D,31.724538077991276,A,-67.22227357558289,B,10.225101286528568,-43.41114804640595,C,-157.2709421310096,B,94.67424266198324,0
99,36-50,Mexico,Non-binary,C,63.388990583751735,A,B,B,63.1549918395622,D,E,-31.23538448606042,A,31.508651994342777,A,103.23815373663533,-205.43002435417236,C,37.19824634217686,D,-27.557502270320906,0
65,18-25,Germany,M,A,279.83325714597663,E,C,C,42.32895573356985,C,C,0.47753575727897435,D,130.38459606965617,D,-13.283280777307132,-16.02805823896789,A,11.421737919006128,A,40.18193846442198,0
29,18-25,US,M,B,2.5052019229813913,B,B,E,111.76884958485043,C,B,183.01934718762266,E,128.65416102748577,E,-1.6083740791353485,-15.534031365434533,C,-90.02136946768373,B,-50.51577342901725,0
45,18-25,India,Female,B,104.92204858110676,D,B,A,75.5384922014439,A,A,71.4615910654498,D,64.78647683632485,E,-33.57570226587806,95.13614007397496,A,176.71826365029602,B,21.787257791536536,1
36,26-35,India,Male,E,-76.08938209305325,B,B,B,67.37097109638992,E,C,-8.142079044709996,A,-19.485894762551197,C,1.305801712522042,-111.74234291667857,E,-112.27984031243594,C,-138.31793186235353,1
57,26-35,UK,F,C,-7.240626203204732,B,A,B,69.89755500469327,C,E,-86.33760923508906,B,-85.97041086684756,D,36.54336454956761,-123.51026691295499,C,39.9665252756157,D,9.586196525540412,0
98,51-65,Germany,F,E,-33.740913439747004,B,B,C,-153.40585809659714,A,A,129.91573687161483,A,-49.92346370985381,C,-187.9092450478576,-35.62481225880485,D,136.1119058228488,D,-123.58162041335297,1
70,26-35,US,F,C,-149.0939041685759,B,E,B,-155.59880807544283,E,B,34.11033313003587,D,-6.256915351308513,A,-3.3621301591709183,62.83946454412623,B,-82.75485039138152,C,-69.73395808752144,1
71,65+,UK,F,A,-194.31320769563706,D,C,A,5.473605398973359,C,C,-7.515148702331167,C,57.07468558537801,C,-106.43173950394873,94.74788099920706,C,-130.83102114573674,C,-57.66749916771167,1
62,51-65,UK,Male,C,20.80179443157003,E,B,E,-17.033439893309787,B,C,-21.839949241250125,A,37.81433144262136,B,-43.08939235074688,-63.97964274756783,C,80.509709081974,B,-107.33434887316808,0
57,36-50,China,Non-binary,A,-50.971942347003264,D,A,E,-10.295181630800984,A,A,-12.473074413816079,D,72.19512890955878,B,-39.56418493991034,-28.527489853081644,A,36.02446244361721,D,8.948061711533375,1
43,26-35,Mexico,Male,B,201.0263273755256,B,B,B,235.86268257567534,D,A,37.95012174277421,D,-28.57807293760603,A,80.02214261605567,22.177419230307606,D,141.31768349916229,A,70.47704639225526,1
86,18-25,US,Female,D,92.43413351120174,E,D,C,-89.91168371673248,D,D,78.01895526085005,B,133.8168259212608,B,23.913730435469045,43.73352966142831,D,-71.97198148564465,D,230.75170633146124,0
20,51-65,US,F,C,-25.104618412313247,B,B,E,18.755440093201496,D,C,-65.0741187500189,C,-74.64829783162116,A,-142.82759019655725,192.9047498831604,D,120.01585626827693,B,30.696366769012222,1
64,26-35,Other,Male,B,9.61395862135582,A,C,C,-118.85141809420014,A,A,-168.48720975900434,D,86.20928030074009,D,-9.761490558558572,3.9599826142130956,B,-157.035927323473,E,-107.79339269941835,1
18,65+,China,Non-binary,A,26.088577977048153,C,A,C,82.56760855512785,D,A,-36.33952964356224,C,1.4111447670903408,A,14.175764305067002,22.95544210195635,A,-40.806773655367856,B,-59.31427788650701,1
62,18-25,Mexico,F,B,237.49561337673018,E,D,C,220.01479298384496,E,C,-2.8136755563678784,B,-131.28606148691313,E,-217.50750963672147,-17.007418363261912,E,107.05471942457665,D,11.412712570573857,0
73,51-65,Germany,Male,D,84.90374054314024,A,D,C,-7.142642173276991,A,D,83.77211108471364,C,45.95796077276817,E,350.8495697085256,114.67147643223927,B,10.145259143285566,E,53.77795303488014,0
75,51-65,Germany,Other,E,125.562886433929,D,A,A,-68.67618711817975,B,A,-41.26450959460842,D,21.192817690139076,B,51.71492532857628,-140.65996017990267,D,-13.06034213473222,A,32.53152713731699,0
23,18-25,UK,Other,B,-65.28614005897906,C,D,D,-42.33006211948272,A,C,145.31548076742112,A,32.4670049943372,A,-175.79202952600667,-96.6456843069147,B,-35.36512672712829,A,-11.958611952306219,1
69,65+,US,Non-binary,C,-48.2625531608443,A,C,A,48.61875102183289,E,B,117.52606632917207,E,27.794291388064163,A,-63.47711869667319,-20.93653094132016,A,249.01348323123202,B,-43.16655564283884,0
68,36-50,Other,M,E,57.359063099869125,D,C,C,-79.26644495330606,C,C,53.70008153432022,B,6.767697813678519,D,-74.63673129956744,148.7132591635519,C,-152.23588740114658,C,-22.542631630282113,1
27,18-25,China,M,D,-105.98439128631836,C,C,C,96.04517973912121,E,D,82.49883553711473,A,-153.58885263812664,B,-27.33300753417905,-57.10928256651868,C,-38.46653918040765,C,8.541800522480461,1
70,26-35,US,Female,E,113.46310749318805,A,B,B,30.313714436002158,A,C,-18.96217596483482,D,55.248438181269954,A,61.73547935078545,-19.134497654031918,E,71.69711515219608,C,49.445125128027485,1
24,18-25,Other,Non-binary,C,-16.486679108881575,D,A,B,-34.17718919578272,C,C,3.413689856815537,D,49.87248033331762,A,-55.66919816528441,23.565396512347867,C,-98.78410952356246,A,-38.30155298826075,0
97,18-25,Germany,Non-binary,C,-7.618542700343298,A,C,A,-85.50121141726679,C,A,20.190354615684953,D,-77.72627891938725,A,0.9554176841202777,-23.122599436595685,C,5.648030419751516,B,-156.28486591161246,1
