genero,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
F,Married,74.6944068034457,B,-97.52929360178626,B,-44.803335799526415,C,99.88305337469367,68.91644191234893,D,-58.91720468445606,-53.720403184492035,C,0
Non-binary,Single,-79.2442174324907,D,64.92767500380945,A,62.54530168261559,C,15.796251636239326,-19.02674910282041,B,64.40074174141272,-112.20633581510538,A,1
Non-binary,Divorced,-67.11257054807731,E,-0.7167767940962024,A,21.74823843588517,B,-187.3040248910046,66.69106391940284,E,45.1055274310619,-128.71831858892062,C,1
Other,Widowed,-143.21894137929755,E,199.6075183057476,B,176.2283074777304,E,25.49551725103344,-177.41922969526217,D,-100.94831080752486,318.87552037437894,D,0
F,Single,-69.75643405566076,B,-6.5374584965057405,C,55.78554323857476,D,-124.94300507949345,69.14077788697168,B,-4.631502092236241,25.429487678332734,E,0
M,Married,83.72416561094637,A,-10.57832229083658,D,-46.044495063821564,B,-171.3463598339632,-78.2908754013933,E,64.00365557709762,62.10247328133593,D,0
Non-binary,Widowed,-151.6548548682317,C,-53.81605858391166,A,30.165661361069816,C,-113.70341000661794,-109.73177806951435,E,341.0182188584433,-50.17762772618071,C,0
F,Widowed,44.39192718011354,D,-174.13448686289613,D,-14.473939078316672,C,-79.74766627222043,176.35084305418425,A,-139.1035842644387,49.39514812086268,D,1
Other,Divorced,-31.33451221379871,A,66.6917611653888,B,12.331687378640959,E,-64.21295858611562,44.381148367426945,E,-50.62486640877138,-142.8300528641093,E,0
Female,Widowed,25.021764185094042,B,-43.667171413789916,D,89.53477514669062,D,-172.0025608117391,0.9460096859603325,D,32.831769440836894,-33.79292116048354,B,0
F,Single,-113.91484500358406,E,-95.64638752173371,B,12.35452806996687,C,-16.590971835815356,-75.00126462427876,D,-89.65875338935344,59.347683751764926,B,0
M,Divorced,35.49207206342066,C,-12.457192076652463,C,108.01052398576228,E,-67.0139451078974,-9.634808770578958,A,-84.72013938519794,86.27471432561792,B,0
Female,Single,9.287118860110374,B,4.18640531193497,C,69.17069031481985,C,-48.256201584011805,-180.87085695024987,E,138.84830777178254,-17.103381733394478,B,1
Female,Divorced,45.85546820524814,D,6.257920364269368,E,94.23691391218321,B,75.09231358726439,252.97269114280465,E,-136.9663575632733,-104.13613582548184,B,1
Male,Married,-1.2316413207834578,D,-52.07814441709095,D,-57.12442226482285,E,-14.039117738080051,-68.42762258642685,B,-43.298220162606,82.28051899433201,C,1
Non-binary,Divorced,-126.84649694110577,A,65.59087217015527,B,-12.325669601888094,B,58.78094963732602,-61.01398893075888,A,-49.613261157087706,23.09394796246422,E,0
F,Widowed,-46.86636188919241,B,43.81120847170089,E,-78.70958506503055,D,-61.01446269594103,-172.84331361730355,C,16.6456637176375,103.73990343949173,A,0
Male,Married,26.643408058875544,C,0.7219363323438343,C,136.11075491466985,B,-86.74889545917952,-52.167232677856866,D,-53.62532572036018,109.28818178623328,B,1
Male,Divorced,-122.6287527601486,C,36.90369568001545,B,-83.0352273188457,D,-137.0781261990601,145.56367709203394,D,-85.49025642079702,-66.49262530816706,C,1
F,Divorced,-116.07584761103887,A,198.2038573642905,B,-60.27772927919093,B,-86.58605807281879,27.31895105951737,B,-84.71696459901932,-37.86086497713047,D,0
Non-binary,Divorced,-142.83264106986618,D,40.61387498959796,D,-131.87011914762192,D,-84.48847768440059,-213.38770167961604,C,-141.81591862214782,-77.96054642905544,E,1
Non-binary,Divorced,-165.4228240705874,E,-10.55344946948441,A,-94.28389545814969,D,103.63981735516181,9.773205913258574,B,34.39216891661323,-78.92478745502484,B,0
M,Divorced,117.39081791879629,E,-11.890769205494975,B,8.356653697027207,C,22.38256284569946,-131.86903494834132,E,12.584179386929403,100.32190644449905,D,1
F,Single,89.19724886087603,E,36.65561964237515,B,-8.49235984591991,D,-91.8625075197191,127.65685634476085,B,-70.57418349990944,17.236295256547855,C,0
M,Widowed,62.44345696760657,C,-23.792628667652128,D,70.48039408743301,C,-83.46135515434213,-37.05993923070639,B,8.108356885509323,134.56193522844563,D,0
Non-binary,Widowed,-146.62771354707118,A,83.12397999313049,E,-79.75225433716166,A,-44.54940829311319,-71.22995712387606,B,19.89548995541879,-95.97197311198646,E,1
M,Divorced,-38.558886285434035,D,-10.910546201494464,E,92.4803441639046,C,102.4183522255941,343.6511377947912,C,46.4694124710175,55.954702702483225,A,0
Male,Single,-114.38979246389862,B,12.891882843969343,D,125.66203375229156,B,-61.77634936938663,15.940357974645622,A,148.99766229074896,150.32444675159903,E,0
Female,Divorced,9.269786528951666,D,157.89171189734444,C,-136.6737420545106,C,-86.44497398910065,7.310317600991427,B,77.42454626752222,-69.02830746862492,B,0
F,Single,-56.669370554112575,D,-42.04283892907984,C,-106.37902770096812,D,153.54037636021113,-170.55752933341546,D,27.877059195683625,61.99016902691047,C,1
Other,Divorced,143.89736225449937,B,134.0570967085479,E,-122.67783187310795,A,-14.48441002444462,92.77739613872147,D,168.88540320290724,-159.207641349972,B,0
Other,Married,-68.4847925999437,E,-180.45064426661017,D,-59.59644516361114,E,103.97971793175225,-54.47205459712442,B,29.410920320372163,147.29394964707822,C,0
Other,Widowed,-43.29055953423635,A,21.795989968282807,E,194.5771430083804,A,-54.82414362874639,-30.782740395340664,B,-61.03714161991696,-165.55193275490566,C,1
M,Single,26.29883634475643,B,-42.461428341676815,E,-156.6318717399652,C,-37.87797778420256,-213.74763641547304,B,36.4243334488965,50.517485204584545,E,1
F,Widowed,-34.3474418231589,A,-194.07458332278694,E,-42.38450474728654,E,-24.807424238301497,28.642291711226793,B,152.46268118181615,-53.44085895011316,B,0
Non-binary,Married,-87.11726905313748,A,-143.44887539592415,B,175.43048454689435,E,-64.8374839569766,-99.90248830688994,B,-28.294115119419555,42.334437077536755,B,1
Other,Married,-135.6574661493411,B,128.91895997185412,E,17.285374967252785,E,-64.94559406097412,55.20620089522754,D,23.85465188206218,31.216241544217983,A,0
Female,Widowed,-195.3497388609732,C,-60.219514503598745,A,-15.126668730605628,E,14.888275211270386,-10.631948574389845,A,-13.618450214648464,-8.160100506354734,A,0
Female,Divorced,104.28508194987856,A,3.590113750029072,D,81.91292989426819,C,-81.00408175466163,46.621986853341326,B,58.295487634209955,-42.38840056234036,E,1
Non-binary,Single,97.85434021031605,B,-228.06919495608759,B,183.4926519602493,D,-194.44745366902154,145.47846816912102,C,50.86969998075428,-100.76058724116545,B,1
Male,Divorced,56.634886642038154,E,-81.98166489079132,D,166.30756997607944,C,-15.233165670876819,-32.31330415779459,D,75.5621344772142,4.841128224863532,E,1
Male,Single,159.6396025676755,A,18.503208381178144,C,27.05983808144613,B,98.55135292209918,51.73718435054244,E,-71.90816956652559,-72.14643297339323,B,0
F,Widowed,-78.80119150841367,B,102.02404999230426,A,-54.80726035849568,D,-51.21329419327052,-262.01216922580966,A,-165.63017882208953,-61.61561531882399,E,0
F,Single,114.27740194489321,C,-178.50536233545077,C,-32.20240980441949,B,14.502903921287984,31.28370281771235,B,87.9583260241822,208.09142819664163,C,1
M,Widowed,146.30906376121206,C,56.628450213689796,E,-74.7072055882798,B,-86.0571828255132,120.98176326659723,A,-33.44251142840008,-173.5373321179881,B,1
Female,Widowed,-10.534180329397087,D,-52.122687146647586,A,185.1025848217055,A,-80.94004359720854,-87.14460841821581,E,-0.24188660251676142,-44.07770561700286,C,1
M,Married,-114.28199118043729,B,45.68178842229414,B,4.7607901673627895,E,-65.56027063951953,-20.298255704798503,E,-29.70303997598014,26.99519644919957,D,0
F,Widowed,-117.41653288359284,B,35.83851218493888,C,93.29996501470133,D,67.03816863191028,-68.32312516414302,E,-3.726782436347329,-159.59236922879094,B,1
Male,Married,16.578366586112843,A,52.41760392144115,C,43.588752925678435,E,27.15134977855457,-150.4898111203576,D,-76.36286657482914,-14.588939762632025,D,0
Non-binary,Widowed,223.18642435814348,B,-11.552051746266152,D,71.63605821879649,C,-94.47132614910223,-1.3962422773403729,D,10.579654810446396,-94.75912753204878,B,0
F,Married,58.137672464804155,E,-21.450824840260374,D,-37.134080057478506,C,49.868844407054766,-8.010732243020898,C,-88.29424111850831,-209.3396873304394,A,0
Non-binary,Married,-25.420628415651258,D,-80.34451289146529,E,-35.99503076085208,E,137.25255138710918,-110.54249300319358,B,36.40855435533445,50.06365149258099,A,0
Non-binary,Divorced,-23.970569932315968,C,-45.46470787395268,C,-55.78667474391753,E,115.8059248415471,-66.077718339153,D,56.03716107536078,103.95115821143399,D,1
M,Single,-239.045594271398,D,42.13737361104436,C,103.41054490146342,D,190.32061201972823,59.706778905235005,C,-87.90302335018796,39.18991265488126,B,1
Male,Single,-80.67940974794145,A,49.3426111910946,A,9.760662915784856,B,4.809855528274119,-59.04018195386688,B,-47.43636855877431,214.11335602536883,B,0
Female,Single,-8.066960272224442,E,40.220190771090735,C,-145.84589904641223,A,150.03674639854103,55.52301256138803,D,102.42695576298881,-56.93961705847784,C,1
Other,Divorced,4.401765911742706,A,145.36718388922463,A,-149.6510276578885,B,4.7664330133547415,-15.016693125963206,D,-139.85009062229085,-24.81975917437902,E,0
Male,Married,-241.6558173090255,A,-229.41559378149233,E,-212.6024366383377,E,-126.99849029958854,3.243267242169413,B,41.14292457929787,-102.65534574117619,A,0
Male,Married,-14.374581235403225,D,15.981210450859024,B,-159.19443148926024,C,47.913060972922665,-149.50172687399174,C,-69.2818284307941,36.86637005644962,C,1
F,Single,218.2931875754513,A,129.02851403070147,A,19.34115413153816,B,67.38083867628994,74.09054046930137,D,-56.93166848699634,35.42780664524074,B,1
Other,Divorced,12.157935210418987,A,-99.69819129520275,E,-0.469314522332814,D,-55.478423480270024,-77.14935259391322,C,-124.68882745447607,58.22084008925472,D,0
Other,Divorced,174.20551690572373,A,203.4257297096379,C,-85.79540002100917,B,66.0902811278731,-134.18884857362428,E,88.92351999963057,-16.385297922323787,D,0
Other,Widowed,192.75635677624845,B,3.2531811192112854,A,10.236250807446478,D,-163.83218184969434,98.69828565213187,B,99.84068679145584,8.331936520197441,E,1
F,Widowed,-32.26399802814276,C,-42.5033325003537,C,37.60161436961302,C,57.86783353040199,-92.48976762370614,D,98.96648502439234,-181.67401517777648,E,0
Male,Single,-43.775055475106875,D,51.014996587835384,C,130.97114605673636,B,78.4967315476752,88.7698584898967,B,-0.5465302867298221,137.87702512402203,D,0
Male,Married,171.21381908776212,C,34.45193280285541,A,-127.931905773721,B,-24.64183535614565,-49.5730236269982,B,62.45839824935386,-44.51912554538083,C,0
Male,Divorced,-51.47041792812609,C,156.0447032908906,C,-84.95810503762176,B,11.928462529052778,-49.37729730242154,C,-20.09784491558961,122.16455835244268,A,1
Male,Single,-21.152513926948156,A,-88.60248346051054,D,75.68623128336093,C,-80.45205019864444,106.68214008494141,B,-3.069909467836416,149.93102265537772,C,1
F,Divorced,-47.8739927655299,C,-47.167797647063395,B,-18.38240807848414,D,-49.194667069136585,53.77500072820464,C,-7.1209437584053115,120.87033155280484,E,0
Female,Widowed,95.41595743081315,E,-51.12258546267709,E,-142.53450901243502,C,120.34326236836665,-36.16135847861917,A,-35.161813453282484,-14.43519974993114,C,1
Female,Single,-120.51918481744912,D,-27.074368492108558,C,-110.94817044731342,A,43.23550332142557,-134.4837813943777,C,5.165142817512076,79.05833002906898,D,1
Male,Widowed,52.91247804142255,A,184.27215904710607,B,-122.95111813031082,D,20.029164575894253,-133.76310289506316,B,39.420656652824235,-25.245768182583305,C,1
Male,Widowed,51.53436336898392,C,55.11064146894279,E,-106.21319919191978,D,118.10352149685725,-3.6670089490607447,C,-152.97824231517015,177.54247069536143,E,0
Non-binary,Single,-1.5807987451426981,D,-87.22702921044379,B,47.8676607773721,A,36.96854230086718,-8.18715195706062,A,108.11445734073075,142.4843212046559,A,1
M,Widowed,-70.75661138291484,B,-95.0854143851301,A,-127.25803132718445,A,121.9863098285131,31.300591012656493,C,-46.201929292750904,-32.27420962808114,A,0
Male,Married,-65.42970133967538,E,65.32384900671607,E,153.64096240920426,E,108.9415610833497,-19.502827720184186,C,-134.54959620643038,20.830897911970137,D,0
Male,Widowed,-190.67903780994422,C,43.304960101028975,C,36.926401501287955,A,65.47938536140776,56.62208841555999,E,77.77042024110261,-19.01162616930828,A,0
Male,Divorced,-110.14505232581848,B,-55.50434201786146,D,-50.3188831223309,E,88.05762879565866,13.420822328580872,B,-123.39934040154208,-140.02490722345865,C,1
Male,Widowed,66.38970817934361,A,-23.382088631586228,A,-25.98817352921985,C,28.866072988701358,33.2084348936181,C,-182.53617395415418,-112.7852366425274,A,1
Female,Single,-30.68484511541998,D,99.05000977970036,D,75.55964981763155,E,52.3324771117616,113.04402565184266,C,-18.661060086798667,-47.202307277638205,D,0
M,Widowed,-78.00599211031137,C,19.676873227225844,E,153.01246936968946,A,-69.07120404143238,149.126450182589,B,66.67049516150779,14.108393229522681,D,0
Other,Divorced,102.02988679638688,E,68.86515639114346,B,-155.7370731726391,C,83.31694314828152,30.52063794105316,A,-285.0528169155133,-76.86512527504364,E,0
Other,Single,24.701847199052423,A,146.48745876672095,A,-19.221590213271604,B,-54.28027909093692,-230.08452932569406,A,-2.9835217603661826,24.165849471440676,D,0
Other,Divorced,-20.870012182335536,B,-19.270748309669568,B,-208.37728370328108,E,11.272780365808472,-96.76103910575421,B,-111.10791914491331,265.6856184343162,C,0
Female,Single,103.33214079765996,B,226.88837701129864,C,-117.74417283572866,D,-8.12034249034858,-72.33463610959933,C,107.63663666509294,104.24515575247133,C,0
M,Married,-36.865939734113276,C,43.24733961379532,E,91.52177962406476,C,105.00002636811281,43.088416664052495,A,-118.41803195556504,48.05936857200743,D,0
F,Married,29.65629368977035,E,-66.19601382665032,C,-3.7945569399387584,B,-39.06033452222465,-17.837720321817756,E,-2.080345738958247,41.57448284013184,D,0
Other,Divorced,-63.408478432424396,C,-96.92899647674828,B,50.27397261125165,A,121.45086017941446,-41.26919146020522,E,-11.270450005804127,-149.05210152814723,C,1
Other,Divorced,57.0865805666197,E,-9.331174792286918,D,84.51418989288058,A,91.15762148294947,105.33989395792747,D,-12.712527958937498,80.61038420910954,E,0
F,Divorced,16.33340788869991,C,52.91176733788178,B,-103.96449132243934,E,148.09007418188565,305.3098836459083,B,41.90050108469006,-60.14531488288871,A,0
M,Married,53.355838683445114,E,-130.09838195817662,D,-76.11314946177374,C,65.85608602106456,41.89235156523421,E,-20.390751894917276,83.5821387174356,A,1
Non-binary,Widowed,-13.019016204266695,D,16.04697900822154,D,272.7558916204584,C,214.52382052712014,-45.527831251819535,B,182.9384785560435,-18.831634980356828,A,1
Female,Married,11.35343273408336,A,-115.46764039207693,D,123.6858065690912,E,-20.058503437725513,-13.082664032193245,D,-2.5254203412914102,96.26216114402253,E,0
Non-binary,Single,-8.107802926124375,E,-171.66299815784726,B,-81.46418653942652,B,-121.71422260539875,123.09735887747202,D,15.296348295011198,-40.446795299311454,B,0
Non-binary,Divorced,-107.9244002502804,A,20.1528666733617,D,11.956071207139365,A,245.241666544005,168.14657873761806,C,150.60493920799854,-82.30135823095014,D,1
F,Divorced,-58.50476057990217,C,-102.2131857782514,A,39.81091661249992,A,51.220448715605784,-96.42787854396917,D,210.86674409990107,86.68757154916871,E,1
Male,Single,26.761054002181027,B,114.15420207201454,C,47.14119420048108,D,-135.84290858706112,74.1426136280235,A,55.18197672724894,-13.554175016890166,B,0
M,Single,-17.259395233603133,E,-74.71848891125971,B,19.189554793497404,C,-101.23898781736762,71.23452280302634,C,55.94875048870042,80.82219606513397,E,1
F,Single,-167.07341931120197,B,4.664180637722751,C,6.170504142982597,C,-88.75481175312065,107.99878345035083,C,57.77941253686845,0.6882298204642927,B,0
Male,Single,225.74382614777727,C,-38.50731608161001,B,69.27514763972995,D,-68.12726037944317,94.65804082098398,E,-113.2510191400288,-46.23141358379328,E,0
Other,Widowed,87.06084734236424,E,-79.04742951980633,D,157.61853951976065,E,52.07470228953489,-25.982577418146104,A,-1.645885532717182,2.222459038614199,E,1
Female,Married,-85.91329693460969,C,-35.323783220619774,E,62.55825977270746,C,35.42000493957384,134.75770327130098,C,-10.931224839778022,-202.41518478891675,C,1
Non-binary,Divorced,-53.1393282934433,C,82.97055909777839,A,-20.990307398669167,A,72.03543485502082,142.68325164625486,E,36.02172685290249,-143.8843615279459,C,1
M,Single,10.110409194826806,A,61.86875222239022,C,-27.998967402377346,C,41.09309624912784,10.686249209732836,B,-77.69525391684007,208.42268873937581,C,1
Female,Single,-54.343445105838995,C,62.987357088286956,E,94.70443902480874,C,85.71702535045914,-34.216388153722185,D,91.9830247634506,-39.161159260389475,D,0
M,Divorced,-43.51943078851687,C,-92.21748958474933,A,30.27783952362103,C,-150.69651427085378,100.50826310327072,B,-65.90009442370072,39.46179401430788,D,0
Non-binary,Widowed,-166.90335919885172,C,-74.50285726216147,B,201.90027499875686,E,309.1743618272267,-61.24208939494139,B,-106.32872861428571,121.98169823750726,E,0
Male,Single,32.45010037505649,E,-22.915808766685792,C,-45.23710656899093,D,42.41993926830942,-4.758091100577113,B,21.739841248109464,-18.17691295420893,D,0
F,Widowed,-190.00152878547303,E,96.15210848125267,A,-17.971597425882678,E,-51.723549147815895,22.379921310695604,A,-173.64393471690798,-81.98961876043712,C,0
Non-binary,Widowed,-96.36398814441317,B,13.015212953611737,C,119.57672752169712,A,156.4523022073284,51.23816693603105,B,-119.76773450329074,-83.55236150886648,D,1
