AGE,religion,genero,military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
47,Other,Non-binary,Veteran,B,-63.75457869354017,E,49.84509545594149,26.2625051044866,E,A,E,0
73,Jewish,M,Non-Veteran,B,34.01104940245758,D,-78.92817899340045,-139.15132172262884,E,E,E,1
83,None,Non-binary,Veteran,A,136.42019971256096,C,50.54386169248798,146.99654718977902,A,C,A,0
91,Christian,Female,No,C,-138.07010825105945,C,110.36015294538812,-14.449270850687096,C,A,A,1
61,Hindu,Male,No,A,-25.00709863765649,B,15.68150443606764,-65.42511592645994,D,D,B,0
20,None,M,Yes,D,5.790514464919445,B,-45.486568503777534,145.02657472896968,D,A,B,0
79,Buddhist,Other,Non-Veteran,E,-139.33798081921535,A,-114.31917693152033,127.64791048840316,B,D,B,0
75,Jewish,Male,Veteran,D,3.520504482736119,A,57.128352053869094,-65.82634419794906,B,D,E,0
63,Christian,Non-binary,Non-Veteran,C,-22.114125490829455,E,45.228347100392085,6.66588018357184,B,A,C,1
90,Christian,F,Non-Veteran,B,-86.59150143846446,C,-128.15447906349428,-75.24999448299319,B,D,B,1
58,Jewish,F,Yes,D,7.291499882387156,E,93.943222985509,-42.898405270196946,C,D,E,1
91,Other,Female,Yes,C,-110.75367234303582,B,-21.88108183432048,64.64945807545325,D,C,C,1
94,None,Other,Yes,B,-227.7763512478347,B,-3.1891635036482553,-112.28791619978853,E,E,C,0
76,Muslim,F,Veteran,A,-36.16162645618204,B,189.47956653860635,30.570311783526343,D,D,E,1
76,None,F,Veteran,A,-35.66385150115794,A,-41.59473412332204,197.8616654832746,C,B,B,1
92,Buddhist,F,Veteran,A,103.02394212456862,A,-111.47995817484772,-188.83083660156151,A,D,B,1
40,None,F,No,A,-160.04041649271582,B,6.692488261075978,-48.769392276130176,C,C,D,0
72,Buddhist,F,No,B,-47.65358869762217,A,66.62344613407323,-141.9704492002403,C,E,E,0
43,Other,F,Yes,E,50.641231736565814,B,129.97122109243654,27.06839915599683,A,C,C,1
68,Muslim,Non-binary,Yes,E,95.28295068491501,A,-82.96459345845837,177.83131478239974,D,D,C,0
20,Buddhist,Non-binary,No,B,70.52552001684515,A,53.146147594342274,12.944994917948966,E,E,B,1
69,Muslim,M,Non-Veteran,B,-64.03140652321277,C,137.14068592746494,-164.1065384153124,A,B,B,0
56,Other,M,Veteran,C,-53.86811450810482,C,-4.870732206204796,11.22055873374213,D,A,A,0
51,Jewish,Male,No,D,-138.30185064124822,C,22.89139286129965,-25.4733177456703,C,E,A,1
69,Other,Other,Non-Veteran,B,102.98971309332978,E,4.539164961129142,77.06082721622373,B,D,E,1
39,Jewish,Non-binary,Non-Veteran,E,19.21150643055796,A,39.309681615335016,176.17181156355383,B,C,B,0
61,Jewish,Other,Yes,A,-2.5102306099668197,E,-11.26687584910786,104.2168204613375,E,A,D,0
82,Muslim,Male,Veteran,A,83.18108295011982,B,78.24965362786915,-138.4354463009039,A,D,D,1
28,Christian,Non-binary,Veteran,C,203.11087092926076,C,103.32198108391582,-36.56769013313222,C,B,E,1
84,Other,M,No,D,65.27123089176288,A,53.264111202266974,-103.53761710910716,A,A,C,1
85,Other,M,Non-Veteran,D,61.91295770701976,C,-174.79249260339336,-4.53524236952435,C,B,D,1
47,None,F,Yes,D,93.87945175074269,D,65.92976577259185,-248.54841472415842,D,B,C,1
85,Hindu,F,Non-Veteran,E,44.55025269538397,C,-22.20238926734382,-122.77136091114701,A,D,A,0
76,Muslim,Non-binary,Yes,C,2.7808854538552854,C,53.02687895946304,-75.01575122998564,B,E,C,1
90,Other,Female,Yes,A,-129.94975290356243,C,-127.01636228106288,74.24864682531907,B,E,E,0
24,Muslim,Other,Yes,A,-118.5345442673033,C,88.03096017241391,-126.98559347501997,D,A,D,1
86,Buddhist,F,No,C,40.79778416780722,B,-75.55616011855744,116.98371744979184,B,D,C,0
51,Other,Female,Veteran,E,133.21798248322153,D,-65.93591408300934,-40.326444923569504,D,A,B,1
27,Buddhist,Male,Yes,D,73.606144569642,E,224.88638230031364,2.165149103257683,D,C,C,0
27,None,Female,Non-Veteran,C,173.0766856449517,E,63.816436236494425,94.66776901130125,D,D,B,0
55,None,Non-binary,No,A,94.54627426270494,A,-47.7346156748689,177.71826696779192,C,B,C,0
96,None,Non-binary,No,A,-87.80232750358657,B,9.54162131543559,50.62886359603025,C,D,C,1
56,Muslim,Non-binary,Non-Veteran,E,-115.57885920510391,C,90.49190220612925,128.7680729938729,A,C,A,0
34,Other,M,Yes,C,138.4208445723008,C,-29.652644577873527,-49.6439248449191,B,C,C,1
89,Muslim,Male,Yes,D,-224.22257761783783,C,237.62295594618297,-9.56986108953253,E,C,A,0
67,None,Non-binary,Veteran,D,164.11398328885085,C,-83.46782934959727,-48.04986432551419,C,A,C,0
87,Other,Other,No,A,-207.80129291526407,A,-101.63497389733594,67.88274763672828,E,B,E,1
58,Buddhist,Female,No,D,159.26180767514947,A,64.8918599311103,-139.08815690752013,E,E,A,0
87,None,Male,Non-Veteran,B,-94.39665444485196,C,-14.586179978742619,99.54250788163496,B,D,D,1
20,None,M,No,B,53.08567354854416,D,-28.57015405556912,178.8803517535221,E,D,B,0
76,Christian,Other,Non-Veteran,B,-18.979339554030602,D,97.48186929547971,-3.576598708241118,E,B,A,1
45,Other,Non-binary,Non-Veteran,D,98.4606637502124,E,189.83244922048905,-76.85588766221827,D,C,C,1
26,Muslim,F,Yes,B,16.932446304208764,D,127.95834113714216,69.0802398735712,B,B,C,1
45,Muslim,Non-binary,No,B,-114.51928736298562,A,64.00622409984868,-10.939009623681951,D,A,C,1
20,Hindu,Other,Non-Veteran,B,180.80413021731627,B,-95.98177775987412,84.17656865930728,A,E,B,1
99,None,Male,Veteran,C,144.29344531969613,A,16.682010835177035,-95.34269176539868,B,D,C,1
92,Jewish,Other,Non-Veteran,A,-179.8780235205335,C,-12.521583317970755,-191.11817809474178,A,D,A,1
69,Christian,F,No,B,-22.149387445746935,A,73.57509882608943,-124.09843539769274,A,A,D,1
88,Christian,Non-binary,Yes,D,97.2437522093047,C,-1.7853362511721542,-234.02668990557737,A,A,A,0
98,Christian,Female,No,B,92.42455038087162,A,46.01675945180008,110.99211370336992,E,E,B,1
34,Muslim,Female,Veteran,D,-79.0418119031044,D,-71.5062113602111,61.158166103326614,C,C,C,1
80,Christian,Male,Non-Veteran,C,-131.61406786553533,C,43.01247312853695,192.0669793287003,A,C,D,0
40,Muslim,Other,No,A,227.62978145006852,B,263.72388021436143,139.6770752687404,A,E,E,0
24,Christian,Non-binary,Veteran,D,37.5444346251193,B,-147.77060939786318,-52.54095789049148,E,C,A,1
18,Muslim,F,Veteran,E,125.35263524472676,D,-78.12918513228279,-18.98346146047902,B,C,C,1
44,Jewish,Non-binary,Yes,E,45.11661100876229,C,-124.51601735588913,56.57130385706511,B,A,D,1
58,Hindu,Non-binary,Yes,D,87.94841855451715,D,55.96410310746529,-72.81297046866439,A,B,D,0
83,Hindu,F,Yes,E,30.96037238293265,D,-107.71035079875735,-34.8786319597562,A,E,B,1
71,Jewish,Male,No,A,101.57719793846344,D,48.79342837776438,-92.17438431100959,B,E,D,0
85,Jewish,Other,Yes,B,35.67117039564884,C,-74.35655602362652,-116.63590929415292,C,D,C,0
67,None,M,Yes,A,-164.18770448717547,E,88.9790361404196,72.34366595636585,D,C,D,0
32,Jewish,Male,No,D,77.96044262250926,C,-97.54603829618432,-153.8806491965483,B,D,E,1
55,Other,Non-binary,Non-Veteran,B,64.95134747996734,B,-70.44243327025244,-106.34585843169945,A,B,A,0
60,Jewish,Other,Non-Veteran,D,61.316936642621314,E,-8.45466452441773,-174.35659333790653,E,A,B,0
90,Jewish,M,Non-Veteran,A,27.031899701661743,E,24.70431908131445,44.06636688186645,E,B,A,0
64,Jewish,Female,No,C,-43.90800065090881,D,24.484602200716125,-80.34375302770462,B,E,D,1
34,Hindu,Male,Non-Veteran,A,65.03784548291812,A,-36.54132742440085,281.58661427915575,A,E,E,0
78,Hindu,Male,No,D,-52.007237351150756,A,330.2421334291116,-3.66342176146526,D,D,C,1
30,Other,M,No,C,34.717513314523266,E,64.08617611129574,-73.42217454962585,C,C,C,0
89,Jewish,Male,Veteran,D,-61.425356044788245,B,11.581856632718948,-56.48546466659119,A,C,C,1
72,Buddhist,Non-binary,Veteran,A,67.28056821844068,A,32.17594175244988,73.1246701870196,D,E,C,1
67,Buddhist,Male,Non-Veteran,D,101.73438404244372,B,3.095403848149273,-10.309851798567257,A,B,E,0
27,Other,Other,Yes,D,-6.775121560163637,B,-12.601592527586075,94.42510394691196,B,E,D,0
97,Other,Non-binary,No,E,-146.03468972149153,C,18.019794129415114,108.01127677156714,E,B,E,1
78,Jewish,M,Yes,D,-126.27667560259623,A,-62.18715273198369,39.95733090697225,D,C,B,0
91,Jewish,Female,Yes,A,-136.67239395974403,C,2.862742626653176,-258.53853249510604,C,B,A,1
97,Christian,Non-binary,Yes,B,-2.501123820026126,E,-77.42893119533973,-9.402110199063676,A,A,D,1
86,Muslim,Non-binary,Non-Veteran,A,-223.592834183526,C,-77.85737591752931,61.52565800381831,D,A,A,1
94,Christian,M,Yes,B,84.91968911171246,B,100.98570905453697,-72.63335191883836,C,B,B,1
41,Other,M,Yes,A,87.76476447903636,D,160.30976430446898,63.235276591396236,B,D,C,1
27,Muslim,Other,Veteran,C,-33.83691627390576,B,128.92822176004236,-128.81535593329062,B,D,B,0
27,Muslim,F,Non-Veteran,B,-172.33400423129663,A,-94.51073594434352,-101.39673388220369,E,E,D,0
79,Hindu,Non-binary,No,C,-98.26523610367087,E,-7.253887927946558,-230.30681646185144,D,A,C,0
81,Buddhist,Female,No,D,30.910249591705252,E,-74.51530487509747,94.50495376840647,A,A,E,0
57,Hindu,F,Yes,B,-128.22552705637014,D,47.33255977631639,26.202847040399323,C,C,E,1
73,Other,Other,No,D,130.23414175857312,E,183.67784429645167,-9.079617704101425,A,B,A,1
47,Jewish,Non-binary,Yes,B,1.1195694392625732,B,165.45081751468157,1.928457404233905,A,B,A,0
79,Christian,M,Non-Veteran,A,22.067031551478532,E,-147.01411525376525,71.46936291181558,B,B,E,0
68,Jewish,Non-binary,Yes,A,-159.2831502333893,B,-9.980470620112817,-24.359703026748534,D,C,B,1
80,Christian,M,No,A,135.99145687291676,A,38.503665614238585,-132.07466737725875,E,D,B,0
93,Buddhist,Other,Non-Veteran,E,-134.7989923639786,C,-66.51399308275734,-100.10791691297507,E,C,E,0
66,Buddhist,F,Yes,B,35.343970031916115,E,-26.637661825169573,-103.1918419776199,C,B,B,0
72,Jewish,F,No,D,109.61830487758407,D,36.429982530063334,99.78906179283797,D,C,D,1
26,Jewish,M,Veteran,C,-61.025657282656134,A,-105.4640624783464,-26.222896101659778,A,D,C,1
89,Christian,Male,Veteran,C,96.81344314664243,B,93.39004793568762,162.7256673108503,C,A,B,0
90,Jewish,Non-binary,Veteran,B,141.95041746721594,A,-155.93867492276127,-11.76427225394162,B,E,C,1
39,Jewish,M,Non-Veteran,B,140.6999256730981,B,40.99506179750068,-110.13289017301292,C,C,D,0
22,Christian,Other,No,A,-59.42314954979443,A,-68.03228913581292,-186.50662102421137,C,C,C,0
73,Other,M,No,A,124.38233169700892,C,30.162546834248577,19.67503043001017,C,D,A,0
33,Jewish,Non-binary,Non-Veteran,E,-48.79809775573176,D,89.71459930609458,-10.095974949142779,B,C,D,1
22,None,M,Yes,D,-76.20395409774702,E,108.68384706080916,129.65614875296333,B,E,C,0
67,Muslim,F,Non-Veteran,C,20.540371857055437,B,165.88210229393366,-81.98542713299533,C,C,A,0
99,Christian,Other,Veteran,A,-89.00917972550437,D,33.933605357525366,-114.39031325545868,D,D,A,0
67,Buddhist,Male,Veteran,C,-33.37996574985538,D,22.39606828827516,-119.7428167802596,A,C,E,0
77,Buddhist,Non-binary,No,D,-83.04166664956755,C,-108.60051270111528,29.774059291723944,A,C,B,0
61,Hindu,Non-binary,No,B,-5.677752719102248,E,69.8969394830217,-91.64001276927715,E,E,B,1
52,None,F,Veteran,D,198.2698081933591,C,-45.13548346131885,164.5976347154494,B,C,C,0
61,Christian,F,No,A,138.06018803092496,D,89.13662090069924,-75.69439325657436,A,A,B,0
35,Muslim,Non-binary,Veteran,A,126.19409024505528,C,-30.189244312579135,26.084283784729696,D,C,D,1
38,Muslim,Non-binary,Veteran,B,-5.580079911563939,C,-88.50822614092593,-15.58737867220114,A,A,D,0
36,Buddhist,M,Non-Veteran,A,22.747026160951798,C,103.96649967260419,-151.45716826485605,A,E,C,0
26,Muslim,Non-binary,Veteran,A,48.56153477508254,D,-6.190372855683095,93.52390013072042,B,C,C,0
43,Buddhist,Non-binary,Veteran,C,15.938200531043798,B,-112.47539420099461,29.773961249459486,E,C,C,1
76,Jewish,Female,Yes,D,154.99269478762696,C,-44.50657645229657,62.63634251170585,B,E,D,1
64,None,Female,Veteran,B,-15.39678958617581,A,-12.434159336624786,40.76695877120813,E,A,A,0
49,Hindu,F,Yes,E,105.7410171005155,A,-39.95470602458193,-31.00458745879113,A,D,D,0
55,Hindu,Female,Yes,E,92.48395933603058,E,-69.68714459381557,-17.378884147294166,E,C,A,0
70,Christian,Male,No,E,196.8769963943767,B,116.91813274591256,-9.872784483433923,C,E,B,1
20,Hindu,Female,No,B,53.404506233622165,D,126.89673236190453,-167.20034479751774,E,C,E,0
83,Hindu,Other,Non-Veteran,E,108.3777725398649,D,165.6845941035546,135.9702908679425,A,D,C,1
63,Hindu,Non-binary,Veteran,E,8.940847768646584,B,-2.076763966894245,117.28168390069752,C,A,A,1
84,Jewish,Female,Non-Veteran,B,-179.44769204428968,E,-106.90177454240141,-9.237640031955038,C,C,B,0
22,Jewish,M,Yes,D,-50.426670812576546,E,30.619377061763274,61.95498162188719,A,E,E,0
54,Christian,Other,Non-Veteran,A,152.52138732408807,A,-210.36088515980563,107.7274585460501,A,B,D,1
34,Muslim,Non-binary,No,C,69.421632137934,E,5.436104365472721,-214.18828389377285,D,A,E,0
55,None,Male,Yes,B,100.41359166132868,C,-15.829225510261352,-108.4548770296244,A,D,D,0
29,None,Female,Veteran,C,4.3172645255283655,E,168.46171760996398,-34.24238488487614,C,B,E,1
24,Christian,Non-binary,Yes,D,20.088610668392526,A,121.78926246802553,-25.778742017912343,B,E,E,1
43,Buddhist,Female,Veteran,D,-24.684988951140653,E,9.20851942512647,112.18070100461826,E,D,C,0
68,Hindu,Male,Veteran,A,-139.86557202455103,C,-6.446310921536592,138.77712424460398,E,D,A,1
60,Buddhist,M,No,E,66.28401356343582,E,145.22563198615438,117.41665023736371,E,E,A,0
79,Jewish,Female,Non-Veteran,D,66.10560793181915,A,34.26897741144682,-43.88046082302553,A,C,D,1
34,None,Female,Non-Veteran,E,-17.016178593329844,A,178.99616203231022,89.32682421768986,A,D,B,1
89,Jewish,Non-binary,Veteran,D,-6.595696319145783,B,77.4261366062626,-61.04881861907183,B,D,C,0
48,Buddhist,F,No,C,76.763314794692,E,163.4884387223312,-156.32922156749873,B,C,B,1
46,Hindu,Female,No,C,102.63994622934251,A,-83.19269596704447,31.892711817053133,D,E,D,0
85,Buddhist,Female,No,C,86.97868095566609,B,-10.723214448761933,77.75773964129688,B,E,D,0
72,Buddhist,F,No,B,35.73870268258901,C,-105.32251017817715,-82.88272743044814,A,E,C,1
63,Other,Non-binary,No,E,-46.79150390384944,A,35.63247586946056,124.101038119856,A,A,A,1
84,None,Male,Veteran,E,-136.28843178983593,B,17.035604920858145,-32.65719782999981,D,A,A,0
26,Jewish,Non-binary,Veteran,A,170.74484262067878,E,-119.74523120461289,-46.386915190071676,E,C,D,0
43,Jewish,Female,Non-Veteran,A,-177.85431442719462,D,-70.09044587545226,-108.25661255030397,B,B,E,1
69,Muslim,F,No,A,122.4621220499241,A,71.29630550386875,-24.381741506234377,B,B,D,0
74,None,Non-binary,Veteran,B,-104.89652459440117,E,171.6076922442116,-41.2240443676273,C,D,C,0
64,Muslim,M,Yes,A,113.57221795033858,B,181.58797208290216,-73.28102866625858,B,D,B,1
32,None,Female,Veteran,A,-10.517737296377835,A,-8.108194030799707,1.0641679914398103,E,D,B,1
26,Other,F,Veteran,A,182.46461632682173,B,188.91045124292637,-9.194064350478028,D,C,C,1
74,Other,Female,Veteran,A,167.14392869595514,D,-37.81152422433342,-260.5292980292933,E,E,C,0
70,Buddhist,F,Yes,C,82.22018853783516,C,-69.28537508189126,75.79842403401815,D,A,A,1
89,Hindu,Male,Yes,C,109.9825205263513,B,-79.081257570929,169.28777732028564,B,C,B,1
85,Buddhist,Female,Non-Veteran,B,-174.5944293535804,D,-15.66990561264228,-81.56849327753393,B,C,D,1
19,Buddhist,Non-binary,No,B,-165.3315204317351,B,68.53030568226444,-71.78091211240998,C,C,C,0
54,Other,M,Yes,B,-33.207316632974695,D,-2.2428261103870293,-89.62392728141758,C,D,D,0
27,None,Female,No,B,-174.6488828001275,B,57.82882274146996,3.292487739162876,B,E,E,1
48,Jewish,Male,Veteran,C,-48.05388831305022,A,116.48077939812514,-7.575401225656902,D,E,A,1
74,None,Other,Veteran,C,42.6101162259818,C,-17.193449779704913,-15.352864340656126,E,E,C,1
45,Other,F,Non-Veteran,B,-16.208758401939647,D,-38.65918128426479,-20.938732110239382,B,C,B,0
92,Christian,Male,Veteran,B,98.22283559079374,A,-186.0652877183607,98.08888955646813,D,D,D,0
98,Buddhist,Male,Non-Veteran,C,138.11990638483226,B,-48.12160174930697,-49.68464452098997,C,A,B,1
85,Jewish,F,Non-Veteran,D,-205.19566148646877,D,39.41708603324984,-56.26777644655533,E,C,B,0
86,Buddhist,F,No,B,32.77595612043382,B,-20.43173056200133,33.73100703501802,E,B,A,0
82,Other,Female,Veteran,B,-128.92820599099747,E,-221.70595617554864,45.33532062351733,D,D,D,0
98,Hindu,Other,Yes,A,-85.28631549838194,E,36.61598445637389,-65.53781287838049,A,D,A,0
71,Jewish,Other,Non-Veteran,E,121.28553208090523,E,-11.56550358695759,129.82987752395437,C,D,E,0
23,Christian,F,No,A,-48.85548659291749,B,-27.80954077029469,-105.99543042340099,C,D,A,1
41,Hindu,F,Yes,B,69.28301780071372,B,-45.75899279153836,-107.1522129133285,D,A,E,1
58,Christian,Male,Veteran,D,-177.56640888245644,E,-12.324890611804635,146.41836637998225,A,C,C,0
43,Buddhist,Non-binary,Yes,C,146.1667451720966,D,81.11800646225464,37.424423226569374,A,C,D,0
91,Hindu,Non-binary,Non-Veteran,A,182.1113519889515,D,49.84060916824426,60.11077982315967,A,E,C,0
33,Muslim,Male,Yes,C,-222.78018139558858,D,-29.50267919286035,62.7539930023429,E,E,C,0
54,Jewish,Other,Non-Veteran,D,84.38587891321937,E,-68.0248345301384,42.854250683345185,C,D,B,0
44,Christian,M,No,A,7.883001108479569,B,-148.00713896917128,-115.26201750777656,B,A,C,1
32,None,Male,Veteran,A,-95.73082465716111,D,103.57309991889367,-136.91833598359122,C,A,C,1
94,Buddhist,Other,No,B,-119.43701083405047,C,-70.9656035689163,-17.569890499910137,E,E,A,0
97,None,Male,Yes,B,78.41104239161673,B,-70.33952551017752,53.50642977208361,D,B,B,0
67,None,Female,No,C,-67.44712308680532,C,170.99508307587914,-50.547432638314525,C,D,A,1
49,Christian,Female,No,D,-6.779749064621128,E,118.67530706342984,93.33123815948018,C,E,E,1
31,Hindu,F,Veteran,B,-32.05483834758106,C,-185.68158186077812,-273.4374024041819,E,A,C,0
69,Buddhist,Male,Yes,D,-155.7046615924684,B,-41.42002925388655,-70.91477522736673,D,D,B,1
69,Other,Non-binary,No,D,146.07361512435503,E,-23.370294766731835,-44.14098800918856,E,C,A,1
82,Muslim,Non-binary,Non-Veteran,A,-12.217227660518752,A,-72.99595934286978,144.80520887070836,B,E,A,0
76,Buddhist,Other,Veteran,E,-93.54477307219825,E,7.169854622060681,-211.82243784731077,B,C,D,0
64,Hindu,Non-binary,Veteran,B,-105.15084259567251,D,-39.369947409001064,16.093966348428378,B,E,D,1
82,Jewish,F,Yes,E,45.607624934831634,A,-29.80900153794649,-129.26834692602262,C,E,E,1
60,Jewish,Female,Non-Veteran,E,-133.36090081092843,D,27.13094877181337,-97.0240841551718,C,B,B,1
73,Christian,F,No,D,-96.49654054587099,D,120.21332793088568,3.5942704602676407,D,D,E,1
36,Hindu,F,No,B,79.9524002013473,D,-35.595372730277994,-106.7386014851127,B,A,E,1
48,Jewish,Non-binary,Non-Veteran,D,164.10024296911288,D,-53.95613835915665,115.5924062985252,D,E,A,1
87,Muslim,Other,Yes,C,204.47497831106344,B,-151.37406062789535,-26.420277372566247,D,A,B,1
92,Christian,Male,Veteran,E,-67.3059912569074,E,28.942753268095807,-122.25955214458968,D,D,C,0
94,Hindu,Female,Yes,D,202.81566078006898,B,87.96347269558656,116.35234808895873,E,A,D,0
62,Jewish,Other,Veteran,A,-211.6915278170651,D,1.062489655381566,11.63264527401931,A,B,A,1
48,None,M,Non-Veteran,C,22.293684963034615,E,70.30346702952396,195.26576420640308,C,E,D,1
31,Hindu,Other,No,E,-29.351682882585806,A,-129.0341820237409,-66.03592658978691,A,D,B,1
45,Jewish,F,Veteran,E,-33.865740056527414,D,-128.3342866791751,144.86002849174474,D,A,D,0
91,None,F,Yes,E,32.413922858412235,E,90.3277243164714,139.61264105256868,E,E,C,0
73,Muslim,M,Non-Veteran,B,-69.97450339998156,B,-6.700009487802984,-13.37585911789201,D,A,E,0
62,Other,Other,Yes,D,-271.73124266334344,E,-12.711577774284274,-4.59418739549854,D,B,B,1
19,None,Non-binary,Non-Veteran,E,-191.6748668541223,B,138.53816456358055,82.68149602870922,E,A,E,1
65,None,F,Non-Veteran,A,110.00447904910607,C,-172.5761353524404,-12.48006446990456,A,B,A,1
57,None,M,Yes,C,63.75946357721507,E,46.16890959797617,-42.360641485238574,C,D,B,0
45,Muslim,F,Yes,A,-40.612829102815226,B,35.85585909432265,31.643648744065334,C,A,E,0
52,Muslim,Female,Non-Veteran,D,-98.66961898579554,E,-6.878810553158321,-104.05943867102363,B,C,A,0
70,Other,Other,Veteran,C,-74.99854382052517,E,50.31529159832123,51.33123528516097,A,C,C,0
27,Christian,Female,Non-Veteran,B,-156.58859160176436,A,-74.42027634930237,-28.57086657187715,A,A,D,0
89,Other,Other,Veteran,E,-68.94765117545333,E,-25.69031669027889,-81.80120981903278,C,D,C,0
43,Christian,Male,Yes,A,-101.99418725992975,B,-167.98056332780456,68.2262745263241,D,C,A,0
51,Other,F,Non-Veteran,B,-73.46171836860353,E,-130.2739474328865,74.22519852796609,A,E,C,1
36,Muslim,Non-binary,No,D,154.85711528891247,D,75.12016118343004,-4.422395470773529,A,A,A,0
99,Jewish,Male,No,E,-3.131920927153236,B,182.1573946150686,6.6080184484217614,E,C,A,1
29,Christian,M,Veteran,A,219.47363810060008,B,-125.53257838094581,-79.8826349588942,C,B,D,0
93,Other,Other,No,E,-35.13281637212775,C,-33.76059534948678,2.894166648103359,D,B,E,0
18,None,F,No,D,59.43828899887731,E,10.54590832489922,101.09841643013434,C,D,C,1
66,Hindu,Other,Non-Veteran,C,131.2166301491199,B,-68.65688451176659,29.59567780469757,C,D,D,1
99,Hindu,Male,Veteran,A,23.507230551025877,D,4.05501108331046,51.43920610267942,C,C,E,1
