Gender,married,faith,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Other,Divorced,Christian,White,E,C,D,-30.737768592994367,-5.441313334739959,B,131.33000516666507,E,1.106059177106065,A,1
Non-binary,Married,None,White,A,C,D,-25.38547092393406,-66.3401769956259,B,16.93285171375181,A,-12.802583803041074,D,1
Female,Divorced,Jewish,White,D,D,A,-126.27715736008031,-41.805659900169715,B,-12.624792361576171,A,-46.577978817773904,C,0
Non-binary,Divorced,Buddhist,White,B,C,D,-45.081984659312454,18.281118112707205,D,238.0070753520834,B,-66.82877633120383,B,1
Male,Single,Hindu,Black,D,D,B,-91.31422410928171,42.28359720100289,E,-133.1874951415387,A,95.6277417900417,E,1
Female,Single,Muslim,White,E,D,B,-111.11627052942616,-5.122015785169981,B,100.68980451914398,B,66.67707894033437,D,0
M,Single,None,Hispanic,D,D,E,-21.302866507242857,61.61056693469009,E,-78.620284767016,C,68.35392241537382,B,1
M,Married,Jewish,Asian,D,D,E,-196.14298190715405,5.221965761988686,A,-53.15694634516046,E,-19.29756690872985,B,1
Female,Married,None,Other,A,D,E,-133.12312419010365,-51.002117200325195,B,211.5529986203026,E,-33.64704034757091,A,1
M,Single,Other,Black,A,D,D,22.18461984796759,64.73833088278063,D,-128.06612524903434,A,-38.57102502983209,D,1
Male,Single,Christian,Other,D,D,C,-79.4420854435293,-54.760058007064416,B,13.896488438422278,C,-37.938169389857016,D,1
F,Married,Jewish,Hispanic,E,D,C,22.131766818986108,-138.26803020373868,D,136.0844196938994,C,-100.43745570455893,A,0
Female,Single,Muslim,Asian,C,A,E,-61.02349129291647,-59.1430847162944,E,-112.65104104445152,B,-97.59730528991558,C,0
Female,Single,Other,White,E,D,B,66.79969216431816,68.07587825135685,C,-73.18925736877776,C,-124.86941013244986,E,0
Male,Widowed,Other,African American,C,E,C,184.68063695949118,41.26587250305298,C,-83.28108293362467,B,-135.73345759852356,A,0
Male,Married,None,Hispanic,A,A,E,13.18314456963526,126.38799965551522,C,-66.17280213369528,C,-50.98250761383962,A,0
Non-binary,Divorced,Jewish,Asian,E,C,D,-76.23521792165839,-29.271183934661433,A,120.19863365589276,A,173.0207103769379,C,1
F,Divorced,Jewish,Other,D,E,A,23.90098865991695,-81.41693833921445,B,-5.885121114999763,D,-65.66331465770351,E,1
Female,Widowed,Hindu,African American,B,C,D,-103.10971844593514,236.69487668776407,A,-99.68641020617936,E,-34.43981639093761,C,1
Non-binary,Single,Buddhist,Black,C,D,D,133.83894198753916,29.850959681492167,C,-51.56298814796562,B,19.039245119068912,A,0
Female,Divorced,Christian,Black,A,E,C,18.78149451801212,-6.879619326844051,D,-104.13166962645526,C,-82.31717264429062,E,1
F,Widowed,Buddhist,Other,A,D,C,-100.14746068853225,-162.1262785100717,A,-51.34048830902764,E,156.83410180052113,B,0
Non-binary,Married,Buddhist,Hispanic,E,E,C,-9.365977653661435,-140.47423278630006,D,5.312882873029046,A,-183.93228965689005,C,1
Other,Single,Other,Hispanic,C,B,E,145.11604222464044,127.92434556573622,D,-165.6078949113349,B,20.40417063154022,B,1
Non-binary,Divorced,Buddhist,Black,B,B,E,-63.85319803154027,-167.85415274447877,C,-96.89973739539181,A,86.44752154802518,A,0
M,Widowed,Jewish,African American,B,A,B,73.89645785882271,80.21333040373443,B,-7.101825990680768,A,-102.98596937609652,A,1
F,Divorced,Jewish,Other,D,C,A,-3.7580459772029986,34.11550516666437,E,-97.84304049842693,B,-25.930121999736077,D,0
Female,Single,Buddhist,Other,E,C,A,-49.733640256825154,220.71491200214615,D,94.46073359561386,E,83.36307859190116,A,0
F,Widowed,None,Asian,E,C,E,66.91056917449642,0.9401517332751035,C,68.76505323357465,E,130.61155439230697,C,0
F,Single,Jewish,White,D,B,E,-51.54867262645158,29.903746976821083,C,22.06131951770004,B,-80.01621551525561,A,0
F,Widowed,Jewish,Hispanic,E,B,E,-52.08288178613358,-60.817476091293024,D,96.2220052529594,D,-159.58005831116563,A,1
F,Divorced,Other,Asian,A,E,B,41.72613272200536,104.63485378746078,C,-51.62692737777861,A,37.72883711622968,D,0
M,Divorced,Christian,African American,A,A,C,-104.02190925406029,-116.96939536720991,E,-60.870840937125514,B,-5.283639517174748,C,0
Male,Single,None,Other,C,B,D,-45.29468467006394,-163.46341779313076,D,52.51562342509798,C,63.37808077725059,D,1
Female,Single,Jewish,African American,B,D,D,23.88741950697055,-166.33234028255657,C,15.068955366427824,B,-40.79167385563048,E,1
Female,Widowed,Christian,Asian,A,C,C,-76.88841842928421,-35.15117333137903,E,-51.78079470326947,E,-118.05160788439501,E,1
Male,Widowed,Jewish,Black,E,A,E,-84.79480761423707,32.635171329807164,A,-309.9683572343493,A,-181.8304111401871,D,0
Male,Widowed,None,African American,D,D,E,108.58357023585037,-193.3880109442966,B,-62.66517884743246,A,-90.7883260317246,B,1
Female,Single,Buddhist,Hispanic,B,B,E,138.2538048656893,103.30177979795288,E,112.56891803002793,C,-95.43765247125158,A,0
Female,Divorced,Jewish,Black,B,C,D,23.954578665567272,-43.204400776403844,B,-10.909551690487673,A,-64.9522555172031,C,0
F,Widowed,None,White,D,E,D,119.2727103847477,-45.16220383471705,B,13.003731108933197,B,13.81102598119554,A,0
Non-binary,Widowed,Christian,Hispanic,E,B,B,-194.35299028371648,-60.864533153538545,E,-70.6550346250548,D,-11.94435693551384,A,0
Non-binary,Married,Other,White,D,D,E,75.26831141251598,-194.56849111872617,B,-56.16025588871679,E,-45.370748436140964,C,1
Non-binary,Divorced,Christian,White,E,C,E,-198.48152970157273,55.28970229555842,A,19.327571568463195,A,-76.3885668160609,B,0
Female,Married,Other,Black,D,C,C,-40.69142132424543,119.02243660699936,C,-76.9858065626084,C,95.95179419068465,E,1
F,Single,None,Other,D,D,A,106.32352022201472,23.149998182766083,A,-69.43931811519381,E,-7.245038826276959,D,1
M,Married,Christian,Black,E,C,A,31.34991588483736,140.3354491842454,A,149.2307046252119,A,124.47868417739024,D,0
M,Single,Christian,Black,C,C,E,87.24955808722008,-60.403441719312276,B,139.71061232864562,D,-73.73376512495733,A,0
Female,Widowed,Christian,Other,D,A,C,97.2053401251888,82.70439615122908,A,-0.06702705167938117,A,135.31653371839073,A,0
Male,Married,Buddhist,Hispanic,E,E,B,-133.92585493306584,77.92820480963599,B,-50.195883210425286,D,117.51322737345838,A,1
Male,Divorced,None,Black,E,C,C,-66.9837814915265,-126.83838839604644,C,182.68912104738632,D,11.72821507436642,D,1
Non-binary,Divorced,Jewish,White,E,B,D,10.4039407986404,24.69239013056637,C,-133.53257374182706,A,-63.06439917150969,C,0
Male,Married,Other,Black,E,E,D,-46.84604378137317,190.66942827077747,E,-23.51774793113278,A,68.23380482730185,E,0
Male,Divorced,Muslim,African American,B,E,A,393.57024989804256,27.286329172389408,D,-157.9530834865608,A,103.46491699208549,C,0
M,Married,Buddhist,White,D,B,C,-163.9778683553574,96.44904890456083,C,-126.13950722523124,A,-25.996774392351817,B,0
F,Widowed,Christian,Asian,A,E,A,68.77398371435252,-188.01460902865136,E,-70.94919495237284,B,-20.04966490227561,D,1
Other,Single,Muslim,Black,B,B,A,179.4590612835186,-95.04279548030762,B,148.26875132177022,D,-140.9139844954878,B,0
Male,Widowed,Buddhist,Hispanic,D,E,B,-84.86993237426739,202.7887289298614,E,194.1159414438137,C,-70.7650647084977,C,0
M,Widowed,Jewish,Asian,C,A,D,-72.12074028301805,-20.803644706824763,D,-7.005447257650584,E,-106.27487957355426,A,0
Other,Married,Jewish,Other,C,A,D,194.21237769386067,32.82208634453368,C,41.02884008749185,B,150.74604351064374,C,1
Female,Married,Muslim,African American,E,C,D,-7.662205784028625,193.30473307874928,A,15.417954340844442,A,86.53510493704472,D,1
Male,Married,Hindu,White,D,A,B,-69.1855465419797,76.20407716929998,B,86.71777397845919,E,18.6258238752452,B,0
Non-binary,Widowed,Other,White,D,D,B,-54.23049138012773,-13.647325651216818,C,220.67553738165867,E,-56.580664279049955,C,1
M,Single,Christian,Black,A,C,C,-64.44365648794984,72.40699226544658,C,58.20685487416121,C,-20.295586575492173,E,1
Female,Single,None,Other,A,D,B,-130.31467621403598,-153.21075966105406,D,-100.86114926596485,C,-208.09318840619818,C,0
Other,Widowed,Hindu,Hispanic,D,C,E,-137.15289952730964,-46.57842262492494,E,-56.97634711958517,E,15.486556272784084,A,0
M,Widowed,None,Hispanic,E,B,D,-102.50382518634062,80.64085878253184,C,-7.31963957926761,A,-0.8269183365810988,C,0
Female,Married,Hindu,Other,D,B,E,27.504116980717043,41.54105663150841,E,58.838311329761375,A,8.297955377839163,C,0
M,Single,Muslim,White,D,A,D,69.02726880411876,-24.07653632763449,C,37.30893522126892,D,18.781225748260745,B,1
Male,Divorced,None,African American,B,A,B,-99.33113465948307,40.44273844764275,C,-142.76950461038703,D,-90.28631316861245,E,0
Male,Single,Hindu,White,E,D,B,-18.97270968680588,-93.57014287771386,A,-47.13990490069684,E,116.70639750257676,B,1
Female,Widowed,None,Asian,A,C,B,8.36719606200095,43.28460982546703,D,207.06582854541793,B,-10.024465954432312,C,1
Non-binary,Single,Hindu,Asian,A,B,E,149.97939063907668,-29.496802595930973,E,-125.13646732655694,B,152.74474766486586,C,1
Other,Widowed,Muslim,Black,A,C,A,21.76240291337411,-17.882315388656565,A,72.43584023777426,E,19.391887931029558,C,1
Other,Married,Hindu,Hispanic,B,E,B,93.89432544104365,-25.09831518006654,C,388.65369978272804,E,-2.3186495722375797,B,1
Male,Widowed,Jewish,Black,A,E,B,-22.296661409778526,57.49722864786747,C,-106.7124200595791,B,-34.959663133953185,A,1
Non-binary,Widowed,Christian,Other,B,A,B,131.33764986339327,58.153647165850366,D,83.53948545431716,C,230.1480229867076,A,0
Non-binary,Divorced,Buddhist,Asian,E,D,B,165.4475880183697,209.0042317468741,D,101.56029286682889,C,67.57038567722772,D,1
Female,Married,Muslim,Hispanic,C,D,E,-113.68589838167105,-69.34829747852554,B,-101.20022295764403,A,4.341852005143529,A,0
M,Divorced,Other,Other,A,D,C,37.59913809534299,-68.40008775665454,C,-75.91189999850256,E,-41.83735438716926,D,1
Female,Widowed,Buddhist,Other,B,E,A,17.63436131004129,52.56233771445245,C,-21.135992949738256,E,-92.84270414090297,A,1
Other,Divorced,Other,Asian,A,C,B,-110.13485851851614,54.38015476079041,E,195.4161730733726,D,93.46917195717073,C,0
M,Married,Muslim,Other,C,C,D,-65.66404221776422,-17.290465471730872,E,64.88852147137074,C,-147.03588245427844,E,0
Male,Widowed,None,Asian,B,A,C,-273.5218269760333,-83.68895420308624,D,39.45001209586063,C,15.039050368035664,B,0
Female,Widowed,None,Asian,D,D,B,131.1812115159395,83.21290722766953,A,-248.78950015738974,B,-100.94344688099677,E,1
Female,Single,Christian,White,B,E,A,37.09702088122364,39.322284424897234,D,114.15051859583048,C,58.95615417097333,D,0
Female,Divorced,None,White,A,E,B,-25.78144809318647,85.83284064955066,B,92.64434602858454,E,172.62526219252092,B,0
Male,Single,Other,Hispanic,E,A,C,11.063228849859636,13.031703994013503,E,-2.0431697830491884,E,-34.2027678225256,C,0
M,Divorced,Hindu,White,B,D,E,-32.46828325429143,-37.47721776837616,C,79.14609530265551,D,174.49006034891534,A,1
M,Divorced,Jewish,Hispanic,D,E,E,107.26398297436306,-104.7585518236796,E,-70.52213115949573,B,5.159786098111752,C,1
Non-binary,Widowed,Hindu,Black,A,E,A,-93.06401740872494,-16.043880736172643,C,45.378592884118696,A,104.34403835978692,B,0
Male,Single,Other,White,B,B,D,64.89725689714098,-41.74619642501873,D,14.958434649250558,C,-180.68972621071347,A,1
Non-binary,Widowed,Muslim,Asian,E,B,A,88.2607176179463,141.60448130355897,E,-1.0377505393929656,A,50.97614524778684,A,0
Male,Widowed,Christian,Other,E,C,C,-10.705281174959284,181.68012653085256,E,25.574253868764064,E,-15.632349578518538,A,1
Male,Single,Buddhist,Hispanic,A,C,A,-34.43440162764069,162.1240653233967,A,19.04451343468912,B,-143.24690267638144,C,1
Non-binary,Married,None,Asian,A,D,E,-121.06184587913995,72.78902412319005,B,-82.97635352481993,C,-55.35736606561152,C,0
F,Widowed,Muslim,African American,C,B,D,-143.41401065700197,-2.8475448613760843,D,210.85799399069109,A,64.11316491703968,E,1
Male,Widowed,Other,Asian,E,A,E,-37.578799495633,64.26894756819961,A,-246.18897882838033,B,57.55991933090981,A,0
Female,Divorced,Christian,Other,D,A,A,-14.257404557428458,61.889194982336036,A,0.25052821779913753,C,-2.747702772230867,E,1
M,Widowed,Christian,African American,B,C,E,40.374424793099166,110.09562502806436,C,6.159907398414422,D,-154.46129306180052,A,0
Other,Widowed,Other,Hispanic,B,B,D,57.75888993020219,106.29918673748817,A,48.69512017464731,A,7.226491707697087,C,0
Male,Married,Muslim,White,C,A,A,103.35526070198442,-177.162011975043,E,-145.40534525257905,E,79.71015880755257,C,0
F,Married,Hindu,Hispanic,A,D,C,111.54654682497393,-191.6098208596736,B,88.78560104147152,A,-1.5461172332671052,C,0
Female,Married,Jewish,Asian,B,B,D,-9.358442606835407,-74.80855975377659,D,47.10791778256741,E,-55.08960994483214,A,0
M,Married,Muslim,African American,C,E,D,-83.09146074130832,142.95538819631992,C,127.72222169002183,B,0.94185433848731,E,1
Other,Married,Jewish,Other,A,C,D,-2.994096792539695,41.75195558225461,E,101.18851029705083,A,-60.44679124942903,E,0
Male,Divorced,Muslim,Other,B,C,E,-27.78661175713625,92.01383204274556,E,8.026030810384901,D,230.99800897269654,A,1
Female,Widowed,Other,Other,C,C,E,218.77372239600152,116.50846793857612,A,53.08428447893685,E,3.371110363364375,A,0
Non-binary,Single,Hindu,White,A,D,C,-7.9965300770262395,186.27049150191033,D,-66.32227713754098,B,-30.9854685583005,E,1
M,Widowed,Muslim,African American,D,B,E,-51.07759169029175,15.260065618443539,B,-39.653705794912966,C,105.314107271866,C,0
Non-binary,Widowed,Hindu,African American,C,E,C,49.438841434732375,-69.06734058965726,E,-115.77599728900118,E,117.83936797680985,E,1
M,Widowed,Jewish,White,A,C,D,57.40203821187855,-56.412292731572386,A,-1.15204121310444,A,60.177488554988315,D,1
Male,Married,Muslim,Black,A,D,C,27.223270197618433,84.76786675897411,B,-104.2590699460153,C,-100.70933275247911,D,1
F,Married,Hindu,Other,C,C,E,77.8421132391111,-184.85852032710818,C,94.4740593322931,A,-53.82954252166697,A,1
Male,Married,Christian,Hispanic,C,A,E,-108.51499958666047,107.05017951824358,B,99.44100293466526,C,-97.3743906970841,E,1
F,Single,None,African American,A,A,B,43.87864953880884,8.045977091852452,C,46.422271363987576,B,-3.936238454638896,B,0
M,Single,Christian,Asian,D,A,D,147.3451215719336,-156.33703972997012,D,-103.7455285956348,B,23.242047814785565,A,1
Other,Divorced,Muslim,White,B,B,A,-144.00145615532696,-18.206191977634354,A,27.123410963584526,E,26.707360792910013,E,1
Other,Single,None,African American,A,A,A,119.23684425314762,-100.40107999193495,B,250.24798441115706,C,2.97004160194826,A,0
Male,Married,Christian,African American,C,B,A,-47.89500259310458,28.44352265050198,A,17.298508889250222,E,-105.69742471696411,B,0
Male,Married,Jewish,Asian,D,A,B,-7.198679197014736,-43.04591616184528,C,127.19639240567979,B,-65.65455139238838,D,1
Male,Married,Buddhist,White,B,C,B,-13.052067064896452,-7.7162854697776035,A,-99.19443192134557,D,-52.70134030852848,E,1
Male,Divorced,Muslim,Other,E,A,C,60.15090621079891,69.15546757160907,D,24.207267717341697,A,-90.34062950304225,B,0
Female,Divorced,Other,African American,A,E,B,-85.09872656690392,-104.74298340114194,A,20.75621588167047,E,129.33855012878385,B,1
M,Divorced,Christian,Other,A,B,E,-100.69061313305345,180.48556701817583,E,-58.53333580760065,C,77.87893445033282,B,0
Other,Divorced,Christian,Hispanic,B,B,C,2.9279598908427147,24.900469557501626,B,-97.33322095661305,B,211.480766263625,C,1
Other,Widowed,None,African American,B,A,A,185.87077259266363,15.358887369901128,B,164.15377886246876,A,-112.18402373206663,E,0
Non-binary,Single,Other,Other,B,C,B,150.00180903806256,116.4719226072723,E,-119.38966021498551,E,-37.07299438548628,D,0
Non-binary,Single,None,Hispanic,C,A,D,-12.921293837141953,118.33390403854519,E,-92.2986924446578,A,14.725080349700898,C,1
Male,Married,None,African American,B,C,B,-120.58500297373345,-104.03953515804368,C,101.13686401671758,A,-58.70596769100763,C,0
Male,Single,Hindu,Hispanic,C,D,B,-37.67945569107144,15.035234997452998,B,-15.11859412052535,D,76.31493082711489,D,1
Other,Divorced,Other,Hispanic,C,D,A,169.82905331406408,143.55373697599703,E,55.69722532491077,D,215.63993287990453,E,0
M,Married,Christian,Asian,B,B,C,-15.296426886775732,-11.228799460603144,B,-10.673471434217676,A,65.66846264944077,C,0
Non-binary,Single,Hindu,Black,B,B,A,98.53748096913641,-59.39027915764128,C,-170.41793901568855,E,41.55472480205938,C,1
Other,Single,Buddhist,Asian,E,A,C,-42.22588742614134,-43.076677152975876,D,-86.19729558883343,D,138.7696429365567,C,0
Male,Married,Hindu,African American,E,D,D,-154.85226261991156,103.09145222764928,E,-1.182773395621588,C,66.48817485518082,E,0
Non-binary,Divorced,Muslim,Other,D,D,D,54.54351333707053,-37.972670978683624,C,177.98218191819345,A,31.745037728041233,D,0
Non-binary,Divorced,None,Hispanic,B,E,E,-66.92684627661492,70.24635099225175,D,139.90496300219868,B,-4.17746320914445,E,0
Male,Single,Muslim,Hispanic,A,D,A,5.059880723424095,78.584238273069,C,-75.15876581193632,B,-53.458682269694044,B,1
Non-binary,Divorced,Buddhist,Black,A,B,D,-106.1729830527773,-45.7298166148982,D,41.25425574341782,D,-101.57469578771821,B,1
Other,Single,Hindu,Asian,B,B,B,-158.4452463196858,18.629548911773732,C,49.39856824289785,C,-28.70311300499836,B,0
Other,Married,Other,Other,E,D,B,177.23671935884977,-42.09504416268377,E,6.312880670614007,B,101.11941599754617,C,1
M,Widowed,Christian,Other,C,A,A,-35.035293926712534,23.034250530833265,C,192.53753025339321,E,-123.15037393073042,A,1
Male,Divorced,Other,White,B,A,D,95.70337931672331,-191.41036229741496,E,26.703782416342065,C,132.0621086369229,E,0
F,Single,Other,Hispanic,C,C,D,-73.70222123502938,85.03955361986203,B,-80.83589195420981,A,11.77024135036623,E,0
F,Married,Christian,Asian,B,D,E,34.91425822846593,62.40612476333117,C,58.008852576151135,E,8.706914817238461,A,1
Other,Single,Christian,Other,E,B,A,-161.44475253328804,-79.70105974421143,C,-100.46392833797766,C,-9.50788110399226,C,0
Female,Married,Other,White,D,C,B,-155.24502540966293,170.2858596641505,C,-167.7054586938903,A,-159.53568866752175,C,1
F,Married,Muslim,African American,A,E,B,-28.392384688494083,-4.526984787179041,B,143.04984890619696,C,-57.23791692485304,C,0
M,Single,Other,African American,D,C,E,21.970960887570676,-91.5171255545055,E,100.29273152616184,C,-35.369111087321535,D,0
Female,Single,Hindu,Hispanic,C,C,B,89.2046093410286,-281.433816569108,C,-4.371555969152073,B,143.48524633392415,D,1
F,Married,Hindu,African American,C,D,E,14.891708381783515,3.5725384773930986,B,-4.13821349606345,B,88.94627053407223,A,0
F,Married,Other,Black,C,C,A,49.83687621010143,195.94665773280414,D,35.65504871873218,E,19.157900741542626,B,0
F,Single,None,Black,A,A,E,23.741742721889807,56.7843333794124,A,-158.5881614613873,C,153.52197464126172,E,1
F,Married,None,White,A,C,E,-1.16040766897366,-4.212780500136873,E,109.59600441962043,D,-8.256071505482513,C,0
Non-binary,Single,None,Hispanic,C,C,D,3.072103537326297,94.20319932626629,E,-99.83289854628168,B,195.12580568124693,B,1
F,Divorced,Jewish,Black,E,C,D,-79.94456300710478,-58.924220533639335,E,56.32859763141263,C,-44.35972238688238,B,1
F,Married,Muslim,White,C,B,C,16.99515836399667,195.51916348082813,B,168.9421122744931,C,25.87212278799718,E,1
Female,Widowed,None,Black,D,C,C,-89.42324395560078,16.425936555446977,B,51.141965149861065,A,-155.62377691577888,B,0
