ethnicity,genero,civil_status,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Hispanic,Female,Widowed,65+,-42.98924013690961,-2.715817872406136,89.57720429267204,-18.827440501133026,-74.28452636217489,-38.46429534811489,146.73676048537746,110.43766376266146,0
Hispanic,F,Single,26-35,9.745065911422737,37.53222725836942,83.27725318516906,-56.5353464486023,-32.57694233458968,-246.793357005193,-105.23247439984877,-145.34539656125355,0
Asian,Non-binary,Married,51-65,-227.63610795239822,116.1511603669801,78.56572628464266,-37.343724522098995,-109.04254638415236,-155.9189074875468,56.37511484348141,112.27101267277011,1
Hispanic,Other,Widowed,65+,-79.30519380924555,110.28593083354438,29.720605482180606,95.33200771795293,9.175867568711592,39.979295554680796,57.88842380195437,2.2551218462918508,0
Asian,Male,Single,26-35,226.29905278843458,62.702830857889516,-211.12478959031083,-33.544759817900385,-82.52473709648477,-127.7532205949197,-140.08213904043654,-39.90777076636015,1
White,Other,Widowed,36-50,-177.64773043000574,81.787434902736,-160.51503520694473,-35.94261913506265,229.18805252395157,-70.0346465355284,-54.56107469584354,12.066988023535677,0
Hispanic,Non-binary,Married,51-65,-20.567453174570858,123.53056347020417,-112.57515018636464,31.788986693634897,-79.00446346619452,-44.99134424596083,-31.16766389835039,7.787396667685574,0
Other,Other,Married,51-65,133.97536654204828,34.43166895039541,-28.15694225791214,-14.274418949319928,-43.66944984818667,117.5356705969419,-149.4050391811979,116.27117683314063,0
Other,Non-binary,Divorced,65+,-95.3171367063428,206.98760512792504,158.94872858363064,-11.245601085425191,20.586726245824536,1.0134895047995924,-2.7230105533262714,-126.72904806962235,1
White,Other,Single,65+,-249.43993675243425,38.72071348652367,-201.05127689973978,-74.78879609251192,-48.689732112677206,-18.294698082837392,98.7797508223475,-83.02105785857012,1
Hispanic,Other,Widowed,36-50,-93.3173666283029,19.854123813984856,139.67082659993673,-217.9378527282538,14.090624004813343,46.317388556756434,-46.41403332981327,85.94809318415903,0
Hispanic,Female,Divorced,36-50,46.188272859000676,95.09859912542163,15.872752914564133,-39.12159970599961,-94.25139404660844,-15.98552556666859,-28.986552730444615,-117.25309901024832,1
Black,Female,Married,18-25,-101.72877425436997,90.91102471922538,-48.576710270094345,-19.97364256393742,29.672660873007622,20.890936675975844,-57.81982001342881,88.14921637701124,0
Black,F,Married,18-25,22.402142511648606,-162.3448350111731,109.9139051702477,-148.11821194995082,-28.288843118260605,120.86974521540111,-101.78654910344905,-61.66424102093075,0
Black,M,Divorced,18-25,163.34222890307515,-0.4680421070882742,63.054943813642296,-212.897281567676,-245.5811583432491,8.475721416354817,15.847619586885381,47.456043969096015,0
African American,Other,Single,18-25,-2.034934226594974,144.22601348624374,14.774936134352476,118.71122074272024,66.4913179321998,46.904079827663686,94.78156200661483,60.458909101632266,0
African American,Male,Widowed,26-35,108.23743088095968,31.261088745380032,133.67760278024468,152.88558388736388,98.94930962021166,-22.133171421086203,-119.61030994531569,3.4525830588935125,0
White,Other,Widowed,36-50,80.2436335959086,104.33847231895,-6.598583551410813,-31.638999623045805,-43.10771154101078,71.75176077456567,-78.31666894598501,103.85304261895605,1
Hispanic,Non-binary,Widowed,18-25,101.37350718397798,121.92806627842505,26.721354171146793,-96.27894390791597,49.78910309086964,-61.84047680912088,50.792347983470464,-13.439048232614779,1
Hispanic,Other,Widowed,18-25,-60.03597828011982,68.44062786115713,79.79890400442501,-124.64952394588835,-72.28172898794504,78.01521970822066,-142.7228454939951,-78.58928696721357,0
Black,Other,Widowed,26-35,117.81227157935858,-133.02011734142957,-74.31712085641358,60.10216114734993,-40.434083407196034,-95.46941052374258,48.342425737101934,170.66018949738267,1
African American,Male,Divorced,65+,-102.65788182629025,-66.66097156025872,-81.30245955113787,183.34684316763506,1.7657801469818677,-172.84237493551507,-45.338513795419665,3.020959878291165,1
White,Other,Single,36-50,-64.06840348507289,28.928209318784248,-2.956000933605305,-29.756537449618435,65.73958780643862,61.31422366732112,-127.17092790448035,-97.01958498620029,0
Asian,Other,Divorced,51-65,-54.29625200605326,42.470303412573536,-107.06933203208378,109.26290184705482,20.345864241997017,124.74316868667599,121.31607383687788,15.21756646587514,1
African American,Male,Widowed,36-50,172.7693621026766,-42.89119672382451,51.99210554893243,160.65368885375165,-61.60842092498069,107.25999189516916,130.31717659155007,43.24765528531343,0
Hispanic,M,Single,65+,-30.337545076433663,-90.2909868350186,26.209113421269297,-105.9567065662495,111.45459390348746,25.93266328782579,-33.941374461923886,75.01244058911531,1
African American,M,Single,65+,-25.496868163755977,-21.010614432588845,-49.99857952623496,-20.158649427326534,-255.5609718657666,171.5460771023604,243.26979752530983,175.6687919970816,0
White,Male,Single,26-35,25.057250678116404,-218.24820087505267,51.394313103383524,49.62809798187959,225.52014863779982,51.170012715758176,5.599677937738795,-114.66582969620518,0
Other,M,Married,36-50,107.04747297776855,-50.79894266830247,18.466108913390915,234.82815264160402,-192.193238600949,1.5909555538461442,-32.942212688569086,-106.08043244877257,0
Other,M,Single,36-50,-3.528320455080295,112.71972416265477,-238.59000223007257,-140.8972212061502,87.42215604943165,-7.454521859773832,51.15041730101076,-149.54667267384485,1
Other,Male,Divorced,36-50,9.87022644027044,118.92502605239432,53.19837278197672,108.91299093677789,-17.94388150478552,148.79983562048358,-99.22397819868314,146.60521399164264,1
Black,M,Single,26-35,16.228474195688673,4.1835480322594885,-50.56623818766285,208.1601014489347,77.62318275901625,-15.832885523877671,-272.35360561912734,4.484912949045158,1
Hispanic,Other,Widowed,18-25,-8.958386329184092,-104.56818720978545,-71.04687017290898,-106.89495461318066,-32.53758210204323,-5.991193910947402,132.0786826307796,-140.89460524875165,1
Hispanic,Non-binary,Married,65+,-102.94925759478733,71.13734893187303,117.22928654368457,50.92379158495186,56.8944649572321,45.59912643095231,149.12374141178512,10.393618498747145,0
Asian,Non-binary,Widowed,26-35,-32.97022109005875,-43.55430407933715,60.54323681778941,-38.491955349728954,51.379249665149615,50.81974536525545,117.26629253526579,-132.24349625534308,1
Hispanic,Male,Single,26-35,2.4495734618667258,-68.11010153396757,48.10588281115359,76.04467698844229,81.53426885310591,-70.83964754149522,-159.64672298809325,156.2810027588829,1
Hispanic,Other,Married,18-25,26.575329540470925,20.94895902743093,102.54742590548096,5.153213592030123,-109.28860220210315,-99.1584145956007,-81.72769846476908,43.07724558856941,0
African American,Male,Single,65+,-57.097683868921386,110.00686068884575,-90.81156670424028,-76.40359143927357,31.48592334792799,123.68225852776173,-146.00906977931982,-70.22341972113192,0
Asian,Non-binary,Widowed,18-25,141.36371881392026,-20.409396073535326,236.5858183111201,-18.884139819772365,-16.368853399613617,55.369207285592225,27.228852384062595,21.846007387455828,0
Other,Female,Widowed,18-25,-122.46809325818371,-66.44412965258965,-121.61423407787578,-58.48071428794831,109.12839454763103,34.007309100576826,78.32030826839538,-35.2400788706978,0
White,F,Widowed,65+,71.45417680330296,-7.4558007555560275,60.79325428090955,0.8404873023648161,-81.15629660530693,-149.97891192251123,18.388626072244097,-279.256539509717,0
African American,Non-binary,Married,26-35,-12.574111340353156,-128.52258683967787,-223.7813662016714,65.41000126326657,-64.87006946865178,39.53688581736605,-104.71329752616019,-84.11421837568494,0
African American,Female,Single,18-25,-28.747613742486543,13.544165200138195,-161.63185151193343,-235.8638823411045,-24.087096761108086,-61.49146626758486,-220.52758807716,-96.71889773999041,0
African American,Other,Married,26-35,-29.43948269347669,-10.783863814115206,-100.10975478556038,-6.8211691065257405,-22.453229739663307,78.04576957447892,70.39142877589319,-56.383305871722214,0
White,M,Divorced,51-65,-137.2202620557333,58.925331709944786,-49.66287497567527,-41.73409355973059,79.20974342513229,-29.968245645560593,46.381785017122155,-4.620163928304003,1
African American,Non-binary,Single,18-25,-24.017839649222243,105.02560461056916,72.02745838625306,105.32318392632189,-97.50922607882873,120.16621975999668,-113.41554848919702,-131.2365015889173,1
Black,Female,Divorced,18-25,117.38117701477506,89.46171494515748,108.69884873748738,92.11252702988465,-62.07097766190922,85.37800058847021,-80.8840162194505,-105.08051742800484,0
Other,Non-binary,Widowed,36-50,2.333852162756703,132.0661537368863,-50.72417145940741,-41.033219358852016,-96.27036085195779,-10.88820482188243,-153.69052245188723,51.90206118895565,1
Asian,Female,Single,51-65,-40.222351016641674,130.41536251371485,197.32823329937773,-156.85584092638697,-96.73736819754856,-27.489687705160264,24.033294333295334,-132.4052231852502,1
Asian,F,Married,65+,118.48556946654116,-64.70416706204641,-121.14992454310922,2.3346201091815195,-11.684897922625158,-108.1395948497923,17.72947104387571,90.80292769580413,0
Black,Male,Married,51-65,-156.3834788584812,113.62972413220128,7.065316458353396,53.91381850461503,-43.386980384671084,-22.76244545754733,68.29238968529054,52.944010427331534,1
White,Non-binary,Married,65+,-119.44776934360371,101.60188535045948,-2.7455971261543906,92.82296766380047,-92.79689866762591,-16.489933733651792,54.16287707042383,-178.13211318607273,1
Black,F,Widowed,26-35,8.251535862360484,-2.6225238117048977,4.326881419819883,-103.41700488421344,126.00046701908643,-18.188165782631568,-28.596770235154313,23.708584542211327,1
African American,Other,Widowed,51-65,102.14593873771317,37.55840553300871,-96.2033234570882,229.94600760508365,-2.761491651102238,57.99718936960676,34.89951765854663,159.7486387340908,1
Black,Non-binary,Married,51-65,75.39590595002437,-36.12908986908799,156.73797136134098,-2.226517454552567,65.43729671064943,-112.330721139356,-117.38043370535291,39.86228273392408,0
Other,F,Divorced,26-35,-188.9960069801236,-77.7586200992257,-54.102977088710766,40.30308205573607,54.94602464377758,49.05267830355101,2.672039133102497,146.760979170769,0
Black,Other,Divorced,51-65,-87.81327321158024,56.06476359597512,57.56069995138695,-116.23780527693685,65.04277774540643,-8.484830146792868,-157.13081214107905,92.74884653457863,0
African American,F,Widowed,65+,-380.8835144774751,40.97726669593234,-121.80830104117675,-99.49984423075216,-110.3688550508634,42.43171000485512,-85.92693110347224,154.08428395916013,1
Asian,Other,Single,51-65,-152.88049099946159,-55.536435117536,-124.4572054531788,29.400298574444406,143.77055933077546,3.1085360191829676,63.08979063131155,-52.689799371402465,1
Other,Male,Divorced,36-50,7.955918943547194,-3.3479681887188515,35.126404708014256,-75.31000628617585,103.80147817376326,7.856026302202969,-101.61123751625925,-153.68753045211093,0
Asian,M,Divorced,36-50,11.377303534974365,97.29894175998277,76.74533180102038,-159.13056345899997,7.651200528767959,-49.5491678525419,-141.70092416862718,1.3994720771661948,0
Hispanic,Non-binary,Single,51-65,-27.669059091188924,135.26293716741404,70.91243873350854,86.50290839320647,-128.88500945483204,-3.4257545448410047,32.12686220494629,-48.48331593467967,1
White,F,Single,26-35,8.476231480070407,-112.48698193363364,-52.49496068474859,-16.242760785227482,-17.60663444228409,-52.86904409011793,-116.54710203027521,169.99203222700663,0
Other,Female,Single,26-35,-172.6811354451141,47.93631303101782,-32.142345207649896,71.35610912627376,-68.3180005509172,-110.66944610517166,159.72020796275933,102.9109116739493,0
Other,F,Married,18-25,-95.87550626963406,48.25959910012651,18.76150854199487,-43.382530929200065,90.30174423301722,-94.63909244605438,-43.6761016606238,107.6660215167381,0
White,Male,Widowed,65+,27.385061146068544,47.43448741331757,-11.023241780244554,85.78527169100053,-79.50794000853824,-6.589157978160048,-200.66973071486584,20.664397670451347,0
African American,Male,Widowed,36-50,-116.14795894318644,135.77210886373408,-60.11466492133767,17.879570781641696,-129.1672405248163,110.12628596813887,52.5118575262556,-31.61358780350635,0
White,Non-binary,Widowed,36-50,44.97765064862925,-43.39360817438983,-200.3623369792544,-63.73571209196842,-301.16537083691514,43.39610382544421,-27.284479239602337,6.000803416478527,1
Black,M,Divorced,51-65,-78.84348929025073,-40.17398214160109,92.85815826183995,-27.70570814860061,4.273791170744145,-168.94815006073162,50.942002367567675,-87.9214559577037,1
Black,Non-binary,Divorced,36-50,63.973324654755444,-43.95661926118447,35.84955637521033,-36.93194532962423,47.19523953853864,81.62765860875069,-54.98851690113181,39.88168744931667,0
Black,Female,Single,26-35,-52.26168724239819,152.9031839462773,47.44686036410194,-48.24870478114388,-4.2600027272146805,-170.63878243211676,-111.96417899807527,-20.765311976106503,0
Hispanic,Male,Divorced,18-25,50.71317670223817,-73.90245990404665,15.652083791139754,-95.19075467109151,99.28598415375534,20.025085051145002,-19.21345210980434,173.70798783683728,0
Other,Female,Widowed,65+,-42.002241056354286,172.85454055189555,-37.662446153869375,87.15789565487947,-74.52962504438507,-27.049134977757873,32.175482901626424,-152.9092828216389,1
Other,F,Single,65+,70.84138992856833,5.1271795269702425,-62.06670272318099,-68.84105496388608,115.21732124155231,70.53913722886882,37.43814343953525,-48.21443318345828,1
African American,Non-binary,Married,36-50,-2.523807002296006,-2.590037835531537,-135.7687932181856,112.18302869358565,72.0519533793048,-25.42771748662466,-167.5304800511822,146.49352852999468,1
African American,Non-binary,Single,36-50,127.30462156039455,-0.11176816895975646,-133.2857046166776,-78.05944220560048,151.71944279292128,-20.0555681938951,5.406916086830398,26.667605665046707,1
African American,M,Married,65+,-65.69159870517129,-27.530031831739855,87.24363470386298,-77.56590949549475,-133.07159755142305,-89.7112878880128,-208.17517133754131,-166.3973601247373,1
White,Female,Single,36-50,-41.5481478050152,-112.78633079622753,11.634116655953026,-58.56432288399969,-36.65364693064776,-21.035162680752393,22.031602576966904,5.688691175369711,0
Other,Other,Single,51-65,-1.169785320540586,-185.33261680211643,-28.497477827665108,-4.18093034678469,-94.52867031732566,-84.67051345483273,1.5437510485526733,32.85389328030981,0
Hispanic,M,Single,36-50,50.763554631290184,-101.46907504066039,101.87924413686315,62.89616524083414,12.394015735378833,41.33429850091256,-21.174730513216,35.34872578210988,0
Black,Other,Single,51-65,73.64518331983793,2.4375691577489285,-188.465215995434,-131.02171885564223,82.92023491996787,133.02734735470028,158.7213886819054,-140.5685853025892,1
Asian,Female,Widowed,65+,21.97365631483641,-13.211210765531241,269.7554253377533,74.20977705898939,-220.78312000316868,14.256208827753674,-215.71030786548744,23.46954189718518,1
Other,Male,Divorced,18-25,81.53594340769664,-168.11208639147105,-62.994854912853796,-143.55521664859603,50.17300194729454,-1.9707712944193045,-54.026208841972135,15.02131405395781,0
White,Non-binary,Single,26-35,35.617722365407865,160.17767530340254,-0.5320591493460052,48.41757960414602,-17.410964347855035,-60.03566222105544,111.32477039786248,115.46008915431871,0
Black,Non-binary,Divorced,36-50,33.61726784689266,-43.24413399313624,79.77568959864414,-49.9902495154039,-36.68228108465941,-124.57163019775544,-61.01138301443745,48.17399070694599,0
