religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Buddhist,-161.99086778320816,B,-12.29375691724495,9.75669229082027,9.266487902131958,2.7057096953783435,-121.96110046766006,-3.63119497841417,E,0
Hindu,-65.74890894578557,B,229.76683298947958,-90.64115445376912,154.24010419663466,-67.13643131768542,-263.9230871743545,-0.2927857009189552,E,1
Other,153.93724495583982,D,-28.950300301082688,-73.03242072551484,-10.407863422106825,-29.347347279563312,104.26186188399953,3.828474109074178,C,0
Christian,-6.875987193970082,C,-39.294722140210624,-117.40198831162311,14.285953009244873,74.14201541480824,93.18082303524216,-43.839525965781384,A,0
Hindu,-121.42273284117397,E,2.6175800177481596,-27.848820270897296,140.78804621323917,-161.1238953765954,88.19463207666338,-179.30373208508578,D,0
Other,147.1038935968854,C,-92.02902007934391,-70.3561302737528,120.61498138383556,-44.98665072239032,-144.54736767009152,-56.167815671654154,C,1
Christian,-39.890600176055976,E,55.643216602681875,-137.4755185575882,-116.95336537424757,-106.8518348816132,202.48990210699458,74.58130875287726,B,1
Buddhist,-67.17044974707986,D,74.37669116184993,176.26667040163332,-89.88631338420372,32.8179186213989,15.46075049370905,56.40103735851986,C,1
Muslim,78.71071519609139,C,-9.812714633808627,-201.59962508696117,1.77883445203555,-31.79439635316651,267.2386986234314,80.22933747445387,D,0
Jewish,-254.35813679936206,D,8.692420956482087,-27.519794224586807,-48.400999462852425,-78.49522987598976,-204.46174409003893,-140.49861741974513,E,1
Hindu,95.48435715925905,C,107.93467275803319,-138.299275881605,59.93140043083282,-37.442071098490295,-86.21296163200545,-21.489411426426297,E,1
None,-183.75858447201668,B,103.87938846646038,23.98598042583553,-17.85011963483035,46.9573088255477,147.1279356454404,-133.9858627527131,B,1
Buddhist,9.168599225587707,B,116.18185575698755,53.445200691751005,-185.13957382218845,-108.91309131423013,91.73738102798863,-91.92211607753251,D,1
Hindu,19.823589569369755,B,-111.46247805007133,-180.84351411751337,-74.45969070960841,211.49019568341515,-89.20488607818463,4.729282611338367,A,1
Other,72.34685947725498,E,159.9624655810576,93.43824693708012,-77.21159671299037,17.094023218855327,157.70248325545316,297.42010408285955,A,1
Buddhist,10.535862136634618,D,87.38904242240999,70.78775968523956,28.313144565536152,-110.25289453601037,-33.24667579088535,-33.874104196057516,B,1
Other,-109.21602172262554,B,-28.43145060400923,-127.07882047508525,-206.79706815517318,-125.74174770048492,-89.06223674101055,107.75032984467627,E,0
Muslim,21.709904471024423,E,1.9801881210224495,76.58266070681925,-145.9355195391474,-115.63076006463187,-22.896868264556623,-167.25990166996903,E,1
Buddhist,52.67680341647508,D,-46.17873961047553,-173.13207286845332,-2.6865123299730436,-110.97009828514896,-201.20311012421092,112.2635365906547,B,0
Hindu,135.36447872137487,A,6.953309197534484,-91.1145268713382,57.909026857186966,95.98677585657308,79.67629010413509,-90.34920175190801,E,1
None,95.66996198767127,B,-63.00398352441573,-89.36079984881748,-19.004268409071663,22.844700846874694,10.940187218434062,73.42311849377879,D,1
Buddhist,2.275023812232321,D,-156.31842382483862,147.5085157413611,-27.532214914290925,58.581146060109376,-124.86731615021351,6.479691609512679,D,0
Muslim,0.10302449731966622,A,133.5644802141865,-111.47882956437675,-69.83397550858237,46.8973073509086,-102.14946916349639,65.51497119369822,B,0
Buddhist,1.7849517176193634,A,31.056736137287906,44.73651169080584,129.96066967936002,-36.657518946986166,-88.45245033805536,75.27369807308717,C,1
None,-107.71001724292965,B,-12.869270996378123,-133.2476139061399,-126.7340163622892,-63.72484624998626,80.75418597114154,-54.04205815452365,B,0
Jewish,-41.44373171865461,C,30.162991605931634,-89.20503887217681,10.786198028072297,155.07309422464516,226.52292166592184,136.32709493964313,A,0
Buddhist,-79.93008358843109,D,-15.968854544094926,66.65891342574974,-185.94538932147933,-140.89840868696416,-58.92461846746148,-11.842437039293346,B,1
None,72.47826444992074,E,104.59122339083002,-149.71060297848823,8.768347971300546,-35.59072339385592,-2.652016178258683,25.494931826272794,D,0
Buddhist,105.34225740719822,C,47.030234933842955,106.5837507937631,-48.60962405990627,-10.638154448707192,84.39028150477668,-43.45979631766502,E,0
None,-33.64846838247998,D,25.88047384702547,-78.16872948966518,-52.60819201622879,56.93056173647027,-3.518036885262752,-69.1642248711783,C,1
Other,-127.46518021782025,C,261.00616226741744,-9.69692155385562,14.89732591079237,140.11825725420616,-44.22350651525346,-15.136779815439647,A,0
Muslim,-24.06132269630172,A,-174.1381385791453,26.404267888437705,-12.515786566060799,145.6558233435348,96.38864440122012,-109.78797181667844,E,1
Christian,67.11595859363406,A,193.74306205690013,116.9068990888519,85.35871954163525,178.17760116804322,-59.894928212189136,15.574541274971137,E,1
Buddhist,108.20652440991437,B,43.90803359944281,-37.721743203081466,18.56611248651301,42.237455956635124,-47.5457286202398,-155.97223073408148,E,1
None,-136.5575608330138,D,-148.977379653889,3.0033960386483205,-255.41636155846845,99.15101386856726,-102.76502856786742,-13.419759796169481,C,1
Other,-3.1127412454484626,C,85.59743869284749,282.0583510428046,-9.179789921709627,-63.62165162224742,151.53563398368124,105.37456343429115,A,0
Other,-93.66654651604442,B,144.78740702372494,5.8572463634940055,67.45168170443031,7.686053021225075,-3.9716615650880893,114.58613255954519,B,1
None,-117.67397454528765,C,-179.07481955253922,-59.861768488789316,-122.71816692745764,7.61168712952196,31.369756917326914,245.2021194522506,B,1
None,87.3232319461884,C,-58.77928558367472,-41.410366493252845,-102.87492382134549,49.704502803566555,-43.34597938697568,11.538128559055176,E,1
Muslim,-130.5408041855226,D,-126.33387744646234,-5.663674414414553,-34.79705670535981,108.3068208420531,55.90950544469734,166.40720598049498,B,1
Buddhist,-128.26175237976648,A,-52.30708772211001,199.9360360969509,-100.35773237487504,25.629181000216906,82.00902475458156,106.46208473813759,A,0
Other,129.93973102264448,D,17.001609498324786,-154.1809069179792,-57.07681709123646,1.0047767066742561,39.378733464037225,80.22412976007303,E,0
Jewish,33.772587599266366,D,38.03777416669188,-15.212271300824776,-193.1947481516322,72.18169285149202,-79.00794068272822,-103.98951728140271,B,0
Buddhist,-1.1245705488083555,B,42.825159535301296,-116.20808377042995,-62.84775098434557,-4.896619158689724,-185.50547010886828,-205.51427858492062,A,0
Buddhist,23.14845698537691,C,-75.50072376243175,-40.36126681448351,174.85962663312293,-2.3151355514258687,-98.42735525912022,187.65624574502843,D,1
Other,73.6011130708747,A,-199.81395787077818,-114.91099194362289,62.35925655364842,64.7688245010384,19.777521137053814,71.54318795529045,C,0
Other,-79.89874234900726,C,90.8012679377286,-107.25662851036115,3.4690951649816544,-88.84030811852573,246.0398376459203,-120.26846023709727,C,0
Other,45.79317268925395,A,78.43705584070966,1.6263407991212984,-139.43567143091371,146.45822117821893,-127.80995626900484,-137.75127986386656,A,0
Muslim,-0.07338494576725457,D,-36.07079942249686,-15.282389482214251,7.5694376133568095,69.65453558735587,-14.82313077236726,167.13224629843452,E,0
Buddhist,-128.12651472467383,E,46.87251165582541,-279.45861525931724,105.57115115903024,-49.16338900996601,-114.90696582378203,-63.08750420882521,C,0
None,64.83273136283897,E,46.90004944229182,-31.10765517823567,-122.54015591666578,56.23500701612515,-74.7603132814853,3.8937827859240577,C,1
Christian,21.249588471466797,E,311.2354859138058,-52.7492714604899,-65.02611527824762,-21.32868448535587,65.14680397588967,-93.18209874760512,A,1
None,22.28476252791653,A,35.80217224170409,-9.881881580412525,-31.05819252617511,-19.14046375408595,-157.24788592538218,44.77886052147472,E,0
Muslim,-64.88371020201456,C,-153.4984436100726,-95.53263189265313,-207.40147464087264,35.663455835474885,-132.86079151573352,236.37645541152548,B,1
None,89.8142688482943,B,137.13006002612016,-53.2781817214463,22.366726090046523,72.69444577956573,-26.86325739770206,-20.00842424608864,C,0
Buddhist,83.90942090853571,C,9.668164978383398,93.13795441236338,-42.82127050066621,62.55276930763253,-11.620478309418292,132.32504795918777,E,1
Muslim,7.511926907844595,A,120.84339440851404,-153.46049779209116,-28.88590062416807,27.40458771311735,46.00061867928854,143.96951770495448,A,0
Buddhist,-46.98027154852223,C,-12.153214046542681,18.021311334628237,-96.51039584990001,71.58076704874217,224.16051881924344,-92.4755087471004,A,0
Jewish,-103.89364930045768,D,-105.19019377786172,-153.67152544400932,-62.62362391472116,-28.664296791595817,104.79646869989219,-112.38247152818263,C,0
Buddhist,-51.77853898450573,A,95.32105228526207,-61.58376095100388,185.0476868284095,23.205615800453202,-75.39227511494147,-183.98282026185,A,0
Muslim,39.84327791042275,D,28.72189451947888,-8.786523621620548,61.104155639157085,37.24924556135857,56.30812062654857,-162.75759315663248,D,0
None,-9.469453003366937,D,19.37076051706727,15.790730037254857,145.62646252984095,95.45681141861056,-33.798384084060544,-7.102166499009352,E,1
Jewish,28.27709896447374,B,-20.053756763509085,17.539266651332717,105.00254620166616,-30.479415597864783,-81.79965756274464,-75.8428188107344,E,0
Buddhist,-51.04069135674402,D,-11.306382402986127,-235.49568694238064,-11.38547546356675,75.81170586483954,-112.4742708835085,-36.25090219054217,A,0
Jewish,41.13452405022995,A,-107.0298594213359,159.53200527058482,79.12789491600421,67.21953120419677,-22.77383369420828,-3.736455920087573,C,1
Buddhist,66.57675081390005,E,64.25929632446487,99.75342573445518,9.464809193471686,-49.56913320038336,41.601797119785346,-38.58807580853416,B,0
None,117.17144692509332,E,-20.710299530789424,140.90763522233482,36.7902799400083,75.98945130748521,-3.539065710809851,96.70987069622,E,0
Muslim,-99.72810652941479,B,-127.82865059636444,-70.4453648789454,79.22976079976175,75.56064157224776,186.44389523398354,1.4506613624714582,A,1
None,-116.963266195576,A,-74.17218164468203,-60.56488349576031,-208.3895605557989,-56.15760232780496,-89.1054955340534,-81.73456394346665,D,0
Other,40.274134651697516,D,15.65962896488012,62.30172608927027,-61.09626269274504,136.72030051494232,53.15628069556223,119.34009069557061,E,0
Muslim,55.54236939179794,B,-179.86242186406685,41.84248289957824,-3.097824194771437,12.356874352374685,-17.03475667714932,10.049623585490128,E,1
Christian,138.2330369438335,C,34.45519941601016,-8.73691169198335,40.74955605269251,63.789965991417304,-178.32768753147954,75.15162171118676,C,0
Hindu,207.6354391818374,B,-86.13563915511769,90.0662266243559,78.94706924739049,-26.32311774944047,-80.84905232516824,5.6371860150282345,E,1
Other,-25.668921760476355,D,25.67018023735758,-21.89287574681632,412.82349927932654,104.95267682497393,80.13097861367886,117.72409600366547,D,0
Other,-30.626619561329388,C,152.7495421723952,-28.525868287313344,-162.5125804821193,97.84250944065386,53.01146677131212,66.62342566460705,B,0
Jewish,2.0364498371587136,C,-135.9159310161765,76.71372792930555,-121.38993598391248,-65.0219481711164,-25.804525429775737,85.94069794221035,A,0
Buddhist,48.34287795946527,A,-41.88699922279292,-9.158995088223797,164.50482799558108,-2.328360196161371,78.8271181329774,-192.36299247160204,D,0
Jewish,-28.863538943527416,D,-89.8549871254233,80.05239603730965,99.20826437572227,206.4819963015855,-281.7460025904528,-42.97034148090614,C,1
Christian,-77.15962398656896,E,97.44423210281892,-77.97370097806626,115.45609410340305,-147.70349759361977,178.56913641329686,-91.7222249233398,E,0
Muslim,-43.096073321191525,B,-33.44156871122696,-93.52627136087605,-101.671679678681,-100.28112838272096,-47.860762369543735,256.90233988949973,A,1
Hindu,-213.99138880002323,E,51.90436486649204,-25.019325973471002,-18.339356286612063,80.50847810324998,33.42484019767723,-22.360404014610083,C,1
Jewish,27.359568497518904,B,104.52798919284167,-7.337464217831785,-67.39367231214447,-84.9584431231588,163.22611050512026,98.37145932652797,C,1
Muslim,-30.624407551638182,B,81.91895203468263,-15.277787806478893,107.49056013268144,-284.84811166233845,-41.72628985526587,-73.60448875122026,D,1
Hindu,-5.362617452048162,D,74.68875663392316,45.69379024797414,111.97361898801925,-44.46123005574943,39.8097083286371,62.344640780197516,A,0
Buddhist,154.34292045264425,B,46.72751975116529,-99.14294634174897,8.167076032706772,186.01165787285413,231.76436752314214,-35.36472328184942,B,0
Hindu,-1.4634564077296717,B,-47.39676279979765,140.07417150132625,106.58968103756452,181.4230828272655,-17.29944425364919,72.61059782267884,D,0
Buddhist,-94.45064937348262,A,-31.94151492079173,-6.766062111396794,16.97090162192771,-162.25386618678536,-2.906615256075678,-155.45627627964737,C,0
Buddhist,150.9764756445145,B,75.64490674515226,159.15314966238995,37.62176236030115,-12.114350880143439,-66.49551402672738,-93.39757826147039,B,0
Jewish,-91.11620083202551,D,132.8194658059035,34.033117421379124,151.87426583057737,58.88747035940087,-120.32698132517649,18.980414533835724,E,0
Other,200.32729393246132,B,50.94656750508138,-3.573815674798358,-119.21896981043739,63.71412074863911,36.49725120190289,-35.03903913786146,C,1
Jewish,43.24421546629487,E,-36.933939774100786,-37.92358831151844,-84.04950658579965,47.87052784516149,-5.158986257718047,111.15587539871707,B,1
Buddhist,106.45503646832913,A,88.8024247111967,-179.42108343027726,9.840939765681938,-52.6301327153366,86.11571142578515,46.02095267546719,E,1
Buddhist,83.04022326459382,D,-37.97880848357768,-33.198659708972336,9.32966032912618,-120.49655699208657,-56.43447326652108,-13.54347956162622,D,1
Hindu,-138.71013827964154,D,42.198262937334924,20.760928027597604,-29.379589846312797,-12.733006366552488,-37.58706319372888,51.86289085063597,B,1
Buddhist,12.486288490450642,B,29.8418788024533,-106.91676920425826,57.44379601128903,-45.04039962060349,139.61424554751693,74.2796968466643,E,1
Muslim,-68.73412541545886,C,-101.14841247228277,-24.009366164966984,81.36402762344375,-74.71109308426678,-117.56573670313743,199.31192233813005,A,1
None,-30.8084647819071,E,-56.31731315549339,67.70669801249745,-13.704602629159588,18.123970944099426,-115.45650487500912,-50.033266889912376,E,0
Buddhist,145.73696305100802,D,28.31922716929625,-10.712982909149597,-22.151405540034954,-0.03187406247687782,70.49605160931979,-32.964442196936936,C,1
Buddhist,-109.99135562316948,B,166.68261551835104,-47.96855398939333,166.87226540010448,-39.97381195235769,-0.04877682303880062,-65.4795271819074,D,0
Muslim,-5.355726617898047,B,19.984413548753125,114.51430673642268,161.96883250557198,36.45662272254577,42.58923269539206,-21.120333068805145,B,1
Muslim,-11.413111370065119,A,-10.5449725194389,-79.69145242496077,-25.28186906051494,-16.045306272827357,-97.62903639543883,-37.010898322699205,D,0
Hindu,193.6420257143661,D,43.224535520698325,188.89477165797865,-54.63436854134215,-65.05200366892626,-60.16542028376818,-136.0088391122668,B,0
Christian,80.8241638679361,E,60.76269183162404,60.46882570179605,135.63586353751282,140.95212421237562,8.332271748726622,6.27778936721441,D,1
Muslim,-74.81454006579703,D,264.6122190977003,204.21492867022133,-59.65071084320063,-122.23146855209947,156.6001521977642,-57.999995902920574,E,1
None,0.4770348262171712,E,-109.14209999513396,122.38235869906056,79.54698168034336,-61.996282162881876,-66.97545899269616,50.10623376852664,A,0
None,-66.45997796327707,C,-5.727187493332353,184.2229441481203,78.40770865951934,-145.76971630138613,23.086001584426803,20.764604684763242,B,0
Christian,-80.335339251569,E,-32.167436491920974,-10.32174133461078,148.59827294699147,-36.573980959962064,26.212145292598294,-21.66229299395694,D,1
None,32.65622233544925,E,-182.287646348433,17.96864637601387,-67.61399167342601,-191.88139134559853,7.029998625268218,-59.763735525705385,B,0
Jewish,152.3141956004666,E,26.68687984020157,-51.32373373630392,106.23830304562026,-169.9898235487483,-20.326804389489755,78.54129363547794,D,0
Buddhist,381.24722117682154,D,31.037271224749286,149.06267513236736,-128.9620296359435,7.484003770314884,-36.326645028483014,100.82610061485168,B,0
