marital_status,AgeGroup,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Married,51-65,Yes,58.182377102643834,63.124831138819715,31.456325259007272,E,C,50.52245590706526,0
Single,18-25,Both,-95.46963532979636,62.19966829594809,-40.182668808608334,A,B,44.23495278838644,0
Single,18-25,None,-44.72488599601615,-10.18209093583006,-0.5916714488830833,D,A,-114.91531851631277,0
Widowed,65+,No,53.60159316157594,51.922795174876526,-75.81469101180214,C,D,-43.81417569615793,1
Divorced,65+,Physical,3.198932773753891,58.041974776519254,21.59715141875705,D,D,-34.93441564728183,1
Divorced,65+,None,-82.33229538106856,69.36414459836297,-26.79803948740761,C,C,18.243454430573223,1
Single,51-65,No,65.44206403581998,-54.399192750992555,52.932569932485805,D,B,-234.6837110751527,0
Single,18-25,Physical,-128.5413555676269,-164.62000707108731,83.25583617855497,B,A,58.930462134807016,1
Single,51-65,Both,6.520113146235433,-11.216477079610353,48.1715898466749,A,B,-1.4899181179959684,0
Single,36-50,None,-202.79002858107881,-190.0227021294325,127.49886808497024,E,D,-19.782745820996045,1
Widowed,51-65,Mental,125.31394898540744,-46.96759748190065,-123.58841217036888,A,D,115.51904144002383,0
Widowed,26-35,Mental,46.202100666603144,199.7605202476015,-91.6634262369026,D,E,108.03535328771585,1
Widowed,51-65,No,-76.43025428566149,45.84217174198881,-123.00022522144305,D,B,-5.347239574978101,1
Widowed,51-65,Both,77.98644925639793,258.85327778035634,148.70940135975584,B,D,153.07299551514905,0
Divorced,65+,None,10.142325650602563,-94.39019059413557,124.13142831171507,E,B,112.99301849188078,0
Divorced,26-35,Physical,-122.67283796913281,-85.60291604349868,-45.96590182290672,D,C,102.39108140697186,0
Divorced,36-50,Both,-13.216589984424093,-88.06645817744017,136.33061525544016,D,C,191.33573022767987,1
Divorced,51-65,Both,-10.495556317246429,77.29283120525889,-143.63290492707853,A,B,-57.746322824995424,0
Divorced,36-50,No,-148.68354236227415,137.17571603351294,-130.7193003306647,E,E,-16.693462592034535,1
Widowed,65+,Both,47.12594605752214,-197.83209869612102,-171.57730754297694,E,C,75.10050299230157,1
Married,51-65,Yes,-24.1924623450184,-93.76050963249811,-83.92764016388232,D,A,-18.107625304194226,1
Married,26-35,None,15.25554195826078,-66.29093530218312,-29.108893456305807,B,B,-91.0730932597292,1
Widowed,65+,Mental,-22.320946226116995,-34.84563008252113,34.91101694879871,D,C,-72.58030106556417,1
Single,36-50,Both,-81.67029170144735,49.86153214578843,-57.099511361745314,A,D,137.62680696463096,1
Married,36-50,Both,-51.770142909178276,97.16011341413538,1.9776822756867312,C,A,27.441362944800208,0
Married,51-65,Physical,128.90864981646436,19.90644377707712,-77.78848536326919,D,D,91.37387432258866,1
Married,26-35,No,100.01902990299844,-110.94974648958514,-17.627702115665862,E,C,-12.369617349298402,1
Married,26-35,None,-113.00150542089335,-90.98255385317916,76.96713126191813,A,E,-81.68466318287291,1
Married,26-35,Both,-28.595197632531864,22.10506897706597,3.6489122340456817,A,B,20.78922276326363,1
Divorced,18-25,No,73.8319563144677,40.19866614673772,88.2862833169407,B,C,26.783565325643334,1
Married,26-35,Both,144.204641561552,-70.00325476860695,80.28682553946699,D,D,26.61292388058098,0
Married,26-35,Both,-71.86774684969713,143.13299133421822,-82.94374130724172,B,B,55.85066045281207,1
Married,51-65,None,53.186842074725185,-160.37286576377176,-60.993467930061165,B,D,-41.11834066596367,0
Married,36-50,No,38.9645392569155,-84.66717220639168,-51.07108615133593,D,E,21.648210965170993,0
Widowed,18-25,No,-55.13248889931267,-38.72091637284873,-69.9025489176066,D,E,17.570654982402107,1
Single,18-25,Both,51.83106898816382,-34.62099347522164,55.90627323007665,B,E,-31.289500150576433,0
Widowed,51-65,Both,-39.019287328079386,179.9762147542127,131.42215382763743,A,B,101.88289667686024,0
Widowed,26-35,Yes,-103.49743250321694,-42.39725496132862,36.84977126943817,B,B,128.7072855627637,0
Widowed,65+,None,-42.229015616058234,-4.80561783780406,-206.59925721404147,E,B,95.3452106749023,1
Widowed,26-35,No,76.34518702653317,-102.24223822439397,24.848707425765777,C,E,64.3020527857894,1
Single,18-25,Physical,16.08042707460555,52.81283016345232,10.90869813146683,A,C,-170.94912127256114,0
Married,36-50,None,-26.846978766726693,-120.88700833524445,215.48991144147368,C,D,3.565469425929905,0
Divorced,65+,Mental,-57.59767044095098,39.160110343979035,-67.21373483877471,B,B,26.1714732800991,1
Married,26-35,Physical,26.62727617394061,-157.60884674223806,-152.50859112184418,D,D,-30.39511488303996,1
Single,65+,Physical,-142.9017570915657,-163.7824453606957,51.55272057196431,E,C,-108.64177041001604,0
Married,26-35,None,-215.69629079892795,10.914667755052774,-37.7152364174021,C,D,-72.49945934020731,1
Single,26-35,Yes,-25.647628803467448,97.0755894126025,-57.50340479939599,D,D,199.6309431854748,0
Widowed,36-50,Yes,-31.099698099853473,14.963711233655452,62.81871092646176,D,A,-7.00244868110315,0
Widowed,18-25,None,-3.674756069309476,-54.73203894969444,85.26027806179324,C,D,-25.24674867670347,1
Widowed,65+,None,130.68139361054952,-6.1654853465375075,-8.44095095856918,C,B,-60.867915224238686,1
Divorced,18-25,Yes,44.962263288370664,-2.0609469638287865,-92.56551261024471,C,A,48.707149003161106,0
Single,36-50,Yes,-17.32025977719377,-134.79544326289414,-207.8645955598785,A,A,53.98808461562825,0
Divorced,51-65,Both,27.87419209776893,99.67574910417693,-57.32001575474197,C,B,39.29369599913105,0
Single,36-50,Physical,-48.69396052064162,-76.78872376408444,39.76822448185,B,A,-96.32712797368244,0
Married,51-65,No,-91.44193580016997,3.014750170546824,86.88174114219997,E,A,92.88202560550062,1
Divorced,26-35,No,96.3797951650772,-154.5619453101851,-70.10371863780748,D,D,20.530924394030354,1
Widowed,26-35,Yes,-5.350982146715622,-40.53400489730811,-46.708125271046946,D,A,34.29456437920487,1
Divorced,36-50,No,-144.09032963727725,74.67068583885025,20.042062591111716,B,C,-88.36310875227386,0
Widowed,18-25,None,107.30295965984449,-29.302524169968663,-4.870137317152058,D,D,-273.50479009548707,1
Single,18-25,Both,45.87294469403092,-1.5398097582810717,-59.38294513722533,D,A,187.45937238380805,0
Single,65+,Mental,-196.41443148667997,-49.690431944699924,37.543989807400024,E,E,-28.588038987020553,1
Divorced,51-65,Mental,119.05652168334939,-317.0294416337032,-194.26954945075678,D,A,36.77664738979474,1
Married,26-35,Physical,52.93398177404674,-106.03044219613236,-113.84765089731484,A,B,105.24425226708816,0
Divorced,26-35,None,-88.45166798541054,5.766062026010326,-49.02960204181891,E,E,18.602053839946077,1
Single,36-50,Both,42.14658154222789,140.7892114864761,-48.469474322244935,A,D,-111.5704310230246,0
Married,65+,Mental,-157.76204638037171,101.39309966509312,86.673232693338,C,B,-6.578119194994924,1
Single,26-35,None,45.81324321569011,70.30449643806938,114.52855499967309,D,B,60.152794960011605,1
Divorced,18-25,Mental,-175.3909578905711,32.24121847114853,38.70728926749241,D,A,-116.568107438702,1
Married,18-25,Both,70.1830992223285,69.79159077748767,16.387156332450274,A,D,245.4058692056813,1
Married,26-35,None,-82.6357878079327,71.78186082804447,187.025226761312,A,E,-26.114366676713104,1
Widowed,26-35,No,51.70423342904451,42.54951736485319,36.82359335827718,E,B,95.48371593832167,0
Divorced,51-65,Physical,26.693604760297013,-104.31794585512984,147.30705544989783,D,D,-146.44894061940653,1
Divorced,51-65,Mental,-63.45339415520953,42.660948959109696,109.48577888349806,E,E,8.613008469908364,1
Married,51-65,Both,65.14954516285275,-38.44089797638639,-103.71030081602773,A,A,-124.1699910047036,1
Widowed,26-35,Physical,-29.265349835753668,-41.98006710442449,50.09170739523289,E,D,-81.77465499585486,0
Widowed,26-35,Both,86.7833915132777,-2.767977950565412,52.41669863242427,A,A,-155.8053032592005,0
Divorced,18-25,Mental,88.30674540400913,77.33448416967906,204.10891170201165,E,E,100.04027763215622,1
Single,26-35,None,99.2304873954749,21.550143938356484,-153.83930018424073,C,A,141.76064346041613,0
Married,18-25,Physical,-42.533183436152626,81.52535867318886,-74.23448162511488,C,A,-38.292824925186316,1
Married,51-65,Physical,-10.101638167420717,-189.49344914575474,18.829422714840927,E,C,-11.339471945641863,0
Divorced,18-25,No,-128.22847088383077,-100.14815477545653,-128.5662112110375,B,C,88.6440647607872,1
Divorced,36-50,Yes,14.55409121424133,-102.40589370130387,-83.00028041347495,E,B,1.9701803660582686,0
Single,65+,Both,122.14029772810429,65.61616848160809,-14.08449559742753,B,C,-48.192888563611085,1
Widowed,65+,Yes,-1.7564850855958585,108.60742113615052,142.46135126644702,E,E,-63.69042955324097,0
Single,65+,Both,141.3010224568709,-118.17340277576555,-9.375544145927451,C,D,2.8097134937167803,0
Single,18-25,None,-47.20584327387476,-86.97174844098599,52.296391984293365,B,D,152.85210851978005,1
Single,36-50,Mental,129.82280356927382,25.83710342036219,-97.53065720006114,E,D,54.33327570863502,0
Single,65+,Physical,85.63053389888987,78.4169631453918,13.34911016928579,D,D,40.053915004070056,0
Divorced,51-65,No,94.70056363942757,26.471995720511586,45.02157701344587,D,C,17.585918368039362,0
Divorced,26-35,Yes,64.73955916947392,-174.5834224478091,-20.509887042075633,E,E,74.85304766617462,1
Divorced,18-25,Physical,176.0480283448045,45.130184437734506,140.001591054254,B,E,-72.8969813641322,0
Married,36-50,Both,19.297669592918577,7.214297905024791,167.25663330328902,E,D,-133.34861887472167,1
Married,36-50,No,102.46243827124167,0.11474787887777317,80.01732819354842,E,B,7.300245534349766,0
Married,36-50,Physical,-17.014090346723464,-25.482727874184004,-112.35671066347011,E,D,17.82725172809456,1
Widowed,18-25,None,6.655904336351365,37.781751360542245,-211.63126840951517,E,C,159.20023568169938,1
Divorced,18-25,Physical,-64.76057185610229,89.92245043047514,19.890658044822192,A,E,-232.63677306697653,0
Married,18-25,No,7.296510961875145,11.521239608164645,120.73313783672543,A,B,68.40127929208752,1
Single,36-50,Physical,50.04508420039569,14.468758283715893,-50.006561698054355,B,D,-101.9107538386445,1
Single,65+,No,-96.70607084847934,-75.63374307013781,-36.140571451963574,B,A,76.25619912783694,0
Married,51-65,Both,93.94771499737709,61.06513418268298,188.81731142258104,E,E,-119.60789723329074,1
Married,65+,Yes,76.3059018534067,-18.211226962906796,239.34695785722187,D,D,-170.89547063915987,1
Single,51-65,Physical,-49.82465310351864,73.29120657082436,-68.15322096190036,A,D,29.15551705433631,1
Divorced,36-50,None,16.367125264467216,-19.619932428251452,-6.989930645602077,B,C,95.8541521429622,0
Single,18-25,Mental,1.7841131240334331,1.903378722481075,148.16701550727203,B,B,-162.0811038839708,1
Divorced,65+,Mental,-46.594583044602196,40.62964609700578,-23.997290991824798,A,A,-67.90319351848815,0
Divorced,51-65,No,-28.85189789697222,10.773883783121278,19.38562439117967,B,E,-92.75494491350575,0
Divorced,65+,Physical,-15.887699191786261,-161.53841290559268,1.6247130533612688,D,B,-42.86124089141039,1
Married,26-35,Mental,-16.169489814496266,-137.44490431003237,-111.30784266632338,C,E,-53.782014792604514,1
Single,18-25,Mental,-87.86498573818209,83.21928030968697,33.58935465869576,D,D,-17.44080043872507,1
Divorced,65+,No,-101.91938331392465,-166.09518035640065,34.27882699449746,B,E,41.568802513396435,1
Divorced,26-35,Yes,-170.80027288531636,36.57913936677911,76.17158692975143,C,C,-27.965190273839408,1
Married,51-65,Mental,-64.65438101486886,-107.80383975726737,-59.40203106376206,B,E,135.71712537783753,1
Widowed,26-35,Both,14.116773123612377,42.43061351198389,66.80146103967537,B,B,57.54347121808138,1
Single,65+,No,-110.08215613549133,-7.22616079523199,72.05239473593959,C,B,23.4419604089842,0
Single,51-65,Physical,123.66760689337386,-47.71992326274416,-28.737900673361867,D,C,33.86177359366616,1
Divorced,36-50,Mental,15.959095891069058,121.9577561143133,-119.98375711122304,A,E,193.82590233912666,0
Single,26-35,Mental,-109.96445864875,73.51835718268464,110.38097765797194,B,E,13.346471010842093,0
Married,36-50,Physical,18.356372390391424,189.7790205425954,65.24564171755057,E,D,70.68119459076742,0
Widowed,65+,Physical,-20.8780769911444,-137.0670132014342,1.143971816359356,D,A,-34.92794246160666,1
Married,18-25,Mental,-89.43565570344053,-167.40740228811845,-14.72164735535046,A,E,-4.782832648287958,0
Divorced,18-25,None,183.83726215635377,-129.5050456307053,-185.67648620935475,C,E,-173.85484900183914,1
Single,36-50,None,-182.40936248293485,187.19416898228602,-20.87543359016663,D,A,-22.98794751601301,1
Single,51-65,Mental,14.839587330834844,-15.168517534473944,-19.519130165778243,A,D,-7.181340701549244,0
Single,26-35,Both,43.735527193224854,-11.68877765618542,-144.92029430588943,A,A,27.7847389200305,0
Divorced,18-25,None,-23.55527645692008,118.18069539157194,-60.42822487212557,E,E,-173.03643865039618,1
Single,65+,None,32.1293077462875,67.37138143392269,-73.6858869458023,B,A,-78.8325291149096,1
Divorced,26-35,Physical,110.90294442807216,-65.10102842096673,-24.6366578229467,E,D,222.873832623586,0
Widowed,18-25,None,-48.93304626191886,-56.5507787354118,5.147679135838621,A,C,-12.51994432181191,0
Widowed,65+,Physical,-68.80374368273027,-172.02590571022577,-58.280150798919685,A,C,-38.3867660406473,0
Single,65+,None,-3.5654665064897153,140.15495426623767,-174.92903921646007,D,D,76.77357652590847,0
Widowed,18-25,Mental,-11.1519342268939,-3.7186473736635293,16.349642721530184,B,E,-25.68671744998236,1
Widowed,36-50,Physical,78.22464675360466,157.03196434782916,-0.707819243099976,A,B,133.2423471312716,0
Married,65+,None,72.14628941260925,71.46094089538529,143.02568740600813,B,D,2.5448382297265795,1
Single,51-65,No,47.42021290213956,-37.042563474366034,91.31001779766386,D,E,-7.880933226080304,0
Married,65+,None,-77.48275225484528,-33.644782927391034,-73.2281097758642,E,C,27.694922811229173,0
Married,18-25,Both,138.11824974298375,2.337084478879263,-68.12658782520604,A,C,49.681031479135775,0
Single,36-50,Physical,171.25637632283093,-33.42438900445408,-98.08310949344238,D,C,227.0464459917776,1
Divorced,36-50,Yes,62.54624747525348,57.60225815826041,-115.61736982066584,D,C,-85.72997047134619,0
Single,26-35,Yes,150.1497272247759,-67.66014963358833,22.63820157273352,D,A,-38.16706171283622,1
Widowed,65+,Mental,-68.77402248537477,-13.43104697378384,17.131187832907376,B,A,34.75212513440216,0
Single,36-50,Both,-40.01829084584421,60.7793199728978,20.54490375911401,C,D,-15.09195197927225,0
Single,51-65,Physical,56.9081593888344,21.85836674029166,65.1173457390485,E,B,-41.21052150130463,0
Divorced,36-50,Mental,-125.32287036683898,-153.67817401046688,-13.25603105237719,B,B,-66.63197520803944,1
Married,18-25,Physical,22.81994067853538,-114.53579835274618,-27.668113967220503,B,D,-183.64169955338463,0
Single,65+,Physical,57.57562021035647,-174.20209862086642,-17.041721463057886,B,C,2.1819574654406355,1
Widowed,51-65,None,87.50171262581006,109.59386849111839,22.589112370328287,A,D,-80.98440639339624,0
Divorced,36-50,Yes,76.05487156290434,63.058505201740765,31.335443555659964,D,D,35.33588828323476,1
Widowed,18-25,Yes,71.54202756987536,19.697964895531936,115.39924185081144,A,E,-149.9712970176654,1
Widowed,18-25,Physical,-60.47988235129791,-50.975444787540326,151.2572794518532,B,B,-40.25892897627738,0
Single,18-25,Physical,57.387021792142754,-30.72038845790328,-114.00966727580786,B,D,171.4771440020131,1
Divorced,65+,Yes,7.001371974708347,-131.26197317275,-176.13816835776356,E,C,-130.78786559644635,1
Divorced,51-65,Mental,107.98544825746217,-154.3891536430459,-161.11324934506493,C,E,80.04430933213317,1
Widowed,26-35,Yes,-47.200549769634044,29.339520620708104,-23.23888996420459,D,B,22.344103015631553,1
Single,65+,Yes,-38.260604144348406,112.45117432667038,-173.14519607494708,E,B,-37.31883945482783,1
Widowed,18-25,Mental,92.22106875061745,26.563960004310644,-49.3274820205796,E,A,46.612755761415855,1
Divorced,51-65,Yes,-73.75216673494145,-134.73416796858132,-99.2385170822456,E,A,-35.024220552282024,1
Widowed,65+,None,-21.5861943023212,112.62236021998856,49.59379224624646,E,E,-22.83224677873235,1
Single,18-25,None,-7.514126421227897,-93.79072056946003,157.7354831337354,A,B,-57.14297553699876,1
Single,65+,Physical,-7.58397447765222,-14.222464888583422,60.67755614504002,E,A,19.352912839041363,0
Divorced,18-25,Physical,246.90332537724524,118.9231890738786,-63.6008203890577,B,D,-38.422846196653346,0
Single,51-65,Both,-47.18043550952895,31.467404049095816,-161.5916488374518,B,C,-8.57313491882297,0
Widowed,36-50,Yes,48.988161724845114,20.722943094088237,46.0693580356574,A,E,6.478728433479073,1
Divorced,65+,Physical,148.6340487149248,174.17407550523626,-14.381997466794177,E,C,-106.98410426969289,0
Widowed,18-25,Yes,185.11517478042754,-91.91850378476555,-37.88670099205148,D,B,-19.46786679866761,1
Married,65+,No,-149.53571240411569,78.30343593193632,89.41986623479202,D,D,181.8875646311324,0
Married,18-25,None,-94.29672075558692,-133.05832470960084,46.23136958533255,C,A,-8.636410321817452,1
Divorced,18-25,Both,-23.322047157814694,63.74235664052627,-220.25157417598717,A,C,-79.32991296981504,0
Divorced,51-65,Mental,44.34014176918476,-16.325001819141157,66.88007859292985,A,B,-7.893871765099858,0
Married,65+,Physical,120.55876418361238,24.526173096268806,-142.10768187101348,B,B,-140.90638600876375,0
Married,18-25,Yes,-77.45323915181321,-92.36254194853284,152.47229208296906,E,D,100.82016677960777,0
Divorced,18-25,None,29.688892398312134,-54.718134574166974,64.14732253160933,A,E,189.86046049089077,0
Divorced,18-25,Physical,20.643777295153225,23.57386373662021,164.9483466370961,C,C,60.57827782345176,1
Single,18-25,Yes,52.35147657714403,153.03436089740288,-37.684794732993595,B,C,-159.36521415419355,1
Married,36-50,Physical,-102.94194974999427,-154.36067060863147,30.020995535482015,C,A,28.387744390423915,1
