gender,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Non-binary,No,-52.141753556699776,C,60.12513744668259,74.993983922285,44.180329231271706,198.26200707967905,C,E,D,165.7847853137583,D,0
M,Mental,-31.242161189694823,D,13.430777289227361,-47.537030298625275,105.82989286117264,50.436407625007604,B,E,C,26.44192932617192,E,0
Female,Both,84.6757394710289,E,52.38989735484048,-52.59969015722915,-107.3206812829759,124.41214090863025,C,D,D,-65.20669450888995,C,1
F,No,78.34785600418174,C,-185.6110155708057,140.33793253121314,43.60647803071192,106.56942254042252,A,A,B,24.70403032889585,A,0
M,No,-28.97597521846479,B,108.66474644195623,70.11901972975244,95.39639872878227,-42.53584606595706,A,A,A,-126.2164196225138,E,0
Female,Yes,-39.718869881847716,A,-186.28328160816628,109.54973145340159,36.81572713904557,119.1877618413737,E,B,B,-38.056549583454284,C,1
F,Yes,122.40036900521662,E,-53.45866086215264,-132.7178263393725,-62.94254566610983,63.811429359428075,A,E,C,-120.18024727119858,A,0
F,Mental,12.609451262683807,C,-28.01070877284108,49.64632608935526,107.43005924889397,-13.250963099088272,C,D,A,19.670869865763326,C,0
Female,No,6.025813677367906,A,-4.414598441839191,10.103348235392287,-119.7850019928664,127.38589960923032,A,B,E,-41.84208980311974,E,0
M,Mental,-2.9417592216166604,C,93.69456745087334,-30.669402594956484,123.44096076105802,59.20515770542697,C,B,E,-25.718178160495704,D,1
Male,Mental,0.24128742044955054,A,-87.37246642043374,281.0806948536217,104.79025171433132,-119.65613576473031,E,B,C,66.44228475577135,E,0
M,Yes,53.55744461476842,C,-53.504443128846944,142.966187464113,85.01738830563093,-231.86880534597512,A,D,A,-138.4595551394808,E,0
Male,Physical,44.032107953023775,D,-53.097761688093506,-171.7595575504288,24.404809049183772,75.66859341633922,E,D,E,-41.06646792612019,E,0
Other,Both,112.98765292146552,A,-32.69810347506584,-140.60907547518866,95.61897759627864,-88.50274593954765,D,B,A,96.84616804261572,A,1
F,Physical,7.466498102771757,A,-196.20947772236096,80.73331111353839,110.92491441787855,-207.4824874893859,E,B,C,33.137846410538934,E,0
M,Both,73.591391688807,A,215.39315615504262,-22.928603585508615,60.86940400714155,30.068851526731894,C,D,D,77.00591543040618,B,0
Male,Yes,-184.97966174506405,D,40.243315691701795,108.88636047388532,-13.932386369272118,12.552857614433233,C,E,A,-163.02811526920485,E,1
Other,Physical,18.131341133551114,B,29.795376989727913,-90.82664418691519,-64.5076928550145,-85.2836603313842,E,E,A,-74.79336288057603,C,1
Female,Physical,58.540556089991355,E,136.3893660171884,-105.18217131707345,-95.94292362445832,-25.97817027614344,B,C,E,108.77567671815073,C,1
M,Both,27.34608420979171,A,3.043859235882427,-3.765607239310324,9.348202143150255,146.49114400734013,C,B,A,18.378118834242695,B,0
Female,None,-115.23728328551748,B,-45.91643076883369,-25.668771377744413,-2.6853458703927644,77.38072799957202,B,C,A,-105.79400005910433,B,0
M,None,2.585234706215604,A,-26.4345741306285,-126.59087996803558,-186.74990364319328,-75.71416196397259,C,B,A,-173.90938100311456,C,1
F,None,19.189154391861862,D,-115.206305211809,-132.399846922639,-87.74154533686213,-70.76271553141372,B,E,C,-97.47824113337991,A,1
Non-binary,No,32.771251656134105,E,-108.09305720352647,148.30615246651854,-120.12020357637752,-39.43070884735673,D,D,A,3.521966066043987,B,1
Other,Both,71.77915393897773,E,14.0335142272355,-177.8841086298821,-195.73555197432543,65.97405566710418,D,C,A,-102.16739156499548,A,1
M,Mental,119.67071199337771,A,154.9369861769392,171.79047992926485,-129.35145362409986,81.75434857059436,B,B,C,-15.936750084142862,C,1
Non-binary,Mental,-154.74327755398124,C,-51.825492432169895,94.92401501446201,1.7441450505487848,-122.65869637180077,E,B,D,-101.33168411469002,A,0
F,Mental,-5.937002329120706,B,58.805225979590816,191.70590014442433,-253.9800986520064,127.4085688414081,C,B,B,-98.13875413480523,C,0
Non-binary,Both,101.52380421343004,B,-38.709861712256476,-53.05827503641131,117.20168208638894,-80.83807599642951,D,C,B,63.348305221931476,E,1
Male,Mental,143.69155974329843,B,21.17906787516431,-7.172520540209709,-37.05578570751573,15.831144711760711,A,D,A,-27.42587294525343,D,1
M,Yes,-11.753341604895747,B,-58.48677376671081,8.716596640572957,35.28918119910726,-73.54513838738225,E,C,D,-131.56108891434758,B,0
F,Physical,-24.534823879682595,A,116.70852636381,-157.28527493237394,-183.30750961607922,-172.37390022922895,C,E,D,-16.90777913762714,A,1
F,Mental,-66.39581021245158,A,-1.3394371002959242,172.26163539578138,-55.23307843399555,-92.96621220293075,B,E,C,-198.77381482809162,A,0
M,None,-15.749396206498309,E,188.71975207053063,-51.63623441450018,125.77765514152053,156.94626954607048,C,B,B,13.254942830777699,A,0
Other,None,-10.144093497817451,A,-22.130563732792314,-36.060986221982525,180.32210386974185,-21.550885612046457,D,A,E,-27.271692308186857,A,0
Male,No,86.44985096555718,E,-44.321783190472686,74.8665171631006,-53.21910956267525,108.35644254257393,B,C,C,-47.65011682104222,D,0
Non-binary,Yes,-67.73484936297096,E,-13.117963261328242,67.61903508315424,-135.5401107677319,65.93112586650989,C,C,C,-88.90152845757416,B,1
Female,Yes,56.80558372510729,D,-15.05721889383486,-30.999279230043687,18.47303475057612,-1.9938412154191323,C,A,B,-13.332722509246334,C,1
Non-binary,None,-71.99260217846776,A,-12.269706119545623,124.00698910017911,-187.06945509179215,44.74473320213589,B,D,C,-116.27576580435355,E,1
Other,Physical,-19.305831298294652,E,-28.87627053998603,-73.46151618403573,65.25519476365403,32.93430970807942,C,C,C,33.58145655641351,E,0
Non-binary,No,96.4849321882619,E,168.08205648183176,96.78395626430778,-51.62934863258485,14.726379675120352,E,B,E,-17.99803357815925,E,1
F,Yes,101.82116131664311,D,78.26846581577952,-33.15157981391618,99.05436437417471,-168.18225713756746,A,A,B,-28.51122881103877,D,1
Female,No,29.46262313921928,C,-63.221248237494635,-97.78033861627779,-84.71338612445585,54.624761608703764,E,C,C,-71.05203282996322,E,0
Male,Mental,-5.368624268733373,E,-168.93847686740773,-19.85921720101708,113.39431094290984,-25.4996963414772,C,E,D,73.00141160595189,A,1
M,Yes,-50.94983798599969,C,-96.43996690399231,10.383619747897054,-89.62243429744714,-32.722071359432256,E,C,E,-51.92257810951886,E,0
Non-binary,None,-85.07544250504033,D,-39.16563868990745,137.99024280935475,-38.38077224693306,151.70520132647098,C,B,A,-151.81762118863975,B,1
F,No,104.43218180141614,C,-314.6905670370977,-5.4276435374244,11.160824927057998,-28.819764667057097,D,D,B,162.5202280841115,D,1
Male,Mental,142.9070246722526,B,84.02155953306305,-40.14632279042537,136.13925182740428,-57.857635946181716,E,B,C,10.05436532564563,C,1
Non-binary,Mental,145.96015124307084,E,-125.08388338447251,-6.506796413665707,68.71998852248808,124.70747833269078,C,A,B,66.99146593730832,E,1
F,Yes,59.204800205602496,D,171.91722458149644,-24.7600434212737,-184.38872558580437,-15.08107911717745,C,A,E,51.33018006372995,B,1
F,Both,146.49359043094464,A,-103.71790420386802,64.8097001158911,-18.60984884664972,42.53822169327541,A,E,E,130.01982081143726,C,0
Female,Both,-60.370130178894186,D,84.44921082054351,-167.34587915839577,-111.54157641059474,38.104434931358796,A,C,A,48.17783506438271,C,0
Non-binary,Physical,51.930265977466526,A,61.0352613489284,-50.00119436468998,20.368825037298368,60.82865939881971,D,D,D,32.48201412461591,E,1
F,Both,13.652025446388574,B,-0.05719067858131039,-42.915042017832114,-111.93973312570581,-125.037963880483,B,C,C,-4.502414792449051,C,0
Male,Mental,162.56071127530186,C,-4.448155845405923,108.92778540927735,42.71970170776191,134.0486518552072,E,E,D,-29.88688800174224,E,1
F,None,-30.886382818770702,B,201.61922971819405,-106.34525422282476,143.59616170962943,90.34538943494651,D,C,D,151.95982727257916,D,0
Other,Mental,-119.51043051874464,C,-41.75007321566055,-124.19338662327763,131.7712413659465,-42.326409235664784,A,B,A,-118.1390625156146,C,0
Other,Both,132.4678836158964,C,21.307723644836766,-293.78086561000487,-23.440126388683673,66.77997327959831,C,C,A,13.523406203455423,E,1
Other,Both,-48.16941889628916,B,198.49441126994856,-48.24998601243291,30.18443873519903,28.253900281813998,A,A,E,-109.17335487447998,B,0
Female,None,-139.12530088022996,B,63.96043101594169,-25.409176825348183,-86.05490382289938,41.27049899593518,E,B,C,50.82307083703992,B,0
M,Mental,131.26412343004813,C,-152.0502353948651,155.67503585545606,-74.15617472949822,-30.414893467527865,C,A,D,-63.36607386316216,A,1
Non-binary,No,-190.38712847309924,B,-51.467710315699556,-43.88327661170183,6.782272753730871,-3.3115483801981647,C,E,B,-166.27594751883404,D,1
Female,Both,88.36937971972876,E,47.14328368187768,-31.01273558675758,34.78421195709201,68.32575208560003,C,C,E,21.65609294888127,B,1
Male,No,92.2381594818934,C,106.59811001417987,221.60887385277647,-260.81352465570126,-0.683621368629615,B,C,C,73.54386861888686,E,1
Male,Yes,12.817227703632836,B,-29.142197771083968,80.9445208183762,-121.47121005877459,110.36165629938917,C,B,C,22.695962728410322,A,0
Non-binary,Yes,122.39624372909876,C,14.289899295411388,-28.56348030089547,106.59179117978968,-39.04214745682557,C,D,A,30.29308562137164,C,0
Male,Both,-93.06042802911763,E,-100.13242125908715,118.51204668130073,-55.53691115185363,-73.7932711085942,C,D,C,136.96628135112582,E,1
F,Yes,11.99341875109803,A,15.991862534583987,112.07560138692048,153.0255935471512,225.46917730049302,A,A,E,-84.68474166139744,C,1
Male,Mental,198.57871757767413,C,2.340102161575287,137.48577745902463,187.78825736216092,-132.49478009793015,C,C,D,42.84404008866029,A,1
Other,Yes,-8.203233978921947,A,29.984976124764806,52.95545076154998,87.8829132919175,-36.00595078494347,D,C,A,42.982648629463924,C,1
M,Mental,-114.8131101428174,A,-54.29659722990811,176.04106365505078,148.20803476588517,132.60471505718846,D,E,D,154.42281207191832,D,0
Female,None,94.58274440204308,A,-96.95138737685639,-157.1726218927444,-174.551167964678,34.97096446979954,C,E,D,28.419439963548193,C,0
Male,None,-65.33181197281846,B,75.75510608349563,8.56381957447095,-157.21429408840683,131.2398079190416,D,E,A,-148.29731505130107,E,1
Other,Mental,-25.065403200564184,D,42.000129855967074,22.27827701322355,60.872236913163626,-35.5465955268613,E,A,E,-6.20673646480551,B,1
M,Mental,205.68233484282848,B,122.51197538324668,101.26153160625768,51.59557420133164,-35.76130556957712,E,C,C,94.5967650027751,E,1
M,Yes,5.918133820966637,E,221.48196416191905,117.55705293587022,57.07311736666752,48.735109712675055,C,C,D,-46.763309443181,B,1
Other,Mental,61.14653540641288,C,-19.772995428103346,9.13567351222284,6.55800848019827,11.146196514026364,E,B,D,-117.0362410839112,E,0
M,None,-131.90665300282237,B,-26.445841795470965,0.8745343581829252,-24.233218953124645,56.979057340820425,B,D,E,5.326380464326911,C,0
Female,Both,-43.80071186952297,E,-99.89435822677108,172.11774259288,116.44379548231818,102.4515429954591,C,B,A,-35.108402746160635,B,1
Non-binary,Physical,12.361233044431321,C,-98.69916063716727,-93.3264599443462,-143.73858128236438,-102.92593885009845,B,E,B,-34.4291505107858,D,1
M,Physical,198.63506913739747,E,-12.564068107821743,59.105383616791876,-35.9672558583385,353.08541065412766,A,E,B,23.785861796619795,A,0
Non-binary,Both,-83.50182566984327,E,40.51933597374621,74.21679044213856,-54.47915982513874,-41.500496542058805,E,B,B,199.3708177710325,B,0
Other,No,49.64999332424634,B,-98.68738062818096,-93.25013220330489,37.188243390571344,-4.4802106533371955,C,A,C,83.72253868195463,B,0
M,Both,-106.88019273446905,D,66.12133307197766,12.90874172979267,-20.87710256014211,11.158725212173955,A,E,A,-115.19430459547767,B,0
Male,Yes,-41.55887582046987,A,43.509726368514336,-43.46855731550877,143.18707385669637,47.69475586551842,C,D,B,150.03341714150264,D,1
Non-binary,Mental,130.5072645438772,B,22.82570034882111,68.17575632445944,6.545041338929219,74.30369684249644,E,D,C,-27.63867455603208,C,0
M,No,25.693970849351427,A,-146.89245532956184,-88.86733021322546,-35.7189537890145,-103.16386820695658,C,D,D,-70.40888564100348,A,1
F,None,-5.239438657801957,E,-45.112447821398284,-27.078754152980895,-73.90343873881906,78.09933190730162,C,A,B,286.1449208854206,D,1
Male,Mental,154.59013512075214,C,101.38515391802822,-13.201121101058833,-74.2455980973629,52.571729372963304,C,A,D,-98.71212906879134,A,0
Other,Mental,34.80964774389652,A,85.85750440659046,-22.18042808320015,196.72629655574303,80.56822307747359,D,A,E,-157.74449591523393,C,1
Male,None,22.82584642330747,B,85.02300740405869,25.31112735930443,-49.89660590732916,-12.205260783716989,C,D,D,46.05037081532632,A,1
Non-binary,Mental,60.7128825688971,C,-55.85300466978865,148.3351864210928,93.34631768150035,-4.2817430871353555,E,A,B,8.209706970794974,B,1
Other,None,-95.83792596203432,A,-10.230714770233702,66.69771804593255,175.6127344093372,79.46996498035531,A,C,A,87.49687597772503,E,0
Male,No,136.62333543853035,B,94.03575515960256,-13.422724354616337,296.341346447933,35.563688841140305,D,A,B,136.15863992827934,C,0
Non-binary,No,35.356198936870875,B,73.2666621528179,80.09358038236472,142.95169105183393,-16.344785719148618,B,D,E,-50.693403511375614,B,1
Female,Mental,16.24456463423252,D,-145.9101792950027,-2.929759739675037,-80.53993763407728,-24.02389491876017,B,B,E,59.96243707062365,E,1
M,Both,-36.568633446118284,A,31.449506509177212,55.435284274328545,-105.01995543534399,-111.69424908792908,D,E,D,-160.15156542292053,C,0
Non-binary,Both,-202.74515294455938,C,-16.593251299525548,-16.99780666265892,-73.35332750090366,-53.81630768062073,B,D,E,-83.85452244003102,B,1
Other,None,-41.48866343103538,A,216.62592647483817,-31.845273166192626,-179.63571861259203,18.036057521405606,B,E,C,-68.9710515167351,E,1
Female,Both,63.092971775798624,D,-38.90621806358595,22.838596161024753,43.11992909620972,-67.35936112520724,A,B,D,-69.98748656125201,C,1
Non-binary,Mental,129.88636589786358,A,-92.43202021128656,-105.75548177089162,48.07285175711029,-0.2593975061302314,B,E,C,-136.78288531070234,B,0
Other,Physical,-23.60985983540894,D,-32.39487072894043,-81.10959864170285,20.893884425679605,-250.77504194131777,C,E,A,161.87059178426108,E,1
M,Mental,-56.88325951729005,C,-10.691832135199258,-83.88567349766109,-187.82872284237303,-65.59193553299824,C,A,E,-56.81474184193517,A,1
M,Both,-75.64265633768947,B,-123.83399167349263,16.533873779814332,-252.36506113316074,154.1126264776462,A,A,D,43.6444669376253,A,1
F,Mental,3.3676933029059066,D,88.4487131436317,22.305842192454367,-45.1077664942806,103.0811185180878,D,C,D,-33.71500452768538,A,1
F,Both,174.25023285214135,D,18.62331298573888,24.30752744698047,-277.4718301637978,-132.91808759777612,D,B,B,-173.29489021682184,D,0
Other,Physical,123.31981558875695,A,-54.6945740861699,-5.652577956020345,143.56323847764213,-29.397908833693858,E,D,C,6.547130278487742,D,0
F,No,-134.22519325901072,B,21.784410132269176,-25.453271368691688,53.77920214598439,-16.78089311351829,D,B,A,172.35576876945518,D,1
Non-binary,Mental,53.671224689732476,B,-251.86357581317122,-37.93918521229615,28.00197204923797,9.992415100295286,A,C,C,-86.97191031940193,D,1
Male,Mental,146.52692797475734,B,-43.072676908817996,77.26378313871159,10.258362549072784,68.09342246218849,C,B,C,65.6062048742434,E,0
Non-binary,Physical,44.38402319869364,C,-92.80704364991794,-7.946546854976884,-94.08311182112922,-54.67157761362478,D,C,C,-24.748124289643087,A,1
F,Mental,-75.07856609821236,C,-154.2241532289686,-80.67233853077818,-19.823595582358102,71.11706307801022,A,B,B,-152.681863171948,C,0
F,Both,16.660803789512556,C,21.735140936113996,17.63505765180421,-37.211951009752084,-191.3442248722738,E,A,B,-72.73405728180794,B,1
M,No,84.7205302766481,B,18.74746808021062,-2.0290981903191,121.38843608836687,-158.51806913978515,A,D,E,21.721040138834503,A,1
Male,Yes,-62.09790527115058,A,-49.15430401952854,44.90249577504514,-130.63068055671164,-107.21614422273421,E,B,B,7.362203310825548,C,0
F,Physical,-65.69779089569752,D,87.15663591856828,197.23816732862943,-25.763319718492696,94.70559691296845,D,D,B,-153.33015716040882,A,1
Other,Both,32.912960105912006,D,-215.4580957109641,119.68924088734789,156.4517233515589,-9.301399995041649,C,C,D,-183.56470101570238,A,1
Non-binary,Physical,35.243532638084275,D,45.83524647313248,-138.3528535099012,58.68634735242949,-11.421066938773095,C,C,C,-13.589892449584054,A,0
Female,Both,-0.2480130548390946,A,53.04804451415658,137.07519073236435,-297.60959340181086,-81.50926962525932,B,B,E,54.82656467851863,B,1
Other,Yes,17.90802166242397,A,145.3861084438706,-1.2369982394707086,-57.94475949761648,-186.56754778830302,C,E,D,-62.178776036011094,C,1
Non-binary,Both,164.79736327907426,E,-138.96859682099506,-21.245637560773275,-100.25530532670932,112.83810033979702,A,A,A,-187.35988316027078,D,0
M,Yes,69.00883527744742,A,123.5840768931864,191.03402473905732,-168.01135786378455,-79.52241355381885,B,B,A,-9.807380626986212,A,0
Non-binary,Yes,-12.468359488897212,D,-48.76466601154156,-116.70202333684388,-14.65645890214943,-33.61107621771612,A,C,B,-214.05288719523975,B,0
Non-binary,None,123.98039745442466,E,-69.20651289301902,-122.82134320794454,183.66707092253475,-234.06292981876632,C,D,D,-62.43435519866109,E,1
Female,Mental,-3.033801485232273,E,-128.51128580857613,201.64429726200842,-15.288627411625951,169.75492987051274,E,B,C,52.6138355198941,C,1
Non-binary,Mental,101.07321230987128,E,-137.48632738775174,77.07369325076544,57.379066682844446,-6.662962054313443,A,D,B,-37.8635634862189,B,0
Female,Yes,-67.86537398979915,B,-148.91844734324417,-64.33449902386107,-67.1273600445909,77.60686821236871,A,D,B,64.98220946848588,D,1
Non-binary,None,48.20420953535124,B,-148.29089454829588,-15.577987726197854,211.77324967581308,-225.3430291960206,E,A,D,67.71205616458992,D,0
M,No,-130.91722967139478,E,-5.1899747671305345,-182.15868455643613,-14.528327476527764,24.68774480721334,B,C,D,14.98149912540106,E,1
Male,No,-106.85274462181242,A,78.03049365748944,122.48820073807296,62.55855614460837,109.53969419744047,A,A,C,-78.08491315144386,E,0
