age_range,country,Race,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
26-35,India,Hispanic,81,C,123.04927106849478,B,D,E,-91.67253116295277,-180.96745122355821,B,65.0823788771689,D,-50.042418452861945,1
18-25,Brazil,African American,35,C,-216.13175433156866,E,B,E,118.03097806533316,187.89626204148516,E,4.59535955983229,C,155.72430551629668,0
18-25,Mexico,African American,87,A,177.39423689494106,D,A,B,-23.158508147449027,86.6017296963027,E,-26.693096539624957,C,-92.33716121835819,0
51-65,Mexico,Black,48,E,-124.5530366393308,D,E,D,174.7747454911932,49.48602309418988,A,40.63844450182078,B,-55.27411990649198,0
36-50,Other,Black,60,D,-78.63212496320783,D,E,D,77.08186231958582,28.723482955993003,E,-46.656639905187426,D,-30.91304517729595,0
51-65,China,Black,82,C,121.85090869721338,E,B,E,38.60948995180423,-75.98773015109272,A,-64.16213806794175,A,-32.24319698642282,0
51-65,Mexico,White,55,B,-170.98125339044637,D,A,B,72.1500840624294,-44.94009944863136,A,2.290772127219156,D,0.897600814198686,0
51-65,Brazil,Black,94,A,-58.33914785020323,E,B,D,0.5403968067383406,-115.22399589212695,C,125.76118501499035,C,-61.081746370873915,0
26-35,UK,Other,29,A,-138.39395741640314,A,C,D,-120.91899736850027,42.72522806750409,A,6.356081012801326,E,18.768765906877857,1
51-65,Germany,Other,21,B,170.48749484521696,D,B,B,-78.50734089860119,-145.8346765392325,B,-195.85726998860642,D,28.557181819456158,1
36-50,Germany,African American,69,C,-11.759110454691609,C,E,A,-86.69477688942074,79.6191009245885,C,76.61788434358327,C,2.0310853865679537,1
36-50,Germany,African American,80,C,140.02680437138224,B,B,B,-146.3983367890047,-101.69949205151848,B,-36.85790312225565,A,-40.90479470302447,0
51-65,Germany,White,81,A,-30.810528967417667,D,D,E,-41.226950872430024,19.75302780264968,E,100.94495922499705,B,-48.22284571690396,1
36-50,Germany,Asian,79,A,15.3212882205992,C,B,B,-18.738694413174617,100.24497844950342,E,150.51977711934921,E,-67.50063495867222,0
26-35,US,African American,87,A,89.73974155841285,E,C,E,-72.95823369168684,-13.535391457272855,A,40.37680483575619,A,29.504029845792868,0
36-50,India,African American,98,A,50.10752216236085,B,B,D,76.0169398815294,79.50002402469887,D,-61.392278523297826,E,-192.2814439010759,0
36-50,Other,Other,56,E,-43.57131048849279,A,B,D,172.11407606721767,-59.847645949766395,D,78.58686262185628,B,-35.59460738583193,1
36-50,UK,Other,26,C,-125.21414199524807,A,B,B,93.82460183711564,-75.81563716365149,A,-62.90896095312267,E,21.712133619320092,1
26-35,India,Black,31,C,70.31176961995887,C,A,C,-145.47924264480145,106.00560907318749,D,-85.70400216979354,B,-73.85074948526437,1
51-65,Other,Other,31,B,6.342352194819669,A,E,D,-8.15382456205981,36.89594493879273,E,189.73706372745517,E,-24.776363868195375,1
36-50,India,African American,74,A,-96.41983558536239,D,C,D,81.08933200353978,52.02801244651303,D,15.430583889910038,E,111.10679719567685,1
51-65,UK,African American,67,D,-47.875621931235166,E,D,C,156.1971371973147,-10.982418799054733,C,35.858183778199816,B,-41.24889332765368,1
18-25,India,White,25,B,-164.68026306795716,B,E,A,89.75962278428904,-88.0544365304195,B,-78.2406493557594,E,-28.78717571468352,1
26-35,US,Other,95,A,-97.19987872437234,B,B,E,-49.366013169682944,11.415183072886213,A,-75.33195074475424,D,-1.4763232641611619,1
65+,Mexico,Hispanic,86,D,15.685523568508295,D,D,D,-265.95362890880097,-164.2582025132969,C,-7.151773876364192,A,19.20937992555537,0
18-25,Other,Other,97,A,38.27285321789446,C,D,C,-154.86039660343275,70.38655601218781,B,-28.093740118427192,B,-30.818579861157307,1
26-35,Brazil,White,27,A,-112.9395112740332,B,B,D,-76.77015658292183,-49.76162279601849,A,76.02810325059471,D,-42.37288908582413,0
51-65,Brazil,Hispanic,74,E,-119.63020940600776,E,E,C,159.07214806820303,103.98968018353003,D,85.9389076630659,C,-47.256123787999435,0
36-50,UK,White,71,A,65.10376626393303,B,C,E,-59.18515577432015,-106.71720148314508,C,11.919995577132617,A,-76.77073648614969,0
51-65,China,Asian,21,C,150.41296558569047,E,A,E,25.290044776693758,122.46206493545131,B,-52.527790501396176,D,-25.634727377088147,0
26-35,Brazil,Other,70,E,51.71025643663928,E,E,D,30.269874353784903,-126.8440512145304,D,140.1131844891638,E,41.71916949874176,1
36-50,UK,Other,72,B,-15.347859258419433,C,B,C,-13.864552805093258,19.45498590723762,D,142.87721003803762,D,-96.47374597340908,1
36-50,UK,Hispanic,51,D,32.12725543420233,B,A,A,63.02651240695047,31.897918560878928,A,-7.79442624290915,C,-184.52580639069112,0
36-50,China,White,67,C,-8.439060277735422,B,D,B,16.282098123348547,-17.086518767895026,B,51.26512298582523,D,49.48225029765319,0
36-50,US,Asian,72,E,83.77107987094894,A,C,B,98.2468923150032,100.23052097971559,C,8.086914974903832,D,161.65326250290423,1
51-65,UK,Asian,67,C,-2.05029653319606,D,A,A,117.98969853985551,-17.651800095112947,D,-40.70998318855491,C,51.46597328962115,0
36-50,US,Hispanic,22,A,201.55652697927957,A,E,A,-50.74236711867912,101.74443961918705,E,14.630302977567696,A,86.38142850781783,1
26-35,Mexico,Asian,59,A,146.02675751968522,B,B,E,89.16540506273623,173.80986961017743,B,-38.179864476076666,A,-104.20239984598958,1
26-35,Other,Asian,63,C,-36.18824933089864,A,C,E,221.66694428462966,114.7797408089723,B,41.06000779468794,D,-120.50107969392042,0
36-50,China,Asian,18,A,-126.73526525928578,B,E,B,188.28818042198634,160.03705390618478,A,60.72512876092595,B,115.31347531357564,1
65+,Brazil,Asian,63,D,-53.78087618990883,A,B,E,-73.80759388671252,-27.564568815171064,D,-53.30425111653819,B,75.31489331749536,1
65+,India,Asian,73,E,-246.2168546267514,B,C,E,-9.442469919265763,191.95045000214867,E,-82.80232417928353,C,-12.247340642564463,0
65+,Other,Asian,53,E,81.76089311302687,E,C,D,56.342464606890665,-34.92488533850952,E,-18.61506835953807,C,-177.47326001893526,1
36-50,China,African American,18,C,-32.28584986354937,E,A,D,-69.42759252982023,-25.755266282170357,A,-126.37895354904902,C,-53.784437544495155,0
51-65,UK,Hispanic,32,A,-75.6737764932363,A,A,E,137.46172465505782,-65.53296390019693,E,21.866929484845727,A,-217.71076002325282,0
51-65,Other,African American,73,B,185.70493128803503,D,B,E,17.60622201644055,-41.24806166125053,D,-18.657501125001282,C,137.5005898592874,0
26-35,Other,African American,57,D,-181.10280621168425,D,D,D,-97.97186807146917,-52.64786252823074,E,68.00068687214348,D,-29.332331947771774,1
51-65,Germany,Hispanic,59,E,329.49480936404984,E,A,D,79.85097505062579,-38.98467432979596,D,138.44423198311077,D,-28.34330545651126,1
18-25,Mexico,Asian,81,B,100.20021240618055,A,A,E,-42.55040795652911,69.03671396625563,E,-25.902294207222422,E,67.41155933541286,0
26-35,US,White,64,D,-62.91423798282988,B,A,D,-41.209621931290386,-154.66254593583872,E,-25.57466498964629,B,-165.9490599231067,1
65+,Mexico,Asian,88,A,15.899269789038273,B,C,E,143.77465554545554,4.278577660598467,E,149.50288363296892,C,-129.018166241116,1
65+,China,African American,77,C,-90.09638410669152,D,B,B,-184.1597161559299,50.767442942745966,E,47.31268923756294,A,52.25495558781308,1
18-25,Other,White,20,C,77.89340529872476,B,D,A,85.53244610818933,-35.10650955975461,B,13.058291310300921,D,-64.085714322066,1
65+,China,Asian,66,E,-136.17249011669026,E,B,B,27.18331275265363,20.724545520681477,C,-87.62299657536745,E,-66.5243479316222,1
36-50,India,Asian,68,D,-71.74408272446581,C,E,B,224.29713695085763,-35.85278162779762,B,-6.238179310181379,E,41.660096143463974,1
65+,Mexico,African American,76,C,-170.33729594198473,A,C,A,28.10117021336318,34.2551654258517,D,50.760520910683596,D,51.757557313288096,0
18-25,Brazil,Hispanic,96,D,61.49666057544384,C,D,C,-58.1201777009184,137.93647097280748,D,-35.20460768819424,E,-68.99260355084034,1
26-35,Brazil,African American,79,A,59.95972038224564,B,E,D,49.384556077056864,-110.0029450901062,E,-72.61424578685491,D,-8.133935328019309,0
26-35,Other,Hispanic,36,D,63.898694270301014,D,B,B,-6.550734424166074,4.024250782458794,D,-10.617756189351741,A,1.514233422215493,0
26-35,China,Asian,31,B,-40.73127739528674,B,C,A,53.0495296437281,-153.51441519025974,D,-112.41466864332762,B,118.13025949839167,1
51-65,India,Asian,24,A,107.7653553979772,A,E,B,19.754710585537893,219.7105605669463,A,48.336541177009735,D,54.904546863697114,0
65+,Mexico,Other,50,A,18.604608225961407,E,E,E,48.10783541218066,-164.28137874315397,C,-108.13270622788028,E,79.1197072178608,0
51-65,China,White,19,B,61.52365590289472,D,E,E,91.63873421041386,-72.49507480102831,B,105.97548848922067,D,10.629900711026892,0
51-65,UK,White,34,E,-27.333279351197042,D,A,A,99.75010194427082,-38.6401856669905,E,7.4032461736975295,C,-0.26484914565294426,1
18-25,US,White,69,B,5.6480964590230816,A,C,B,-14.086019129349472,-41.93103116011076,B,-9.781280809065393,A,-69.54599255236816,1
36-50,China,Asian,20,B,-55.03046109165501,A,C,B,-255.91903471366342,-70.49685565985622,D,-7.470153039782924,B,-36.03906425054407,0
36-50,Germany,White,30,A,-55.30843613806539,B,E,D,-20.76287558607593,-207.80739364536288,D,-20.490463178424044,C,166.689856163706,0
18-25,India,Hispanic,67,E,-58.66328282365751,C,D,E,17.168149925872513,46.73816575768699,E,-49.11933469923466,C,-107.6137887817839,0
18-25,Other,Hispanic,66,B,-56.3437677420523,B,A,E,14.106789215724122,-90.70174037918508,E,-18.026059563017462,D,20.828326952332603,0
18-25,UK,African American,51,C,-237.41128542850532,D,A,D,41.11082780914247,148.15811920058206,E,-101.22008700008591,D,135.97277835964726,1
65+,India,Black,59,E,94.14486892480849,C,E,D,-14.59251820236249,51.16282649308156,A,-82.36446571627016,A,-41.939257744275615,1
65+,Brazil,Asian,95,B,276.8267292034483,C,A,C,5.812720293795332,104.75835138997427,C,134.49434840091314,E,81.8447822413367,1
51-65,UK,Hispanic,19,D,-68.4588438389814,C,A,D,49.86956125746483,197.638383355545,B,-68.62172475227952,A,-67.42672397519051,0
18-25,India,Hispanic,91,E,-184.0316599763111,B,A,A,126.6850033155993,93.59654599209378,D,-139.32535883196346,E,-34.706511276660784,0
26-35,Brazil,Black,36,C,-26.220062612155477,A,B,E,0.09246863831795986,-37.2678131609629,A,-47.949603212452544,D,51.24407222751669,1
18-25,Mexico,Black,28,B,-11.708197786213532,B,A,E,-13.139138402341125,13.326931849364113,D,-232.70623979941044,C,-8.11488405471628,1
65+,China,African American,20,D,-141.17426858863692,B,C,A,51.74764292348664,79.92160690082237,D,40.49771387657021,A,102.5014965109978,0
51-65,Germany,Hispanic,50,B,129.8027516414755,C,E,E,-53.509597608011475,56.94775494871208,A,-103.11104033849507,E,-68.18059467134657,1
26-35,UK,Other,32,C,103.54003644253265,A,D,E,-1.599271739767143,14.477257075947458,C,-81.56962570240897,A,37.53752997655127,1
36-50,Germany,White,76,E,14.892395353365483,D,E,E,-5.395234330372017,215.6939818146427,E,-78.58370025633144,E,-62.54014607547348,0
36-50,Mexico,Asian,88,B,87.38696649713495,A,B,C,-114.60924702932131,7.111230782640707,B,43.56785215565237,B,-12.708714699153823,0
18-25,Other,Hispanic,33,E,162.70613489276872,E,A,C,-52.381533305762716,88.26180316709974,D,-128.88683365347296,B,-35.757011417788135,1
51-65,Brazil,African American,91,B,128.0253515669976,E,E,C,19.47612579092892,-57.41490736536946,C,80.08070167116223,B,-50.14351687481404,1
26-35,Germany,Black,46,C,-96.47517193348133,B,B,A,-39.028135231699096,10.1822411616086,A,-59.55103757266143,C,-79.4853580437347,1
51-65,China,African American,33,E,-88.86225443500182,A,B,E,-13.266571700871632,-119.67122722992303,B,-132.48442782450002,A,6.518820112737201,0
26-35,Germany,Asian,58,A,-61.97753189293876,E,A,B,85.00493386721246,-29.53570714386902,E,82.15047013117477,C,46.53585639422735,1
26-35,Mexico,Other,89,D,183.06292717338474,C,A,C,-9.410066876637567,-244.9113285097223,D,-39.5926834777048,C,-39.933253151459155,1
26-35,India,Black,58,B,79.55477883340725,E,B,A,-81.26671782240201,-65.20394327387226,B,168.26298165798949,D,117.68108164398849,1
65+,Germany,African American,24,A,63.73732778578943,C,D,B,71.4837803960467,-47.35983041766542,D,68.40324191848048,D,-39.0155472164714,1
65+,Mexico,Hispanic,35,D,46.88367648717964,A,E,D,-173.61748671215824,-34.26617204242518,D,-92.10558653005006,E,85.25303700479559,1
18-25,Other,Other,44,B,53.08837174728313,A,D,A,47.79398325031827,35.26057441042078,A,87.10096136325778,C,101.81195753964249,1
26-35,Germany,Black,45,D,90.09137053083893,B,B,B,-25.336083961835676,9.201925408298205,B,-221.10804441375876,E,-106.27480245416126,1
18-25,US,White,86,D,110.95821268788562,D,C,C,-29.065910429166507,63.770475498065,D,-121.64992446847972,C,-39.39971343054969,1
51-65,India,Hispanic,33,C,83.28761187342091,D,B,D,205.28888254521647,-83.37344309913462,C,50.88812317716703,B,2.2922199453659977,0
26-35,Other,White,37,B,-12.958949376266615,C,C,A,95.17686607835604,-84.86901168785478,E,-11.257008778411718,E,-63.23342389262013,0
51-65,Other,Other,62,B,-71.32952875227254,A,B,D,57.658189732663345,44.05351384705941,C,-81.56522117100096,B,113.18024779346749,0
51-65,Other,Hispanic,47,D,54.41656646565261,C,C,D,-158.027520241328,60.70167193649482,A,104.68204160853993,C,-8.854474630446795,0
18-25,US,Other,66,B,-61.65474113974424,D,A,D,-0.31229223616648305,84.9585051848259,E,62.2181543329853,A,8.821098781339476,0
18-25,China,Other,74,D,105.35301614950865,B,B,C,6.300737057696773,-6.695963857678132,C,-27.392926960832252,E,109.39801437681547,1
26-35,US,Other,88,D,-192.2221797435877,C,E,C,-53.48101108276536,106.15439712051891,A,31.990450761994154,A,-19.4533456094507,0
18-25,Germany,Asian,70,A,-48.87520529324148,E,B,C,7.673707717991654,51.600403960035166,B,47.00403972626969,B,7.29024440950629,1
26-35,India,Asian,28,E,118.2529146406413,C,D,A,19.800371206039383,43.431570085295796,B,110.57777341848846,A,118.57612934312785,0
18-25,US,African American,91,A,67.2674678902523,B,C,D,113.14480332138072,-66.9370793998141,E,220.76522232807227,A,161.31050708829392,1
18-25,UK,Other,82,A,74.84287062352833,C,A,E,-120.51264201289742,24.65190471693894,B,33.344788356162766,A,49.538893045384704,1
18-25,China,Black,56,C,-11.507790043869349,E,C,B,-59.65975697797619,8.890157608140356,E,-105.5942058161968,D,-139.10481176968318,0
18-25,Mexico,Asian,78,A,184.5025458322064,C,B,A,65.27119931043013,-230.55862613865727,E,6.455720763588553,A,45.86762503357934,0
18-25,US,Asian,49,B,14.699770855614716,B,D,B,112.03574050501453,-170.41097197453263,B,179.1790624924118,E,-15.216899745274324,0
26-35,US,African American,37,E,91.52010033700195,B,D,C,-33.36492458362636,-94.63119001954699,B,-116.40738423940537,A,183.45102144185185,1
51-65,Mexico,Other,71,C,51.732834494398524,D,B,A,46.868559194902964,-89.18651408632623,B,16.18974882287366,D,66.93986960783701,1
26-35,Mexico,African American,26,B,-71.0760379250745,C,D,A,-43.91693160708197,-140.7821689696297,E,14.93900734830855,D,-68.11682468515271,0
26-35,Other,Asian,50,E,58.88638508889584,D,A,C,67.2481964953287,74.1571041777567,D,-90.23485099394634,C,43.73314063735586,1
51-65,Mexico,Other,87,E,45.21034187243343,E,E,B,48.10275966609595,-141.97685024520757,A,27.78222188768439,B,90.98986548132618,0
26-35,US,Other,62,D,-109.32835506590199,C,B,A,32.12768988795028,-155.28614747439917,E,25.344680181827883,A,130.62095006799467,1
51-65,Other,White,84,A,-70.82650345520734,D,E,A,51.28355106976941,-133.3902135921979,D,-65.20983346665484,B,80.314349366581,0
51-65,US,Other,79,E,-168.90903888361174,A,C,E,-85.99582202421071,-12.756487614553924,A,-66.61941372293202,B,-28.083059095901184,0
26-35,Mexico,Asian,41,B,-131.28721929140434,E,D,E,-2.4135579739385,66.74799005250576,E,37.546755605250794,A,-110.73401287943068,0
51-65,UK,Hispanic,88,E,-114.83291020792778,C,A,D,-0.7631922072972758,74.03304125608511,C,-40.86514193009907,A,-46.392612490722264,0
18-25,China,Black,38,A,25.32552233696811,C,A,D,46.028870083923756,95.08313774003099,D,25.00904256725189,C,-167.35776478193202,0
51-65,UK,Black,86,B,54.03999794547202,B,A,E,120.65628590501913,-77.88020545684931,E,36.04655898677673,B,-93.96201413105055,1
18-25,Mexico,Hispanic,60,A,-81.39221249942712,E,D,B,-30.329366665878315,-56.66833679406075,E,-40.04457393303421,E,143.97235275093948,1
51-65,UK,White,90,C,25.8499497008158,B,E,D,74.4667312851495,-286.50284406815535,C,-23.91132097656371,E,-58.157262218461184,1
26-35,Germany,White,33,E,82.63950091362344,D,D,B,17.375571758201446,60.22669626880427,E,-53.56836782239115,A,115.02883411477909,1
18-25,Other,Other,37,D,37.30900075196396,E,D,C,-63.07076318696042,-213.10153835038918,B,117.29877697942463,D,-66.63967977505484,1
26-35,India,Black,67,C,93.2216066182509,B,A,A,-37.1931371282948,-11.698395398811297,C,120.66747027398034,D,164.85900216087217,1
18-25,India,Black,36,C,43.90699141870354,A,B,E,63.27763565997234,-67.37861985217248,D,-35.643579495675056,E,5.389353798881819,1
65+,Germany,White,61,A,57.42204659371502,B,C,B,-40.14976957933978,105.37754312604284,B,-32.87136381598582,A,19.33942453634236,0
36-50,China,Black,32,C,16.826797318109872,A,A,E,-70.81786177790167,191.5527922897024,D,-136.0101363329858,A,134.2264685588177,1
18-25,US,White,34,E,-35.42353145211793,B,B,B,32.82846158904364,-64.11958352169145,E,154.2800146912946,D,6.298000716342485,1
65+,UK,Black,93,B,-78.06453362353233,C,E,D,52.247290440199535,-61.359327655586895,B,39.852303663587044,C,-7.618855107617923,0
36-50,Germany,Asian,82,E,-21.188146083813226,E,A,D,-22.092303311520535,32.28379274963367,E,-46.77512293203953,C,-111.59679875321638,0
36-50,Mexico,Other,93,B,109.65281839098321,C,B,A,-32.73787918484022,-9.272070608443133,D,-69.80437331193865,B,-37.11773807754683,1
26-35,Mexico,African American,37,C,-138.3064935633099,C,E,E,87.97805709183186,145.29181765309917,B,107.8856775854218,E,49.34043619668277,0
26-35,China,Hispanic,46,A,-83.58706328139239,E,A,A,39.36563512932295,-172.73996177448083,A,-147.15614961638929,A,29.398485165277844,1
65+,Mexico,White,81,A,143.8963728587334,C,B,E,32.65793860740428,-19.126974044754324,B,-86.73982330064605,B,-41.90872598813152,0
26-35,India,White,78,B,-7.119900240441105,A,C,B,183.47247556802267,-127.43535427748698,C,-9.521679737818092,C,27.99412024679542,0
26-35,Mexico,African American,72,B,36.36676205157368,C,E,A,110.35597379145881,82.02272089383193,E,-24.527360434132977,C,145.49003942821045,1
65+,Germany,Hispanic,79,D,90.38368779155942,A,A,D,49.91984574868276,100.72177273886965,D,-27.907733454698253,B,38.60318510690881,1
36-50,Mexico,African American,22,A,-116.26256371062682,A,B,D,55.16588428353957,-30.155554572306098,E,-8.52039820947525,B,109.79762973652079,1
51-65,India,African American,71,E,-33.153044601307805,D,C,C,-113.04841728289345,14.80146550723173,C,-123.56789017452903,A,14.977678012262654,0
26-35,China,African American,93,C,-36.798247118096576,D,C,C,-42.356699893662615,86.6756616069308,A,-123.2117863466888,A,37.54916610766795,1
65+,Mexico,Black,26,A,24.664187782121324,C,C,E,98.67369353633205,154.6911029808422,D,225.7938517375155,C,3.923929361294489,0
26-35,China,Asian,44,B,-173.1796459883638,E,D,D,-113.55233012863657,14.576836509087817,E,29.483539641483485,D,22.862587191103128,0
