religion,sexuality,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Jewish,Bisexual,None,-37.67601522432619,-79.20161557952216,83.47420543236079,73.69853650189125,C,C,-2.988771381472407,8.31177065207154,1
None,Other,Mental,62.05254461311542,-73.96285771642937,99.27353721861624,-92.35448519207841,C,B,15.667817037012927,-112.82809963190007,1
Other,Heterosexual,None,73.14458759735737,-98.23365661475268,71.62750699651544,-106.65617520359359,E,A,2.5592133146095404,88.32524749245711,0
Christian,Other,Both,38.34424918830804,47.16601679794951,36.755528355828496,153.3496181180201,D,C,9.15181440292081,30.135482979265042,1
Hindu,Other,Yes,-159.96292164156688,200.40901314058908,-63.71585888477414,27.049715810000162,A,C,-80.22766874830383,191.73044981828022,1
Buddhist,Bisexual,None,153.5065597110678,-67.68181740244385,-25.974220941341137,-22.82742882709822,E,C,-53.04622258133844,88.13553713290297,1
None,Heterosexual,None,4.431780931094002,-16.026424330965302,125.79122515627994,-30.170785887777456,E,A,-227.3315480547478,-128.95066479929974,1
Christian,Heterosexual,Both,60.898570624028814,-51.191999502227326,65.26135591537998,67.49880296658817,C,A,136.13014594300046,-190.13304244495006,1
Buddhist,Homosexual,No,208.57594668313527,-94.17403460151553,64.67264685295494,41.59818102858635,A,A,-75.40563443434951,158.44345838238485,0
Muslim,Bisexual,None,-141.43036434575157,218.36526552868082,-7.756188375256666,224.06933305745923,A,E,291.7894554294352,-250.5154567257064,1
Other,Bisexual,No,-161.8636984697837,-172.46855304358576,-56.24236566846743,12.337504453623618,A,C,-44.65588141801553,50.90448422053932,1
None,Homosexual,No,-73.34484774095117,60.576566954479325,-33.934097351672996,4.020451738530221,A,D,66.89965838120231,34.65506400697615,0
Hindu,Homosexual,No,-21.142080974504086,15.827834846558938,-60.800011943219076,-97.09288644155117,E,D,4.643214565869733,-286.2381740453623,0
Other,Homosexual,Mental,-167.3523490075434,173.17434681608466,-53.50770806446808,44.482217939991976,D,B,3.4307746505512124,43.98375048189919,1
Other,Other,None,-25.052279147581974,-169.56281059400155,11.646664272344644,-134.9980317174723,C,B,86.02150807562187,-123.41129091449972,0
Jewish,Heterosexual,None,68.36865293847967,136.98097958195098,-82.47039719322535,-76.0203301932102,C,D,-145.9897795034052,-31.79446871284266,0
Buddhist,Bisexual,Mental,2.547309888883828,-26.411951117761724,-86.69508587475309,103.24855669703454,A,B,-199.79372708356897,-82.02215487807932,1
None,Bisexual,No,2.1517306020607356,19.728441069203896,-181.96010053167305,-104.11121373979138,B,C,-70.66955558796661,-189.6363492912735,0
None,Bisexual,Yes,-136.87386247089407,122.87990049163145,128.35194135811753,-60.84310571553456,A,E,-27.472213183168186,142.90964935354947,1
Other,Bisexual,Yes,-95.89537875704107,36.983304179605874,44.69126616315639,-133.34113794714975,C,B,-17.194430656968677,-74.0683617371139,1
Jewish,Other,Both,18.66565956498819,-79.20129448855415,-39.63922969212739,257.7681920381122,D,D,-84.13041225647821,39.31375153613308,0
Hindu,Other,Yes,-186.53612406563275,81.34302464244657,-170.0093089586894,-49.88238507964763,D,D,-4.167919602515843,-74.00464185582598,0
Christian,Other,Yes,158.71295961150514,190.59118479959332,-116.62974867589115,34.051377516488365,C,D,-22.45923905938428,-1.3334885021231169,0
Buddhist,Bisexual,No,-87.23634036947657,158.39719025777828,142.65823462707854,-22.098337583682177,A,A,-40.04858733517233,-82.16773808444492,1
None,Heterosexual,Both,90.02237503625389,95.95151363208376,-119.42421092466004,-53.558529082898666,C,B,-28.250958637414335,-157.54678124459926,1
Hindu,Bisexual,Yes,-129.42300242616193,67.43219340522724,-53.14700914158321,-80.96788382378823,D,C,-28.57797574323983,5.565983433821218,0
None,Heterosexual,None,-133.71679819254078,-140.73579454568198,63.614890817859646,-7.335826293792086,E,D,35.851846727409146,-7.954310769518361,0
Buddhist,Heterosexual,No,-103.75846173969126,-145.59648432363178,-89.78972140583797,-84.10887496157137,D,D,211.57166421644885,-22.042953268846656,1
Christian,Other,Physical,-34.24960229052652,195.74600329599997,-215.52782804180254,-73.34243104678337,C,C,33.43350467178104,209.74756132582826,0
Hindu,Homosexual,Physical,-144.29193274944436,-99.0298176130935,-30.176782478156284,7.88328317915312,E,D,-19.87833098830339,-169.3428093495506,0
Hindu,Homosexual,None,-225.10768252246712,50.66850125510395,102.86050072929831,-147.22055200026932,C,E,37.898368451063035,-59.7217487859359,0
Jewish,Other,Physical,151.4594265888622,-18.575338312906403,-77.2631774609951,-2.720663026905099,B,B,-88.94454040634278,112.20308108351718,0
None,Bisexual,No,117.22357588556622,126.357873399895,78.58075046061158,-19.74610037819425,E,C,13.818317950685778,-67.12214221455245,1
Christian,Bisexual,Yes,-152.08508031427925,53.91944630805874,131.35323920595866,-82.71065824145775,C,B,88.22181663722905,124.64833006219256,1
Muslim,Heterosexual,Mental,-100.08685542930893,-22.041269181077183,-25.433973306271128,2.67227457007972,D,D,25.662615109399283,-176.48866095263526,0
Jewish,Other,Mental,-10.118754364799337,21.5087058815583,133.68544724144112,247.15059392776917,E,C,20.37576491476884,-73.11651112551843,0
Buddhist,Heterosexual,None,101.33243404372027,24.118288684413113,-31.88306602170959,-1.5278544474848526,A,D,-75.20187291001858,-45.12124677300687,0
None,Other,Physical,-33.78123255952122,175.19222982608647,164.2368246480917,-34.38381466976593,D,D,181.33209405409553,-70.31864836541128,0
Christian,Homosexual,Both,20.0535734304791,46.16151645115615,76.25884731294235,90.03704052877862,E,C,61.861444367623385,62.47951483339491,1
Christian,Bisexual,Mental,40.066598834650826,93.01989939606719,166.8956820229315,-25.84245476357137,D,B,26.18819293206081,81.51862009317912,1
Muslim,Other,None,26.92074322207665,-98.84041839765241,33.322078265905475,-119.64808379799119,C,E,-19.366390474377397,-32.58822159899011,0
Other,Heterosexual,No,-5.570871595068446,1.051463725209516,123.23223911005137,1.4303227872881819,D,D,148.87670477191,225.67080692137148,1
None,Other,Physical,-19.97626876359319,-58.85185640597987,-53.11622982146962,32.08967698799338,E,C,156.58098401327788,-53.44011909661081,0
Hindu,Other,Both,45.41163016606356,132.115741943082,152.226286923879,-16.062944482356567,A,B,24.737196662081217,100.76088662020686,1
Buddhist,Heterosexual,Mental,49.17019875662174,146.96409025884233,-155.45367066010712,50.18303847931108,D,C,-87.73546976785069,-181.9053412871558,0
Other,Heterosexual,None,-159.01436939829915,37.91659502221832,-49.73172297587125,134.25818003144798,A,C,37.62199161785759,-56.82019665998717,0
Buddhist,Homosexual,Both,-19.781677094636898,-52.32715970498326,-71.88992738668253,-126.48057958849938,A,E,-221.63167304203802,136.07490630362105,1
Christian,Other,Mental,-22.097552709063333,59.18867041105085,29.047315613564145,58.70342110720193,D,E,-95.05693636019389,3.982630407402528,0
Buddhist,Other,Yes,-50.463607900482074,-11.839261642127227,-27.28653080923747,-151.22708104433917,C,D,-93.56126040213691,132.6363067726176,1
None,Other,No,44.76633257124655,58.3879696259413,50.4264139287151,-1.4671394988726343,B,B,45.64196112714437,-28.426528557292503,0
Other,Heterosexual,No,93.13184513382569,-152.8181434971692,-219.12570504259534,27.797692988451594,E,E,-62.92739433096269,96.0620884139715,0
Hindu,Homosexual,Yes,-88.37078950707684,-25.201494956008304,-43.47809044185408,-70.63833810366795,C,E,44.13071708275909,104.41485239334516,1
Christian,Heterosexual,Physical,-1.1032609846655907,47.475745021718744,-38.00948593490716,63.6962856387836,A,D,-112.74671249533463,119.37496926711827,1
Christian,Other,Both,-77.16118576667994,33.10815974722143,-25.19265373569365,63.69060677986567,A,A,176.36412435594707,34.75238816073081,1
Christian,Bisexual,No,-9.821375342530136,-117.34530700048842,-31.952806819605286,137.13259006052962,C,A,148.72837180457057,-189.64447442124873,1
Hindu,Bisexual,Mental,75.6225394144445,42.21546203573131,55.91552555077616,52.710473144227954,C,B,94.28418410337032,-58.378303954329326,1
Christian,Other,None,21.19430336205597,-52.75005269836964,68.36999873333932,72.29352028645205,D,E,-115.12113339054775,98.8696269959664,0
Hindu,Other,Physical,-125.07882685346867,-101.77229586410634,-140.749730219219,-122.54848948968049,B,C,178.44944913450234,-1.5615119456168935,1
Muslim,Other,Physical,29.136889850486035,-9.481249579280327,-94.03884097421142,-32.70340349740846,C,A,-145.76816229663837,125.32172252087983,0
Hindu,Bisexual,No,73.51879535118492,80.02652048660953,-26.356814263925145,-151.66337204866886,D,C,57.372248726095044,-159.8070898017196,1
Muslim,Heterosexual,Yes,132.1160927596896,-60.350984139798356,-98.58595885149097,-129.65700812176752,E,E,-72.92134535144896,167.4154564480935,0
Other,Bisexual,Both,94.40462412600529,113.70288609153023,92.86184104950452,12.693467711242379,E,A,-118.25093838004462,-204.5831011880221,0
None,Bisexual,None,110.09860648684788,-8.664539205208536,42.96666850206461,15.755215295805131,B,A,-93.25367160151809,58.920722280784666,1
Jewish,Homosexual,Physical,133.15842576164798,-6.079576135045736,10.386079093144856,61.872096066621296,E,E,96.58417670623236,-145.18296430986973,1
Jewish,Heterosexual,None,-38.674737989090275,125.42693262893616,-43.720015840803036,-90.4466508972056,A,E,42.10707762007671,-36.19088184017651,1
Hindu,Homosexual,Physical,-22.161907380167143,-86.87674959102658,-73.93237229821608,-164.88893771478422,A,D,-60.1691837613708,-38.97914850907439,1
Christian,Heterosexual,Yes,-13.839869088550962,-42.6410282272604,104.52701293166533,71.16246433047047,A,A,36.24786125862185,-52.89754864252525,1
Jewish,Other,Mental,37.5667407626768,-54.890919109616455,90.04398337094808,-138.172850304517,E,D,44.25770984799538,-129.6902491434102,1
Buddhist,Homosexual,No,-0.20384161660039254,-20.040875366184704,-5.980044206795119,-78.62127275649574,D,E,13.76015996130248,116.79710490392263,1
Jewish,Other,Physical,-65.45446560929578,-76.43077465313266,-131.36749403242112,-145.65123997133122,E,A,-132.71849174769775,-52.69023634454585,1
Other,Other,Mental,-76.47585258013702,114.28173639244703,6.955716457263121,63.01119801148523,B,A,-49.55624605256615,61.9088175346919,0
Buddhist,Heterosexual,Both,22.066248209620063,17.484419307936296,-91.13737095094919,76.83094259265201,D,D,-27.938904640048754,71.01048106050987,1
Muslim,Homosexual,Yes,-164.5418719982055,98.90319798136585,-92.35479233491961,2.3739393341946453,C,D,-111.43341163333653,-75.66589667679844,1
Muslim,Bisexual,Mental,12.416799054968298,42.54405408640143,-34.89035551066051,-4.321817662792099,B,D,-83.66049457800212,-31.442111156561197,0
