handicap,faith,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Both,Christian,M,C,B,E,76.64568474251222,C,C,B,103.26845353647771,A,A,A,-218.07277975293817,-56.052895015002015,138.42858790132757,B,1
Both,Muslim,Male,B,E,D,-73.8695327229084,E,D,A,2.8750331377346177,C,C,A,69.36806588353518,-6.7998946550026,90.17866922797921,A,0
Physical,Other,Non-binary,A,C,C,5.368342529442382,B,D,A,-99.47883744445474,A,B,B,-73.38215138194218,-59.09849907519148,-39.92456879958217,D,0
Yes,None,Other,A,E,A,149.50562596568054,B,A,A,110.1827212394027,C,E,E,175.53958719417645,-122.21613406915208,-120.4187586195485,D,1
Yes,Christian,Non-binary,D,A,C,-196.3477000131512,C,A,A,-48.54157092212552,B,E,D,-159.79079770375063,125.98545650636022,-29.451718154302785,C,0
Yes,Muslim,Other,D,D,B,-230.11112655123603,D,C,C,-164.3961920656549,A,E,B,-226.35081069576887,-59.17153641390187,-48.47018336993615,A,0
No,Christian,Non-binary,A,B,B,-235.98753381759815,C,E,C,-61.30597862194184,D,A,A,91.71460005092618,-13.396376538141952,2.0376580840418086,C,1
Both,Buddhist,F,A,D,A,28.807073220300545,A,D,C,58.79608401159515,B,A,C,25.704911834541296,70.56755280665405,-4.249774071837072,A,1
Both,Jewish,M,D,E,B,-133.51752884371086,E,B,D,-245.11958001783003,D,C,D,51.87063250985426,76.63640304748994,-123.2489153722543,E,1
Physical,Muslim,F,C,A,A,-2.890650567483233,A,C,D,-31.83043748285143,E,D,C,-203.17373499539792,-112.02892934776763,-68.81412069254719,D,0
Both,Muslim,M,B,A,E,-58.28347482463688,C,D,D,204.453063959365,A,D,B,-85.08642353446034,14.23013967647265,114.63889156026399,A,0
Yes,Buddhist,M,A,C,B,95.71229127642185,B,D,B,-30.801781822189444,B,A,E,60.43603601091013,-276.7177241136962,75.291603841449,A,0
Physical,Other,M,A,C,B,-89.5533599266727,C,D,B,-63.13402965957109,E,B,A,143.56687176679563,-41.45946324067392,-58.08692802275349,D,0
No,Other,Other,C,E,A,-186.03526663006733,A,E,A,-112.05423216320798,D,B,C,112.96457286736425,-190.18834769355715,209.96640618315627,E,0
Both,None,F,E,C,E,98.16013283785854,D,D,B,-55.5037549536822,C,E,D,-143.9701089666056,205.31031898256867,-126.32272679679302,B,0
None,Christian,Other,E,A,B,-140.40664895795416,D,E,D,6.4853347142962186,A,B,D,223.57935373174186,46.56560333610798,-73.09624535303763,D,1
Mental,None,Other,E,D,C,-14.497720742673517,C,B,C,149.12016028717017,C,C,A,157.20040705138584,-94.57395206458938,30.120165153580984,C,0
None,Christian,M,C,C,C,49.598885300765346,B,C,D,-34.091271606114496,C,C,B,-131.7648533307543,-137.00469813960373,142.3850780656218,D,0
None,None,Other,E,B,C,-174.50523548795516,A,E,B,-119.64249825333293,C,C,B,40.97668140113011,-120.12967094197704,-108.47123804304888,C,1
Mental,Other,F,D,E,B,4.4507374643943844,B,C,B,-203.32453179566272,E,C,A,82.36795394671928,122.57988662112713,135.6761389933891,C,1
Physical,Other,M,D,C,E,-122.65101230913903,D,E,A,153.3307079858569,E,C,C,-51.864539688357745,10.933193896658958,-64.78276479107326,A,1
None,Muslim,Male,A,A,A,-226.01015066243488,B,B,B,-74.06922622580629,E,C,A,46.98763476518146,-34.441034397875,-97.56356869690819,D,1
No,Buddhist,F,A,C,D,26.84576768413932,B,B,A,226.86417317951827,C,C,C,20.505941572629606,34.999273775062,42.53129109414588,C,0
Mental,None,F,C,B,D,-71.40068048088227,E,A,B,-1.2404781656196935,E,C,C,-73.69495652165892,302.3146347066246,-77.74244875145624,B,1
Yes,None,Male,B,A,D,-138.68637612864114,B,A,A,-32.31606507355696,A,D,B,86.89360002205414,3.1034407406089106,82.40406505450176,B,1
None,Muslim,Non-binary,A,E,D,-193.0089294398731,E,B,D,-5.221680959344524,C,E,E,-16.65349250558333,114.62738226184106,85.83553839383102,D,0
Mental,Other,F,B,B,B,-22.070075773147632,C,C,C,10.205054952231677,C,E,C,213.2223790720562,73.11748028333089,-241.623373129258,A,0
Yes,Jewish,Other,B,B,C,-59.10725716393238,D,C,E,-60.82532164743428,B,C,D,125.2451610131826,-0.3155600510362245,-48.243274852435434,C,1
Mental,Muslim,M,E,D,C,-65.73506099935445,B,D,A,59.53366770154162,B,D,B,24.01188554659118,-64.43256813071174,76.3365676296678,D,0
None,Christian,Male,B,D,B,-20.266017293088513,D,E,C,-68.785486261145,E,D,A,-185.26538749040773,-95.15491602486776,109.84018433112365,A,1
Mental,Christian,Non-binary,E,D,E,-129.73095045881237,D,C,C,66.89535234080417,D,E,E,77.1892880495053,-22.070926005703967,0.17859597063020174,C,0
Physical,Jewish,Male,A,C,E,3.1357810702439757,E,B,E,-83.59319816117817,E,B,E,10.226433458836166,209.36492828181076,-158.18241564388651,A,1
None,Hindu,Other,C,A,E,212.09430191086477,E,B,B,-124.50296878976546,C,B,D,-115.65200281817442,35.111964310927284,43.91417679070805,D,1
Yes,Muslim,M,A,B,E,112.70759766911556,B,C,C,-90.06279615382728,A,B,A,208.0413955327264,-78.16336388541745,44.455967495998024,B,1
Both,Hindu,Other,B,D,D,27.708468612270853,D,D,D,-127.66797508551899,B,E,E,83.36269923581322,213.90056295464913,13.653873716524343,D,1
Mental,Jewish,Non-binary,B,C,E,-64.23546007987593,A,D,B,-20.4319210368442,B,A,E,116.52960542614504,-66.58609348736856,146.27751439804072,E,1
Mental,Jewish,Female,E,D,D,-69.41900321407556,C,A,A,-70.9214076182355,A,A,D,84.35303294166377,-95.36551363842769,-120.88100751516966,C,0
None,Jewish,Female,A,A,A,-39.23877131155011,D,C,E,-13.857705060257357,E,C,D,305.93041308436585,65.8989660429818,-80.05728524195432,A,0
Yes,Jewish,Other,D,A,B,-121.69803189754509,D,E,A,-130.95917096438944,C,B,E,68.18982030690826,134.26632503316912,115.89043248286734,B,1
None,Buddhist,Female,A,B,A,23.21330131726581,E,A,C,99.70791756938883,A,D,A,-57.95446659120874,-102.90619256247979,29.39969938360827,C,0
None,Jewish,Male,C,A,D,-43.15398878760339,C,D,C,51.65166288804121,C,A,A,46.996214027753005,-48.123170940029915,-52.34512685550436,B,1
Physical,Jewish,Non-binary,E,A,A,-187.79292794164718,B,B,C,211.7252648048466,A,A,B,105.98024647442215,134.73572019266433,95.94665465836876,A,1
Mental,Buddhist,Other,D,A,A,-118.55676552245397,D,A,C,70.74775109330751,B,D,B,102.29643566702423,29.056853851775934,74.59201389828849,A,1
Mental,Jewish,F,B,E,D,108.43046355956191,A,A,D,-67.76604282104347,D,D,D,-57.930448395175624,-69.11700064742166,-146.63092985315166,D,1
Mental,Hindu,Other,C,C,A,-120.38907208113329,C,D,E,-1.3025740937318138,D,D,B,117.22571514862852,-42.73737147656938,1.3715243326312399,A,0
None,Other,F,D,A,E,-2.5752256361529753,E,B,A,104.9843009592405,B,E,E,4.809675422577435,88.15309501766163,75.63287706439283,E,0
Yes,Christian,Male,A,C,B,-67.54916518291849,E,A,D,-73.82513183617232,E,C,A,-21.665684012736467,-43.99189938868053,51.915710510506884,D,1
Physical,None,M,C,D,C,46.23085793395799,E,E,D,-56.614664553657704,B,E,E,207.9392088122929,22.566544368980058,-218.8432725711163,D,1
Yes,None,Male,A,E,E,-37.97610971505225,C,D,A,-7.714842141513369,E,B,D,-144.66483517214178,-76.91482059967704,30.763758708447458,C,0
Yes,Buddhist,M,E,A,A,63.43180589764178,C,D,B,27.251078744086172,E,A,D,42.228137819397,-36.54551525537906,-164.23105219067958,E,1
None,Jewish,F,A,C,C,61.6715797219574,A,D,B,44.00755896283536,A,A,B,-90.64707221398797,35.14739091979083,-54.127171855076185,A,1
No,Muslim,Other,C,D,C,-126.47342039240542,C,E,C,34.06230792333443,E,B,C,80.15558129071377,1.9883943101794699,11.425218161271902,E,1
Physical,Muslim,Non-binary,B,B,A,-114.22028381756904,E,E,C,12.012934291495462,E,D,D,-165.680500074149,34.940946029170014,-30.6045906889238,D,1
None,Muslim,M,C,A,E,-139.95052474677158,D,D,D,4.962040483512715,A,D,E,38.88599334119044,119.87679031547012,-45.503514803910875,E,1
Physical,Muslim,Non-binary,E,A,D,-21.501872077718353,B,E,D,139.09995673712388,B,A,B,153.69248181888892,11.206167430494563,-109.16157238839274,C,1
No,Buddhist,Female,E,A,D,0.5751917323322893,C,E,C,-75.84000449064,B,B,A,102.66659172389039,-217.45533394718825,21.005459820877842,B,0
Both,Christian,Female,E,A,D,-110.83462610969536,E,E,E,-198.26907421290576,A,A,B,-83.46814802214404,45.929017532845144,148.13166386633412,E,0
Both,Christian,Other,D,A,B,78.10173074062155,C,A,B,21.043874050144314,B,D,E,-40.06342666367749,94.79830787486296,10.936602042812789,D,1
Physical,Other,Other,E,A,D,73.28777459806884,E,C,D,77.33732365106138,A,D,E,7.726313214921161,-279.7781223885259,-150.94781747040005,D,0
Yes,Christian,F,A,D,B,-94.31109606878695,D,A,C,53.070389493682256,D,A,A,85.71268768175479,-9.659796035954745,67.84890490841802,D,0
None,Christian,Other,D,A,A,182.23932826421378,E,E,A,53.2158574014258,C,E,E,-85.42790813419668,39.86662119135103,70.2531236088025,C,1
None,Buddhist,M,B,B,C,3.9224040685327513,E,E,C,54.02134323997322,B,E,C,92.09147951662491,-80.26933702298751,43.44481815418303,A,0
None,Christian,M,B,C,E,-35.768590632169165,C,A,E,67.26766033958552,C,A,E,33.977532427502105,-51.4204667987708,108.763444974371,D,0
Mental,Christian,Male,E,D,C,107.36563900497715,A,B,B,200.07217748725247,A,A,D,161.35899999335578,-28.98428950261205,-189.92887288766426,B,0
Physical,Hindu,F,E,E,D,-127.17098460483854,D,E,C,-58.40587119948243,C,B,A,106.9917561330265,-76.72850871018247,-27.246985686159142,A,0
Mental,Jewish,Other,C,C,B,96.75724055067705,E,E,B,-3.239396819010857,C,D,C,-194.34064716888295,166.70475277372446,99.1040706109499,D,0
Both,Christian,F,C,A,C,-232.57961699159262,D,D,A,-128.25169651372047,B,E,B,248.60224262765885,-82.08947021933804,198.65636339611032,E,1
None,Jewish,Other,E,D,D,47.50660436071058,E,E,D,52.10700899686873,C,E,D,-38.22147129150994,-107.55014324270005,33.12153596943267,B,0
None,Christian,Male,E,B,E,-31.906291889658416,A,C,E,5.105742179695985,B,B,A,0.8303789161133227,98.14913189711172,166.97395995738603,E,0
Both,Hindu,Non-binary,C,C,A,90.28387774729218,A,C,A,23.37556980815757,E,B,C,77.81787668299991,63.34841533743241,129.72893148580437,C,1
None,Hindu,Non-binary,B,C,E,-100.58031238705519,C,B,C,-69.44663744331675,D,B,C,213.28938643229947,-8.288021876154836,116.50003029657279,E,0
Both,None,F,E,D,E,-103.97873990324129,B,C,D,-55.99478908968305,C,B,C,71.44847276470962,-99.97402095988912,111.89984565958753,B,1
None,None,M,B,A,B,-81.31128848646263,E,A,B,-113.06674165307957,A,C,B,-15.699237871263108,-14.373477559277218,-156.93243413193642,D,0
Yes,None,Other,D,B,C,59.01767291483148,B,D,A,17.261964177422033,A,C,A,-188.8417980411363,-123.6418270219475,45.74009736145442,A,1
Yes,Buddhist,Other,A,C,D,-92.0370033693342,A,C,C,53.50175425003501,B,E,A,-169.17164463042837,-99.73415400480552,-118.24565586376883,C,0
None,Muslim,Other,A,B,E,72.77201571172971,A,C,D,-58.725198183984354,C,B,C,-24.75752667580122,228.66262434496417,-62.79078430574779,C,1
Yes,Buddhist,Non-binary,C,B,A,5.4279678232642175,A,C,B,-62.80437045251324,A,E,A,71.13104557277485,-210.76109389834076,200.76325652803627,A,0
Physical,Other,Male,C,B,A,-41.93798760596531,B,D,D,74.17328182503803,D,B,E,10.931329919359698,-31.931667614432186,-151.52169140749012,A,0
None,Buddhist,Non-binary,B,A,C,-2.4846027373988857,D,B,B,152.84913858687105,E,A,A,49.851342608708734,88.2198754298053,-169.43891609038445,D,1
Mental,Christian,Non-binary,D,C,D,-86.25839105141931,C,B,C,40.04993167662245,D,B,B,-48.338329448153274,123.4459272985047,204.57601876134527,E,0
Mental,Muslim,Male,B,E,B,-3.3204767886631443,A,E,A,-11.872363500448387,E,C,C,33.34457426313592,-101.42911298227249,-3.647220622284225,B,0
No,Buddhist,Non-binary,B,C,C,70.92447433290545,D,E,E,-139.313395852936,D,D,E,96.93111842171506,40.02927724087277,47.15646342465633,A,0
No,Other,Non-binary,D,D,A,-26.255144146767172,C,E,E,-108.36007207093424,D,A,D,-225.8870837520182,-152.09557111870888,-164.1903366484734,E,1
Both,Christian,M,C,D,C,82.72082429334927,B,A,D,93.12915339867483,A,E,B,168.56045390633162,-121.23468212062576,-74.4679627990097,D,1
Mental,Muslim,M,D,A,D,-203.646625148944,E,A,B,5.48710485666764,C,D,D,16.633555730629155,-154.294388200066,72.35656897596597,C,0
Physical,Christian,F,B,B,E,-93.99685268637896,E,A,D,75.88350853749925,E,C,D,72.30806585367525,81.62233607655011,-224.75760352285644,C,0
Mental,None,Female,E,C,E,74.57681165296306,B,C,C,-3.6066109335935517,E,E,A,44.69923045093276,-95.08307551613416,-108.63971774564291,C,1
Mental,Hindu,Non-binary,E,D,C,-153.96335715028172,E,B,E,64.65247943821032,B,D,C,83.39991331617132,36.7349096436654,-75.8323922446975,D,0
Both,Jewish,F,B,B,B,97.30176963635083,C,B,A,-125.96392217904528,E,C,C,69.10829520548553,57.30489442601585,117.63882299728027,D,0
None,Jewish,Non-binary,C,C,B,-147.28511116966584,D,D,A,23.389179383949077,B,B,E,139.01468412965716,-54.369148336056064,10.854212359532374,A,0
Mental,Christian,Female,E,B,E,88.2443015965273,A,A,C,172.4094809776448,C,E,B,-103.77443091532396,128.9235440703977,3.803239702452213,D,0
Mental,Other,Male,C,E,B,-5.095595826545131,D,C,B,85.94254228474011,C,D,E,61.130878840521106,25.921673215187596,-25.72424196282049,E,1
Yes,Hindu,Non-binary,E,D,A,-72.24717491967522,B,C,A,-165.1267968674128,D,C,B,-40.317236581614736,96.3605386977193,-270.6351195387667,D,0
None,Hindu,M,C,E,E,77.75951292125225,D,B,D,-147.18635593687995,B,B,C,63.31255838213695,-71.01821284544874,-55.827761705019086,D,1
None,Jewish,Other,C,A,D,113.02996875375517,D,E,A,91.97470878399928,A,E,A,-68.7359442494746,-17.523917323618413,63.730109453209735,B,0
No,Hindu,M,B,C,E,-17.689019047194478,A,B,B,-14.227694808667401,D,C,B,-80.82361680278251,11.312851223830716,-119.93780425430283,A,1
None,Christian,Female,B,D,C,-11.732332199647697,A,E,E,-53.51618981144406,B,C,D,-73.79226433386155,-128.2227489049447,270.7524753812927,C,1
No,None,Non-binary,B,B,C,-200.96255931239799,A,E,E,-4.365891148308503,A,A,C,-61.22338719092575,-159.97811500060567,19.120383914584924,C,1
None,Other,Female,B,E,A,189.49747205738495,E,D,E,-21.693981571987923,E,A,D,-49.010530998763166,114.78897543841136,23.97103283781558,C,1
No,Jewish,Non-binary,C,E,A,-68.2502924901215,D,A,E,-216.11132858853844,B,B,C,98.5318409617145,234.2254912507084,116.49854535412827,A,1
Yes,Christian,Female,D,D,E,-139.1732734866094,B,B,D,1.8578036119295749,A,B,A,-47.611533761408495,43.02742939985183,96.42625385402368,B,0
Both,Buddhist,F,A,D,B,103.68842703340016,D,A,E,26.377640571861594,C,E,A,-215.86097923940883,-73.41887181843195,-50.87844317115857,B,1
Physical,None,Non-binary,A,B,C,-30.95586014436217,D,D,A,55.97089055209168,C,A,D,-37.866056487413054,-108.61799688929355,124.0911997047344,D,1
Mental,Muslim,Female,C,C,E,-0.8551427762847461,C,E,E,-64.26194158355915,C,D,E,21.63854965726526,-51.0675802046341,-39.97156313114052,D,0
Both,Other,F,D,D,C,-34.925467040082204,E,E,C,133.38758556573427,C,D,B,-93.11690458160552,-38.516192082238945,29.532111341104468,A,0
None,None,F,E,D,E,151.09081096035268,D,D,B,54.75117044716208,C,A,C,146.69269122646406,54.58503446012727,-26.27368402355704,C,0
Physical,Christian,Male,D,E,B,91.84405447918768,C,D,B,-29.042275109636666,C,A,D,276.7501306935611,43.50034522702847,39.01898526479572,A,1
None,None,Other,C,A,C,9.53097446367505,C,A,A,-158.16284603963769,C,B,A,204.97455050868822,-20.257256467840428,-6.362402930714796,D,0
Physical,Jewish,Non-binary,B,A,D,144.1089128065844,C,B,B,-91.17553957816703,D,D,A,9.411693122632178,-170.8673311961205,-68.450718543475,C,0
None,None,Other,D,C,D,-212.2158035767765,C,C,B,224.06908412185382,A,B,E,83.86895684492879,-35.06832238618345,-136.36128921370886,E,0
Physical,Jewish,Female,A,D,A,-10.734737573295732,C,C,D,-95.71985450276398,A,C,A,27.825080868184155,115.89237930565768,-99.28992740330315,E,1
Both,Muslim,Female,B,C,D,43.043657195005075,C,D,D,24.669252202474244,C,D,C,-115.5476882593369,34.9903176767313,63.969194150471374,D,0
No,Buddhist,F,B,D,D,29.791630403536157,A,D,A,-34.916673445181345,C,B,E,-35.07207068170201,65.40082751320976,-90.85648659972965,A,1
Mental,Hindu,M,A,C,D,-172.29568110340935,D,C,B,-63.20019473820292,D,A,C,-241.72674687623186,-9.31593347853988,-28.136027484462822,C,1
Yes,Muslim,Other,D,C,A,163.29930900074174,C,C,D,109.50940115640716,B,D,A,-15.514393660930615,95.83661935632341,101.01444050053922,B,1
No,Muslim,Female,C,D,A,232.97197305610428,A,E,A,-53.99435146950176,A,B,C,29.68102541902626,-150.97745237915504,-51.96586932447964,B,1
None,Muslim,Other,D,C,A,147.12796156841884,D,E,A,-82.51325054900379,B,D,C,137.44933918767342,9.731959592772407,79.83127187213044,A,0
Both,Buddhist,F,B,C,E,30.5063947117899,B,B,A,-62.99627582889777,D,B,B,-53.23770494392368,27.21613265219649,79.41046283357511,E,0
Both,Christian,Non-binary,C,B,B,190.7149376457966,D,E,D,-67.07869122528422,B,A,B,-61.04378199189573,-59.58598647001381,-26.97336526651978,B,1
Mental,Other,M,D,A,A,-24.657733846888995,A,E,C,-132.30630103061154,B,D,A,14.935455440448361,-17.110515601803254,-175.33261135923905,A,1
Mental,Other,Female,A,D,E,30.240654395181927,A,A,D,16.4207222421514,A,D,A,-36.01772884448992,206.4000168678282,-7.7057669960098245,A,0
Mental,Hindu,M,C,D,C,-168.71036684320865,D,E,E,80.25710522836448,E,C,B,-40.43799907960627,-142.20512191057804,41.7930197365825,B,0
No,Other,F,D,B,B,138.8044252610111,E,E,A,89.30517750193606,D,C,A,-177.61483942653615,210.53463242312637,-12.565362203472832,A,1
Physical,Buddhist,Non-binary,B,E,A,-37.38578096750141,B,E,B,56.60945357985129,D,E,D,-31.914070252205217,-53.247818251257215,198.44778345478497,A,0
Mental,Muslim,M,D,D,A,-139.7152101683234,B,A,B,-52.21260019800075,A,A,C,-95.13773022073543,-69.29823061723765,78.5368702002223,B,0
Physical,Hindu,F,E,E,E,-21.524185860168068,E,A,D,-83.13996402408233,C,E,E,101.60648968710233,58.99067365057691,48.39606813787654,D,1
Both,Hindu,F,B,B,D,-61.926110890926935,B,A,E,-55.22001528746841,B,A,E,-1.121279495736594,19.684713995060687,46.79941793475886,E,1
Physical,Other,M,C,E,E,45.81389454890692,C,C,A,-30.853102617463797,C,E,C,-143.29156639434777,-90.31494580266529,-54.80433628963125,D,0
Mental,Other,Non-binary,A,B,C,-28.27658701494456,B,B,B,24.949254469292388,D,C,D,95.39505354726462,38.679215382978015,40.295508075361035,E,1
Mental,Christian,Female,B,B,A,92.20939648177583,C,A,E,-16.162439205509287,A,C,E,-21.32161752459482,-200.82838369254299,6.802068475014797,D,1
None,Buddhist,Other,A,D,E,-21.081691989699763,C,E,C,5.6850901699092935,A,A,A,13.22788172652823,65.18996199759094,25.904638564665007,D,0
Yes,None,Non-binary,B,C,C,-10.368116987451884,D,A,D,96.98482924435875,E,D,C,40.85061161868544,-186.03272268199402,-89.88015720718761,C,1
Yes,None,M,D,A,E,-47.4474108159155,B,B,E,141.05219999792567,C,E,B,51.79647921775915,20.486209631544718,-80.96012137467112,D,0
Both,Buddhist,F,A,A,B,31.973724258141957,B,D,D,-42.00617327518682,B,D,B,-3.94319871692895,13.067936067119176,-202.94132314869807,D,0
Mental,None,Non-binary,E,A,B,187.71263787744547,B,B,C,-124.04014942684208,B,B,C,158.9283382573801,102.94858549798414,-29.497569520299177,D,0
Mental,Christian,Non-binary,D,B,A,-149.98536954009657,D,D,C,86.81289887468246,D,B,E,51.849622918050486,83.88141201412982,50.63793375287435,D,1
Yes,Christian,M,C,A,B,-122.55060754443659,C,B,B,7.866018519060488,C,B,D,-68.53365733232171,81.83736537777739,-98.56550672458162,E,0
Both,None,Male,E,B,E,65.06515215261697,B,B,D,-104.49910735633554,B,A,A,83.17768058950818,22.368377163191678,-94.68577565434698,E,1
Physical,Hindu,Other,D,C,B,-28.50472883121702,E,D,A,82.2324574515097,B,D,A,99.6270856590657,45.88632784738964,151.39036361850543,A,1
Both,Buddhist,Non-binary,E,D,E,55.85213123903642,A,E,B,-152.5114218961197,B,D,C,-98.60180751400098,-39.813894641527106,63.71474676657706,E,0
Mental,Buddhist,Non-binary,B,C,B,-57.140215123189385,D,A,C,101.49191038282488,D,E,E,-132.54317852561474,60.280250036285985,147.6118503599389,A,0
Both,Other,Male,A,B,C,74.55131962200402,B,C,B,61.01874237451498,A,D,D,-175.9032115082532,-49.522999589258475,149.0867236988964,D,0
No,Muslim,M,C,D,A,-34.01494153094633,E,A,B,-39.05786850905528,C,C,B,-195.51831601250564,-0.9852414377296732,86.52341282031114,B,0
None,Christian,Non-binary,C,C,E,50.44701693074948,B,D,E,63.027709254510796,E,B,D,198.3914338820024,88.03186414658019,50.51088367058326,E,0
None,Hindu,M,B,A,E,77.37277961532624,C,C,C,-134.8728519988435,C,B,E,-182.7849673749246,43.02630336099666,86.06108915085304,B,0
Mental,Other,Other,B,B,B,18.59514456119216,D,E,D,-122.6522704117779,E,E,D,105.13862641753198,-153.07290900206218,60.72540921718688,A,1
Both,Christian,F,B,A,D,-71.88510017652736,C,D,D,-28.716844030766865,D,B,E,99.73070857935735,73.86863612232784,14.636145657826052,B,0
Physical,Buddhist,Non-binary,B,C,A,-4.204712550618769,A,D,C,-80.03507419412145,D,B,E,-2.9659849265062452,64.0197162094327,-153.10317176254443,A,1
Both,Other,Male,C,D,D,109.75801815961456,A,C,B,58.94908130955295,D,D,B,-51.38384879152991,113.62685996555007,83.4777197822915,A,0
Mental,None,Female,E,E,E,42.73583819242888,D,D,B,81.87442594946178,A,B,D,-64.0647675147903,-44.9084923576871,-20.3105669358107,A,1
