genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
M,87.02446062118122,B,B,E,74.55476994101602,27.67500100541313,-123.89980709430786,94.67676618179198,A,109.51964164385963,47.094871227578714,-59.50055015666804,0
M,-33.37929625391063,E,A,C,-52.76139393159184,67.1836614345981,89.92060264694408,-192.7818485266808,A,-65.28043356180333,-76.56181206563019,5.997638907643572,0
M,240.63070984997358,E,E,C,8.241123329208225,-117.67211201548471,-90.75097668048755,-1.7383519203423694,A,25.439556246524532,37.072161763701885,-80.01619562974771,0
Non-binary,-75.29772718063778,E,A,B,123.86670039563077,-69.57897648116614,168.41576737721385,-75.27620384484776,E,-67.03546633013133,16.47498080303939,-14.91161062818759,0
Other,104.2965223481335,E,A,A,-21.743993243206063,-20.61411481610427,250.8210392617495,-48.97300570002811,C,-186.44132885064698,115.8023940147906,-110.92329139457411,0
Other,-135.99920559204332,A,B,A,-102.32074236300399,53.62926378507456,7.606190177655894,-55.377490678477336,C,140.7631481256737,91.28893147484426,-13.999967235903101,1
F,37.560747411757056,A,D,C,-5.358587589362783,-119.35917353929251,-1.7229483263676268,20.3893104211022,B,60.28854424282512,97.74892463319567,72.12233093873039,1
Non-binary,263.1179405183396,B,C,B,-19.08548281649297,73.75739299202301,139.33882498169584,-13.894717332080214,E,-39.976201687080575,-153.52149762954716,-116.2787574448936,1
F,319.1134860022762,D,D,C,153.65874557393698,-26.17734389243191,50.06221900849478,-11.297941367034985,B,141.10268300816222,102.94147166070155,67.14963872246383,1
Non-binary,-37.71514881809874,D,D,B,121.78245855699916,-122.17796144160144,186.76792121479497,41.71081672846198,D,-63.71693274543123,-113.01615957440687,32.92226933436124,1
Other,-15.395662275927993,B,B,D,75.80784893591915,145.79797698316526,-230.0380218106894,-14.930274163787532,A,-146.2217117189771,97.6878391187508,-45.37910806292786,0
Other,-123.66404528023622,C,D,B,22.50142707344086,-21.143369324722915,81.35225336532386,-5.884927372800367,C,-188.5872042982901,15.40629497107607,67.95236689446506,1
Male,-50.947843221391764,E,B,C,-21.737019369994716,-56.59794922285254,-0.6551224215180947,-75.25130675155411,E,184.62394849324133,118.01347802997961,-84.52112992764197,0
M,-50.758195195876,B,D,A,-97.49528949315899,-92.84128130610823,-0.6316185730590302,-17.06137603905042,E,109.61217032244946,-89.0335603955243,79.6116523199319,0
F,-135.09250539666468,E,D,B,-25.812759188206435,-107.57191584758358,-74.41928269114302,-50.680764180664895,D,-90.585796547907,53.68999982148769,-124.46252567957943,0
Female,32.09545548490237,E,E,D,-121.52760400594896,49.62210702934951,43.826131883816934,66.47791962453567,B,50.76940030390372,-234.84172521530726,-145.7117162291949,0
Other,-168.02911431272338,B,D,B,-96.75636218400442,8.43734912326117,19.357148118405377,76.01058038278249,A,-82.689360266614,27.324720267907782,110.0577786576568,0
Other,-99.0411242808511,C,A,C,-175.19812877967604,124.00229211996032,-34.24356844075203,-90.44489772603588,A,132.9077391175459,-34.4836979119291,-11.210885652418915,1
F,-124.0235564749258,C,A,E,-17.76954842911649,-142.71932257420752,62.01987151538296,85.02673050510268,C,-7.6417109431062045,-4.451756349407289,-109.61576583907662,0
Non-binary,-196.7535968765405,A,D,C,10.66169638911632,-125.12352236466344,-42.709391596093475,-80.91380717974718,E,-10.668092853501191,-199.98329038276867,-59.42505933035026,1
Male,188.72688634764086,A,A,D,53.35180244055356,66.69476623292947,-2.790816267504309,32.96101698439786,C,104.21417553801331,-79.40300982762987,-3.8197238060128655,1
F,-44.775479630387075,B,D,C,66.42719497092452,79.18394028097572,22.206569529913907,-143.41391592411273,B,-33.7186290852921,132.82460631252653,155.96305239650368,1
Other,87.55499313506056,C,B,A,50.15528302592326,2.381288925734281,-28.26587612505898,-116.93842005325878,E,-171.89366293825282,-31.029459860678095,-82.90489634014207,1
Female,-80.29123051481632,C,B,A,-79.64952886723498,49.89847349768136,92.57150691589196,-2.8979811278055347,B,-21.80752698118543,66.97300956127408,4.118472802873721,0
Other,-64.90358145083476,C,A,C,118.3323331094958,-55.102992916503865,27.825578363346388,-31.35614123942656,E,99.64641533534268,-205.15129485040768,98.25802061729743,1
Female,40.087804521646206,E,B,A,-82.17893020359968,-22.592124280213312,81.50799447473722,76.05313803319038,B,-74.98190617667836,36.32127829506174,-48.944574240838854,0
F,40.28875835072784,B,E,A,50.060768679986175,-188.06770268284916,-69.83787032565034,111.26811192936358,C,-129.6306289935166,24.28951249761756,10.596606099940825,1
Non-binary,227.6654314738983,B,D,B,102.188622776958,-182.53636311084585,-118.78363071034454,-4.07444548203423,D,-112.56477512875101,-28.15803160796172,-33.49086499294908,1
Male,210.31190662843514,D,D,B,-10.409527346557363,81.05226190921509,-76.77632781199414,-61.809266524307105,E,62.43926327276551,-20.060998912861834,65.2068450286551,1
M,47.14042695716543,B,C,C,-66.40454317549992,-8.758435762092246,-10.428401323357699,257.91744965782414,B,53.95051458204752,-62.36642457564009,-122.39621002913388,1
Non-binary,60.66172775221342,E,B,C,136.8311231062645,216.6240564410141,62.35153609383649,21.745704701929483,B,-16.990087205752253,-111.09045408028288,220.85910038334666,1
M,-76.99005370829937,A,A,C,64.11191960170186,-27.101215051425843,-44.53407488447089,-80.30954928070328,E,82.64475489304745,-45.535358904593394,20.55984218931753,1
Non-binary,-35.499830179309946,B,B,A,-7.487234190232095,-78.40971129810495,-46.43208325750998,24.21752122016262,C,96.7369285191502,171.6867169186168,72.35127165790864,0
Male,-42.54249487650739,A,C,C,-64.9237021528448,124.80824246280511,-16.977037958009415,143.65046444994192,B,-6.078345640869721,-73.59291879250664,12.634725125245104,1
M,-139.21240175099868,B,C,A,-104.48777358094745,-77.38734757217719,95.3518278394298,80.1395343721967,D,11.5331531371648,238.09865628881312,-78.78983531233833,0
F,-70.32872850855442,E,A,B,-90.41107649915699,-137.88963285490928,39.28999046662401,35.14492496880804,C,-118.37919228043101,28.705952875841383,47.856789176233896,1
Non-binary,-10.437964949391365,B,B,C,42.916676737367396,11.457581520010208,-232.25046237991265,-96.56023343831691,E,-90.8459086523671,-49.329225729479596,183.97565238252244,0
M,35.65937317237067,A,A,B,-111.01678748913366,-67.7541977386938,62.22675226977389,-182.4338566101093,C,66.98131808545604,18.803543899831613,-93.45497732884486,1
M,-75.73928904983046,B,E,C,-67.78792909122808,96.31985588021118,-32.45739291096737,-130.4949756952359,E,49.03197637905354,-47.033803842749464,-111.28437971189375,1
Male,-63.653633339446124,C,C,C,-49.04580082410551,42.489432234558286,-23.040243128478277,67.0802756325758,D,95.62533564254278,50.95252008061144,144.4581499811173,1
F,24.726639558582406,B,D,A,3.009264919404841,-119.42082931633253,65.51625416810509,41.106220823857626,E,-45.088949357210325,-22.578482681864337,-199.00920322738386,1
Non-binary,6.070007346393182,D,B,D,65.2673008906736,-105.04601624015145,-77.67641292152085,-30.466658012149693,E,30.625066882283196,11.077123286354233,-18.107048481354937,1
Male,-92.65061746521464,D,B,C,-27.251025301399963,117.74178818603049,-122.22862114506836,-81.03672935132047,C,-105.544362891777,-47.162744532961426,-119.98847849334591,0
Male,108.15147603242792,C,D,B,-62.73531279864215,143.12347208356405,-5.442092798395226,28.451551826424804,D,-49.78576959854726,-24.08396450740496,-53.173008238253686,0
Female,120.07499082839337,E,C,B,-159.68900739211267,-45.819055823846405,-111.22704792990177,-101.34035505681958,D,172.41773057473117,-46.8278727237629,-163.6880518011685,1
Female,-107.00004131043954,B,E,E,-25.532184145586328,-121.55355578793913,46.06549107172476,10.705024527550925,E,-43.54588762042614,-82.52173540846002,183.06938385608703,1
Non-binary,-72.31529804477238,B,A,A,110.06876327644888,-106.81738386523776,225.73991919553714,28.523669317916305,C,85.40892941228641,-20.019517275543766,132.26196144040324,1
Non-binary,156.1764326538815,C,D,D,-92.6205958480845,-53.79208674699218,-102.16022050955131,-7.922674027841674,A,68.68598186143079,63.046702086173504,24.726446483773636,1
F,-17.364560941535203,C,C,E,-35.40344750467349,9.784529233945232,189.99103724079487,-38.607689113089315,D,-59.22692243281298,62.554983401925824,-45.12114043898248,1
Non-binary,34.840051332865194,D,B,B,-22.371889642648426,129.64824675063284,-101.03459400168204,-37.00019667224518,C,-1.3570763342662324,-85.0116582781434,-154.60275051981026,1
Male,18.54699170243715,A,E,C,-6.109208119170518,28.53751550603581,-137.9103219697591,81.85881066182262,E,-67.53942450364204,36.502991504587996,71.35294727775326,0
Non-binary,-85.67670286896971,A,C,A,144.02284966664683,108.50244978924373,116.05492233285352,99.17379600535757,E,-138.79659053732314,-153.32128576275463,-348.7941821976183,0
Other,125.866378427798,B,C,C,-9.029000457554034,-31.147325398659927,-39.50634393740425,57.19965158283786,D,312.3107379021343,-57.56862320537143,12.516966812076744,0
Other,1.6561863562436077,A,A,E,-90.67455912035778,167.7262731758163,64.62271340702796,-144.73271070408305,C,-45.902772367428504,78.4433900084786,-76.33963359666774,1
Other,-41.24666173925219,E,B,C,145.94454619087347,115.91856133757,-102.5378821326096,-132.8757548916532,C,-177.4830618512103,0.9174402760568237,114.78541829672825,0
F,261.2232219794581,C,B,E,-61.87658343597894,-28.681089263620414,-147.27026995073368,-157.51236667913963,B,-167.06380537977918,101.41270584054773,30.844235210979164,1
F,-32.50903563839647,B,E,A,-42.37962690561253,-15.629761305427825,37.3226284548838,-21.693541231329107,A,8.147625389299936,43.99699886475055,-7.575580079369339,1
F,-2.376910615636389,D,C,E,-96.31107240210468,-144.56600374463878,22.36356215798087,-17.02020469617286,E,62.0426528808816,141.92374557728974,-54.19301319210225,1
M,103.59932110575618,C,C,A,128.98991822062467,-139.7122103316081,-111.66146160997737,-126.50750719195236,A,70.43089559876702,-17.708110878956322,-34.38620669595516,0
Non-binary,222.26286258885858,B,B,A,-116.30440431938835,5.179801444047835,-163.59162427483605,183.04662291089232,C,1.1780836388521396,70.70876025878886,-22.72510357911574,1
Non-binary,-28.147520562354984,C,E,E,-163.39235852946098,-35.83308791253411,4.830056680943381,-2.222513455910521,B,116.17335688527098,78.76812128705252,-50.26011535816232,1
M,62.458901999619385,D,B,E,198.2193387541837,63.39571107895896,-28.557920963078114,159.65212966237067,A,33.16418649754256,-75.30040321479929,68.33352236672899,1
Non-binary,136.1074762371376,C,E,B,-49.76546670775498,-39.86744742344578,-61.56591632387314,84.7872770015707,A,25.4731180032439,118.9447433559721,282.1457941895784,0
Non-binary,-256.61066032963265,B,C,B,1.3267182971748008,-24.934632626847574,-136.8281432970907,-36.3320344316376,C,46.87580148548938,23.458955189757685,107.68639611798898,1
M,-3.2481013655745183,C,A,B,-172.32185203761054,-92.3068245301001,74.74593830405813,-55.95378847844271,D,-71.74992848572475,107.6418175705993,21.211290882887475,1
M,-159.30333905346345,A,D,D,-41.54519087511712,-91.8103132337001,130.01609667237074,-43.91441773586736,A,47.01402319278006,-49.25090970095115,260.00418051170453,0
Male,115.8721659229196,C,B,D,30.8378972228076,93.60229421471317,-36.75086409382209,-96.21013077861706,A,-2.0990033387396494,126.25983199039442,58.470654581658486,0
Male,-45.80280775104689,C,B,C,52.49635840866729,-136.84351851313332,168.08803192321008,27.130550307705892,B,-79.05575628822778,5.528236754843408,-11.337707276862883,1
Female,-2.398442509160458,B,C,D,-183.2918714442662,5.673007867888091,121.71321995258356,-192.36680167439593,A,89.56707294518908,-185.06961188682703,-72.57731082039605,0
Female,46.84082427814763,D,D,A,-118.92947799371818,-148.46723200192514,15.789655821024112,16.40303444668878,A,-23.18755128057817,97.27360471341642,134.65854666958057,1
Male,49.10290728865846,E,E,E,-1.3307404587084644,187.58493077673484,-108.72830153624409,-126.96672319014365,C,81.39951922726404,57.17457626019014,-59.71710191092349,0
Female,95.03221272018627,E,E,E,47.388233844347134,139.53470715122504,197.73896354000166,24.0691611539392,D,103.93885550583984,-76.16846543249163,-35.538026803711,0
F,57.08898409316028,A,E,D,147.0353959997154,104.94304994201696,-11.510044645815425,22.170073385520368,E,33.44378514497499,40.95356013575801,15.862620950137407,0
F,12.789122361756943,D,D,E,-5.774586721790885,51.21983538459046,-29.80709931915032,-3.204871665632435,D,53.64471793302589,127.56834811420879,-218.51795783099007,1
Female,23.43221176595522,D,C,D,126.63335761971233,-1.2230729181870479,27.455870699302885,-142.5367662615558,D,75.89753530648528,-184.09052136955003,-25.130635529664563,1
Other,52.59968157961383,B,E,B,-206.986122842359,-80.79545221166788,76.92189194792954,-232.02572600419725,B,67.43453708912116,32.010846681306774,120.4765794223096,1
Other,122.84799867341955,B,D,C,-51.509875159529685,-65.18714953480223,-25.147826253421822,-21.673246385411318,C,-47.22694742312849,183.4860646638002,-83.54705491724161,0
Other,59.54380454333047,C,D,A,46.17089664923698,-7.322549480308485,232.7479298120527,-8.098716100729602,B,-95.16808739497067,111.71781057340891,-193.9327830619856,1
Non-binary,-10.28942728605529,B,D,A,23.02037215114798,-110.62807995052344,183.6549043322474,20.134011442963402,E,94.66730419330301,39.91228075632074,96.60697410869724,0
F,204.60787952941462,B,C,A,104.7715727177574,19.864066825938025,-105.68766681445749,23.29765732905798,B,-69.83304646778043,78.54043940939123,8.50760421035816,0
Female,100.96736670711799,A,A,E,-126.62238584515674,66.17774886520364,83.06520143881954,-69.85232440542019,D,25.11455553144032,45.31478480268125,142.9011816178933,0
Other,56.79928564289861,B,C,A,-5.045285269723198,161.1683447632452,-121.27140018821964,51.717578517052964,D,12.009250547280411,72.68847690188296,61.15137268254668,0
Female,238.52418301428568,E,D,C,-76.35728071309902,-123.75961288854778,-101.75878769106174,62.80970757538016,C,-62.427332206620115,24.497712820621263,-5.704494024310773,0
Male,13.924708219530697,E,D,D,-232.50091692471813,143.0836080812997,-34.28092845719769,32.37022851069441,C,55.995167138862435,17.62032977683921,-54.46771283271258,0
Female,1.0502182751969378,A,B,B,-153.91023545802872,-66.03189749161088,95.632619615247,-131.870606303451,C,-9.545959080035734,188.23743219888735,-146.36336384597294,1
Male,131.84467287885207,D,C,C,-67.44878042634905,-38.883764817299586,-36.27611782768944,-12.864185307770837,C,-267.1505149927841,51.516404237953495,-62.829794382786105,0
M,-73.35909207741574,A,D,A,28.181660733385133,-26.128602458028173,-99.81110599756052,-78.85800388668859,B,20.79004015313075,-4.186552262618939,50.57550033291353,1
F,-30.757668605456846,C,B,A,-66.19138808047316,-24.998835522490797,-139.92211577432437,42.67319079183242,A,62.814921523949394,63.52281452749596,-46.20113813532695,1
Other,-7.3410086588893835,B,D,E,29.263822745188108,-129.39547305852795,61.781085026132864,36.14163462829686,A,214.67863079280352,-66.55516043169364,-33.56791971727275,1
F,26.296604958899984,D,C,E,6.650155842649176,60.64139333078929,-3.4507859846538813,85.5704711479997,C,-94.47838972028173,-0.08769874326766747,110.94698823175051,1
Female,-14.360748868461497,B,D,E,-97.2097954505613,-132.30399564155442,2.974996906494929,103.4356982808536,B,-50.987943162195315,-13.063653468058806,40.29353603702179,1
Male,-89.86721423606306,A,C,B,-86.76371828678053,1.6928824379136933,140.32968147224844,-48.76503834289729,E,136.83784177366144,34.20490135514824,27.11964358871447,0
Female,77.04777200762119,B,E,E,-66.7742862506943,-70.66374418203837,-72.98829540462415,31.00417350594529,E,-212.6273587368505,121.78278172731956,-56.227335897482575,1
F,94.2574937984734,E,D,B,-38.19043922491815,-20.11534497915975,120.85013837861516,12.944296159925267,A,28.324795201242893,169.05619505286137,21.568676324153348,1
Non-binary,-98.32798264498112,B,D,D,-19.32029785601252,128.4887904124952,-47.045903972590814,180.7692373923483,B,36.87383227768772,96.29691544163602,50.60526513857118,1
Female,-131.49828058767628,E,A,D,-67.65937942374427,1.4057319346227444,-109.20214790434251,-146.50791863173154,A,-126.88981103081984,-10.765243841978753,-120.49198391478244,1
F,106.0070788294755,D,E,B,-30.182168708230396,-11.585300240381411,-57.30805872029191,17.55770025051056,C,30.884130609832717,18.883957566250103,5.054050178205893,0
Other,-27.591946941479023,E,C,D,44.98161110807774,7.921851132656567,108.1409515320626,-53.35699969153562,D,84.172174305105,-18.624259910032677,-13.671201255171761,0
F,-27.07965171870243,A,B,A,1.0053272386265832,-48.22248065018015,-49.29535543797437,75.17723772377786,E,-84.63771499136656,45.74436878154891,-74.33612273752468,1
