AgeGroup,civil_status,faith,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
51-65,Divorced,None,Yes,241.43381670602585,-81.87355533643768,A,E,-132.26801482578307,B,65.57055281923259,3.17499100454857,-13.580253431852556,132.9785723592642,C,C,-84.86907550777134,C,-56.272453561163026,0
51-65,Divorced,Buddhist,No,-56.2194646274782,-50.828909491159,E,B,-67.9528673001016,E,8.036064383464215,-103.73735467105587,86.73026519344263,77.74097464885942,D,D,-34.935701261888426,B,-40.941320111915594,1
65+,Widowed,Buddhist,Yes,24.378747831419485,-114.75959116834022,E,E,26.287543478555246,C,-41.236095028292006,51.45425642202988,159.75345580654908,-26.63318047600149,D,C,88.54260776741695,E,-138.11827327704765,0
36-50,Married,None,Both,36.58363191238304,156.30385388030984,B,A,-68.34320087325524,C,-117.5764191058144,-55.30605025293044,79.19856440555449,-55.030523931234455,D,D,-80.94460388174944,B,-142.92029471285502,1
26-35,Widowed,Hindu,None,-143.62311654755553,10.57006331407448,B,A,35.552359195657544,E,-6.557892473939477,-57.99914038952737,-138.4352516366981,123.91750033500495,A,A,70.14173262646844,A,-0.46179999539529526,1
36-50,Widowed,Jewish,Mental,153.6131449843593,-22.882792981536337,C,D,57.42705262726591,D,18.28725579082482,-5.181342968724212,32.529683725754204,54.30455713980925,D,A,-31.229811998075398,D,-7.622226243317444,1
51-65,Married,Muslim,Physical,146.3656340569124,68.27660098273103,B,A,-88.94871761238252,B,13.728693087845691,15.608995121295768,-11.420006002972888,-31.572043069134747,B,B,-27.455780511844914,B,26.085546770893913,0
36-50,Single,None,No,-113.630571847281,-52.120330288470164,A,A,100.65146008130381,A,85.3754699537446,125.2241543996024,34.80639484133138,55.31130069206335,A,C,101.89563569344342,A,-141.1467360484481,0
65+,Single,Jewish,No,-25.925235665099095,-9.79094667527852,D,E,116.73078547863088,B,109.54147391272981,89.31240704233751,55.07325280733472,58.782314583458586,A,D,4.8349008217048475,C,-46.807019796525935,1
51-65,Widowed,None,Yes,191.16326817513857,-136.89544706292648,C,A,-243.937772521492,B,208.12202946164922,-183.74065026201455,-1.2337917605031588,-47.20967895800618,E,A,-32.84877589700582,A,131.33728878831195,1
65+,Married,Christian,None,-32.50773134157487,-9.345011980638676,E,E,-48.95716371299713,D,35.60311125827484,-108.07289397480986,-103.90826394892783,-0.4490228875989063,E,E,-90.78677140249762,B,-59.95966032911556,0
18-25,Single,Hindu,Physical,108.53357214289123,-28.91581906072163,D,E,-153.4830306511858,E,-107.21208854712268,-120.02035012634644,-19.36021361246928,23.612049358699494,A,A,-153.06769206748598,E,-133.3746867175937,0
18-25,Divorced,Hindu,Physical,18.9266102513513,108.06086011785283,C,E,-202.21529363540864,E,30.06712766460221,-28.29539114632031,69.15732118117155,47.528928511969674,A,C,25.795686717714737,A,-35.07425565942536,0
51-65,Married,Christian,Mental,141.14643719037724,-21.300325260261236,E,B,-142.4108452946201,C,-98.00464970892702,64.95522268794035,113.37728580150967,103.07504306385783,B,E,2.6102833844058244,B,113.25485233212001,1
65+,Married,None,Mental,-61.53758528670576,-85.03283979687866,C,C,-106.87684921160097,C,-7.441223360880548,35.39980861838124,4.743060047468058,14.99245659287443,C,A,105.22211609346095,C,-43.07611135742531,0
26-35,Widowed,None,Yes,-64.94154694592437,-146.36760283990967,C,C,52.848270434575454,D,-1.576913623906899,171.04506568954082,-92.13106285438994,72.54226584284496,A,D,28.589182300829236,A,66.79516374543326,1
26-35,Divorced,Other,Both,-128.38915077491188,61.65284585482995,A,E,-185.21539037893234,E,10.85920419481158,5.389723272845995,34.102219110065484,89.06964429062084,E,D,-67.20500038743171,A,157.9028094794614,0
26-35,Single,Muslim,Mental,-168.31712117046223,-57.23916314988843,C,D,-47.21883959235735,B,-7.239772096385955,40.37022372337397,49.127063394413014,-86.57250601003615,A,E,-11.02422530734668,B,-113.27561269088777,1
26-35,Divorced,Other,Both,-120.9118620929364,-81.18460350570865,D,C,6.984230788439322,D,-80.9439721842446,-61.84973799923424,-52.50208771210434,-247.125671856254,C,B,-134.17344574784846,C,94.28945224779127,1
36-50,Single,None,Yes,1.5450363776842868,-6.198728561308129,A,B,-26.794869172911966,A,-165.9458243235448,59.603006662649804,12.390173526173058,23.926710821847074,D,B,-19.338588578818317,B,-47.034758584299865,1
36-50,Divorced,Muslim,Physical,-103.12130757037139,97.07173698734007,B,A,-101.24286253800452,D,-102.3750867341515,-118.03255879583536,32.54022009048537,2.3276568791125487,D,A,133.30089519545805,C,-106.80115311825091,1
36-50,Divorced,Jewish,Physical,-59.03051775249056,180.0596487599084,D,E,63.93276754937508,A,-129.86758976934297,100.17516752630833,15.216814071284155,6.4655247916311,A,B,22.031298130791175,D,-41.84561320379666,1
36-50,Divorced,Christian,None,159.9917733759386,39.996077582156715,E,D,157.79024033770153,C,38.95519938979473,37.92876703981821,157.11057009445292,-59.81266144550903,E,D,39.170776584916716,B,-16.140800075824615,1
18-25,Divorced,Christian,No,-200.17206021823046,-126.97673543793744,B,B,-3.3334599762845794,C,53.723910537853804,-27.661067957340773,-130.42451015421804,27.996739697287822,A,D,44.670680240006966,D,70.53205865560396,1
65+,Single,None,Both,139.54164248800552,-43.20141997538097,B,B,-34.476096823158606,C,-27.01902276561504,114.88497744869935,-70.72057811283045,23.45765468884506,D,E,10.365524236033927,E,-211.78748376732014,0
26-35,Widowed,Other,No,-98.21481847669273,-102.38516237940713,D,E,17.705041307106555,C,-87.86216230386495,197.15554202744372,3.191484039827855,82.90020145092556,B,C,-13.985193884726641,E,-158.9373616573657,1
26-35,Single,Hindu,Mental,109.49977862979688,-68.06693208305909,B,D,53.52938872457037,A,169.04057333949106,87.44396370359433,-65.95160985968421,53.50837702525981,B,D,-94.63550414694272,D,-170.53644722005933,1
65+,Divorced,Christian,None,118.7080087879497,96.55476956391458,A,A,-71.36266579943602,C,169.05751634049835,-120.01464288821056,-36.58152081805656,49.97240533777001,B,D,109.58886316096392,B,-150.5662422701121,1
51-65,Divorced,Muslim,Both,131.76038968751277,-34.27710785568706,E,A,-65.24552866410002,C,123.09849773355484,-190.4602766372303,-142.10808224465242,36.87039504307726,A,B,-47.77233320599485,E,9.423215860606314,1
51-65,Divorced,Buddhist,Both,36.52236631336185,-51.171286394231544,C,E,-143.03709194206678,D,-128.70295547860292,-16.437417497182448,18.615058831181237,-35.104001853838064,D,B,25.538043054537283,A,-142.9306869514848,0
26-35,Widowed,Buddhist,None,203.7886293176083,95.74427215778569,E,E,-170.98011097263864,A,65.91441833263889,-28.782589134115984,2.071339496422043,-52.59958478195856,C,E,-142.83737600893906,C,157.6238024315021,1
65+,Married,None,Mental,-22.23866100161557,110.89796820702715,E,A,66.67045864790855,B,-27.160402889957474,-22.74928675172354,-31.766762980728817,104.39011618769996,E,A,-13.047884304131319,B,-50.593281338809135,1
36-50,Married,None,Physical,112.90396781117518,19.506304961099634,E,C,-2.958595923381539,A,185.32133395661657,-205.11253116287054,105.82641891078306,23.99798698038832,E,C,49.85209725497566,B,11.046292474766858,0
65+,Divorced,Buddhist,No,38.193996307760145,-171.53449015029256,D,B,170.17691328576782,D,121.96915237659782,2.605796391029078,32.10545062714948,-4.376253507326691,B,C,-13.442479526420803,D,-14.42281561453581,1
51-65,Widowed,Buddhist,Yes,1.6776445917197629,-173.09713341257583,D,B,-42.76811758385507,D,0.5949264799795291,-24.851253579833024,-90.07490236215013,193.61870029718304,B,B,89.31952643644944,C,168.36821987678462,0
51-65,Divorced,Muslim,None,71.48148621330188,-158.44562145538708,B,A,110.58413284602433,A,245.40527236064628,-195.9537098231221,153.16574768930627,-83.56313717822843,B,C,95.50510416512356,B,-81.4503274297531,0
36-50,Widowed,Buddhist,Both,46.32486939022496,8.373894122404819,C,A,-81.791355308204,E,-72.65190030315803,-147.00732490039923,-127.16629349080377,38.2546381505582,C,B,-28.782274387456987,A,20.24785077871991,1
36-50,Single,None,Physical,-81.7795820532059,50.27620100300524,A,E,10.238090065418751,B,48.35115661038996,-46.08782900590661,45.722865673099264,52.62994788280064,D,B,183.41966112716742,B,36.283454817883865,0
26-35,Widowed,Buddhist,Yes,6.4111246679668445,-224.29384214577794,A,A,-28.050139795521666,C,-14.586114633192684,57.08309137577592,-103.62515664348533,-102.6651887293128,D,E,-70.24067877053668,A,-15.773852700256013,1
36-50,Divorced,Hindu,Mental,107.51780438231641,95.90888131689395,C,A,-124.06749061723387,A,-102.54133275921835,80.01262701151674,20.41555480277906,-208.99197119068575,C,E,203.39566034503883,B,-191.125878858641,0
18-25,Widowed,Muslim,Mental,-19.787786786940856,-151.81287909357553,D,A,-72.8692090346726,E,-37.9409620710987,23.651433331356465,9.680900475923865,111.01114550995159,C,A,104.17090986282498,E,97.30270631249634,0
51-65,Married,Buddhist,Physical,-18.6595138294359,37.450826771523,E,D,121.58378575016945,C,-55.989907188359176,82.72050629644461,-309.3651825755143,-41.800485626926196,A,A,-9.066232674780407,C,114.54346821580725,0
18-25,Married,Buddhist,No,-23.25065130955471,-173.90807607092748,D,A,-56.27837967401145,A,-72.73131301147629,229.9312405525671,-134.12688410350236,-64.62453489305045,D,C,99.02658538345919,B,-25.769019086926832,0
36-50,Single,Buddhist,None,-67.91787729799519,-53.38815267082665,B,B,-18.386891513309575,A,6.8853469899121205,24.787682218024322,-116.2957802167486,-16.014647568475308,D,C,67.68606258259703,C,-70.78447446918246,1
36-50,Married,Hindu,None,79.84738178495044,13.63786866174041,B,D,-94.00146700462435,D,-10.68115749148988,103.66382532994352,-126.92484758119696,164.09425523998252,A,B,219.2480542356859,C,-137.17539099935283,1
36-50,Single,Christian,None,-20.313712701651014,-64.20381097025232,C,A,-37.549337076637464,C,-36.75731581899855,38.1856554506612,-85.08464386782578,86.95155926347495,A,D,-76.4435070917231,C,-133.1932602059782,1
65+,Married,Hindu,Yes,14.245139155088415,-79.44900471251829,A,C,124.99247681473452,D,51.76604713553098,-39.62821360577306,20.345230119949864,-75.02620361273978,B,B,-106.50398980578117,A,-28.63416320813954,1
18-25,Widowed,Buddhist,Yes,163.74817781004225,-13.253206260585873,C,A,-219.48051223430812,C,182.55291374890209,-25.11096930977999,-163.2061271746847,121.92696580648803,D,C,-11.15287416200732,B,-342.28774981296175,1
51-65,Single,None,None,109.1652744840746,-40.71686246141291,A,B,166.44010230222906,C,90.46657099018299,-35.93741195390429,-5.955066880439538,-258.9049059606616,C,E,-6.71739641958667,B,26.695574497448742,1
18-25,Divorced,Muslim,Physical,74.8015249158403,-129.79818377581427,E,E,107.44411453096205,A,-12.89151431070327,147.32349913124415,-28.79638602321132,-168.39338546964652,D,D,55.91140671159132,A,-50.393543273369545,0
65+,Widowed,Other,None,187.60677557194558,128.8226056731309,D,B,81.6144610741028,C,9.34797792796417,-20.81910534895023,-67.46014278492959,-71.27554502278906,B,A,-98.37034700540599,A,87.15172100128561,1
18-25,Single,Hindu,No,56.57893209407714,93.49554701864335,C,A,20.80307716554116,E,25.22836746630809,-70.34891218095999,5.860404403868436,-45.032596570735436,C,D,-77.96708292465927,B,100.32952093617402,1
51-65,Divorced,Jewish,None,210.46039946236945,-23.105780401100674,C,C,-73.64346258429362,B,54.07352311261986,56.63075471344129,174.46223856544574,-36.696967154720255,E,A,-88.13251692696608,E,-10.68691590056289,1
36-50,Married,Christian,Mental,-10.265778492563408,-86.53024808236964,A,E,74.65428379055723,D,140.68499147098035,-15.896279463243538,-31.336712855974753,-24.2070848269278,C,A,93.21930516473826,E,-64.36008517611248,0
18-25,Widowed,Other,Mental,-19.36724365927519,-40.09326047350813,E,D,240.9329794825033,C,-109.02000260001444,0.566328929179621,-210.66753127622445,-45.51230255597584,C,C,128.02777763538353,E,-143.81185342819748,1
65+,Single,Christian,None,-157.77273819411153,1.5543820202634344,E,B,-6.1354381658764465,C,-7.229166080360862,-235.6416249691657,-29.268858391447356,25.591407358487817,E,D,-126.37180082595714,D,194.29291388279017,1
51-65,Widowed,Jewish,Physical,16.24653901809132,-151.33997810344982,A,D,136.73381424649733,B,255.78987226276686,141.12056222436647,36.29281035237524,34.75391464757366,A,B,-6.176314559278192,C,-97.73882811182962,0
18-25,Divorced,None,Mental,144.3744370420265,68.80051315985811,A,A,-14.33017656924184,E,65.1315452030971,187.4272018401322,9.61837730932099,-9.660337957584424,E,A,-7.053834992137293,A,-242.58088813576518,0
51-65,Widowed,Christian,No,29.787184154264228,-77.44189836383221,A,E,29.912329172112567,E,164.49763195029718,-43.59985640344078,34.89810856115424,25.52108574349683,B,A,-85.3125403378283,A,114.45956319352237,1
51-65,Widowed,Buddhist,No,-177.63355330614436,79.1510364634174,C,C,-42.568415792946176,E,24.65867874850243,-19.91648610765258,11.364046606077023,-193.48170993694103,B,B,81.9455339844915,B,-69.49712347277915,0
36-50,Divorced,Buddhist,Mental,-33.267903439196346,141.75787647062924,C,B,-156.75690076319827,D,-7.074088776976691,88.92764127967409,55.54637064911834,41.0792792523256,C,B,105.86480509779892,D,3.3491354496048857,0
26-35,Widowed,Other,Mental,0.5689099377632776,125.2201784050025,E,B,-72.61364213948151,A,-195.23329007666504,67.88400323269276,189.89903589073197,200.93911878019028,E,D,-28.668670849884943,C,77.85367021835566,1
65+,Married,Christian,No,42.76032640412866,24.41394164941477,D,B,-38.679640132107494,A,31.37712262055561,-138.59046930229536,-164.03245361680797,-103.93566311161011,A,E,69.75387051733105,B,-148.79162480831837,1
65+,Single,Other,No,51.54622546395997,27.97417647132126,D,D,38.230364840466926,D,-133.45085299424187,-20.097621232863194,47.173406769553374,-1.947684079618972,A,A,-69.82163279234209,E,18.625669432892465,0
36-50,Single,None,No,-51.93267620840142,33.564042031362504,D,A,19.753269504002464,D,-67.03131279504639,289.84553907522064,80.23140099650081,-192.8708694716204,C,A,140.3976970703242,A,-51.89496382591427,0
65+,Divorced,None,None,184.54067528877817,153.14693581525862,D,D,-82.99897761577076,C,-111.11657769258517,-109.53989655969356,-140.76494942725367,127.38534452916788,B,D,-47.151429478938766,E,-47.25671191367849,1
26-35,Divorced,Christian,Both,-84.80042121880585,21.94295414217197,B,D,127.49047218733371,B,125.9093452621848,50.91796998142834,88.56626754623848,61.27297924596484,A,E,46.323146012222,B,-18.262307528718377,0
36-50,Divorced,Jewish,Mental,-143.8148294328579,-44.220569765875844,C,C,113.71919222136995,E,-52.03115918320399,-48.870878269414,9.632103946601305,2.0360642541703293,C,B,-60.19692092463327,E,182.8522017230215,0
26-35,Single,Muslim,Yes,-77.30317047614227,78.03357372697036,C,B,2.6730419717168865,C,-113.43259978123311,6.428859466424954,-0.4906859612741038,42.212231123654895,C,A,110.7532128789695,E,-123.45706100822045,1
18-25,Single,None,None,-2.2799180122529297,64.73882055442868,A,B,-42.448293287125054,D,59.40235677053044,44.259891173206334,-6.660547981791249,-36.970492787179005,D,D,43.82621654776603,C,142.09687685933667,0
18-25,Widowed,Christian,Mental,-256.10182808573387,35.907023603767854,E,D,-62.72492868492233,E,-70.82333000127736,113.15886906853486,-127.03873046640139,-165.03330012144926,B,E,-30.111205095058303,D,-38.86776529423427,1
65+,Single,None,No,-24.26265002860241,106.02099454061916,C,D,14.072357626089039,C,29.414862372604468,80.16075095828566,110.84432683360501,-82.28017764442119,B,C,-100.94832452405333,C,-45.8225267020224,0
65+,Married,Muslim,Mental,128.00735176252084,-86.6711665782193,E,D,18.860746949390585,B,40.4569901247894,89.5543709885435,-49.786226658834934,-126.93489620049175,A,C,-68.18416282478547,E,-5.565877101670916,1
51-65,Married,Hindu,Physical,0.13142706906079438,-57.32224640335842,E,B,40.99315913732664,A,-81.69194559759461,92.24826183116207,-18.101894469117795,147.19455196879508,D,C,31.51107971985809,B,22.852111871757767,1
18-25,Married,Hindu,Both,115.74333765442901,198.00922662587854,C,E,-14.322781519893999,C,-64.79522298673318,254.99745975287507,13.689749156030755,257.1843159973637,D,C,-16.94728632305885,A,113.48175306002663,0
36-50,Married,Muslim,No,-200.9227165576151,18.858004255538695,A,A,174.4410496008175,C,68.55494971003554,-220.58686278359085,-34.99925987825413,62.4759591579154,A,D,66.46082767227625,D,-137.82654741290764,1
18-25,Divorced,Jewish,Yes,93.024356921081,226.2512195059589,A,C,-28.0594036411775,D,289.4437519458017,-144.333903939026,-49.839292063005864,-4.978261864784991,D,D,72.26186206893729,A,138.8033028830243,1
36-50,Widowed,None,No,39.50118540641442,0.53993422661957,C,C,-41.624327774038356,B,83.25474439835267,-26.996394259590552,-20.956750913954334,38.40950838476682,E,C,-138.6430235168822,D,28.204520703534058,1
65+,Single,Hindu,None,179.79609059213914,-121.18944709996298,A,C,84.4616957730792,D,-13.840253846685604,102.5547745176437,55.3828019012421,-46.360809966769025,D,D,158.66067894861152,E,-57.73986658589043,1
65+,Widowed,Jewish,Yes,-290.8335802155464,-8.850454033257776,E,A,58.383753506452365,C,-126.41934582705545,24.89420326286463,115.7397978032602,-48.130923691301234,A,A,15.94184070676894,B,96.52428949879211,0
51-65,Divorced,Hindu,Mental,-10.817975457019784,0.5883810578732597,D,A,-65.86116667235137,D,188.0252934429133,-11.012195799383157,75.82745770550989,224.5614819148075,E,C,42.62237195943167,D,-62.438069481081435,1
65+,Divorced,Hindu,Physical,-31.79089470104573,-190.03436319195418,C,C,-58.95973410199799,C,-3.7330738399125,-136.41106165798044,-50.26035670896177,239.0289545967475,C,E,38.631801787498446,A,-17.26753055351055,1
18-25,Divorced,Buddhist,Both,73.18562238104901,121.60253277570018,E,E,-103.1093914705624,A,0.2887637795494803,181.91190623581974,24.009685902866558,-161.48463303879052,D,A,100.0609867396872,A,-23.092680748865643,1
36-50,Married,Other,Mental,150.75877368079927,24.565958734933538,C,C,279.3142337796381,D,7.027589235998784,120.27111020329659,-272.6839510424305,147.24278866512776,B,E,47.77038747338296,D,70.2981269809172,1
