military,genero,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Yes,F,Mental,204.6435297685255,E,-30.38286822541781,B,-59.16177031103438,D,88.01298151238004,D,155.83809703735272,240.50120988036886,64.03041271786687,D,19.304133046696432,B,-32.990688464091846,47.98586724505138,-36.71962203039866,B,217.9525373717294,1
Yes,Other,Both,24.156748487922094,B,34.264185796030525,B,-52.03474192042028,B,140.07954682481093,A,67.16468368024591,-84.28404488520819,55.114234826635744,C,43.24547133422835,C,62.57712738661895,28.886736694008036,125.55465486903708,E,-17.61444951430622,0
Non-Veteran,Non-binary,Mental,98.81291367621621,A,-102.60690583626833,B,31.13090373553078,E,31.864374264561608,A,-108.1739772072958,33.62312712608873,-79.77776414229872,E,-18.599169256552724,C,-161.1878868055005,-98.13490674947954,60.914117058135666,A,-61.089583249419256,0
No,Non-binary,No,10.669807068512268,B,27.979546462706605,B,46.553882932436345,B,-339.17305334719583,E,69.56859261982616,98.42176514787825,160.12552228814073,E,-0.3431527767397328,A,-5.61649472384096,118.97960117008412,-41.988514001926156,B,-64.21906912708866,0
Yes,F,Mental,-16.74994617961736,A,128.33317953682925,B,81.41887474592778,E,201.4540262925875,C,80.96283655554743,-104.24644873820597,9.430935203786586,C,68.17341799264702,B,-121.68490033453072,-129.72202047822455,36.48482538023636,C,-81.19530463663808,1
Non-Veteran,Non-binary,Mental,-81.5127184097902,B,-15.231684689514818,C,60.843576474124546,B,-73.02920894220503,A,-12.00141363072977,-158.83652188799232,175.36478743101281,C,-46.451506879523095,A,-126.91051674411531,107.38161056337863,14.462802556659089,C,-57.55806875466691,1
Non-Veteran,F,Physical,-107.01286058868658,D,152.58517378444708,A,-63.84651954675492,A,-208.8205821626084,E,38.09426969216263,143.48783957432022,-184.73178573223646,A,67.35207794170815,B,162.45003158704338,33.692854474589645,-147.79373562614364,D,166.71034813998756,0
Non-Veteran,Male,None,-20.17560447356728,D,65.82460793584363,E,120.57728085659367,E,-146.90415838901023,E,-0.05423662261874828,78.80060035501903,157.8879324419748,D,144.12394071350795,B,115.33832283344911,98.22312673925052,-60.128799489393636,E,-91.18474009519838,0
Veteran,Male,Yes,27.021535305312977,C,-148.11267159736224,D,-91.26359885114759,E,-184.03308028763686,A,-171.05950099464164,-112.20708698890796,-103.26595060683034,A,-5.144924090063613,C,31.949921221381683,13.149601846755269,108.2494073691541,C,-3.882869194215479,1
Non-Veteran,F,Yes,27.359673436483995,E,-73.04127630044236,A,-77.72010592021125,D,47.34363767471552,A,-135.8974719241061,-3.8446356755904807,-175.30360778554416,C,-71.19030219379577,A,-86.59426534051607,159.73928345778435,-26.32329578210933,C,-157.15752905718296,0
Yes,Female,Yes,-5.3774411542890315,C,21.22412892341316,B,-4.59243446035765,A,33.276910313998165,D,85.29033380300886,-76.25627897619081,42.44615209748374,B,-122.16347981199978,D,222.64748307872614,-8.96890156244678,-109.26049551247843,A,66.36254433647942,0
No,Female,Mental,-111.86373401430696,D,92.72236527865086,E,-18.94044679429484,E,-52.090082159798676,C,-56.91335151161976,143.72213911939065,2.624853512540944,A,-0.10695240682371003,C,99.54104786277185,-32.84384279330988,-129.36930870578541,C,91.35666878826089,1
Yes,F,Physical,-73.18479626077941,D,72.06240486003864,C,-24.71728927888069,D,33.43889327253975,A,-73.08716057207388,-20.491209591906447,-84.38912891723757,C,-12.235248573568501,C,68.27742050370983,18.82853482980908,-32.35528778848557,B,-21.506571093197117,1
Non-Veteran,Non-binary,Physical,2.6385412389013747,B,-9.461243408877891,D,-54.416223421014486,D,-40.07555925596787,E,66.06930667641588,51.72886362583943,77.78991320186374,D,6.09448763900033,B,137.0594048884099,-93.88581064620448,-63.538736581578135,D,108.16620112251401,0
Yes,Male,None,45.89415129196391,E,24.805482284962963,A,88.80132263258747,B,-31.23558230232711,A,-51.984062595551094,-11.129614970793382,32.80886701060235,C,-88.4499068078086,B,-15.541033784670482,10.704790434878587,52.6178503033218,C,42.45799138394412,1
Non-Veteran,Male,Mental,130.2150196737131,B,-24.576006359040832,B,-138.75176998018023,D,114.74394248528974,B,7.4331101797164445,208.78173341395802,180.33102973034437,D,-123.97646004667358,E,-44.44368861537238,1.1344437703818635,-48.63080612157384,E,-67.99276871259559,1
Yes,M,Physical,100.3981743993506,A,61.165093489753254,D,-214.63128455109018,C,92.0083672083852,B,-120.27750627259113,3.4548416664540476,-38.1182656548329,B,42.98581003694719,E,-30.21284120363601,-224.9422012169175,-116.00736387724213,D,42.2523624436071,0
Yes,Male,Physical,38.75525604526221,D,59.032698392689234,B,-186.00069646035502,A,98.14380558227955,A,-82.84291035331263,-151.92522164291736,-106.3417923625543,A,24.60039415291005,A,-23.197778634974707,-128.42326373372538,239.5344432368268,B,-36.317517991830286,1
Veteran,Female,None,-78.68489096479283,E,-75.93366806999309,C,49.14987549183062,B,-85.03857557140952,E,-171.09318455542243,-99.2311891196817,130.359947614048,E,-124.2608981266236,D,-21.74384998221244,107.42503017269397,-94.89621507293153,C,138.34894922561887,0
No,F,Yes,-71.59987195244395,D,-122.46973402493424,E,92.12775783625611,D,-23.300192432826204,E,49.32185769152686,-156.19533130351985,-27.99258995439311,E,-32.0426911623815,A,-5.666959272358783,99.89367558316063,-47.843334782612736,C,-79.40967062969281,1
Yes,F,Yes,-176.26960143230167,E,-9.439813238149185,A,87.10416199021064,C,-16.73158384111461,B,-199.13376673309742,9.329974969702247,-55.27829311880523,C,140.70353406960274,E,105.86854005135993,134.51406103581485,240.4645673415505,D,-91.10458366847683,0
No,Male,Yes,-52.187273425673766,C,281.18129830007354,A,-1.253227870159878,D,60.53427434176175,C,62.828249829181026,26.167308905198745,79.6441301409174,A,27.207230222657476,A,-93.16063345481736,74.75143498811964,-265.75229831929465,D,-140.15369630384296,1
Yes,Non-binary,No,6.769825544340626,C,-54.30381328574344,B,102.63547811041593,D,-49.337162757322275,E,-35.713884617377076,45.04687233893371,58.09103280040723,C,161.97172153415895,C,-78.20796305479276,-69.94596458907802,46.536314122260684,E,63.149297074843766,1
Yes,M,Yes,102.37862801913207,D,-24.71301896410158,C,2.081803559522649,E,-37.13273742398288,E,-14.699692965295538,-51.25051988705115,-100.99564530391467,D,50.070003918057616,C,-123.71699016031286,47.95693204860821,-59.95634108674965,D,36.21211637866299,0
Veteran,Female,Yes,-92.15746758277807,B,-42.934731064775114,D,46.37580254877565,B,73.60668572167157,A,195.13628384788066,18.500422892702268,92.59450296821792,E,45.18195688819511,C,83.57597603493583,-7.827612046191362,-227.36725933925928,B,7.051115912700625,1
Yes,Female,Yes,-128.5066751350021,C,80.35011445713278,B,27.213561992099745,C,-21.535984539390405,B,-66.79851332221587,11.294054546043517,46.345499281611716,B,-23.107320560337616,C,36.01018544016527,12.326582889874652,-159.7951763766359,E,-66.84755953288484,0
No,M,Both,-133.7983499179552,B,161.3139373478298,A,50.893218837066435,D,-39.90839426526645,C,-64.22987610179398,142.11403898895725,-155.92642748706342,C,124.90165437860831,A,-58.81986622422972,-25.752258056287157,8.30173460189963,C,24.661952980022694,0
No,F,Physical,282.3482757819296,A,-58.72891429412229,E,35.377842241264496,A,68.44234689280907,E,111.62181686673189,37.56434764137774,-112.22908050021161,B,-36.60498267811818,D,92.42210950816789,-128.65438858093248,-51.02602743790271,D,10.266695411961106,1
No,F,Mental,134.53416881596652,D,-77.7773872403832,C,89.29071967573502,E,76.81216593450951,D,-16.790100791022404,148.25912056273754,-103.21126006806797,A,72.53226746051841,B,-26.201700171091407,25.76005027237336,243.66409674404198,E,-200.6752759009464,0
No,Non-binary,Mental,66.23795969011441,A,-41.10529619460511,C,-90.4581754932603,B,-116.58124711663814,D,115.18759176241913,-67.84480644640229,109.36861165901807,C,47.53149158831295,A,137.26562146234065,49.48297059765498,-101.1670998075934,E,109.08897036588347,0
Veteran,Other,Physical,19.956821590238878,A,-20.334550735381853,A,79.60049239336696,A,-28.065983034530557,D,86.9352067713063,5.076786477730431,15.257576899327857,B,-7.617559310618126,E,72.67948311595121,122.14044414703886,-99.73374670742824,C,-112.00094243468229,1
Veteran,M,None,50.680826350678856,D,2.951929431282508,C,114.07097694376777,A,-122.00247354591518,C,19.97063660088355,-138.53922153470367,279.0571282291744,D,-90.0516855012771,C,156.10586685416425,124.82010761943529,45.917356664063384,A,-183.08961132099978,0
Yes,F,Both,112.03960821134562,B,20.31442389991418,A,71.48491914989971,A,64.29747858892941,D,-47.470217876701156,-10.739514365081629,-127.78512361484029,D,-43.940691222809285,C,-8.327374131018365,202.52056958804155,-176.3684386176244,D,-107.51036006424029,1
Non-Veteran,Female,None,-123.26337242140013,D,130.03786935318945,E,-23.291414263310937,C,7.610274434237482,D,-115.18390209100082,73.85315085401035,-80.41375519558663,B,-38.25403495463943,B,118.28091002985843,36.643242011796886,117.85553571799304,C,75.10432925335162,1
No,Male,Physical,78.17985848636542,B,180.00170821233002,B,13.125758522987297,C,-65.35367854593646,C,-25.186373711241323,-122.84181344888026,73.96073357268328,E,224.70470539717948,E,-35.662210436573396,-10.247498108637993,-108.98213965817469,C,29.67942321510902,0
No,Other,Mental,-129.53615815206524,B,-110.50394880756966,B,-105.6136361948855,A,-201.65600205164495,A,-232.13316716400203,-125.76178151080519,93.75487782975908,D,-85.46803551480956,E,-127.26905548587165,147.9671575386312,-117.74387752459026,D,-74.15530648870067,1
Yes,Female,No,-40.235015136849505,A,27.47233901392419,A,-19.02527621822173,C,67.43197116086196,D,8.316111033216924,215.63345846405687,89.86150961633004,D,88.90275862456805,C,26.80940652981667,124.96492403930657,179.11363203278154,E,-181.67341224802365,1
Veteran,Female,None,-211.16073826760146,D,-105.55280523148008,C,24.686146531998403,B,89.00751833509514,E,-43.080701782712225,-90.39314654375447,26.718607358375056,C,39.480355248184026,C,54.66668977348933,-10.715387133831038,150.09943855703995,A,-40.96140791679208,0
Veteran,M,Both,-38.698289690419465,B,-17.548150960246208,E,-195.62877535520397,C,171.493830135953,E,-123.68986403767221,-30.267381781466955,39.636910052661705,E,65.68770646792814,B,84.0403258112925,20.709225292787753,-211.01344797667534,D,20.626647425372973,0
Yes,Other,Physical,-113.70149643519699,E,18.563286385111894,B,-78.71491013450134,C,119.56503035396351,A,88.81759825362326,-69.6505585864169,-1.6479944907138677,B,121.0902636675549,C,0.9287699992197448,114.87432211542179,234.63982825818715,B,140.5652269565766,1
Veteran,Male,No,76.06789072542021,E,-28.69171664578363,C,-176.46005472038,E,30.806662810473313,C,109.93712697219536,-42.270927099437316,167.3516741749092,E,-138.7817925196262,E,-4.511740415916906,-133.99422307762597,34.064367591516074,C,-10.854985519350056,1
No,F,Physical,16.9219360836321,A,-96.25791591291349,C,67.59266944796333,D,-97.43163186755565,C,-78.81318204070546,221.50326231143958,145.4875835852562,B,-83.32577859474944,C,108.48756031313317,19.434420540386807,-52.071674739877295,B,-38.61449754838146,0
Non-Veteran,F,Yes,-69.51404040002288,E,26.5734480788372,C,-68.34928789475786,E,62.56527194321274,D,-147.2150832229555,11.162462613390556,-94.14670013082593,C,65.4841435327535,D,27.06272801321823,-71.28135460990521,73.75953663833289,C,55.360545770054415,0
Veteran,Male,Physical,-112.41322492802936,A,-225.09848413776265,B,-241.36633142803055,B,107.18344520011868,C,30.82022809832124,114.93667888108267,-55.6594861875923,C,-150.1708646771943,A,-88.20382991031887,-14.224825956905537,-8.507788906957757,E,-208.6331431137903,1
Veteran,M,No,-197.07024130444165,E,42.39753379902996,E,14.313364313158775,B,-240.8708440023486,E,208.94249287608613,-33.51139141073339,-98.19624741628307,C,108.96953969123135,B,120.2514832457774,-67.65450990030862,199.42380677567434,C,89.49931449522856,1
Veteran,F,Mental,-19.02653486087667,C,78.76227108221806,B,-14.845686435847774,E,39.06649280445697,B,-51.51937138224739,107.27674687896587,91.06084102311618,C,-10.835402959617737,C,-3.246825040595104,-81.90683153226392,30.48452744556789,C,39.44240650089802,0
No,Non-binary,Yes,0.6217961747376166,E,-100.12317696465638,E,65.6965917826224,C,33.15709800712122,E,-108.7778545408269,-113.18387581578475,20.354862963406852,A,144.75307039214104,E,-45.31755313001751,73.51668028078572,-70.42223715010732,B,79.0069002897974,0
Veteran,Male,None,7.926181763287228,E,-109.3331808728899,B,45.57107839239348,E,153.5047221127818,B,-39.90189645017147,-7.967619687503001,-170.0092847104688,B,-39.588262533654316,A,31.759208016767538,-21.700653613161293,-146.82186705235281,A,21.88703286793697,0
Non-Veteran,Male,Both,-26.00450532663895,B,-78.20552672923505,C,-46.728524011575914,B,81.32912998473087,D,46.35086159112572,43.06429582910692,-202.89910089671787,D,-74.55205013095366,D,20.160237121203462,-274.23837480182175,138.55616650834892,B,-23.875959109385327,1
No,Male,Yes,-39.658232195835865,D,53.705373629449504,E,-29.13816255253211,C,1.5765088014056357,E,-79.76586029445775,-30.47336852292287,-26.959098682397876,D,-80.20982684690618,B,-304.6078753243759,-22.00962083857267,-66.7324759286639,D,10.722662214311722,0
Yes,Non-binary,Mental,74.92302049573337,D,-57.39586225409161,A,69.06851156816901,B,-168.7610076553797,A,0.5257945856008629,-29.23370773578391,-53.23607955189156,C,-32.76698236575914,E,71.50967583310585,130.94746256794863,258.9632346571873,C,-66.05133266384996,0
Yes,Non-binary,Both,-114.51156355244103,A,44.20954436650765,C,135.28950019250942,A,14.0506172650952,A,83.42773937837906,-137.31256993255144,-279.7146453257374,E,134.06471428061135,B,130.85184427411733,-21.332726375908543,-145.2875796321536,B,-208.94892801437183,1
Veteran,Male,Both,9.8716287145512,E,-66.81282923521204,E,107.90496219952634,E,-30.05700599681344,A,37.133630406795724,-25.404891504026487,-53.143017206123645,D,-94.56282543829029,D,76.38807348158512,33.2598146515532,-102.5416325547562,B,38.976842567754225,0
Yes,Female,Physical,81.8935413990374,E,114.91352974307758,A,171.15226751378324,C,-190.3339730581797,E,-31.07518961677486,-30.632147508967613,-43.29069584707836,C,-64.74764984542294,E,20.93687566108856,11.398253539392242,-223.1281847181386,C,62.70172438542963,0
Non-Veteran,Other,None,-65.12222117077093,A,22.89300068884346,D,7.381450533819253,B,92.9992021055329,D,38.98179864699422,-145.60638690383868,-49.251246081035745,B,337.67628696342007,B,-50.41560555442,73.94585147955655,-49.88757832751331,D,-27.193400484960385,0
Yes,Other,No,-86.10051002813914,A,82.80079721229372,B,-57.56960269360353,D,111.09842623251336,B,66.7523685663729,100.65155921588685,-64.55473934133978,B,11.36368070658451,B,100.08933750013675,138.11103322009438,-4.093897701021945,A,-53.46747567534307,1
No,M,Mental,94.92513494727606,B,106.5572553039551,A,-129.00465574290786,D,-62.377046530095456,A,-277.10169084809945,131.6965761397958,218.98506014585988,A,29.662295549778662,D,48.53973098012242,-25.101934854132494,-45.94166403955609,B,-226.5004161534522,0
No,Male,None,-48.36345317967864,B,24.873530295788633,D,47.576263003082026,E,9.346246720062174,B,-14.705739543570893,212.7163472831445,-19.63528361199401,E,-69.56865142332806,D,24.124834827248097,52.65713342765777,156.301867955967,B,-22.090095762832778,1
No,Non-binary,Both,32.46890654329121,A,0.9194295446084229,C,149.18042340500875,C,-62.29138528731328,B,-119.18651712874741,56.752894440412284,-59.90021951842306,C,-70.05906662609412,B,-71.1489688392328,-52.8540660495786,12.390485217661173,E,-197.21435716949088,1
Veteran,M,Physical,79.51628318663944,D,90.44597127799037,A,72.15585996451482,E,-103.19350962928095,B,8.904298502183527,-76.1500480172,159.58547003384209,B,-21.67515280025801,A,108.78726332470572,33.32620873133341,189.45208075559518,B,-72.44253974090799,0
Veteran,M,Mental,-139.7062490753706,C,-157.58876651454347,A,-152.23781372029637,E,-29.32512438964449,C,15.075151518957513,5.642749988052709,-8.595750193194045,A,7.93079949653437,C,107.56444903983797,51.637577504386435,-40.378332513407784,A,-15.724412093396065,0
No,M,Both,40.470068503975995,C,23.662812946103955,E,46.5988056301671,D,173.32238628705184,A,22.446386728584514,-70.65101097345676,-204.84240386234137,E,67.1055358923338,D,-11.68805677367762,-66.54144498557206,-158.12779999836033,A,125.26347917972717,0
Veteran,Female,Both,27.51855182235688,A,71.71395612760485,E,93.89767770820313,D,159.57645023929817,E,138.3115610432572,49.56582333462641,47.93577957580159,C,120.01336465662067,E,26.82569713530353,-25.67475546766969,-83.44917633766437,C,-133.6755626035065,0
Veteran,Non-binary,Physical,-220.91183756644085,A,112.03993584283818,E,76.28664027783609,A,-55.295590017485964,E,-244.3929578642043,-9.65825224785216,76.40232211908291,B,77.64503594319214,D,-93.25374693498284,62.35497774478679,94.48296253797739,D,149.28358697411562,0
Yes,Male,None,52.60969628156336,D,-19.705585953248537,E,-12.458823947244811,D,122.26952125894583,E,119.87075461858237,123.64939636009176,210.67064544250488,C,61.080927882074235,A,-40.7787440752433,-185.2060452366466,-11.260196670003644,D,-96.26476366744883,1
No,F,None,-112.46527313446629,E,-112.82434888070476,A,21.32609408803455,C,-92.27496849289125,B,41.894513766518436,57.32417242872596,11.496672825974382,D,-6.9473722307731425,A,-86.36777440770233,-160.3502397695105,-170.24582784255512,E,-142.68183982369186,1
