nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
UK,-115.95500944654262,-33.349223923387314,C,D,24.289370160315514,-50.726327468559475,D,82.14045219856308,A,A,A,1
Mexico,-28.195599159535316,-116.23498275193928,B,E,-288.0463282062051,-24.118222203547088,E,167.7200988758747,E,C,C,0
Brazil,88.1943762461773,-214.45825892892216,E,B,18.56700406605718,-105.05338669349862,C,-59.34799316739924,D,A,D,1
Other,53.41835634175591,77.6700618253798,E,A,-40.66311321721528,-13.453675936188494,D,107.32481357641286,E,D,D,0
Brazil,-104.57236634892868,144.23723461704887,D,B,-108.32246650796064,91.74086741953327,C,85.33432889226951,B,D,A,1
UK,84.69643293488545,-27.866456215912482,D,E,-17.927255265023174,17.020886039388493,D,183.263407128312,B,A,B,1
Mexico,105.73944150412477,13.318742038415119,C,C,51.66499263458757,68.11684517423885,B,106.71558560006622,A,D,B,0
Other,-83.30653194723578,-20.686762759760178,B,C,49.67601162545252,111.5984099702678,B,33.447492510828965,E,B,B,1
China,-25.167350505281338,19.173521581181713,E,A,43.354068324892516,-121.94612832665577,A,-8.854758190977561,D,A,C,1
Mexico,-139.242451686557,133.60254935497966,A,D,-4.130201615153758,-22.963205721120218,E,-66.38863474533325,D,A,B,0
Other,-109.7453254521966,-26.799962249102727,D,B,-168.51272400751145,4.794963932764396,B,24.55972920253865,C,C,E,0
India,113.01987351503836,-135.6948585293711,E,E,-103.8897781031,-12.500061337176103,A,32.58695234616537,C,A,E,0
Mexico,4.2703678003369685,-6.1082393031780775,D,C,74.6814755728903,31.784699457691403,B,-6.902866095536568,C,D,A,0
Brazil,-75.93392675810708,-41.35500333689755,E,D,58.24059001509983,-56.67444471942835,B,60.6550200654818,C,D,D,1
China,-62.12960859439259,-56.05901075343008,C,D,15.878667173600093,88.97575804902122,D,23.20923278356196,D,C,A,0
Other,-57.82272478944406,132.5806755410456,C,C,-21.019041018772175,-149.69795232507965,D,-60.178451110887835,B,E,E,0
China,-9.944940809237938,57.299127977992136,D,E,23.11652278406554,-52.443809189835655,C,-197.9128680356252,E,B,D,0
US,-78.08101923720034,-67.48305777927001,D,E,-29.379204170491168,-12.228125592926606,D,31.974802468049408,C,A,D,1
Other,35.88989880454224,-44.12324709735423,E,C,-51.64213939674084,-17.18503917623618,B,56.73523252888545,C,C,D,1
Mexico,6.896946731187163,48.72115628494494,B,C,10.841611698954656,182.92687453360367,B,158.3625092375078,E,A,B,0
India,-38.09174686284311,-128.54047447640622,C,D,81.70031427566263,-145.3706416903106,D,91.7013719642864,A,E,C,1
India,-37.375675039504245,9.562641442047408,A,C,-14.92355176314946,-205.39232560927826,B,-11.373834054331907,E,B,C,1
China,-175.036435437603,101.82457129805877,A,C,-104.4537703556985,194.53035650583527,D,-231.13233171131444,E,E,B,0
Other,66.2215931835275,-28.1814365934285,C,A,159.59125577613432,112.35135013673023,B,-79.15224502799884,E,C,B,1
Brazil,121.67759359004523,119.48277090950438,A,E,145.71825075055006,-166.2822363441669,D,-13.769500921163935,E,C,E,0
China,32.288567627622875,-72.14240149938502,C,B,75.41049494576245,-29.989581850763354,D,-41.07973926112358,D,B,B,1
Brazil,83.298101338612,-133.3259615486965,D,C,158.8903826612923,27.421922376376955,E,-138.7315765114502,B,A,A,0
China,35.430425259592184,-74.577636248229,E,D,77.51980091280937,87.74508620239094,C,174.12190258331358,E,C,A,0
US,-126.1072305331937,-2.4151757376076435,B,C,-23.36815791220695,150.41344029184336,B,-126.20882749925985,D,A,B,1
Brazil,-162.5699893511047,1.960322093336957,D,A,16.352331875486538,190.60371000469402,B,-0.39479926128515186,B,B,D,0
Brazil,50.28203382104833,83.79661760424831,A,C,-73.52499208771286,-34.412196675777366,A,49.012507060302354,E,D,C,1
US,82.3039354285487,-32.12467476632458,E,B,-200.41075253759365,-121.82671120067077,B,-144.46953827083294,B,B,C,1
Mexico,-32.025946260733065,-33.36585821702702,B,E,221.10564334976903,-40.60553613412511,E,-7.206711656139222,D,A,A,0
US,-158.6535777196922,162.28000859634793,B,B,36.00423155775464,-11.918017933355934,B,23.022138522657254,D,D,D,1
Brazil,80.15277452509255,168.60859166902503,D,B,-18.26356089925632,103.38970968377994,A,198.38449032278461,B,B,B,0
India,32.63815016397349,-63.142563915883144,A,E,-40.97704194074125,-109.24842304587965,C,-13.10692419951953,B,B,E,1
Germany,-166.76174492933032,176.5758136595677,B,D,-87.27054538266663,101.89061976676585,D,45.573169195286056,C,B,A,1
Mexico,-119.32141063868058,25.94430934569746,D,C,0.7002219484935304,196.5070670728609,B,-24.336198926978398,D,B,B,0
Other,-85.88709177855802,-135.75872149456117,B,A,7.50439972822606,81.67657744514075,A,-7.135557078003734,A,D,E,0
US,121.99191896244481,-52.78366950257119,D,C,78.78897865090013,2.018378123769573,A,70.45160482874326,B,A,C,1
Brazil,-66.6549044979103,-138.875671331262,E,D,-1.87639907664197,36.01427695632781,B,41.69793766933472,E,B,E,1
US,-89.73660174547533,131.9799366163017,C,C,-43.77608212586683,-74.88143864847785,C,101.63835704657427,D,B,D,0
UK,-21.755872642411326,32.11449705087111,B,D,-188.76923042493615,57.89951816877688,B,126.13106659977795,D,A,E,1
Germany,56.31334020118446,-108.16909080549581,E,B,-46.74980118295047,-28.334860885723995,A,151.86691617370164,D,B,D,0
India,104.54137943537096,51.847108159038704,C,E,1.8453379338383493,-150.89542401029837,D,56.367633191688626,C,C,B,1
UK,-29.6874770005892,-18.385298903081473,D,C,10.035188108395662,-101.21407031839351,A,19.69221389615355,B,A,B,1
Brazil,155.2246054103803,46.56196221862301,B,A,-14.464887222217143,-5.90660882747556,E,-65.87933980070399,B,C,C,0
China,-40.00313892858692,155.22254587902876,E,C,-60.800480135438804,-87.45346930561539,C,115.07705406473133,B,E,E,1
US,94.12388277296844,-107.82177547159266,C,E,265.3997487388881,76.4676483372526,C,147.58848389979076,A,B,E,1
Other,-93.32340860591543,-39.90095143070677,B,B,-10.384617489864903,-106.92119616880443,B,186.52369498029188,D,A,D,1
Mexico,-21.04812824776143,-21.067432874648595,A,D,8.42417539742147,-7.247961725928217,A,63.71815756925098,E,B,B,0
India,95.25236156499787,47.844209965238974,E,C,85.75092898731116,-159.2368260047989,C,-56.51011935765277,B,D,C,1
US,-22.79766321815659,-9.452191398670283,D,C,-147.0430683653081,-197.8686335892214,A,61.571819230347,D,A,B,0
Other,41.12616694159666,-73.61449710639404,A,C,55.29586878629732,54.5331152092326,C,-180.71517018515203,B,C,E,1
China,-64.0103433428738,45.43967276618838,A,D,12.565325230875013,100.97055593792545,C,180.22379139098973,B,A,D,1
India,-217.47146089560468,-73.99091300412073,A,E,7.810002116204467,-20.664922881188335,A,-251.6110450192472,A,D,D,1
Brazil,-58.28299054216557,19.964089495099696,D,B,66.92176003179142,163.221899903112,E,-220.80435836573287,E,E,B,0
India,17.53476283242242,99.5179641060084,B,B,-39.30648920244313,45.71092609412148,A,173.8237959541303,B,E,C,1
US,-146.04860447912554,54.2179865436142,D,D,-168.47258477643524,-82.16875882836115,C,39.585283512875044,D,B,A,1
China,-147.04768631835012,36.478999183509394,C,D,-157.82657903808828,51.44795700713517,B,50.27592367321607,D,A,E,1
Mexico,26.444326886948033,-125.68744821530959,C,A,55.45001294112727,46.30586090225828,C,91.15080632133133,B,E,C,1
UK,50.39283772060664,19.259745000221237,E,C,-45.24408620186086,-58.166561773693736,B,65.01853828188621,C,A,E,1
Brazil,-17.2397700272837,-28.510397999730063,D,E,-30.517847360317145,-23.14724673138308,C,-67.23799704741873,D,E,C,1
China,-64.67689258372732,-142.61941358813982,B,C,-69.3427792859397,54.562001163882144,E,-71.07181809640244,D,D,D,1
India,73.86723680282617,-110.57011996126317,B,C,-118.35596067149669,71.57296671727931,B,45.66626206999099,E,B,E,1
US,-39.72534232674828,-250.65996729193824,A,A,69.09250167499957,44.922137608316184,B,45.14425202736794,E,C,E,0
Other,11.26260619762124,45.106118907922635,C,D,-20.513924424212732,51.328789648509144,E,-215.129755108543,A,D,C,0
Mexico,-125.18073076026982,49.20419345837759,A,E,62.75180857808209,-37.37065284590554,B,215.30038929917922,A,C,E,0
UK,54.08333207602273,-2.5810567046048885,E,A,140.49294319828965,98.82237142491654,A,67.61475250131102,E,D,B,0
Other,60.13688719893183,-206.3295229402622,C,A,76.71830282253924,-153.0323338922344,A,-35.558133437048184,C,A,B,0
Mexico,15.60678703818332,-22.40146080031227,C,C,35.90298972533709,-42.535788132431705,E,136.28782903087696,C,D,B,0
Germany,209.08539721746675,-75.35312227645191,B,C,-82.75617499488979,89.85354326021259,D,62.031138027010016,C,A,B,1
Mexico,-75.06208644069655,-50.38644343082911,A,A,53.97052253598351,-62.05914727912534,E,10.556490464325709,A,C,D,0
US,72.2950906099553,31.81090638136248,D,E,-107.83557746367467,68.10937019746045,A,-165.82796569790014,D,B,C,1
UK,101.62985690531437,-55.77866799639434,A,C,-34.31004589799414,17.42535127624793,B,157.2188473861006,C,A,B,0
China,151.57802406418003,13.393007557670918,B,A,-71.50630109186288,8.548843042281014,B,54.854426135546866,C,B,A,1
US,61.08580464590337,68.84293349687974,E,C,-152.7129897362824,-107.64721496769913,E,-19.74180126070376,B,E,A,0
Mexico,-33.94574600869943,159.1810943088148,D,D,77.07320695873065,13.31146146683607,C,-42.23877150615041,D,D,B,0
Brazil,-48.21827902211292,93.32338882031466,C,E,-16.38574255833444,-38.91750268417618,B,8.639102925478893,A,B,C,0
Germany,154.0566748967125,-90.57578477666635,B,D,102.02832704125812,-121.6734228416912,A,38.21580100444945,D,D,C,1
India,6.503228515361171,128.9907631035835,C,E,109.35630340801627,-86.00321864017218,A,60.29437990938186,C,A,E,0
UK,-133.1440463851501,36.57706285859217,D,E,-44.41723616845405,-74.01440578357739,E,92.17373975959518,D,D,B,0
US,33.086397698269366,-111.60295765180803,E,C,163.64967453785306,52.00493086390482,B,8.31560803627447,D,B,B,1
Other,-4.866734713272834,124.3859135735687,E,D,-102.04337653532399,163.55129872616675,C,-98.8969098014021,A,B,A,1
India,102.6778785522239,-160.868621080925,C,D,-35.31970693511501,10.877671449692224,C,-4.07437359920115,E,B,D,1
Other,29.794060126351447,-4.41070523456418,C,B,128.15973046179775,-109.47603726912094,E,-66.59151356739747,A,B,C,1
Mexico,99.8527139726338,30.746703901070642,E,E,-128.8893680236481,139.48748926968506,D,-61.18115120281499,A,C,B,0
UK,-82.28635266273349,-218.6781721671599,A,B,60.36740011074551,87.94164390582105,E,70.32059608059146,D,D,D,1
US,-129.08432525422214,43.294326824939674,E,C,40.506258616151065,-45.41340859594639,A,-66.36499644219629,B,B,A,1
US,132.67539186685394,64.41106118467424,E,C,42.012384230627895,-4.035219112312668,E,100.11637283608563,C,B,E,0
Other,74.80437273839944,72.73779168481286,B,E,151.04146533970155,22.807584819040926,A,64.48441768255769,E,B,A,0
Other,45.81512706805502,-159.64302634906494,C,D,-288.82261001683247,-129.03480277278882,D,0.8809236266618842,B,B,E,0
Brazil,-5.490412002892436,24.133215452212482,E,B,-0.40265196580330104,8.933930356913661,D,-151.22991132326834,A,D,A,0
Brazil,-97.46801125052478,-219.08376217866063,C,A,-72.73080821402776,65.943495003337,A,-41.01133403376865,C,A,D,1
Brazil,36.41364521890669,-44.42356929867135,E,C,-27.108515309881042,-30.081594926639738,A,-49.77803316558352,A,C,C,0
Mexico,30.208051870231824,-73.90389080271667,A,D,18.092097851783244,71.39219686982825,D,-79.99006804365486,E,B,E,1
India,-162.210666687669,-5.217018469473208,C,A,26.39036673303552,112.374734094739,D,97.38194747360039,A,D,C,0
UK,-12.762776724656428,68.14973647164678,B,E,-142.2605365719875,218.6287389882016,C,-85.6393600140412,C,A,E,1
US,-43.60640569114851,77.63925139517255,B,E,-78.67834828300013,34.233118419726885,C,-42.38326783059278,A,B,D,0
Germany,-15.91993385036215,-66.57897857162942,D,B,-67.69712994757722,4.421169496009914,B,68.48781679128055,E,D,D,1
India,-36.71299203372663,-49.00773561867551,B,A,73.9076337213871,81.91852762041138,B,-92.97502569579919,C,A,A,1
India,-116.38092052260747,-198.06718346026207,E,D,-110.63787552514353,22.253671113520582,E,-17.60582659935102,D,C,A,1
Mexico,7.687925052363842,-142.36265974050755,D,C,-2.2008005740847145,-113.98945149931518,D,71.64768342841762,B,E,B,0
Germany,-29.865452427764932,146.7011807701573,C,E,-36.32349600569305,-80.5255206332284,A,-147.45860674371778,C,E,B,0
Germany,125.39706079312951,-182.91474161135588,D,C,241.25940250534103,-16.122675875665635,E,115.76166755285821,A,E,A,1
Germany,31.42076695910843,-118.92982787772426,A,B,-115.78428926509676,14.357587804215562,C,34.28136727698879,C,B,B,1
Brazil,-38.159526445897306,279.84721305569934,C,E,-143.8074928562927,163.15754774314107,E,86.66200960178104,C,D,A,0
Germany,133.66758513894484,-36.68237026863939,B,B,25.290234146852292,-61.97499195777443,C,103.28895868797854,D,B,D,0
Brazil,15.864582263153245,-69.76121395478599,C,E,11.810380009408807,-44.315001697391,B,-78.18763705535275,A,B,D,1
UK,69.17725027768672,86.9871840973919,C,D,-182.66273381472962,-103.30006390462852,B,-211.82322957541396,B,C,D,0
US,-89.84329889402815,-51.0217143530555,D,E,49.60839664688929,-10.56220868415748,D,-66.47493789146925,B,B,B,1
Germany,81.27857793286641,-71.80963661381871,A,B,11.353952226721505,145.43722071574686,E,-45.83480069270302,C,D,B,0
India,-9.260239774970724,-111.6306016666408,B,D,95.40732558813316,94.76448954218735,C,-56.812296944606956,D,B,B,0
Brazil,116.33053365316735,-120.3462600538997,C,E,3.337822841777331,68.20288435908087,C,-28.6135672802305,C,C,E,1
UK,21.576839104136198,84.6044949500258,C,B,-22.35018418350206,-251.38325123242106,E,-137.4995253831264,A,A,D,1
China,35.52950749292083,-24.987321013895013,C,A,-48.27968782763332,42.121438972984265,D,151.44945348370604,E,C,E,0
Other,-162.2236048593741,-139.52814005268377,E,E,77.66771564770526,191.4118824672638,D,-81.66003265433817,C,D,A,1
UK,-50.83076985063675,-67.21392434677429,D,D,-44.63321458881634,-72.11339946684906,D,115.55089524149476,A,D,B,1
Germany,51.08432867626757,-114.16712019185869,C,D,-72.05053457132739,-16.935154449019024,E,-36.81615179377561,C,E,D,0
Brazil,72.40197421359944,-24.033719304827766,A,D,-148.38400515366737,-20.216538475854815,C,-33.20170828016743,B,C,E,0
US,-61.098195281096054,80.54932301318286,D,D,-166.94970341212652,-22.075558982415632,E,-161.84679674066317,A,B,E,0
China,-53.102833156814555,103.60891087972854,B,E,194.66002996753355,99.9618551370845,A,-74.44104581489796,B,C,B,1
Other,-185.10994178641053,8.898169628583059,A,D,47.32265357721678,207.3410299740096,D,153.37710608719883,C,A,B,0
Mexico,-182.1859330796003,31.792231572895375,E,B,10.54126581913659,-47.95327048087642,C,-218.5524588797398,A,C,C,0
US,77.71198740131744,110.40975411875105,C,B,143.78873066107386,35.10000839275566,C,-11.377199612389184,B,B,D,0
US,231.8925859492108,30.27889471540827,D,E,-19.153334928668343,-155.4270131800723,D,50.93562174431404,D,C,B,0
US,82.99425948628041,-17.10480367150468,E,A,167.3543836472896,-268.32376827871457,A,-158.46238622234878,C,A,E,0
Other,66.69154218573652,-229.21363137462146,E,E,-25.299834677149807,-90.88536406441338,A,-78.65972556283822,A,C,D,1
Germany,19.176605364449717,46.18761775721764,E,B,-252.76953588249373,-135.00241873222208,B,83.354571068061,B,D,B,1
Other,-72.44993471578333,-147.83464650152908,D,C,16.772314491643865,16.826094836390965,D,-101.35335763834581,E,A,D,1
Mexico,-54.53622094762647,11.922337203672658,E,C,-1.5473836242555636,97.68637568045243,A,-102.87155920674896,A,B,A,1
China,-55.007181496660486,-40.43242050445326,C,C,-31.676770703323818,-47.703706263298976,D,179.52490416684444,D,C,B,0
UK,179.34458270788352,167.2662694222486,B,E,-20.290778046051823,182.19833656305852,B,-139.7538162986648,E,C,B,0
Brazil,-114.93550897263742,144.73217869869973,A,C,34.62318659746719,4.3217227648806755,C,-9.706284965500622,E,B,A,1
Mexico,21.167773583408895,201.3346353469872,C,C,-7.16515899670139,124.70691835613188,B,152.0908654208428,B,E,A,0
UK,67.71105237204661,-40.073191067130516,E,C,187.78479680151952,235.04584018730887,A,19.354087627035664,C,D,E,1
Other,-16.41800460110129,22.751882217808973,A,C,53.6747126818501,-141.72931160079716,E,6.13675280578719,B,D,B,1
UK,-117.3483603377653,-40.006195555436236,B,C,80.67419423270411,-179.15335006131778,C,73.75322550480934,B,E,E,1
UK,4.033058443885327,-58.75467245344521,D,B,92.17854518898466,96.82709096947083,B,15.544343273806408,B,B,C,0
US,-53.122788782562324,33.36730764925698,C,A,63.614085325439454,-40.123225125438026,B,41.758398380313636,D,A,E,1
China,-2.926541335930529,152.39945428996768,D,E,9.741797858085455,5.1978334934252075,B,-46.459568434672924,B,B,B,1
Germany,96.27809567326572,-82.96401594224244,C,C,-159.79701706442972,-29.12207607231662,A,99.03568583616237,A,A,D,0
China,-40.663334028795774,50.274052483325505,A,C,14.530050318561639,46.48695950320536,D,-45.16734135467285,D,C,D,1
India,-76.33470338860695,-46.81304107101345,E,D,22.354404567517197,-11.76716394056132,A,-35.84568497566704,A,C,A,1
Brazil,10.649534782221277,-31.983795513928705,D,B,130.5233745688985,-69.80196793671298,A,18.530160338724393,A,A,D,0
India,91.7759434174748,-116.1891660824129,B,C,11.67567364814707,-15.141533831226164,A,20.254365165301188,E,C,C,0
India,191.81901722857216,-73.32782496826822,C,C,-87.64694041909604,-88.05825231642399,B,-32.947001003889795,C,C,C,0
Mexico,51.2911729674932,-59.04972335657913,B,C,-25.528897469348262,32.66575605871523,B,145.90199606818203,D,A,D,1
US,159.93133068602958,66.03728709677137,C,D,-36.08388479152337,62.25958759642194,C,79.2795280408038,C,C,D,0
Mexico,13.023737850509107,-22.725505869931883,D,D,92.7339716116424,16.540037559070075,A,-65.20371578404759,D,C,B,0
China,-102.03936364298221,-202.53920955808522,A,D,-66.80128148572756,162.25915217055856,E,247.8766430794537,A,B,D,1
Mexico,-181.26906185538806,-1.1970239523571455,A,B,-60.726400039006855,103.59412236471547,A,28.47715829671893,C,B,A,0
Other,-156.15761058344054,-44.27916788072853,C,A,-139.97760488678537,26.922360402841512,B,-131.54189609255823,B,C,B,1
Other,-25.023863488431353,-101.84731404995544,B,B,-66.35517221143368,179.53713759878252,A,14.59978805424614,D,D,E,1
China,51.472079299584564,121.88248923574983,A,D,27.628182715267428,-84.202370295001,A,-1.2834793784169163,B,D,A,0
Germany,-108.6347052560941,9.773703339649845,A,A,-34.43634289692853,-118.07190912933547,C,16.506118502510596,B,D,B,0
Brazil,75.16641930723779,163.78065850008062,B,A,-130.72906912251634,59.602522128533096,E,88.07325200426573,C,B,D,1
Brazil,73.2678399823952,85.05696429950689,E,B,-16.593846350092768,-19.306293257327432,E,-112.52624271374259,A,E,D,0
Mexico,-44.169993375923575,-54.854635410305164,E,B,-54.6563876917581,-147.0806407442922,A,7.734076755528302,C,D,A,1
US,40.71921050789354,58.8761462011596,E,B,33.159708830019476,93.63045992188094,B,1.9744903238775653,E,B,B,0
Brazil,12.445677563485983,-58.40019495951543,A,D,109.30435862332719,-105.83912687902487,D,-84.9518657634952,A,C,C,1
Germany,-26.621004252041697,28.532812543867465,B,E,-34.563146505242024,31.45196910100765,A,-26.69528034064853,C,E,D,1
India,-108.78962501145256,-11.95830194956213,B,A,134.29636325872698,-92.16980726487091,A,93.71663920003618,E,B,E,1
