disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
No,D,-101.32770285023827,-94.61817856627363,-78.23720138150428,E,-117.87997182991504,A,62.92158712456656,C,E,108.27135668384997,177.75751685892862,A,-94.50739747881317,D,-96.75720485260825,1
No,E,-94.2720733370242,-94.92269666719149,115.0927838566366,E,-236.79558330279264,D,-37.220941003628326,A,A,-47.17710278725517,-54.41756651957898,C,-34.8275133335897,E,-32.10207269148984,1
No,B,-57.4010916221703,2.2324362243949127,-230.90762880493335,C,-73.8127028160997,B,-109.6862295725717,A,B,-69.68186649609831,-144.80251865997496,E,16.268000241997424,D,-265.47067616351046,1
None,B,120.7592135846085,26.209675745154282,2.0960494344154057,A,-246.75267191385944,C,80.57451404655956,A,D,60.15341016431016,-22.334560928025628,C,89.7901413896544,B,-135.93039829333208,0
Mental,A,-56.90109988596588,72.63250267397467,-2.8903168656164557,A,107.77689109274414,E,-83.3364196000996,B,D,119.6839801358589,183.0713962450586,E,-78.62131616939273,E,40.62100802917269,0
Yes,A,-40.947354898532105,-79.88402691522715,-70.87741408396307,A,-63.43536101673756,D,144.67819262586917,D,E,-52.38204047132386,-154.3989184222971,C,-245.2644175063667,A,181.2915461310834,1
None,D,2.771121769533173,-26.117058188589944,-47.013351879328624,D,146.69033918908474,B,-81.50983749573452,C,D,-203.97100035738512,-78.0964339424796,A,28.786742486460327,B,-19.454407361356715,1
No,E,170.39751000226698,131.74295050864066,0.4023494970500389,C,-4.316583589581113,D,-3.739903436345219,C,C,156.8191340206131,70.5551087753632,D,-53.073070095480986,B,5.131421696938881,0
No,D,56.0473555871314,-5.409835504083253,85.13728965145093,A,97.91989036099821,B,-83.4462017624657,E,E,-89.72557876870889,149.33762353443333,E,-1.9816312468129453,B,-126.07619367939161,0
Physical,B,10.831119933413978,224.7905912164259,-88.40113820777005,E,-105.94718049134701,C,-128.89716101626283,C,A,-46.40963146334053,14.189377703952402,D,-39.31081778549003,C,-98.44373498214219,1
No,A,12.883631100949474,176.88130930091964,-95.6546622870362,B,8.17735675738428,B,-100.20572245369705,C,E,167.8633668662943,-42.78085945869933,E,11.696502033604183,C,-44.314827226018004,0
Yes,C,-123.9039840322229,77.84783045555676,15.023532342798159,C,38.69520428588879,E,28.583906721760265,B,E,65.04354346670223,-138.44094434370336,B,91.51824540770049,A,-113.19777828667121,1
None,D,55.360461572822054,82.6835093936071,45.120826341501775,B,-108.21952491259918,C,-90.346479839667,A,C,-63.56062217184135,-133.65229624918868,B,18.22800628006836,D,87.74104833657606,1
No,D,-126.03792027461094,260.04315336276267,196.0891973283309,A,-39.36575753269057,B,-42.311289744447,C,D,32.808767236673916,105.50217557955625,D,-213.45325856361922,A,9.388787330537635,0
Physical,D,-129.25114960102673,181.98729949255696,-87.05465800675333,B,-0.30419252903573335,B,54.964902662770974,C,C,357.22623521003027,26.137486192106817,C,-78.48335945554845,B,130.50409599351465,0
Both,A,-62.80238294305007,34.80756537121524,56.37667875311703,A,-13.628047488462268,B,-1.708478646279362,C,D,79.74744766859807,105.49339884458352,C,98.53105796340465,E,-84.45260531748372,1
None,B,-120.69355393776497,40.21342432512513,23.43089368414897,C,-58.65082637843874,C,39.3630148923135,C,D,122.6511953921219,25.881479674720055,B,-107.73118932717625,B,-1.299337423529754,1
Yes,B,96.66435429824013,126.9756123641636,-222.63921092540255,B,128.94842618458824,D,9.848622856001562,A,B,-72.51445911628409,-77.13539398690988,C,89.49753625989251,A,-10.768499214556243,0
Yes,E,26.4506519634493,28.600059366639556,96.88720218619527,E,3.6910640806354778,E,-152.1838729920685,C,C,-43.25622180733508,27.20473537295679,A,102.38849146357829,C,54.86613328822829,1
Yes,A,55.17842369488171,-115.55382956686881,33.39941196708545,A,54.94335340786976,B,-5.728880512907754,D,B,-75.55067805937746,-72.04516092906297,E,25.534211856132455,B,-13.919555217555365,0
None,E,-35.90970373616291,-128.96373517174203,32.56286083837409,C,23.381277094574756,E,71.89485772025527,C,E,-55.51152467657086,-42.89010990866286,C,116.62648241686449,A,134.7370730844744,0
None,D,-6.257190300669037,-60.448079108223865,-3.7097837439155943,B,-83.19632167587085,E,-108.91617356301929,A,D,17.2288564252677,-160.9592218178279,B,-33.606910397743974,A,21.07151721791227,0
Mental,D,60.911961758716075,-69.47041187322917,5.027931725176246,E,-30.007564869478294,B,-252.6217148269879,B,E,0.4066933783126431,127.31351896126708,C,-124.23774351609089,A,80.19301977007302,1
Physical,D,-43.2113552950523,105.0790636138182,55.39761831905786,E,120.10252729903503,C,34.409747863127826,D,A,-182.88182226256876,23.09767741335692,C,138.8373355529514,D,-41.255821643172624,0
No,B,-115.40545844391083,4.971364580755927,-55.28929623316778,C,164.39406644952294,D,-113.07657232952857,E,E,4.024708673265174,-151.7611320834889,B,77.3978130123917,C,86.51604210149713,0
Mental,D,141.03684880215653,86.87896676846061,-294.8171336015651,A,-103.65287250787183,C,292.6849271045912,E,B,23.143895161455223,15.717118593994481,A,-105.11964622577116,B,89.34352379518643,1
None,E,-172.87628149120917,-235.85048225144112,121.37070863419746,E,-19.44913236192878,E,-20.70861399056859,E,D,-99.35342438065271,-52.013605943076705,A,-17.698359374673263,B,-98.22664836764031,0
None,A,-14.237545422990202,171.5957040840228,76.19571155139025,A,88.74297271623615,C,-20.45713228473981,E,C,23.80126082146898,-48.16022384558279,E,-21.207928711678388,B,128.56715940153876,0
Yes,C,-64.93401959641973,126.18629179542071,-68.78112619976932,D,-188.78907644042815,B,37.513286823493054,C,B,40.666751973022365,-191.43572150629748,A,42.5272913819064,A,-117.42681543775582,0
Mental,A,-71.19337374202698,-108.04475766832364,7.629025682611188,D,-211.6121378459583,A,54.50551352060814,A,D,182.63293217072754,61.206109399355924,B,-141.54792218389605,A,0.9302183846312897,0
Both,B,-107.81923571205884,-45.79708504671565,-20.34810290840704,C,51.37891434279058,A,-106.99585642914772,D,B,98.5749373765829,-117.05547247422273,C,-30.4960127878375,E,17.89143351743876,0
Both,E,-44.01886279127892,120.30249527439727,111.37899214485483,E,176.58841745568662,E,-59.89525321513182,C,C,33.025607464357556,173.46723313537584,E,-68.78363796828278,C,104.48789324403566,0
No,B,-35.51176640218034,-24.820242444444666,-95.90396962057187,A,147.83655937647652,E,16.294933533633504,D,B,-21.97262743423554,99.98499278837815,A,-75.29019786929871,B,-1.1312425741706436,1
Both,B,-7.243970860245515,-29.355145980335358,-181.87203292051345,B,83.93297953608506,B,67.5235051284452,C,A,-93.71519142258136,110.31435388670543,E,-23.56578382957002,B,36.14411337803357,0
Both,D,-33.63022908026956,-91.51200178721506,71.40017821214937,D,-34.047893872567045,B,-140.2876389386253,C,A,145.77277367078793,-0.25784474006020336,B,-222.50101802092078,C,104.94740666701712,1
Yes,B,116.67288864776278,-4.906989674843217,198.57538707078749,A,8.579006940663234,D,147.14656731958092,B,C,20.280106183137907,-183.75002798620065,D,-182.679492128404,B,169.45137354432606,1
No,D,75.16930121952498,233.41607307013854,108.66418211777716,A,67.85906728974051,B,98.16218510863565,E,D,-107.82179593828248,23.154954635306517,A,-96.07906326331265,E,77.33723657653539,1
Both,A,215.18706279601275,-52.766078386020254,-107.9655427937644,D,66.93056331776012,D,-133.00548347343965,D,D,-158.43427278113583,-19.153322587331875,A,-195.19617638248013,A,-10.78396597745389,0
Both,D,-151.79783509118678,-67.2883420792393,117.58127749111176,C,9.671692600658647,C,-67.03015334425294,D,D,139.73461167359315,-200.09997858615708,D,-2.528013012470131,B,180.26020334057415,0
Mental,C,-66.64111557604893,11.387812869922453,71.91437381848121,E,-98.87105842586504,C,-14.854452709569186,A,D,211.7544045936374,49.29898093607749,C,121.86175921173785,C,79.356417842477,0
Mental,E,-98.61953375303008,-80.6370241839896,-34.89225287232408,A,-50.44991052302744,E,54.40684025679454,A,A,6.076826709852164,31.406296391462103,A,134.74393402207807,E,222.84734878469172,1
Physical,C,115.54417503970352,37.23842262929413,103.83409641129215,E,-131.52121038558482,E,-180.6274980492472,D,C,109.56859990474355,27.143504281236723,B,21.969578910854057,A,-20.600598270278958,1
Yes,D,-128.02580554283975,-87.91248027562908,215.11832774144867,B,134.6168468829603,C,74.20838885538406,E,B,-8.275120997409582,-25.002163569648022,B,127.07561576190113,C,30.222122456644566,0
Physical,B,-60.91914419683877,-88.40907318676311,14.567884418281112,A,23.119032356272047,E,58.24736768854205,C,A,87.3129959963908,46.79151141691906,E,1.9302927779704,E,10.41107603799525,0
No,B,-20.73444340618792,-61.22525735590353,-40.09811548794463,B,-80.80330916454997,E,104.30489290871773,D,B,-174.18566714527694,16.766806066376603,B,-22.757891113214974,C,-33.66305924141484,1
Mental,E,-79.05035388220347,167.3411868788699,31.710782180919654,A,-71.40871180587541,D,173.8796799884089,E,D,87.59043972437274,199.8687451860799,D,-8.433343585319678,D,35.247147133131584,0
Mental,A,-151.241154731765,24.613768613601835,15.333483939396174,E,-26.850090606631777,A,103.35208661449313,E,A,151.57707604941754,-78.83453538648885,A,11.069722709239045,E,-88.88407136702355,0
Both,E,77.47295180169634,-56.13702448831934,66.50181528007272,B,-0.6230192611504691,E,-139.81752950146492,B,E,-117.26595628724725,156.16718839513013,A,14.854306974866253,C,-24.646718613850044,1
None,C,93.35996041286361,114.09612963333204,-41.40118867350633,A,98.61061652618686,A,58.775005022564706,D,A,-15.97348037069764,34.341757847684356,D,104.45232022018354,C,-93.11097295863964,0
Mental,A,-40.33731315303996,-12.405971120979123,-92.39378012019365,B,-230.37495171489826,C,75.17145947406966,E,D,133.2717599692196,-68.41056174860553,A,26.89288259486311,C,111.9733911677939,1
No,A,44.99753361060074,-61.03268934767172,-157.28959443290728,E,44.30840681255531,B,61.28437325967484,D,B,-83.72978617233038,61.81899923294773,D,-69.28560149667838,E,-7.324116045792445,1
Physical,D,-143.91486412826387,-9.037649973311774,118.59719262071278,C,-2.017719557042667,C,-162.15650558538687,C,E,132.39979546900489,-68.78855599014088,D,55.68504394142882,C,105.29818391982518,0
Yes,A,-15.304745879275144,99.52307712558006,145.90222793940342,B,46.74692495597898,A,-58.175322670158934,C,E,-19.94985117155932,0.46030083476606265,A,80.41771010392348,D,39.0911010340821,1
Physical,C,77.1931349988735,6.28827883476321,77.39244501282644,E,-26.775907941701526,B,-7.793048896923986,A,A,-142.05243765114332,82.00519124035817,C,31.931228987580944,A,-10.87824761614275,0
Physical,B,-4.107075409486157,-100.01024570329076,6.785291630191639,D,46.9894189180991,C,54.466554208634285,E,A,1.5527835620337758,93.75906247308508,E,-18.28259209558808,C,35.843437232937276,1
None,B,-42.53135970635097,-131.77188253071512,91.64730934280865,E,-73.2287084156736,D,-105.83108423511949,A,E,-26.537281667111152,-70.16342491301538,B,-136.40174298430716,C,-2.3501918209705472,0
No,C,44.93412290219248,113.70313434901809,128.89303053354212,A,174.3936720281073,C,-49.923237257133714,B,C,37.71263896120865,-100.79536468801093,C,3.0432178684223867,C,69.12851710522587,0
Mental,E,-233.17257112567975,-53.205901037534694,-65.80198975382714,C,23.95024379523847,D,20.14935020145406,D,A,-148.6370329403965,48.273268134808255,E,52.29365551213391,C,60.634214992686495,0
Mental,D,55.52419265970996,37.151325604572214,5.243178660749118,D,58.940659459689435,C,12.924483152116586,A,A,22.45907678757626,-41.44901186145931,A,-91.07292713948834,C,-85.05216959236904,0
Physical,E,-14.69106740934584,-51.139171682526005,0.11411960847659827,B,-37.37626986583162,D,131.01431085953973,D,C,66.53087180363697,187.5967499470392,C,-8.99531986824819,C,-4.636117102941544,1
None,A,150.31863729597097,201.13482075109337,-186.28694340163813,E,-34.81454756628875,B,9.02729277845718,B,C,39.3056047750299,-176.2844007807532,B,48.642653804361125,A,21.502122081727105,1
Both,D,95.86885417682713,-16.79587521867122,-24.596008705224648,E,-87.26413551293024,E,149.09307702325972,A,D,218.9208114244686,82.3621107955341,D,-30.36645399890492,E,-11.048655236638233,0
Yes,B,30.18418852967083,81.50004941030528,-167.48334732562907,C,102.81692590764521,B,-26.574298213065305,B,E,46.481513344424016,31.188452875093063,C,-268.7899326805744,E,44.458508351161505,1
Mental,E,5.750177474493633,208.29463804357218,123.85992976275244,D,-143.70819419320958,D,91.55802957549045,A,B,-12.587676187676253,-34.86906233765641,E,-175.07332617433897,A,-74.06715923798029,0
No,E,-2.508752641028412,65.54274236683712,-111.65422658274218,E,185.14520417011897,C,124.11700623070728,B,E,-141.3699397109552,-69.85098276154264,D,72.87803079439566,A,-105.38288173372754,0
Mental,A,11.462027489949891,108.88147664175844,-7.55825074393808,B,77.53721171182964,B,41.574925771414,E,E,45.187831987074944,-50.91429913381613,B,-191.38786910850533,E,124.20436879786072,0
Both,B,221.13321303030068,-64.67510908324562,-26.70132457693766,C,-303.9423385082276,E,90.39136588298227,A,D,-87.7071071321476,-42.70589639510373,D,-22.698520015672887,D,-109.05665215924057,1
Physical,C,-85.73731759182554,73.74412039806897,60.89245920614152,E,84.1310283781624,B,-52.162939673386134,C,A,58.04726328552102,124.44439184581455,E,24.653046883688102,B,-101.19402080278583,1
Physical,A,-178.9445605906144,177.8780240288592,-15.152126023292517,B,184.66755840027602,A,180.7231194424875,E,B,-73.99243026341115,39.411215225046895,C,72.07737101275545,E,-103.40134574268475,0
Both,A,-101.83122102417516,-23.084237668320647,-111.4609335377718,E,-58.21158078713117,A,-87.73447106639452,C,D,184.76649374417607,-29.53835137076445,A,95.18565897371114,D,-259.10177283375447,1
Both,A,43.32048326676398,-89.91745740516865,60.29297656548993,B,122.2124465567713,B,21.07390932089724,A,D,20.863465572473245,-17.879076980612524,E,134.24118378137825,C,-90.72293581171608,0
No,E,-84.10913448475934,122.38798358991805,-71.78791803902502,A,204.40265661586955,C,82.77241946213876,A,E,-16.98185557511675,62.65604537192555,C,54.74049242500754,A,75.52915319048826,0
No,B,16.702534658932507,-41.56285008271666,14.341937269593833,A,81.27061276049324,C,-199.08639532640743,D,B,-59.0921340470301,-122.54996319113596,A,181.18121953218852,B,-41.783594826429365,1
No,B,-47.431896797053334,-35.60623606219971,-256.4780267134382,A,57.19818894200435,A,72.01750514146954,E,D,-101.61053070065181,-244.1926381363018,C,-63.453211167951615,A,21.44174387161165,1
Both,A,-109.94222911531699,-63.378623789365854,-38.5500441285794,C,28.416851526579745,D,27.083838347930904,C,D,-47.62854542215568,-95.55471592911165,D,202.81549214752127,C,-0.23409986169887564,0
Physical,A,34.51955155527673,119.95241835540035,110.36468518861946,C,-5.978130123604348,A,22.276723103686777,B,E,160.69703060165244,191.73080089402546,B,99.90411073867739,A,-37.2559236646761,0
None,D,-220.5728803136179,-72.9405863637631,187.24905466815935,D,-66.79479780239753,C,8.729069923488181,A,E,-41.096225064700015,36.13058066548501,E,-75.78376102480865,C,82.90783199740955,1
Both,B,65.28625274595153,108.24008952616266,-0.4362776764231826,E,-103.42474615675033,D,62.95291087491185,C,E,-5.357065676597232,12.30423973115871,D,-69.68855007304852,E,-17.033936219824866,0
None,A,135.62572150825577,157.59414498412775,18.17044457781556,A,73.90213427394774,B,17.59037740368206,A,A,-100.7849792043856,27.479011060590974,C,90.71934697542841,C,-73.86636967944038,0
Yes,E,28.907240400641747,-0.375247937106071,89.42881922728071,C,-49.47274849818582,A,94.21442431224388,B,E,111.29175093408854,69.25622164744733,A,150.6479189086613,C,193.58214769779482,1
Both,D,-14.404939513843365,6.748826201316328,-65.12612466876676,D,-195.83766567408736,E,-56.10956770045357,A,E,53.706361572675846,-61.27696960465171,B,-12.74651867900831,A,27.25876344469525,0
No,D,48.25955154621634,30.83597163675458,24.41614085436223,E,27.611071357389292,B,100.11956329031916,E,A,-26.135229830294815,153.96102311527798,E,-114.35500807789087,A,167.20827722887975,1
Mental,B,-60.27696425800109,-3.9214167639832804,40.6208724680794,C,-102.74235410228083,C,-70.33691466350867,B,B,-158.80738615331566,-36.233143695497624,B,175.0352147678258,D,45.92107489905335,0
Yes,C,174.46799192159395,-3.6357386255321944,129.2784072232383,C,-62.63886061351973,A,-66.4142390388857,E,C,22.97073143227392,-73.21873986605365,B,-102.27542806802614,A,16.381925558852036,0
No,C,63.61696937180299,-35.68671210708174,-78.05942489642771,C,81.55158920388972,B,-292.71947936462925,B,D,-30.80094491585496,-22.117171439001954,A,132.4234244464926,D,-47.606931000827906,0
No,E,26.883261309714445,-87.5945789604015,-21.649768738030396,D,105.82872838142931,D,92.48092277966428,A,E,-69.920222784259,-57.97861903604819,E,74.53775906088521,A,91.40354204938569,0
Yes,C,-45.16417322692535,43.96032159873536,323.89834740712206,E,23.828175605822782,E,63.585168873285255,B,C,159.22312434687302,11.441008439715603,E,-56.034447311679095,B,60.75314777179648,1
Yes,C,117.37463332154547,-11.245642607084081,11.623435995930912,C,-25.659954093362725,A,-98.81313534436033,C,D,-148.1246450679214,-8.034447862419539,C,48.25065184872671,D,-136.54439587734075,1
No,C,63.24742863698817,-94.33072434245317,174.2293071594424,B,-3.920373308628861,A,75.60481274800476,D,C,-244.96006078733424,62.50256506100518,D,-31.345206505105367,D,7.071296712604943,1
Both,B,87.65538245093502,-26.017693206324523,-79.74426065145227,E,83.20581763926425,C,-68.14006821088736,A,C,190.26154896628663,160.9636008299781,C,-189.01182244017235,D,-16.95280324270216,0
Physical,C,32.7531132539897,-96.24983414473184,-29.88883522112164,D,-177.62756477630057,C,205.12338572904832,A,B,-5.262141987366935,93.24136359959998,E,161.8777797453107,B,110.85219938849937,0
