Nationality,age_group,faith,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Germany,51-65,Christian,Female,B,-24.3460630272973,-140.33940113621867,C,70.4437095795259,-28.65820157794627,E,1
India,65+,Hindu,M,E,57.24491387362014,-21.286691532997473,C,-218.12915809439346,35.088367178047605,A,1
UK,51-65,Jewish,Male,A,25.690284051787966,41.41753387705546,A,48.47071882871343,35.5422940982453,E,0
UK,51-65,Hindu,F,E,-141.3741990931715,62.598599201599214,C,-67.16695055729787,-180.7102676471161,D,0
China,51-65,Hindu,Male,C,-269.50194660674487,105.3873038693699,E,-35.218848697223194,30.750110917763152,E,0
US,26-35,Jewish,Non-binary,D,85.00274012958457,-48.96303880477075,C,-16.32207118709481,-170.2638630678594,D,1
India,36-50,None,Non-binary,D,-95.13851191690766,-56.98662332397587,D,100.78331442986874,-61.02871054625329,A,1
Mexico,26-35,Jewish,M,B,-20.12762949539286,21.958817641980872,D,-0.058929921419988325,56.68868052544271,A,1
Mexico,26-35,Other,Male,B,-88.49868188133743,113.20085171115193,E,-28.527657080988295,-70.99584923920858,D,1
Brazil,36-50,Buddhist,Male,A,82.82055676433099,234.92921403318135,C,153.72888804563593,-46.711887933451784,A,0
India,26-35,Hindu,M,E,4.835401149437055,-56.974398253447234,A,76.4089328862845,-115.00001274441989,D,0
China,26-35,Christian,Other,D,8.057355476979295,100.9180893806765,C,-109.45708739952799,-170.5993551902012,B,1
UK,51-65,Muslim,Female,D,79.79544605061446,-15.727036085588148,B,-31.234915669153594,102.96591695448663,D,1
Mexico,26-35,None,F,B,-103.55708341145717,27.404056291883784,C,-194.9874678645477,-117.3976180130432,C,0
India,18-25,Other,Other,A,106.72390853212104,-105.13826984400087,B,16.79881279417864,-127.27966310166028,A,1
China,65+,Jewish,Male,A,98.7206839213409,-51.47728017035321,A,20.51719644702327,-76.06776119314075,E,1
US,26-35,Other,Male,D,-32.03764074717556,213.93712892929852,C,14.545253453275608,12.664063137418019,A,1
US,18-25,Christian,M,E,18.8776766182258,98.6778070759415,C,22.96388402758017,-147.60991386980908,B,0
US,65+,Buddhist,F,B,-51.31815953827762,90.33588461001992,A,-174.71667734577133,8.470831378024808,E,1
UK,65+,Muslim,Female,E,188.7071863229201,135.0434444086034,B,195.3877047044768,-103.36280732774905,C,0
Mexico,36-50,Other,M,A,20.47128885527804,30.631312296124413,D,-144.98919692532658,77.52842040248709,C,1
Other,51-65,None,Other,D,-98.95470266916176,95.56562227581558,A,172.45286622286267,-127.84290580042436,E,0
Brazil,36-50,Christian,Other,C,59.44541052186592,2.138419843956803,D,117.45371777755183,-175.23703758508512,E,1
Other,51-65,None,Non-binary,B,-142.82581910082035,6.709040943298865,E,62.32683340222369,23.222426267106115,B,0
China,18-25,Muslim,Non-binary,E,26.243802777413737,69.89899995475632,C,31.361574041770123,-191.89177246990695,D,0
Brazil,26-35,Muslim,F,A,38.79911566217525,-62.02091607139392,D,-90.23511620445377,22.685042155171963,A,1
US,18-25,None,Other,D,203.23867801542517,4.1551996106249645,C,-124.57841527408668,-0.47887379410594677,C,1
US,18-25,None,Male,B,73.59336334612262,-42.08470457370708,B,68.43493522148424,67.0640198158231,D,1
China,65+,Jewish,Non-binary,B,17.65762527945264,69.75210057839007,E,-95.30886668375189,-66.95746941810353,C,0
Germany,26-35,Muslim,Other,D,170.3363703292825,-37.09554110687067,A,14.324749045783742,222.05857516498972,A,0
China,26-35,None,Non-binary,A,36.88275016690463,-196.81692546611941,D,66.43831988433068,-152.4548306945076,A,1
Mexico,18-25,Christian,M,D,142.91565385997825,-193.81142196039096,C,23.0631591548393,-90.79637518837416,D,1
US,65+,Jewish,M,B,-3.787351519151633,-76.62922796889762,C,-141.25433590155788,97.33621449818939,B,1
UK,18-25,None,Male,A,-174.87394733695848,-179.9214176333941,D,-2.4369533316949594,-13.513016646403042,A,0
US,26-35,Buddhist,Other,B,65.8096917099878,-95.74864036963783,C,-79.56952484462391,57.50903013677225,E,1
India,51-65,Jewish,F,A,3.032889991495917,-0.27614742852194785,D,130.95728290524005,169.00621146731442,D,0
Brazil,18-25,Muslim,Female,B,-110.76345941895505,38.11240787462544,D,-44.98157084544033,-94.81404710893968,E,1
US,51-65,Muslim,Other,E,88.78878069002994,40.21766228638338,B,15.987041836310222,-30.725063240489845,C,0
UK,65+,Jewish,Other,B,16.903615244076732,78.28556553450964,E,32.85209986281515,-15.160491702139028,C,1
Brazil,18-25,Hindu,M,E,82.8825809140169,-25.112862059440594,B,-37.52231387470622,-63.964512600518454,E,1
China,18-25,Hindu,Male,E,-3.1041770690719224,-43.88018819980826,E,-181.40341405206559,1.398380948800028,B,1
Mexico,51-65,Other,M,E,53.757323490204655,-148.33533428589323,E,7.145145206935304,114.62212044322806,B,1
US,65+,Jewish,Non-binary,D,22.924655499648484,-216.06948564338433,A,112.42746172968792,114.47596548863983,B,0
Germany,26-35,Hindu,F,C,72.10340256634346,-121.49081822618516,E,73.08132257638266,135.5298907480709,E,1
UK,36-50,None,Female,D,181.24826455340596,15.444433411236075,A,79.74919852850346,58.75697043008509,D,1
UK,65+,None,Female,D,-103.92370465701495,39.46347605675444,E,-30.483069206870482,-67.03595170252481,A,1
Mexico,51-65,Muslim,Female,E,-85.5614275819569,167.25846823833444,C,-61.202040636295905,189.7261187513665,E,0
UK,26-35,Muslim,Female,B,-171.42869488944226,-126.10992253413464,D,25.51965935708938,80.94816253649965,B,1
Brazil,36-50,Other,F,C,84.56211384520762,-50.45401149397295,D,-99.04903836881427,-8.226781579701537,C,0
US,18-25,Muslim,Non-binary,A,-100.73084058309367,-2.433261847287015,D,-95.56228013856716,-123.17812917828394,E,1
Other,51-65,None,Female,E,-74.0968557417761,100.06681387974248,A,29.903533807183035,43.21665729856413,B,1
Germany,65+,Christian,M,A,-94.72664688900458,-15.904980510113253,C,6.1646652385514695,-96.38391635237333,C,1
UK,65+,Hindu,Male,A,60.626032696773414,15.134195955546392,C,-61.57708608038669,66.13954981350071,A,1
Mexico,65+,Buddhist,F,C,-228.8163957228619,97.2564342189563,B,123.50033387207647,14.682011368942275,D,1
US,51-65,Muslim,Non-binary,E,20.573103493595717,92.29876431044283,C,42.03591079130719,99.22971579987257,A,0
Other,36-50,Muslim,Female,E,19.790022149885193,50.9778858032908,A,-93.1608720088424,59.71000710470861,D,1
India,36-50,Buddhist,Other,C,21.9598890514321,196.96052042519193,E,18.28120144171372,46.270053086453565,C,0
China,36-50,Christian,Non-binary,D,42.47126216121103,0.3719140906821162,C,38.06983174016734,142.2070402550449,D,0
Brazil,26-35,None,Other,E,61.172832771667395,-82.99962662117738,C,-17.627128310320348,-229.15598491615788,E,0
India,65+,Buddhist,M,E,154.4925356316573,-49.392766528200546,A,27.868815485337656,23.86915099296959,D,0
Germany,65+,None,M,A,227.11991248145637,-0.32892911170568484,E,-45.9913632929608,-114.03552915197022,C,0
US,26-35,Muslim,Other,D,-64.58541073216007,58.52696722981972,A,177.440728531091,-42.81665404920466,C,1
UK,26-35,Muslim,Non-binary,B,31.624348898741662,31.255955557507946,C,137.14679164173629,2.481877006754901,C,1
China,18-25,Hindu,M,C,59.241905799198115,221.5040033104243,D,72.59472232329969,-46.82263845425943,A,1
US,65+,Hindu,M,A,91.47029171240209,16.014979568808954,D,36.17504333373094,-46.4811721139369,B,0
Germany,36-50,Other,M,D,77.7428866064944,68.65775590263041,C,-40.81457101571051,-162.29895103830424,C,0
India,36-50,Christian,Other,A,140.7094207781436,7.942691473712567,B,-140.65965812014292,-144.66776433592977,D,0
Other,26-35,Christian,F,B,-183.55275484812967,-16.336487222858594,C,15.627693842816972,-108.0675448466342,A,1
Mexico,51-65,Hindu,Male,C,82.48840202894759,89.29525055734908,A,13.565846786312546,75.01444304103431,D,1
Mexico,26-35,Jewish,Non-binary,C,-229.5862702137003,-71.40118359504977,A,109.32182387995273,-203.92768431712346,A,1
Germany,18-25,Muslim,Female,D,41.303598851865154,154.54354634688627,B,55.492259733852315,132.9450708962532,D,1
UK,51-65,Hindu,Non-binary,E,19.27264912664191,12.489351912322064,A,-150.38251696040652,103.53740787920636,B,0
US,18-25,Jewish,Male,D,97.8522180063077,-22.530319848240225,B,53.857010645583884,-97.05149592462472,B,0
UK,51-65,Muslim,M,C,119.06628321111532,80.32778172872762,C,-54.44343024786193,116.26811653692451,C,1
China,51-65,Other,Other,D,118.13108762262436,-116.18276186038435,A,24.02696757077866,-43.38417289874662,C,0
Mexico,36-50,Other,Non-binary,A,61.83221787943365,79.31103423191934,C,136.7522285856736,-160.08906893643646,A,0
UK,51-65,Muslim,Female,E,17.389234393970376,-154.34048607408525,D,-123.41110434684197,-67.42544474275967,D,0
Germany,51-65,Buddhist,M,B,-128.57946207090765,1.2330373397395435,B,-136.2913196070849,-94.85544249712748,E,0
Brazil,18-25,Hindu,Other,A,-56.905244266205955,257.1875961000949,E,101.95529676514923,-173.21857345481018,D,0
US,36-50,None,Female,E,-44.56144337191591,161.72289153193847,C,61.522022672602795,107.72164358466657,D,1
China,18-25,None,F,D,77.04449899580658,29.810344204804977,A,127.98155900118306,-32.92080850277923,E,0
Other,51-65,Buddhist,Female,E,-32.81721905467533,3.463493204423639,C,-192.64243758466978,-47.34262132674164,C,0
UK,65+,None,Other,E,-33.15553468184337,80.17183821600933,B,-148.0220188467803,157.20010547803668,A,1
Brazil,18-25,Other,Non-binary,C,-104.28375893038731,-48.85969195776124,E,185.9948388126497,81.76706421845478,D,1
China,26-35,Muslim,Other,E,-64.90653624333463,-2.467982408252285,E,115.80070471353127,188.2659864742727,E,1
UK,65+,None,Other,C,-127.52508576574719,-130.1574353811051,E,-16.411613999682682,19.65163069842967,E,0
Germany,18-25,Jewish,M,E,192.6980733662991,45.353846005478836,A,-297.7691024101064,-27.755904490481754,B,0
Brazil,65+,Christian,Non-binary,B,29.567466153148093,187.0366053416547,B,-35.13424787534428,-153.466572823777,B,1
Brazil,51-65,Hindu,Other,E,-28.46308551369539,27.719148740768684,A,229.13510732037216,107.8666744378472,D,0
UK,51-65,Hindu,F,C,69.4167724051665,-148.96908792097952,A,10.018215027582706,-4.604949777839241,E,0
China,51-65,Buddhist,Female,B,121.55099603230084,26.284451949569377,E,-56.23700631298815,204.87696603223475,B,1
Germany,18-25,Jewish,Non-binary,D,6.076019317551252,-53.864371483911356,A,-200.28955306997625,-29.02056539646878,E,1
UK,36-50,Hindu,Male,B,-149.8896532914919,-30.92797373862125,E,31.60723987687868,-170.98990679380103,C,1
US,36-50,Buddhist,M,B,117.43289013135174,20.070451205097893,E,-129.21476423068523,306.8815959832342,C,1
Germany,26-35,Other,Other,B,-38.88879749566844,-49.972906018761876,D,-46.350634871336204,-4.074324957921496,C,1
US,18-25,None,F,B,-97.0305169972754,4.12988057367449,D,16.16031833528324,-43.83616780316685,A,0
China,18-25,Christian,Female,B,-120.20348329823906,-2.7104955971170237,D,6.014398873324673,-85.98336441615619,C,0
Other,26-35,None,F,A,-16.134166765444537,-13.549733416737231,B,-14.921108867010812,84.48804708768468,C,0
Germany,51-65,Hindu,F,C,-134.1582928909196,16.42661294744068,B,16.230856926224554,-113.11725924913942,D,0
China,36-50,None,Other,C,-40.96086405355996,-114.48338943625762,D,-42.47904382256144,-270.29246301236685,E,0
Mexico,51-65,Jewish,Female,B,14.636782976019244,-161.68996318476718,A,-203.5424493390717,2.435810124844403,A,1
Brazil,36-50,Other,Female,B,-20.882753031242842,-156.67086934619817,E,66.76278123482386,-69.32135998057176,C,0
Other,65+,None,Male,C,-208.91081186303205,-165.72959135866589,C,41.53600497007683,-37.44436710120209,A,0
India,51-65,Jewish,Male,B,105.07627288165078,-151.06107343422715,A,56.82999059536369,115.72829463711317,A,0
Germany,36-50,Buddhist,F,E,196.3118940478965,60.24297197233317,A,-69.63227666506917,-66.77839447629128,C,1
UK,65+,Buddhist,Male,E,-130.3700536146963,-54.19485341332159,A,31.28474609326149,-132.14006228987597,A,1
China,18-25,Other,Female,B,3.0412165864972542,-239.07007274186145,C,-177.48542223545215,89.91211350882871,B,1
UK,65+,Muslim,Other,E,78.30584107165713,-162.1916103425104,C,6.089173643905598,-33.5468247875072,E,0
Brazil,51-65,Muslim,M,E,-41.04023200119531,31.21466345527384,C,52.47163992856376,-126.05774719592185,D,0
Mexico,51-65,Hindu,Female,D,59.764978284438676,29.796241384005313,E,124.13870128030113,28.940645415118993,C,0
Mexico,18-25,Buddhist,M,C,-113.20600160721206,-81.10047559803655,E,-26.924972061326276,3.711459990943496,D,1
Germany,51-65,Hindu,M,C,143.3880950200589,-278.1907884655836,D,26.491131123694974,-85.40399581470075,B,1
Other,51-65,Other,Non-binary,E,-48.858850929947494,117.20192611041614,C,36.04633847499917,-77.22028105157308,C,1
Mexico,36-50,Christian,M,E,22.669130062214784,-69.33734678342915,C,-82.25944931868054,-67.22579327384082,E,1
Brazil,36-50,None,Male,C,-67.24098411476724,-107.33019907868267,C,75.76110830346877,-10.21607295446201,A,1
UK,26-35,Hindu,Male,E,-182.32409816152685,11.522960322735011,A,80.92573523982828,-76.49848875433099,B,1
Brazil,65+,Muslim,F,E,32.59626946698668,-72.17299136121024,D,-14.046610525039357,24.054766447736156,A,0
India,65+,Jewish,M,D,-174.72940158857412,38.880680388059595,A,147.42797853944214,10.153158235752112,A,1
UK,65+,Muslim,Other,B,102.53967639513688,-0.33506599222742695,C,-29.200758081534183,-79.61637385911753,C,0
Mexico,65+,Other,F,D,171.45055794450442,67.64189984419927,A,4.588862749238251,-33.04273374624582,C,1
China,18-25,Jewish,Male,A,20.280431410332696,-167.41520281401324,D,-78.98942643089967,104.95211020977573,D,1
China,36-50,Other,M,A,-119.04676773892659,118.29498575255586,D,-28.914391981716197,-136.41988761607072,D,1
India,36-50,Buddhist,M,B,-77.42224601938642,-40.09661480745661,B,76.78013087637248,-41.93235160421234,A,1
Mexico,26-35,Jewish,M,A,22.85537576241409,87.05186460236207,E,-145.03556676528672,-93.59120081562449,E,1
UK,18-25,Hindu,Male,D,-99.12696278608072,-36.6328619929379,D,-46.384621566506205,26.086606621600783,C,0
China,18-25,Muslim,Non-binary,D,-65.03308294486355,45.787033327529905,D,-59.44662496184986,-116.19224432937058,C,1
China,51-65,Muslim,F,A,62.949667308558055,153.6600346748732,C,-74.99738603691726,-26.505346330876918,C,1
Mexico,51-65,Muslim,Male,E,-28.501214317915814,-74.69242786723122,D,69.40788502113038,61.22532960369176,B,1
India,18-25,Hindu,F,A,48.50390042989237,-37.07162401789008,D,-2.085951104763074,-156.35089711996977,B,0
Mexico,26-35,Buddhist,Other,A,-264.923195190215,-3.068455497404388,D,-14.74706691349599,-104.7133457340197,C,1
Brazil,26-35,Muslim,Non-binary,E,-5.6747076973885715,-31.59895582538012,A,30.047118492212494,-9.825314298531223,A,1
Germany,65+,Muslim,M,C,24.236685963630805,-54.607538791435985,B,-262.4649015061834,35.05206337402681,B,1
India,18-25,Hindu,M,A,13.706691842073097,-63.739376867506046,B,29.27387352789459,-2.390135279753568,B,1
China,18-25,Christian,M,E,97.0393879615422,-203.069682769213,B,162.789045390134,-47.26425862097362,C,1
US,51-65,Other,Non-binary,D,117.59140338895646,98.82615591071252,D,-178.5605544448234,63.061118652566236,E,0
UK,26-35,Hindu,Female,B,-38.04142481407482,-25.079843141103957,B,-30.094510150107485,-1.399204745669946,C,1
Germany,18-25,Christian,Female,D,-47.84738467681134,-160.78933141131967,C,113.37604734375188,6.577176064760912,D,1
Brazil,18-25,None,M,E,74.90451857111091,24.507599297615627,C,-102.91534545814918,175.94282008091986,B,1
Other,26-35,Buddhist,Male,E,83.57110045861478,144.34855545141113,B,-156.28086160059632,-4.3674523816145445,D,0
China,51-65,Buddhist,Non-binary,D,221.18413410682706,42.670140532602666,D,-5.957860637500444,-100.4793281512659,E,0
China,26-35,Jewish,Other,E,-98.666572595795,26.297869590515223,E,23.53406849031522,39.08643780086049,E,0
Germany,18-25,Muslim,Male,A,-40.09638284193864,-31.851360598009315,D,143.06855835563428,-230.80938469950695,C,1
Other,65+,Christian,M,B,-67.99662165162678,-104.64762739363216,B,40.828230318981284,-122.4869748832955,A,0
Mexico,65+,Christian,M,D,34.778723093268404,15.866949979139635,E,-154.2458954286539,103.37431604783929,B,0
China,18-25,Jewish,M,E,-66.9752610305137,-23.00718932695012,E,-181.10977633355157,-2.119946269357025,D,1
Mexico,26-35,None,Non-binary,B,-9.906200187489796,-52.46764097050297,E,13.314172685698871,-17.018320161493115,A,0
Other,65+,None,Male,D,14.040674931283034,-213.44702271421795,B,-18.41675170273025,115.33297701358474,C,1
Brazil,18-25,Hindu,M,C,78.88185949993039,-150.37275510844168,C,14.34356097327295,-135.62655870082256,B,1
India,51-65,None,Female,B,-1.1368900946726683,-9.0820427033093,E,17.43061240831851,170.13948456072507,E,1
UK,36-50,Hindu,Other,A,-48.47205239190066,79.91809826367431,D,-125.3912024521419,79.53677066945328,A,0
Germany,26-35,Other,M,C,-144.9118641103597,16.50057339029065,E,-262.832853090326,205.9835668311789,C,0
Brazil,18-25,Hindu,Non-binary,A,-188.45262390139072,0.9282294515062963,C,68.24594884549941,121.7296193969871,B,1
Germany,65+,Muslim,F,B,147.4534389414351,-100.62691074651364,B,17.944424995012685,-128.72126508796697,B,0
India,51-65,Muslim,Non-binary,B,-308.85475447230885,-169.5883536877125,E,-132.80459783781043,39.3474525072375,D,0
Mexico,36-50,Jewish,Non-binary,A,157.99399252134256,24.849187333786457,B,-4.8450960836337,-23.873401755949544,E,0
Mexico,51-65,None,Male,D,49.47743452257537,165.4059741973334,E,11.652739301330158,232.67022956451154,C,0
Other,26-35,Christian,F,B,-42.864847544783714,-107.44030590014798,B,-9.16593051962231,7.036233686829378,C,0
China,18-25,Hindu,Male,E,109.19703739719746,15.460627264446908,B,-36.60506153645069,5.549192292106704,B,1
Mexico,18-25,Other,Female,D,34.25135163934295,-186.23350219164146,D,-78.69386466443386,75.69720053824483,E,1
China,65+,None,Male,D,-17.394278784338553,17.70216853973832,C,-160.6381805886947,-73.93734542676978,C,0
Germany,36-50,Jewish,Female,B,-101.26618384014535,104.50917139839969,B,-62.736023386976,47.73821169567171,E,1
India,36-50,None,Female,E,-128.92439840628387,-13.66303308533379,E,43.74491360064792,46.92566391486694,C,1
Germany,65+,Christian,Other,C,-111.73069228739337,33.38552512583334,E,-163.05145741041082,31.762284380939317,B,0
India,65+,Hindu,Non-binary,D,-28.073927801298915,62.89131895459932,B,-89.1654701787311,33.35852258320907,A,1
UK,18-25,None,Other,C,-120.44715596206991,-189.09321842751135,D,-103.18777078513901,182.77491608367234,B,1
Brazil,36-50,Hindu,Non-binary,A,-120.75396693937728,17.378882494756464,B,105.40274672364075,0.5822263580312719,C,0
Other,36-50,Buddhist,Male,A,73.51129357552418,38.80261892781524,C,33.744417153883646,-284.0485167351041,C,1
Other,65+,Hindu,Non-binary,B,94.67058088417673,1.9617140941348699,D,-27.981669971805555,100.56511449752796,D,1
UK,26-35,Hindu,M,B,-102.2350564055153,-124.42045235366106,C,119.4574404010605,-43.283507396534084,A,1
US,26-35,Jewish,Non-binary,B,-71.73809092057051,-56.041486157054564,B,-35.26837603225012,58.304444542538725,D,1
Other,26-35,Jewish,M,A,-46.15473753384869,78.22773869918545,D,-89.21121636842284,-30.42031849696339,B,0
India,65+,Buddhist,Other,C,48.01943947853882,-31.91232712249693,A,56.0472589477911,2.785799412644269,E,1
US,26-35,Hindu,F,D,158.32849949529543,-105.28433515315388,B,-90.5062200123909,195.55198441918705,E,0
US,18-25,Christian,Other,A,24.09105335069259,-37.55183752408573,B,-91.80724801084774,5.912822967126561,C,0
