Disability,birth_year,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
No,88,Heterosexual,79.28658361667979,E,-14.872254101695534,58.61708246854312,4.672061026221776,-229.17123102041805,E,B,A,B,D,87.71934732485437,50.97650382514903,-19.399160702838707,-6.46614573098289,23.982564770200884,B,-123.90267836722946,0
Both,42,Other,222.37058116586786,A,-113.4136923220757,-2.521458777577384,50.820595669546144,-104.2055754238191,E,A,B,E,C,-86.41087971262672,48.990957095219514,-65.58796609897283,142.2547267353036,-46.70472108028947,C,1.182198062622284,0
Mental,53,Bisexual,91.3468514184158,E,-19.80809633613479,-136.2905184793724,-108.32126058375131,14.323059613387201,E,C,D,B,D,-33.09479296065825,0.9830244313186918,20.93318063506216,-74.80353240804986,-58.93439307010965,B,-7.456066184293338,0
No,90,Homosexual,254.73957236740006,D,67.63316653938932,84.10306660794255,102.48663592077583,-51.06849406290323,D,A,A,A,E,-280.31559187195916,41.61910455916935,134.51984673306308,-119.64323915384315,-178.6019361455086,A,-40.01027415886177,0
Yes,74,Homosexual,80.61353973870263,A,180.17345964364617,-212.09651231676028,-7.6151718019436485,-20.880391216384712,A,E,B,A,E,-113.88881918270921,-220.30564529338514,131.74780515355343,-97.35561143634496,-72.22108319647337,B,-116.90955208805778,0
Yes,73,Other,-23.142285191370352,C,159.46583555890516,121.51107570037215,121.52877403550441,-57.78636334279105,D,C,E,D,B,-154.67010665802255,-118.65205640365535,-233.35640332379825,-68.95143666943848,29.807500474185154,C,-85.17203428058784,0
Mental,93,Bisexual,27.588869324656546,A,-99.96268167362194,104.13099238554729,164.49989650213362,-18.073279452663453,C,D,A,C,E,-44.014867661416815,-125.85406251582036,54.076183656335374,-24.028429699566747,53.339748532630736,D,79.83417085569572,1
Physical,96,Homosexual,-87.17855252892741,A,115.91948370065172,-78.63021201692261,-2.3845806421183258,-87.54119234381669,A,A,E,D,E,-3.803872002126284,-37.23347578961006,44.38989133978553,84.63539361765304,101.95744586017577,A,110.9423509579655,0
None,73,Heterosexual,-87.95102110901904,C,-75.81815318730689,-95.45072089756891,100.49867777123565,-59.751672938363896,E,C,A,D,C,101.46595788191965,-4.643883533230088,13.671410271872952,67.32659457307894,4.95383656085851,A,-24.816867195838594,0
Mental,20,Other,-59.19727354781319,C,-23.29065069286365,40.571062368695394,28.44527794291305,33.16094016493614,C,A,E,B,E,-125.57497325966611,-25.275497633882832,-131.5741075185693,67.80935501336478,27.32201761515636,B,77.18344123627247,0
Both,71,Other,-14.490901189369271,E,-156.32353489489853,-20.513165294637297,-149.98481316833275,-58.78066336537179,A,B,A,B,B,53.711251539709046,18.76510591714431,-147.08352814693527,-96.5474394140911,144.353305296548,E,5.0678015474158125,1
Mental,64,Other,-27.51707300786133,D,-103.47193264837655,-30.19143327621504,189.2679099509218,-48.18824475841548,B,A,C,C,B,16.573984926409167,-27.192913018268783,17.639452597145215,70.09386596768017,-112.96319213863246,B,-104.8144417828314,0
No,87,Heterosexual,65.40744092539641,B,-139.26889971191756,174.15693774655833,4.3370747233199305,30.12662231258278,A,E,A,C,B,-13.127529258316931,-48.83500280071536,-44.03047458793163,242.24554767556867,219.79904668725078,E,-224.88182786000647,1
Yes,39,Homosexual,260.4998500711657,A,-132.10696870553343,157.15888013396344,203.0356999266179,107.8955344076415,C,B,D,C,D,69.27644028613267,11.561717082115942,-33.23140817489766,67.89912762111395,50.92370819648706,B,60.442293311224425,0
Yes,54,Heterosexual,-190.2200302506482,E,66.6700866208863,12.114494819244912,47.69351565357036,-154.5053099987054,B,B,A,A,B,53.16386445902994,-46.382336853642734,-64.51983180520874,57.2526046693407,-1.9990612789669797,E,-2.6997337197752653,1
None,34,Heterosexual,-89.20513450442019,A,-145.38458023300163,19.191320140965992,-57.11074980437035,107.3712186312503,A,D,A,D,E,-141.25244282995192,-117.67666942690703,-32.498961126682694,84.6771833178363,72.21825646224073,E,-98.41836782081313,1
Physical,77,Bisexual,-213.52863016701846,C,-51.27707285732876,-83.59235602402627,81.69176849360568,-28.20384458385479,C,B,E,C,E,93.48068354036788,-67.81676057198985,-55.865998087451096,100.68509872621078,76.19194532354994,A,-20.32879827466821,0
Yes,91,Other,-58.19311489590721,A,122.58270855854893,94.35838921798435,-173.83694726427012,-159.1948937458784,B,D,E,A,C,0.772302848571575,35.96917709182914,187.10476244091342,133.45587441810224,-39.99680884095004,D,3.144408614384521,1
Yes,71,Homosexual,-130.35970799410075,B,152.1901591105997,-105.08834488700656,162.14912035900795,8.527202382963537,A,E,C,A,E,60.974373040037136,32.454804160996986,35.61260302786869,1.2965120663216452,135.5910727536033,B,-54.51392006964664,1
Yes,30,Bisexual,-192.3850834535869,E,1.9246121959319615,-113.02031304600035,-19.754897499773772,34.62869775452734,D,D,C,A,B,95.02403268073618,-52.133707612544,-41.272859627978804,-37.385026010136194,11.93916141944376,D,-63.32160920778357,1
None,82,Heterosexual,-225.31177450229563,C,0.19017678125539886,104.63066089325015,39.367984484596946,9.837787361916078,C,D,A,C,A,-54.83560910287552,114.10875971595706,-3.2856890033183794,38.755485963011324,123.25445647829159,B,81.19247291164722,1
None,69,Homosexual,70.57442376843518,C,21.518757479410638,-196.48639201921995,-107.59796169142226,-71.20877763698562,D,E,D,A,A,-70.75697361512329,-178.50882209367293,31.60861305195085,164.49294287960842,197.87300862772602,B,-65.45124931678801,1
Physical,26,Other,-27.34032332919483,B,15.769380041903098,25.496952954987762,-156.246789164944,1.3624826083448276,B,A,A,E,B,87.77109100658764,-31.47227288306175,76.18364115416443,81.74546470682598,153.08427654790097,E,177.00924897631205,1
Physical,81,Other,71.38144173274048,E,143.04043229132137,-136.91165101139916,-138.28843001691075,-116.25704921447092,B,A,A,E,B,175.48214988771113,70.58292946224539,94.66781087842674,63.98720827116787,34.442359029121114,E,-121.7635256822376,0
Both,29,Bisexual,-97.8997035273756,C,104.68144313347163,117.77795732734053,39.78694053359399,-129.97610518924083,D,C,D,C,C,-23.005036507158007,33.712637716970505,104.87869198351922,-81.00017661566133,-36.842673761992494,B,-9.322096186633859,0
None,66,Homosexual,-167.41059449863548,B,55.57271460875857,-54.12666081122358,-48.667363406577756,73.04558581050345,E,D,B,C,D,-122.18671228035988,98.55152320865336,77.49486237977786,23.97434431282256,-45.07966890237891,A,131.27936299110033,0
Mental,84,Bisexual,157.63006703974904,C,91.09033058681732,89.0917901551239,-93.11891322778449,12.935110725742666,A,B,D,E,C,63.44621468929771,53.82492349865564,-1.410291078523452,4.139489498642385,-102.51916081807713,E,107.98450620787928,1
None,29,Other,-2.3447981417673036,E,-50.96096342234537,-73.64803954110586,26.476744361256095,53.91147670891897,E,E,C,A,A,33.82424278145086,-36.57748627105164,-71.39975262502789,-86.89962133581042,136.60202705667504,D,-70.404814036123,0
None,76,Other,16.33428835898973,B,46.144935523725884,89.8769862836468,64.71730875148673,-103.13550443831872,E,B,C,C,B,-18.657603979262568,1.83035349301748,138.65883460263314,39.98532774406962,-38.756928780153764,D,28.229761624660277,0
Both,98,Bisexual,21.576092408613658,D,-87.06046473639086,117.62983392929323,245.85958707205066,-13.924195136493294,E,E,C,E,D,-22.556309174740363,-95.9283898613867,19.73818769097018,104.87398995473218,-1.0298324033395054,A,-120.49163287223918,1
Mental,62,Homosexual,19.170594905593973,A,120.92496975073792,-22.355383354601646,-81.10726584381129,70.90957442452554,B,E,D,E,D,24.22083406455672,-185.0478457179299,-92.14781928160728,157.56860637239814,-42.34063261949099,D,-53.82910191427123,1
Mental,65,Bisexual,-67.19479500537552,D,87.28901439460319,-109.42631236514066,30.956923952298286,-16.705294175743965,B,D,D,B,E,27.83832317619796,-38.037735106051784,44.056691556355624,-71.02577514695392,-147.30219722372314,D,77.6858845380836,1
Both,99,Bisexual,236.01111510855435,C,-11.967985077332028,27.244726563576275,94.05390777374998,95.3680973063935,E,E,D,D,E,48.52059209475217,-72.89525987370985,30.25416374661146,-157.06775027325273,115.43251878461074,D,143.14541008445866,1
Both,81,Other,94.07541868731563,A,-135.0630183972258,-115.83497336190692,113.4334497813291,9.671382448126344,C,D,E,A,B,113.28019407879867,-86.41978419033619,-40.47516003342602,32.77705947028187,-33.50240300848048,D,-28.798525097025333,0
Yes,48,Bisexual,-42.107381475355865,D,29.518566627121174,-74.43086815055163,-5.549888422494717,-75.64133547445905,D,A,B,E,A,-79.78535881349423,-138.30104027102234,-44.17733484282041,118.8579446964134,-161.54030042457651,B,-6.047576953875973,0
Yes,48,Other,63.71021423320349,E,15.642832512304953,23.17355216752322,-61.50310463942894,96.07466612628922,B,E,D,A,C,10.283377990569207,-161.5635266411982,-78.3434797511223,79.97133942724635,1.4851498868588604,E,85.18647061047248,1
Physical,34,Heterosexual,251.20920876640324,C,206.65692179071732,-120.38516516328556,102.31416434799898,-10.738304297347568,C,B,D,C,C,-136.6473783821015,-29.22966609554195,117.90392662788467,88.13818488022646,43.509993775354985,C,-49.53801631066052,0
Yes,65,Homosexual,27.779316516882428,E,131.72273027110836,-43.437852528202114,124.90047378343243,-209.41384053704138,E,E,E,B,A,23.079224128200245,78.27130321339367,-39.19896552178363,-121.68811103134243,-90.17430241076731,E,80.02029164307865,0
Physical,26,Homosexual,-114.76830538448364,E,27.499122251660417,26.059928249827795,86.07111327808124,83.48984234777411,C,B,A,B,D,-13.67062849932349,36.761141041084755,39.00224693223931,50.858992902241354,-74.70753473414064,C,-84.97720803580285,0
Physical,49,Homosexual,-103.43000349681705,E,-153.25416481414322,-4.963649968129912,-179.39461871949229,-37.979425976795824,B,B,D,C,B,142.15458517478362,155.72734056876206,142.88653366029703,1.5218272883883823,34.78213992311698,C,204.38754973641932,0
Both,37,Heterosexual,68.1746449811627,A,-134.09652034411155,-61.9680237169688,-56.7986797864848,-61.46107755808068,C,D,D,C,D,219.10068634102578,-76.9605111211566,-86.13892813862802,-1.210884001325852,-14.318006443894324,E,184.07783579291768,1
Physical,84,Heterosexual,2.2160503427172955,E,21.562923398933982,212.537550093212,-0.778321497187813,8.818725810871117,C,A,A,E,E,8.649283366351314,-14.787682721267467,-1.8420531630237091,113.34168675331297,-27.39619210179653,D,98.32134616372072,0
None,44,Heterosexual,90.49256187700155,B,73.88884723334395,-58.70778535830855,-101.06657051056148,-7.444999432800876,B,A,E,D,D,96.51168123869208,-25.09707252386586,126.94755019583195,41.48847191121246,184.08718503008453,E,72.09218948329067,0
Both,42,Other,6.092836434561468,A,11.433535336637735,-44.52928856272864,-221.00688658608166,0.639861246108444,C,C,B,B,B,14.172023592640048,109.20049668696518,38.168103870409944,-163.3116269283111,8.900320333061323,B,-30.46163967896417,0
None,36,Other,-37.82995895648484,C,-36.710165674859894,160.11374493471274,-129.55974406563863,15.255140592400798,B,B,A,A,A,165.92463826329214,17.02255847148192,-187.91086431416068,85.71512412369013,-89.07343062239744,E,21.75554649600969,1
No,45,Bisexual,-46.55778408034167,A,-126.38996717265512,99.76027943534358,-206.06439350539637,-83.51162355617036,E,D,A,C,C,-48.16647382931421,-58.368128606937,-99.52642013900365,-33.55119460329254,-97.9549885771253,E,-52.10016501584111,1
None,55,Other,12.81130304206036,D,-69.87910319716299,148.40516611498143,60.04905286574322,-18.299832483917093,A,E,B,B,B,8.066739879147669,-67.75045244788474,-205.76234275721612,-29.260984679816094,-4.159909687767055,D,102.0980358450008,1
None,75,Bisexual,-47.45618674637036,A,-84.37041519842003,-2.2561786564113544,50.00048662251717,-33.71163313186296,B,D,B,A,B,-30.740237632626755,-77.63451857826476,28.23995479955289,48.29382311659394,-3.7509029599367043,E,-85.79859074558661,0
Mental,50,Homosexual,48.4818682247138,D,111.05105102209313,-108.94280416664253,161.6782820165198,160.51672175326848,A,D,C,D,A,128.17182754202062,-300.051672947469,-114.03954005430126,-19.32461833231897,-84.7867641927656,A,161.1239058414486,1
No,97,Homosexual,-55.983858868921075,B,-9.100881367701065,-79.30235938897621,79.94429084931572,124.07019518906696,B,B,E,A,A,-113.5147447670074,-203.55863620834117,75.18298398960953,15.2516436376255,-66.79824590378203,C,105.71932432852749,1
No,54,Heterosexual,-138.62671362097473,B,-141.20259802542358,-71.20530034016016,19.915827152369374,74.77627439268892,B,D,D,B,E,170.66810798899616,-73.78876190868631,46.55526774973306,-54.669408888771066,-94.89669789545468,D,86.64665175392557,1
Yes,95,Homosexual,72.0800721858791,D,30.808638848173786,-209.14165820135327,178.4675506938452,37.02537965573303,B,A,E,D,B,40.879020016489505,-131.86899735587312,83.60361593989852,221.58656639602987,-28.3486435129256,A,36.06763906923881,0
None,20,Bisexual,81.77884903295643,C,97.99020827497638,124.28896200586597,-148.62332166180784,67.0174882638794,C,D,E,E,B,184.45826173182965,37.194643516900825,-16.099215026583483,-65.1880404632783,118.1370418485979,D,-3.8403717585856674,1
Yes,87,Heterosexual,0.6764531504945543,A,22.93052872921497,157.93505472490608,-4.345899953262903,62.23179759300449,E,D,D,E,E,-25.495191790150884,207.33352869239573,29.5707122498428,44.55124203884277,197.5040817679202,B,-112.31516795422844,1
Yes,98,Other,14.345291233284907,E,-91.77637861586904,130.70747243487656,-31.561085323275606,-49.715060993619964,B,B,C,A,C,-63.89127957102026,-14.42287800578314,-23.471751257647515,-55.46046295137765,72.12527302798144,A,-130.29803988510707,0
Mental,46,Heterosexual,-63.61986976619257,D,-88.20201451979254,67.24050554172196,-35.33562003640818,170.75103639883292,B,D,C,D,C,-112.21436888808407,-101.56982020974255,-117.54833422901328,-68.80199958606977,-7.349156050482833,C,-34.670651547546946,1
No,60,Homosexual,234.01371763583373,C,-77.55674227566868,5.300616748808557,171.01874144741714,26.75264247637778,E,B,E,A,B,-64.73709082090959,-12.464005722592555,70.79039825623364,41.80303421349195,118.6069025370208,C,68.10258309396951,1
Yes,28,Homosexual,131.00191863431013,A,13.03452858089543,36.09153589886933,133.94477375194614,-36.755087073489335,B,C,C,D,A,-41.36066094380747,185.9864874487706,-214.34433729252635,-187.03516077562574,-20.339665026614348,C,-57.1816210513367,0
Yes,64,Heterosexual,-39.40766845438421,A,63.68781312018569,122.31437310015724,197.3704551038125,-12.142616207786123,C,D,C,B,E,38.54502784216488,65.3758462259459,89.85952405448757,-24.50171155344346,21.239115558732593,E,31.304194762790473,0
Yes,24,Bisexual,179.56862206547171,D,-140.9047539853455,7.225801664829996,-17.669082218874614,-177.39003573544892,C,E,C,C,D,136.85056586287237,22.06435723122704,52.60982405066712,-143.33293217728135,-106.95018165427416,A,-100.87451969324891,1
Mental,38,Heterosexual,-41.21538354550527,A,39.48496566407983,-228.44910169324478,1.814151601752077,-129.31936298069908,B,C,A,E,D,-50.437594393799856,-114.64288973068348,-103.34054348981809,-35.202428325823746,147.22585585082223,C,198.8203189936397,1
None,23,Heterosexual,-79.5613616100029,B,-40.46831906115176,170.94866598663302,169.67024747280757,-19.96996928455314,D,A,A,E,A,-16.37496207580847,-162.3889968135948,5.2257631174522,22.817681851786617,70.77620087843971,B,-174.96009762249366,0
Both,64,Heterosexual,-7.131947422763087,E,260.5045826285644,-13.392951153935776,83.2056686387957,59.61719049228389,B,A,C,C,E,75.63185336219556,82.77901128676743,54.89814181995663,93.64247153224939,160.0679394758559,B,-61.692388808292506,1
None,48,Other,12.088171097108134,B,-52.35603778575312,158.7728324953688,188.72829743846123,62.22284695469919,E,B,B,D,A,-158.46414458581225,-14.33640816252396,-20.63015819634402,33.871587665841616,-112.08054954779627,A,-86.32520903192086,0
Physical,25,Heterosexual,-56.25561097521658,A,59.94733017098872,-5.658090171610543,-150.29268121061395,0.11482206988803174,B,D,D,E,A,22.28241902598697,81.86075709481338,22.120171102921468,165.46653341204524,23.788761582220936,C,-52.11042123263099,1
Mental,69,Bisexual,-9.358804105833132,B,-166.67522049643512,-127.41406299533776,-9.057712125070559,92.87341873053325,A,A,D,D,E,-4.888739470729478,74.6663205699462,65.57198875705278,-48.70678959826932,110.23240239126524,A,-156.53292989832715,1
Physical,96,Bisexual,-71.45498745217942,A,194.7434068487259,20.996657103181406,92.9416602110259,149.62161549678353,E,C,C,A,C,17.66140310122716,315.4246285499953,-142.6643189125304,38.749136985093244,-55.86422424530675,D,-30.10397260195398,0
Physical,80,Other,-68.34772377083368,E,-41.83133634587336,-134.0438382164876,-24.233706583998842,31.3573711253882,C,C,D,B,C,299.02753356663004,-273.29644927548287,-6.858546731310847,10.433858529369866,30.956935758607685,A,59.38196814755351,0
Both,70,Other,56.24755309921866,E,53.03806199050571,-69.29046417618665,-10.15459531445847,126.55905077227175,E,B,C,C,A,-85.24175915616686,95.42743291771583,71.4890987866786,-41.11336209374621,184.86556239661485,D,128.79019743155732,0
None,82,Bisexual,66.3251252816985,C,96.96133969271864,-10.81731332373897,99.22358847356257,-102.29589979374722,E,E,A,C,E,12.426809166976843,156.99607138084409,8.008413165000325,13.737641274609322,-176.10853122515863,C,156.49506139422326,0
Mental,84,Heterosexual,136.53270159668884,D,-31.075855678248193,112.21092761444605,10.760358411642855,-26.611888075495283,C,E,A,A,B,29.973566123270828,85.12472545805227,-53.47619580128015,24.85046025199386,-130.10279675945307,A,117.61313860337599,1
