sexuality,Disability,ethnic_group,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Bisexual,Yes,Other,India,16.588479611254733,C,44.149028520520076,B,B,A,A,A,B,C,B,163.74771493336547,-75.3644146599175,187.36765827894735,D,85.99820135302623,-167.35448627420803,135.21473615742428,B,1
Heterosexual,Mental,Other,India,-43.73064982377004,E,111.84720769190936,D,C,C,D,C,C,B,A,149.10829813286293,92.51994807599255,85.14265589265926,A,31.859540605021508,73.37273244740169,-10.0171689658471,C,0
Bisexual,Mental,Asian,Mexico,-129.5229573714605,B,29.252363079000215,A,D,A,B,B,C,E,D,241.00640633613,-36.893625971997324,152.65595239242575,D,23.68168500802291,-8.087821035573214,-129.87059452138197,D,1
Heterosexual,Mental,White,India,70.2851916946386,E,-174.70528080613036,C,E,D,D,E,E,A,A,59.10983749028127,-51.62983189303104,58.04260395550269,A,212.91433056626713,-176.1147761108653,-14.836636231150315,C,1
Homosexual,None,Asian,Brazil,-61.669874501497816,A,-49.04024391986019,A,C,D,C,D,E,C,C,-229.90146141366301,32.66777164177409,50.49113200003811,E,-12.427286543541125,123.78142949623158,-76.7135200420068,D,0
Heterosexual,No,Hispanic,Brazil,86.1141914977304,E,193.09998544599182,A,B,A,E,A,B,C,E,-53.34525121627862,0.4990925521896888,164.50660699676743,E,19.310857890600193,63.827358978833125,63.72310083933422,C,0
Bisexual,Both,Hispanic,Other,-99.2458508371749,D,-16.631220814835014,E,A,C,C,A,B,A,D,34.74895945785087,-47.2671490029469,96.29340250092497,B,-68.63278447042757,-65.6026851022596,-13.329286915471469,E,1
Homosexual,None,Other,India,154.1091812061524,A,-68.70061041364862,B,C,C,C,B,D,B,C,135.74801775874923,-113.45355992740632,5.2751756177119695,D,46.67138251955891,175.61741969062118,142.09249260513386,E,0
Bisexual,Mental,Asian,China,-87.40202655359226,A,79.9678923607339,E,B,B,E,A,B,A,B,-67.15225636476283,17.31467216493665,-37.0391399508583,B,-79.55658428274394,-13.153488481413753,-84.68821930836944,E,1
Homosexual,Yes,Hispanic,China,-61.024592100094424,A,186.9257527639008,A,A,C,D,E,A,D,C,-37.591369231021105,-33.59066741925207,-82.20758449572935,E,110.43346971494886,-6.591066043636556,-10.522621183288214,C,1
Homosexual,Yes,Black,Mexico,-98.2929978817057,D,-10.203302718145752,D,D,D,D,D,B,C,B,149.97620058706897,39.01685128782313,-59.01343655388621,A,49.00504868052663,-0.8082071079066109,-51.82194870176983,C,1
Bisexual,Both,Black,Other,-67.75933780996665,E,139.68767164462227,B,B,D,D,D,E,B,C,-37.23809875053615,-31.907480957514185,73.55526082437818,D,183.06161086825077,-37.39797604518845,29.42740493818519,D,1
Heterosexual,Yes,Asian,Other,48.08544040794972,B,-120.54483110213106,A,A,B,E,A,A,E,B,141.50259043266496,114.85804553918733,-33.414651684547984,A,20.47820426647878,-55.31989591164751,38.709161663649574,C,1
Heterosexual,No,White,Other,23.37687516028952,B,-107.66982260324713,B,E,E,A,D,E,E,C,4.668918655313203,102.06408146588701,142.25978608656763,C,-42.839535659594546,0.5857526862600646,102.68449356727332,C,0
Bisexual,No,Asian,Mexico,10.865517947275542,C,-80.15157814655163,C,B,E,A,B,E,A,A,-34.518269548916905,11.986373538417366,19.736102407239276,A,-41.44945227001248,-7.863457502230749,-84.18425526024085,A,1
Bisexual,No,White,Germany,-150.52873958384777,B,41.41018193072277,A,A,D,B,E,D,D,A,-28.633127180730806,96.15580087795922,-98.12998868169952,B,41.534307359947306,-27.60617216688668,61.06650763959923,B,0
Bisexual,No,Black,Mexico,-132.33439680712414,B,-119.09927639170901,D,A,A,B,C,D,A,B,-27.692643512189992,-81.79368131806481,153.01143115686102,D,185.86515254958098,-123.28481741140156,53.05075618007488,A,1
Homosexual,Mental,Asian,Germany,83.72582182521128,C,-100.68563498420131,C,E,D,C,B,E,B,D,65.58299993488887,-99.86359198232307,146.8515485501127,B,97.55071928119933,-84.67225880427463,-198.99811951010147,C,0
Homosexual,Both,Other,UK,-70.49798779304966,B,-35.03659479582553,C,B,C,E,E,B,B,D,99.11339274765926,-118.30170777810703,108.10979768392896,E,-48.094026962429965,34.10727739354734,0.931915231793215,D,1
Heterosexual,Both,Black,Mexico,22.056171914769767,E,-55.975788973371266,A,D,C,E,C,B,E,B,80.51748439181769,-15.094748171976255,-3.7795221268874912,D,66.68840541114996,84.04920241122404,-110.8041979458453,C,0
Heterosexual,Yes,Hispanic,UK,-177.4150677581445,E,89.22019665669134,D,B,D,B,A,C,E,D,92.15004296413485,-35.30932574939437,176.3839787458758,D,138.15821602066148,0.07612530015912918,-116.68423247792894,A,1
Bisexual,Both,Hispanic,Other,-115.64988562097405,E,165.23532234838936,A,D,D,A,C,B,E,E,132.38742770581587,82.5059585464559,-44.41985253918722,B,60.44829797050117,-104.57876942343304,172.84845681209092,C,0
Homosexual,Both,White,India,42.55718255390892,D,28.82001842131651,D,A,C,D,C,D,C,E,91.68191599609946,143.7263043193022,13.026004234678418,A,-132.64698575833478,-88.76847416983207,-62.25299360781633,A,1
Other,Yes,Other,UK,51.39656983005803,E,72.24716534121902,C,E,B,A,C,A,C,C,51.326889038924264,28.116968706500504,-122.74788338208087,E,-60.03721013589293,-29.96206789395785,310.4404172281767,A,0
Heterosexual,Yes,Asian,India,-138.3194815793798,D,-75.5714238152568,E,B,B,D,A,D,B,B,-45.12154710883913,17.834320434345774,151.40156113231092,E,56.498784861604854,-116.27940904766166,80.17359772367958,C,0
Other,Mental,White,Other,3.6360288982631843,C,229.24598259554836,A,E,C,E,E,C,E,C,3.3383668515320526,229.6601827245196,-49.47112414361564,B,-18.96789144976713,10.323339860376022,-166.40691256467497,C,0
Heterosexual,None,Asian,Other,-37.14881376764012,A,146.27603483898432,D,D,B,A,D,B,B,D,38.4851914844254,-81.06562474064681,60.85166612028632,C,37.81610256094117,-153.30768017162774,-142.3086161568777,D,0
Bisexual,No,African American,US,67.84262996374738,C,172.4937246383663,D,C,C,B,B,D,A,A,42.56411991446733,-44.32166294454496,-231.0339552097798,D,-148.75088951658822,-174.0804839830213,83.77433767236214,E,0
Bisexual,Mental,Black,Other,127.1007342775416,A,139.72468296991832,D,B,D,C,C,B,B,B,0.39570804265112436,95.25732737015893,84.33387792017373,A,-225.06950046991284,159.24419182943123,-138.19286664835028,E,0
Bisexual,No,African American,Mexico,-35.7796924547643,A,62.47969402310668,B,D,A,E,D,A,C,C,-61.03800817394674,5.342438313779748,-37.97631715548931,B,-148.53035083141756,216.28968628922826,5.96317663452085,B,0
Homosexual,No,White,Brazil,169.7519932233186,D,160.1147982432518,B,B,C,A,A,A,D,D,-198.59507178695898,79.85154730462638,17.235541093212888,E,86.2775974539374,68.44800207478205,21.19404257200112,A,0
Heterosexual,Both,Other,Mexico,14.525302430026137,D,-127.62279487568115,E,B,B,E,B,D,B,D,149.4200253071682,136.55533267288962,42.20393788769493,A,273.6758013970017,174.42678999687925,-70.27174831943563,D,1
Other,Mental,African American,China,-37.21531666135202,E,62.97399639489083,C,A,E,C,E,D,E,B,-62.88616873149916,7.486895463829314,-210.334774867649,E,6.271311031624581,-10.099431843209882,99.28595823972285,A,1
Bisexual,Mental,Black,Mexico,-10.411513353683045,A,-63.71091656445343,A,D,A,B,C,B,D,A,36.31143942644861,93.0183000038053,-12.753569625952208,D,188.81929894823733,-236.59906351990173,-58.08795891251557,A,0
Homosexual,No,Hispanic,UK,191.53378476278507,B,-125.65548249106564,E,A,B,B,E,A,E,A,-10.079150526188258,74.81190419379445,55.437687602391925,E,-42.29152279519632,-71.4476060009139,-57.552626946849195,D,0
Bisexual,Both,Asian,Mexico,-75.32992541196988,B,33.518380480181484,C,B,C,D,E,A,E,D,-3.004231785683749,152.54578480487802,-52.594702092133204,C,-42.030874314525285,105.37116924345462,-124.23327129699193,E,1
Heterosexual,Physical,Black,China,-14.941981460716654,C,-52.006939649346975,A,B,B,E,D,E,E,D,46.12540389848042,109.940041941052,-29.43548578807845,B,86.94030304894015,-136.60511692625377,90.69100873724949,D,1
Other,Mental,White,India,200.83070994880083,B,120.10288759084537,B,A,B,D,E,D,D,B,-52.56634748450551,-57.74308658132487,-65.02311568391552,E,130.65249772752244,-14.079288358208261,-49.90681555575536,E,0
Homosexual,Yes,White,US,-121.11468813185955,D,-47.96204393532512,E,C,A,B,B,B,E,C,-86.37686806755465,-41.344986249005956,4.29857238004359,D,-0.506473535329939,-147.95727023440435,212.10682509575042,E,1
Heterosexual,Yes,Black,Mexico,-94.30277839092257,D,56.15419482672534,E,B,B,C,C,C,B,B,54.09705368141648,34.25045301347105,-53.640317214209965,E,-100.78464683163064,35.43711243618192,98.04016256727498,E,1
Bisexual,Physical,African American,UK,-102.24789019630227,C,-43.45461655782372,D,C,B,C,E,E,A,D,-34.82595693524261,138.82287614588466,-63.305736433466755,C,-12.538756256271613,71.58091546198904,-41.87614145720136,B,1
Other,No,Black,UK,34.240476008745205,B,-32.66383793801923,E,B,E,C,C,C,B,D,-36.37080402781619,-99.54237176147444,-63.07275691585129,C,-9.644338405316107,-183.54155736259423,109.91743887238093,D,1
Homosexual,Both,African American,Germany,63.49043822743526,C,-1.9592497960519712,A,E,B,D,D,B,E,A,-18.220675476160046,-71.16834147901014,-206.66369770733147,D,-85.35113992378432,85.73653400983295,118.10490506804803,D,0
Other,Both,Hispanic,China,-7.338238758239529,C,-226.91191094067352,C,D,E,A,B,D,C,D,-156.2677404622193,64.26856980489967,16.09829163910734,E,-29.286495929588778,-63.91263211800634,127.22774637374461,E,1
Homosexual,Yes,Other,US,-68.21600390590176,B,-114.51690957088998,A,B,E,D,D,D,E,B,56.74310209535432,-78.7673101079424,-16.19728391046704,C,-178.86422577326113,-37.811902447960016,-65.90170266986914,B,1
Homosexual,Physical,White,US,-31.887408947204843,B,255.40782113274963,B,B,A,D,E,E,B,E,-142.8794599543238,144.8866636579186,-14.616138127900848,A,-158.08664515553093,144.19834768834292,28.709997507306877,C,1
Other,None,Other,Brazil,-155.20485563787034,B,-1.1221373352550605,C,C,D,A,D,A,D,E,-153.30139959538212,-5.914354750567375,148.44230754313963,E,52.96929910351116,127.31435078324829,-26.123935538795457,A,0
Heterosexual,No,African American,Germany,176.79365141332326,C,-160.7436730849339,D,A,C,C,B,D,C,C,-44.10392357302744,21.83565053918883,-136.02271616667505,C,-20.690270024931966,-4.82736136642023,252.8170839101342,D,1
Other,Physical,Asian,China,38.12876848264759,E,-49.697258583258716,C,E,E,E,D,D,E,B,12.013413093806244,-57.151914130622885,-48.875674257127145,A,-63.32860227288953,51.752186629323994,-138.59113238909927,D,1
Homosexual,No,White,Germany,72.83843946508362,E,56.9566883689025,D,A,E,E,E,D,E,D,-55.93335804039066,32.20645980108176,132.4306137159998,A,-192.44662954798747,323.61427632292276,21.16128574211133,C,0
Other,Mental,African American,Mexico,25.859395939939834,E,46.55048460548493,D,B,E,A,A,B,E,E,28.658233208299567,103.23594246605158,77.44348683683451,A,43.38439760713235,187.15873946811797,-95.15017868914292,C,1
Heterosexual,None,Black,UK,49.54621392485718,C,-53.45528215078963,C,D,B,B,C,D,E,C,29.555790619410573,-21.553195215117764,-65.97549907086876,C,105.2934627392197,-109.8919543765343,-153.9721131064971,A,0
Other,Both,Hispanic,Brazil,86.7703331001009,D,34.88899848487195,A,A,C,E,B,E,A,A,-32.22705015540978,101.64553709452781,63.76705706775437,E,-15.826388692407523,119.93602085881861,-26.12002407137424,E,1
Other,No,Hispanic,Other,-25.406477238836857,A,5.651326074685577,D,D,A,C,A,D,B,D,-29.003929094855497,7.182400392457819,33.22735810852892,B,118.4353245022246,-85.26277994243408,95.61535822002637,E,1
Bisexual,Yes,Hispanic,US,30.701926600583608,C,97.78453803120105,A,D,E,D,A,E,C,D,-76.31366036315386,-151.88427527384286,92.01650739897083,D,69.1549749292051,-146.55240888041556,-40.11387803929098,D,0
Homosexual,None,Asian,Germany,-35.19432898310632,D,-115.81573838406425,B,B,C,B,C,A,E,A,-108.29899535656698,70.28780201576338,92.66593732842897,C,-4.387618992998519,61.41687365669514,117.29957837760921,C,1
Homosexual,Physical,Asian,UK,-133.72627659084887,B,118.16396439338632,B,A,C,C,E,D,C,D,-30.940119303511587,-113.7660462215192,173.21405985037228,E,105.38136879953468,14.787739898417843,50.341340534423686,C,0
Other,None,African American,India,176.58121245302573,D,-103.11498870590377,D,A,A,B,E,B,B,A,78.22391342570766,-260.42819579764125,13.46109592546739,A,31.246469882418626,15.54906536542642,25.87090468903723,B,1
Heterosexual,Mental,White,Brazil,-166.10659850389138,A,167.46860129394244,E,A,B,D,E,A,E,D,20.27399397244282,-146.66759838140382,247.45155162843352,E,53.67348808111557,58.781796507047645,-77.61317983658623,C,0
Heterosexual,None,Asian,Germany,-52.19574248072975,D,-133.89806309941812,B,A,C,C,C,C,D,E,217.84133094263595,64.90589634381666,115.30320688629976,E,99.0364550007643,-87.70082219425142,34.715166692230866,D,1
Bisexual,Mental,African American,US,43.11024926329065,A,-20.703161499159194,E,E,C,C,B,C,C,A,122.4927153014789,119.5811404430837,-54.480797992817045,A,56.81054131328863,151.28900428132448,-97.42044467006966,D,1
Bisexual,Mental,Hispanic,US,-39.98230669675194,D,-88.29009856094184,E,E,A,E,B,A,A,C,76.73253461758011,40.858782524622235,-105.15729726763428,D,-49.82378692651845,39.85278490087353,45.026411013939004,B,0
Heterosexual,Mental,Black,Brazil,112.22946223122432,B,-90.65534838742617,B,A,D,B,A,E,A,A,-38.03583303941422,3.83601935673019,100.15271791114753,E,4.207886768806567,-23.33695324490193,-37.7675270622456,C,0
Heterosexual,Physical,White,India,-59.92956822375285,A,26.09186606978369,E,D,E,D,A,D,E,B,-153.49202952165905,-55.46062714911567,133.10613709081724,C,4.856350562699336,20.75306047799695,-145.2623812247393,E,0
Other,Yes,Asian,Other,-94.33418966558152,D,-174.03163719714993,C,C,B,C,E,E,B,A,-71.23929579756305,-4.221429755164915,98.6907121457337,D,108.87469203384474,39.88707544998923,-70.8883175114629,E,1
Other,Yes,White,China,131.70798935002796,D,-110.22436875782134,B,C,A,A,B,C,A,E,-34.634952001155796,-46.4937189601387,44.81620041122141,D,-77.91743757918927,-165.9718274053959,-91.52417595942444,A,1
Homosexual,None,African American,China,65.23618162794753,D,-63.82283701706983,C,B,E,A,C,A,C,B,-183.69220866693215,-18.358069783116655,20.175309568503323,D,-129.8449984176447,-105.33924895606444,165.2967922274631,A,1
Heterosexual,Physical,Black,Other,105.47242991362582,D,6.897838964546492,D,B,A,B,C,E,B,A,23.514465404041953,-29.68540631909914,111.37655424047259,C,-30.956168601303247,85.88654972925464,-10.118478770419777,E,1
Heterosexual,No,Hispanic,US,72.68911401023428,D,99.11728162600404,A,C,E,E,A,C,C,D,73.73892202827247,66.913061527666,102.9667565788412,B,35.55185798187774,-15.303921639861137,61.1546886924833,E,1
Heterosexual,Mental,Hispanic,China,55.93827207373528,C,-17.919596158988107,A,B,B,B,A,B,C,C,-118.97682125720881,33.42757640564331,-78.39650144927069,E,-37.35998334550954,127.87033057729577,-5.859559148156796,C,0
Bisexual,Yes,Black,US,115.39740885156091,C,-218.74137858496022,C,E,C,C,A,A,D,C,-20.098800606566574,-150.30466433581842,-27.313395470297785,E,-63.55674666784839,112.13355340338107,-86.49606025268787,B,1
Bisexual,Mental,African American,India,25.62200824857024,A,24.105671318326145,C,D,B,A,A,B,C,A,111.05251687446449,-76.84797381607197,12.509653224601164,B,-16.65503476889163,197.6104949329984,-66.63244683978618,E,0
Other,Physical,Black,Germany,-8.490942966112383,B,33.449237224901616,B,E,B,D,D,B,C,A,-105.37293217846589,-190.09474518222146,2.7947216874993877,A,-10.425633644381575,80.88364610538477,-85.95783737064698,A,1
Homosexual,No,Other,India,-146.6597539486927,D,-107.18399027027436,C,D,C,C,E,C,D,E,50.941594431450596,-167.682454724854,34.03130838570472,A,125.59357386365645,93.90382622849359,160.0315506679979,B,0
Homosexual,None,Hispanic,Germany,161.7898513490588,D,-2.1868918989974744,C,C,D,B,C,D,D,D,-59.3146714429405,111.67767436116414,-16.850887118893482,C,159.1076909112741,-254.13704421037977,166.89469846749333,D,0
Other,No,Hispanic,Brazil,-146.3135316305099,B,3.7459956104437047,B,D,C,B,C,A,E,B,52.50911817763081,13.870713468050397,68.92513252307995,E,-27.350235879922337,133.39524223188295,35.60081417892966,C,0
Homosexual,Mental,Hispanic,Other,-22.492680869474714,C,69.76619648756397,E,E,E,D,A,E,D,E,17.902949598445836,54.587358963956056,126.29895668955164,E,150.24492732216189,-304.1757655526527,-40.74481830556563,E,0
Homosexual,Both,African American,UK,48.84758209783761,C,135.16310066878873,E,C,D,B,E,E,E,A,-237.52194500854844,24.463822320858146,133.26410401704211,D,-93.92610881470767,122.73771983089212,210.33299350106347,A,1
Other,Physical,Asian,UK,16.800857113698097,A,-62.66853038283317,B,D,B,B,E,A,C,D,33.314323353592876,-26.88789696256823,15.226230115880371,E,-167.00255193408034,-43.164129747438835,106.51526680965576,C,1
Homosexual,Mental,Other,India,21.09069749975235,C,32.125662983701716,E,B,D,A,A,E,B,B,-64.58306487821737,6.204624186595402,74.47938959716913,E,79.29777163760502,-51.10742646184132,20.380979576346185,B,1
Other,None,Hispanic,Brazil,117.28909225429227,C,-145.46060719414743,C,E,E,B,E,D,C,A,44.271911710885114,42.78187079888612,-44.187268715862835,B,36.33579224001982,-81.85847159102345,-68.98963358477651,C,0
Homosexual,None,Hispanic,Other,-7.463541983353532,E,92.82922753314374,D,D,E,A,A,A,D,B,154.25990097924029,27.162675545069252,-44.98434378508964,A,49.58499006820604,-164.0019501899256,-99.42402349520438,C,1
Bisexual,Both,African American,Other,-38.6988582393453,B,27.63402936404479,D,D,A,D,B,D,C,A,132.06622307791088,103.17451654289,-47.14251988907655,C,52.61148635376527,-81.05257934237872,-90.52193633490701,A,1
Homosexual,Yes,White,Mexico,31.236670909723713,E,142.33002303116024,B,D,E,C,D,B,A,D,-58.15898305765253,-49.89344012158187,84.50705979856033,B,-228.8433038839249,-104.25064129469261,-22.37191250598361,B,0
Bisexual,Physical,African American,India,12.638143114382206,B,-38.315143324947485,B,B,D,D,A,C,E,B,-35.1522691214074,-45.31534081944343,-61.35267367632636,D,15.063681042552854,51.56692924806813,-74.43749526461609,A,1
Other,None,Asian,Brazil,51.699041787543024,C,26.54458758195582,B,E,A,E,D,D,A,B,-90.25170487006064,142.37791250813348,7.06484627629181,C,-75.34019706426312,-173.01349505557067,65.91993988816954,B,0
Heterosexual,Both,White,US,-32.84067884785452,B,74.72358619642493,B,D,C,E,E,D,B,E,59.122503860057705,52.473773462439524,127.58174554280495,D,9.196035730455808,-127.50874992796157,-78.16484337758115,B,1
Other,No,Other,US,-52.877705525619675,E,-8.94835081430565,C,D,E,D,C,C,C,D,-84.31642494580501,0.5944771238761697,64.20735657558102,C,42.46497912938692,15.88513746502074,-9.60450869651481,B,1
Other,No,Hispanic,Other,3.609285934221144,C,-206.77868961369504,D,A,C,E,A,B,B,C,39.35724706875662,148.14585459308134,-3.7488372967503207,D,-172.00409147044257,48.008994575734334,-94.60137359171019,B,1
Bisexual,No,Black,UK,40.76718569127405,E,-59.13936105245233,B,D,C,E,B,B,A,E,184.33417656551845,-73.54557498935836,51.63259530914287,A,23.13077755180971,67.21824688645218,-64.18024852580899,C,1
Bisexual,None,African American,Other,5.039295438136589,E,138.99556780194436,D,C,A,B,B,D,E,E,-15.193789935155655,-111.03612356378036,-159.6536898336371,D,72.94221896746595,-110.26171370196862,20.246875123403953,E,0
