age_group,birth_year,sex,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
65+,72,Female,African American,-30.794124432978254,C,B,C,C,D,-26.22721446822404,230.43009746628678,A,-44.471694072997764,3.5372852085239903,1
36-50,37,Other,Asian,-73.93127028663937,B,C,B,E,A,-59.67010002506434,-36.00698349670382,B,26.688306484091783,0.044288097129682014,1
18-25,36,M,Asian,117.58548859615368,D,C,D,D,B,-61.71139063575889,8.593284370478674,C,-55.30022664229891,1.2205185989310745,0
65+,72,Male,Other,79.7584422519176,A,D,C,A,A,-69.75979512595427,215.6787975624524,D,-132.94794730583556,83.63180288654223,0
36-50,75,Other,Asian,164.23698240526048,C,B,D,B,A,-87.05231482794902,-33.60711207571294,D,206.92643125459168,-55.33228701981345,1
18-25,37,Non-binary,Hispanic,-161.646223227772,B,C,D,D,B,-1.4366175446117533,34.721245195888535,C,-74.16078935927743,-130.6926347500564,0
65+,47,Other,Other,-113.66568376232706,C,D,D,E,D,13.0463259202309,-2.169203242243885,E,-17.248135050175907,-55.59910922110842,0
65+,92,F,Black,-23.396788767752696,C,A,A,D,A,30.825747988765496,-113.53571800841952,E,-390.21926821657604,-117.42929271587971,0
26-35,76,F,Hispanic,136.25719495958964,E,B,B,A,A,-43.938010851345126,20.24705647507648,C,9.144390098998665,-120.21900533600238,1
65+,68,Other,Other,8.609373963499719,A,A,B,B,D,-5.078897210967677,44.75863364162102,D,-121.51684903879271,116.6224905122456,0
65+,26,Other,Asian,61.53335160782982,C,E,A,B,C,-68.16722667631926,-113.06339793523969,A,38.35025876079736,128.41780528037467,0
51-65,69,F,Black,-18.555673874258062,B,C,A,C,C,83.92469110355287,-23.429021972762516,A,-12.347211230598532,-2.6903921137562192,1
36-50,41,Other,African American,-1.7147949225295172,A,B,A,A,A,43.65665586841531,162.2998818063972,B,-28.56244193920043,33.21882846241016,1
51-65,81,Other,Asian,117.69328108316085,A,D,C,A,E,110.07449794519042,-169.62474389703974,C,-51.85239899047195,-29.611907113125348,0
26-35,59,Male,Hispanic,40.33139161413721,A,A,D,C,B,-44.960081409119965,26.661311228232282,B,-23.818411552093348,114.83592873152458,0
36-50,57,Male,Asian,103.29882275272891,B,A,B,B,C,-69.3670284386706,-81.75891205097861,C,101.77791358894137,77.51187071329959,0
36-50,36,Other,Black,-20.599197956303332,E,A,B,E,E,-28.803869190510444,-14.777616988993355,A,4.791050796978928,-128.89286565322953,0
36-50,87,Other,Asian,-98.01404306195202,A,E,B,E,A,-92.05362416662065,-108.06461628428036,C,-67.3374421947908,-75.75144797418594,0
65+,46,Non-binary,Asian,4.416107773730054,B,B,C,D,C,37.39848267185747,102.89830313626318,B,-14.745220086797678,-153.67589049291433,1
26-35,62,Other,Asian,-225.88195978839423,E,B,B,E,C,-2.6359239398983236,-2.530971396278347,E,-60.989260948261304,-131.4089274632997,1
26-35,64,Non-binary,Hispanic,55.17401533935781,B,E,E,E,B,79.02643574872519,57.80231248158423,D,60.12294879732681,194.68539283185632,1
65+,55,M,Hispanic,73.55561802930565,C,D,E,A,C,48.972940018478134,-102.11399123868658,E,-44.24557329029184,-96.18993080454386,1
51-65,50,M,African American,22.781373451113154,C,E,A,E,B,-45.664262540118486,131.6890056847622,C,95.97738816587847,63.283122489369305,0
26-35,75,Male,Other,-55.50642379067335,B,A,B,A,C,-80.48995808779571,35.89481578736775,C,177.54668959037397,14.797367911015458,0
51-65,21,Non-binary,African American,-69.01451479066051,A,C,C,A,B,38.78401808856988,101.83286471115822,E,-67.23586346086056,31.669546201457116,1
36-50,52,Male,Black,-42.64668871986345,A,B,D,A,C,65.12501994398392,-13.471154364630964,E,-144.28944905609382,89.0003766683741,0
36-50,19,Male,African American,-6.929284833075918,C,B,B,C,A,43.963374693828285,-5.155826502042601,C,-9.369068888433212,-59.32429026346318,1
18-25,21,Female,Black,21.611927307679817,D,B,B,D,C,33.46036724314957,-61.68312045141261,D,66.95673007771103,278.11828835935006,1
18-25,79,Non-binary,Hispanic,15.901519693911196,A,C,A,B,A,-142.14160860288194,3.9104513675034736,D,175.1633949491549,-37.97541466525836,0
51-65,55,Male,Black,-178.85011326320588,C,B,A,D,E,116.3969514377303,-74.90188002273464,A,59.753648300677156,-234.42109387889315,0
65+,50,Non-binary,White,120.4097495639006,D,D,A,D,E,-118.76935580423589,-227.3146354104293,E,115.5384215014066,-71.92326504983284,1
18-25,66,Non-binary,White,-12.58777539827902,C,C,D,E,D,7.138721276196101,-87.02299944416136,A,140.90392729763082,-119.56560782127579,0
36-50,53,Female,Asian,-23.87568240535527,B,C,C,B,E,-30.85623367115077,-117.5467203775732,C,66.56040385337333,126.28773130572884,0
36-50,97,Other,Hispanic,-9.714571973521291,B,D,C,C,A,41.66048759368959,-10.40877120144615,E,-50.2871549416126,-58.64261493177221,1
18-25,74,Female,Asian,95.94545328727105,E,B,A,D,B,135.2012533580638,-45.812250368743236,D,127.62821927200918,-76.99301522210025,0
36-50,21,Other,Asian,33.23830105400435,D,A,D,B,D,28.153803634837605,-218.56091300942012,C,-9.106981480096776,196.85105457375292,0
36-50,83,Non-binary,Black,-2.5990230359381186,E,A,E,E,D,0.3751004822212172,70.00361175852713,D,57.50543711803097,115.23489744858959,0
26-35,21,Male,Hispanic,80.35379278933087,D,E,C,A,A,33.647326830615235,-122.62163482835982,B,-72.31074727233816,-129.00617607955022,1
65+,80,F,Black,-40.02419119090448,D,D,C,B,D,-49.34977320843012,-197.32770916441126,C,-7.229349223634815,-122.68561333315724,0
18-25,88,Female,Asian,-16.040497153520462,B,C,B,C,C,134.4190104580782,-240.6784719772305,E,21.941322752944384,-94.10337553613454,0
26-35,44,Male,African American,17.220837484359567,E,A,B,C,A,129.85384091723327,24.91985869828316,D,-44.460450912648106,14.546787382291335,0
51-65,98,M,Hispanic,-12.924110788469989,D,D,B,C,B,85.98002117898024,109.39833151724501,D,-145.66939443024805,-99.31413662479221,1
26-35,74,Female,Hispanic,55.3461375521028,A,E,A,E,B,-183.82262319785642,-23.545036391922498,D,-1.7738121531047,260.98750093527724,1
26-35,86,Non-binary,African American,66.26758490546459,E,B,C,D,E,-7.033530134665446,14.964938771806768,D,63.023277709926596,182.14955964249114,0
36-50,43,F,African American,-96.01086938261089,C,D,A,A,A,15.839063287653993,90.33345006291869,C,126.69485716107506,85.03715078656758,1
65+,60,Other,White,40.57566820102366,E,D,C,E,E,-147.75288097976818,2.3869450825245258,C,-6.476446930705697,-76.18645491518538,0
26-35,70,Other,Hispanic,72.84616209861056,E,D,C,B,B,30.929973557345946,-129.3952039943592,E,9.103733028856574,-36.66915918843745,0
26-35,29,Non-binary,White,-108.76195713855256,E,D,C,C,B,73.54532962896944,115.07437826995111,D,16.198063350303688,-161.76429608364793,0
65+,74,M,Other,90.17785154544534,A,B,E,E,A,-79.02880550453469,-8.431171222215681,B,-81.15338269507761,-32.43241355136448,0
18-25,99,M,White,-5.148511990211043,D,B,E,C,B,-88.54082380787631,120.6630647006426,C,-102.8133891167238,14.263367523942328,1
51-65,41,Other,Asian,149.006432702327,D,C,A,A,A,-100.13091600557726,-2.9232477485838837,D,-50.62165921795787,135.80110795826891,1
65+,87,Male,White,-88.46778087964235,B,B,C,A,E,-175.21011209103065,64.60730500443793,E,94.67355055124051,123.27493118422123,0
26-35,38,F,White,-131.59410248254332,D,D,C,A,D,74.46263321159954,-40.29950210417143,E,-106.62794931888084,-48.557192130140066,1
65+,62,Other,African American,-114.28426538972376,B,C,D,A,B,-186.44190823184184,88.56394240687067,C,-6.912159438903441,-192.16458861938253,0
51-65,74,Other,White,112.22970765188724,A,B,B,C,A,-103.57149949617519,36.22205678046606,C,-165.62389717591623,89.62170492393872,0
18-25,77,Male,Hispanic,103.18018880701578,C,D,C,A,B,-104.46067546767921,45.7962677779355,E,-29.95009412211583,-107.49503850091664,0
18-25,67,Non-binary,Other,9.776892825407364,E,B,A,A,A,-42.82007621983801,-121.32414868121933,E,92.87603163489537,-110.74524022755166,1
51-65,29,F,Hispanic,-29.313139253464865,B,B,E,E,D,-130.8582963418912,43.89423030986153,C,-178.84264762443698,-218.3134438152881,0
18-25,71,Female,Asian,-73.02785025457246,B,E,C,A,D,-32.86816964282826,-103.67199635504446,C,2.0685438601794752,-167.76159167893195,0
65+,67,Non-binary,African American,67.00241276210389,B,C,E,E,C,-40.23473933483335,-184.92432238448563,D,12.32375577935612,53.30554976230025,0
51-65,87,Other,Black,84.58793464614352,A,C,B,E,C,-101.12160480317772,29.96044718688063,B,-146.47610289531738,49.214413802258406,0
65+,34,F,White,-50.82746219808711,D,B,A,C,E,54.42535623086498,-21.711084464777322,A,-97.7873838946283,-93.39897689921857,1
26-35,54,F,Other,141.8219878000866,C,A,B,D,E,-40.02829664912648,-107.7865768174855,C,-109.44108795647092,132.50185828487108,0
51-65,69,Non-binary,White,-147.49370828982833,C,A,B,B,C,80.50248646190872,162.11179541506374,C,-34.70672595547957,66.34471322469753,1
18-25,94,Male,White,0.8456964133054126,D,D,A,A,E,27.81681269666043,32.43496620811954,B,8.980193227295503,45.09265739729171,0
26-35,71,M,White,5.9186807260867464,D,A,A,C,A,25.199767489840454,-128.53081675508017,D,233.22609585202642,94.98264242345267,1
36-50,33,Non-binary,Black,159.55231654877616,B,E,D,B,D,-65.03207989236358,49.372582890891714,C,-149.29423736249927,117.00217407830269,0
18-25,69,M,Hispanic,-85.45831459255044,C,C,B,D,C,-29.727262193159586,92.21513126947653,B,-39.24046679200348,-177.8131127508886,0
51-65,68,F,Black,-171.46847289410655,A,C,C,B,E,111.42469477003496,-40.0346411293318,C,-43.461147641616975,-37.634155387329834,1
26-35,94,F,Asian,-54.227682468185975,C,E,D,D,C,-138.98304468505196,8.948689914958157,B,9.597555257715975,69.42624417303819,0
36-50,60,Other,Black,-64.0446522630841,E,D,C,C,A,58.42942680258773,-95.27268393668695,B,-9.34671600382191,-93.4444298488432,0
36-50,78,Female,Other,-14.293405113342356,D,B,E,B,B,-177.27233558477965,-42.73475790225581,A,-103.83471617204818,-33.53035090679241,0
36-50,48,M,Asian,181.9716635593803,B,D,D,D,B,357.4849922916613,-15.450936626585907,C,15.048542323636601,-4.910039051720324,0
26-35,95,Non-binary,Asian,161.77785922155968,B,A,D,A,E,63.68157446154721,-64.91141287877846,E,53.57314975078222,-90.05200813147833,0
18-25,21,F,Hispanic,-9.192989343012622,C,A,A,E,E,-106.28924681209601,139.67996030016312,C,-177.49503308284224,-13.811739545365675,0
65+,47,F,Black,-64.66127197977453,C,A,D,D,C,-229.28171537625352,-102.1275132455852,D,101.0886205548593,111.73718067133065,1
65+,22,F,Asian,-78.05963581485254,B,C,A,D,C,-105.08308626410896,-57.7003713032892,A,-144.75352675840378,-25.05944184424273,0
51-65,90,M,Black,65.31123092893924,A,D,A,B,E,32.917231661004514,160.48599473949062,C,-79.69090801885342,-6.0746668452203885,0
51-65,96,Female,Hispanic,-15.315848603773608,C,A,E,B,D,-132.11549300500232,-2.7168106685351705,C,133.0906747451255,52.3137006061288,0
26-35,73,F,Black,-129.80371947165392,A,C,C,A,C,-35.63628311601929,47.6371071457647,E,-62.422811054569536,94.61040116060482,0
65+,43,Non-binary,Other,8.865906661200045,D,B,C,C,A,129.85929906300478,-18.841063192534943,A,-1.0901678184636991,1.4664053034300362,0
65+,79,Non-binary,African American,-172.67277348169583,D,E,C,C,D,-33.72391822503351,78.61498491547891,C,-43.43000219417643,1.1702834683116767,1
65+,33,M,Black,-6.8605880529054515,D,D,D,A,D,63.60149638325351,-22.060626677673824,B,-129.46547726526916,6.267328395201963,0
65+,94,F,Other,58.32565859908748,C,A,C,A,B,-7.210937180052644,62.47531551932385,E,-151.12218752781,-9.451419674813973,0
65+,18,Non-binary,Black,-175.1839455643925,E,C,C,E,E,55.840418178120565,53.80872828844916,B,76.8379234393169,-65.29945242730028,1
36-50,74,Female,White,-68.33783656967371,B,B,B,B,B,2.006419149644855,-141.78265653504164,C,-35.03312548091601,138.77365887176143,1
36-50,61,Other,Black,14.64431511427402,B,C,C,A,B,-55.0738709513053,107.49382816176526,D,190.9541726218564,106.40827665471299,0
51-65,55,M,Asian,59.499778755477536,C,C,A,A,B,108.56808193333696,130.57683588010784,C,31.47130989249246,18.745525230562265,1
18-25,38,Non-binary,African American,-90.0162690726255,A,C,D,C,B,19.780165648113805,-4.2906688231376755,C,-153.21079313279708,-30.589216620613634,0
65+,99,Non-binary,White,2.1234658237524173,A,E,D,A,A,-159.79635080648663,-5.052127297248462,B,124.58234888580047,-1.1964621070330657,1
36-50,81,Non-binary,Hispanic,25.2969424254051,B,C,D,C,E,73.72279593932652,62.883726751964176,E,-22.069300953498924,-70.80103517387245,1
65+,91,Male,Asian,261.67101966683606,A,B,C,E,B,0.35169932147709143,78.21403256260562,C,-27.30963985098321,-39.09169940730472,0
18-25,52,Male,Black,-93.18506823546234,D,B,C,E,D,12.263504382338965,-225.81734629270662,D,32.0390648960531,-8.63785102009095,0
65+,45,Non-binary,White,-120.91266070282583,A,D,E,A,A,164.29012000947245,50.17587011748813,A,25.31267322118453,-182.80775114054035,1
51-65,27,Non-binary,Black,66.25581778041493,C,D,A,A,A,-5.557922038099828,138.37178205006887,D,-39.909509952465974,-34.89931001574412,0
36-50,64,Male,Hispanic,52.505831197662,D,C,D,B,A,-109.81888220392977,13.25484423360144,B,59.074839337954955,-24.86958077425496,0
36-50,78,Male,African American,45.156131103620034,B,A,E,C,A,-18.468349458275664,-71.51502471872992,B,-83.23756917640014,85.61469589519675,0
18-25,69,Other,African American,-94.1237343079545,E,D,C,C,D,25.880750171840972,70.81380699065404,A,-145.38287915652526,0.11167182203472766,1
36-50,97,Female,Asian,4.420786916364479,B,C,D,D,E,101.04943071608446,-172.1488120719269,D,77.85839538539572,-149.37427830920691,1
36-50,50,Male,African American,189.96764852585824,D,B,A,A,B,41.04376462332009,125.27358558450499,A,-19.341240222461877,107.84022828533605,1
36-50,33,Male,Other,167.96583197044288,C,C,A,D,C,81.78945765936831,-120.09281552151205,D,-14.989287491931847,-43.155418917521125,0
26-35,87,Female,African American,-120.97893721143684,B,A,E,C,E,28.758366551132163,-22.10318492349323,A,23.220105822158978,-248.04903862773432,0
51-65,85,Female,White,76.03334378673834,D,A,C,C,A,-170.5802727467848,63.804082079196725,E,16.979988169625198,120.0336979721258,0
36-50,96,Male,White,-0.12145269726079949,A,E,C,E,E,68.7386524052861,-70.73848320195559,B,-117.64105368798927,0.8595184382690801,0
36-50,32,Male,Black,7.03919185490075,C,C,E,B,D,-99.77746950292843,70.02496883675546,D,-104.75673033645394,5.703567184035985,1
18-25,56,Male,African American,92.04563808922008,C,B,C,E,B,-22.852365287570738,169.80033393776696,E,-61.70289276591927,-72.41898252797039,0
51-65,28,Female,White,138.04963948084594,E,E,D,A,C,119.31808055764618,99.17646692593519,E,160.57824568923957,64.36192437468313,0
18-25,78,Other,White,71.16706090293651,B,E,B,C,E,22.785447616559374,-74.13179364585251,D,10.743201055066747,-100.99480446630922,0
51-65,60,F,Hispanic,13.765244688303133,A,D,A,D,B,33.05092609079905,-40.510328230797576,E,-108.43712492804534,113.66990246277513,1
65+,72,M,White,-1.998355838358053,A,C,B,C,D,-9.988256435042285,-13.912709486912469,C,6.666958959295055,81.18028710624506,0
51-65,37,F,African American,-144.17341027789467,A,B,E,A,D,129.35401412192832,-134.9217182260594,D,-4.6305751395734625,129.45614731897098,0
26-35,89,Male,Black,-193.8624719639101,E,A,E,A,D,-61.034830186542166,-84.48163917434377,B,-70.84366264983566,2.251855644590195,0
36-50,89,Other,White,130.19197680096016,C,D,C,A,C,29.07149042278193,-64.96649714860946,E,-16.910994555881192,-91.55545776833449,1
51-65,28,M,White,-5.802153207886622,E,D,C,A,B,162.84800500744464,91.65254445014374,E,38.01882705629791,67.01830177911953,1
65+,56,Other,Black,5.055918380630744,B,B,B,A,E,-26.23021380594809,-31.667133190088748,A,-44.36013705507654,-69.09846197868947,1
36-50,30,Other,White,214.52642775606233,C,C,E,E,E,-8.848254839551618,47.15747635341194,A,116.41869509919897,-94.52499156457857,1
65+,34,F,White,-77.97598794372162,E,D,B,E,B,-50.57568762936597,16.847984853103934,D,-12.378111840307477,-114.80378995722815,0
26-35,87,Male,African American,135.59262182496425,C,A,A,E,B,-58.29782357013546,87.46465601860726,E,-116.06317139764792,14.467323943005617,0
36-50,79,Male,Other,135.81081984983646,A,D,A,E,E,50.624826165551994,-65.16407110636855,A,28.11711324581003,-135.14202944653394,0
51-65,99,Other,African American,52.195913944054304,C,A,A,D,E,-67.05554757444877,-9.402597008912036,E,72.95352813140894,-86.90666901153745,0
18-25,82,Male,Other,80.68907899250618,D,C,C,E,C,67.62862917845163,52.32956309491148,C,31.79016264288581,69.62876932348618,0
51-65,24,F,White,-87.32247648690463,D,A,A,B,B,39.94124574600509,-246.07819697707822,E,2.8410676185379757,-137.50216237575478,0
51-65,29,M,African American,-91.28544059886977,B,B,E,B,C,-160.47378126298312,21.194080267271108,B,56.350547125150264,213.2371695218104,0
26-35,88,Other,Asian,56.458548239765335,C,E,A,D,D,-35.49335404769831,56.92426309896763,C,-10.075580912466776,-53.69353346322758,0
26-35,95,Female,White,202.375451838512,B,A,A,D,E,-176.43404533551882,328.9680358208882,E,-26.280674504061242,-13.354879013999035,0
65+,93,Female,White,74.76255227050885,C,A,C,E,E,-19.26208922564112,-153.4470858599678,D,64.29091438892165,138.97824118952286,1
51-65,22,Female,Asian,107.15706259899925,C,E,E,C,B,48.827315199020674,108.37746390121752,B,159.49907304701375,34.31070740646328,0
18-25,72,Other,Black,-67.3919476357381,B,A,C,D,A,49.10557919355292,-27.45504831268763,A,26.86352571013208,24.531060821594153,1
51-65,75,F,African American,-42.71628962326372,B,D,B,D,A,14.84999837237082,71.46030201022032,C,147.39203611893913,-118.74543325833824,0
26-35,66,Non-binary,Black,-10.720070036486401,B,E,D,C,A,67.50105854360847,-31.881148125568764,A,114.9939905778034,89.50994386028445,1
65+,91,Male,White,143.89258560749508,D,B,A,A,A,-81.76657233051918,-18.95833759667897,D,4.392725340909404,-130.38084242649387,0
65+,18,Female,Other,63.78301985766931,A,C,E,E,A,26.90701995647989,89.51421864175113,E,-86.60726311897264,-47.785750620208496,1
26-35,95,F,African American,74.16595650500918,E,D,C,B,C,-251.06299116712964,-112.04146350981263,B,187.47703071010045,97.16218628563968,1
36-50,86,Male,Black,-100.28138479744922,B,D,D,A,C,-30.638145498862237,-153.2632933168395,E,-50.42058098631188,-80.89590786123819,1
26-35,43,Male,African American,55.53105636928956,B,E,B,D,D,-27.194229094039756,266.83158092577423,A,-14.28493848407744,137.07692491230742,0
26-35,53,Other,White,23.236872272875413,B,B,A,E,C,-140.66055510104803,-52.295882343344225,C,-34.49076907604517,143.24124104698535,1
65+,53,M,African American,37.23862359800716,E,A,B,B,C,-106.73527500623072,16.54880505319199,E,-18.684811951204964,85.5283891405971,1
36-50,81,Male,African American,-182.61850644971628,D,B,C,D,B,29.939891975568912,-49.200591906388695,A,23.924139684246846,58.54302366227452,1
51-65,45,Male,Other,255.95544570790403,E,E,B,E,B,26.839223001977047,60.89084656703495,C,-64.30765648021072,31.06781578767846,0
36-50,71,Non-binary,Asian,20.065991390598647,D,C,B,D,C,-75.22630943503958,14.106414463442743,A,46.302150894156874,30.367638724811467,0
26-35,21,Other,African American,118.49637738140206,C,D,B,C,B,-118.5416209620052,-16.1049284478588,E,198.13189236279078,154.72562126936197,1
26-35,60,M,African American,33.32904130646301,C,B,D,D,D,52.65209362491141,75.61779109412451,B,99.49366351168015,-109.1397719823161,0
