military,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Yes,Bisexual,C,106.20113420828142,A,B,-194.20028520060293,25.47430183121293,D,A,65.3650267027987,37.93838579029961,0
Veteran,Heterosexual,C,-172.7263551784605,D,E,-72.93262250819164,204.07589086210174,E,C,-104.6937030836248,-42.32300067911989,0
No,Bisexual,A,-87.78543935709749,E,B,-29.2496410969394,61.296741603611004,D,C,-15.834303714592313,-131.05985591982827,0
Yes,Other,D,169.52192720412944,A,A,22.39304896085692,6.10198650922796,A,B,154.71470116716876,105.03360021700172,1
Non-Veteran,Heterosexual,E,-115.2914603497291,E,D,-21.422367365620822,98.62326982658143,C,A,-105.1069233942513,-161.10365652045192,1
Yes,Other,A,-32.71019264646595,C,E,-32.10514063913992,-81.8138532912384,C,E,-11.103862092835353,138.53596208506792,1
Non-Veteran,Heterosexual,C,-28.833775637287435,D,A,13.58651154302691,-12.228489371682143,B,B,-47.53756331003184,37.61192003545729,1
Yes,Heterosexual,A,14.190355934657765,C,A,-25.622878220740432,-6.120917109109852,C,C,59.584676650199086,-111.25083542469913,0
No,Other,D,-50.17181971522277,A,D,65.78801150448896,52.792517044244924,E,C,-41.793061039666235,-200.82613898156362,0
Veteran,Bisexual,C,-21.666138455457777,E,A,-10.163529197850826,-101.1226328610673,B,D,146.27096352056878,-38.914730257789714,0
Non-Veteran,Heterosexual,E,64.19422653903939,A,B,-169.16864234724923,142.69550806897075,A,D,5.177780375969541,169.782650256191,1
Yes,Other,D,-25.701340582044068,A,E,-3.073627317595232,-94.53627616402952,A,A,30.67893916235213,-21.7325694354478,0
Non-Veteran,Heterosexual,B,158.0433295137503,A,E,30.925156090399113,86.59454247862763,D,B,113.20707575139262,73.65744554151078,1
Non-Veteran,Bisexual,D,-62.87783111611031,B,A,-6.8972215365665575,-52.47271227965402,D,B,63.14348006079583,54.99723893120622,1
Non-Veteran,Heterosexual,A,-98.13654522159993,C,E,-152.71430783129293,81.56492017562306,D,B,-0.995021961780251,-157.5696392294862,0
Non-Veteran,Heterosexual,C,-199.76132372242517,E,C,85.98771519997145,0.3886927638483366,B,E,-153.29491889939968,16.59682306537661,0
Non-Veteran,Heterosexual,C,-47.46602461508819,D,A,29.33273658422162,69.3004710950608,B,B,-36.35269093034139,155.72106433724315,1
Non-Veteran,Other,B,-61.70229375441618,D,A,62.09038686832893,-27.743068603709492,D,A,17.789717670325413,-12.930454625211969,0
No,Other,E,77.39616203406091,A,B,48.78280096442301,-61.945372215475224,A,E,83.10763572857039,-149.25087196564283,0
Non-Veteran,Other,D,105.75679390163,B,B,-42.85733758954205,21.039412662292712,A,E,28.363191438455353,-30.38252699771399,0
Veteran,Heterosexual,D,90.16262096873663,B,A,62.590229295506624,69.13123208972955,B,E,-102.2028815545561,-113.12368648415479,1
Non-Veteran,Heterosexual,A,156.58653907603892,B,C,-212.96906038199123,121.42036279176511,D,D,42.291618137639865,68.44074597471325,1
Veteran,Other,A,42.21128617057207,B,C,180.3122696317,-64.43652165565857,E,D,18.65694264240238,-17.22076343768705,0
No,Homosexual,D,-145.68229079462972,C,B,203.34072261618107,-48.44384986469648,B,D,44.50214766457748,-204.72773418350152,1
Yes,Other,C,258.61721928233914,D,D,215.09048170845185,-63.746697665727815,D,E,-79.79033757864194,-112.65291669419655,1
Veteran,Homosexual,B,58.94278093392504,A,A,-78.2277110427524,38.61866290527624,A,A,-62.368377769022096,-69.82027499499203,1
Yes,Other,A,158.9689513332345,B,A,-27.727079150531292,-48.61926733548581,A,A,-59.20829117132893,-72.30284477828542,0
Veteran,Homosexual,E,207.29080228573983,C,A,93.13819645145323,1.0394740786006371,B,B,-123.37019984581126,163.9288528921933,1
Yes,Homosexual,B,-58.83820938063407,D,C,68.74746004554981,-23.400274000982584,E,B,-166.66108321384849,129.89525614093333,1
Non-Veteran,Heterosexual,D,-13.08897969095621,A,B,125.16533737666342,-112.6644390565277,E,B,35.61248858407685,-45.4908257331299,0
Yes,Other,C,-10.564974721539157,C,E,-69.56503386009885,-0.7027624448441547,D,E,130.3929634854162,-49.958844779267984,1
Yes,Homosexual,B,-65.46912320413948,A,B,77.32338102773721,73.07615156158649,A,E,-188.3348937137031,-116.23813141766992,1
Yes,Heterosexual,D,42.221924909996424,E,E,-184.9117121841952,-16.150671513129648,D,A,-67.53110374963582,111.40511804705264,0
Non-Veteran,Bisexual,A,208.80602414252328,E,C,184.97429836954026,31.85577993479523,D,B,-141.85998391564584,10.205329487032094,1
Veteran,Other,D,79.1839893451689,E,D,79.54142472982826,-139.63822977125696,D,A,57.6209108000019,19.502030585012136,1
Non-Veteran,Bisexual,A,-53.311904996289705,D,B,19.94237515687022,55.58980607793503,A,E,13.250249609181747,34.577093293110615,0
Non-Veteran,Bisexual,C,-114.7545202691472,C,D,68.74772738547307,-56.06084797016292,D,B,72.05687029786368,102.02460859743377,1
Yes,Homosexual,E,-147.77561824928497,E,E,60.643517287469884,5.354025311771781,C,C,-140.16083536488483,-15.454933961849513,0
Non-Veteran,Homosexual,C,27.22866628556729,A,C,19.920121522198304,-21.76999156778188,A,B,-73.10933963615766,-119.49708148996851,0
No,Heterosexual,D,80.00581999664817,C,E,-60.18343426103085,-87.08449522944665,C,C,-204.63116941510594,51.813238107609315,1
Veteran,Homosexual,C,-27.467212824541757,D,A,-115.81484855248235,5.827278354674126,A,D,-69.95506979531302,57.922059120895675,0
Yes,Bisexual,A,295.9999699793235,C,A,27.79335596962081,49.59817567750214,A,B,-21.19673153119102,-9.046965024825814,0
Non-Veteran,Bisexual,B,178.71508135860705,B,C,88.53196203901088,-7.292899369130547,C,E,-111.20343296718718,-129.51537735943586,1
Non-Veteran,Bisexual,A,116.13162422579568,B,A,69.30721836606956,-185.22178881831616,E,E,-75.95406819745094,-163.34368212604633,0
Non-Veteran,Other,B,-35.26722760468327,B,C,181.07523559907858,-14.257085684814749,E,C,145.13907465446783,81.6734237619423,1
Yes,Other,D,-89.7242984788308,B,C,-40.35021849495935,-32.44538745327421,D,C,-43.02222902913378,95.2814625320056,1
Veteran,Bisexual,B,12.401638062968185,A,A,30.697431321710866,75.02538809061087,E,E,-8.458986955768296,-68.75438781386863,1
Veteran,Homosexual,C,83.73085039861103,C,D,20.322896425659557,-155.00942671895763,D,B,-27.068220310294034,-35.15329721924891,0
Yes,Other,E,-13.176422559785767,B,E,88.70480511479505,76.36278470649911,C,C,-34.20219632982193,91.93904151125865,1
Non-Veteran,Homosexual,C,265.40906078831637,C,B,3.3335305219107005,125.60238029400328,C,A,-76.67645182973928,-143.4768722176263,0
Veteran,Bisexual,C,82.8417379305272,C,D,146.44148805641265,-56.700121877865705,E,A,98.61564446870563,-46.40800338684877,1
No,Other,A,-115.64022650085069,A,B,120.46414887964667,225.3274277435656,A,D,144.68704662966596,-64.45244647113184,0
Veteran,Heterosexual,B,-136.34415357153594,A,D,99.16695677037983,-144.2338957305288,C,D,128.8065423425549,-93.73368794986088,0
No,Other,C,-90.55143720208379,A,A,36.082346371440835,58.491507150488054,C,D,-10.690182203779507,178.6680002784465,0
No,Heterosexual,A,-82.28302128641639,A,B,-45.88689171463005,-138.8076728627401,B,B,92.7471088360045,-1.8758590494600154,0
No,Other,C,-29.720518340799078,E,E,278.21971137256526,-118.41774364575085,D,E,52.37134436958162,28.56408730683136,0
Veteran,Other,A,192.57846274588294,A,E,-118.69908698314103,-121.28938097160645,E,C,65.43629606032681,8.56669932850633,1
Yes,Homosexual,D,158.25464910778814,E,E,67.69827862395563,-14.007470393831081,D,A,143.78429705569047,69.57194382221394,1
Yes,Homosexual,C,-125.68557424486362,C,B,2.3415491056607616,130.45924067248825,B,C,-194.68627722647787,19.37027806930533,1
Veteran,Bisexual,D,174.498702682854,D,C,-91.99793896056305,15.288021957375248,C,A,-124.84248584317771,138.29824799822293,1
Non-Veteran,Other,A,-84.51703669097294,B,D,-163.36952073041658,-40.56984990069829,C,A,-146.1127523827124,14.86542790171152,1
No,Homosexual,C,76.16621550335796,A,E,-264.43138433855245,163.15201574333602,D,A,-8.80173223135077,-100.94587969575312,0
Yes,Bisexual,E,40.61319779652334,D,C,-55.14399521798673,89.53322270321044,D,C,129.92987384173153,-28.316001168871313,0
Yes,Bisexual,B,17.9648770562615,B,D,-163.70477696048061,-5.039709076353698,E,B,-79.98163242640341,-74.51762815335407,0
Yes,Heterosexual,B,-38.8905208713967,E,A,-235.82952181635633,-243.6899057971913,A,A,102.62901807915765,68.32614313457053,1
No,Other,D,57.222224469017824,D,E,25.781048539941086,-35.031201948312415,E,D,25.740833106735145,-46.03749125268213,1
Yes,Bisexual,B,-98.03548691467154,B,D,-47.679226171449564,95.54470695637465,A,E,-90.23491807358056,80.02086711871073,0
Non-Veteran,Heterosexual,D,-19.35989677887245,B,E,39.128241343021216,-174.33583444469417,E,B,63.20757940101945,43.838452083008086,1
Non-Veteran,Other,A,-22.561579550486364,E,D,79.23936646164779,241.33269836400396,D,A,96.76284324986159,37.482878271060734,0
Veteran,Bisexual,B,110.12733033297346,D,E,-24.37893493739405,-3.130165181692768,D,C,7.152225603395445,-72.40685323591481,0
Non-Veteran,Bisexual,B,49.40783582268894,C,E,51.58839368943959,-69.31822270533107,E,C,29.964456584644374,-198.17946485506963,0
Non-Veteran,Bisexual,C,112.22660565849954,D,E,-80.22795898063035,-97.71958476136321,A,A,90.41194091572959,-88.71534237364659,1
Veteran,Bisexual,D,124.88745503133256,A,B,71.65115306438439,-199.62043790836574,C,D,-146.68053681782627,-37.976441891473,0
Yes,Heterosexual,B,53.65847365919846,D,E,41.68846893314982,-157.6709895115334,C,A,-119.94825204811752,-75.3384094512981,1
Veteran,Homosexual,A,-40.40525090381117,B,A,201.65073876162288,-86.79777483643431,A,B,-93.36679658612289,64.42810676460964,0
Veteran,Other,B,15.61416261244026,D,D,59.225313366242446,26.16202604617468,D,C,-133.48908655145425,67.51838040646973,0
Yes,Homosexual,E,188.29904794673064,D,D,35.88729189356669,13.306524618722765,E,A,282.6191894972181,140.64129396906483,0
Veteran,Heterosexual,B,5.725280433145389,E,B,-29.785738680474793,83.46533897797227,C,B,-55.792001716378124,-10.12497841775145,1
Yes,Bisexual,D,-141.21864524434727,A,A,62.969381412977434,-47.25020761009487,B,B,-77.45766554238345,134.40245228456868,1
Veteran,Bisexual,A,-48.65699937464688,E,A,-19.140239111439946,-49.13078924594067,B,A,34.75969033621819,-47.84026907652263,1
Veteran,Bisexual,D,-7.603914667393423,B,C,-38.05152855635032,-1.9616146278787223,D,A,94.7470172794238,50.55866386965071,0
Non-Veteran,Homosexual,C,-32.07935323431482,A,C,-85.34188760711776,-93.22784806805511,A,C,88.57667218322352,-215.7923348221411,0
Non-Veteran,Homosexual,A,-41.147624953244375,E,C,65.36919927760604,-125.656691395302,B,C,-141.46145885694904,-92.79196542858294,1
Yes,Bisexual,D,30.493599466564042,B,D,-48.922890701838874,44.18442354833371,E,B,17.28033521318421,-98.6301942248109,0
No,Homosexual,D,-13.841497540384934,D,E,173.39032542771454,93.90774525850047,B,D,-106.20427438935009,-84.86642268204731,0
Non-Veteran,Other,E,140.20460629001695,B,E,16.50766279854919,92.25809637071355,C,C,-67.84597743466124,248.90518253593373,0
Non-Veteran,Bisexual,B,76.9184736406541,E,C,1.5349036854601916,-40.190711151501034,D,E,-87.5203006999394,-53.97262977065467,0
Non-Veteran,Other,A,-72.68942565159529,A,C,88.48946360988842,-5.793212527475595,A,E,117.48442639569635,-117.0119875286733,1
Veteran,Homosexual,A,-17.0364098108485,A,C,-101.8338162923531,58.861608384476526,C,B,-2.8256369190466613,11.997490933742993,0
No,Homosexual,C,46.15474617998802,C,E,-84.21185556367764,50.09129485450035,B,C,21.669259560691405,22.42040006051084,1
Veteran,Other,A,-93.51707108007298,C,C,-53.30573090545783,56.582143822623884,B,B,-98.14133430307403,195.4897382042034,0
Veteran,Bisexual,A,38.14903601867275,E,E,-107.57191283084579,-27.678455939998482,D,B,137.9438264360173,148.71982014773587,1
Yes,Other,A,41.33381345539134,A,B,90.19917628999032,178.01356284760098,A,D,2.9905657803861416,217.6297863317054,1
Veteran,Heterosexual,C,99.03336825831641,B,D,-36.26327678887622,112.91806245786653,D,D,-56.849387476829385,-22.21855060379688,1
Non-Veteran,Homosexual,A,66.6718621920932,D,D,-50.986868489923296,40.13457968198777,E,C,53.395514873009986,-36.00668911169148,1
No,Other,B,-59.26367392843939,D,E,86.41524690888251,-34.49839089046995,D,D,107.71602274998888,-11.110854466113661,1
Veteran,Other,E,-100.20338811821307,D,A,-41.38096969911149,72.11083770456649,E,E,60.20633096905931,65.64667213911106,0
Non-Veteran,Bisexual,B,-49.03497962462882,D,A,-58.621416042269416,-3.0782625654696476,B,D,28.299797185247023,167.84439871690614,0
Non-Veteran,Homosexual,D,44.31845437360445,D,A,96.55764540000283,30.211221476923793,B,C,41.98030262555715,-86.76846165145776,0
No,Bisexual,A,8.231316199763384,C,A,48.39898166430771,-33.01636585606501,E,A,102.11026095251113,13.961472226000197,0
Non-Veteran,Heterosexual,E,-52.317399101875814,E,E,-38.0346856377256,-117.85574659142695,D,C,51.71054393017073,-33.73323246365324,0
Veteran,Bisexual,C,100.0424153726556,A,D,-11.465014008525836,-16.218202038829777,B,B,114.73955009059245,101.68569772239672,1
No,Other,A,33.96966641559322,C,A,-38.544526545912454,161.6907893151073,B,D,-50.31818801911492,98.42894728330654,1
Non-Veteran,Other,E,-159.7445420510406,B,E,-85.46057706932812,-53.299351764124246,C,C,-81.9355326544899,98.54883094678735,0
Yes,Homosexual,E,133.52635153528277,B,E,39.74620731231961,161.58942405078955,A,A,-66.54225869598572,-118.2990520205776,1
Yes,Bisexual,A,188.06388356587945,D,A,57.23245630810221,-46.73708831699668,D,D,14.257494106180813,99.28341037466413,0
No,Other,B,-96.69293270466697,E,A,129.43200489943965,65.98685041063955,A,D,-71.53927444092027,-2.6025462228638196,1
Non-Veteran,Heterosexual,B,-32.768791269568084,C,A,55.137869841486655,86.12146735572341,E,A,53.7035200259242,64.22793470046763,0
Yes,Bisexual,A,51.33406032620066,C,B,97.67609624687269,-18.57839889450689,E,C,-265.7051342099087,-117.87543281825212,0
Yes,Homosexual,D,-17.804933067608843,D,C,54.62387313503656,287.345800309416,C,A,-68.48072269164066,168.02914262002636,1
Non-Veteran,Heterosexual,B,8.239637625151754,B,C,-8.054664426257336,-155.45580142036388,E,E,17.23124071809232,-6.807962473076135,1
Yes,Heterosexual,C,71.9411632084465,A,C,-224.61842198332738,-13.497845218953383,A,C,-32.89205554072489,3.5619221363802076,1
Non-Veteran,Heterosexual,C,-137.0761491768018,E,B,-109.06772062984005,-99.85322485861917,A,A,8.165074838194537,-101.54490636151105,1
Non-Veteran,Heterosexual,E,-54.87794772033251,E,E,-42.76497576681055,-26.268042024201332,E,E,-22.556042451984858,-122.24339372607449,0
Yes,Other,D,-95.50691792827585,A,A,159.91196208295796,-10.090274377762787,C,A,113.34862291808976,-11.523639666196223,1
Yes,Homosexual,E,-5.261666364808699,D,E,-181.30028131971395,-103.3668295457028,D,E,-6.439542122234576,45.6136059607401,0
Non-Veteran,Bisexual,D,2.6525147020755235,E,A,110.00029275905507,87.985115199772,D,E,-149.96263269280743,39.63899663355597,0
Veteran,Heterosexual,B,-26.612083787525776,A,A,22.986667332706453,-1.140625581663252,D,C,-116.77736642217084,-64.15407474373035,0
Yes,Heterosexual,E,166.0790132728516,A,C,-193.62168640265062,-74.37537375566014,A,A,-107.50317163903445,-175.69074548423993,1
Veteran,Other,E,159.54544569325776,C,E,-20.664907683249055,-87.50038137909085,D,C,-32.47482472238857,71.33233877505224,1
Veteran,Other,A,-16.24841102485755,B,C,-39.585291047685715,59.36218027241695,A,D,178.19924030989228,56.9862629362053,1
Veteran,Heterosexual,D,60.42441212485329,B,A,-12.55990307391566,81.74294680792924,E,B,337.05951093641926,-24.452846274019347,1
Non-Veteran,Bisexual,A,-140.8932841248297,D,D,-4.9427934436891,12.440704319867562,C,C,104.28965399728925,72.67940666256678,1
No,Heterosexual,B,58.142260546448846,D,D,-52.96118892344859,-31.015811453854013,E,D,-54.42064192843774,50.23645986208699,1
Yes,Bisexual,D,51.6383326739755,C,C,-91.80417625181457,-156.59116286193643,D,D,106.86510290829052,127.8901182750831,1
Non-Veteran,Bisexual,C,5.380717661832172,A,B,70.51301721089175,-49.89186168902236,B,B,73.89219397942664,60.88260962636578,0
No,Heterosexual,B,-69.95594853136355,E,D,-108.04807576083184,-42.47183101423017,E,B,213.83747321111377,38.14987710975738,0
Yes,Heterosexual,E,-8.780745120228211,E,B,46.086862522056336,-38.36780919773238,D,E,-127.64472868433923,-60.23577881027211,0
Veteran,Bisexual,E,-103.85564026754162,B,A,146.60795253012319,89.45790637774974,E,A,154.7264307923761,5.111388771709511,1
No,Other,E,-118.98068766646406,B,A,106.70178459226396,0.9591679843298716,A,D,127.03794266432178,-227.02233648358748,1
Yes,Bisexual,D,49.57124370237643,E,A,64.88271180198434,-24.179262409073154,B,C,-22.413982311737517,83.98383474321489,0
No,Homosexual,C,-82.47599885948958,D,D,-190.1558892523634,130.9379058449374,E,B,36.47353128124275,67.96516709356986,0
Non-Veteran,Bisexual,A,-50.54818992531056,D,B,-0.6914728474346957,-76.47251091634571,B,A,26.61333955839162,-67.89660923734809,0
Non-Veteran,Other,A,151.44637332405298,C,D,186.01851643764334,266.3997298386638,E,D,-68.06828662047583,-17.338334922973676,1
Veteran,Bisexual,E,-35.80365541396774,C,E,138.06988177860043,-31.30114795914844,D,C,-10.585707477412452,-107.3099844748197,0
No,Other,C,100.06970770683455,A,D,-123.08393014313019,-31.54775643262878,B,C,91.20488278804933,-140.45366031251874,1
Veteran,Bisexual,D,-44.10903239499516,E,D,-17.786945282947656,-45.47005034463671,A,D,19.929415887217637,165.81436690456414,0
Non-Veteran,Heterosexual,E,-12.839527934960682,E,B,3.5168680800808634,-21.995221030161712,C,C,-0.6034440848228828,58.8938031206566,1
Non-Veteran,Heterosexual,D,210.16016544872525,A,C,102.12276587714386,-55.03581047138834,C,C,-104.86117899229122,-11.845720494925722,1
No,Homosexual,E,95.40242049478806,A,D,-104.85987093713076,32.448561227313704,A,C,-21.607819527764576,26.56696984205243,0
Non-Veteran,Bisexual,D,117.38111219140472,D,C,-108.46463017920776,28.687126427294064,C,A,109.5577405309575,-114.76741775482498,0
Yes,Other,E,-182.70385542385068,E,C,-6.041119688241736,164.00183515854968,D,E,-49.50542205812612,179.33841768556152,0
Veteran,Other,A,5.338235769790938,A,C,67.57808423103766,5.022256349704553,E,E,161.80561750037745,10.70926254849688,0
Non-Veteran,Heterosexual,D,132.00685832055026,E,A,-36.50862099628466,77.00022283113955,A,A,164.81254664719245,112.9307508833922,1
Non-Veteran,Other,C,29.498982785825174,E,A,142.2851500600786,-2.4325259305847653,E,E,-83.67733375045097,-21.778962709755678,0
Veteran,Bisexual,B,36.50932116241599,A,C,-229.3715291918192,-144.09507346681985,B,A,-10.922628534315601,-149.2286370925847,1
Non-Veteran,Bisexual,C,-46.135600576061314,E,D,-93.13021654860954,29.35253251393859,A,A,140.1186929528565,8.368531689757194,1
Yes,Bisexual,E,-64.97324900477349,A,B,-20.882913324406385,30.776202919421852,A,D,6.622390890025905,1.5595079861967602,0
Veteran,Other,D,-144.56180582524067,C,A,-7.674913024800601,15.619365367518325,B,C,-190.4964875987086,34.10167786980279,0
No,Bisexual,D,-95.23461273888387,C,E,160.93486737070378,-88.84555801368188,C,A,-70.27012120913221,-55.32103011355362,1
Veteran,Other,A,34.86917925114331,D,E,-51.9351865403597,92.34445616120725,A,C,-68.84915560535765,47.68661521170482,1
