disabled,sexual_orientation,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Both,Other,Divorced,B,-120.88214384964306,D,103.08430469025474,E,E,101.43544349906604,-223.22140869168615,E,150.25291647897615,C,A,D,D,-66.25793075802855,-106.24798692441647,E,1
Yes,Bisexual,Widowed,C,-51.32303497430081,E,104.70353871917912,A,D,64.15776334473321,-14.943788237694037,E,140.8664236785577,B,A,C,A,-35.21578578114232,-12.847916527550163,D,1
None,Other,Married,D,98.69467377905691,A,-49.03359505861179,A,C,-169.85658140233093,37.051030551178,C,-109.9125693580201,D,A,E,B,38.04704112933567,-16.49005256508512,D,1
Physical,Heterosexual,Widowed,A,96.82688847967395,E,-91.46817300772945,E,D,-76.71730616011945,-362.03268027154076,E,-114.9164125721783,C,C,D,B,-65.37344316612838,-10.742053968839063,E,1
Yes,Bisexual,Married,B,-76.39463513291503,C,-50.448817864720695,B,D,-44.44320696619162,35.884989831241384,D,57.44303928516036,C,A,B,B,-121.14418196761423,8.30362042732557,E,1
Physical,Other,Married,C,51.9355499224927,A,81.08959875537117,D,C,-256.4817719652279,55.49277294821297,A,-17.23144874935408,C,C,D,A,-64.6875381619331,63.39333120621134,B,0
Both,Bisexual,Single,C,-141.9953038140775,B,16.304326050357393,A,E,70.53919869367928,-127.89732407991494,C,108.2730400205973,C,A,A,B,-153.44577271694783,228.58689224437572,E,0
No,Other,Married,C,20.33881911022514,B,97.74545773083878,D,B,94.5525654859241,-109.9985671677105,D,98.15738312117844,E,E,A,E,-125.79698017675811,62.236068728422886,B,1
No,Bisexual,Widowed,A,-132.7554082012018,B,66.83385864142828,A,E,8.954493629048375,55.94002121983239,E,-31.85895044631141,E,E,C,A,-37.16505272528307,142.52634924835596,C,0
Mental,Homosexual,Married,E,115.2485383881386,E,17.446677839107334,D,C,-200.73747811868273,-72.28849827409543,E,-14.286280277658955,A,C,D,E,-54.229653107976596,57.0431494552346,E,1
None,Other,Married,E,99.68191082548947,E,42.501585467230505,D,B,126.68790199595993,14.271830628418034,E,-240.07517637440165,A,E,D,A,-2.199207802177793,-24.18881855357445,A,0
Mental,Bisexual,Widowed,A,27.977092360655693,D,37.07885530321002,D,E,-114.85694293677452,17.775433876542692,A,-159.58925662010714,E,E,B,D,102.01212885531459,165.25545211909838,B,0
Yes,Homosexual,Married,B,-74.74889885468637,A,-30.049683755464883,E,C,-121.70929744381738,169.7539576552501,C,-59.42796538366516,B,B,C,C,31.15529378578384,-108.91929090257804,A,1
Physical,Bisexual,Widowed,A,-232.4295224496298,A,39.83237760920345,C,B,92.78498625350868,-58.84378220858642,C,133.20424806451916,E,C,B,B,-124.79537623383013,9.467285123331735,E,1
None,Heterosexual,Married,E,32.7496569161095,E,-221.28998040680523,A,D,74.20973964622016,58.88019288997931,D,69.85767081514814,A,C,C,B,32.412398743549765,-174.8795012178787,E,0
No,Homosexual,Single,D,-22.386634273923114,A,-56.22973484129997,B,A,159.00840150935463,25.24012802390128,B,-31.68813599435075,C,E,B,B,-64.4689345722928,-89.03897671527044,B,1
Physical,Other,Divorced,B,-30.64861690884425,B,6.376415182682016,D,A,-140.61823703423516,168.11520516608414,D,-44.85084178463466,A,A,A,B,-25.233240105543707,-142.1640807164847,D,0
No,Homosexual,Widowed,B,-170.92249131912715,C,84.83983994749252,B,D,27.000820902522005,28.43328007273213,D,20.294043777373233,D,E,A,B,88.33253473942997,20.38011357674826,D,0
Mental,Homosexual,Single,B,147.2551611304536,B,31.106454138574037,D,A,-63.535055390092175,-17.416751312562713,E,54.52638930141779,D,C,D,C,37.49307819219172,47.18263938013278,C,0
Physical,Bisexual,Married,E,-64.37838635392613,A,-12.579924773626821,B,B,14.636668021328875,8.911474229577177,A,63.56052999746663,D,A,E,C,43.59026976301338,-41.70145040693885,B,0
No,Other,Widowed,B,-77.53361447533634,C,-18.030153875791076,E,D,83.07038196049959,62.04425632173949,E,-96.68482007472457,C,C,B,D,119.43030726029673,-100.75418669104694,D,1
No,Bisexual,Divorced,C,32.41225797999656,C,-35.910806509102464,D,A,11.773764060887267,132.4305551286961,A,7.144336981335068,D,D,B,A,11.20051053814857,-11.611289893446893,D,1
None,Homosexual,Married,E,-62.840682346069535,B,30.420253249121064,B,D,-58.118758136075655,-26.54148524740536,B,107.707966686783,C,C,B,A,127.25388989529574,73.58764393600323,D,1
None,Heterosexual,Divorced,D,14.901284534881265,D,14.52887560249662,A,A,-20.515525763185664,10.539681782482853,A,-26.297458043275462,A,E,A,C,-165.82293315471162,21.863058902119153,B,1
None,Other,Widowed,A,-115.34842016765816,A,-60.1790352083639,B,D,84.3671829789047,-70.02164897742311,C,142.52819347722243,D,E,D,A,-74.78009459556738,-6.846523786044773,D,1
No,Bisexual,Widowed,A,56.12344547595383,E,-15.540617493984833,B,D,85.81561388929005,-50.42848423032827,B,163.7766294552659,C,A,E,D,-151.49351784356816,-154.2225937887544,D,1
Mental,Other,Widowed,D,167.3868986166957,B,70.78454322698418,A,C,-29.51237218483084,-64.21860710589621,D,-49.8173006835942,B,D,A,B,-9.348668600031242,-37.66652097022686,D,0
None,Heterosexual,Married,A,-104.21071993710389,A,52.60592331389184,C,E,69.71982809024841,-236.3028547495611,B,-112.60775818850428,E,C,A,E,144.24146582600363,-144.95900075589455,B,0
None,Other,Single,A,82.27418122430899,C,98.99297803862453,E,E,-201.95266668280496,-46.604520222805675,B,32.95648714220166,E,B,E,C,-6.646292096317367,-65.78900438634626,E,0
Yes,Homosexual,Married,B,-213.04504669416198,C,53.82500058630653,E,C,-18.112137059238634,-10.365329610495271,B,37.00105099806726,E,B,A,D,110.07234989027222,65.31014657092479,E,1
Physical,Other,Single,A,-90.60503427509202,C,-44.48180656715685,D,B,183.41638965949713,-40.853895451537404,B,-59.990291053525624,B,D,C,A,17.784210750401392,-84.12494062586609,E,1
Both,Other,Married,A,67.52514998214552,C,-79.51146195772647,A,D,-80.73742111896792,-176.2601429783093,B,-80.63171439396089,C,B,E,D,7.233080469479958,54.21430681267625,A,1
None,Other,Single,D,25.56419818925469,E,-86.21228079226954,B,D,-34.30076066982646,-18.301333708243988,B,25.663906361483313,D,E,E,E,-21.800338377506293,238.03145870239334,E,1
No,Heterosexual,Widowed,E,-12.529041306301862,A,-229.650820814487,C,A,17.13660970504417,-36.68424461395987,A,-93.00677519160368,E,D,D,D,-126.49934502938906,-208.83448269112426,A,1
Mental,Homosexual,Married,B,-108.94092796907296,C,-58.65031849724126,B,B,-170.40237046590693,1.5430451902422575,D,-32.798755749658284,A,E,E,B,-22.459708488089632,-104.01062438473609,C,1
None,Homosexual,Widowed,C,200.01725021977975,B,-103.93689165541092,C,B,-230.1787305883399,-15.399036023740084,C,41.18620218493852,B,A,B,E,-54.94271610310171,-75.40409004800233,E,1
No,Other,Single,C,-118.04906822173416,B,-32.9200172648143,D,D,27.464111299104122,-39.91246880895041,B,110.83463025846534,B,C,A,D,113.13065751718581,13.273666224960397,C,0
Mental,Homosexual,Divorced,C,70.78233217616794,E,6.269778915728215,A,A,70.11104643783409,-25.969574907560194,B,196.05530109153332,C,E,B,E,77.85270798456663,17.13596588053259,E,1
Physical,Bisexual,Married,A,-97.4807504588283,D,175.4593204909493,A,A,5.369330241249115,96.25698392662184,E,37.88645159658558,C,D,C,D,-68.04103292386615,89.67680584343478,C,0
Physical,Other,Married,A,126.32067811694637,A,-85.64192525328936,C,E,94.49255993882379,-72.03015759729938,A,-102.653297198996,A,C,B,E,60.81736350636835,-39.159686907883675,E,1
Both,Other,Widowed,A,149.03289462033675,E,-13.758795332571177,E,E,99.7182599513967,83.24630435517632,C,-103.83918377296304,A,E,E,A,15.286161423793242,-58.18882250237392,C,1
No,Homosexual,Single,A,-22.617788448131545,A,-107.37725411968401,A,D,-43.44753392947407,-53.81404301038217,A,-153.9951156757582,A,A,C,B,-77.55440087347753,-41.58669985266066,D,1
Yes,Heterosexual,Married,C,153.65686655950947,E,4.861966860919026,D,A,29.315243123939744,16.920637858782083,D,100.49091342979975,A,A,E,E,23.571015567087276,-68.30399361347641,C,1
None,Heterosexual,Widowed,C,-102.73793551000485,C,66.38212125556277,C,E,52.99102822990241,-30.69873766997584,C,12.062951237147619,A,A,C,E,68.76310477033839,77.16202614502305,E,1
Yes,Other,Widowed,D,-75.91037842250951,E,82.0213866315432,B,D,-9.882377071346399,8.910713792241715,A,-76.63879168343813,E,C,B,E,20.568641743806303,9.235484127855354,B,1
Mental,Bisexual,Single,C,-31.06143575184486,B,-111.40416756955325,B,B,-82.22966474650917,-0.18325172706265488,B,-40.69522810316171,B,E,B,D,82.73802045250798,0.4595919994172589,E,0
None,Heterosexual,Widowed,E,28.53058074904394,C,18.27943099907899,C,C,-54.84406002354051,16.055801912651628,A,-16.37407697355602,E,A,A,A,-90.61169410450344,-91.72972098476725,A,1
No,Homosexual,Divorced,D,170.1545872092828,D,62.71424152179671,B,E,214.26238656100782,-4.265654739102487,C,-32.7373907517587,A,B,D,E,202.55320615871847,69.28212741913039,E,1
Yes,Bisexual,Divorced,D,-1.2215940854868128,C,-90.96406643902351,B,E,88.58929999304198,-226.1870760289975,B,22.41709100494591,D,E,C,D,31.621731237098206,-99.66852887650796,A,1
Both,Other,Divorced,A,-92.31660788639923,D,-24.237364218507782,D,B,140.424841992523,-16.943872389240777,C,-28.165675007247742,E,A,D,E,-183.25706183514538,23.8931636897674,A,1
Yes,Bisexual,Widowed,D,56.053768199934574,B,-30.816994759612665,B,A,94.79245887276043,30.7005702238541,B,-157.26983558113847,C,D,A,E,73.6184260621022,32.97182217909786,B,1
None,Heterosexual,Married,E,-2.2751545501859005,E,176.44906637542329,A,C,36.785185255843125,-173.84328723940848,E,185.08976983960176,C,B,D,B,115.9012292703254,0.8232713556460128,A,0
Physical,Other,Widowed,D,-45.10914927688239,C,-97.29825287764743,C,B,16.26437453773888,-89.28986960611206,D,-100.17829801928634,D,D,E,E,-105.198207513965,-98.42170353104845,D,1
None,Bisexual,Single,A,39.62811455315707,A,-114.87030491595046,E,E,-9.217637471565691,93.5276200835008,D,86.2567695376843,D,A,D,D,139.289074729597,114.2266465206102,D,0
Physical,Bisexual,Married,E,-99.10905336763595,B,-39.999507617443996,C,C,-40.51570026704066,53.79796794884746,E,-231.47021287254765,C,D,B,A,-27.167668135972445,139.8938036752266,C,1
Both,Other,Single,B,-11.100987747751132,A,-77.44242662007204,B,D,-32.29071464612993,99.70097842202132,A,82.77205387787198,D,E,E,D,40.94018987344321,22.498928986813414,C,1
Yes,Homosexual,Widowed,A,-24.304339801031084,A,-31.116838745715185,C,A,-73.50130694180092,-108.62737847802715,B,-192.41273161791509,E,B,D,A,-19.67744714119898,69.50606212363915,E,0
Yes,Homosexual,Single,D,-190.91377669787624,C,-110.83125731226271,A,C,58.09515236070497,-111.98034020439742,C,-181.1146982011157,B,B,A,E,87.0393697440552,91.45497507629257,D,1
Both,Homosexual,Single,C,-174.34547553753288,D,10.485066092110218,C,D,47.43511960286991,2.894329011609337,C,-2.6021163056980585,D,D,C,B,-68.84042507582643,-46.582413766487335,D,0
No,Heterosexual,Divorced,D,-99.94417388062652,E,-169.7332349785621,A,C,41.828330562595106,-37.30034854316366,E,-62.997669522658406,E,B,C,C,-88.05259991813966,-96.8015422449065,A,1
None,Bisexual,Divorced,B,-77.09959344026876,B,220.19313259340848,D,D,23.51860624544647,-109.61056427572599,C,39.13795973841096,E,D,B,B,68.46438520504292,106.26982269364696,E,0
No,Other,Widowed,C,-260.2758735347149,E,156.6711102039239,E,D,107.90041481939411,23.169879813579158,D,-74.52615205712121,E,D,C,D,43.27200211750036,-115.56676931479205,E,0
Mental,Other,Divorced,C,16.310003881238835,A,97.15364184243046,B,D,-36.51931600218202,165.04045160084237,E,-95.49300587865926,D,C,A,E,99.9768729480072,-22.214789894494604,E,0
Mental,Other,Widowed,D,-2.3197869079436226,A,82.58510854833176,E,C,-131.13726310314266,50.3242098188976,B,-56.12463787178557,B,E,A,A,-122.59330010213236,53.66174926808296,B,0
Both,Other,Single,D,-29.26024734128781,C,-78.91920882274735,B,E,-152.7125750630234,-58.641997180151506,E,125.42694740773564,C,D,A,D,-5.6986455259165885,27.97249925383546,B,1
Yes,Bisexual,Divorced,A,70.5134365921135,E,74.96096421079287,B,E,-28.160809859942702,-46.70578033973158,B,-134.6437336476029,B,D,C,E,126.46673255870509,38.344607635797175,D,0
Physical,Heterosexual,Married,A,25.7397723570139,A,3.918973112102326,E,D,-27.729785469006472,0.9751708672671613,A,61.34869497379266,D,E,D,C,20.976080468593537,62.60085432081423,E,0
Mental,Heterosexual,Single,C,-71.45915026594068,B,106.24681372973245,D,E,-283.466401449582,-19.09564429729053,B,-17.07737715168008,E,D,B,E,77.1844651987396,88.01246628552306,E,0
Physical,Homosexual,Widowed,C,67.11709800499557,D,-130.09007427936263,A,E,156.23757273834053,4.466701362942247,A,-102.08468007781535,A,B,C,A,64.31543072850194,284.14419524921766,A,0
None,Bisexual,Divorced,E,-2.6111120267281542,A,-10.558866176449662,C,D,152.63488423647806,-104.05990729591943,C,105.01257510936976,D,D,E,A,216.05196323704226,73.14378962193435,B,1
None,Heterosexual,Single,A,-151.40300572763567,B,57.73263470407963,B,E,-24.786445734522744,-101.00194484613112,B,68.73223504672043,D,E,C,C,-40.780593021672495,65.86604207060005,B,0
Yes,Other,Married,C,-169.66191361512773,A,136.13012590528717,B,B,-31.625847824542497,-59.338818793385514,A,-16.590349555641982,D,D,A,E,-52.07090908408689,108.85981585018767,C,0
Both,Bisexual,Single,D,-71.45498260216289,D,-6.685551402922016,B,A,-55.306157231446875,-21.55643899596815,E,38.078132429377945,C,C,B,A,44.17753703794768,85.86378747986916,A,0
Physical,Heterosexual,Single,D,-138.93891206073135,C,-18.43762782510325,D,B,88.45504813983092,-97.35961004007262,D,-26.28293650091993,C,E,B,E,109.91213000969107,-104.17374945363045,B,1
No,Other,Single,D,-1.5447125378117197,A,-81.89798101657202,A,A,82.88220391874407,-33.027630487461686,C,24.779994996426456,A,E,D,C,-37.59392581855734,-62.772749707804074,D,1
None,Homosexual,Widowed,E,79.43149494048367,E,-231.33792689882534,A,B,187.67036264967075,-33.41569608429802,B,168.22925763227462,D,D,A,E,93.62385073633463,-207.3471879963514,C,1
No,Homosexual,Divorced,C,26.604821559086016,C,-63.06920364070333,D,B,20.008236911564143,4.371816261099555,E,177.32704899794638,A,A,B,A,-138.0769622178591,115.29264435332355,E,1
Mental,Heterosexual,Married,A,-55.90484724812611,C,-14.117419195119417,E,E,253.75281356170322,-260.4466463518062,C,23.71924184809592,C,A,A,C,-13.078111367302462,149.74969668774185,D,0
Mental,Bisexual,Single,D,-0.9845466031887492,D,-67.47759714571474,E,C,77.0613712560483,-5.872139357786062,B,1.3895254884412318,C,B,A,D,166.9848631750988,89.50750231758786,A,0
Yes,Bisexual,Widowed,B,-72.88212423659162,A,21.636298515835513,B,C,-26.42705564886273,-88.6736815973546,E,-27.394636898363405,C,C,B,E,133.21669779036827,115.76324891561099,A,1
Yes,Bisexual,Divorced,A,-241.57314391058028,D,-17.411947662362127,C,D,-32.322606919648514,-31.549581469092963,D,-67.67415810764189,A,E,B,D,227.24321301148782,-85.64844851960855,E,0
Both,Homosexual,Divorced,E,41.583692023620564,E,-143.54820190715205,D,B,129.76409948010382,-35.25612571544606,B,3.1746347536714943,E,A,D,D,176.78896339899623,-140.7392937506391,E,0
None,Heterosexual,Divorced,E,16.34454887879598,E,84.85986429682319,B,A,-23.991029716729724,68.78199557164947,D,11.917156163637767,C,C,B,A,-28.106597582350208,19.049839135975432,B,1
Both,Heterosexual,Married,D,102.9990078775019,B,-52.20687481475057,B,E,28.980787186065594,207.38440757043736,A,36.822541216143364,E,D,B,A,-56.48015226285841,27.021782548464085,E,1
Mental,Homosexual,Divorced,C,5.578191962032248,B,-76.93513848182818,A,D,-68.96184063250453,6.773193984261418,E,-70.5212685187149,C,C,B,B,160.52106123009963,28.58418146960733,E,1
Physical,Bisexual,Divorced,A,-152.99295274210505,E,80.37476312386217,C,C,-323.2192162148921,-62.92704023801182,E,-49.432541200081694,D,C,C,C,213.10811783185198,132.28306031513074,D,0
Yes,Other,Married,A,38.61623947476573,C,49.30724507880021,C,D,34.47939719194135,-87.61191162651993,B,-139.63504563853735,E,B,E,A,-190.05868882923042,-48.34665794227265,E,0
Both,Other,Widowed,A,0.6288279381931944,E,-63.7023616170391,E,E,-30.766980476196952,-87.78140790676036,C,-94.08849500063113,C,E,B,D,-31.28792267933942,-92.4367635243064,A,0
None,Other,Single,C,52.49655661964538,D,42.280259621080056,D,D,23.50948455834319,-109.30270880104669,A,-57.984276770199315,A,A,B,E,106.83229127775293,101.65048667892273,B,1
No,Other,Single,C,50.71340403183912,B,-72.6144721503951,E,C,-40.25238922313165,-9.851363481569082,D,153.17533689194113,C,C,D,D,-9.877310093238664,-19.658240525096137,B,0
Mental,Other,Married,B,77.3607199375807,C,-18.164162198326434,E,D,-138.87803214619692,-17.51909882150035,D,64.22830025925802,B,B,E,C,-65.37973200586971,210.52429949142112,C,1
Mental,Other,Single,E,-22.240157758358905,D,-132.00851737891327,D,B,-48.806860483022724,36.6261284172461,C,-35.524614526718295,A,E,E,D,83.10821222655798,168.41252419117626,E,0
None,Heterosexual,Married,C,-32.64417927978692,E,-34.22777220657981,C,A,55.32085341207079,23.680053008671788,B,-183.57119268504374,D,D,A,C,40.237173881312735,-56.190942749284176,C,0
Both,Heterosexual,Single,D,183.4399384964315,C,-148.34292470018698,D,D,-110.87272395537543,159.57684160752916,A,-186.28628260713478,D,A,E,C,41.2217329957097,-0.9183484509358979,A,1
Physical,Heterosexual,Married,A,-23.231774622712578,E,56.263058600932304,C,A,35.22438471260794,-122.4277087616397,D,57.35817128721248,A,C,D,B,11.71923062661283,-60.622389631000885,C,0
None,Bisexual,Married,E,-72.24681435625095,D,-33.704059060978175,C,E,159.41199186320125,32.706094681521506,C,-10.903787853784214,C,E,C,D,-112.57620617554271,23.66409666833928,C,0
Both,Homosexual,Divorced,B,16.969349320953288,E,-120.79009442914865,D,C,128.41300439641793,2.110323654687692,C,-49.365315620531476,A,C,D,C,64.91672557299651,-60.6825716460217,D,1
None,Heterosexual,Divorced,D,185.36255147558492,A,-62.724961303165884,C,B,24.383927642576126,-36.25493945741899,A,-265.4984878549305,A,D,B,E,-176.74121227337992,127.01875463205539,D,1
No,Bisexual,Divorced,A,55.11433531229631,B,71.80453550269502,E,D,-10.541573033471074,-19.680436656577427,E,-123.74620266671528,B,E,B,E,-24.25366494036816,142.86724285602386,C,1
Physical,Bisexual,Married,D,138.45317323207811,A,69.4606668248245,A,E,170.49119340069436,-62.75633938992781,A,89.90242265369638,E,B,E,B,-0.23573810188739314,134.2483978449358,C,0
Physical,Homosexual,Single,D,-53.56826189007453,E,246.5405010952552,E,A,16.332908816042806,-68.01791705491583,B,-125.01053957073805,C,C,A,A,-156.23423930747222,83.11832700352169,D,0
No,Other,Widowed,D,26.437981933433086,B,-70.25111378793108,B,B,-15.997564291604785,4.97845177784261,B,-132.363544079377,C,D,C,D,-91.58862651493716,-8.895877715888684,D,1
Yes,Homosexual,Widowed,D,-74.76601711894159,B,-103.53733147776025,C,D,-112.07249879810288,-146.11705360914385,E,106.84207796766918,E,C,C,E,-106.72829236122179,-27.588208850533885,C,0
Both,Bisexual,Divorced,C,-41.391373883780076,D,-61.501545671204916,C,B,144.36299302158466,-135.26336587575835,D,-118.39937783960582,B,A,B,D,20.902427068090255,128.5264540941638,D,0
No,Homosexual,Single,B,38.6121500338556,A,-17.79371144247857,C,E,142.98383318726553,-32.39598975014775,B,-44.04297473938364,C,D,A,C,-65.22592744238963,120.98003916865687,E,1
Mental,Other,Widowed,B,-55.05628019916746,E,2.0729366077341527,D,D,-40.23128964095086,5.5792685082630795,C,-20.787071364622253,A,C,A,E,40.33087160616658,81.24842281783101,C,0
No,Heterosexual,Divorced,D,-47.34299322775469,D,-42.267189035361326,E,D,145.72405806817585,1.7588387213155092,B,-43.99238796815646,E,A,E,B,19.135602326242747,-33.52708649908757,A,1
