married,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Widowed,43,A,-147.36889848016602,B,-272.6762303113526,A,-84.24921565000446,E,43.95841047906013,-11.184016051790792,D,1
Single,28,C,89.56421269477576,A,12.630152669241632,A,18.411002941746716,A,80.2305846524213,28.77095894169329,E,0
Single,89,E,-61.859793171193246,A,2.2140542888344545,C,97.28619067333307,C,-208.32742242710486,49.431837421882456,E,0
Single,60,D,-130.72293635806133,B,40.39227078600378,C,-145.57289767459,B,-168.66150470580027,-92.35637914901186,C,1
Married,19,A,-191.72729961648517,C,-84.18336755153098,C,24.26658321584318,E,51.07501379473868,-54.898825101923954,B,0
Divorced,77,B,-25.137249776749226,E,-45.87483099783751,D,-26.026186563457564,A,-67.01888711431387,-49.65742572918989,A,1
Widowed,88,A,-0.17184300203316463,C,-130.7737411099985,D,70.41250463397446,D,-179.64493839038565,-28.53728310830277,E,1
Divorced,54,B,-49.635274539978255,E,-80.54161953527029,D,11.808477171308738,B,-64.71339522543836,-102.36919033751492,E,1
Divorced,24,C,45.59803630327163,D,-45.58450736145314,E,-152.48135284417774,C,-13.612459972797325,99.30714785140317,C,1
Married,31,E,-208.46389914195638,E,49.03963189703833,B,42.64069614458941,A,46.279125167262464,45.41907799277628,B,0
Single,50,B,210.52942525402668,A,-35.79861626449374,A,-15.576589000395163,A,-1.8846298572643816,-99.18378340363732,D,0
Married,35,E,68.8057738129594,E,-10.577086784125536,D,135.2389021069117,B,202.64915409230719,117.41125070672686,C,0
Married,65,A,155.13333264472828,B,87.96045164041364,E,-176.37984664584988,A,-76.87060917367731,-51.297909977080494,B,1
Single,93,D,33.99963213098643,B,131.68929478536094,C,5.7742841786324455,D,204.83473011540516,-123.40707791264866,B,1
Divorced,52,D,-7.592314420092336,D,-24.77022222853539,B,57.63189436142283,A,29.143388952274602,2.3312412439798287,B,1
Married,85,B,-77.10149574204283,A,-86.04947358421666,E,120.78531997823055,A,-74.39223577662837,113.35271690056467,E,0
Married,65,D,-68.57585555016973,A,87.80462894670208,B,104.48490147282712,D,61.321396651132474,9.661892568225435,D,0
Single,99,C,-96.85329601926523,D,181.18757088631506,E,46.98625247924759,E,5.949596907070353,-23.955263590953177,D,0
Divorced,55,A,32.826586728728316,C,-79.8820643511913,D,-49.17442628513545,E,-125.7512729346918,43.30837137108236,A,1
Single,40,C,-97.22134899852432,E,19.316347368795096,E,-31.23665754576095,C,-265.7253436907606,-181.19959146256502,C,0
Married,24,E,-29.125661581275775,B,197.92647471874633,A,-0.7310298506080939,D,161.03072487008103,100.37821988806397,D,0
Widowed,56,D,21.610409890892925,E,-244.37423389242002,E,-13.185230116301774,C,156.24056045095992,-118.33286426449573,E,0
Divorced,90,B,-32.76785966117125,E,-88.3434545800377,B,72.23331774195705,C,40.09575126816628,26.190651788819203,C,0
Single,88,D,33.15062951761752,D,-132.01904469227597,E,-29.698544751911548,C,102.69650036509657,-139.73553885854201,D,0
Divorced,50,B,-27.36421754596879,B,-104.02372112230137,B,93.83265881054896,A,34.317791275889945,83.10173171647745,B,0
Married,93,C,221.1020322426993,C,-98.27516880342526,E,47.027654758041066,A,-2.8997579962746096,52.51232668732694,B,1
Divorced,85,E,-39.59605677164327,B,-104.50779417785805,A,53.86785909633218,E,-51.95083897256944,68.6096246639499,C,0
Single,97,A,-41.23134117021414,A,-80.84160492423341,E,159.89704273027462,A,-64.67260914588992,218.96800848645105,A,1
Divorced,35,A,10.955957210007462,D,-50.84539220135821,A,100.14621107393044,C,25.745226515239906,103.44482688580192,A,1
Single,31,D,-65.10529801574913,C,-194.60157444329954,E,-35.498865364946816,A,-74.71063980272858,-252.6138226344526,B,0
Single,38,B,-72.80472743771524,A,12.73457707033788,C,4.939767660164581,D,-25.875534301579417,-154.55836578531427,E,0
Widowed,55,C,-91.85055006777412,B,195.0878043367775,C,69.31751008919392,D,-161.582699522566,-163.19448035263574,B,1
Married,93,A,58.79395202994743,B,196.50105466770833,A,125.03634538118062,A,5.308245072800669,-15.141695250675689,B,0
Widowed,29,E,-17.473632601594137,E,-135.92015021429492,E,23.465898224239115,C,-30.120031024680205,66.99070834027393,E,1
Single,61,D,-9.43242453818777,A,-107.48981942296673,D,75.05559974793817,B,68.37812612803394,23.861785887543014,B,1
Married,43,B,34.97340597352582,D,14.00033218224884,C,-23.49764521223133,A,-80.72342427557079,-99.18252425438902,D,0
Single,98,B,128.69492255261775,A,-223.42647149548523,B,149.52028864963847,E,-32.767722386842735,-31.74403641536168,A,0
Married,80,E,-161.85082961240795,B,38.59511757115372,C,96.90288259425272,C,-46.979838150215905,-114.69787455475668,A,0
Divorced,83,E,-35.652677720531734,B,12.30898693427428,C,23.78545368697041,C,-4.218291252756424,108.66992926160309,B,1
Widowed,30,D,40.849616012085725,A,-82.79153365442063,E,146.2048643758699,C,40.711819021705786,183.2413380529454,C,0
Divorced,27,C,67.75208569949248,E,83.89326312949458,A,-63.53954485577519,C,-158.97633806457043,18.908906195997456,B,0
Divorced,83,E,12.186304449271043,E,-26.7480959776083,A,21.498222659100733,B,4.565947487655535,41.209565794348016,D,1
Divorced,62,D,87.59740434788063,B,-105.87547222555385,B,-77.68675601597937,E,-71.97638243670679,17.222665691497166,C,0
Divorced,99,C,-89.20252133137066,C,128.78685822394894,B,-10.055863754777521,A,-6.26118993349305,76.12675118094408,E,1
Married,70,E,78.01447581729889,E,-120.82599120965139,A,10.348075867928056,D,-1.7073186725004612,-94.75896355145755,C,0
Single,53,D,-132.15035000616206,B,-118.41640410772611,A,-161.67436543136625,A,57.487659911772084,-19.51008740408014,C,0
Single,36,B,109.78817973021428,C,96.12158349177537,E,-3.897934748970007,C,103.9712047983369,38.24282259268497,A,0
Single,95,A,36.49779983247283,E,-41.79351228610651,E,-0.8974207266005627,B,-63.112722441052085,-76.92089935140203,A,1
Married,72,E,-147.7372460669058,B,3.1135468502150445,B,160.5120350724712,D,-99.72074605402574,-22.6118254065004,B,1
Divorced,94,E,65.62010168476662,C,110.05753820246544,E,-107.01231309194148,D,-68.25957878692705,-75.1532004207518,D,1
Widowed,19,B,96.37874446069688,B,-85.08808907572181,A,-8.803461386269454,E,-51.76167521375968,15.072039649096045,A,1
Divorced,23,B,-152.7767868931059,C,55.57835627102278,B,-54.26045877579694,D,-120.29760554876643,101.78614069697703,E,1
Married,45,E,-69.03928851047499,B,-29.70345712900826,B,-6.2688364467546815,E,-116.3945713764004,48.565790306908845,A,1
Single,77,C,-59.36397732894672,A,-26.889687284296045,E,-118.48245818313605,C,-25.00452246915347,9.232771717109799,D,0
Single,46,E,74.42546902361998,E,145.79766336754952,B,121.36343210848793,A,3.3057258412311525,-1.5740221971016595,C,0
Married,44,C,-35.9245677141942,E,-0.7681088417995147,A,-92.75613239119774,C,-28.33900135494315,77.11148279845823,D,1
Single,45,D,103.91566581859718,D,97.60943016170471,B,231.27372841738642,E,29.61747085123768,71.91189552745136,D,1
Widowed,29,D,-55.200133391052084,D,71.15009672061285,C,138.89292999990593,D,-36.91305534781414,5.3436979670170635,E,1
Married,43,E,114.93904099219667,E,-72.5888333958878,E,-119.64306785654415,B,58.40569543749342,-199.18316631724082,B,0
Married,52,C,-1.2891434828071626,A,-87.04640196639592,A,66.42654751790161,E,120.41163710764941,-145.3687102314057,D,0
Widowed,79,E,204.5153756435261,A,-38.36918820548363,B,-153.06524322937446,E,-10.74759007344003,16.438545385058777,B,0
Married,65,C,39.56268530422885,B,-117.07159220089672,C,-63.7127450496944,D,-161.19410385993714,-43.52637040283492,B,1
Single,85,C,-74.8338913430641,E,-213.66063140571745,B,-170.37041035154687,B,178.28264320741062,-9.962450535110563,E,1
Divorced,73,E,-103.63714003306717,B,90.16592949984954,D,-23.284287425389895,B,-23.1334054455076,-5.093580551311263,E,1
Widowed,43,D,13.895387509048252,D,-17.748535738094887,D,-122.91605815281683,D,-47.45354351934729,-135.2139761050762,E,1
Single,25,C,98.44533202065712,E,-83.46279610972469,E,75.60609918208327,C,-31.137040358446793,-198.32378595640677,C,0
Married,82,A,81.9483633411977,C,-83.90868924877806,E,-19.80782184776857,A,170.67978322081018,-46.70285720036316,A,0
Single,73,C,42.83312147616519,B,10.731026676812691,E,25.83157228037363,B,85.22885097813634,-92.73431467401967,A,0
Divorced,85,E,-177.31748503011696,B,102.23260359690613,D,-117.48607481697466,A,-169.36397086663902,19.547475230935685,A,1
Divorced,25,A,-72.41406469015331,B,115.80393712810096,B,44.70341961462404,A,-49.35384809006108,12.140670194864041,C,1
Divorced,86,C,-46.555902834973,C,34.31360940375372,E,-71.86514050463579,D,166.42819927764108,205.1426136498876,C,0
Single,95,E,-58.11052926733987,C,-101.34447531516055,D,-113.23587594405198,C,93.36374413472652,-96.06954783517966,E,1
Widowed,38,A,-61.62736947040687,B,74.19707413721153,D,45.35591262402999,D,169.7496687946967,-93.60892866168857,B,1
Married,58,D,46.767714064855845,A,-19.65335569847093,D,37.883849686050596,C,116.66515189668817,9.905769185873075,E,0
Married,40,E,32.84488260914985,C,71.97282294674613,D,48.976624139596375,E,29.20182431457975,110.4726746315554,E,1
Divorced,86,D,-8.32732384999296,B,-103.49014832084664,B,156.8981616950929,B,-73.64673414538233,109.381504099999,C,1
Widowed,94,D,-37.57229030214254,C,-61.85707848677523,D,-54.121100688605914,C,97.97374640604379,-178.58715271136265,A,1
Single,31,B,-34.44897725509624,C,-32.72145660629975,A,118.09797595407458,A,-157.8695185903699,-19.346594644484856,A,0
Single,86,C,-22.697516249984936,B,-18.459620176249423,E,104.43309147513177,C,-55.68306099283702,-140.67950744017875,A,0
Single,61,B,-14.946860550546715,D,64.44038166242562,C,-24.81390679703163,D,91.04781746265141,83.44935272033261,E,0
Widowed,88,A,5.346625208426675,C,-240.00792111252912,A,45.941690635515116,A,120.51269418548955,126.08956519744919,B,0
Divorced,33,E,121.83722195275675,A,-170.30129595249144,E,101.24915191216803,C,-100.34861667573549,8.564832594731918,B,1
Married,22,A,53.98292248850998,B,-54.804384436985195,A,135.9721640666464,A,9.210063361090036,104.62406419214328,D,1
Single,57,D,23.340275361327,D,-75.99152749656159,E,48.167973658032096,C,-137.54101607637173,6.027320220616312,E,0
Widowed,59,B,-123.06153570619065,A,-5.023858580716434,A,115.63668883207465,B,72.3339793606412,-165.54624394348738,D,1
Divorced,35,B,151.1452186775848,D,-76.95307994376506,C,84.53563003247798,E,191.5916701203441,-24.612768683780203,B,0
Widowed,35,A,-19.70325080931353,B,-23.883353844440343,C,112.4790606576544,E,58.996566945620934,-23.441138456081454,D,0
Married,99,B,-77.91709658524772,D,87.55187664797522,C,-43.491833634974306,A,-48.179822415681926,-326.16979466098445,D,1
Divorced,18,C,56.48378168560687,D,148.54546080862198,E,-48.96384558947734,C,56.87502670986846,83.89985517888472,E,0
Married,81,C,-128.44009920566333,B,196.34892697950895,A,-111.615569097209,C,-53.46674564724132,-104.39630083980538,D,0
Divorced,81,E,-28.07800114024261,E,-79.62887042508639,B,54.93592818041845,C,-147.52516081079946,39.86692726192063,A,1
Married,49,A,-32.00066456788769,A,-6.971117896865819,A,-111.91678550904346,A,126.77648597646092,-131.03286594664027,B,1
Married,34,E,32.85694136633461,A,49.855765815949965,E,-239.63668030352204,D,178.1055066631723,101.6384037714319,A,0
Divorced,45,B,-175.27444556323417,C,-12.749494097691965,C,-98.43336549910218,A,-98.32539786493392,-141.41315145038268,E,0
Widowed,58,A,27.046457613633066,C,74.16923395397397,C,-104.39073108562678,D,-137.8897418583039,-142.78245723123547,E,0
Widowed,32,C,9.873696038550069,B,-221.36461554394148,C,155.00752606786693,C,-236.44578181624604,10.9514088233197,A,1
Single,96,C,113.53370315841578,B,117.33644353379734,B,87.41003200509697,E,-82.78238072812755,-72.9501977969808,D,1
Widowed,60,D,-2.254218562873709,D,-54.5795890377237,D,60.6483994712002,D,-48.874157571794335,54.64631804151754,C,0
Single,58,A,-6.382132211654184,E,-206.65358080913293,C,30.44917317493916,B,-74.05687137306839,-57.813418237979306,D,1
Married,55,D,-82.69064391684162,E,-167.33060478857905,A,33.156163357055775,D,126.57954398006517,12.588116531278084,C,1
Single,34,C,-0.31432109045996315,E,135.6828565343921,D,57.08702418134868,D,-47.10227204556826,-122.53928075630662,C,1
Divorced,80,E,-19.08497356780305,B,-86.50256011091216,E,-9.612734475823794,B,-78.37939173095305,-2.1225403840515766,C,0
Widowed,86,E,-22.83316067112636,B,-84.93531456363695,A,30.75278586450742,C,-62.92781598853694,-55.25863847515945,D,1
Married,25,D,98.57168068992372,A,58.3314520228738,E,110.48620519357742,A,35.3661369934557,84.91169585480394,B,0
Widowed,92,A,200.78488552619498,A,-80.08517038191493,A,-0.5186353251119036,B,98.50511480776981,51.62135002643096,A,0
Single,31,B,114.32066854400375,D,-101.75402207054162,C,11.402432720721663,C,-59.03397751299907,-12.56619901301037,A,0
Widowed,94,A,34.191807792033956,B,-14.057443175647006,D,26.07659697425478,C,164.48129884990684,5.777003568892488,E,1
Married,49,D,-62.96830807562554,E,146.24166715565337,B,-66.93806440689339,D,-38.480552730270276,-4.67974594888344,C,1
Widowed,54,B,25.846743581214216,B,-75.59239115312202,C,-1.0600308907766955,E,-38.2571363705332,66.5439611227107,C,1
Single,32,D,-26.506016692243538,E,-36.991732837061065,A,16.30190864191597,C,-185.08673670124222,-45.028640261615905,A,0
Single,59,D,74.10722632724425,A,-91.3569533473851,D,-36.488132754166244,B,124.64032375622219,-15.097493375320816,E,1
Divorced,47,A,-124.1436584261616,C,-61.27258370280669,D,38.83068254834147,E,-66.72066998637054,76.03028823584985,E,1
Single,82,A,-138.84669310553392,A,47.83792213060495,B,-146.1407784294356,E,26.877377813815485,80.30308319242816,B,0
Divorced,38,C,25.787732865845435,B,-54.52395239527087,E,-148.95316375347093,C,-58.35148608509885,-21.174955802020342,C,0
Single,99,A,-35.00327333780019,D,17.553994461146935,B,109.70815236481393,D,204.720865342595,97.40997372786798,E,1
Divorced,76,A,-155.51535352118023,A,2.4646679871835793,A,31.90161012384914,A,191.58381038133086,-231.45505226279352,D,1
Divorced,93,E,-19.576331896230787,C,-8.103798829634165,B,17.068870689656382,D,33.25639949364466,48.65510723799867,C,0
Single,35,A,31.465769315878195,A,20.64962468780261,A,-66.12230074759836,B,-76.60296221389994,-19.720052329329235,E,0
Single,79,A,89.24619206679833,D,93.66341755139909,D,269.45223731453274,C,94.25858679438596,155.9554396368912,C,1
Widowed,36,B,82.6185670838514,B,28.736843904761706,E,-177.55393732663993,C,78.45378479132557,34.445874621989766,D,0
Single,86,A,94.89140804796334,D,41.15424068857026,B,88.55020397951763,B,29.432031992590744,-27.13242356189294,B,0
Married,32,B,-85.23452964960234,D,111.91739171961927,D,7.518192150582164,C,5.85442356480552,-165.83705840015378,A,1
Widowed,34,C,-21.98886438702823,C,-146.21812095070405,D,-193.5661681876172,E,259.37397423283426,21.461689984768707,E,0
Widowed,40,E,81.01170412034348,C,52.24757858520511,B,146.4979705182822,E,39.31272035733029,-174.8561196538672,C,1
Single,77,B,-7.290435220448324,E,101.1507026432068,A,-80.25634286562348,B,3.9481184936289946,33.203928649070086,B,0
Widowed,62,E,61.51899793842161,D,-29.172786040371562,A,24.80802899770812,E,3.1399748820340787,-83.543422294515,A,1
Married,90,B,46.44703707681516,A,114.33417204371814,B,-55.30713422227639,A,-108.09897181441582,-141.95738475087717,E,1
Single,19,A,26.653418754656382,C,102.80215889045314,E,5.081411380891712,C,-50.74150344495562,79.97402039383489,D,1
Divorced,83,C,22.835973944500978,C,92.92140342821374,E,58.090617244408904,A,167.79711228244395,60.07698914281203,A,1
Single,58,E,-136.26006499401032,A,-48.54483849855758,D,21.74590288903473,D,33.50661841041493,15.456263281236696,A,1
Divorced,69,B,16.047703978693868,A,-87.06125144920408,D,49.11656090552715,B,0.7398690623239703,-2.9124275206697514,D,1
Widowed,57,A,14.72510018228386,B,20.123625873251807,E,112.40746391734591,B,11.575287089611376,-179.99340292445126,D,1
Divorced,67,E,-34.97406107347885,A,-32.85172608637774,C,18.60628759090205,C,-2.4633716501192704,-89.3995803395381,C,1
Divorced,33,C,-55.63234262330698,E,-20.257314587022947,B,-44.33077042902636,A,34.694566560181364,18.804688346463955,B,0
Married,30,D,-165.65859278740163,B,-154.20100458653778,B,52.889014701769945,C,-118.99017208745653,103.5960530345009,B,0
Single,89,B,65.62584643068664,C,-27.27532880938648,A,285.53520226859206,C,98.97450060365578,287.5471698188527,D,1
Single,19,B,39.48414527773085,C,50.977151948160625,C,21.329597232933743,A,-164.61550065381428,45.07060256771575,D,1
Single,78,C,-85.25017732717066,C,15.989192649364664,B,-44.99734859048754,B,-45.33878948939875,21.446787787713504,B,0
Widowed,93,E,-31.910363238159782,E,76.30362085872945,D,43.28360408710703,B,120.12447615162094,-73.85542004195037,C,0
Married,94,A,-58.11042696127612,A,-154.46900936483107,C,107.6060955150498,E,66.83124210774047,-11.053506975584416,D,0
Married,83,C,-97.43360812447118,E,-100.98326582897647,C,131.9939374023057,B,-16.640929006524065,-123.24759691066478,A,1
Widowed,42,A,-52.80482655299279,B,8.222217206569276,E,11.52646954424771,C,-63.69193836729639,-164.41550639175318,C,0
Divorced,26,C,22.141344310371576,B,50.51197611263358,B,13.80299703646477,D,75.30719217849364,-240.07630556315115,D,0
Widowed,30,D,23.334745631328367,E,19.08749918282786,C,179.07828392535413,C,108.8088231132251,5.813953386525704,A,1
Divorced,19,E,-55.1311379644444,B,70.87746237978072,B,-77.28615243468072,C,-9.45662382969996,102.04165852049468,D,1
Widowed,54,B,9.318028629582521,A,-102.8012159682622,D,-12.322632491310422,D,-52.289310768700325,-236.0089098166566,E,1
Divorced,25,B,114.12729708307967,B,19.253421644704755,E,-19.233038351110537,B,-174.5869290739929,-101.92418005314137,A,0
Single,21,B,131.6690399921319,E,157.86427635734663,A,-32.92856031147844,B,5.157568196307282,249.4985904520956,C,1
Widowed,22,D,4.029691648571125,B,-55.229350170438195,A,-45.43523015263287,D,-128.49987492814776,-19.276510344833163,B,0
Married,31,D,178.01185435364917,A,-87.2250599169586,C,-55.08468959552505,A,34.807378016977054,-1.0337758554451626,E,1
Married,53,D,98.70682625674581,C,103.53488801808079,C,-14.14860181124834,E,-118.21323631019925,-37.73258553180527,A,0
Single,40,D,-48.29735806388773,A,152.09989382771138,E,49.10838453069007,D,26.0473035411872,4.177966802603403,A,1
Divorced,82,B,4.35509367325312,E,210.88079988701529,B,-122.28953292562188,A,-208.21795963074203,-32.191845946019214,A,1
Divorced,81,C,-272.143773060458,C,-84.83591850130604,A,78.90712674507415,E,-87.40684315471779,-151.82545808083324,C,0
