faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Jewish,B,-1.6583975028806894,A,-135.2468380210619,50.62924029017286,E,A,-23.774829140611487,93.33519629956365,C,0
Other,D,6.479342453041277,A,-37.80432362458324,-2.9468988739002677,C,E,7.810220867478739,87.02467374359236,A,1
Muslim,A,40.87129830002656,D,-37.60991788940585,-80.02462699984585,E,E,-53.2476052699056,-53.2191355611326,B,1
Other,E,82.47535522568322,C,27.000674895007528,-156.44207430003527,E,C,151.71519006503416,-72.49117960559198,E,1
Buddhist,A,-30.54092542208215,A,144.59905797961378,-130.98927721055523,E,D,33.05522963471976,-365.24306446669385,E,1
Hindu,D,108.35204802751319,A,-10.343701193160108,86.43121576138093,C,D,33.316685321184444,-11.481443056587496,D,0
Buddhist,D,80.80888512681355,C,-92.07665244876563,103.98599340552576,D,D,-69.63311998381499,-219.79320106084336,E,1
None,E,9.369230897830429,C,-119.5417231758457,-46.83589959528158,A,A,57.0173412697336,130.72629835696904,B,0
Muslim,D,-122.68870410496046,D,123.68614293217152,-11.258021063055736,A,A,75.50560637331795,72.81370797952363,C,0
Christian,B,-32.65091490824928,E,-32.82809308143759,-118.13918958795375,E,C,35.851847527298006,-2.1846144110474555,C,1
Christian,C,65.01971979127785,D,-137.0663442958105,-204.72686700335282,E,D,-75.80268856242441,-52.25849217659386,E,1
Jewish,B,3.0764175037744113,C,20.750183930444955,-258.98872863828683,C,D,52.95361557598925,228.08420368649905,C,0
Christian,D,-61.45063955662924,B,-1.9074178696510902,41.30471205365737,D,B,-113.86224220495431,-135.02521568949888,D,0
Christian,D,-124.87614688634959,E,135.55177930065423,48.153911856496414,A,B,10.778918467076789,124.49634484727936,C,0
Buddhist,C,-5.3222919203893175,B,-47.34768450197598,-37.940968367917705,A,E,-87.306278217879,93.05011147313243,C,0
Hindu,E,50.93631399265499,C,106.54361804745183,204.69286168191618,D,B,101.99394164146594,-1.5096787062634398,B,0
Christian,A,-102.47195990067095,D,71.91334808043305,176.2652006811541,B,A,120.47252806016505,-223.8294225058778,B,1
Other,B,-20.747645162112228,C,107.31051150064836,152.08621932042755,E,A,38.897321856893264,-225.86611144578436,B,0
Christian,B,-206.96343426877215,C,-16.38529168791356,96.26239395329775,D,E,130.1485130248306,-137.51308364726358,B,0
Jewish,C,-139.6527900685135,E,29.906015289094057,-224.19770326568332,C,A,-94.60990292405906,56.726587899107564,C,0
Other,A,-67.24901720983826,A,97.13993771015042,106.89041118139,D,D,-10.572229773002645,-26.016597093122545,D,1
None,E,9.463802137558355,B,9.120374654716738,-19.832997611498737,E,E,-63.95745835795588,-61.161572266906525,D,1
Jewish,E,179.97942288584346,E,-55.407646921526066,-2.7360744106271735,A,D,-295.7773799624071,-91.34571191457063,A,1
Buddhist,E,1.2012513997338157,E,-282.92631020584577,9.214761348799486,A,E,-100.12742137039304,-32.06723470351092,A,0
Christian,E,76.14631188724528,E,21.81051165505357,-158.35356671319164,D,C,-70.84284087808048,177.17048164455616,B,0
Muslim,D,112.73331016438122,E,-95.61497899174599,74.92831318290449,A,C,-163.73608499265097,14.479523710604077,B,0
Jewish,C,124.30120479756877,A,109.35702509914631,-133.8629509388285,E,C,70.32666362690163,-92.04511884630492,C,1
Christian,B,115.99463389886814,A,2.8573475565264297,-214.32372111756933,C,B,-96.20235261739104,-158.87443125837098,C,1
Buddhist,E,-52.55117268235784,B,9.469608315401507,-40.971689394649324,E,A,-26.849180477066724,174.59793772067377,A,0
Other,E,59.464468928910044,B,-52.23429225831403,-229.9253428538821,A,E,69.15739229054779,65.88905977100377,C,1
None,C,31.349232180374475,D,228.86024481735467,107.95927679441293,A,E,17.97332919152242,-70.1259962303198,E,1
Other,C,-48.04444337592016,E,97.10336216104689,-130.34111056844358,A,A,11.322759383852404,-191.46276404946184,C,0
Buddhist,E,-111.68978341327605,E,67.69128039445835,10.073631380289237,E,D,115.09567439604547,-90.9974507447523,B,1
Other,B,-10.752473916452903,E,204.858136912602,-39.44465892104026,C,C,152.69913277616405,-32.02852175391459,A,1
Christian,D,83.43308002911822,E,-30.575341570233988,-19.498022177044312,D,D,-128.93885111239695,-158.1423345216637,E,0
None,B,28.21277780303057,D,-3.2587568480809495,236.77521140267888,D,B,27.73071999303355,30.2002246412204,E,0
Jewish,C,-152.36121443661838,E,-28.143159795362894,75.37494756408456,E,A,65.14610900582947,-44.094883386292935,E,1
None,D,-97.63796799885547,B,-88.08797051687698,138.55450432775837,B,E,-1.7081613577354229,18.485148321101292,A,0
Buddhist,A,4.474755813978833,D,-70.59461558354609,263.3487176249345,D,B,104.7131965612786,8.566777391682152,D,1
Muslim,B,-114.84208213769358,B,43.53728728814048,-109.00209801394655,E,C,91.26963605172196,-100.26205424255066,B,0
Other,D,56.79347222423783,E,-92.21047942648966,156.924335629971,D,E,61.998385505294415,-110.45356927769984,E,1
None,B,134.79387735480807,B,129.99330965248117,-74.11759619234694,C,E,-4.732017677801175,179.66365315646604,A,0
Buddhist,A,46.498938362008204,D,9.614637869916335,21.36458635194738,D,D,2.1399874294998282,-19.065327983240074,D,1
Buddhist,C,3.9697486622563094,D,-125.81691205614366,-34.69788941606792,C,A,-104.68583344995149,69.70847379563088,D,1
Muslim,B,145.16922251459943,B,207.42832329672513,7.582832654668755,B,D,110.61553232711081,9.980953525191758,B,0
None,D,136.2027034254968,B,-124.28129018790781,-67.63655888118738,B,D,-103.3967625859989,-155.5552362603875,C,0
Other,E,7.941289870768956,E,84.19005854492431,56.002541190244415,E,B,9.478813052982849,29.180435726795395,C,0
Jewish,A,-73.20314404025038,B,6.531282753721541,196.77428437601722,A,D,48.885191453510885,62.85104920082462,A,0
Buddhist,A,39.45021597228562,D,48.781087864681034,-64.56030937862178,B,C,-55.67033801358511,187.38403509588002,B,1
Other,B,153.81397558421887,E,91.38903853307549,-239.67076021873316,E,B,61.935132759374646,37.709662320928864,A,0
None,E,-116.12121760597887,E,49.07259408998882,-95.04180818946321,C,E,11.644723407736874,12.408231764487814,D,0
Buddhist,A,84.70282931716885,D,-19.098924236354687,-85.35082921181389,D,B,-16.56138543917151,-27.30584918676459,E,0
Buddhist,C,-165.68310404367753,C,78.97661900976539,-40.06369058983956,C,E,68.32761746348713,-5.993337527537638,E,1
Other,A,51.01177843458527,B,55.62778919423603,105.77919146717738,B,B,-26.151524247316786,-4.608579162563708,E,0
Other,B,13.72474878495575,D,183.461834561943,-113.40545234778241,B,D,47.99411788924751,-148.35857620676228,D,0
Hindu,A,-144.8675876140124,A,12.006642736526233,-41.5257916191562,C,B,142.34523941153319,-89.31376493488298,C,1
Christian,C,-74.97210147647868,C,-204.0751767813896,-46.63254348523551,A,D,-26.57544844166557,151.3519582885576,C,1
Christian,E,21.353728784527505,A,-39.22737754153862,199.8934097779005,E,E,82.4549104066901,-74.64767026487004,D,0
Jewish,C,-129.30969257656412,C,120.2808802242085,58.55642007736528,A,A,-15.972563973863602,-7.031482382868978,A,1
Jewish,C,157.7142002439259,E,73.17255532425916,3.2192783749705454,B,C,21.39292926629092,49.74978910982927,E,0
Muslim,A,-20.022804554716664,B,-160.407660103132,-102.00562987715738,D,A,205.1671398746712,12.753699480394328,C,1
None,E,42.06135165863883,E,-125.98036029029534,-88.44888893201201,A,C,-24.93137376178385,-4.811260341844872,E,0
Other,D,104.02858003252004,E,-22.4491635920116,-196.18000276024642,D,B,105.01341627028951,-25.9018412307713,A,0
Other,E,4.868849754611092,E,15.543966192922682,-181.335135397457,B,D,35.23332266457283,13.715135746583563,D,0
Other,B,-125.3444483339339,D,-121.08113240936234,-119.85226783253344,E,B,72.76819599121642,-1.8633931190815962,D,0
None,B,-88.95335596641758,B,50.537250686643546,8.13511358704026,B,E,85.08872534864732,7.793003026789755,E,0
Christian,B,60.37821029918646,D,50.343544346661474,-284.6253609416011,B,E,-8.82690598456845,-88.50770546801027,C,1
Muslim,E,-117.13541342735832,C,-16.302421070009494,-16.435273556851467,A,C,112.11311071685388,-72.74159000910532,D,1
Muslim,C,-47.56678517986038,B,-162.53921982936373,-76.31865422451753,E,D,70.25381579535784,-6.083225549452149,D,1
Other,B,-21.412305922111596,C,-95.95037011928099,-10.624565446103027,E,B,26.930082629113073,97.69401759846996,D,0
Christian,D,111.8697447899565,B,-48.93435017984692,-40.771980330324745,D,E,-37.59761948809398,129.79753986112516,B,1
Jewish,D,-100.23272101885594,C,-105.16531427957116,7.139247879400723,B,E,6.362816595454798,-123.74891972649363,B,1
Muslim,A,81.55665520087312,D,-99.31770718577995,-4.16475783967364,A,A,47.41831375608238,-36.86645476416907,B,1
Christian,B,63.29551982930156,C,-155.92953490989194,40.54210404439997,C,D,106.67930104958614,-37.927570622279966,B,0
Muslim,E,-3.118549328133731,E,16.767807953474552,-193.7122827173025,D,B,1.1488311538615241,25.233874441451682,D,1
Jewish,E,131.24109936923986,E,91.93560255879699,204.32913717027614,B,E,133.93888601531623,-64.71026580851964,A,1
Other,C,-25.02256240962043,C,-138.49652299939117,43.13020541070306,C,D,150.45578151707363,-6.442517548998994,A,0
Buddhist,C,-101.93302129550399,A,-113.08525451711529,149.7923605186114,C,B,86.48737303895273,39.057836384454355,A,1
Other,B,46.4387842585185,B,-194.74315449606337,106.2279262770528,B,D,-104.14538049959634,34.72477979662853,D,1
None,C,149.16541432854052,E,26.476993659498383,-6.734424428627294,C,B,58.45838879767905,-7.539934375497462,D,1
Buddhist,D,-26.754891085586397,D,10.786168773425135,86.06637249598668,D,A,-2.2714117342572093,-221.64900267932154,E,1
Christian,D,-39.78766089303253,C,-128.1353515249117,72.64662612995575,B,B,-30.289421868395543,119.37934586102034,C,1
Hindu,C,-79.51161622733673,B,-74.06300899929997,-89.50226492024073,E,D,-5.854236591795403,-68.33407944341981,D,1
Hindu,B,0.8742501361819345,B,191.89835528668797,14.582841483302062,B,D,45.970910888549554,152.12538349862842,E,1
Muslim,E,-2.9141948502974095,D,4.37023841515939,-29.73538558103361,A,C,227.1623637133553,-77.28627855278015,B,0
Christian,A,-31.63048511942162,C,82.43451265985038,-150.58963809962748,A,B,-19.00572069966218,22.560397446537774,B,0
Christian,E,85.88512061727266,C,34.62624103810602,-80.52865003474646,D,E,190.620246901505,-86.7763159476343,B,0
Muslim,D,-160.75088311840594,D,-34.2059178774683,110.77704313580963,D,E,-238.76446191880544,5.148211958913735,C,0
None,A,155.2608295816951,B,-99.69018420971187,-86.51247698370534,E,B,131.27973207717346,-33.38287416255427,D,1
Buddhist,B,-90.68254584207854,A,-18.3443669641702,39.03723312809142,D,E,-5.256232133457823,59.91389940199227,A,0
Hindu,E,-124.2094205954022,E,-1.370691844402634,41.26099214886748,C,E,23.46089335750761,-115.69256993748121,D,1
Hindu,A,-18.163053212760293,B,106.977937266493,22.805659404093397,D,E,125.1183101414461,56.73197121440333,B,0
Other,C,-92.35018457720726,C,31.188943789079644,-110.13821152823797,D,C,108.96253693072117,-104.21056285781458,A,0
Buddhist,A,27.43437563180347,A,-94.32358491720846,84.03140336870722,B,C,61.7787653672642,-49.82277969974444,B,0
Other,C,-62.047545781459924,A,26.487312324905893,44.088361690692594,A,B,-34.074202771314624,-77.89706271499848,A,0
Other,E,-178.29168647943473,C,-4.50736959463894,68.67217363384256,A,B,47.04777841243881,-105.19000495469155,B,1
None,B,-125.02598086665763,A,62.45496993932981,-27.242067546394583,A,A,-49.10103840294626,-39.52983742427148,B,1
Hindu,A,43.701449104012966,C,-143.49999589357137,-202.41474776255154,E,E,101.41253317783962,-38.435083390982925,D,1
None,A,-65.55846593407291,E,-69.15151405238271,-52.31243168487659,D,A,-125.3629175707875,95.53176295225316,D,0
Jewish,B,74.80729842287623,C,106.3915812273069,-118.88078404316849,A,E,-13.670876876020014,26.146525720063078,A,0
Other,C,-158.98314237423136,D,150.39943388339373,73.11188128047093,C,E,16.719524817546567,-11.937416985440937,C,0
Hindu,E,119.8819797477209,A,-128.66068040806215,3.264095072086665,D,D,-45.14902364206778,-10.50719968285475,A,1
Christian,B,-92.18682075342763,D,69.40090112794849,66.85016666481947,B,C,-3.3228784047103774,-65.76612270916267,B,0
Hindu,B,67.52162330452784,D,26.333025418646784,91.01186012836723,C,E,59.55038165160328,-200.37468183008187,C,1
Buddhist,D,-128.66800706067804,D,94.79638141319518,125.5058845368815,D,B,-30.72698178320408,97.3249679100798,E,1
Hindu,C,335.02546475503607,E,-94.05667946673574,131.71053382274133,C,D,44.38340422445871,28.793445114172698,B,1
Christian,D,-160.58082187958135,B,-24.10229633522814,126.44281881003533,D,C,0.9295985575511417,3.637024227038874,C,0
Other,D,81.5149088399504,B,-119.98898222095526,-2.48286818699336,D,E,10.351480559442885,92.32527419435004,C,1
Christian,D,-152.14340041319718,A,-65.05910314723823,140.29534232708104,D,D,99.40034072126936,-95.48597842274108,D,1
Christian,E,-179.8635053338525,E,27.205537950081844,3.804768529474884,B,E,-46.605547550874064,-104.75854858320679,B,0
Jewish,B,13.049000831465582,D,-110.22975211727825,-122.93148738640451,A,D,19.362188066669507,11.487857625465402,C,0
Muslim,C,18.856566873847683,D,93.12903238552231,-7.763150270030179,B,E,61.14382800138502,-45.21984470558921,D,1
Christian,A,170.57452732904025,E,-3.3254364596942363,-1.959090655296196,A,E,-102.1447824434522,-5.600191872240027,A,1
Christian,A,-78.62427460820962,E,56.57543424537496,11.325640036388476,D,A,22.986037070418135,-56.50744330172649,A,0
None,E,-62.91075292792394,C,-29.912529214989558,-0.6379207492929375,D,D,-11.168073358211872,-138.10023937247036,C,0
None,C,89.797337779765,D,148.1577487298096,29.785146475118303,A,E,-49.30163870933277,99.69867561805995,E,0
Jewish,C,-1.338359294390743,D,-96.16209645697403,-58.76541564402677,B,C,129.3101324603822,-188.71370816790986,C,1
Jewish,E,-80.62452527579852,C,48.09602988648519,-80.39693591982342,A,B,26.510977567854738,21.92142606179994,C,0
Buddhist,C,75.66878809426967,B,92.13102013061007,-63.955061103929346,D,E,73.93152161389258,0.026100202195706777,A,0
None,A,-40.24149322305892,A,18.376600199395625,8.706179727825312,A,A,30.78752361611967,51.355603223830535,C,1
Buddhist,D,120.98783148450771,D,-85.36804099267957,-99.54195706491173,A,B,7.238729154569641,77.90261661706626,B,1
Jewish,C,-30.309308145984303,D,117.53063468302342,118.64350919441708,E,C,15.396480012372185,5.32183063147292,A,0
Christian,A,50.457201273587984,B,109.46921669859194,11.597295986040113,D,A,-52.2463112550775,10.736934042616072,A,1
Christian,B,-33.929201921086204,A,-46.05810525539463,139.50552335294384,D,B,-28.09972624321383,46.36942397244648,D,0
Jewish,D,11.300768334236993,E,129.17951742682988,-23.903180004532775,B,B,9.643160632895144,-121.82290165093794,D,1
Other,D,-113.78132635652591,B,-288.38921436338285,279.7685254391026,A,B,50.100055488540754,-98.89055139540599,A,1
Other,D,-12.318940339616361,A,-35.19679699723909,110.10448883404662,A,A,-97.79993469889257,-69.02771762553549,D,0
None,B,7.675410316130299,C,-139.208250310808,36.87001839387228,A,A,-68.3402960824929,-10.92991290012911,E,1
Buddhist,B,-62.505820363174415,E,-160.63112529394226,-162.38494336955213,B,E,-58.11196966086498,171.82312914749073,B,0
Buddhist,E,-46.42673388874602,A,4.195895100712556,131.2862699693229,C,B,172.24592831051217,95.58577963450048,D,0
None,C,-12.319810654330876,C,52.52985242623613,-279.2377752944244,B,A,-39.955500816695796,49.49372433441413,E,0
Hindu,B,-135.0100858796662,A,-87.45081779845114,79.44421022144816,E,B,-43.472282320091445,115.36489875737428,E,1
Buddhist,E,33.51833854558052,E,-24.153519043717353,-34.784412914773654,B,E,-125.58080912098966,-47.62954433341079,A,0
Jewish,C,66.29829671788954,A,6.480182908823538,-137.60970157185886,A,C,27.92062638192703,-79.69046076726283,D,1
Buddhist,D,235.86085271333656,C,-117.56532736416064,11.682764468776558,E,C,63.10363531905261,74.18522757337452,A,0
None,E,-19.791379130615425,C,-26.935896951600046,-40.199866456203296,A,D,124.50481247199845,67.12799505412255,C,0
Muslim,D,-64.59248345525664,D,-110.36285288359262,-132.78206667482038,B,A,37.42391651247164,18.983000448332067,E,0
Other,C,-72.50514152728375,A,-116.9340817558464,178.18746927791992,C,E,-64.32775673959206,-107.6702595129577,B,1
Jewish,A,-38.749267542216266,A,25.23107931616837,159.3747130603423,D,D,-43.98429403258157,-127.04583971297612,E,0
Muslim,A,-70.72748680054309,E,37.38575658387086,-124.90902034357754,C,C,-72.65235668813762,-147.2966033504344,D,0
Christian,D,-44.13806963586014,C,-187.54200101923246,-77.73056080018272,D,B,-56.55811028649597,-6.749588879740004,E,1
Other,C,-44.66269437815081,B,-4.227066917443884,121.12688362645197,A,C,16.963105638034037,66.92636151309924,E,1
Hindu,A,-69.7178338271981,D,-71.53725543025402,-6.678177001358811,B,B,-96.51216037326637,216.66263679134232,A,0
Other,A,121.39252219507249,E,64.7444389691814,51.26547133887023,D,E,28.503972121559563,2.5222239713948778,B,1
Jewish,A,-23.242329835163588,E,-93.66708497343235,-43.97103055159686,A,B,278.1051735395252,4.3567021727122235,E,0
Christian,A,18.852320263605424,D,100.87823377968515,-56.18913192117696,E,B,87.16972159549495,-21.644752421968533,A,0
Christian,D,154.93330537559612,A,-40.056774594261164,80.34086544470492,D,D,214.4181339432006,38.12985424157994,E,0
Other,B,-91.25457664458828,B,-296.83230584619184,106.05807653897517,B,B,174.54258181076088,181.96912701394427,A,1
Muslim,B,-129.8187140427822,E,-231.11691327721692,40.913527020982414,B,A,97.26433631969591,72.78585922573373,C,0
Other,A,89.10425515137305,D,-92.2544213326719,-67.62168980717506,D,E,-10.015451376730972,11.69424659278616,A,1
None,E,96.78095708013869,A,-9.65786049505578,147.87094348528532,B,B,20.62987508101447,62.02540143623633,E,0
Christian,C,-114.11362961531744,E,-25.55859267949928,-22.145175244917215,A,B,-3.243493494828764,61.6388086754792,C,1
Hindu,C,45.9613000511087,A,79.6330166066264,55.163874182461214,E,E,115.62547787436337,9.746646238003216,B,0
Buddhist,A,-17.147582907867005,E,55.836864876459416,-79.07235664036925,C,D,-92.1442795439457,55.871813855471466,D,1
Other,B,29.961461125448587,B,87.33180808661942,-165.75694620649807,E,B,-193.0954773114639,60.38784206548886,D,1
Jewish,A,-209.26606188259257,C,-64.48762533258973,32.09860741592487,B,B,-125.69256276327383,64.692877931735,B,1
Christian,D,-1.196505242318024,D,158.47495494447261,12.83494095952966,C,D,-21.487942807255894,9.50659278360058,D,1
None,D,51.199148733163604,A,-114.72094865915285,-27.072364594481062,C,E,-119.74604737087597,17.340100110476502,D,1
None,B,202.98279460764314,C,-157.09688978693922,11.288809903030456,E,A,-12.33854714141475,27.839302302874476,D,0
