married,sexuality,Age,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Single,Bisexual,45,No,-64.28211978699217,A,B,14.781841982924849,B,71.14621815224126,32.76108577705669,26.23873136241946,A,1
Divorced,Heterosexual,47,Mental,-272.379231942673,C,C,71.04313223552846,E,-55.32243688220815,-75.92718049270704,-205.87307087179337,E,1
Single,Other,39,Physical,-73.08588151767724,A,C,-178.6104133504743,A,124.85067119796871,-36.07128023778966,-35.2587805364708,A,1
Widowed,Homosexual,28,Mental,-51.15066389674787,A,D,113.97771561608407,B,80.18109253657144,215.07456076775702,-106.79162613815379,B,1
Widowed,Bisexual,44,No,-102.57971323378928,D,E,7.286031029948329,B,-84.7181263400761,-47.48503944502047,13.066692223816473,E,0
Single,Bisexual,50,Physical,-59.49854354185694,C,A,-25.869410000451758,A,-95.22409769137215,-76.88686498760298,175.11978395375687,E,0
Married,Bisexual,73,Yes,163.57412599588758,C,E,177.40120530886742,E,141.33549489089617,18.596168463901233,132.15028695270888,D,0
Married,Homosexual,18,None,-195.980169897336,A,A,188.5785795318375,B,-85.67516282271988,9.342812120372967,-48.69232289499058,C,0
Single,Other,24,Mental,-94.57542942044887,B,A,92.88620641197065,E,77.11966606795242,53.74686445204517,8.884931778751925,E,1
Married,Other,60,Mental,15.703438906258176,E,E,-1.9198780228959644,A,77.37777504218221,24.806443595096397,29.56882624975962,E,0
Widowed,Heterosexual,68,Physical,-188.11183260313155,A,D,46.134294913164624,E,-132.98646180863457,111.76219699011196,-14.621564793654379,A,1
Widowed,Homosexual,34,No,-110.89602670344851,A,C,54.80411845527411,B,-107.17175771902288,-100.73777835082407,46.65489938129973,E,0
Divorced,Other,23,Physical,6.33428339408416,E,C,-3.9406375995471135,B,81.75280613684566,-124.81092434543638,74.51585331792305,C,0
Divorced,Other,22,Mental,-107.75305452800686,B,B,-67.50316540505986,E,-85.25549302181624,-15.417568323233038,-103.60938580256335,D,1
Widowed,Heterosexual,38,Physical,-43.31531804461893,D,A,-108.09917785518851,C,48.97631436478155,17.64498899406677,-27.412262813511788,D,1
Divorced,Bisexual,78,Yes,-5.682983817206064,E,E,129.2780670722783,C,126.06251737044644,-17.193783731199808,192.32073500671078,E,0
Married,Homosexual,24,Mental,177.7598714081194,E,E,-66.48133829737057,A,13.198817763534912,-154.05946320161243,-56.50200946526582,E,0
Married,Heterosexual,50,No,35.42404707090413,E,B,-62.02797092718127,D,-19.051183595363227,119.52818619280374,17.206325660911546,A,0
Widowed,Heterosexual,49,Both,31.05098817196551,D,D,211.457566901878,D,-20.028482795726184,-112.71443928656379,-148.15119535256463,E,0
Married,Heterosexual,22,Physical,59.6566000702544,D,C,-19.883526578261645,A,-58.572562738489545,-63.13269331352407,-8.698009916500807,B,0
Married,Homosexual,62,Mental,75.84978492092779,B,A,12.487762057687327,E,87.22579092417546,56.32896950843487,53.38170753539989,E,1
Married,Bisexual,33,Mental,56.63939991830392,D,D,-83.79557297895171,B,141.80910892817803,-65.88852919533028,5.347359056368782,B,0
Married,Heterosexual,78,Yes,114.93910665931027,E,B,37.54449063870909,C,-210.92922149219487,4.797015775217157,221.5087704244231,B,1
Married,Heterosexual,71,No,66.04172416412975,A,C,25.60623781874172,E,23.69161049866552,-34.676438423452325,58.68839405820015,C,0
Widowed,Heterosexual,31,None,-87.68958813145407,C,E,27.660997732790776,E,29.28471833665107,-43.99628565059203,122.48135147670405,A,1
Single,Homosexual,75,Yes,80.41743059885744,A,D,-63.42915698485309,A,-40.28373341434188,-115.18187891829825,79.34663627413101,B,1
Divorced,Other,51,Yes,125.27612286695032,E,C,-83.66605441980377,B,-22.08820983678021,-206.0617764263264,-77.49175585863897,A,1
Married,Other,47,Physical,3.427818927773722,B,A,11.562263553383815,B,-76.58342286786845,186.9198973922413,-33.04872374128768,A,0
Divorced,Other,47,None,-64.0089962512978,C,D,140.91562857676257,C,78.81450493840697,-29.625660907303363,214.97973590139406,E,0
Widowed,Bisexual,75,No,-204.13491246320618,B,D,117.78161780987269,D,18.039943897635276,-58.473994706955146,12.073202022477007,E,1
Married,Homosexual,68,None,80.10718130731533,B,A,80.47290865636437,A,-149.53412002335278,20.865579024511835,22.0797040710907,C,0
Married,Other,31,Yes,22.86536269552726,E,C,125.38308545644017,C,39.99880475440855,-26.281179113987257,-15.586557250473723,D,1
Single,Bisexual,44,None,11.737292418418322,E,A,21.60375508857755,C,-10.585857984898391,75.60643863144304,26.637097246076458,A,0
Single,Other,29,Mental,-45.824297728856564,A,D,19.085801960619687,A,64.50931115933192,41.54498595166812,-81.5491746383021,A,1
Divorced,Homosexual,57,No,203.07175931403933,A,C,77.24438277817899,A,-4.4402031935754245,5.714443087112513,-66.13981125831772,C,1
Married,Heterosexual,32,No,14.519919392469694,B,B,53.696764324625555,A,-159.2616010250303,-100.71995767720784,-20.399545659333533,E,0
Divorced,Homosexual,51,Yes,136.41587007819695,B,B,69.53015032854654,E,-31.450713237301613,-38.86663656786812,71.87680572715588,A,1
Widowed,Bisexual,71,Mental,102.84724884830341,C,A,64.33610130473257,B,-7.1360032110772025,-113.94381796778265,174.60861383179997,C,0
Married,Homosexual,44,Mental,71.54306493816622,B,B,45.997906766666944,A,-141.1878520723647,23.294487325535815,-79.41289552343255,C,0
Divorced,Heterosexual,71,Both,9.717276287262957,A,C,-299.97844722177734,D,-140.94384153938591,65.25503917579472,106.35284995953968,C,1
Divorced,Bisexual,46,None,-173.89970040892842,B,C,13.155297659931046,D,-109.42530083651899,-22.231197297861875,65.51447322426598,E,1
Divorced,Bisexual,55,No,115.40916390282439,C,D,1.9806170047288902,E,233.0551536796032,-38.85430171841884,-83.09534852941333,E,0
Single,Heterosexual,30,None,36.474458483277886,A,B,0.3663868715676391,A,46.795794273521665,-57.2942680818898,-212.36537307225646,D,0
Married,Heterosexual,32,Yes,-40.660780585669684,C,E,65.54568373407531,A,-321.98648922107486,35.02175365102544,62.19729097960447,B,1
Divorced,Homosexual,64,Physical,-116.6940241050502,D,D,77.5401970440174,D,21.301646197908205,-15.796100260987458,87.81765180867554,B,0
Widowed,Bisexual,38,Both,32.350739381411074,A,C,87.83722865213267,A,205.60563699892995,37.71404488029367,100.69118324809956,C,1
Single,Heterosexual,30,Yes,-127.54279188384649,E,A,-104.59633549040608,D,-98.6252168861504,18.123555561263935,-0.3146292066120415,D,1
Divorced,Homosexual,41,Yes,92.53215413871277,A,D,79.4995846321354,B,44.18905053025088,67.65934754338252,-40.285543754741504,E,1
Single,Homosexual,21,Both,69.65604430354364,A,E,-29.85797943561938,A,-7.651508623307201,45.240202857885464,-76.963126716486,D,1
Divorced,Bisexual,35,Mental,-120.66686758750936,A,D,-230.99439550358022,B,69.55569090710611,1.4261460741126442,-94.77246689986035,D,0
Married,Other,28,No,-109.00439435158478,E,D,-141.05863933127912,B,-158.72702607685335,21.043313658745287,30.96626037669442,E,0
Widowed,Other,56,Mental,-43.14912804684768,B,A,-1.8646260141088247,C,-111.62050142046161,-127.58610624592184,23.807036604238853,D,1
Married,Other,66,Both,-34.17147903099876,A,B,174.53790872248618,D,-135.73377465534742,76.3169347456547,247.62003766367346,B,1
Single,Other,51,None,10.097650760744118,D,E,121.4503606618851,B,-45.58789205698454,-51.27903923565559,199.07094569068616,E,0
Widowed,Other,72,Mental,165.65961590821405,A,B,82.64491371680494,D,-40.979898284357695,79.31901026682307,47.55668474761522,C,1
Single,Heterosexual,49,Yes,72.91723606035738,B,D,-99.08751532072503,B,3.7697498150925144,82.7300799018461,72.03523147705188,C,1
Married,Other,42,Physical,-178.78263703314616,B,A,41.89555941405351,E,206.493866468103,-78.22545992469277,-52.9524835761635,D,1
Divorced,Homosexual,49,Both,5.505460194211601,E,E,71.95010883128255,E,92.42681103532475,76.34098351188719,-19.799652041622934,E,1
Single,Homosexual,34,Mental,-103.10307260359379,E,A,-213.18696119180402,E,-5.446451687102471,-35.60374869647914,-74.17509709816879,C,1
Divorced,Heterosexual,68,Physical,-30.738466131354826,D,C,-51.370575964354174,B,89.20810586232471,-193.07002389239022,-129.35376836212015,B,0
Single,Bisexual,50,Physical,-178.71670858774078,E,C,28.38918524612506,C,23.72794168934107,184.25395091893935,160.3980604135544,B,0
Married,Homosexual,68,Yes,-76.53388616763675,B,D,179.802275763088,B,5.679921126468105,222.70308765452026,-60.377748529835316,E,1
Single,Heterosexual,25,Mental,-30.054397905340263,D,D,64.36816519940476,A,70.18778979324837,4.66750799971877,-38.172591057356385,D,0
Divorced,Homosexual,66,Yes,53.05977901246127,D,B,14.702275271087853,B,122.13681245244676,94.08347727990865,5.346094841592696,B,1
Married,Other,42,Mental,-99.97564938451356,D,C,30.933695090426077,A,11.855934461760938,-93.57543274623156,-39.352804022800385,E,0
Single,Heterosexual,53,None,-106.65588499931937,B,B,-3.0998235962643914,A,-63.97935169732399,27.104563178039026,53.71708173747089,E,1
Single,Homosexual,37,Yes,-106.16643651698507,E,A,-29.392640710857425,C,135.853303986893,51.81657475213618,21.867718887875775,A,1
Divorced,Bisexual,48,None,126.80761604007185,A,C,-17.478974114146148,B,61.61150117847719,159.99622274797838,-97.43666386187047,E,0
Single,Other,30,No,101.72613937959525,C,D,130.18084600270856,A,-2.161311946829408,-99.95618639364103,85.86740583763932,C,0
Married,Homosexual,67,Both,-28.629007248965525,E,B,64.80912501785457,B,231.83024160565745,-134.73106304238416,69.18659905282244,A,0
Single,Homosexual,35,Mental,118.79526232793644,C,A,-134.12415207539124,A,-70.29459789337238,163.7304646314122,-2.531977370039968,A,1
Married,Bisexual,70,Mental,-83.32974216783742,E,D,-38.18987998385573,A,20.19359238901043,37.549059617256766,124.86114737031808,C,0
Single,Heterosexual,58,Both,-22.039431737934397,B,C,70.38882752864075,A,-323.82328305904997,59.93618459863816,-25.076009293512186,B,0
Divorced,Heterosexual,23,Both,11.897206809273197,E,C,-20.903439446596455,A,-67.97514098161265,-64.7355638263534,-86.4091586203857,E,0
Married,Homosexual,46,Yes,-136.5306039583979,A,E,34.912578306351286,C,-91.29603298626918,22.53563128295133,-16.788035849444828,B,1
Married,Heterosexual,72,Physical,-183.96715288524314,A,D,103.18760711927979,C,-75.65503005409995,-64.99838070832881,-64.86676108771948,C,1
Widowed,Homosexual,62,Both,16.43027160896858,B,E,28.86348579167321,A,123.00485716083213,77.54264133345733,116.00386621876397,A,1
Widowed,Heterosexual,36,Mental,-35.888255164438185,B,A,-69.94480004956243,C,-76.67640649623873,22.542682054984308,-212.1174012484515,D,0
Single,Heterosexual,74,Yes,149.44022002899877,B,D,-200.03768261769923,C,-97.16525525157415,107.36201957797952,114.6797343631911,B,1
Married,Homosexual,78,Mental,195.00493179614398,C,B,-9.181298018519001,E,84.66934464046759,107.28744121205835,-38.1839211739617,E,1
Divorced,Bisexual,46,None,-110.36962717220442,D,C,13.688573865108413,B,52.14495109189602,110.83596152681847,-53.72410725938702,B,1
Divorced,Heterosexual,60,Both,189.37488998238956,C,D,-5.456400833015874,C,-9.23691564585588,108.4233239688416,-90.76092981634683,D,0
Single,Heterosexual,55,Physical,103.7526493204993,B,D,150.1028244564282,D,-47.799759394397476,-59.980205345296,-87.03975532775156,C,1
Divorced,Bisexual,23,Both,131.4199162395077,A,A,-70.63792994400525,A,-176.1195975271445,-163.31179215011758,12.260996954618978,C,0
Single,Other,67,Both,101.02991555424762,B,D,29.319394533277297,A,-1.7833162848854425,-74.89858723647885,-76.42643810585177,B,1
Single,Bisexual,75,Physical,135.76879274898513,D,E,-42.236764419133735,E,96.29754291786891,-83.7072940738188,-98.51991677982136,C,1
Married,Bisexual,53,Both,188.98468945071315,D,E,20.684452527869393,D,169.7979948214964,-168.01687204065627,73.16708174094488,B,1
Single,Bisexual,30,None,-78.27969461153303,B,C,26.12987138344771,A,74.24067671160888,-109.33631352756919,17.919469564202977,B,1
Widowed,Bisexual,74,Yes,-134.28393722959862,D,C,-103.199418143214,C,-12.054482922899703,34.87191899055478,-43.94055196771578,B,1
Widowed,Other,68,Mental,-5.863114291202559,B,B,-127.08284027501178,A,-146.36913759278522,46.337722507885395,53.613692572128066,B,1
Married,Heterosexual,21,None,-202.1084597549568,B,C,-10.35427159688928,D,68.26955794001273,2.8426458719632155,88.47336420199855,C,0
Married,Heterosexual,26,None,-7.197403425335145,D,B,-68.60953584093498,B,72.70833978970983,-94.09275672400477,32.33169066150678,D,0
Widowed,Homosexual,33,Mental,63.150015310810716,C,B,27.45545443626857,D,-111.36991456986718,-33.275536206253406,-53.748598215614884,E,0
Single,Homosexual,58,Physical,10.94573132344507,E,D,152.09594603875024,B,-56.46399796885338,41.39229267132046,-101.15909677486037,E,0
Divorced,Homosexual,36,None,-24.881248449767796,B,D,244.64536386298056,B,116.20415918289137,-18.177654894034635,100.4778166005121,C,1
Divorced,Heterosexual,28,Physical,152.50746157320663,D,A,20.299046002058795,B,57.17026573036428,-144.02637543903626,51.27058664931114,B,1
Married,Homosexual,79,Both,270.4868104814954,C,E,-75.12217070759192,D,94.42573707254209,-169.7186407156982,61.27320044639192,D,0
Married,Bisexual,76,Yes,21.94322017232914,A,A,-27.01445881801692,C,-30.859403407139762,-67.02044969358211,-49.93087650001403,B,1
Single,Other,42,No,48.11332477824297,B,D,41.91704027560571,D,-107.34579837277852,-52.75767901612053,-191.24218352477172,D,1
Single,Heterosexual,46,Mental,-13.442654739050337,B,D,7.242623163743903,C,43.00300190252167,-90.37512574436565,-91.14160150147163,E,1
Married,Bisexual,33,Both,132.19330149951384,D,D,88.5126055563949,C,30.14143406571214,105.37951776802963,-92.0923032561002,E,0
Single,Heterosexual,52,No,-100.19756928891982,A,A,31.830741974710257,C,149.2597956617078,-35.635806271010026,11.653850833843554,B,1
Married,Homosexual,18,Yes,151.21487864681177,A,E,-134.84178403874245,D,58.07784164586044,224.55300572481954,-162.07360290437884,A,0
Single,Heterosexual,68,Physical,-147.00103461324574,E,B,-36.23070097880653,C,-2.5355592923339687,131.99038854935336,44.81205618300203,C,1
Married,Other,57,Mental,-61.01352497878917,B,C,-23.53017755867478,C,-3.3463748570632843,-86.88953095184208,19.3752479649389,B,1
Married,Bisexual,48,Physical,80.22308568359274,A,D,68.02871934797179,C,14.07614820795521,-9.319574265078401,-8.490323626215325,A,1
Divorced,Other,69,Both,114.35243267219171,D,D,99.11548756297582,A,-158.3141676812982,165.52143856944414,15.269712107481883,D,1
Married,Other,61,Mental,102.19464524719857,C,A,22.585548754447103,D,20.817990862077615,48.91846426126347,-100.55220391244164,E,1
Single,Heterosexual,43,Physical,18.929517831236968,B,A,-71.06797560279252,A,4.722113742664198,27.74101203284909,131.83498291353686,E,1
Divorced,Homosexual,61,Physical,-151.23573492902773,D,B,29.421868380505856,D,-75.3772046067075,-121.05738770806227,-186.80948936596275,E,0
Divorced,Heterosexual,46,Yes,-27.33962070146231,E,D,-95.80898626285949,A,182.96869743505889,-46.55615325696149,28.182741457081374,A,0
Single,Other,40,Both,-279.31268817197616,D,A,63.889535214814586,A,4.68345576054894,129.1217211161464,-26.294989161747097,D,0
Married,Heterosexual,79,Mental,-43.22889864329671,E,E,40.92995305145129,E,133.17374525526046,9.946914674502198,-77.47532499228859,C,1
Married,Bisexual,55,Yes,22.602284395263982,B,A,169.19935699746907,E,50.4026147581766,-138.9450907759263,-105.40967056122135,C,1
Married,Homosexual,48,Yes,89.51421901051124,C,D,16.73736428472439,B,-57.627412139630785,-137.56245574387646,58.50480608466354,C,0
Widowed,Heterosexual,35,Physical,4.205114544839461,D,E,33.11431360127136,B,51.92435277676981,-151.25359530899104,-79.39142285875734,A,1
Divorced,Heterosexual,68,None,-7.712033851421986,C,B,6.023555536013094,A,-35.63414333400811,0.02133022912917997,-152.05433477023516,E,1
Divorced,Heterosexual,73,Yes,91.69578880457571,C,E,47.4315132768094,E,-125.97197827393873,-70.51766167404469,183.9567978058742,A,1
Married,Heterosexual,43,Both,-1.574480255356561,E,B,-64.94481945750591,A,-53.60317468352083,68.58181833316974,-52.81979937361976,C,0
Divorced,Bisexual,28,None,15.30725800888928,B,B,-64.87670844941916,B,117.99704374019697,-56.77955656666078,-18.411764654069653,D,0
Married,Homosexual,21,Mental,-12.013043352733176,B,C,177.97474251038975,A,13.163375759017148,127.17108599414853,9.445126443597784,B,1
Married,Other,72,No,-55.9881171124646,A,E,-154.36246686145017,B,-40.17167383402507,-77.4371362369812,-131.04680021889223,E,0
Divorced,Heterosexual,51,No,-145.98209653559508,E,E,-166.97149193007098,A,-116.10371519008507,-40.46474285427491,88.31470216808007,D,0
Divorced,Bisexual,73,None,192.3868588545719,D,E,36.816758145081295,C,59.25639323723754,-44.17859037086514,-112.94634917552474,A,1
Married,Heterosexual,39,Physical,81.9431019510775,A,E,-20.887036375396267,D,-0.690722915810621,-5.400920624902616,31.032416626694747,D,0
Widowed,Heterosexual,56,None,50.73915800710197,C,A,-65.6085344247596,C,-53.65422039311037,-55.130120491780886,61.03209054287362,A,0
Single,Heterosexual,69,Physical,-28.18706797691747,A,C,-39.763752192777815,A,75.56930464724545,90.16936422521775,10.470457285586829,B,0
Widowed,Homosexual,59,Yes,-103.37205704660866,C,E,75.87631542456039,B,-44.71654251615461,91.61000023697248,61.829290997357866,D,1
Married,Heterosexual,36,Both,81.15533041655053,E,A,51.80888910915588,A,22.950844018581357,19.995605615343443,-67.15807593932617,D,0
Divorced,Heterosexual,54,Mental,122.43577384530693,A,E,-0.8957665900282472,D,41.90789460702888,-93.88749565373986,38.02425820791553,C,0
Married,Bisexual,56,Physical,-107.03001904039868,D,E,-57.036181429933144,A,-3.0368219076281466,70.16555055423149,-21.06372160479587,C,0
Widowed,Heterosexual,61,No,-174.92901518748474,C,E,91.5304165013303,D,-15.328739659112525,-126.00667916626398,-184.0744766705294,A,0
Widowed,Heterosexual,51,Both,-22.680610458340762,B,C,-62.13905459607773,B,119.86871474803958,-122.2898164772261,11.798611048496326,D,0
Single,Other,77,Yes,25.40217295257448,D,B,63.456406527884255,D,71.74260422695826,168.25359981471826,113.42510087106115,C,0
Widowed,Other,58,Both,-161.71717236927256,A,E,47.95063492505105,D,101.47035616057396,-59.25638670702645,70.69761208176902,E,1
Divorced,Heterosexual,28,Mental,122.95262446817952,E,E,164.70164019089367,A,84.65918825979709,43.53763638835438,-110.84021247483908,B,0
Married,Other,77,None,-154.12766532682923,A,E,-155.76985112244319,E,-78.47344170304267,-32.39659041177891,-113.7994936782686,C,0
Widowed,Homosexual,24,No,99.439148119613,C,E,265.2718948968912,B,49.03733924418295,-77.90782111382657,17.89905287211666,C,0
