sexuality,AGE,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Homosexual,35,African American,-119.73476448218892,-83.97706015666746,B,-28.927536740817516,6.731341178121627,B,B,-128.5608972126663,9.774975724556727,-13.066499189552442,B,B,96.9416697750448,E,-92.26548834617819,E,165.9331782916155,-1.0328013205444182,37.609777561974255,1
Other,30,Other,-97.62863243364475,-77.22784333993854,E,70.44942930347817,135.48828439074882,D,B,201.09190859923686,52.37006552377655,-3.643661529193947,D,E,-91.56045799712037,D,-134.4254131207228,B,176.0166820843152,26.756421535060387,-48.130746705635566,1
Heterosexual,23,Black,42.03503672267094,-72.80542487791351,D,17.692883970933103,41.26810102508033,C,C,64.71795231469235,-6.7547101762406285,-55.79792261772093,C,E,-287.14166477052765,B,88.95400321113176,D,185.7604133972708,-16.056594602641646,-49.002444567524975,0
Bisexual,67,Other,-60.72227351042052,-52.06554966152538,D,115.37423997406545,-80.36738958581188,C,C,102.52841795495257,-124.14409891474696,43.32018026612792,C,C,-112.98164996650297,D,151.9669533156804,A,27.11444346635286,-0.10017457461286965,-179.91214785704125,1
Other,24,African American,14.434116761044024,46.29920053061127,E,125.23258949632864,183.45501877795297,E,C,8.185646948320304,19.483031815039915,12.936635229015844,C,A,-199.55794349323594,E,64.90625018285994,A,97.66913340941866,-92.50321128995512,25.80285863333357,1
Homosexual,47,Other,-2.121168296447095,33.6109839618329,D,-131.40162734567653,13.306841582014739,D,C,-53.157187773352575,128.45493392176445,100.53362121097331,B,B,-40.74818589833114,A,30.69834331711428,D,-97.56677173900955,22.151995035197093,116.19050519859266,0
Homosexual,57,Hispanic,-105.49636508104045,-198.76869296815488,A,5.254646371047305,-93.58467061991965,E,B,-126.72795258562375,111.17573747951425,-14.269677929366786,D,B,-170.66605539176518,C,-4.211235967516645,E,91.6725799850303,32.010240902168206,85.201203525308,1
Heterosexual,20,Asian,110.76917986478901,127.15642853141105,C,-102.87192617477345,-1.7728772444738754,B,B,2.963758426818423,-34.40689896891895,180.8678634342298,B,E,-90.68069023196661,B,38.88260722520255,E,104.45158402053598,63.03573416003293,107.30382221888229,0
Heterosexual,27,White,85.61939778023226,-51.808631950055215,A,70.3203603846877,151.87166271450684,A,A,134.9865450092497,213.86550399829193,-73.59500519132662,E,A,-20.58185443133564,A,-11.982132467428174,B,66.54424196950521,-60.85517373357323,158.6549370331919,1
Homosexual,21,Asian,-12.368341545110589,-11.077349856810018,A,-163.6428854359471,179.10275766444258,A,E,-78.51519077996132,-55.777009350676956,-55.45820650779171,B,B,151.26590373064192,A,94.16569891322277,B,-16.0252000823184,-16.27480867242795,-119.47092692675861,1
Heterosexual,73,African American,39.40246347953679,-27.865623836976788,A,91.98992541265922,305.15242912864943,E,B,92.86477531358379,-8.776470855049357,-76.07597105606769,D,E,29.080949355681685,B,22.81841048828098,A,216.57356253827103,-55.96032450096493,-13.637112724497976,1
Other,50,African American,135.30126672144047,-171.7472156268907,A,-21.522231754080895,-7.96825355726722,A,B,30.720213058594126,118.72889491306553,26.187227905813348,B,B,114.94580603416378,E,20.319493371954483,B,-88.00781133836595,-69.59593036439622,85.77299497557286,1
Bisexual,53,African American,-52.58890087347978,7.142562609732179,D,-2.5787675421611302,-128.52421128444084,E,B,7.978467004651595,-28.86670063193641,91.81679022143746,B,A,54.54023877912173,C,42.308237622690655,C,64.49252642577802,147.82539363550327,-52.51332332921525,1
Heterosexual,73,Asian,69.57484933723542,30.92067054892127,C,65.53712008253507,-156.96548239000617,A,B,231.16389479181808,-17.30207615458889,-33.14764762131313,D,D,132.8619974858339,A,-69.56774993331419,B,-45.16046306714491,-247.6167484048327,232.3344441183999,1
Homosexual,32,Hispanic,-31.660351816885317,67.68045493087308,E,30.66216001725571,-6.40430510522807,C,B,36.033422774707816,-106.19173551973017,-158.4206323541425,A,A,-135.28669585303007,B,-39.04138710217644,C,69.93066029518702,-30.81802155193597,219.08103423611155,0
Homosexual,77,Other,82.51525160482822,92.86558710232246,A,-23.46387356830593,-37.53036810599345,C,C,50.95121449094976,-16.494137657402106,166.53235538154095,E,B,43.309035511328325,E,-1.4727420501490611,C,43.5559875639806,-58.021891879587514,-47.34562334176253,0
Heterosexual,24,African American,-3.511988817566321,175.17317932865814,E,-192.3378545990974,-142.3862758005331,A,D,-64.73742816181432,60.13778172726577,-60.96212270193095,D,E,22.996875546510385,D,-18.09345485311284,A,1.4805322830609242,12.139572264261771,127.43506595063828,1
Homosexual,41,Hispanic,94.66529162107874,-180.33258298863095,B,-169.1168347155828,37.58379546775207,C,B,11.795240613892599,-117.19815376589193,-50.28753954201346,B,A,125.58559314269584,C,46.27587193714471,E,-192.2597452195262,-58.387883930727455,-181.01967754543148,0
Heterosexual,77,Asian,-62.30573680690532,-45.4863778002248,E,-118.57650223467195,78.88257171019131,B,A,120.2900301982826,143.39107497021124,-7.335871732174115,A,B,-223.1870292783194,D,-29.65740342664576,E,-120.31579962231045,-42.68379329362676,71.6683789897149,0
Heterosexual,68,Hispanic,-123.2152840042262,110.44590836308478,C,149.1746320563068,-0.7098850980602722,A,A,-29.734146860521964,67.83097033451959,-66.23378817114555,E,D,34.45689255805271,A,29.314915017307435,E,149.37642270326313,88.88742044797681,-187.62185561032862,0
Homosexual,42,White,-63.76632727351939,-171.5064882498304,C,-104.59828202660705,-105.8196805111323,E,C,-160.4799590969145,123.24595900924345,-101.76952366239401,E,C,-51.997519725693955,C,119.2596901287217,B,34.13831169411983,23.21867310697771,93.65376434312923,0
Heterosexual,64,Asian,-34.38744452731377,-46.87606450132169,A,-25.064936802290806,-104.96936876829668,D,B,77.80743274063946,82.893023849601,30.64638161867879,E,C,-41.51386002714404,C,-79.05462846482389,E,230.98374582010342,-121.8652840215523,-35.77554946701642,0
Heterosexual,52,White,37.860826356501136,-262.31458211350673,D,-2.713280083829654,179.63921870049188,D,D,29.284216540398454,-50.82255739411416,122.36238802625985,A,E,-24.847256136821475,D,10.215836475621575,B,70.67117107463531,-26.026439998540734,48.3232907828673,0
Other,20,Black,26.523964051998313,-76.2822329041251,A,-14.770797972732788,89.60783116703718,E,C,120.0322613651561,-14.997452156689864,-76.68871935092834,C,D,-28.145633722194614,A,64.30705559388166,A,167.60614175407648,-18.917322595009644,-22.55128266816142,0
Other,26,Black,44.03654521760263,57.20566815483825,D,145.36762852898815,-5.380534478194689,D,A,-32.63662226966989,47.32220945251325,-21.928800152177956,A,D,83.43023256459577,C,-12.106168112077222,D,-174.8252690003283,135.11808590472697,-80.32697189691245,0
Heterosexual,42,African American,182.3118512617944,22.14273251447927,A,-51.17513384341644,-80.95978998222184,A,D,-73.44348051404519,71.49730947166826,80.0823835642424,C,E,73.4727328604165,A,-55.94601289144313,A,89.75160019876635,17.78477624972283,47.69331166700556,1
Homosexual,71,African American,147.4079630349255,-0.22619946746319047,A,4.611415410163312,12.027273145001587,B,E,23.361654958178637,-46.76784104388472,2.5851304013534615,C,A,16.6241070389044,D,101.03765182549249,D,18.602301336355694,-36.341062462573255,57.43622764450221,0
Other,35,Other,165.7485196355557,-81.45977624453835,A,104.74040818928947,15.092907718398111,B,C,38.56794789163263,8.733393608405054,101.75448492954922,D,A,-60.01346747982292,D,-36.56770747514171,C,204.05614524526595,-73.78586098093417,-322.69496241238164,0
Heterosexual,35,Other,-83.5908482690046,-19.877536245797796,C,149.7205252901024,-85.66454659803216,B,D,-210.71458734002263,68.57404704470382,68.8100806979976,A,D,124.19704714108484,D,-145.68918473035964,E,45.13714657689333,121.25540762232352,-19.687355212506468,1
Homosexual,71,Black,-92.94777547220457,8.6876315540902,A,88.3552784334235,69.75554809741776,E,D,-41.87390762762313,-45.4632588312977,-50.590985887918485,B,B,-11.895378030090423,A,98.84649247067044,C,12.445736120633411,-160.9360181167197,11.31285863471135,1
Heterosexual,58,Other,-60.60155024006724,-56.659496711585476,E,49.82236674701897,65.47397268302899,D,C,-125.49183901771409,-97.21431013578388,-38.61817888271131,B,B,-0.8539107443848318,A,-56.328875232907535,E,52.19553734158161,-107.45113593328885,60.74191064446376,0
Bisexual,18,Other,-12.24920549718724,254.6323284264704,A,-43.774280237881506,23.477159114472173,C,B,-176.16136365567917,-58.74117872088777,142.61071872596827,D,A,-56.403620842623184,A,-34.44112323327138,B,72.25147642198053,57.24530420255436,-5.291158301946129,1
Bisexual,43,Black,47.80196457207637,196.7151427197178,D,43.73216029442101,15.035586705565452,E,A,60.50605345273119,-52.00072088293051,-40.57904615725534,D,A,-150.5824701324847,E,-53.9789371491681,B,152.8157182507282,-55.36533831073388,124.70808702611866,1
Homosexual,43,African American,-56.158775233346645,152.03468321573231,D,-184.66500476558707,-25.917955964051174,A,C,-39.315008546863,86.51477259585909,67.56026462136346,B,B,48.26824515344947,E,-74.55505598099728,E,-67.5910746212677,-14.406609199992559,56.92564302136307,1
Heterosexual,22,Hispanic,68.33517017760026,91.15354964268721,A,-59.300269619976845,36.01187722906446,D,C,83.61841245599287,-228.6326978435785,-127.05892910635504,E,B,32.11986741510089,A,118.51956117093982,D,126.48340854154361,61.3058291615865,41.07143325508417,1
Heterosexual,20,Other,-170.51148418379395,0.7821800068090922,C,-46.00425303870819,83.69341009098925,C,B,34.57205064308027,-66.42988521866798,-132.85974327983385,E,A,100.18575023136003,A,7.685644909673963,C,-45.258527140379925,101.96440692702362,28.333639420047575,1
Heterosexual,24,White,9.553367770076765,82.25640688647078,E,-79.9233347245995,-142.10500996737662,B,C,0.44357321704239216,12.69325487937448,118.5788663015037,B,A,50.30488742731662,B,-15.244791205683219,E,-15.320732394175726,20.11336374365455,132.33970702240555,0
Bisexual,65,African American,-11.305189103765882,21.44463838379132,C,-3.7144862143623287,-210.86963689831455,A,E,-65.65098032503627,46.74966749800258,-39.547517924226256,D,C,103.59212149932819,A,-24.92276354822068,C,15.531739689422572,-18.12996097983138,219.7465489567674,1
Heterosexual,25,White,130.2238082056818,-118.23309618784381,A,30.496042600257624,77.2280606050237,A,D,159.76414353661497,39.05857006566231,91.16092505106216,A,E,-104.24582016889659,E,-182.56164150753543,E,-165.77244080816064,-61.543500779217794,-99.02558684609086,1
Homosexual,74,Hispanic,-117.88574275018232,-178.331471362611,B,46.867241282220185,-57.842918816914626,A,E,-2.2112974862381183,20.733447336687966,-157.79101329597515,D,B,140.00392399978452,B,-104.74993370943706,B,180.64079089164963,-99.6371543584277,-62.108917986934955,1
Homosexual,69,White,-94.37197678183182,110.63258100767568,C,-174.46500881348476,201.50139133157015,A,E,80.35003400910583,104.28914280249859,152.97077468431897,D,A,-31.864017882462868,B,-66.12289021605332,B,-46.565119823734534,-7.056779123177314,-115.83068906496099,0
Homosexual,60,Asian,-144.95507776449944,-72.38654370959352,D,-3.783717330876165,183.53770927383212,B,B,74.97128236863024,-282.40843084661867,-91.35300313191892,A,D,2.1399226345739537,B,-42.80337781298644,D,-48.625740088551694,-151.12941128798622,-15.919122280848663,1
Heterosexual,23,Asian,-4.003848319152644,-155.80084814983095,D,-219.30052759017062,-2.7573561686270014,C,B,105.03214756106225,161.1141027723159,56.60321130185352,D,B,-141.4350269981639,D,21.899133278633723,C,98.81036518530493,137.1284852982686,-101.44962791630938,0
Heterosexual,63,Black,36.34949616652902,-70.32185185639244,B,14.292927908541579,-66.09508573172573,B,A,-238.15092069068135,5.220680661925386,42.520688718162994,B,B,-30.23466542022289,C,60.64336884081214,A,88.98002115847821,30.57125272450034,-116.83607725875238,0
Bisexual,79,African American,84.85802416722177,107.67549263462874,C,9.207571874765392,-20.290089481146506,C,D,-13.363537126792894,137.74223595502957,-53.52717571343379,E,C,55.00085136699215,A,-54.257996248943805,E,182.66110862531158,-188.286904627155,-42.60533363246513,1
Homosexual,62,White,-50.95123063385487,-0.6783809706009499,D,-38.01348450787037,17.102942627328222,C,B,36.5676383027084,34.005357716765275,-42.600182539663365,E,A,-174.22185230103452,A,238.43143688841536,C,-50.809244941966995,-90.0020011540952,268.16601656823036,0
Bisexual,28,Black,-65.0191571329265,-7.086493203251604,B,-119.91358080731614,-110.27723806649736,B,A,48.18586803366342,17.812602709099615,5.5354412522058904,A,C,8.52168016053338,C,144.05568976366789,A,1.5781941560197639,-91.68033806597843,56.39745509523122,1
Bisexual,20,African American,-55.353936798951594,152.1521863185055,E,71.38815501228507,-67.626030699821,A,D,19.369968963437312,-14.975496665816197,94.56563982242821,B,D,-25.778472561016873,D,203.85958818044827,C,-113.35786859545149,95.43486093706473,27.92733289023302,0
Bisexual,23,Hispanic,99.63700398472409,-71.65530836793626,C,21.203111980149902,-22.951323206108505,B,A,41.421760090387714,41.932434107780004,-102.18774805716626,A,A,-131.54273827051927,C,-13.54077525201785,E,171.315194264075,62.755622936130315,11.917834499936312,1
Bisexual,27,Other,103.67745366994629,61.002129977313714,E,125.60485252124013,123.28168693237949,E,A,-111.2838286603205,-53.8315860233527,79.0190607967642,D,D,-65.26212646647473,C,-10.429589329303052,C,-102.44449179451863,166.37144772567638,-257.14874265637394,1
Other,60,White,-36.97105808262431,-109.73077550579487,B,-141.8597655445644,141.43247093549127,B,E,46.336116632798266,45.625505269274626,16.703129477010854,D,E,-31.92575253564478,E,-24.995076669856175,D,126.23054114593621,14.921822000003257,-5.352956000247106,1
Bisexual,51,Asian,-94.1685178908532,-21.31454163751798,C,107.29127035836797,65.77276336598773,E,E,-76.90924203109054,-56.682407942674054,-119.37152961769515,B,D,22.335356658683374,B,7.963395364322137,D,-5.059340633869054,45.89952897772292,0.15614220912911675,0
Bisexual,24,Asian,-134.18775911633733,114.97585799193095,D,209.90140513792227,-133.76780629314814,A,A,28.065279686204402,-14.146682474354957,-107.78288834598091,E,B,-62.33084466483202,B,22.128465019714405,E,-13.225444792771091,-53.989947664703074,-171.43439928334607,1
Bisexual,78,White,-215.97575057657323,17.37243735367667,A,61.19454301821228,146.67163403158852,B,E,26.20594723906159,-96.1937468444413,78.28212566309367,C,B,29.265634441146375,C,-8.125764952152267,A,-60.21915304505248,113.18825033320579,-128.25499113358302,1
Homosexual,25,Asian,-115.44768471658038,47.46849136714006,B,-32.86126630953768,77.93728965387207,E,A,-33.66648412691177,87.30817071182358,48.40376024729327,D,A,84.59192528287875,B,127.43744237143035,C,-172.13833750410964,136.73013621145594,-76.58620036282294,0
Heterosexual,74,Hispanic,-37.68783443646703,-9.143627955215933,E,127.66175364293686,-108.46021701083359,A,C,179.42662278604163,-195.91745002147505,126.14411970401862,B,C,-3.1172399970604494,D,58.288500534748565,C,-38.614774844520646,109.11438860442728,199.4459504193975,1
Bisexual,50,Black,125.79775527095573,34.55580578056237,A,-76.983513224831,70.73244776012275,D,C,181.90627370776568,-125.2248410992229,90.21833829390373,C,D,57.39077888992584,E,160.15518009201935,C,70.23022181609998,-114.49069498953024,-137.92499536914556,0
Bisexual,46,Black,-123.03852302533753,141.67096217243505,B,13.75941781573358,2.442424145614705,E,D,20.14631785475001,117.27599743275803,89.14720688711141,E,B,-199.31598602873413,E,-124.78943863923779,E,132.56616895530775,-104.06512055693496,125.10439146868306,1
Heterosexual,54,Other,150.3139917465858,0.8611501621597505,B,12.449507599837595,-39.270129420422855,E,B,-8.356615280867965,70.48807324995256,91.22796034514644,C,D,77.72830881394547,A,-85.95580250489587,B,-188.65552384814458,13.683209332932444,8.569514152994417,1
Heterosexual,79,Other,93.49335677966806,-98.20979267952421,C,137.48459230675883,69.00315815769768,B,D,-250.82036078296056,-31.419547282959293,-43.48472132108889,B,E,139.84751192455522,B,194.80121831724543,C,-97.75050239797926,125.27774815339706,-7.620939659631206,1
Heterosexual,68,Asian,-158.63521405998816,57.2415808540273,D,15.310916320398851,-13.896424500729893,D,D,-148.86500923943623,79.76388278688928,134.66838432248653,B,D,-86.86241330910114,D,-47.880252969785005,E,-32.549045115846894,31.1170488642785,-192.31947134075676,1
Heterosexual,51,Other,-96.49078376249182,-191.19578691366212,E,-46.65336648797671,63.29189564781622,A,E,129.18087044602794,-98.02631060726969,108.60867158207013,A,E,27.910442446616674,D,-105.59836763190648,C,-117.84350083692985,-55.336918180274665,-123.07696794939925,1
Heterosexual,32,African American,-50.73941580378845,-38.78376386409388,C,-99.81880835901696,44.12123890122107,A,E,104.12748551481599,50.56824646523131,-25.63850724372612,A,D,-312.7866705071583,B,-87.41769993480052,C,63.41479894672797,132.9645423297223,-118.40676146381321,0
Heterosexual,66,White,101.60018142359873,39.21552017017494,C,184.65414242782828,-129.24465282304905,D,A,-19.577252362319218,-40.14395839732904,-162.30526222898152,A,B,35.72119086195469,C,-34.55895088725578,B,-56.16393085315033,110.55638639229868,12.189159066071957,1
