sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Non-binary,C,B,-48.15259487696339,98.29150120196056,D,-57.93683367798117,-33.537139865321905,8.377493021585908,B,4.578546655483889,-22.07154555766596,-48.24672620020153,-211.4595852968678,1
M,B,E,-22.212904851893295,52.49269751549876,B,-83.64538919452673,-168.13298930207816,7.190704711977772,A,-80.67491285075516,3.762796428677182,-138.25045113199565,-47.75306127640743,1
Male,C,A,-24.09795348090264,245.162771191184,B,-179.3918468060041,-175.48347709491958,96.15085005831861,B,23.7008962851358,38.61748010580976,23.23564990230063,-75.7476814005548,0
Female,D,C,156.92565767178462,-117.43085343185582,B,67.01309053586287,-36.9627345560633,-45.92852070434154,C,178.70951782851822,-6.288435000948163,-3.394712712145407,156.8414668532522,1
Female,B,E,-92.8553806698032,-37.02141373688785,D,-60.025215149059754,65.73449365026597,153.27968707795617,A,-13.196845141711776,59.722680251993545,95.41111597650189,-10.687175097415219,1
M,D,A,63.18737117921589,122.6760278517469,B,21.837532061329085,-118.23692837299605,86.55204292195467,D,101.87184920128205,112.68479082962202,-36.76051124639772,-6.240405312903485,1
Non-binary,E,C,114.4127555420277,-102.34461578675884,D,51.5819407535633,-79.63381787955656,-145.50369838010545,C,134.11764296715836,-122.46616321312835,17.56883199841342,32.58123173720533,1
F,E,E,-29.209112975067804,-26.55708083555759,C,-148.79942131903147,37.18699684421679,49.28510564468845,B,-58.803996443313665,-129.03132787717604,-14.803663739120603,-155.2708375365947,0
Other,B,E,-91.29395568400886,-34.13207979606962,C,-66.89769004749765,-25.753376505773858,-86.34227750043479,B,-6.155533942739929,28.99182963804467,-49.87565885060934,-67.27809367462251,0
Other,B,E,-86.91526034632663,-27.222157665254638,E,-63.17542176756681,-48.9370751091309,-229.92343103941494,C,150.70979764305443,-6.141441811015202,110.98634239805997,-64.98562198261773,1
Other,D,E,-63.34750999375868,80.70908947376981,B,175.81347539207243,70.41862612093081,133.374165837316,D,-146.17930498688756,-187.3387418829363,71.56642762453646,52.70780337657749,1
Female,E,A,20.871189741172376,-41.81559390293643,B,-149.49637855244714,139.7986187001733,-19.643815413782058,A,-35.686291597404704,-52.881977898071995,-36.84020074182801,128.37723314407512,0
F,D,A,107.32606409753531,110.59079859030123,E,28.10122229351118,129.36528254207366,-218.14848400554428,C,-57.61603248646174,-115.36727906261473,-25.687480922643424,79.52810992061879,0
Female,E,E,52.569032637165535,-46.51818990858625,D,8.590774542042013,70.40165648056778,-54.52481780445818,B,108.03579330039852,-3.302329826139913,-118.5721853083936,-135.77905683760335,0
F,D,A,-19.090368805622035,222.09208731831458,C,-120.94468447997365,-210.55901422188796,55.737400451872155,D,121.5938943524611,-2.4997264382032878,-59.43053756596511,44.199851221153956,1
M,B,B,-183.63533152772493,-221.30314503238137,B,-98.59024534483042,28.63065894170822,85.25985287104432,A,-3.084677597796671,-184.31521754481616,319.85943499976713,-59.591478023584834,0
Female,A,B,86.02184712905225,-126.00564903141445,C,-255.6423644230475,52.653353402385086,138.51717964461926,D,-105.71694087934627,74.81614024917586,200.04705725262636,-66.2342962711411,0
Male,D,C,-167.57337030459763,-36.061777728092814,D,-34.67465077308207,68.8799143965998,-127.5256508745523,E,48.657235433778915,-83.36296464359933,338.6047037232904,16.31208252575486,0
Other,C,C,134.29379761905375,-93.3568710231347,B,-54.66419803864304,-142.29940881078423,49.34551574144189,C,61.118493145574114,-87.17735902159663,143.34881736795379,59.86936963694571,1
Non-binary,B,E,-39.526443908273215,-114.39757506839857,B,78.68652711196411,3.6221603072953483,-115.94731809105525,B,-20.879421122289273,1.1397839135066292,36.29593230080106,61.332884412217545,0
Other,E,B,-0.9707081573458216,-53.21503049453988,B,2.0327387583686,-147.28318562877206,179.91073084731656,C,9.682899796043852,26.153435931035123,31.17991065688475,-28.28230089699228,0
M,C,E,267.7433016753064,29.801322037373133,B,25.661326319849465,4.1718035656817705,10.607670693903136,E,55.11697370941631,-21.060965819756397,111.31224435846802,-49.83676753441155,0
Other,B,A,46.002898983967164,-18.52328992966911,B,-2.3479476811269633,76.0524898342721,103.01019174160044,B,-135.59724662994586,79.65724229489702,77.23288789176851,-85.584099285566,0
Non-binary,C,A,-33.78048598107054,-32.353078509531905,D,141.5519876567732,21.457569342531635,-68.47570169151635,C,150.52119128189742,-87.6478836874632,145.79722467762755,0.68915191219559,0
F,E,A,108.4280329849185,-37.50186439182674,C,-83.66591502215867,-73.57699905312685,-26.570898080776622,D,-34.638500218173476,39.77810195659634,52.196027159182144,-19.498206536271177,0
Female,A,D,12.163791630953597,95.85198255023882,A,31.600243611619412,76.96969354779016,-94.42035468081077,C,95.31819533284032,-37.42512828667579,-7.557574563373773,-135.11742025311548,1
M,A,B,-34.192120730252974,200.82383258369393,C,-58.029985433452005,72.40359577975681,-62.85400253880285,D,-31.416100050772112,41.711300677950334,-39.41775511720348,49.39780013202723,1
Other,C,B,75.7790041189925,-84.97287430772013,B,-50.612300473581804,23.39604557433187,25.745189543491097,B,-175.90909749562766,-240.70912224346134,-62.25506736917341,-1.369433299018943,1
F,E,E,-27.189174039536134,183.08558839093743,C,-133.85511448358568,-59.73974933577654,37.060988398813116,D,-60.51490811950817,87.64688277981358,-7.901890863911806,-142.49904988418555,1
Male,A,E,24.033952760217865,45.486410826628656,C,-79.2845074115514,97.97748815745486,-132.56977877581645,C,-19.099226680094347,-149.97690624275083,63.51972087719135,82.47409042804061,1
Male,E,D,163.08659196538397,15.730254054859655,E,156.71103616057803,-18.15870132933379,113.87916609019307,E,50.71128199295604,56.92606576479341,20.135018345877143,-127.79979750629941,1
Female,E,C,172.7153396646715,-3.3566241713818603,E,-172.3708938153292,49.12873350673878,51.12627227315818,C,136.9363466693416,-115.09465974404449,-87.10227448572797,2.496720798122759,1
Female,B,A,-1.5976548701332565,33.382624543749515,B,49.374847174796756,49.577381111855225,199.601733186126,D,-117.81575558755178,-118.87382166316269,-54.97524352545893,-54.24170272041554,1
Other,D,D,-223.84311155570322,29.975783734558753,B,-54.47266631482373,73.08200940102887,170.832892618449,E,4.207462021887791,-129.8083829085403,-95.28410876099407,174.0315224146759,0
M,C,E,102.31745489223326,69.36613628124168,B,40.7130413203337,-54.4149238676802,-106.80394202819272,B,6.1033061658903005,20.241325253957378,-81.23490309706956,-152.06336735329631,1
Non-binary,E,B,48.934052908052216,138.38468375027898,C,166.59599870106945,19.765920415551133,7.000184482959691,D,-61.30622336636758,-192.52439284204937,-109.57262409662091,-162.82383075739577,1
Other,B,C,77.43629561944088,-20.006511867700443,C,-44.73532806669804,-113.9367641706905,-40.35743259738785,A,103.94426184304122,116.27038985169848,1.958987540386098,-151.62860719784453,1
Female,A,C,38.03616751052719,-55.28361364498468,A,24.59766325955398,19.17734996435422,-155.19571330144765,C,-68.74356979924974,-92.22541454821078,13.24060261675595,-57.601160902046935,0
F,B,E,170.81468901297436,-74.05156587910272,A,51.72194179419045,6.238863562182829,128.23912252998565,E,32.114714206317295,-54.61123794703057,-67.78222890889263,-18.747556417987347,0
Male,C,E,-163.73950038156474,-53.53374428754971,E,-23.656863603803423,50.1769852905542,-13.986912621170275,A,48.46582415702693,88.62441770555385,143.45771516626246,-83.3350871681676,0
F,A,E,138.8089036387729,-71.9299186973969,A,-160.29913833363253,61.40504195086016,-80.83254005250629,B,71.89606497234644,-137.21661719333227,77.72584187983014,56.876315714852524,0
Male,C,D,105.15024340392203,43.9204868540022,E,15.410783499046874,7.1029271309093565,-23.20883950976486,E,100.08643023366051,198.25589510171395,-36.81004052598786,-26.713677249328722,0
Female,E,D,90.50249958338821,-117.1080826148374,E,115.09614437126893,-13.417450941517034,-22.5119942740855,E,49.63653455494635,-114.19339866826705,-154.49640598680327,-25.64244269412701,0
Non-binary,C,B,37.06820769065317,43.88731197179938,A,9.901476912089448,-32.43899722215148,-31.283222346403956,D,-25.88174870670769,170.10692094342366,-24.65149473579331,51.09302098774573,1
Other,E,B,-35.718179635360755,122.60266530445132,C,119.85002027309892,54.50825236973236,-173.5329220647669,B,138.362627194953,145.78289938565158,83.19522100188506,-56.97616445205613,0
Female,B,C,-1.6376184233434221,268.37217466203276,C,-73.38836967507548,-38.70032896364929,-204.1315755513354,B,-55.46907296338857,-70.33074517741163,100.37262953067454,211.1713245455167,1
Female,A,B,-382.2023595017225,-48.767837275710846,D,-118.01483581524434,44.97375838052713,-37.70252661621455,C,78.54002248762247,-152.2336533196847,-20.054081651372492,10.691308933217353,1
Male,E,E,82.8657646703069,39.37863110648705,E,-79.04692207495981,23.252201320973626,-50.92809648921717,C,-211.23730374623202,159.77050455904757,-43.89749626866807,-92.28713025754021,0
Female,C,B,-79.2885025675631,2.554553834106372,C,-9.880911699312485,-4.210628035698361,-32.73275618685286,D,-2.9256985809391076,-52.54886007312982,90.67484089251059,-20.068340801751866,0
F,A,C,184.92701531029937,47.794693241539456,A,-87.00563451813993,-141.03764052455784,-119.44240758934461,E,62.43669364682013,-144.12432653495875,-88.21089588675203,61.457471226929464,0
F,C,E,98.05881295328044,-116.8365074430281,C,50.14436742725701,22.23999071033097,-58.819565095117476,A,37.940114779201906,-36.17976009106262,148.76884486332133,26.4637641283359,1
Male,B,D,53.68155101928384,-140.70930906916382,C,-57.4035806150634,-155.3883801249802,159.03809102910006,B,1.712026286213984,-31.73912509700339,60.76387336098589,74.2359561177366,1
F,B,E,92.22985797593701,-70.33100774116143,B,-78.43725583175774,-59.03044468641853,73.59013145954407,B,1.379276469230078,85.55135679050915,-97.23103358681978,-87.50813518094363,1
Other,E,E,124.46317794198947,-34.23861326346243,D,-22.874608236186365,1.626684954902922,65.3436373950068,C,-15.81210023647602,37.070836670448784,-70.81777972329623,-31.798601568586367,0
F,D,D,80.88496726331286,-96.1802563306782,D,-69.51973210706873,-54.96697350109859,-27.613181834788804,E,54.58340626822772,65.09246741377989,166.8890460045188,7.679967892025872,1
Female,E,D,-9.842961003890672,42.075778120639576,D,112.77253858605015,-191.6720896825373,-41.60298972671371,C,28.646675571505558,-15.489578596541797,-121.49629229484793,68.73746361780742,0
Non-binary,B,B,-146.18215259145902,138.75150667871782,A,-38.404764054238065,-20.245588819868942,-103.88770622322603,D,-111.09236545319716,2.832373306566465,76.70875375995749,-26.45723988605581,0
Female,D,B,-102.50015619819544,-79.75467435676863,A,122.08733449229732,14.97172063488155,-91.86710257811612,B,56.756835329995155,-58.29355028486385,-140.61430479511273,-62.95892200556877,1
M,C,B,63.69320324932072,-230.27672420204715,A,25.839340905399936,70.34935527903266,-77.24343951347574,E,4.919330603206599,82.75409623310688,72.8017115423272,193.41757832374228,0
M,C,B,-170.03402291200803,-80.27693708843319,A,4.408024310387585,80.4264134145279,-20.19326338061996,E,-179.71837696045148,63.68728912196647,89.96331463042688,79.76795719995718,1
Female,A,A,-31.654788573119415,168.40406303294526,A,167.909451537262,-27.20962757434594,-40.86473790301953,D,-291.24439020529127,-20.17662109620603,-40.64912463081393,24.298049411026447,0
Non-binary,B,A,141.463890025795,-16.805702333524515,D,-135.71001656918395,-29.85621408951039,111.79345561570493,C,-95.00214801764133,-209.25010028106018,45.26513706243786,-25.903301302012956,0
F,A,A,-3.6712664961023727,-70.81177746661325,E,122.31636171586509,-72.13857291653656,2.7514390094128824,C,-109.16276083113318,-86.08534121055082,5.239986127688608,-142.46913619814856,1
F,C,A,-63.45490155396563,-14.034832640016528,B,11.261439223278181,-10.61818325370652,44.82341669431294,D,67.8652782173099,39.43297951748523,97.09753268649114,-102.11270773776393,1
Male,D,D,-20.703471785491274,132.32323952447138,B,151.21776733864738,203.2270754347589,54.11700511336737,D,-92.00606810338131,26.379750651834783,-71.01324164564609,21.364945495507833,0
Other,D,E,-206.66898494448364,85.18510329340842,D,67.36176023992662,166.13460215846519,-10.823736089422711,E,12.145950855104122,107.92386184363025,41.97690991741774,-56.86650954344549,0
Other,A,B,-10.771648185652063,-84.57717829376122,D,-143.59327253846592,152.96344922236955,25.65496391896181,B,-86.75135281539147,-44.2187698938115,-52.41989936399359,9.730978259444482,0
Female,E,C,-1.4046360574314605,-80.55573752739488,B,-9.626096474656688,157.59089519817778,-69.93178215697559,A,-54.189589796735625,78.99775551969228,75.71360628621137,84.13517387780546,1
Other,C,E,-64.82107290431811,51.959925405558295,E,-8.988141080510621,-73.81225291604295,-54.81472513185931,A,-41.736236250496674,88.57368446500202,209.42025052059608,103.02101435159148,1
Non-binary,D,E,-3.3327810104950375,-70.19151315772557,D,-2.9238543197191507,-76.89084495245234,148.75194177087604,A,168.82053199259084,-0.26182836686028227,-203.57345062160132,95.50150600885668,0
Other,D,B,-29.094000124982784,81.04516109564358,E,-87.37004347932778,174.51607682342978,51.12137908067253,A,-57.95780311378841,15.497075369963643,103.77424587126669,-5.860705868677362,0
Other,B,C,14.653478396054767,46.27009926674738,D,-131.02730414752224,-44.39941753137698,26.192195136567697,B,14.542513975036048,13.09236571321957,-66.66227945655841,18.20759931564683,0
Male,B,B,-110.37302702782792,2.583757932063926,A,-280.8096247972767,101.52660336239607,3.8384339614069605,C,-116.43653899272817,-116.17262472725068,43.94965539645223,242.4028378185339,1
M,B,A,-43.785370685161084,-155.05234970645333,B,-114.20467004627753,9.309775161382529,46.081127314264876,D,16.372779048696195,-157.05596113689867,70.53237531831257,-10.886326487194491,1
M,C,B,-154.98837171827049,-63.8257887181846,E,-56.60283722448183,52.60450138887703,-161.3874991634574,B,-38.66107912062488,30.335260764166588,116.39500245374575,-91.21609154595505,1
Female,D,E,14.784355210168867,-49.78179909292585,D,-292.0535188454932,17.85982323424331,45.52787600395647,C,23.10891836586594,43.76825308801918,-101.16174215556978,-31.985149490604314,0
F,B,B,167.74827646844926,33.91019975063341,D,-26.797402019606075,-58.89551071318747,152.96803744817885,C,76.41270600127687,-64.33121894650111,50.046414196582354,-248.3784297307314,1
Male,E,B,62.38784631865322,91.55657536875202,E,-24.740657630244865,-15.06838621241636,-132.7794571388984,E,-91.77644999562753,79.06325010815833,49.170643853108274,-37.13152713578881,1
Other,D,C,-39.25248233124841,-101.57290223161463,A,-281.3842026994283,-43.75865609253074,52.88906105079959,C,-147.14910853297985,-250.73892010342811,-124.05053513930793,148.22875466590483,0
Male,C,B,-31.244271839076138,48.0193859363799,C,70.08519505727008,-54.216736675183,176.3150847062281,B,-44.61190756538886,-59.89105279571876,-152.46905483387934,55.33229467937944,0
M,E,B,-78.5496134839907,66.13348055219133,A,131.49197674148215,-78.62080811676768,25.742458069322353,A,-106.09756946353406,163.9112943677158,-89.87768888139516,-1.2471749288091893,0
Non-binary,B,E,-94.63043806522425,106.61424281200453,A,-37.77795956590966,-75.84536883913503,58.9462979647272,C,131.74569643552763,36.413311819087966,-34.463219012462865,-202.04273685953433,0
Female,B,E,28.732223091700547,113.72971648036956,A,-174.52545996578294,-69.3382800431823,23.32859714202023,D,83.34655785295672,-59.03573924447802,36.48020576753024,-105.35403475982798,0
Other,E,B,58.0752337380728,20.846161907069288,A,-16.4488186924196,126.79986066783897,72.68387783643024,D,76.30171790808772,42.8774658270419,16.92864392705042,-161.8253593827364,1
Other,A,B,-64.97269306012147,-22.364178685917835,A,-4.84040723864931,-77.42037192278566,60.86789394920851,D,-3.9699191428089935,-151.26067027739523,189.941705493978,-124.72852181869402,0
Other,B,A,101.06934632043496,67.26311099329786,C,-16.04745050627433,130.27833735744815,-17.87007546348472,E,123.47668975722952,-10.358655136391285,-95.82739017351817,93.03729003332316,1
Other,B,C,-101.27931924686303,71.60486524375658,D,-2.0655083012886855,-4.17481686363785,-23.105092517503394,E,96.78023008962333,-38.15619220477275,-164.49445754993758,20.167967149953576,1
Other,C,E,80.25140786385599,32.3564852484444,D,89.32955708594017,-176.13583199186925,-123.45347191498286,A,94.00032692968749,-91.12460368510052,-154.813856912869,22.18697965492754,0
