disabled,marital_status,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Both,Married,Other,D,-49.8920634890435,E,52.53525081958562,A,E,-44.511335183708816,131.97941295907657,136.01988236207953,D,1
Yes,Widowed,Female,D,81.46535442417228,C,115.76367128987066,D,A,-133.12221507478412,10.830634103488276,18.179692252951295,C,0
Mental,Married,Other,C,-117.60797295317198,E,157.68569727596417,D,A,47.67296795132846,123.87145157848,-26.393945324230046,B,0
Both,Divorced,Female,C,-87.77905720913256,A,-88.23594408929343,E,C,-88.9818129010992,55.88487901738909,-67.1966240179268,C,0
Mental,Single,Female,B,32.23597636677928,E,-66.55958444387313,C,A,-0.07115594553598617,-86.39724821044017,-135.36353320612017,C,0
Yes,Single,Non-binary,D,-71.51276662985285,E,135.18072692351723,D,E,16.476083693132566,138.11585321135198,74.00153433351548,E,0
Mental,Divorced,Female,B,-187.14728684440854,E,-111.20647449252962,D,C,-57.983461316541394,-111.76740733968127,3.172111473744875,A,0
None,Married,Other,E,5.416313971792633,E,-1.3669391374264073,A,E,-133.47215746993305,45.75982325341938,95.92170978985243,D,0
Both,Widowed,Female,E,144.90464186693583,D,118.87746416774894,D,E,223.66187218517132,57.14835938895136,49.85632148373054,E,0
Mental,Divorced,Female,E,-69.54347114243281,E,45.55140707422212,A,B,1.8638493079409655,-82.75677856168431,120.13000920387292,C,0
Both,Married,F,E,-75.6834719580183,E,20.916914514715142,D,A,119.89986419768681,161.2090966077904,-76.23145065217997,D,1
Mental,Divorced,F,B,-74.40747589776137,C,38.35740496679766,A,B,145.6807314639423,-15.508640856753523,116.36427807744587,B,1
Physical,Single,Female,C,42.49706635667192,D,64.60318300046904,D,C,79.45153934277657,-80.44301525656988,-60.356557009414416,D,1
Yes,Single,M,C,152.60126726419398,C,126.65258240607595,D,E,-132.94362074181788,23.12111924751261,-1.6733808488962771,C,1
No,Married,M,E,45.610662544437126,A,-72.38115990388374,A,E,-36.82894833925896,42.49681742934895,142.0901827607841,B,1
Mental,Divorced,Female,D,-166.21182347819726,A,-30.209921557483334,B,E,59.15629638227179,-14.204314327097142,-54.56546414482021,B,0
Yes,Married,Other,E,-116.07660492194157,B,2.5872409522952173,C,B,-7.033256986369701,75.3554979731541,40.60251521187197,E,1
No,Married,Male,C,-37.879946496956656,A,62.85510667939973,D,E,-69.79705934171471,38.32719588068122,-6.955063386614305,C,0
Mental,Married,F,E,167.9782902614398,E,-50.58979322822449,D,C,82.7005528969724,111.54323118158183,161.72459214092325,C,0
Mental,Divorced,Male,C,130.89815668719484,E,214.62766344048055,A,C,-105.04454448143036,80.64076775619979,155.3272484661236,B,1
Mental,Married,M,C,-59.92307500345725,B,-51.04375958310607,E,C,2.1639548451899695,149.6335518198916,-44.55346044601968,A,0
No,Single,F,A,17.90337968184148,B,50.44494595502906,D,D,-34.04205953555895,-90.27762093623635,-80.19339971786539,B,1
Mental,Married,Male,B,-25.95424792755272,C,-4.630538228858409,C,C,-152.86150896584962,-16.138205153990175,71.0243418238397,B,1
Both,Divorced,F,E,17.053486575817114,B,47.60034414650449,B,C,7.94844657238223,149.47725468642764,-113.64730458626451,C,1
Mental,Widowed,F,B,-9.295905295795691,D,102.36436247964669,C,D,-39.106059945167374,153.03483964593866,-164.780138203379,D,1
Yes,Married,Non-binary,D,-80.69717769830582,B,206.83854301400063,D,D,96.4547488145821,1.0235329271443308,11.99688691109371,C,1
Mental,Divorced,F,D,-110.91407232196589,A,63.27580346039557,B,D,-9.217635316906838,-10.427039418251933,74.91536671950145,D,1
No,Widowed,F,D,-36.51069924529378,E,-152.4403265002311,E,B,-14.926609976626045,6.166475616701224,-12.31231935927308,D,1
None,Married,Female,C,57.18787221498833,E,87.03011577117447,E,A,44.290856842967116,-10.382939303538311,-75.0197027288968,E,0
Mental,Widowed,Other,E,-67.47093830333442,D,-61.49930487425891,B,B,16.04235602698094,-22.73993329109456,-62.77149512656671,D,1
Mental,Single,F,E,86.03440246490698,D,36.88894554823466,C,D,26.48402103195761,-116.23077925884293,-20.285172428752894,A,0
Mental,Divorced,F,A,25.00918575989699,B,125.51977296237527,A,C,30.964794910130923,-85.09960292330145,27.803699854286506,D,1
Yes,Single,M,C,78.33119589881518,E,-69.38368890506878,E,D,20.315929361307962,41.87904458542944,-162.19433813836338,C,0
None,Married,M,C,161.9197310198324,A,11.522020713172934,E,D,-173.9406273996823,107.75812324373322,53.967059936434545,C,1
Both,Divorced,Non-binary,D,-162.6128289143542,E,6.3369337551055045,A,A,15.569508065869744,-11.857705917141296,55.875115272799455,D,0
Yes,Divorced,Male,A,-76.18825419651125,A,-50.948585412421224,A,A,-17.635225729553834,-171.81089188968315,107.54639162154362,E,0
Mental,Widowed,Non-binary,B,149.8836722118223,C,-35.52686502439574,B,E,-43.825935182534224,150.84580658774064,138.65721106727236,A,1
None,Single,Non-binary,C,54.833584997127225,E,-55.649060298931396,B,A,-59.45172565315957,73.19895583750522,-68.63610939589535,A,1
Physical,Married,Male,B,92.0187583370668,A,-29.13594178279193,A,E,-19.953718002001736,36.31403477000249,-16.87784316124924,A,0
Both,Single,Other,E,-69.28010964237995,A,67.77959668464565,C,B,1.9106817031184573,-1.2922859998287781,218.5322734217486,C,1
Both,Single,M,C,95.6923766850947,B,-90.87689938474503,B,C,73.34829088470731,108.85211965600108,-212.85671752398713,C,1
No,Married,Non-binary,C,-54.03091512591395,C,44.33397966170897,B,E,-15.87183062209094,12.121486551539023,74.65687689862919,C,0
Physical,Single,Non-binary,B,168.71381659135687,E,141.1338807425673,C,B,95.03430658749421,56.96370978065314,-22.486342842874265,E,0
Both,Single,Non-binary,E,56.28041547803178,E,116.74631303373802,B,D,-12.585169341109006,-49.59494330366555,61.500245112474985,D,0
Physical,Married,Female,E,-126.62919467363444,D,-69.04534401290442,C,C,-18.991696222608798,-34.52971254500295,0.7684947409391659,C,1
Physical,Married,Non-binary,A,3.688865801530166,E,-120.90767251981373,B,D,-56.74002470760784,-125.86468793278674,190.11255012206308,B,1
Both,Married,Male,B,-86.59933216956846,D,-156.7322410507621,C,C,127.91769726711924,-69.32264523589355,145.65051516047473,C,0
Mental,Single,Other,E,53.684183993955834,C,-198.33553265137292,E,B,-86.71636843719423,-55.390961193847275,42.054228443525304,C,0
No,Widowed,Male,D,59.54851395544585,D,-102.5493433341803,B,E,258.4132038003351,97.06181418537034,39.53319654385526,E,0
Yes,Divorced,Female,A,110.7924979103835,D,56.4620605466597,A,C,109.34418089340663,22.652339485083107,-42.37911429265394,B,1
None,Married,F,C,-87.98435075610364,E,-115.75971273512326,A,D,115.75181310985805,-7.563142116276279,-90.45533475914108,A,0
Yes,Widowed,F,A,49.006292267804945,B,44.80314424320751,D,E,-76.85068429584958,131.2545578828059,11.459432453404188,A,0
No,Married,Female,C,-47.85138128842728,B,12.937657451759238,A,D,60.20743284841657,3.08267366441553,8.488326080377787,E,1
Physical,Divorced,Non-binary,A,-5.008241323058106,D,3.0952863559859503,B,C,-167.39525850392016,1.348659668159414,-238.74193909928772,D,1
Mental,Widowed,F,C,-8.782010925414092,C,-100.3247620624155,A,B,-13.437348043074163,100.12947328725978,98.78894581768095,D,1
None,Married,Female,E,-179.86402104602033,E,46.40240900763556,C,A,-109.26312719292588,196.33692130819767,-78.55752992165492,E,0
Mental,Divorced,Female,E,190.95182380455518,A,-150.0426063131375,B,C,-124.7177978116516,147.2490761033082,-116.91413495422263,D,1
Physical,Married,Other,C,-20.519174253060317,E,-66.18982050785964,D,C,-25.037014556921505,32.038211300135124,-69.13954863266197,D,0
Yes,Divorced,F,C,63.67101413401686,E,-100.55413590196443,A,C,-4.991056010880696,-179.22275113695733,141.7405186922204,B,0
Physical,Married,M,B,137.4862293591656,D,29.56947393840348,C,C,82.64586278916623,58.99123251368506,166.5921592857739,D,1
Physical,Single,F,D,-169.37436332953354,B,26.896321774266692,E,B,97.37533520127326,43.34745353566088,-72.97653594845683,E,1
None,Married,Female,A,-5.103332936278109,D,163.42925709568513,C,B,21.07395927164551,-95.49192311506998,69.26177316983383,D,1
Mental,Widowed,F,C,-3.4472705286849363,C,99.7556784993159,E,C,-133.27065814855624,-40.054575533988874,-38.870116717637075,C,0
No,Married,Male,D,114.00209389614899,C,49.40707626663763,D,A,10.219830504589105,-8.684536942842904,-53.12722582433425,E,0
Physical,Widowed,M,A,48.172674880236,C,162.40008252916132,E,E,14.350848542925915,84.32277168023361,-139.53671125813426,A,1
No,Single,Non-binary,E,55.59881845225279,D,11.628007233163839,B,D,96.3219780948079,-54.46393085458574,132.6404511383813,B,1
None,Married,Non-binary,E,48.415248471788736,A,59.7836067938003,E,E,101.28608678793513,130.9023430322295,18.301991877300264,D,0
Physical,Divorced,Female,E,161.60080811670974,D,85.2453877051435,B,E,218.26699691764398,-68.02256442925881,-37.31096375241781,D,1
Yes,Widowed,M,B,24.695017605133554,B,-66.06241430956564,E,D,219.22492692052967,-117.58690369024241,-67.58702410327565,E,1
Both,Divorced,Male,D,105.76383307201624,C,150.52714966088197,C,C,50.90468715998273,51.75804456684878,-127.86332358292312,C,1
Both,Divorced,Other,C,-40.21337517195974,B,42.33359990095614,D,D,31.98689639350938,-186.7701831653315,-154.1049273980472,B,0
Mental,Divorced,Male,A,93.53439570428088,A,-29.211354675656082,B,C,-44.04569604099952,-8.246382536328035,14.467351465105793,E,0
Both,Married,Non-binary,D,-31.93576632199723,B,-38.97643813163379,D,A,-80.91293999950373,-35.75389954967953,41.53390465431202,D,0
Both,Single,Female,E,7.041898136691086,E,-40.31046398490655,B,E,-1.5449161553134814,-40.50213539769844,220.96380000360858,A,0
Both,Married,Female,C,64.4088159912471,E,14.479976296109912,D,C,-138.0968263212384,72.20622809468261,-95.73963814553852,A,1
Yes,Widowed,Non-binary,E,53.79630658221666,B,-178.47980765137578,E,E,36.929137961329324,-98.23766224453978,227.4990264143749,E,0
Mental,Divorced,F,E,13.38538956763356,A,100.23115385906904,C,B,-137.82613237248995,35.47194408617463,90.9685238618793,C,0
Physical,Married,F,D,-32.36409297355101,C,72.09120209133918,B,A,-71.7837817914908,26.147681510218483,-117.93959504612322,E,1
No,Widowed,F,C,211.3218814365454,A,45.6367487832606,E,E,36.594397078237776,79.54418837389849,120.8305774819565,A,0
Physical,Divorced,F,E,70.89079303792563,B,-138.92121606953214,A,E,-77.47893805674117,82.24459599032909,-62.94494252167887,D,0
None,Widowed,Other,B,176.95306094330095,C,-144.84659127795524,A,B,6.883805068626312,-52.05052236072376,2.6491847488197515,E,1
No,Widowed,Other,B,17.73450157176635,D,87.27169705993127,C,A,-44.39705023271953,75.68626583100962,44.39883295484012,A,0
Both,Married,M,A,-16.617240041362663,C,-75.87709391686701,D,D,64.73746105680237,10.023924204815529,-46.57416023065086,D,1
Mental,Married,Non-binary,E,-158.94868259323516,E,175.6346109138246,A,C,83.83896735487262,86.22353110861644,101.67086184355622,D,0
Both,Widowed,F,A,-264.84294192000266,E,14.708429231358064,A,C,-14.165794316983614,-264.3962621396543,-83.9694640745374,A,0
Physical,Divorced,M,D,-147.63258031186294,C,-57.35674309766339,E,E,54.69955384828826,-120.84059464293422,-28.697254408990336,E,0
Yes,Divorced,Non-binary,B,1.771155189859273,B,-139.81787448101338,A,B,67.32367307488884,-46.141602744850054,0.3118940827312002,A,0
No,Single,Other,A,84.8471085078716,A,-24.70978550479737,A,D,112.12770743905803,-59.52120112469622,110.51090898801903,A,0
Yes,Divorced,Male,A,-74.80261093617402,E,48.736389302272556,C,C,-13.275140953993455,81.3819020438437,51.020040466740745,E,0
No,Married,Other,E,168.46567283679633,A,-17.689325665696344,A,A,121.2249715214158,21.057839702061752,55.08500029630884,A,0
Mental,Widowed,Male,D,11.572089787465716,D,-77.4522979306697,B,D,-26.979342784650274,-184.41487708969854,-94.09838421234059,D,0
Physical,Married,Other,D,-264.8082750761702,B,-17.978457843060674,A,D,38.83923313006218,-115.15362852816322,139.36102014468923,E,1
Both,Married,F,A,94.13087827092723,D,38.32525749098847,E,C,67.41050080844775,-73.35135831418552,-43.426163578520736,B,0
Physical,Divorced,M,C,-129.13189085685494,A,85.13540240542939,E,C,-15.928203694145799,-163.36397596915302,-10.656782353692352,C,1
Yes,Married,F,A,119.38439467288124,C,231.76752952162235,B,D,26.524110735785804,59.84158745805899,-95.99765773575822,C,0
Mental,Single,Other,A,24.489746864467616,E,146.90234655550464,A,E,14.001341710293472,9.28426803263154,-74.0084616067804,E,1
Mental,Married,Non-binary,B,-2.766619327920828,C,150.20680115851505,D,D,-33.43919186154163,-74.99193407556407,-51.58647144282293,A,1
Both,Single,Male,D,64.7008077717025,A,0.564785543163534,A,E,-201.67300781509877,220.92717899474476,-99.20373395623369,E,0
Both,Divorced,Non-binary,A,6.8930903821255,B,-32.28060957977437,B,C,-93.09005925590505,96.88820714346573,-170.2999661725346,A,0
No,Married,Female,A,42.06868277063241,D,-40.69997328776225,D,A,41.65316570986333,97.93902804742962,-133.9005424729425,A,1
Both,Single,Female,B,17.64458026514621,D,112.95603496721738,A,C,-113.52355090990451,127.95630462744052,39.06441310006192,D,0
Yes,Widowed,Male,E,56.39567438267298,A,225.8311447885387,A,E,-84.98190259902896,27.00485572700973,61.068862488302024,B,1
Both,Single,Male,E,42.39943143723929,C,-142.1278531319048,E,E,-44.524892587465246,40.158440913498175,61.80511405774982,C,1
Mental,Divorced,Other,C,-25.460732499322695,A,120.47023931313365,C,D,-53.04030862666548,156.72623559376302,126.63407838991445,A,0
No,Widowed,F,B,-44.813302828527746,D,-92.08569053193133,D,D,77.34524625867199,199.04176773740895,34.037287086598006,E,1
None,Single,Other,B,-34.93343274612823,B,137.02703660199575,B,C,-187.63424621730945,14.842621764820086,111.33704092479881,B,1
Yes,Divorced,Other,B,-17.464922038228487,B,-52.29792568946545,D,B,1.1541782712033453,55.6266553032185,61.16494504294364,C,1
No,Divorced,Male,D,-4.930140487086001,D,-85.45986670977314,C,A,-50.12214663138841,228.30317907991966,-73.16427107745481,D,0
Physical,Single,F,C,-10.02571112172638,D,-22.196537389640604,C,E,69.28099895919668,141.8657325139626,-4.732431072230304,E,0
Physical,Divorced,Non-binary,C,-14.981085023498512,D,117.2620959108247,B,B,-100.85247313014032,-56.44987689651527,-72.45650018949439,A,1
Physical,Married,Male,B,-50.052231857721175,B,-14.371215341929197,E,C,151.93617211570884,52.45866624994257,-49.705551052444875,E,0
Both,Widowed,Non-binary,D,66.12889730430821,B,-93.92535317019714,C,E,-196.67475443480967,-25.81559613978991,245.34244367640827,E,0
None,Widowed,F,A,66.99976283425703,B,-60.47236418806552,C,D,2.017572455529576,-72.64794800074783,52.38562708250245,B,1
Physical,Single,F,B,9.54477852522744,A,-82.75735337212168,B,B,-10.057831962634435,41.37137519736764,14.305337436686811,E,0
Physical,Single,Other,B,36.095797616186545,A,-138.88238114049986,D,D,-75.1127670011004,53.06086228613859,65.17703277831549,C,0
Both,Divorced,F,E,-143.24510795569878,D,-23.393624144024145,E,C,37.38331003030523,73.41959896469734,30.446102123686046,E,0
None,Divorced,M,C,-3.379636596153647,B,-183.7999654624339,B,C,-62.60540510810352,-133.1412491081118,-18.728935909883717,C,0
None,Single,F,A,70.05435949785353,D,12.290055977354271,B,A,-53.911905545647365,172.57068994708257,43.034926271469985,C,0
Both,Married,Other,A,147.81917157502028,A,-118.30170772967672,B,C,-68.79681999551836,-124.98213813631911,-143.92371378156815,D,0
None,Divorced,Female,E,79.40171982625857,D,63.114856349180734,A,B,-41.62055748794405,-2.662819905460383,44.10854729783755,C,0
No,Married,Non-binary,B,17.363974953394383,E,-65.97575234565008,D,B,5.706785700126539,-178.76435790917196,-121.8656822401468,E,1
Both,Widowed,Non-binary,C,-9.517137834427,E,11.625475344574866,C,C,24.18390215276468,91.46582803049043,-36.82998219091439,A,0
None,Divorced,M,C,-113.57111849070527,A,79.11528863819063,C,E,-46.66178936736088,4.189990621051617,-111.22514217646578,A,0
None,Single,Female,B,24.351109872986793,B,71.9694476770655,C,E,6.94244156063962,-7.917637890675759,58.094688321587654,C,1
Yes,Widowed,Non-binary,A,72.03605018250745,C,24.803948749285993,A,A,33.9374083219307,-30.54399923144992,-44.87043827895226,A,0
None,Divorced,Non-binary,A,32.894712921988265,D,117.387693423912,D,A,-69.71772844224206,-118.95672115013116,-53.38330231662082,B,0
Yes,Married,M,D,-46.94748727909426,E,93.66806155383662,E,E,-139.79669897506338,119.40738257139105,61.659524533868215,B,1
Mental,Widowed,Female,E,37.128058265953364,E,-99.64795648179944,C,E,51.04898158169691,-150.37056632788156,-42.78702677984187,C,1
Yes,Divorced,Female,C,-44.706158254785514,E,-95.14770362766858,B,E,-49.53024590846713,32.431455383399154,115.43807515087828,B,1
Yes,Single,F,B,133.70470809863545,D,-55.62964150783228,B,D,-93.92611281957012,-101.59022533148368,126.93376570831012,E,1
Yes,Married,Female,D,35.56350195425851,A,-65.57301025697664,E,A,-60.2068259171833,78.91414131966856,-166.00017527449157,C,1
None,Single,Female,D,47.649853686004676,C,-195.90954143854995,A,A,-83.56752994375606,-96.7802398451698,54.18114996918464,B,0
No,Single,Male,E,236.07178005102344,E,-113.00707591945192,A,C,-54.61997246203346,92.38366572695584,-77.21979609769832,D,1
Yes,Married,M,E,13.1056272909418,A,11.26229171370516,D,E,-56.925918088191686,-132.5199243913709,58.98180758633625,E,0
Physical,Single,Non-binary,B,90.69421185372511,C,45.66940181979842,D,D,17.609721333435164,99.83371158197845,70.0865540797641,E,1
Mental,Divorced,Other,A,-96.95449670062159,D,-171.29862793853454,D,E,-54.151652980288546,4.1070051273027675,-25.54006689720142,E,0
Yes,Married,Male,E,102.56214063511003,C,122.70756476234214,C,D,-59.66651444630623,-241.51695943579497,10.455725347481058,C,0
None,Widowed,Male,E,7.935586239727516,C,-218.10117200900598,E,B,3.2292781481970767,64.10993131872146,-71.61674580552022,A,1
Both,Married,Other,B,26.238723943452445,E,-31.045514466543462,A,C,26.25466043534478,-97.45029693322093,-37.58783970926129,B,0
Yes,Divorced,Non-binary,C,-197.9690112091173,E,130.04563810148687,D,D,-27.552198182056692,6.643678179530166,-59.98841490711047,A,0
Physical,Single,Non-binary,D,42.2450472961264,A,-112.05039830788131,B,E,1.3683056452547553,-105.33049590505479,-61.53864011041424,C,1
None,Single,Non-binary,C,-27.417508630794046,C,109.53296224824985,D,C,-108.80687462988097,56.63857872798377,-3.7650915002247114,B,1
No,Widowed,Female,E,-167.73693323321416,E,54.220244194720514,C,C,-73.3300002608313,60.25061607312677,105.63998827366868,B,1
Mental,Single,M,C,85.620227807307,A,-96.03871832229298,C,A,-137.81247016923535,-69.54859113921952,48.8283769261537,A,1
No,Single,F,C,-69.87422458643951,B,-50.576703170319945,B,D,10.940218160775117,102.73177409359539,49.40879297271235,C,1
